Id,NpcName,DialogMessage
204006,@204001,Enhancing your weapons is the <YellowBold>simplest and most powerful</> way to become stronger!
204007,,
205001,@202001,A little birdie told me you might need some help becoming stronger.
205002,@202001,I’ll show you a good place to level up!
205003,@202001,The Trials of Experience!
205004,,
205005,@202001,"Here, you can acquire large amounts of Exp. at once... but don’t rely too heavily on it, since there’s a <YellowBold>daily entry limit</>."
205006,@202001,"Challenge yourself, and you’ll level up in no time! I bet you’ll be really buff next time I see you!"
205007,,
301001,@18001,Ah. I see you’ve failed to enhance?
301002,@18001,Failing to enhance <YellowBold>+6 enhancement</> equipment can result in the <YellowBold>enhancement level</> decreasing.
301003,@18001,"But, note that you can use <YellowBold>Maphr’s Protection</> to prevent the enhancement level from decreasing."
301004,@18001,"Also, equipment that has been enhanced to <YellowBold>+7, +10, and +20</> or higher won’t drop below those values."
301005,@18001,Keeping these things in mind will be helpful when you enhance equipment in the future!
301006,@18001,I’ll give you a Maphr’s Protection to demonstrate.
301007,@18001,Tap ‘Miscellaneous’.
301008,@18001,Do you see the Maphr’s Protection item?
301009,@18001,<YellowBold>Maphr’s Protection</> is a very valuable item that prevents enhancement levels from decreasing after unsuccessful enhances.
301010,@18001,"Go on, tap Workshop!"
301011,@18001,Collect Maphr’s Protection Fragments from the Workshop to create <YellowBold>Maphr’s Protection</>.
301012,,
302001,@21001,"Ever heard of <YellowBold>Rare Monster Summoning Stones</>? No? Well, we’ll take a look into using Rare Monster Summoning Stones to acquire Monster Cores."
302002,@21001,Tap Inventory.
302003,@21001,Go to the Consumables tab.
302004,@21001,"Here, take a Rare Monster Summoning Stone."
302005,@21001,Try tapping Use.
302006,@21001,Do you see all those rare monsters? Select the one that most intrigues you.
302007,@21001,"There are Monster Cores for each and every rare monster.
<p>Be sure to complete Weekly Quests to accumulate these Rare Monster Summoning Stones."
302008,@21001,Tap Summon!
302009,@21001,This button right here!
302010,@21001,여기를 누르면 된다네!
