Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
Assignment for the Cultivation,Defeat Ferocious Red Bears,Mystic Zaab,"I was looking for someone sent by the Silverlight Mercenaries. I was sent by the lord to inspect the Silverlight Mercenaries’ mission.
<p>Cultivation of the plains has slowed due to the rampaging monsters. If it gets any slower, my lord will be rampaging as well.
<p>Now hurry, let’s start with the Ferocious Red Bears.",,
Things Not Seen on the Plains,Defeat the Tullan Bugbears,Mystic Zaab,"Did you see it? A Tullan Bugbear is here. There were no Tullan Bugbears on the plains before... 
<p>Nevertheless, we shall slay it.",,
Abnormal Evils,Meet Zaab in front of the summoning stone,Mystic Zaab,"Monster numbers are increasing at an unnatural rate... The answer is obvious: someone is summoning monsters.
<p>Summoning of this scale requires a summoning stone. Let’s spread out and look for it.",,
Destroy the Evil Summoning Stone!,Destroy the Evil Summoning Stone,Mystic Zaab,"Dark Mystics are persistent. This is a pretty powerful summoning stone.
<p>I can usually deactivate summoning spells but it won’t have any effect on something of this strength. Better to smash it instead. It should be easy for you.",,
Rescue the Fallen Soldier,Find the Fallen Soldier,Mystic Zaab,"I received a report that the scouts have gone missing. Traces of dark magic like this... 
<p>I shall alert the forces. There, a fallen scout who’s still breathing. Go!",,
Rescue the Fallen Soldier,,Mystic Zaab,Let’s clear out the Red Bears nearby before saving the wounded.,,
Rescue the Fallen Soldier,Defeat the Red Bears,,,,
Unconscious Soldier,Wake up the Fallen Soldier,Mystic Zaab,"Poisoned? This is... spider venom corrupted by dark magic!
<p>There’s no time! I must request the lord summon Ivory Tower Mystics. Spiders corrupted by Dark Magic can’t be dealt with by normal soldiers.
<p>Can you apply some first aid? You need to find the Antidote Mushroom! I’ll go on ahead!",,
Unconscious Soldier,Talk to the Fallen Soldier,,,,
Poisoned Soldier,Find and collect Antidote Mushrooms,Wounded Soldier,An...Antidote...mush...room...,,
Meat to Replenish Stamina,Collect Red Bear Meat,Wounded Soldier,Ah...mu..mushroom... Urk... I am...starving...,,
Finding the Lieutenant,Find Lieutenant Parvill,Wounded Soldier,"M..meat! Whew, I was about to die... thank you. How long have I been down? I have to report to my base!
<p>Will you help me? I can’t move properly yet.",Lieutenant Parvill,"Oh, are you alright? Thanks for saving my men.<p>Medic! Take the wounded soldier for treatment!"
Townsfolk Trapped in the Egg Sack,Rescue the townspeople trapped egg sacks,Lieutenant Parvill,"According to a wounded soldier, there’s a Dark Mystic controlling the spiders! The soldier said he escaped from an egg sack.
<p>The townspeople were probably trapped as well! We must save them!",Lieutenant Parvill,"I heard from Zaab that this is related to dark magic. If it’s not a simple monster attack, then I must report to the lord in order to halt the development plan."
Spider Eggs Full of Darkness,Destroy the Spider Eggs,Lieutenant Parvill,"I just met with Theodore. If the spiders are being controlled by dark magic, the spider eggs should be full of energy. He said you need to destroy the eggs.",,
Threat of the Blade Spider,Defeat the Prairie Blade Spiders,Lieutenant Parvill,Prairie Blade Spiders. Spiders already corrupted by dark magic must be killed. Destroy them!,Lieutenant Parvill,Don’t you think the spiders are working together? Am I the only one who thinks that?
Search for the Dark Mystic,Search for the Sinister Wizard,Lieutenant Parvill,"The enemy knows our movements. As long as the culprit remains, this area will not be safe. Search the area!",,
Search for the Dark Mystic,Search for the Sinister Wizard,Leia,He-help me!,,
Search for the Dark Mystic,Search for the Sinister Wizard,Vascilious,Did you think you could protect this kid with some pathetic soldiers? I expected more from you.<p>I accept your silly challenge. And the reward? Your Death! Hahaha!,,
Search for the Dark Mystic,Search for the Sinister Wizard,,,,
Search for the Dark Mystic,Search for the Sinister Wizard,,,,
Search for the Dark Mystic,Defeat Vascilious,Vascilious,"Hahaha! Welcome to your grave. No one can save you now! Without precious Theodore or Zaab by your side, can you defeat me?<p>If you want the kid, come and try!",,
Search for the Dark Mystic,Defeat Vascilious,,,,
Beyond the Darkness,Defeat the evils lingering nearby,Leia,Wh-where is this place? I-I’m scared... There are evils summoned by the bad wizard here... I... can’t move...,,
To the Light,Follow Leia,Leia,"We... we can’t stop... We must find Elie...
<p>Ah! I feel a familiar energy there! Hurry!",,
To the Light,Follow Leia,Leia,This is it! I feel a familiar energy from this crystal! Now we can return to where we came from!,,
To the Light,Use the Teleportation Stone,,,,
To the Light,Use the Teleportation Stone,,,,
Restored Safety of Dion,Report to Lieutenant Parvill,Leia,We’re out! But... Elie wasn’t down there with those bad wizards... Perhaps the guards saw her?,Lieutenant Parvill,You defeated the Dark Mystic? I thought you were dead! Incredible!
Theodore’s Call,Find Theodore,Lieutenant Parvill,"Now, dealing with the spiders should be much easier. Of course, we can’t let the townspeople enter the area until then.
<p>Also, Theodore has been waiting for you. You should go meet him.",Theodore,...You returned in better shape than I expected. I thought the Dark Mystic would curse you.
Elie’s Whereabouts,Meet the townsperson rescued from the spider egg sack,Theodore,"You found one of the keys I’ve been looking for. It’s Leia. Her appearance and thinking resembles a child, but she’s actually a relic, thousands of years old.
<p>She’s not an ordinary girl. Her twin Elie has the same powers.
<p>With both twins, the giant’s relic, dormant in the Cruma Tower, can be activated. Now, do you understand why the twins are the key?
<p>The Dark Brotherhood is looking for the twins. We have Leia, so let’s concentrate on finding Leia’s sister. 
<p>I asked around, and one of the townspeople who was abducted thought Leia had been abducted as well, but I think they actually saw the other twin.",,
"Elie, Taken to the North",Listen to Nora’s story,Town Merchant Nora,"When we were caught in the spider egg sack, Orcs came in and took out a kid.
<p>I thought it was Leia, but it must have been the twin! They went towards the shortcut to Cruma.",Theodore,What? They took the kid from the egg sack and headed to Cruma?
"Elie, Taken to the North",Listen to Nora’s story,,,,
"Elie, Taken to the North",Listen to Nora’s story,Town Merchant Nora,"If Leia is alright, then the kid must have been Leia’s twin!<p>I can return to the town on my own. Let Leia know the news!",,
Leaving the Plains,Escort Leia,Theodore,"The Orc Captain’s letter was about the Dark Brotherhood offering a bounty to Orcs and lizardmen for the twins.
<p>Orcs must have been looking for the twins. If they went as far as to open the spider egg sack, it must have been Elie.
<p>We need to hurry. Leia must go too, so clear the way of any monsters.",,
Leaving the Plains,Be on your guard against the approaching Orc,,,,
Leaving the Plains,Defeat the Orc Attacker,,,,
To Cruma Swamp,Go to the Eerie Terrain,Theodore,"<YellowBold>[player]</>! The Dark Brotherhood is heading to Cruma Swamp with Leia’s sister. Catch them! 
<p>I will go on ahead! Meet me in Cruma!",,
Light Up the Fire,Light a fire on the beacon I,Swamp Security,"You’re from the Silverlight Mercenaries? Welcome to Cruma. Theodore already passed by.
<p>I was about to light the beacon. Without the beacon’s fire, we can’t see anything. Could I leave the other beacon to you?",,
Light Up the Fire,Light a fire on the beacon II,,,,
Spread of the Spiders,Defeat the Swamp Venomous Spiders,Swamp Security,"With the lights on, spiders can be spotted easily. Defeating the Swamp Venomous Spiders is my job.
<p>I had a vacation for a few days and their numbers increased. It would be much faster with your help.",,
Spider Extermination,Defeat the Black Tiger Spiders,Swamp Security,"The Black Tiger Spiders are more aggressive these days. They are quite difficult to handle.
<p>Could you help me kill some more?",,
Laris’s Crisis I,Talk to Laris,Swamp Security,"Now, I must return to my guard post. If a traveler gets bitten while I’m away, things can get messy.
<p>There seems to be a person over there in need, you should help. Now if you will excuse me...",Supply Officer Laris,Someone help us!
Poison for Neutralizing,Collect Swamp Venomous Spider Venom Sacs,Supply Officer Laris,"My companion has been poisoned! I think a spider did it, but I need an exact sample to make an antidote.
<p>Gather some Swamp Venomous Spider venom sacs! Then I will know what should I use.
<p>I will stay with my friend.",Supply Officer Laris,"How fortunate... I hope that Mitereu will heal soon. Oh, where are my manners? I am Laris, Supply Officer of the research camp!"
Laris’s Crisis II,Stop the incoming spiders,Supply Officer Laris,"I can’t tend to the two patients here, so I must return to the research camp.
<p>Oh no! Spiders are out to hunt. I... I can’t fight! Can you hold your own?",,
Find the Whereabouts of Hans,Rescue Hans from the spider cocoon,Supply Officer Laris,"Hans has been taken by the spiders. It’s unlikely he will survive, but... could you look for him?
<p>I will protect Mitereu, so look for Hans! Oh, and if you see their queen, please avenge us!",Supply Officer Laris,H-how could this be... Hans... is dead?
Find the Whereabouts of Hans,Defeat the incoming spiders,,,,
Find the Whereabouts of Hans,Rescue Hans from the spider cocoon,,,,
Unexpected Help,Go to Horace by following Laris,Supply Officer Laris,"...That’s unfortunate. My heart is heavy for Hans, however, we must save Mitereu while we can!<p>But going to the research camp would be difficult... Ah! Is that a researcher? Horace?",Horace,Are you alright? Everyone seems okay. How fortunate!
Horace’s Proposal,Meet the familiar archaeologist,Horace,"Laris! Bring Mitereu to the infirmary! Hey kid, why don’t you come over here, it’s dangerous!
<p>Thank you for helping us researchers. We will tend to the wounded, so if you have time, please help the archaeologist. 
<p>He came to find the research notes, but he’ll need an escort and assistant. I can’t be an escort, but maybe you can.",Feldheim,"Oh, who is this? <YellowBold>[player]</>? What brings you here?!"
The Scattered Research Report,Gather the Research Reports,Feldheim,"I’m glad we meet again! Horace is not very diligent, but I guess I made him that way! He tossed you the job when he had the chance. Well, I’m not complaining!
<p>Cruma is a very special area, with the giant’s relic and all. The wave that comes out of the relic neutralizes dark energy.
<p>The monsters around here have dark energy, which is what I’ve been investigating. The dark energy’s influence over the monsters is very interesting...
<p>In any case, I need your help right now. I lost my research notes. The carrier I hired ran away because of the spiders... could you find my notes?",,
Horror Reaper Threat,Defeat Horror Reapers,Feldheim,I can’t find my notes about the Horror Reapers... Maybe I should research Horror Reaper samples again. Could you bring some to me?,,
Danger Zone,Defeat Swamp Bats,Feldheim,"I could use some more specimens for my study of the relic and dark energy.
<p>Ah! A Swamp Bat! Go get some of them, they will be useful research specimens!",,
Hunting for Research,Defeat Horror Mist Reapers,Feldheim,"There’s a Horror Mist Reaper! I’ve never even tried to study them, but I should while you’re around.",,
Cursed Seer,Defeat Cursed Seers,Feldheim,"Oh! The Cursed Seers and Danthalion, prime specimens! They’re a rare sight!<p>They have strong magical energy, worthy of research.<p>I almost think someone actually sent these monsters just for us! What luck!",,
Cursed Seer,Obtain the crystal after defeating Danthalion,,,,
Rejoining Theodore,Find Theodore,Feldheim,"Over there... isn’t that the wizard you’ve been traveling with? Oh! I took too much of your time. Sorry. 
<p>This area is dangerous, so I’ll head for camp soon. I’ll be sure to pay you back for helping me!",Theodore,"I’ve been waiting for you, <YellowBold>[player]</>...Where is Leia?"
Suspicious Barracks,Destroy Horror Reapers,Theodore,"You left the kid with the researcher?! Damn! Did you forget what I told you before? We must return quickly. We can’t leave her alone.
<p>There’s dark energy fluctuating with traces of a powerful Dark Mystic summoner.
<p>The Horror Reapers are the result. Let’s deal with this quickly.",,
A Familiar Mark,Investigate the Sheaf pile,Theodore,"This chaotic dark energy... leaving a trail on purpose... A provocation, perhaps?
<p>Let’s investigate this pile of sheaves. Why in the world would sheaves be emitting dark energy?",,
Elizabeth’s Mark,Defeat the incoming Minions of Darkness,Theodore,"This mark... Where have I seen this...
<p>Ah, I know who it is.",,
Elizabeth’s Irritation,Be on guard against Elizabeth,Theodore,Elizabeth!,Theodore,Are you alright? Looks like Elizabeth was supposed to meet her minions here. There must be a spy... Let’s check the research camp!
Elizabeth’s Irritation,Be on guard against Elizabeth,Elizabeth,"Oh, my. A pleasure to meet you. Did you have a good time with my minions?
<p>I had no plans to meet you. Why are you here? Where’s the one who’s supposed to be here?",,
Elizabeth’s Irritation,Defeat the incoming Dark Brotherhood,,,,
Who’s the Spy?,Go to Research Investigator Camp,Feldheim,"Woah! That scared me! Why are you doing that?!
<p>Research camp? The camp’s that way! Hey, wait! Why are you in such a rush?",Niah,"Why are you so late?! I- No, everyone could have died!"
Who’s the Spy?,Go to Research Investigator Camp,Theodore,Feldheim! Did you see any suspicious people passing by here?,,
Who’s the Spy?,Go to Research Investigator Camp,Feldheim,"Suspicious people, you say... I only saw Horace with Mitereu and Laris. If you move quickly, you can catch up with them.",,
Who’s the Spy?,Go to Research Investigator Camp,,,,
Who’s the Spy?,Go to Research Investigator Camp,Theodore,What’s that?! That looks like a fire in the north!,,
Who’s the Spy?,Go to Research Investigator Camp,Feldheim,That’s... the research camp! Damn! Niah is over there! Let’s go!,,
Who’s the Spy?,Go to Research Investigator Camp,,,,
A Bad Feeling,Put out the supplies fire I,Niah,"The supplies in the camp are on fire! Extinguish the fire, now!",,
A Bad Feeling,,Theodore,"<YellowBold>[player]</>, I will pursue the traitor, you take care of things here.",,
A Bad Feeling,Put out the supplies fire II,,,,
A Bad Feeling,Put out the supplies fire III,,,,
A Bad Feeling,Put out the supplies fire IV,,,,
Leia’s Disappearance,Pursue the traitor,Niah,"Leia? The kid who came with Horace?
<p>Huh? She’s gone! Where is she? Sorry, you should ask the guards. Skeletons are around, so be careful.",Guard Ligus,"Horace, you rascal!!
Did you see Horace?!"
Leia’s Disappearance,Defeat Skeleton Pursuers,,,,
Find Leia!,Defeat Skeleton Pursuers,Guard Ligus,"Horace must have set the fire in this camp. Absolutely crazy! He also took the girl you were with!
<p>Let’s follow Horace while getting rid of Skeleton Pursuers!",,
Horace the Traitor,Find Horace,Guard Ligus,We found Horace! They cornered him! That way!,Guard Ligus,"Damn you, Horace...
The Dark Brotherhood would never accept you..."
Horace the Traitor,Defeat Horace,Guard Ligus,"Horace, you fool! Surrender now!",,
Horace the Traitor,Defeat Horace,,,,
Fugitive Leia,Find Runaway Leia,Guard Ligus,"Horace took the girl, so she must be nearby. Let’s find her.",Leia,<YellowBold>[player]</>! I missed you!
Lizardman Again!,Defeat Maille Lizardman Vanguards,Leia,"Horace tried to kidnap me. It was like he was possessed. I couldn’t move, I was so shocked.
<p>Why is everyone so mean to me! The Orcs, and people... Look! Even Lizardmen are after me now!",,
Leia and the Giant's Crystal,Collect the giant’s crystal,Leia,Could you gather the crystals over there? They’re similar to what I had at home. I think that will restore my energy.,,
The Shaman’s Crystal,Defeat Maille Lizardman Shamans,Leia,This crystal is not enough... I feel a strong crystal nearby. I think that the Lizardman Leader has it!,Leia,"If this crystal is in the wrong hands, it will be dangerous... Even for the lizardmen..."
The Shaman’s Crystal,Take Sparshi’s crystal,,,,
The Shaman’s Crystal,Give crystal to Leia,,,,
The Shaman’s Crystal,Mysterious Girl,,,,
Crystal and Leia,Find the head researcher,Leia,"<YellowBold>[player]</>, this crystal looks like a giant's crystal. This should not be here. It should only be in the... Cruma Tower, where I’m from.
<p>How are these crystals here? Would one of the researchers know?",Head Researcher Oden,What’s your business here?
Oden’s Guess,Find the Giants' Relic Fragment,Head Researcher Oden,"Interesting. I don’t know the entire story, but this crystal really is the giant's crystal.
<p>One of my researchers was able to enter Cruma Tower since its doors suddenly opened.
<p>Cruma Tower doesn’t normally open like that, but we couldn’t pass up such an opportunity. We’ve even collected some crystals and relic fragments.
<p>But we didn’t bring all of them back. There were a lot of people entering the tower, even Orcs and lizardmen.
<p>They must have collected them expecting to make a fortune, but threw them out when they realized there was no one buying. Why don’t we look for more?",,
Make Way! I Need to Gather Something!,Destroy Skeleton Scouts,Head Researcher Oden,"We need more Giants' Relic Fragments, but the Skeleton Scouts are nearby. Please slay those Skeleton Scouts so that we can collect them.",,
Meet Bruin,Ask Ligus for directions,Head Researcher Oden,"Deliver this to my researcher, Bruin. He should be organizing and storing the relics. Our research will make some progress thanks to you!",,
Meet Bruin,Ask Ligus for directions,Guard Ligus,Welcome. Looking for Bruin? I think... I saw Bruin over there. He shouldn’t be far.,,
Wounded Bruin,Collect the scattered medicine boxes,Researcher Bruin,"Ah! So the head researcher sent you! Oh no! What should I do? I was ambushed by suspicious people, and they took the giant’s relic. 
<p>Urk! My wounds are still fresh. Will you bring me Medicine Boxes?",,
Threat of the Patrol,Defeat the Maille Lizardman Patrols,Researcher Bruin,"Ah, those relics were hard to get... I can’t go back to Cruma Tower...
<p>Over there! They’re Lizardman Scouts. When I collapsed, they came in and took the remaining relics and supplies. Please, avenge me!",,
Neighboring Dead,Escort Bruin to a safe location,Researcher Bruin,"Now I have to report that I lost the relic, right? Oh, I’m so dead... let’s go somewhere safe first. I must heal my wounds.
<p>Wait, why are they still here? Swamp Ghouls! I can’t outrun them! Help!",Guard Phard,Bruin! You’re alive! You’re <YellowBold>[player]</>? Theodore is nearby. He went out to search for the culprit controlling the monsters.
A Lost Relic,Recover the Giants' Relic Fragments,Guard Phard,"Thank you for saving Bruin. I have to protect the researchers, but it’s been more than I can handle on my own. I can’t deal with the number of monsters.
<p>Seems the ones that ambushed Bruin know what these relics are. Why the hell are these stones so important... They were in such a rush they dropped a few...
<p>To save Bruin, we must reclaim the relic fragments. Will you help me?",Guard Phard,The retrieved relic fragments will be useful if Bruin wants to survive Oden’s wrath.
Strike of the Dead,Defeat Swamp Ghouls,Guard Phard,Huh? Do you feel that chill? Thought so! The Swamp Ghouls are massing. They’re about to attack us! Incoming!,Guard Phard,"Thank you! Their movements seem coordinated, just like Theodore said. Huh? Theodore is coming this way."
Meddling with the Investigation,Defeat Marsh Stakato Slaves,Theodore,"<YellowBold>[player]</>! The movements of these monsters are... not normal. The Dark Brotherhood is behind this.
<p>Elizabeth! That witch must have released the Marsh Stakato Slaves to interrupt our pursuit... Kill them!",Theodore,And... There is something you must know about Leia.
Leia’s Identity,Defeat Swamp Killers,Theodore,"Why do you think the Dark Brotherhood wants Leia? The twins are the keys for activating the Cruma Tower’s giant relic...
<p>They want to discover the secret of the giant’s power using the relic. That’s what Beleth always wanted. The Dark Brotherhood must be desperate.
<p>Don’t let Leia out of your sight... They probably have Elie already. If Leia is taken, I can only imagine the worst.
<p>The Swamp Hassassins over there were released by Elizabeth. They will strike when they have the chance. It’s best we strike them first.",Aymel,<YellowBold>[player]</>! Here!
Summoning Aymel,Collect giant’s crystals,Aymel,"I didn’t fully hear from Theodore. What in the world is going on? I was pursuing Elizabeth, but our missions seem to coincide...
<p>Gathering the giant's crystals? What use are these? Why is Theodore ordering me to do this? Can’t you do this yourself?",,
Elizabeth’s First Strike,Approach Elizabeth,Aymel,"Now is not the time! The soldiers and scouts have gone missing, all of them! Something of this scale could only be the work of the Dark Brotherhood!",,
Elizabeth’s First Strike,Approach Elizabeth,Elizabeth,"Oh, we meet again!
Your stalking skills are quite impressive. It’s so nice to see you, but this is quite the pickle.
<p>I’m a bit busy, so I can’t play with you right now!",,
Elizabeth’s First Strike,Defeat the incoming Dark Brotherhood,,,,
Taking the Key,Prepare to go to Cruma Tower,Aymel,"Grr! Damn summoning magic! The fact that it keeps working ticks me right off!
Did you say the tower? Cruma Tower?
<p>Let’s head there first. One of them must have the key.",,
Taking the Key,Prepare to go to Cruma Tower,,,,
Taking the Key,Defeat the Dark Brotherhood with the key,Aymel,Over there! Did you see the light? That must be them! Go go go!,,
Taking the Key,Defeat the Dark Brotherhood with the key,,,,
Taking the Key,Talk to Aymel,,,,
Three Keys,Defeat Swamp Assassins,Aymel,"Found it! The key! But... why is it like this?
Shoot!! The key’s broken! Damn sadists!
<p>Maybe one of the Dark Brotherhood’s minions have the keys! Yeah, let’s try those Swamp Assassins!",,
Missing Leia,Find Leia,Aymel,"Hey, <YellowBold>[player]</>! Where’s Leia? I was concentrating on fighting! I’m no nanny!",Leia,You came? Sorry for being here alone... I wanted to help.
The Ability Returns,Defeat Marsh Stakato Envoys,Leia,"The Dark Mystics took the key, but I can sense its location.
<p>The second key is near those Marsh Stakato Envoys.",,
Who Holds the Second Key,Find the Dark Brotherhood with the key,Leia,Now I feel it... those robed people... with the key...<p>Go down south and we can catch them!,Aymel,The key! But... There should be another one by the looks of it.
Who Holds the Second Key,Find the Dark Brotherhood with the key,McCrane,"So the one with Theodore is tracking us.
<p>Heh heh, you shall have the glory of being the first victim of my newly trained Stakato mother!",,
Who Holds the Second Key,Defeat McCrane and Pente,,,,
Fight Hard!,Defeat Marsh Stakato Hassassins,Aymel,"We have to find the third key, right? Leia! Do you feel anything? Defeat those Marsh Stakato Hassassins so Leia can concentrate!",Aymel,"Over here! Leia, do you need more time?"
Straightforward Personality,Collect giant’s crystals,Aymel,Hey! Is that the giant's crystal? <YellowBold>[player]</>! What are you waiting for? Remember what Theodore ordered? Gather those giant's crystals!,Leia,Thank you. Aymel is short tempere- I mean... very cool?
Dark Brotherhood Ambush,Defeat the Dark Brotherhood,Aymel,"Ha ha! I’m quite cool, you know! Leia, you’re pretty cool yourself! Now we must find the third key...
<p>Hey, it’s an ambush!",Leia,Are you all right? That was very dangerous! They seem to be using swamp poison.
Prepare the Antidote,Collect Poisonous Mushrooms for hemostasis,Leia,"Fortunately, no one’s been poisoned. The swamp venom inflicts an endless hemorrhage and eventually brings death. We must be prepared.
<p>Bring some Poisonous Mushrooms. The mushroom’s extract stops blood from flowing.",,
Blood for the Medicine,Collect Destructive Killer Hassassin Blood,Leia,"I need the blood of Destructive Killers as well. A small amount should do.
<p>Aymel told me that I should go to a safer place. Meet me by the tree over there.",,
Blood for the Medicine,Give blood to Leia,,,,
The Last Key,Obtain the key after defeating Magikos,Leia,Ah! There! Don’t let them get away! A wizard is running over there!!,Theodore,"So, we meet here! I was pursuing the Dark Mystics for the tower key. Without you, I would have failed."
The Last Key,Talk to Theodore,,,,
Elie! Wait!,Use the Teleportation Stone,Theodore,"So we needed three of them? I’m a little surprised we got them all so easily. Leia, we’re heading to the Cruma Tower. You okay with that?
<p>We can’t all travel together because of the dark energy here, so Aymel can’t go with us. Let’s move!",,
Elie! Wait!,Go to Cruma Tower,,,,
Unfamiliar But Somehow Familiar,Be on your guard against the suspicious person,Theodore,"Is this the inside of Cruma Tower? Familiar energy inside an unfamiliar site... Get ready, it’s headed this way!",Theodore,Is everyone alright? Leia! Is Leia okay?
Unfamiliar But Somehow Familiar,Be on your guard against the suspicious person,Elizabeth,"Theo, Theo, Theodore, I’ve been waiting for you. Leia’s here too? Leia, come to me.
Ah, so stubborn, but Elie is waiting for you.
<p>Can’t be helped then. My minions, bring Leia to me!",,
Unfamiliar But Somehow Familiar,Defeat the incoming Minions of Darkness,,,,
Unfamiliar But Somehow Familiar,Defeat the incoming Minions of Darkness,Elizabeth,"Oh, stronger than I thought. I will remove you from this tower... I won’t go easy on your anymore!",,
Unfamiliar But Somehow Familiar,Defeat the incoming Minions of Darkness,,,,
Elizabeth’s Hostage,Find Elie,Leia,I... I’m okay. Don’t worry.,Leia,She’s not Elie... Where’s Elie...
Elizabeth’s Hostage,Find Elie,Elizabeth,"<YellowBold>[player]</>! We’re so evenly matched, don’t you think?
<p>Elie’s fine, but who knows how long she’ll stay that way! Do you want to play a game? Find Elie, the clock is ticking!",,
Elizabeth’s Hostage,Find Elie,Theodore,Damn... we must find Elie before it’s too late!,,
Elizabeth’s Hostage,Find Elie,Leia,"Elie!!! It’s me, Leia!
What happened?! Answer me, Elie!",,
Elizabeth’s Hostage,Defeat Elie’s impostor,,,,
Wait a Moment!,Look for Elie again,Leia,"That wizard’s words are troubling. If it’s really the swamp venom... We must find her quickly. It should be alright as long as it’s not too late, right?
<p>Huh? There! Elie’s over there!",Leia,Th-this way! Hurry!
Wait a Moment!,Look for Elie again,Theodore,"Wait! It could be another trap!
I will protect Leia. <YellowBold>[player]</> should go there and check!",,
Wait a Moment!,Look for Elie again,,,,
Wait a Moment!,Defeat the incoming Minions of Darkness,,,,
"Leia, Elie, the Twins",Go to the person who captured Elie,Leia,"That’s Elie! It’s really Elie this time! That wizard’s holding her!
<p>Save Elie! There’s no time!",Theodore,Ugh... We have been played... Damn it!
"Leia, Elie, the Twins",Go to the person who captured Elie,,,,
"Leia, Elie, the Twins",Defeat the Cruma Tower subject,,,,
A Holy Relic and a Person,Leave the tower using the Teleportation Stone,Theodore,"Now the area will be full of evils. Let’s leave this place now... With the seal of Cruma Tower gone, it’s no longer safe...",Theodore,The giant’s power... The relic... We almost had it... The master will be disappointed... But perhaps this is for the best...
A Holy Relic and a Person,Leave the tower using the Teleportation Stone,,,,
Merchant of the Swampland?,Talk to the Cat Merchant,Theodore,"Leia and Elie may look like kids, but they are relics that protected Cruma Tower for thousands of years...
<p>This is disturbing. The seal of the Cruma Tower gone, Elizabeth taking away the giant’s research files...
<p>I must go meet the master. He will be disappointed... This is bad. Let’s meet again near the Summit of Dissonance.
<p>In the meantime, help that cat merchant over there.",,
A Thirsty Cat,Find Pan’s bag,Peddler Pan,Meow.. H-help... Thirst... Water in my bag... The Destructive Killers took it... Meow...,,
A Vengeful Cat,Defeat Insane Killers,Peddler Pan,"Water! Water! Slurp, slurp! Cough, cough! I really thought I was going to die! Meow! Thanks!<p>I dropped my bag! I almost drowned in the swamp while running away fur-om the monsters. It must have been them! Please, avenge me, meow!",,
Tail’s Effectiveness,Collect Shadow Choir Prima tails,Peddler Pan,"I, Peddler Pan, always pay my fur-iends back. I shall let you know the secrets of a merchant, meow.
<p>The Shadow Choir Prima’s tail makes very expensive medicine! Now, go get them, meow!",,
Fatal but Expensive,Find the Marsh Lurker’s cave,Peddler Pan,"Meow, now that’s... not done yet! I forgot the items Hardin asked for!<p>Help me once more, meow! Always good to lend each other a paw, no?",,
Fatal but Expensive,Obtain Marsh Lurker saliva,,,,
To the Serene Woods,Go to the Serene Woods,Peddler Pan,"Where are you headed now? Summit of Dissonance, meow? In that case, you’ll pass through the Serene Woods. I have business there. I shall allow you to accompany me-ow!",Peddler Pan,This is the Serene Woods!
A Cat’s Request,Swamp Security,Peddler Pan,"This area is full of great purr-oducts! There’s a brown bear, meow!
<p>The color of this season of fashion in Giran is brown, meow! They should fetch a good purr-ice! Go get them!",,
Anything Worthwhile,Collect Enraged Grizzly Bear Hides,Peddler Pan,"Sales require good sense, meow! You don’t have it! I told you the fashion trend! You were supposed to bring me leather! Go, bring me the leather!",,
A Special Hunter,Cross the bridge and search for people,Peddler Pan,"I saw someone staggering over the bridge, meow! Check what’s going on!",,
Hungry Vague,Collect Red-Tailed Fox meat,Vague,I... I’m starving. I could eat anything right now...,Vague,Thank you! I starved for a few days after escaping from the bears in the woods.
Hunter Vague,Defeat the incoming beasts,Vague,"The hunter becomes the hunted, funny, right? Laugh all you want, but it’s better than dying.
<p>Look! It’s the ones who’ve been hunting me! Help me!!",Vague,"Whew, I should hunt some rabbits like I did before! You can have dangerous ones!"
Expensive Leopard Leather,Obtain Black Leopard leather,Peddler Pan,"Why are you helping him, meow? You’re burning daylight! Now let’s get back to business!
<p>Meow, the Black Leopard! Their leather is worth a fur-tune! Don’t stand there, go get their leather!",,
Leopard King’s Leather,Find the trap,Peddler Pan,"The Leopard King’s leather is hot in Giran. We must make sure the leather is not harmed! Let’s set a trap, meow.",,
Leopard King’s Leather,Defeat the incoming leopards,,,,
"A Rabbit, Not a Spider",Find Vague running from spiders,Peddler Pan,"Wait! What is that stupid hunter doing now, meow? Why is he being hunted by spiders? Well, let’s be on our way.
<p>What? Let’s go, meow!
<p>Meow, alright! Go help him! You’ll never be a merchant at this rate!",Vague,"Ugh, this place is not for me. I really need to go someplace safer! Farewell!"
"A Rabbit, Not a Spider",Defeat the incoming spiders,,,,
Peddler’s Goodwill,Find Theodore,Peddler Pan,"Now I have all I need, meow! You truly have a potential to be a great adventurer! Ha ha! It’s been some time since I’ve had a good fur-iend in the Silverlight Mercenaries!
<p>I don’t trade here, there’s a war going on between the Ol Mahum and Tanor, you see, meow.
<p>Meow, is that Theodore? You’re meeting Theodore? I think I’ll head out alone. So long!",Theodore,You’re finished? Took you long enough. That cat merchant must have treated you like a slave for some time.
Alliance Secured,Defeat Tanor Sentinels,Theodore,"If Elizabeth discovered the secret of the giant’s relic, the situation is dire. It also means that Beleth will be able to use the power of the giants soon.
<p>We must find more allies to fight the Dark Brotherhood... The Tanor here are fighting the Ol Mahum, and the Ol Mahum receives the Dark Brotherhood’s support.
<p>We must end this war by helping the Tanor. But for the Tanor... making friends requires a bit of force.",,
Trooper’s Disruption,Defeat Tanor Trooper,Theodore,"Don’t lower your guard, we’re just getting started.
There’s no retreat. The Tanor Troopers don’t respect the weak.",,
