Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
Il mostro inaspettato,Sconfiggi gli Ol Mahum che si avvicinano al mulino di Augel,,,,
,Parla con l’Erborista Augel,,,,
Il colpevole Ol Mahum,Elimina gli scout Ol Mahum,Erborista Augel,"Bene, gli Ol Mahum si vedono spesso in questi giorni...<p>Mi mette i brividi! Per favore, falli fuori.",,
Il colpevole Ol Mahum,Elimina gli scout Ol Mahum,,,,
I Neri non identificati,Segui le tracce di ruote,Erborista Augel,"Oh! Ora che ci penso, ho visto alcune figure misteriose che portavano un carro pieno di persone lungo la strada.
<p>Il suo peso deve aver lasciato qualche traccia. Dovresti dare un’occhiata.
<p>Per quanto mi riguarda, me ne vado da qui. Grazie!",Helena,No! Non ci andrò!<p>Oh... Pensavo fossi una delle Guardie.
I Neri non identificati,Segui le tracce di ruote,,,,
I Neri non identificati,Segui le tracce di ruote,,,,
La storia dell’indovino,Sconfiggi gli Orchi Soldati d’Assalto Turek,Helena,"Le guardie continuano a dirmi di andare via perché è pericoloso. Balle! Non posso lasciare la mia casa! Poi dove potrei vedere i miei clienti?
<p>Pensavo... Ho visto degli Orchi di recente... Chi sono? Oh! Sono Helena l’Indovina. Molto piacere!
<p>Oh - puoi occuparti tu degli Orchi? Ti dirò tutto quello che posso su di loro.",,
Indagare sulla capanna abbandonata a nord,Accampamento degli Orchi localizzato,Helena,Stai cercando le persone scomparse? Vai alla capanna abbandonata a nord. Potresti trovare quello che stai cercando.,Helena,"Come facevo a saperlo? È facilissimo.
<p>Le persone che arrivano ultimamente sono o Guardie o qualcuno collegato al caso. E cose strane sono iniziate a nord.
<p>Stavo solo osservando gli incidenti."
Indagare sulla capanna abbandonata a nord,Indaga sull’ordine consumato,,,,
Indagare sulla capanna abbandonata a nord,Indaga sull’ordine consumato,Ordine consumato,Convinci... gli uomini... ad andare... verso est. Fallisci...l’obiettivo...,,
Curiosità,Vai alla capanna abbandonata con Helena,Helena,"Oh! Dopo che un uomo misterioso ha visitato la capanna abbandonata, sono apparsi gli Orchi.<p>Sembra sparito adesso... ma sono curiosa! Andiamo!<p>Non preoccuparti, so proteggermi da sola.",,
Curiosità,Vai alla capanna abbandonata con Helena,Helena,"Ehi, cosa sono questi segni? Ci sono delle strane lettere sul muro!<p>Um... sembra un incantesimo...",,
Curiosità,Trappola attiva,,,,
Curiosità,Sconfiggi le creature magiche in arrivo,,,,
Uomo sospetto e un cimitero,Parla con il Custode del Cimitero Kadol,Helena,"Vediamo... Ordine degli Orchi... Ol Mahum... erba nera secca... mi ricorda un altro posto.
<p>Se prendi il cammino lungo il fiume, arriverai al Cimitero silenzioso. È lì che dobbiamo andare!
<p>Avvertire le guardie? Non mi piacciono, ed è divertente... Uh. Bene!
<p>Il nome del custode del cimitero è Kadol. Sarà vicino all’entrata - dovresti parlare prima con lui.",Custode del Cimitero Kadol,"Eh? Ehi, andrai davvero lì?"
Ragazzo peloso muscoloso,Trova il ragazzo peloso muscoloso,Custode del Cimitero Kadol,"Sei qui per le persone scomparse? Questo ragazzo grande e grosso con tanti capelli si è fatto strada qualche tempo fa.
<p>Dimmi, cosa succede?! Mi hai reso piuttosto nervoso!",Russel,"Ehi, è passato tanto tempo!"
Alla ricerca del cliente,Alla ricerca della capanna abbandonata,Russel,"Ah ah ah! Sembra che io abbia trovato un indizio per primo questa volta!
<p>Beh, che ne dici di iniziare dall’interno?",Eleanor,"Beh, cosa ti porta in questa terra di dolore?"
Una cosa preziosa,Trova la cosa preziosa fra i soldati Scheletro,Eleanor,Quindi... i Mercenari Silverlight sono qui per investigare sul rapimento. Quel nome è rassicurante.,,
Una cosa preziosa,,Russel,"Si, lo è! Cosa la porta qui, signora?",,
Una cosa preziosa,,Eleanor,Ho perso una cosa preziosa... La cercheresti per me per favore?,,
Pipistrello molesto,Respingi i pipistrelli del cimitero,Russel,"Dovremmo dividerci. Io andrò per questa strada, tu verso la parte di sopra. Incontriamoci davanti alla capanna abbandonata.<p>Uh! Pipistrelli! Occupiamoci di loro prima!",Russel,Hai trovato qualcosa? O niente per ora?
Pipistrello molesto,Incontra Russel davanti al vaso,,,,
Un vaso sospetto,Controlla il calderone sospetto,Russel,"Aspetta - cosa ci fa questo calderone qui? E pff, puzza! Qualcuno lo ha usato di recente. Investighiamo!",,
Un vaso sospetto,Uccidi lo sciame di pipistrelli in arrivo,,,,
Riposa in pace,Seppellisci i contenuti del calderone,Russel,"Non posso esserne sicuro ma... sembra magia nera. Chi ha fatto questo, e perché?
<p>Ma prima dovremmo disfarci del calderone - dovremmo seppellirlo in quella tomba aperta.",,
Una donna in pericolo,Ritorna da Eleanor,Russel,"Non va bene. Sta succedendo qualcosa di terribile, proprio come sull’Isola Parlante.
<p>Oh! Eleanor! Non possiamo lasciarla sola!",,
La guardia del nord,Trova Eleanor,Russel,"Se n’è andata! Ah, non va bene.
<p>Giusto, stava cercando qualcosa. Deve essere qui intorno. Cerchiamola!
<p>Cosa? Credi che io voglia solo fare colpo?
<p>Stai fraintendendo la situazione!",Guardia Byron,...Eleanor? Non può essere. È sparita di recente!
La sua traccia,Trova gli averi di Eleanor dal Mietitore,Russel,Non mentirmi! Era un fantasma quello?!,Guardia Byron,Quel pezzo del braccialetto... combacia con quello che abbiamo trovato. Mi credi adesso?
La sua traccia,,Guardia Byron,Un f-fantasma? Non ho mai parlato di un fantasma! Non dire così.<p>Ho solo trovato un pezzo del suo braccialetto durante la ricerca. Guarda! C’è il suo nome.,,
La sua traccia,,Russel,Mio signore...<YellowBold>[player]</>! Dobbiamo dividerci. Non posso credere a questa guardia. Vuoi guardare laggiù dove ci sono i mietitori?,,
La minaccia del cimitero,Trova Russel mentre uccidi i Troll,Guardia Byron,"Russel? Ah, il mercenario peloso! Ancora non è tornato.
<p>L’ho visto andare verso il nido dei Troll... Sì. È a ovest di qui.",Russel,Hai trovato il braccialetto? Allora abbiamo visto un fantasma? No... Non riesco a crederci.
La minaccia del cimitero,Incontra Byron e Russel,,,,
Alla ricerca della capanna abbandonata,Trova un indizio fra i pipistrelli vicino alla capanna,Russel,"Se fosse davvero un fantasma, potrebbe aver chiesto aiuto. Ho una sensazione...",,
Alla ricerca della capanna abbandonata,,Guardia Byron,"Ci sono un sacco di capanne abbandonate qui intorno. Dovremmo guardarci intorno. Dopo esserci occupati di questi pipistrelli, ovviamente! Ugh, sono così fastidiosi!
<p>Ho sentito dire che c’è questo folle ragazzo sull’Isola Parlante a cui piace mangiare queste cose grigliate - forse dovremmo invitarlo qui!",,
Indizio trovato,Vai da Russel,Guardia Byron,"Ehi, Russel ci sta mandando un segnale! Ti accompagno io. Via!",,
Una catacomba nascosta,Apri la porta della catacomba,Russel,Riesco a sentire qualcosa provenire dalla catacomba. Forse sono i cittadini scomparsi!<p>È ben chiusa. Dobbiamo aprirla con la forza. Aiutami!,,
Una catacomba nascosta,Apri la porta della catacomba,,,,
Una catacomba nascosta,Controlla la gente del villaggio,,,,
Una catacomba nascosta,Controlla la gente del villaggio,Russel,Lì! Dentro! Sono i cittadini! Sono stati rinchiusi qui tutto il tempo... Forza!,,
Una catacomba nascosta,Controlla la gente del villaggio,,,,
Una catacomba nascosta,Il finale triste,,,,
Una catacomba nascosta,Sconfiggi i soggetti dell’esperimento in arrivo,,,,
Verso l’accampamento dei Saccheggiatori,Esci dalla catacomba,Russel,"Quel non morto ha fatto cadere questo pezzo del braccialetto. Combacia con l’altro... Deve essere stata Eleanor!
<p>Cosa sta succedendo qui?","Jackson, Cap. Ranger di Sangue","Ti ha mandato Byron?
<p>Um... Che disgrazia.
<p>Sembra che i cittadini scomparsi siano stati sacrificati dalla magia nera..."
Verso l’accampamento dei Saccheggiatori,,Guardia Byron,"Aiuterò Russel a recuperare i resti. Erano i nostri vicini una volta.
<p><YellowBold>[player]</>, dovresti andare verso l’Accampamento dei saccheggiatori. Per favore dai notizie al Capitano Jackson su cosa è successo qui.",,
Verso l’accampamento dei Saccheggiatori,Esci dalla catacomba,,,,
Verso l’accampamento dei Saccheggiatori,Fai rapporto al Cap. Ranger di Sangue Jackson,,,,
Ricerca dell’ostaggio I,Sconfiggi le guardie Ol Mahum,Cap. Ranger di Sangue Jackson,"Le mie fonti dicono che alcuni dei cittadini sono stati portati al campo Ol Mahum. Potrebbero essere sacrificati per la magia nera. Dobbiamo sbrigarci.
<p>Sei uno dei Mercenari Silverlight? Hmm! Allora i Mercenari Silverlight sono davvero così pieni di risorse come ho sentito.
<p>Non so cosa ti porta qui, ma per favore aiutaci.",,
Ricerca dell’ostaggio I,Perquisisci la tenda Ol Mahum,,,,
Ricerca dell’ostaggio I,Ritorna dal Cap. Ranger di Sangue Jackson,,,,
Ricerca dell’ostaggio II,Sconfiggi i tagliagole Ol Mahum,Cap. Ranger di Sangue Jackson,"Il perlustratore ha detto che c’è un’altra postazione Ol Mahum a nord. Ti prego cercala.
<p>Stai attento ai tagliagole che bloccano il cammino... Spero che stavolta troveremo qualcosa.",Cittadino sequestrato,Sei venuto a salvarmi. Oh! Grazie.<p>Ho pensato che sarei morto. Oddio!
Ricerca dell’ostaggio II,Salva il cittadino catturato,,,,
Ricerca dell’ostaggio II,Parla con la persona del villaggio,,,,
Per la tua sicurezza,Scorta il cittadino alla postazione,Cittadino sequestrato,Non posso andarmene da qui da solo. Ti prego portami da qualche parte in salvo!,,
Posizione di Aymel,Fai rapporto al Cap. Ranger di Sangue Jackson,Cittadino sequestrato,"Aymel... Aymel... Aymel...<p>Um... Non so chi sia Aymel, ma qualcuno è stato catturato cercando di salvarci.<p>Potrebbe essere nella roccaforte con gli altri - presto!","Jackson, Cap. Ranger di Sangue",Stai andando alla Roccaforte da solo?
Passo dopo passo,Sconfiggi i guerrieri Ol Mahum,Cap. Ranger di Sangue Jackson,"È troppo rischioso! Lo so che vuoi risolvere la cosa in fretta, ma dobbiamo essere intelligenti in questo.
<p>Libera il cammino ammazzando i guerrieri a guardia dell’entrata della roccaforte. Una volta fatto, guiderò le forze principali nel loro assalto.",,
Passo dopo passo,Fai rapporto al Cap. Ranger di Sangue Jackson,,,,
Raggiungi l’entrata,Sconfiggi le guardie Ol Mahum,Cap. Ranger di Sangue Jackson,"Sono più forti di quello che pensavo!
Aiuta i soldati a combattere le guardie.",,
Raggiungi l’entrata,Sconfiggi il Boss delle guardie Tumir,,,,
Salva il commilitone,QG Ol Mahum localizzato,Cap. Ranger di Sangue Jackson,Il mio perlustratore ha trovato il QG! Segui la strada e gira a sinistra! Forse è dove sono i tuoi compagni.<p>Vai! Noi manterremo la posizione qui.,Pan il Venditore,Grazie per il salvataggio! Gli oscuri mi hanno catturato mentre passavo per il cimitero!
Salva il commilitone,Sconfiggi gli Ol Mahum in arrivo,,,,
Salva il commilitone,Perquisisci il QG degli Ol Mahum,,,,
Salva il commilitone,Salva Pan il Venditore,,,,
Salva il commilitone,Parla con Pan il Venditore,,,,
Raccogli ciò che hai seminato!,Recupera i beni di Pan il Venditore,Pan il Venditore,"Femmina di umano? Um... non ne ho idea!<p>Ad ogni modo, il dannato Ol Mahum ha preso tutti i miei preziosi beni! Riportali indietro! Scommetto che lì hanno le Guardie del Bottino!",,
Area di Ol Mahum,Sconfiggi i Razziatori Ol Mahum,Pan il Venditore,"Pensavo che passare oltre le Piane di Windmill sarebbe servito, ma sembra che l’intera Strada Gludin pulluli di banditi.<p>Portami via da qui!",,
Salva un altro commilitone,Interroga i funzionari Ol Mahum,Pan il Venditore,"Aspetta... hm... hm...
<p>Ah! Ora ricordo! Una donna è stata portata a nord lungo questa strada!
<p>Cerca vicino la postazione Ol Mahum a nord... Gli Ol Mahum sicuramente parleranno se continuerai a batterli!",Aymel,Grazie per avermi salvata. Chi sei tu?<p>Uh? <YellowBold>[player]</>?<p>Sei il nuovo Mercenario Silverlight? Benvenuto. Io sono Aymel.
Salva un altro commilitone,Trova Aymel,,,,
Salva un altro commilitone,Apri la gabbia di Aymel,,,,
Salva un altro commilitone,Parla con Aymel,,,,
Riarmarsi,Trova la spada di Aymel nell’armadietto,Aymel,"Hanno preso la mia spada! Aspettate, mascalzoni, vi frusto come dei buoi!
<p>Non vado da nessuna parte disarmata. Cerchiamo la mia spada!",,
Tentativo di fuga,Scappa con Aymel,Aymel,Muoviamoci! Non c’è tempo da perdere!<p>Quel Mistico Oscuro sarà il prossimo.,Guardia Byron,"Ci incontriamo di nuovo, <YellowBold>[player]</>! Chi c’è con te? Oh, lei è quella di cui parlava Russel!"
Cuore della roccaforte,Sconfiggi i tiratori Ol Mahum,Guardia Byron,"Rastrelleremo il resto. Aymel e <YellowBold>[player]</> dovrebbero andare al cuore della roccaforte.<p>Il Capitano Jackson è già laggiù. Oh, e fate fuori i tiratori Ol Mahum. Sono una grande minaccia per gli abitanti della città.","Jackson, Cap. Ranger di Sangue",Appena in tempo! Ho avuto problemi a entrare all’interno. La resistenza Ol Mahum è molto forte qui...
Cuore della roccaforte,,Aymel,Io cercherò il Mistico Oscuro. Incontriamoci dentro la Roccaforte Ol Mahum!,,
La nuova operazione ha inizio,Sconfiggi i combattenti Ol Mahum,Cap. Ranger di Sangue Jackson,Stiamo perdendo molti uomini a causa di quei combattenti Ol Mahum. Per favore libera il cammino per noi.,,
La nuova operazione ha inizio,Parla con il Cap. Ranger di Sangue Jackson,,,,
Ol Mahum neutralizzati,Sconfiggi i cercatori Ol Mahum,Cap. Ranger di Sangue Jackson,"C’è un’altra questione urgente. Il Sacro Artefatto di Einhasad che hai consegnato al sindaco di Gludin è stato rubato.
<p>Cercare i cittadini scomparsi è importante, ma trovare il Sacro Artefatto ha precedenza. Senza esso, il porto potrebbe essere invaso di nuovo.
<p>Ho già inviato un Perlustratore con i dettagli - incontralo per essere informato. E stai attento là fuori!",Perlustratore Charles,"Quindi ti ha mandato il Capitano Jackson. Risulta che il gruppo che ha preso il Sacro Artefatto di Einhasad sia diretto alla Roccaforte Ol Mahum.
<p>Per qualche motivo, non hanno mai nascosto le loro tracce, e coglievano l’occasione quando i soldati uscivano in missione per ricerca e salvataggio.
<p>Le forze rimanenti non possono competere con loro."
Ol Mahum neutralizzati,Parla con il perlustratore Charles,,,,
Esecuzione di recupero,Sconfiggi le guardie Ol Mahum,Perlustratore Charles,"Prima, cerchiamo quel deposito. Dovremmo far uscire le guardie del bottino per far sì che non lancino l’allarme.",,
Più siamo meglio è,Recupera le provviste razziate,Perlustratore Charles,Investighiamo sugli Scrigni qui. Dividiamoci!,,
Più oggetti,Vai verso la direzione in cui punta Charles,Perlustratore Charles,Dannazione... non è qui. Proviamo da quella parte. C’è un altro deposito Ol Mahum laggiù.,,
Guardie del deposito arrabbiate,Sconfiggi gli Ol Mahum in arrivo,Perlustratore Charles,Ehi! Se ne sono accorti. Fermali!,,
Bottino recuperato con successo,Parla con Aymel,Perlustratore Charles,"Io starò qui e investigherò. <YellowBold>[player]</>, dovresti andare a controllare l’ultimo punto deposito laggiù.
<p>Ho visto una donna sospetta andare per quella strada - presto!",Aymel,"Perché ci hai messo tanto?
<p>Cosa? Il Sacro Artefatto di Einhasad? Come dovrei saperlo? Perché me lo stai chiedendo?"
Minaccia di magia nera,Sconfiggi le guardie Ol Mahum,Aymel,"Eh? Cos’è successo? Sono stata rinchiusa qui tutto il tempo... Oh! Ho visto un Mistico Oscuro. Stava dando ordini agli Ol Mahum.
<p>Forse sa del Sacro Artefatto. Ma prima, invitiamo questi Ol Mahum a ballare!",Aymel,"Ehi, un tomo di magia nera? Forse è un collegamento. Dovremmo indagare ulteriormente."
Minaccia di magia nera,Sconfiggi le guardie Ol Mahum,Aymel,"Normalmente, uccidendo tutte queste guardie arriverebbe il Capitano della Guardia...
<p>Dove diavolo è? Devo continuare a cercare?
<p>Ehi! <YellowBold>[player]</>. Cerca da quella parte. Dimmi se trovi qualcosa.",,
Minaccia di magia nera,Indaga sul bottino sospetto,,,,
Una ricerca approfondita,Trova il Mistico Oscuro,Aymel,"Sparpagliamoci e cerchiamo il Mistico. Avvisa se la trovi! Dovrebbe sentire il nostro potere.
<p>Bene, immagino che puoi occuparti di lei da solo se te la senti. Mi piace il tuo entusiasmo!",Aymel,"Ehi, <YellowBold>[player]</>! Cosa ti porta qui?
<p>Ma dove sono? Questo non è l’inferno, giusto?
<p>Oh, dannazione. Ho tantissime cose da fare."
Una ricerca approfondita,Trova il Mistico Oscuro,Mistico Oscuro,"Non andare da solo - se fosse una trappola?
Verrò con te!",,
Una ricerca approfondita,Trova il Mistico Oscuro,,,,
Laboratorio del Mistico Oscuro,Perquisisci l’Area Sconosciuta,Aymel,"Ehi, stavo scherzando! Dobbiamo vedere il lato positivo. Beh, se fosse una trappola, qualcuno riderebbe di noi! Sono i classici cattivi.
<p>Quindi noi siamo i classici eroi. Via!",,
Laboratorio del Mistico Oscuro,Perquisisci l’Area Sconosciuta,Mistico Oscuro,Eh eh eh! Confuso? La magia nera può creare posti nuovi di zecca!<p>Ma ho qualcosa di molto più eccitante in serbo per te. Preparati a morire!,,
Laboratorio del Mistico Oscuro,Sconfiggi i Neer Crawler in arrivo,,,,
Laboratorio del Mistico Oscuro,Parla con Aymel,,,,
Abbandonato,Chiedi un’opinione a Aymel,Mistico Oscuro,"Dannazione... hai rovinato il mio esperimento. Devo congedarmi.
<p>Ma tu marcirai qui per l’eternità.",Aymel,"Ehi, vedi questo? È un ingrediente <YellowBold>Elisir</>!"
Abbandonato,Chiedi un’opinione a Aymel,Aymel,"Che fifone, darsela a gambe così! La prossima volta che lo vediamo, lo ridurrò in polvere!
<p>Ad ogni modo, cerchiamo una via d’uscita. Se il Mistico Oscuro è riuscito ad uscire, ci deve essere una via d’uscita anche per noi.",,
Abbandonato,Trova la via d’uscita con Aymel,,,,
Abbandonato,Parla con Aymel,,,,
Elisir trovato,Raduna l’erba rossa,Aymel,"Eh? Sul serio? Stai scherzando? Wow!
<p>Non sai cosa sono gli <YellowBold>elisir</>? Wow...
<p>Va bene. Vedi quella pianta fiorita? Raccogli un po’ di quelle.
<p>Sarebbe da irresponsabile permetterti di andar via di qui senza spiegarti.",,
Elisir trovato,Raduna l’erba blu,,,,
Elisir trovato,Raduna l’erba gialla,,,,
Elisir trovato,Raduna l’erba viola,,,,
Elisir trovato,Ritorna da Aymel,,,,
Elisir trovato,Impara le ricette con Elisir,Aymel,"Ora, ascolta - lo spiegherò solo una volta.",,
Elisir trovato,Impara le ricette con Elisir,,,,
Elisir trovato,Impara le ricette con Elisir,,,,
Scappa,Spostati mentre uccidi Grandis,Aymel,Sbrigati! Non sappiamo cosa sta succedendo lì fuori.,Aymel,"Sembra sia scappato. Oh!
<p>Aspetta che lo catturi! Vedrai!"
Scappa,Scappa,,,,
Scappa,Sconfiggi Ralf,,,,
Scappa,Controlla Aymel,,,,
Scappa,Scappa,Aymel,"Urgh, sto bene! Andiamocene da qui! Incontriamoci fuori dalla Roccaforte Ol Mahum!",,
Scappa,Attiva la pietra teletrasporto,,,,
Scappa,Attiva la pietra teletrasporto,,,,
Sotto la Torre d’Avorio,Impara ad accedere alla Segreta di Estrazione,Aymel,Stavo pensando... il posto che abbiamo appena lasciato. Credo che fosse la grotta al di sotto della Torre d’Avorio.<p>Dovremmo visitarla di tanto in tanto per raccogliere ingredienti Elisir. Ti dirò come arrivare lì - lo abbiamo fatto una volta quindi sarà facile tornare indietro.,Aymel,"Prendili.
<p>Cosa? Perché, ti stai chiedendo? Beh, mi chiamano “Aymel l’amica” per un motivo!"
Sotto la Torre d’Avorio,Impara ad accedere alla Segreta di Estrazione,,,,
Ciao e addio,Incontra il testimone che ha ascoltato una storia strana,Aymel,"Oh, abbiamo proprio fallito. Dovrò fare rapporto al mio padrone.<p>A proposito, questo gatto continua a chiedere di te, <YellowBold>[player]</>.",Pan il Venditore,"Oh, salve! Ti stavo aspettando. Ti voglio ringraziare per aver recuperato i miei beni.
<p>E poi ho una cosa da chiederti."
Scortami-ao!,Vai alle Piane di Gludio,Pan il Venditore,"Sto per partire per Gludio, ma averti con me sarebbe d’aiuto, <YellowBold>[player]</>.<p>Ho sentito che è pericoloso lì ultimamente, e io sono un fifone!<p>Oh! Certo, ne varrà la pena. Pago sempre!",Pan il Venditore,Queste sono le Piane di Gludio! Dobbiamo passare per di qui se siamo diretti al villaggio di Gludio!
Per il Mercante,Sconfiggi i lupi neri impazziti,Pan il Venditore,"Miaooo?! Qu... quello è un Lupo nero impazzito! Oh no!
<p>Annusa dappertutto con il suo muso con grandi denti! Hiss!!!
<p><YellowBold>[player]</>, uccidilo! Uccidilo adesso!
<p>Per il bene di entrambi!",,
Per il Mercante,Sconfiggi i lupi neri impazziti,Pan il Venditore,"Ehi! Non sei tornato a mani vuote dopo aver ucciso quei lupi, vero?
<p>Fiuu, ascolta! I Lupi neri impazziti hanno pelle e zanne ottime!
<p>Capito?",,
Per il Mercante,Raduna gli artigli di lupo,,,,
Per il Mercante,Ritorna da Pan il Venditore,,,,
Volpe dorata,Sconfiggi le volpi rosse,Pan il Venditore,"Ah! È una giungla lì fuori. Vedi quelle Volpi rosse? Uccidi anche quelle!
<p>Sono astute, inaffidabili e il loro grugno è orribile! Hiss! Uccidile adesso, miao!",,
Volpe dorata,Sconfiggi le volpi rosse,Pan il Venditore,"Fiu, ora ascoltami... vedi le loro code? Le pellicce folte? Non è odore di soldi quello? No?
<p>Ah, da dove devo iniziare? È solo che non sei un mercante di materiali. Immagino che non tutti possiamo esserlo!
<p>Fa’ solo quello che dico. Raccogli le code di pelliccia delle Volpi rosse!",,
Volpe dorata,Raduna code di volpe,,,,
Volpe dorata,Ritorna da Pan il Venditore,,,,
Pelle scintillante,Raduna pelle di lupo,Pan il Venditore,"Oh! Dev’essere un Lupo nero! È ricoperto di pelle di grande qualità! L’istinto di un mercante è sempre giusto!
<p>Abbiamo trovato l’oro! Cacciali e portami la loro pelle!",,
Nascondino?,Sconfiggi gli uomini lucertola che attaccano Horen,Pan il Venditore,"Ehi, hai mai visto degli Umani giocare a nascondino con gli Uomini Lucertola?
<p>Aspetta... no! Sembra più acchiapparella!
<p>Aspetta... perché stanno venendo di qua?! <YellowBold>[player]</>, fa’ qualcosa!",Horen,Grazie! Pensavo davvero di essere morto.
Nascondino?,Sconfiggi gli Uomini Lucertola in arrivo,,,,
Nascondino?,Parla con Horen,,,,
Colui che va alla caccia degli Uomini Lucertola,Sconfiggi gli Uomini Lucertola Cacciatori di Uomini,Horen,"Un gruppo di Uomini Lucertola ha attaccato il nostro villaggio iniziando a rapire la gente! I cacciatori di taglie stanno ancora dando la caccia ai cittadini: è quello che è successo a me.
<p>Fermali, ti prego. Ti scongiuro!",,
Colui che va alla caccia degli Uomini Lucertola,Ritorna da Horen,,,,
Eliminare gli inseguitori,Sconfiggi gli Uomini Lucertola Cercatori di Obiettivi,Horen,"Uccidi gli Uomini Lucertola Cercatori di Obiettivi. I cacciatori rapiscono ogni cittadino che vedono.<p>Se li fermiamo, dovremo affrontare gli Uomini Lucertola Cercatori di Obiettivi.",,
Aspetta un momento!,Parla con il cittadino dopo aver ucciso gli Uomini Lucertola,Horen,"Ah! Lì! Qualcuno è circondato da Uomini Lucertola.
<p>Quella dev’essere Melina! Salvala, ti prego!",Melina,"Fiuu... Chi sei tu? Un cavaliere?<p>Grazie, ma per me è troppo tardi ormai."
Aspetta un momento!,Parla con il cittadino dopo aver ucciso gli Uomini Lucertola,,,,
Aspetta un momento!,Parla con il cittadino dopo aver ucciso gli Uomini Lucertola,,,,
Aspetta un momento!,Parla con il cittadino ferito,,,,
Le ultime parole di Melina,Parla con Horen,Melina,"Ho sempre sognato di stare tra le braccia di un cavaliere... che destino crudele che succeda solo alla fine...
<p>Mi si annebbia la vista... è questa la fine? Puoi consegnare questa Collana a mio fratello?
<p>Si chiama...
<p>... ...
<p>... (Muore.)",Horen,"È morta?<p>Era una ragazza dolce, sognava di sposare un cavaliere..."
Vendicala!,Acquisisci le squame dell’Uomo Lucertola,Horen,"Non possiamo tornare indietro così. Punisci gli Uomini Lucertola, ti prego.
<p>Un debole come me può solo supplicarti di fare giustizia.
<p>Ti prego, vendica Melina e gli abitanti del villaggio!",,
Guida in città,Scorta Horen al villaggio,Horen,"Ti sarò per sempre riconoscente.
<p>Mi hai salvato la vita e hai esaudito il mio desiderio. Ricorderò il tuo nome e i Mercenari Silverlight per sempre.
<p>Lascia che ti conduca al villaggio.",Horen,Questo è il villaggio di Gludio. Grazie. Ora mi sento al sicuro.
Continuare secondo la volontà,Parla con l’Ufficiale delle Reclute,Horen,Vuoi esaudire l’ultimo desiderio di Melina? Dovrai trovare Heath. È un soldato di Gludio.<p>L’Ufficiale delle Reclute di Gludio saprà dov’è di postazione. Dovresti andare da lui prima.,,
Cercando Heath,Parla con la Guardia della Porta Est,Ufficiale delle Reclute Draiden,"Heath? Il nome mi dice qualcosa ma il mio lavoro non è ricordare l’incarico di ogni singola persona.
<p>Io mi limito a reclutarle. La guardia alla Porta Est potrebbe saperne di più.",,
Pan per focaccia,Raduna pelle di orso,Pante,"Heath? Sì, lo conosco, ma perché dovrei dirtelo? Cosa ottengo in cambio?
<p>Non sembri abbiente... aspetta, ecco i tuoi soldi...
<p>Vedi quell’Orso rosso? La sua pelle farebbe proprio al caso mio.",,
Verso il Cancelliere corrotto,Porta la pelle di orso al Cancelliere,Pante,"A quanto ne so, Heath è di postazione nel luogo di sterminio dei mostri. Dicono che sia orribile laggiù in questi giorni...
<p>Pagherei un occhio della testa per stare alla larga da quel posto. Si deve pur vivere, no?",Cancelliere Reuenthal,"Combatti fino al tuo ultimo respiro! Non possiamo permettere a questi mostri di sfondare le nostre linee! 
<p>Eh? Tu chi sei? Un Mercenario Silverlight? Ah... cosa porta i famosi Mercenari Silverlight qui?"
Informazione comprata,Parla con il Tenente Ranger di Sangue,Cancelliere Reuenthal,"Se conosco un soldato di nome Heath? Non dire assurdità.
<p>Essere messi nel mezzo di una zona di guerra è già abbastanza brutto... perché dovrei tenere il conto di tutti questi fanti? Chiedi ai capitani e smetti di infastidirmi.",,
Strada che porta al Fratello,Sconfiggi gli orsi rossi,Ten. Ranger di Sangue Keshupone,"Heath? È con il 3° Plotone ma... sono stati decimati. Può anche darsi che non sia più vivo.
<p>Stavamo per inviare i soccorsi ma prima dobbiamo occuparci di questi Orsi rossi e assicurarci il perimetro. Se vuoi aiutare Heath, aiuta prima noi.",,
Conflitto sul luogo di sterminio dei Mostri,Vai all’entrata della base,Ten. Ranger di Sangue Keshupone,"Vermi! Ci sono Troll sul cammino. I miei soldati non possono occuparsene da soli. Aiuta i miei uomini, ti prego. Verrò anch’io!",Theodore,Stai bene? Un minuto più tardi e il capitano sarebbe morto. Lo stanno portando via quindi sono sicuro che starà bene.
Conflitto sul luogo di sterminio dei Mostri,Difendi dagli attacchi dei Troll,,,,
Conflitto sul luogo di sterminio dei Mostri,Difendi dagli attacchi dei Troll,,,,
Conflitto sul luogo di sterminio dei Mostri,Attacco a sorpresa del Troll,,,,
Conflitto sul luogo di sterminio dei Mostri,Parla con Theodore,,,,
I soldati circondati,Salva Eric il soldato,Theodore,"Ho una buona e una cattiva notizia. La buona notizia è che c’è un sopravvissuto del 3° Plotone.
<p>La cattiva che è circondato da mostri e ha bisogno del nostro aiuto per essere salvato.",,
Eric privo di sensi,Sconfiggi i Troll in arrivo,Soldato Eric,Ahhh! Attenzione! Arrivano!,,
Un’erba amara,Raccogli l’erba risvegliante,Soldato Eric,Argh! Continuano ad arrivare. Dobbiamo sconfiggerli!<p>Hanno ucciso tutti! Tutti tranne me!<p>Ah! Non voglio morire! No!<p>Non in questo posto! Argh!,Soldato Eric,Ah... Ho avuto delle allucinazioni. Ma credo di stare bene adesso. Grazie.
