Id,Name,ControlText
93201,Fuoco della Scatola Rifornimenti Tanor,
93301,@93201,
93401,@93201,
93501,Hardin e Capo Conversazione,
93601,@90601,@10901
93701,@90601,@10901
93801,Gabbia d’acciaio che ospitava Tanor,
93901,@93801,
94001,@93801,
94101,@90501,
94201,@90501,
94301,Deposito in fiamme,
100101,Fiore dell’Agonia,Estrazione bouquet di fiori rosso fuoco...
100102,@100101,@100101
100103,@100101,@100101
100104,@100101,@100101
100105,@100101,@100101
100106,@100101,@100101
100107,@100101,@100101
100108,@100101,@100101
100109,@100101,@100101
100110,@100101,@100101
100111,@100101,@100101
100112,@100101,@100101
100113,@100101,@100101
100114,@100101,@100101
100201,Albero sospetto,Indagine sull’albero sospetto...
100301,Cenotafio,Offerta fiori...
100401,Erbaccia Erosiva,Raccolta erbaccia...
100402,@100401,@100401
100403,@100401,@100401
100404,@100401,@100401
100405,@100401,@100401
100406,@100401,@100401
100407,@100401,@100401
100501,Mandragora selvatica,Estrazione Mandragora...
100502,@100501,@100501
100503,@100501,@100501
100504,@100501,@100501
100505,@100501,@100501
100506,@100501,@100501
100507,@100501,@100501
100508,@100501,@100501
100509,@100501,@100501
100510,@100501,@100501
100511,@100501,@100501
100512,@100501,@100501
100513,@100501,@100501
100514,@100501,@100501
100515,@100501,@100501
100601,Mandragora gigante selvatica,Estrazione Mandragora gigante...
100701,Prato sanguinante,Estrazione prato rosso luccicante...
100702,@100701,@100701
100703,@100701,@100701
100704,@100701,@100701
100705,@100701,@100701
100706,@100701,@100701
100707,@100701,@100701
100708,@100701,@100701
100709,@100701,@100701
100801,Tracce di Scavi,Indagine sulle tracce...
100901,Salice Dormiente,
100902,@100901,
100903,@100901,
100904,@100901,
101001,Fornace di Einhasad,Scarti malevoli in fiamme...
101101,Pietra d’Anima,Distruzione Pietra d’Anima...
101201,@101101,@101101
101301,@101101,@101101
101401,Erba,@34501
101402,@101401,@34501
101403,@101401,@34501
101404,@101401,@34501
101405,@101401,@34501
101406,@101401,@34501
101407,@101401,@34501
101408,@101401,@34501
101409,@101401,@34501
101410,@101401,@34501
101411,@101401,@34501
101412,@101401,@34501
101501,@101001,@101001
101601,Vestiti Gettati,@10601
101701,@101001,@101001
101801,@101001,@101001
101901,@12001,@12001
102001,@101001,@101001
102101,Barriera di Einhasad,
102102,@102101,
102103,@102101,
102104,@102101,
102201,@101101,Spruzzo spray reagente su Pietra d’Anima...
102301,@101101,@102201
102401,Cerchio di Resurrezione,
102501,Mercante morto,
102502,@102501,
102503,@102501,
102504,@102501,
102505,@102501,
102601,@21001,@21001
102701,@101001,@101001
102801,@102101,
102802,@102101,
102803,@102101,
102804,@102101,
102805,@102101,
102806,@102101,
102901,Libro Mastro di Roy,Prendersi cura del libro mastro...
103102,Linea di Livello di Guillotine,
103201,Inceneritore_Guillottine,
103301,Cerchio di Evocazione Maligna_Guillottine,
103302,@103301,
103303,@103301,
103304,@103301,
103401,Cerchio Magico di Distruzione Pietre d’Anima_Guillotine,
103501,@12001,@12001
103601,Sfoggio di Distruzione Pietre d’Anima di Guillotine,
110101,Pianta Luminosa Blu,Estrazione Pianta Mana blu...
110102,@110101,Estrazione pianta...
110103,@110101,@110102
110104,@110101,@110102
110105,@110101,@110102
110106,@110101,@110102
110107,@110101,@110102
110108,@110101,@110102
110201,Pianta medicinale,@34501
110202,@110201,@34501
110203,@110201,@34501
110204,@110201,@34501
110205,@110201,@34501
110206,@110201,@34501
110207,@110201,@34501
110208,@110201,@34501
110209,@110201,@34501
110210,@110201,@34501
111201,Cose,Alla ricerca di tracce del fratello di Alice...
111202,@111201,@111201
111203,@111201,@111201
111204,@111201,@111201
111205,@111201,@111201
111206,@111201,@111201
111207,@111201,@111201
111208,@111201,@111201
111209,@111201,@111201
111210,@111201,@111201
111211,@111201,@111201
111212,@111201,@111201
111213,@111201,@111201
111214,@111201,@111201
111301,Muschio sulla statua,Estrazione muschio...
111501,@12001,Teletrasporto...
111601,Scatola Misteriosa,@20601
111701,Documenti,Indaga sui record elfici...
111801,Elisir di Eva,Sollevamento Elisir di Eva...
111901,@111601,@20601
112001,@2040,@2040
112002,@2040,@2040
112003,@2040,@2040
112004,@2040,@2040
112005,@2040,@2040
112006,@2040,@2040
112007,@2040,@2040
112008,@2040,@2040
112009,@2040,@2040
112010,@2040,@2040
112011,@2040,@2040
112012,@2040,@2040
112013,@2040,@2040
112014,@2040,@2040
112101,Legno dell’Albero Elfico,Inserimento energia all’interno dell’abero...
112301,Scatola Rifornimenti per il Caravan,@20601
112401,Tributo dei Signori,Prendere il Tributo dei Signori...
112501,Ostacolo,
112502,@112501,
112503,@112501,
112504,@112501,
112505,@112501,
112506,@112501,
112507,@112501,
112508,@112501,
112509,@112501,
112510,@112501,
112511,@112501,
112512,@112501,
112513,@112501,
112514,@112501,
112515,@112501,
112516,@112501,
112517,@112501,
112518,@112501,
112519,@112501,
112520,@112501,
112521,@112501,
112522,@112501,
112523,@112501,
112524,@112501,
112525,@112501,
112526,@112501,
112527,@112501,
112601,Gabbia Uomo Lucertola d’acciaio,@10901
112603,@112601,@10901
112701,Uovo di Wyrm,Furto in segreto di un uovo Wyrm...
112702,@112701,@112701
112703,@112701,@112701
112704,@112701,@112701
112705,@112701,@112701
112706,@112701,@112701
112707,@112701,@112701
112708,@112701,@112701
112801,Mantello senza padrone,Indagine sul mantello caduto...
113001,Articoli saccheggiati,@20601
113101,Coltivazione,Mietitura della coltivazione...
113102,@113101,@113101
113103,@113101,@113101
113104,@113101,@113101
113105,@113101,@113101
113106,@113101,@113101
113201,Erba di fiore sabbioso,Estrazione Pianta di Sabbia...
113202,@113201,@113201
113203,@113201,@113201
113204,@113201,@113201
113205,@113201,@113201
113206,@113201,@113201
113207,@113201,@113201
113208,@113201,@113201
113301,Elfo Pietrificato,Risveglio commilitone...
113401,@113301,@113301
113501,@113301,@113301
113601,Frana,
113602,@113601,
113603,@113601,
113701,@12001,@12001
113801,@100201,Indagine sull’albero...
113901,@100201,@113801
114001,@100201,@113801
114101,Regina di Sangue,
114201,Missiva Demoniaca,Ritiro...
114301,Documento amministrativo,Alla ricerca di un documento...
114401,@114301,@114301
114501,@114301,@114301
114601,@114301,@114301
114701,@64501,
114801,Gabbia di Pan il Venditore,@10901
114901,Gruppo del Cancelliere catturato,
115001,@13101,
115101,Fungo Piatto,Estrazione Fungo Piatto...
115201,@115101,@115101
115301,@115101,@115101
115401,@115101,@115101
115501,@115101,@115101
115601,Balu caduto,
115602,Guardia caduta,
115603,@115602,
115604,@115602,
115605,@115602,
115701,Cerchio Teletrasporto di Theodore,
115801,@111701,@111701
115901,@111701,@111701
116001,@12001,@12001
116101,Signor Alexander in ginocchio,
116201,@116101,
116301,@116101,
116401,Alexander fumo nero caduto,
116501,Alexander mutato caduto,
116601,Abelino in ginocchio,
116701,@12001,@12001
120101,@20101,Apertura inventario...
120201,Arma buttata,Controllo arma...
120301,Mantello buttato,@10601
120401,Kit di Pronto Soccorso,Rovistare all’interno delle scatole...
120501,Zaino dell’Archeologo,@120101
120601,Mantello dell’Archeologo,@10601
120701,@120501,@120101
120801,Cadavere dell’archeologo,Cremazione del cadavere...
120802,@120801,@120801
120803,@120801,@120801
120901,Articoli saccheggiati,Indagine sulla pila di oggetti...
121001,Gabbia di Anna,@55101
121101,Gabbia di Isaac,@55101
121201,Gabbia di Hugh,@55101
121301,@12001,
121401,Cadavere di Lyle,Raccolta della zanna di Lyle...
121501,Articoli Ol Mahum,@20201
121502,@121501,@20201
121601,Fiocchi d’Avena dell’Erborista,Assaggio per controllare se edibile...
121701,@110201,@34501
121702,@110201,@34501
121703,@110201,@34501
121704,@110201,@34501
121705,@110201,@34501
121706,@110201,@34501
121707,@110201,@34501
121708,@110201,@34501
121709,@110201,@34501
121710,@110201,@34501
121711,@110201,@34501
121903,Erba di Pronto Soccorso,@34501
121904,@121903,@34501
121905,@121903,@34501
121906,@121903,@34501
121907,@121903,@34501
121908,@121903,@34501
121911,@121903,@34501
122001,Lapide Frammentata,Accoppiamento frammento di lapide...
122101,Cadavere di Gnosis,Cremazione del cadavere...
122201,Lapide di Gnosis,Creazione ricalco della lapide...
122301,Lapide dei Giganti,@122201
122302,@122301,@122201
122303,@122301,@122201
122304,@122301,@122201
122306,@122301,@122201
122307,@122301,@122201
122308,@122301,@122201
122309,@122301,@122201
122310,@122301,@122201
122311,@122301,@122201
122312,@122301,@122201
122313,@122301,@122201
122314,@122301,@122201
122315,@122301,@122201
122316,@122301,@122201
122401,@110101,Estrazione campione di pianta...
122402,@110101,@122401
122403,@110101,@122401
122404,@110101,@122401
122405,@110101,@122401
122406,@110101,@122401
122407,@110101,@122401
122408,@110101,@122401
122409,@110101,@122401
122410,@110101,@122401
122411,@110101,@122401
122501,Pazzofiore,Raccolta fiore...
122502,@122501,@122501
122504,@122501,@122501
122506,@122501,@122501
122507,@122501,@122501
122508,@122501,@122501
122601,@21801,@122101
122602,@21801,@122101
122603,@21801,@122101
122604,@21801,@122101
122701,Tomba delle Guardie,Pregare per chi se n’è andato...
122801,Borsa dei Mercanti,@120101
122901,@122801,@120101
123001,@122301,@122201
123101,@122301,@122201
123201,@122301,@122201
123301,@122301,@122201
123401,Sigillo del Gigante Minore,Sigillo annullato...
123501,Cadavere del Gigante Minore,Raccolta nucleo...
123601,@123501,@123501
123701,@123501,@123501
123801,@101001,Tormento dei morti...
123901,Fornace di fuoco di Einhasad,
124001,Bestia che tormenta il cadavere,Tormento delle bestie....
124101,Scatola di cibo Ol Mahum,Furto cibo Ol Mahum...
124201,Cerchio Magico del legame di Gnosis,
130101,Scatola Maledetta,@20601
130201,@35001,
130301,Pietra misteriosa,Indagine sulla Pietra misteriosa...
130401,Cumulo dei Tesori,Tocco del Cumulo dei Tesori...
130501,Corpo di Barrett,Cremazione del cadavere...
130502,@40301,@130501
130503,@40301,@130501
130504,@40301,@130501
130505,@40301,@130501
130601,Scatola distrutta,Creazione di un posto per tombe...
130602,@130601,@130601
130603,Frammento di Pietra,@130601
130604,@130603,@130601
130701,Corpo del soldato misterioso,@122101
130801,Tomba di Aiden,Preghiera per l’anima di Aiden...
130901,@81101,Alla ricerca del pronto soccorso...
131001,@81101,@130901
131101,@81101,@130901
131201,Lacrima di cenere adiacente al Cerchio Magico della Confraternita,
131202,@131201,
131203,@131201,
131204,@131201,
131401,Corpo di Aiden in fiamme,
131601,@12001,@111501
131701,Piccolo Fuoco,
131801,Falò estinto,Accensione fuoco con legna da ardere...
132001,Leone,Prendere atto...
132201,Zaino dell’Avventuriero,Rovistando nell’inventario...
132301,Mantello dell’Avventuriero,Controllo mantello...
132401,Contenitore Arma,Controllo condizioni dell’arma...
132501,Diario del soldato,Controllo libro sospetto...
132601,Corpo del Soldato del Reparto d’Avanguardia,Controllo cadavere...
132701,@132601,
132702,@132601,
132801,Resti del Collezionista di Anime,Abbandono dell’Abisso...
132901,Cerchio Teletrasporto Anime,
133001,@20601,Indagine sui contenuti della scatola...
133101,Scatola di Reliquie,Presa della reliquia del Gigante Minore...
133201,@40301,Controllo della respirazione...
133301,@40301,@133201
133401,@40301,@133201
133501,Cerchio di Trasmutazione di Ashear,
133601,Cassaforte del Navigante,Ricerca giornale intatto in corso...
133701,Ashear Irruento,
133801,@132901,
133901,Apposizione Sigillo alla Reliquia,
134001,@132501,@132501
134101,Soldato rapito,Salvataggio soldato...
134201,Forziere del Tesoro Rosso,@91201
134301,Forziere del Tesoro Blu,@91201
134401,Forziere del Tesoro Nero,@91201
134501,@134101,@134101
134502,@134101,@134101
134601,Scatola nera sospetta,Ricerca gemma tempestata di scheletri...
134701,La tomba di Shamong,Alla ricerca della collana...
134702,Cerchio Magico della Trasformazione di Nix,
139901,Resti del Torrione dell’Agonia,
139902,@139901,
139903,@139901,
139904,@139901,
139905,@139901,
139906,@139901,
139907,@139901,
139908,@139901,
139909,@139901,
139910,Sbarra d’acciaio del Torrione dell’Agonia,
139911,@139910,
138001,Linea di Livello di Zaken,
4020101,@138001,
140101,Lascito della Battaglia,Indagine sull’arma gettata...
140102,@140101,@140101
140103,@140101,@140101
140104,@140101,@140101
140105,@140101,Indagine sulla macchia di sangue...
140106,@140101,@140105
140107,@140101,@140105
140108,@140101,@140105
140109,@140101,Indagine sulla bandiera strappata...
140201,Gabbia con Jen all’interno,@55101
142501,Gabbia vuota dove era rinchiuso Jen,@55101
140301,Fungo Anestetico,Estrazione fungo paralizzante...
140302,@140301,@140301
140303,@140301,@140301
140304,@140301,@140301
140401,Cibo per orchi,Inserimento veleno...
140501,Gabbia con Cara all’interno,@55101
140901,Gabbia vuota dove era rinchiusa Cara,@55101
140601,@12001,Pietra Teletrasporto in uso...
140602,@12001,@140601
140603,@12001,@140601
140701,Delegazione catturata,Slegamento corda...
140801,Fiore Spirito,Estrazione Fiore Spirito...
140802,@140801,@140801
140803,@140801,@140801
140804,@140801,@140801
140805,@140801,@140801
140806,@140801,@140801
140807,@140801,@140801
141001,@101401,@34501
141002,@101401,@34501
141003,@101401,@34501
141004,@101401,@34501
141005,@101401,@34501
141101,Lanterna Elfica,Accensione lampada...
141201,Fuoco della Lanterna Elfica,
141301,Cuore di Sahara,Sepoltura cuore di Sahara...
141401,@141301,@141301
141501,@141301,@141301
141601,@141301,@141301
141801,Prima Lapide,Carpire il codice di una lapide...
141901,Seconda lapide,@141801
141902,Terza lapide,@141801
142001,Quarta Lapide,
142101,Uovo del Drago,Raccolta uova di drago...
142102,@142101,@142101
142103,@142101,@142101
142104,@142101,@142101
142105,@142101,@142101
142106,@142101,@142101
142201,Falò dell’accampamento,Cucinare sul serio...
142301,Osso del Drago,Raccolta ossa del Drago...
142302,@142301,@142301
142303,@142301,@142301
142304,@142301,@142301
142305,@142301,@142301
142401,@142101,Raccolta uova di Wyrm...
142402,@142101,@142401
142403,@142101,@142401
142404,@142101,@142401
142405,@142101,@142401
142406,@142101,@142401
142407,@142101,@142401
142408,@142101,@142401
142601,Tesoro,Ricerca Gemma delle Dimensioni in corso...
142602,@142601,@142601
142603,@142601,@142601
142801,@12001,@140601
142901,@54301,
142902,@54301,
142903,@54301,
142904,Blocco leggero,
142905,@142904,
142906,@142904,
142907,@142904,
142908,@142904,
142909,@142904,
142910,@142904,
142911,@142904,
142912,@142904,
142913,@142904,
143101,Essenza di Albero Protettivo,Acquisizione di Essenza...
143201,Corpo di Celin,Raccolta corpo di Celin...
143301,@12001,@140601
143401,@12001,@140601
143501,@143101,Immissione Essenza nell’albero protettivo...
143701,Chuking,
143801,@40301,Raccolta del Corpo del soldato...
143802,@40301,@143801
143803,@40301,@143801
143804,@40301,@143801
143805,@40301,@143801
143901,Pila di libri,Prendere a caso...
143902,@143901,@143901
144001,Il fiore sbocciato nel cuore del Sahara,
144101,@144001,
144201,@144001,
144301,@144001,
144401,@112701,Distruzione uovo...
144402,@112701,@144401
144403,@112701,@144401
144404,@112701,@144401
144405,@112701,@144401
144406,@112701,@144401
144407,@112701,@144401
144501,Uovo di Wyrm rimasto incustodito,@144401
144601,Eredità Elfica,Ereditare...
144602,@144601,@144601
144603,@144601,@144601
144604,@144601,@144601
144605,@144601,@144601
144606,@144601,@144601
144701,Cadavere di Wyrm,@20201
144801,Fuoco sul Cadavere di Wyrm,
144901,Pungiglione,Presa del pungiglione...
145001,Cadavere del Re di Sangue,
150101,Q15013: Erba Bianca,@34501
150102,@150101,@34501
150103,@150101,@34501
150104,@150101,@34501
150105,@150101,@34501
150201,Q15015: Uovo di Pedicule,@20201
150301,Q15015: Uovo di Pedicule - Fuoco,
150401,Q15019: Cadavere intrappolato in una Ragnatela,@133201
150501,Q15021: PNG amareggiati,
150601,Q15023: Incendio alle caserme meridionali,Bagnando con bottiglia d’acqua...
150701,Q15023: Incendio alle caserme occidentali,@150601
150801,Q15023: Incendio al magazzino,@150601
150901,Q15024: Equipaggiamento utile,@50701
150902,@150901,@50701
150903,@150901,@50701
150904,@150901,@50701
150905,@150901,@50701
151001,Q15029: Cibo dei Troll,@20201
151002,@151001,@20201
151003,@151001,@20201
151101,Q15030: Botte degli Orchi non ancora incendiata,@20201
151201,Q15030: Botte degli Orchi incendiata,
151301,Q15031: Gabbia vuota,Controllo gabbia...
151401,Q15033: Falò dell’accampamento,Arrostendo la carne...
151501,Q15035: Gabbia piena di persone,@55101
151601,Q15035: Gabbia vuota,
151701,Q15037: Erba emostatica,Estrazione erba emostatica...
151702,@151701,@151701
151703,@151701,@151701
151704,@151701,@151701
151801,Q15040: Gabbia di fiori - Steiner,Rimozione boschetto...
151901,Q15040: Gabbia di fiori - Hunter,@151801
152001,Q15041: Cadavere di Piladesia,
152101,Sbarre d’acciaio fisse della Prigione sotterranea di Oren: Sbarre di fronte all’entrata,
152102,@152101,
152103,Sbarre d’acciaio fisse della Prigione sotterranea di Oren: Sbarre sopra l’entrata,
152104,@152103,
152105,@152103,
152106,Sbarre d’acciaio fisse della Prigione sotterranea di Oren: Uscita sotto l’entrata,
152107,@152106,
152108,@152106,
152109,Sbarre d’acciaio fisse della Prigione sotterranea di Oren: Porta della scala sotto l’entrata,
152110,@152109,
152111,Sbarre d’acciaio fisse della Prigione sotterranea di Oren: Gabbia di Kate,
152112,@152111,
152113,@152111,
152114,@152111,
152115,@152111,
152116,@152111,
152117,@152111,
152118,@152111,
152119,@152111,
152120,Sbarre d’acciaio fisse della Prigione sotterranea di Oren: Gabbia di Aymel,
152121,@152120,
152122,@152120,
152123,@152120,
152124,Sbarre d’acciaio fisse della Prigione sotterranea di Oren: Sopra la gabbia di Aymel,
152125,@152124,
152126,Sbarre d’acciaio fisse della Prigione sotterranea di Oren: Muro superiore,
152127,@152126,
152128,@152126,
152129,@152126,
152130,@152126,
152131,@152126,
152132,@152126,
152133,@152126,
152134,Sbarre d’acciaio fisse della Prigione sotterranea di Oren: Uscita,
152135,Gadget della Prigione sotterranea di Oren: Scrivania Documenti,
152136,@152135,
152137,@152135,
152138,@152135,
152139,Gadget della Prigione sotterranea di Oren: Scrivania,
152140,@152139,
152141,@152139,
152142,Gadget della Prigione sotterranea di Oren: Scatola,
152143,@152142,
152144,@152142,
152145,@152142,
152146,@152142,
152147,Gadget della Prigione sotterranea di Oren: Botte degli Orchi,
152148,@152147,
152149,Gadget della Prigione sotterranea di Oren: Sedia,
152150,@152149,
152151,@152149,
152152,@152149,
152153,@152149,
152154,@152149,
152155,@152149,
152156,@152149,
152157,@152149,
152201,Prigione sotterranea di Oren: Entrata chiusa,Trafficando con il buco della serratura...
152202,@152201,@152201
152301,Prigione sotterranea di Oren: Entrata aperta,
152302,@152301,
152401,Prigione sotterranea di Oren: Kate rinchiusa,Apertura gabbia...
152501,Prigione sotterranea di Oren: Kate libera,
152601,Prigione sotterranea di Oren: Aymel rinchiusa,@152401
152701,Prigione sotterranea di Oren: Aymel libera,
152801,Prigione sotterranea di Oren: Pila di pietre,Controllo condizioni delle pietre...
152901,Prigione sotterranea di Oren: Tracce di scavi,Smuovendo il terreno...
153001,Prigione sotterranea di Oren: Aymel rinchiusa - Superiore,@152401
153002,@153001,@152401
153003,@153001,@152401
153101,Prigione sotterranea di Oren: Aymel libera - Inferiore,
153102,@153101,
153103,@153101,
153201,Sbarre d’acciaio della Prigione sotterranea di Oren: Uscita,@152401
153301,Scatola di insegne del Soldato di Oren,Acquisizione insegne...
153401,Raihel e Guardia caduti,
153501,Q15061: Gabbia contenente Aisa,Rimozione rampicanti...
153601,Q15063: Gabbia contenente Guardia,@153501
153701,Q15066: Scatola Rifornimenti Oren,Bruciando provviste...
153702,@153701,@153701
153703,@153701,@153701
153704,@153701,@153701
153705,@153701,@153701
153801,Q15067: Cristallo di magia nera,Distruggendo cristallo...
153901,Q15073: Cadavere di Shras,Squarciando il ventre di Shras...
154001,Q15073: Pietra Teletrasporto,Pietra Teletrasporto in uso...
154101,Q15075: Christine che usa la magia evocativa,
154201,Q15079: Arma e cibo Orco Timak,@20201
154202,@154201,@20201
154203,@154201,@20201
154204,@154201,@20201
154205,@154201,@20201
154301,Q15081: Gabbia di Rakum,@10901
154401,Q15081: Gabbia vuota di Rakum,
154501,Q15083: Magazzino cibo per orchi Timak,Incendio del magazzino in corso...
154601,Q15085: Gabbia vuota di Caraku,
154701,Q15085: Gabbia di Caraku,@10901
154801,Q15086: Gabbia dell’Orco di Caraku,@10901
154802,@154801,@10901
154803,@154801,@10901
154804,@154801,@10901
154805,@154801,@10901
154806,@154801,@10901
154807,@154801,@10901
154808,@154801,@10901
154901,Q15091: Gabbia dell’Orco di Caraku,@10901
154902,@154901,@10901
154903,@154901,@10901
154904,@154901,@10901
154905,@154901,@10901
154906,@154901,@10901
155001,Q15093: Pietra del Gigante,Estrazione del Cristallo del Gigante dal cadavere...
155101,Q15104: Gabbia vuota di Durzel,
155201,Q15104: Gabbia di Durzel,@152401
155301,Q11015101: Legna da ardere,Distruzione rami...
155302,@155301,@155301
155303,@155301,@155301
155304,@155301,@155301
155305,@155301,@155301
155306,@155301,@155301
155307,@155301,@155301
155401,Q11015103: Mantello di Shayden,Ritiro del mantello...
155501,Q11015104: Arma Troll Razorwind,Furto arma in corso...
155502,@155501,@155501
155503,@155501,@155501
155504,@155501,@155501
155601,Q11015104: Gabbia vuota 1,
155701,Q11015104: Soldato imprigionato 1,Forzando il lucchetto della gabbia...
155801,Q11015104: Gabbia vuota 2,
155901,Q11015104: Soldato imprigionato 2,@155701
156001,Q11015105: Impostore di Francis,@122501
156101,@156001,@122501
156201,Q11015105: Vero Francis,@122501
156301,Q11015106: Uovo intatto di Uomo Lucertola,Furto uovo in corso...
156401,Q11015108: Bomba,@20201
156501,Q11015108: Bomba attivata,
156601,Q11015109: Scatola Arma,Ricerca della Mazza del Castigo in corso...
156701,Q11015110: Emblema del Capo Tanor,Incisione dell’emblema di sfida...
160101,Cadavere mutato del Mietitore cieco,Ritiro Cristallo oscuro...
160102,@160101,@160101
160103,@160101,@160101
160104,@160101,@160101
160201,Cadavere del Salice corrotto,@160101
160202,@160201,@160101
160203,@160201,@160101
160204,@160201,@160101
160205,@160201,@160101
160206,@160201,@160101
160207,@160201,@160101
160208,@160201,@160101
160301,Cadavere del Mietitore di Anime,@160101
160302,@160301,@160101
160303,@160301,@160101
160304,@160301,@160101
160305,@160301,@160101
160306,@160301,@160101
160401,Cadavere del Fungo viandante gigante,@160101
160501,Frammento di Cristallo del Dispositivo di Barriera,Ritiro del Frammento di Cristallo...
160502,@160501,@160501
160503,@160501,@160501
160504,@160501,@160501
160505,@160501,@160501
160506,@160501,@160501
160507,@160501,@160501
160508,@160501,@160501
160509,@160501,@160501
160601,PNG 1 morto,
160602,PNG 2 morto,
160701,Andre sconfitto,Lenta aggiunta di acqua...
160801,Scatola Rifornimenti,Ritiro acqua e cibo...
160901,Molly,
161001,Il Talismano dello Sciamano,Distruzione talismano...
161101,@161001,@161001
161201,@161001,@161001
161301,@161001,@161001
161401,Cronache degli Stregoni,Controllo archivi...
161501,@115701,
161601,Borsa pratica di Pan,Ricerca bandiera pieghevole...
161701,Cadavere di Labaki,Affermando la dignità del vincitore...
161801,Cadavere di Labaki con una bandiera,
161901,Cadavere di Ukra,@161701
162001,Cadavere di Ukra con una bandiera,
162101,Fiori della Pietra Guardiana,Estrazione Fiori della Pietra Guardiana...
162102,@162101,@162101
162103,@162101,@162101
162104,@162101,@162101
162105,@162101,@162101
162201,Barriera Cerchio Magico,Infusione di forza nel Cerchio Magico...
162301,Flash Barriera Cerchio Magico,
162401,Fiore di Spore 1,Estrazione fiore di spore...
162501,Fiore di Spore 2,@162401
162601,Fiore di Spore 3,@162401
162701,Fungo Parassita,Estrazione fungo...
162702,@162701,@162701
162703,@162701,@162701
162704,@162701,@162701
162801,Cristallo coperto di spore,Scremando le spore inutili...
162802,@162801,@162801
162803,@162801,@162801
162804,@162801,@162801
162805,@162801,@162801
162806,@162801,@162801
162807,@162801,@162801
162808,@162801,@162801
162809,@162801,@162801
162901,Primo dispositivo (prima dell’attivazione),Attivazione dispositivo...
163001,Primo dispositivo (dopo l’attivazione),
163101,@163001,
163201,Fungo Grottesco,@162701
163202,@163201,@162701
163203,@163201,@162701
163204,@163201,@162701
163205,@163201,@162701
163206,@163201,@162701
163207,@163201,@162701
163301,Uovo di Ragno di Spore Ootheca,Estrazione uova di ragno di spore...
163302,@163301,@163301
163303,@163301,@163301
163304,@163301,@163301
163305,@163301,@163301
163306,@163301,@163301
163401,Secondo dispositivo (prima dell’attivazione),@162901
163501,Secondo dispositivo (dopo l’attivazione),
163601,@163401,
163701,Pietra Guardiana caduta,Indagine sulle condizioni della Pietra Guardiana...
163801,@163701,@163701
163901,Cibo di Cusher,Presa di cibo...
164001,Nonno di Molly,Controllo condizioni...
164101,Dendrobium viola I,Estrazione fiore...
164201,@164101,@164101
164301,Dendrobium viola II,@164101
164401,@164301,@164101
164501,Dendrobium viola III,@164101
164601,@164501,@164101
164701,@12001,@140601
164801,@12001,@140601
170101,Borsa del Bandito,Ricerca erbe in corso...
170201,Tenda del Bandito,@170101
170301,Scatola del Bandito,@170101
170401,@12001,@71701
170501,Gabbia di Hamsen,@55101
170601,Gabbia di Lonardo,@55101
170701,Prima Bomba,Accensione fuoco...
170801,Prima Ignizione,
170802,@170801,
170803,@170801,
170901,Seconda Bomba,@170701
171001,Seconda Ignizione,
171002,@171001,
171003,@171001,
171004,@171001,
171005,@171001,
171006,@171001,
171007,@171001,
171008,@171001,
171101,Terza Bomba,@170701
171201,Terza Ignizione,
171202,@171201,
171203,@171201,
171204,@171201,
171205,@171201,
171301,Quarta Bomba,@170701
171401,Quarta Ignizione,
171402,@171401,
171403,@171401,
171404,@171401,
171405,@171401,
171501,Quarta Ignizione (Esempio),
171502,@171501,
171503,@171501,
171504,@171501,
171505,@171501,
171601,Carro,Apertura porta del carro...
171701,@171601,Applicazione saliva corrosiva...
171801,Carro (lucchetto aperto),Distruzione porta del carro...
171901,Medusa_Orc_Negotiation,
172001,@171901,
172101,Medusa_Orc_Orc va via dopo la negoziazione,
172201,@171601,@171801
172301,Stregone caduto della Torre d’Avorio,@164001
172401,@35301,@55101
172501,@35301,@55101
172601,@35301,@55101
172701,Pergamena del progetto,Controllo dettagli della pergamena...
172801,Direttive sulle operazioni,Controllo dettagli delle direttive...
172901,Tormenta,
173001,Funzionario Esecutivo di Grado Superiore,@172801
173101,Bomba,Riempimento della bomba con sabbia...
173102,@173101,@173101
173103,@173101,@173101
173201,Carro,Sabota la bomba.
173202,@173201,@173201
173301,Elizabeth,
173302,Stregone della Torre d’Avorio,
173401,@173301,
173501,Elizabeth Lackey,
173502,Lacchè di Elizabeth,
173503,@173302,
173601,@173302,
173701,@81101,Ricerca medicina in corso...
173801,Sfera di cristallo,Osservando la visione della sfera di cristallo...
173901,Sosa caduto,
174001,@173901,
174101,Borsa esclusiva dello Stregone Anziano,Controllo borsa...
174201,Pietra Teletrasporto Torre d’Avorio,Attivazione Pietra Teletrasporto...
174301,Il portale di Elizabeth,
174401,@12001,Spostamento al piano inferiore...
174501,Nucleo di energia condensata,Distruzione nucleo di energia...
176101,Nucleo 1 di energia condensata distrutto,
174601,Nucleo 2 di energia condensata distrutto,
174701,Theodore,
174801,@174701,
175001,Gabbia dello Stregone,@55101
175101,Stregone caduto,Mantieni il controllo! Tutto bene?!
175201,Pietra d’Anima Oscura sospetta,Indagine in corso...
175301,Pietra d’Anima Oscura distruttiva,Distruzione in corso...
175401,Carro con bombe,Spostamento bomba...
175501,Incenso delle Tenebre,Sigillando il mana dei capelli... 
175601,Stendino delle sanguisughe,Posizionamento delle sanguisughe sullo stendino...
175701,Il bastone dello sciamano,Indagine sul bastone...
175801,Spada Oel Mahum,Indagine sulla spada...
175901,@175101,Scuotimento stregone...
176001,@175601,Asciugamento...
