Index,Id,BoxType,BoxItemInfoId,MinItemCount
94033,911165,1,140012,1
94034,911165,1,140022,1
94035,911165,1,140032,1
94036,911165,1,150012,1
94037,911165,1,150022,1
94038,911165,1,150032,1
94039,911165,1,160012,1
94040,911165,1,160022,1
94041,911165,1,160032,1
94048,911165,1,110013,1
94049,911165,1,110023,1
94050,911165,1,110033,1
94051,911165,1,120013,1
94052,911165,1,120023,1
94053,911165,1,120033,1
94054,911165,1,130013,1
94055,911165,1,130023,1
94056,911165,1,130033,1
94057,911165,1,140013,1
94058,911165,1,140023,1
94059,911165,1,140033,1
94060,911165,1,150013,1
94061,911165,1,150023,1
94062,911165,1,150033,1
94063,911165,1,160013,1
94064,911165,1,160023,1
94065,911165,1,160033,1
94072,911165,1,110014,1
94073,911165,1,110024,1
94074,911165,1,110034,1
94075,911165,1,120014,1
94076,911165,1,120024,1
94077,911165,1,120034,1
94078,911165,1,130014,1
94079,911165,1,130024,1
94080,911165,1,130034,1
94081,911165,1,140014,1
94082,911165,1,140024,1
94083,911165,1,140034,1
94084,911165,1,150014,1
94085,911165,1,150024,1
94086,911165,1,150034,1
94087,911165,1,160014,1
94088,911165,1,160024,1
94089,911165,1,160034,1
94096,911165,1,480004,2
94097,911165,1,480007,1
94098,911165,1,480010,1
94099,911165,1,480013,1
95000,911166,1,210013,1
95001,911166,1,220013,1
95002,911166,1,230013,1
95003,911166,1,240013,1
95004,911166,1,210023,1
95005,911166,1,220023,1
95006,911166,1,230023,1
95007,911166,1,240023,1
95008,911166,1,210033,1
95009,911166,1,220033,1
95010,911166,1,230033,1
95011,911166,1,240033,1
95012,911166,1,210043,1
95013,911166,1,220043,1
95014,911166,1,230043,1
95015,911166,1,240043,1
95016,911166,1,210053,1
95017,911166,1,220053,1
95018,911166,1,230053,1
95019,911166,1,240053,1
95020,911166,1,210063,1
95021,911166,1,220063,1
95022,911166,1,230063,1
95023,911166,1,240063,1
95036,911166,1,210014,1
95037,911166,1,220014,1
95038,911166,1,230014,1
95039,911166,1,240014,1
95040,911166,1,210024,1
95041,911166,1,220024,1
95042,911166,1,230024,1
95043,911166,1,240024,1
95044,911166,1,210034,1
95045,911166,1,220034,1
95046,911166,1,230034,1
95047,911166,1,240034,1
95048,911166,1,210044,1
95049,911166,1,220044,1
95050,911166,1,230044,1
95051,911166,1,240044,1
95052,911166,1,210054,1
95053,911166,1,220054,1
95054,911166,1,230054,1
95055,911166,1,240054,1
95056,911166,1,210064,1
95057,911166,1,220064,1
95058,911166,1,230064,1
95059,911166,1,240064,1
95072,911166,1,480011,1
95073,911166,1,480014,1
96000,911170,1,110013,1
96001,911170,1,110023,1
96002,911170,1,110033,1
96003,911170,1,120013,1
96004,911170,1,120023,1
96005,911170,1,120033,1
96006,911170,1,130013,1
96007,911170,1,130023,1
96008,911170,1,130033,1
96009,911170,1,140013,1
96010,911170,1,140023,1
96011,911170,1,140033,1
96012,911170,1,150013,1
96013,911170,1,150023,1
96014,911170,1,150033,1
96015,911170,1,160013,1
96016,911170,1,160023,1
96017,911170,1,160033,1
96018,911170,1,110014,1
96019,911170,1,110024,1
96020,911170,1,110034,1
96021,911170,1,120014,1
96022,911170,1,120024,1
96023,911170,1,120034,1
96024,911170,1,130014,1
96025,911170,1,130024,1
96026,911170,1,130034,1
96027,911170,1,140014,1
96028,911170,1,140024,1
96029,911170,1,140034,1
96030,911170,1,150014,1
96031,911170,1,150024,1
96032,911170,1,150034,1
96033,911170,1,160014,1
96034,911170,1,160024,1
96035,911170,1,160034,1
96036,911170,1,480010,1
96037,911170,1,480013,1
97000,911168,1,310004,1
97001,911168,1,320004,1
97002,911168,1,330004,1
97003,911168,1,310014,1
97004,911168,1,320014,1
97005,911168,1,330014,1
97006,911168,1,310024,1
97007,911168,1,320024,1
97008,911168,1,330024,1
97009,911168,1,310034,1
97010,911168,1,320034,1
97011,911168,1,330034,1
97012,911168,1,310044,1
97013,911168,1,320044,1
97014,911168,1,330044,1
97015,911168,1,310054,1
97016,911168,1,320054,1
97017,911168,1,330054,1
97018,911168,1,310005,1
97019,911168,1,320005,1
97020,911168,1,330005,1
97021,911168,1,310015,1
97022,911168,1,320015,1
97023,911168,1,330015,1
97024,911168,1,310025,1
97025,911168,1,320025,1
97026,911168,1,330025,1
97027,911168,1,310035,1
97028,911168,1,320035,1
97029,911168,1,330035,1
97030,911168,1,310045,1
97031,911168,1,320045,1
97032,911168,1,330045,1
97033,911168,1,310055,1
97034,911168,1,320055,1
97035,911168,1,330055,1
97036,911168,1,310006,1
97037,911168,1,320006,1
97038,911168,1,330006,1
97039,911168,1,310016,1
97040,911168,1,320016,1
97041,911168,1,330016,1
97042,911168,1,310026,1
97043,911168,1,320026,1
97044,911168,1,330026,1
97045,911168,1,310036,1
97046,911168,1,320036,1
97047,911168,1,330036,1
97048,911168,1,310046,1
97049,911168,1,320046,1
97050,911168,1,330046,1
97051,911168,1,310056,1
97052,911168,1,320056,1
97053,911168,1,330056,1
97054,911168,1,480012,1
97055,911168,1,480015,1
97056,911168,1,480018,1
98000,911169,1,210013,1
98001,911169,1,220013,1
98002,911169,1,230013,1
98003,911169,1,240013,1
98004,911169,1,210023,1
98005,911169,1,220023,1
98006,911169,1,230023,1
98007,911169,1,240023,1
98008,911169,1,210033,1
98009,911169,1,220033,1
98010,911169,1,230033,1
98011,911169,1,240033,1
98012,911169,1,210043,1
98013,911169,1,220043,1
98014,911169,1,230043,1
98015,911169,1,240043,1
98016,911169,1,210053,1
98017,911169,1,220053,1
98018,911169,1,230053,1
98019,911169,1,240053,1
98020,911169,1,210063,1
98021,911169,1,220063,1
98022,911169,1,230063,1
98023,911169,1,240063,1
98024,911169,1,210014,1
98025,911169,1,220014,1
98026,911169,1,230014,1
98027,911169,1,240014,1
98028,911169,1,210024,1
98029,911169,1,220024,1
98030,911169,1,230024,1
98031,911169,1,240024,1
98032,911169,1,210034,1
98033,911169,1,220034,1
98034,911169,1,230034,1
98035,911169,1,240034,1
98036,911169,1,210044,1
98037,911169,1,220044,1
98038,911169,1,230044,1
98039,911169,1,240044,1
98040,911169,1,210054,1
98041,911169,1,220054,1
98042,911169,1,230054,1
98043,911169,1,240054,1
98044,911169,1,210064,1
98045,911169,1,220064,1
98046,911169,1,230064,1
98047,911169,1,240064,1
98048,911169,1,210015,1
98049,911169,1,220015,1
98050,911169,1,230015,1
98051,911169,1,240015,1
98052,911169,1,210025,1
98053,911169,1,220025,1
98054,911169,1,230025,1
98055,911169,1,240025,1
98056,911169,1,210035,1
98057,911169,1,220035,1
98058,911169,1,230035,1
98059,911169,1,240035,1
98060,911169,1,210045,1
98061,911169,1,220045,1
98062,911169,1,230045,1
98063,911169,1,240045,1
98064,911169,1,210055,1
98065,911169,1,220055,1
98066,911169,1,230055,1
98067,911169,1,240055,1
98068,911169,1,210065,1
98069,911169,1,220065,1
98070,911169,1,230065,1
98071,911169,1,240065,1
98072,911169,1,480011,1
98073,911169,1,480014,1
98074,911169,1,480017,1
99000,911167,1,310004,1
99001,911167,1,320004,1
99002,911167,1,330004,1
99003,911167,1,310014,1
99004,911167,1,320014,1
99005,911167,1,330014,1
99006,911167,1,310024,1
99007,911167,1,320024,1
99008,911167,1,330024,1
99009,911167,1,310034,1
99010,911167,1,320034,1
99011,911167,1,330034,1
99012,911167,1,310044,1
99013,911167,1,320044,1
99014,911167,1,330044,1
99015,911167,1,310054,1
99016,911167,1,320054,1
99017,911167,1,330054,1
99018,911167,1,310005,1
99019,911167,1,320005,1
99020,911167,1,330005,1
99021,911167,1,310015,1
99022,911167,1,320015,1
99023,911167,1,330015,1
99024,911167,1,310025,1
99025,911167,1,320025,1
99026,911167,1,330025,1
99027,911167,1,310035,1
99028,911167,1,320035,1
99029,911167,1,330035,1
99030,911167,1,310045,1
99031,911167,1,320045,1
99032,911167,1,330045,1
99033,911167,1,310055,1
99034,911167,1,320055,1
99035,911167,1,330055,1
99036,911167,1,480012,1
99037,911167,1,480015,1
100000,911200,0,450001,16
100001,911200,0,450002,16
100002,911200,0,450004,16
100003,911200,0,450003,16
100004,911200,0,452001,4
100005,911200,0,452002,4
100006,911200,0,452003,4
100007,911200,0,452004,4
102000,911202,1,110012,1
102001,911202,1,110022,1
102002,911202,1,110032,1
103000,911203,1,110012,1
103001,911203,1,110022,1
103002,911203,1,110032,1
104000,911204,1,110012,1
104001,911204,1,110022,1
104002,911204,1,110032,1
105000,911205,1,110012,1
105001,911205,1,110022,1
105002,911205,1,110032,1
106000,911206,1,120012,1
106001,911206,1,120022,1
106002,911206,1,120032,1
106003,911206,1,130012,1
106004,911206,1,130022,1
106005,911206,1,130032,1
107000,911207,1,120012,1
107001,911207,1,120022,1
107002,911207,1,120032,1
107003,911207,1,130012,1
107004,911207,1,130022,1
107005,911207,1,130032,1
108000,911208,1,120012,1
108001,911208,1,120022,1
108002,911208,1,120032,1
108003,911208,1,130012,1
108004,911208,1,130022,1
108005,911208,1,130032,1
109000,911209,1,120012,1
109001,911209,1,120022,1
109002,911209,1,120032,1
109003,911209,1,130012,1
109004,911209,1,130022,1
109005,911209,1,130032,1
110000,911210,1,140012,1
110001,911210,1,140022,1
110002,911210,1,140032,1
111000,911211,1,140012,1
111001,911211,1,140022,1
111002,911211,1,140032,1
112000,911212,1,140012,1
112001,911212,1,140022,1
112002,911212,1,140032,1
113000,911213,1,140012,1
113001,911213,1,140022,1
113002,911213,1,140032,1
114000,911214,1,150012,1
114001,911214,1,150022,1
114002,911214,1,150032,1
115000,911215,1,150012,1
115001,911215,1,150022,1
115002,911215,1,150032,1
116000,911216,1,150012,1
116001,911216,1,150022,1
116002,911216,1,150032,1
117000,911217,1,150012,1
117001,911217,1,150022,1
117002,911217,1,150032,1
118000,911218,1,160012,1
118001,911218,1,160022,1
118002,911218,1,160032,1
119000,911219,1,160012,1
119001,911219,1,160022,1
119002,911219,1,160032,1
120000,911220,1,160012,1
120001,911220,1,160022,1
120002,911220,1,160032,1
121000,911221,1,160012,1
121001,911221,1,160022,1
121002,911221,1,160032,1
122000,911222,1,160012,1
122001,911222,1,160022,1
122002,911222,1,160032,1
123000,911223,1,160012,1
123001,911223,1,160022,1
123002,911223,1,160032,1
124000,911224,1,160012,1
124001,911224,1,160022,1
124002,911224,1,160032,1
125000,911225,1,160012,1
125001,911225,1,160022,1
125002,911225,1,160032,1
127000,911230,1,430001,1
127001,911230,1,430011,1
127002,911230,1,430031,1
127003,911230,1,430021,1
127004,911230,1,430061,1
127005,911230,1,430071,1
127006,911230,1,430081,1
127007,911230,1,430041,1
127008,911230,1,430051,1
127009,911230,1,430002,1
127010,911230,1,430012,1
127011,911230,1,430032,1
127012,911230,1,430022,1
127013,911230,1,430062,1
127014,911230,1,430072,1
127015,911230,1,430082,1
127016,911230,1,430042,1
127017,911230,1,430052,1
127018,911230,1,410001,1
127019,911230,1,410002,1
127020,911230,1,410003,1
127021,911230,1,450001,2
127022,911230,1,450002,2
127023,911230,1,450003,2
127024,911230,1,450004,2
127025,911230,1,452001,1
127026,911230,1,452002,1
127027,911230,1,452003,1
127028,911230,1,452004,1
127029,911230,1,400002,50
127030,911230,1,400002,100
127031,911230,1,490005,50
127032,911230,1,490005,100
127033,911230,1,490005,100
127034,911230,1,480004,1
127035,911230,1,480005,1
127036,911230,1,480006,1
127037,911230,1,480007,1
127038,911230,1,480008,1
127039,911230,1,480009,1
128000,911231,1,430002,1
128001,911231,1,430012,1
128002,911231,1,430032,1
128003,911231,1,430042,1
128004,911231,1,430052,1
128005,911231,1,430062,1
128006,911231,1,430072,1
128007,911231,1,430082,1
128008,911231,1,430003,1
128009,911231,1,430013,1
128010,911231,1,430033,1
128011,911231,1,430043,1
128012,911231,1,430053,1
128013,911231,1,430063,1
128014,911231,1,430073,1
128015,911231,1,430083,1
128016,911231,1,430004,1
128017,911231,1,430014,1
128018,911231,1,430034,1
128019,911231,1,430044,1
128020,911231,1,430054,1
128021,911231,1,430064,1
128022,911231,1,430074,1
128023,911231,1,430084,1
128024,911231,1,410001,2
128025,911231,1,410002,2
128026,911231,1,410003,2
128027,911231,1,410011,1
128028,911231,1,410012,1
128029,911231,1,410013,1
128030,911231,1,420001,1
128031,911231,1,420002,1
128032,911231,1,420003,1
128033,911231,1,452001,2
128034,911231,1,452002,2
128035,911231,1,452003,2
128036,911231,1,452004,2
128037,911231,1,400002,160
128038,911231,1,400002,80
128039,911231,1,490005,80
128040,911231,1,490005,120
128041,911231,1,490005,160
128042,911231,1,490005,240
128043,911231,1,480010,1
128044,911231,1,480011,1
128045,911231,1,480012,1
128046,911231,1,480007,1
128047,911231,1,480008,1
128048,911231,1,480009,1
128049,911231,1,472015,1
128050,911231,1,460014,1
128051,911231,1,460003,1
128052,911231,1,460013,1
128053,911231,1,460008,1
129000,911232,1,430001,1
129001,911232,1,430011,1
129002,911232,1,430031,1
129003,911232,1,430021,1
129004,911232,1,430061,1
129005,911232,1,430071,1
129006,911232,1,430081,1
129007,911232,1,430041,1
129008,911232,1,430051,1
129009,911232,1,430002,1
129010,911232,1,430012,1
129011,911232,1,430032,1
129012,911232,1,430022,1
129013,911232,1,430062,1
129014,911232,1,430072,1
129015,911232,1,430082,1
129016,911232,1,430042,1
129017,911232,1,430052,1
129018,911232,1,410001,1
129019,911232,1,410002,1
129020,911232,1,410003,1
129021,911232,1,452001,2
129022,911232,1,452002,2
129023,911232,1,452003,2
129024,911232,1,452004,2
129025,911232,1,400002,50
129026,911232,1,400002,100
129027,911232,1,490005,50
129028,911232,1,490005,100
129029,911232,1,490005,100
129030,911232,1,480004,1
129031,911232,1,480005,1
129032,911232,1,480006,1
129033,911232,1,480007,1
129034,911232,1,480008,1
129035,911232,1,480009,1
130000,911233,1,430002,1
130001,911233,1,430012,1
130002,911233,1,430032,1
130003,911233,1,430042,1
130004,911233,1,430052,1
130005,911233,1,430062,1
130006,911233,1,430072,1
130007,911233,1,430082,1
130008,911233,1,430003,1
130009,911233,1,430013,1
130010,911233,1,430033,1
130011,911233,1,430043,1
130012,911233,1,430053,1
130013,911233,1,430063,1
130014,911233,1,430073,1
130015,911233,1,430083,1
130016,911233,1,430004,1
130017,911233,1,430014,1
130018,911233,1,430034,1
130019,911233,1,430044,1
130020,911233,1,430054,1
130021,911233,1,430064,1
130022,911233,1,430074,1
130023,911233,1,430084,1
130024,911233,1,410001,2
130025,911233,1,410002,2
130026,911233,1,410003,2
130027,911233,1,410011,1
130028,911233,1,410012,1
130029,911233,1,410013,1
130030,911233,1,420001,2
130031,911233,1,420002,2
130032,911233,1,420003,2
130033,911233,1,452001,2
130034,911233,1,452002,2
130035,911233,1,452003,2
130036,911233,1,452004,2
130037,911233,1,400002,192
130038,911233,1,400002,96
130039,911233,1,490005,96
130040,911233,1,490005,144
130041,911233,1,490005,192
130042,911233,1,490005,288
130043,911233,1,480010,1
130044,911233,1,480011,1
130045,911233,1,480012,1
130046,911233,1,480007,2
130047,911233,1,480008,2
130048,911233,1,480009,2
130049,911233,1,472033,1
130050,911233,1,460014,1
130051,911233,1,460003,1
130052,911233,1,460013,1
130053,911233,1,460008,1
131000,911234,4,110010,1
131001,911234,4,110020,1
131002,911234,4,110030,1
131003,911234,4,120010,1
131004,911234,4,120020,1
131005,911234,4,120030,1
131006,911234,4,130010,1
131007,911234,4,130020,1
131008,911234,4,130030,1
131009,911234,4,140010,1
131010,911234,4,140020,1
131011,911234,4,140030,1
131012,911234,4,150010,1
131013,911234,4,150020,1
131014,911234,4,150030,1
131015,911234,4,160010,1
131016,911234,4,160020,1
131017,911234,4,160030,1
131024,911234,4,210010,1
131025,911234,4,220010,1
131026,911234,4,230010,1
131027,911234,4,240010,1
131028,911234,4,210020,1
131029,911234,4,220020,1
131030,911234,4,230020,1
131031,911234,4,240020,1
131032,911234,4,210030,1
131033,911234,4,220030,1
131034,911234,4,230030,1
131035,911234,4,240030,1
131036,911234,4,210040,1
131037,911234,4,220040,1
131038,911234,4,230040,1
131039,911234,4,240040,1
131040,911234,4,210050,1
131041,911234,4,220050,1
131042,911234,4,230050,1
131043,911234,4,240050,1
131044,911234,4,210060,1
131045,911234,4,220060,1
131046,911234,4,230060,1
131047,911234,4,240060,1
131078,911234,4,110011,1
131079,911234,4,110021,1
131080,911234,4,110031,1
131081,911234,4,120011,1
131082,911234,4,120021,1
131083,911234,4,120031,1
131084,911234,4,130011,1
131085,911234,4,130021,1
131086,911234,4,130031,1
131087,911234,4,140011,1
131088,911234,4,140021,1
131089,911234,4,140031,1
131090,911234,4,150011,1
131091,911234,4,150021,1
131092,911234,4,150031,1
131093,911234,4,160011,1
131094,911234,4,160021,1
131095,911234,4,160031,1
131102,911234,4,210011,1
131103,911234,4,220011,1
131104,911234,4,230011,1
131105,911234,4,240011,1
131106,911234,4,210021,1
131107,911234,4,220021,1
131108,911234,4,230021,1
131109,911234,4,240021,1
131110,911234,4,210031,1
131111,911234,4,220031,1
131112,911234,4,230031,1
131113,911234,4,240031,1
131114,911234,4,210041,1
131115,911234,4,220041,1
131116,911234,4,230041,1
131117,911234,4,240041,1
131118,911234,4,210051,1
131119,911234,4,220051,1
131120,911234,4,230051,1
131121,911234,4,240051,1
131122,911234,4,210061,1
131123,911234,4,220061,1
131124,911234,4,230061,1
131125,911234,4,240061,1
131156,911234,4,110012,1
131157,911234,4,110022,1
131158,911234,4,110032,1
131159,911234,4,120012,1
131160,911234,4,120022,1
131161,911234,4,120032,1
131162,911234,4,130012,1
131163,911234,4,130022,1
131164,911234,4,130032,1
131165,911234,4,140012,1
131166,911234,4,140022,1
131167,911234,4,140032,1
131168,911234,4,150012,1
131169,911234,4,150022,1
131170,911234,4,150032,1
131171,911234,4,160012,1
131172,911234,4,160022,1
131173,911234,4,160032,1
131180,911234,4,210012,1
131181,911234,4,220012,1
131182,911234,4,230012,1
131183,911234,4,240012,1
131184,911234,4,210022,1
131185,911234,4,220022,1
131186,911234,4,230022,1
131187,911234,4,240022,1
131188,911234,4,210032,1
131189,911234,4,220032,1
131190,911234,4,230032,1
131191,911234,4,240032,1
131192,911234,4,210042,1
131193,911234,4,220042,1
131194,911234,4,230042,1
131195,911234,4,240042,1
131196,911234,4,210052,1
131197,911234,4,220052,1
131198,911234,4,230052,1
131199,911234,4,240052,1
131200,911234,4,210062,1
131201,911234,4,220062,1
131202,911234,4,230062,1
131203,911234,4,240062,1
132001,911235,4,460013,1
132002,911235,4,460003,1
133000,910304,0,470011,5
133001,910304,0,470012,5
134000,911175,1,910310,1
134001,911175,1,910311,1
134002,911175,1,910312,1
134003,911175,1,910313,1
134004,911175,1,490049,50
134005,911175,1,490049,100
134006,911175,1,490049,150
134007,911175,1,490066,10
134008,911175,1,490066,20
134009,911175,1,490066,30
134010,911175,1,490066,40
134011,911175,1,490025,1
134012,911175,1,400002,200
134013,911175,1,400002,300
134014,911175,1,400002,500
135000,900022,1,310004,1
135001,900022,1,320004,1
135002,900022,1,330004,1
135003,900022,1,310014,1
135004,900022,1,320014,1
135005,900022,1,330014,1
135006,900022,1,310024,1
135007,900022,1,320024,1
135008,900022,1,330024,1
135009,900022,1,310034,1
135010,900022,1,320034,1
135011,900022,1,330034,1
135012,900022,1,310044,1
135013,900022,1,320044,1
135014,900022,1,330044,1
135015,900022,1,310054,1
135016,900022,1,320054,1
135017,900022,1,330054,1
135018,900022,1,310005,1
135019,900022,1,320005,1
135020,900022,1,330005,1
135021,900022,1,310015,1
135022,900022,1,320015,1
135023,900022,1,330015,1
135024,900022,1,310025,1
135025,900022,1,320025,1
135026,900022,1,330025,1
135027,900022,1,310035,1
135028,900022,1,320035,1
135029,900022,1,330035,1
135030,900022,1,310045,1
135031,900022,1,320045,1
135032,900022,1,330045,1
135033,900022,1,310055,1
135034,900022,1,320055,1
135035,900022,1,330055,1
135036,900022,1,310006,1
135037,900022,1,320006,1
135038,900022,1,330006,1
135039,900022,1,310016,1
135040,900022,1,320016,1
135041,900022,1,330016,1
135042,900022,1,310026,1
135043,900022,1,320026,1
135044,900022,1,330026,1
135045,900022,1,310036,1
135046,900022,1,320036,1
135047,900022,1,330036,1
135048,900022,1,310046,1
135049,900022,1,320046,1
135050,900022,1,330046,1
135051,900022,1,310056,1
135052,900022,1,320056,1
135053,900022,1,330056,1
136000,900023,4,110013,1
136001,900023,4,110023,1
136002,900023,4,110033,1
136003,900023,4,120013,1
136004,900023,4,120023,1
136005,900023,4,120033,1
136006,900023,4,130013,1
136007,900023,4,130023,1
136008,900023,4,130033,1
136009,900023,4,140013,1
136010,900023,4,140023,1
136011,900023,4,140033,1
136012,900023,4,150013,1
136013,900023,4,150023,1
136014,900023,4,150033,1
136015,900023,4,160013,1
136016,900023,4,160023,1
136017,900023,4,160033,1
136024,900023,4,110014,1
136025,900023,4,110024,1
136026,900023,4,110034,1
136027,900023,4,120014,1
136028,900023,4,120024,1
136029,900023,4,120034,1
136030,900023,4,130014,1
136031,900023,4,130024,1
136032,900023,4,130034,1
136033,900023,4,140014,1
136034,900023,4,140024,1
136035,900023,4,140034,1
136036,900023,4,150014,1
136037,900023,4,150024,1
136038,900023,4,150034,1
136039,900023,4,160014,1
136040,900023,4,160024,1
136041,900023,4,160034,1
136048,900023,4,110015,1
136049,900023,4,110025,1
136050,900023,4,110035,1
136051,900023,4,120015,1
136052,900023,4,120025,1
136053,900023,4,120035,1
136054,900023,4,130015,1
136055,900023,4,130025,1
136056,900023,4,130035,1
136057,900023,4,140015,1
136058,900023,4,140025,1
136059,900023,4,140035,1
136060,900023,4,150015,1
136061,900023,4,150025,1
136062,900023,4,150035,1
136063,900023,4,160015,1
136064,900023,4,160025,1
136065,900023,4,160035,1
137000,900024,4,210013,1
137001,900024,4,220013,1
137002,900024,4,230013,1
137003,900024,4,240013,1
137004,900024,4,210023,1
137005,900024,4,220023,1
137006,900024,4,230023,1
137007,900024,4,240023,1
137008,900024,4,210033,1
137009,900024,4,220033,1
137010,900024,4,230033,1
137011,900024,4,240033,1
137012,900024,4,210043,1
137013,900024,4,220043,1
137014,900024,4,230043,1
137015,900024,4,240043,1
137016,900024,4,210053,1
137017,900024,4,220053,1
137018,900024,4,230053,1
137019,900024,4,240053,1
137020,900024,4,210063,1
137021,900024,4,220063,1
137022,900024,4,230063,1
137023,900024,4,240063,1
137036,900024,4,210014,1
137037,900024,4,220014,1
137038,900024,4,230014,1
137039,900024,4,240014,1
137040,900024,4,210024,1
137041,900024,4,220024,1
137042,900024,4,230024,1
137043,900024,4,240024,1
137044,900024,4,210034,1
137045,900024,4,220034,1
137046,900024,4,230034,1
137047,900024,4,240034,1
137048,900024,4,210044,1
137049,900024,4,220044,1
137050,900024,4,230044,1
137051,900024,4,240044,1
137052,900024,4,210054,1
137053,900024,4,220054,1
137054,900024,4,230054,1
137055,900024,4,240054,1
137056,900024,4,210064,1
137057,900024,4,220064,1
137058,900024,4,230064,1
137059,900024,4,240064,1
137072,900024,4,210015,1
137073,900024,4,220015,1
137074,900024,4,230015,1
137075,900024,4,240015,1
137076,900024,4,210025,1
137077,900024,4,220025,1
137078,900024,4,230025,1
137079,900024,4,240025,1
137080,900024,4,210035,1
137081,900024,4,220035,1
137082,900024,4,230035,1
137083,900024,4,240035,1
137084,900024,4,210045,1
137085,900024,4,220045,1
137086,900024,4,230045,1
137087,900024,4,240045,1
137088,900024,4,210055,1
137089,900024,4,220055,1
137090,900024,4,230055,1
137091,900024,4,240055,1
137092,900024,4,210065,1
137093,900024,4,220065,1
137094,900024,4,230065,1
137095,900024,4,240065,1
137108,900025,4,110010,1
137109,900025,4,110020,1
137110,900025,4,110030,1
137111,900025,4,120010,1
137112,900025,4,120020,1
137113,900025,4,120030,1
137114,900025,4,130010,1
137115,900025,4,130020,1
137116,900025,4,130030,1
137117,900025,4,140010,1
137118,900025,4,140020,1
137119,900025,4,140030,1
137120,900025,4,150010,1
137121,900025,4,150020,1
137122,900025,4,150030,1
137123,900025,4,160010,1
137124,900025,4,160020,1
137125,900025,4,160030,1
137132,900025,4,210010,1
137133,900025,4,220010,1
137134,900025,4,230010,1
137135,900025,4,240010,1
137136,900025,4,210020,1
137137,900025,4,220020,1
137138,900025,4,230020,1
137139,900025,4,240020,1
137140,900025,4,210030,1
137141,900025,4,220030,1
137142,900025,4,230030,1
137143,900025,4,240030,1
137144,900025,4,210040,1
137145,900025,4,220040,1
137146,900025,4,230040,1
137147,900025,4,240040,1
137148,900025,4,210050,1
137149,900025,4,220050,1
137150,900025,4,230050,1
137151,900025,4,240050,1
137152,900025,4,210060,1
137153,900025,4,220060,1
137154,900025,4,230060,1
137155,900025,4,240060,1
137168,900025,4,110011,1
137169,900025,4,110021,1
137170,900025,4,110031,1
137171,900025,4,120011,1
137172,900025,4,120021,1
137173,900025,4,120031,1
137174,900025,4,130011,1
137175,900025,4,130021,1
137176,900025,4,130031,1
137177,900025,4,140011,1
137178,900025,4,140021,1
137179,900025,4,140031,1
137180,900025,4,150011,1
137181,900025,4,150021,1
137182,900025,4,150031,1
137183,900025,4,160011,1
137184,900025,4,160021,1
137185,900025,4,160031,1
137192,900025,4,210011,1
137193,900025,4,220011,1
137194,900025,4,230011,1
137195,900025,4,240011,1
137196,900025,4,210021,1
137197,900025,4,220021,1
137198,900025,4,230021,1
137199,900025,4,240021,1
137200,900025,4,210031,1
137201,900025,4,220031,1
137202,900025,4,230031,1
137203,900025,4,240031,1
137204,900025,4,210041,1
137205,900025,4,220041,1
137206,900025,4,230041,1
137207,900025,4,240041,1
137208,900025,4,210051,1
137209,900025,4,220051,1
137210,900025,4,230051,1
137211,900025,4,240051,1
137212,900025,4,210061,1
137213,900025,4,220061,1
137214,900025,4,230061,1
137215,900025,4,240061,1
137228,900025,4,110012,1
137229,900025,4,110022,1
137230,900025,4,110032,1
137231,900025,4,120012,1
137232,900025,4,120022,1
137233,900025,4,120032,1
137234,900025,4,130012,1
137235,900025,4,130022,1
137236,900025,4,130032,1
137237,900025,4,140012,1
137238,900025,4,140022,1
137239,900025,4,140032,1
137240,900025,4,150012,1
137241,900025,4,150022,1
137242,900025,4,150032,1
137243,900025,4,160012,1
137244,900025,4,160022,1
137245,900025,4,160032,1
137252,900025,4,210012,1
137253,900025,4,220012,1
137254,900025,4,230012,1
137255,900025,4,240012,1
137256,900025,4,210022,1
137257,900025,4,220022,1
137258,900025,4,230022,1
137259,900025,4,240022,1
137260,900025,4,210032,1
137261,900025,4,220032,1
137262,900025,4,230032,1
137263,900025,4,240032,1
137264,900025,4,210042,1
137265,900025,4,220042,1
137266,900025,4,230042,1
137267,900025,4,240042,1
137268,900025,4,210052,1
137269,900025,4,220052,1
137270,900025,4,230052,1
137271,900025,4,240052,1
137272,900025,4,210062,1
137273,900025,4,220062,1
137274,900025,4,230062,1
137275,900025,4,240062,1
137288,900025,4,480004,1
137289,900025,4,480005,1
137290,900025,4,480006,1
137291,900025,4,480007,1
137292,900025,4,480008,1
137293,900025,4,480009,1
138000,911226,4,110011,1
138001,911226,4,110021,1
138002,911226,4,110031,1
138003,911226,4,120011,1
138004,911226,4,120021,1
138005,911226,4,120031,1
138006,911226,4,130011,1
138007,911226,4,130021,1
138008,911226,4,130031,1
138009,911226,4,140011,1
138010,911226,4,140021,1
138011,911226,4,140031,1
138012,911226,4,150011,1
138013,911226,4,150021,1
138014,911226,4,150031,1
138015,911226,4,160011,1
138016,911226,4,160021,1
138017,911226,4,160031,1
138024,911226,4,210011,1
138025,911226,4,220011,1
138026,911226,4,230011,1
138027,911226,4,240011,1
138028,911226,4,210021,1
138029,911226,4,220021,1
138030,911226,4,230021,1
138031,911226,4,240021,1
138032,911226,4,210031,1
138033,911226,4,220031,1
138034,911226,4,230031,1
138035,911226,4,240031,1
138036,911226,4,210041,1
138037,911226,4,220041,1
138038,911226,4,230041,1
138039,911226,4,240041,1
