Id,Name,RepresentRewardName,RepresentRewardDescription,Description
100201,創造の神殿,,,"マグナディン2級資料保管室に入る事ができた<BlueBold>フェルネル。</>

そこで<BlueBold>グランカイン</>が<BlueBold>アインハザード</>の権威を欲し、創造の実験を行ったという下巨人達の記録を発見したフェルネルは、好奇心をかきたてられ、発掘団と共に記録にあった神殿がある<GreenBold>荒地</>へ探査に向かった。

研究と探査の末に<GreenBold>創造の神殿</>の入り口を発見したフェルネルと発掘団。
しかし神殿を信奉する<RedBold>ケルマフム</>の群れに捕まってしまう。

混乱の中、辛うじて脱出した<BlueBold>ニア</>は発掘団を救うために<BlueBold>銀の傭兵団</>に救援要請を送り、これを受けた<BlueBold>ハーディン</>は傭兵団が誇る勇士を派遣して発掘団救出に向かう。"
100202,創造の神殿,,,"マグナディン2級資料保管室に入る事ができた<BlueBold>フェルネル。</>

そこで<BlueBold>グランカイン</>が<BlueBold>アインハザード</>の権威を欲し、創造の実験を行ったという下巨人達の記録を発見したフェルネルは、好奇心をかきたてられ、発掘団と共に記録にあった神殿がある<GreenBold>荒地</>へ探査に向かった。

研究と探査の末に<GreenBold>創造の神殿</>の入り口を発見したフェルネルと発掘団。
しかし神殿を信奉する<RedBold>ケルマフム</>の群れに捕まってしまう。

混乱の中、辛うじて脱出した<BlueBold>ニア</>は発掘団を救うために<BlueBold>銀の傭兵団</>に救援要請を送り、これを受けた<BlueBold>ハーディン</>は傭兵団が誇る勇士を派遣して発掘団救出に向かう。"
100203,創造の神殿,,,"マグナディン2級資料保管室に入る事ができた<BlueBold>フェルネル。</>

そこで<BlueBold>グランカイン</>が<BlueBold>アインハザード</>の権威を欲し、創造の実験を行ったという下巨人達の記録を発見したフェルネルは、好奇心をかきたてられ、発掘団と共に記録にあった神殿がある<GreenBold>荒地</>へ探査に向かった。

研究と探査の末に<GreenBold>創造の神殿</>の入り口を発見したフェルネルと発掘団。
しかし神殿を信奉する<RedBold>ケルマフム</>の群れに捕まってしまう。

混乱の中、辛うじて脱出した<BlueBold>ニア</>は発掘団を救うために<BlueBold>銀の傭兵団</>に救援要請を送り、これを受けた<BlueBold>ハーディン</>は傭兵団が誇る勇士を派遣して発掘団救出に向かう。"
8100701,下巨人の遺跡,,,クリスマスイベントダンジョン（VERY EASY）
8100702,下巨人の遺跡,,,クリスマスイベントダンジョン（EASY）
8100703,下巨人の遺跡,,,クリスマスイベントダンジョン（NORMAL）
8100704,下巨人の遺跡,,,クリスマスイベントダンジョン（HARD）
8100705,下巨人の遺跡,,,クリスマスイベントダンジョン（VERY HARD）
8100801,バレンタインイベント召喚石ダンジョン,,,발렌타인 이벤트 소환석 던전 (VERY EASY)
8100802,バレンタインイベント召喚石ダンジョン,,,발렌타인 이벤트 소환석 던전 (EASY)
8100803,バレンタインイベント召喚石ダンジョン,,,발렌타인 이벤트 소환석 던전 (NORMAL)
8100804,バレンタインイベント召喚石ダンジョン,,,발렌타인 이벤트 소환석 던전 (HARD)
8100805,バレンタインイベント召喚石ダンジョン,,,발렌타인 이벤트 소환석 아주 어려움
8100901,ホワイトデーイベント召喚石ダンジョン,,,ホワイトデー召喚石ダンジョン（EASY）
8100902,ホワイトデーイベント召喚石ダンジョン,,,ホワイトデー召喚石ダンジョン（NORMAL）
8100903,ホワイトデーイベント召喚石ダンジョン,,,ホワイトデー召喚石ダンジョン（HARD）
