Id,Word
1812,mothafuckings
1813,mothafucks
1814,mothafuker
1815,mothafukkah
1816,mothafukker
1817,Mother Fucker
1818,motherfuck
1819,motherfucked
1820,motherfucker
1821,mother-fucker
1822,motherfuckers
1823,motherfuckin
1824,motherfucking
1825,motherfuckings
1826,motherfuckka
1827,motherfucks
1828,motherfukah
1829,motherfuker
1830,motherfukkah
1831,motherfukker
1832,Motherphucker
1833,moulie
1834,mouliewop
1835,MRCONDOM
1836,MTHRFCKR
1837,mudshark
1838,muffdiver
1839,muie
1840,mulkku
1841,MULYOSEX
1842,munch3r
1843,munchking
1844,munchqueen
1845,muthafecker
1846,muthafucker
1847,muthafuckker
1848,muthafukah
1849,muthafuker
1850,muthafukkah
1851,muthafukker
1852,mutherfucker
1853,mysupersales
1854,n!gg3r
1855,n!gger
1856,n@zi
1857,n1gga
1858,n1gger
1859,n1gr
1860,n1pple
1861,natzi
1862,nazi
1863,nazis
1864,necrophil
1865,negro
1866,negroid
1867,negrolicious
1868,negromancer
1869,nickelbag
1870,nicklebag
1871,nigahh
1872,niger
1873,Nigg@
1874,nigg3r
1875,nigg4h
1876,nigga
1877,niggah
1878,niggas
1879,niggaz
1880,nigger
1881,nigger*
1882,nigger;
1883,niggers
1884,Nigglet
1885,niggs
1886,nigim
1887,nigimi
1888,niglet
1889,nignog
1890,nigs
1891,nigur;
1892,niiger;
1893,niigr;
1894,nikkibenz
1895,nipple
1896,nipples
1897,nobhead
1898,nobjocky
1899,nobjokey
1900,NOPANTS
1901,nosecandy
1902,nude
1903,nudity
1904,NUDLNUDE
1905,numbnuts
1906,nunriggers
1907,nutsack
1908,nympho
1909,oface
1910,omgwtf
1911,onanism
1912,ONECLLCKPAY
1913,onkeltom
1914,opium
1915,ORALSEXTV
1916,orgasim
1917,orgasim;
1918,orgasims
1919,orgasm
1920,orgasms
1921,orgasum
1922,Orgee
1923,orgie
1924,orgy
1925,p0rn
1926,p3n1s
1927,p3nis
1928,packie
1929,packy
1930,paki
1931,pakie
1932,paky
1933,panties
1934,papsmear
1935,paska*
1936,PawPawPAw
1937,pecker
1938,peckertracks
1939,peckerwood
1940,pederast
1941,pederasty
1942,PedoBaer
1943,pedobear
1944,PedoBears
1945,pedophile
1946,Peedobear
1947,Peedomonster
1948,peeenus
1949,peeenusss
1950,peenus
1951,peinus
1952,pen!s
1953,pen1s
1954,penis
1955,penis-breath
1956,penisfucker
1957,pennis
1958,penthouse
1959,penus
1960,penuus
1961,pervert
1962,peternorth
1963,phawk
1964,PHONESEC
1965,phonesex
1966,PHONE색
1967,PHONSEC
1968,PHONSEK
1969,PhookDatHo
1970,phuc
1971,phuck
1972,Phuckdaho
1973,Phuckdathoe
1974,Phucker
1975,phugface
1976,phuk
1977,phuked
1978,phuker
1979,phuking
1980,phukked
1981,phukker
1982,phukking
1983,phuks
1984,phuq
1985,pierdol*
1986,pigfucker
1987,pikajew
1988,pillowbiter
1989,pillu*
1990,pimmel
1991,pimp
1992,pimper
1993,pimpis
1994,pinktaco
1995,piss
1996,piss*
1997,pissed
1998,pissedoff
1999,pisser
2000,pissers
2001,pisses
2002,pissflaps
2003,pissin
2004,pissing
2005,pissoff
2006,playboy
2007,PLAYBOZI
2008,playgirl
2009,PLEYBOG
2010,PLEYBOY
2011,polac
2012,polack
2013,polak
2014,polesmok
2015,polesmokers
2016,pollock
2017,pommespapst
2018,poohstab
2019,poomaster
2020,poonani
2021,poonjuice
2022,poontang
2023,poontsee
2024,poopeater
2025,poopmunch
2026,poostab
2027,popasquat
2028,popobumser
2029,poppa!squat
2030,poppasquat
2031,porchmonk
2032,porn
2033,PORNER
2034,porno
2035,PORNOBOZI
2036,pornography
2037,PORNOMANA
2038,PORNOPLAYBOY
2039,pornos
2040,PORNSEX
2041,pornstar
2042,powerfuck
2043,Powerfuckgirls
2044,pr0n
2045,pr1c
2046,pr1ck
2047,pr1k
2048,prebubescent
2049,prepubescent
2050,priapism
2051,prostituta
2052,prostitute
2053,pu$$y
2054,pube
2055,pubic
2056,pubis
2057,pudendum
2058,punkass
2059,pusse
2060,pussee
2061,pussi
2062,pussies
2063,pussy
2064,pussyfart
2065,pussylick
2066,pussys
2067,pussystomp
2068,quaaludes
2069,quadoushka
2070,queef
2071,queef*
2072,queer
2073,queers
2074,queerz
2075,qweef
2076,qweers
2077,qweerz
2078,qweir
2079,r@p3r
2080,r@pe
2081,raghead
2082,randywest
2083,rasperrymunch
2084,rasphberrymuncher
2085,REALXX
2086,rebeccalord
2087,rebeccaporn
2088,recktum
2089,rectum
2090,reich
2091,reneelarue
2092,resbian
2093,retard
2094,richthofen
2095,rimjaw
2096,rimjob
2097,rugmunch
2098,rumprang
2099,RUNSEX
2100,rustytrumpet
2101,ryanconner
2102,ryanwagner
2103,s e x
2104,S EX
2105,s.o.b.
2106,s_h_i_t
2107,sacofricosis
2108,sadist
2109,sadomaso
2110,saladtosser
2111,sanchezeater
2112,sanchezmuncher
2113,sandnigger
2114,sandninja
2115,sandydolphin
2116,sarastjames
2117,Sausage Jockey
2118,sc@t
2119,scank
2120,scatology
2121,scheiss*
2122,schlong
2123,schmuck
2124,scroat
2125,scrote
2126,scrotum
2127,selenasteele
2128,sex
2129,sexmachine
2130,sexy
2131,sexylilgirl
2132,seymorebutts
2133,sh!+
2134,sh!t
2135,sh!t*
2136,sh!tfaced
2137,sh1t
2138,sh1ter
2139,sh1ts
2140,sh1tter
2141,sh1tz
2142,shagger
2143,shaggin
2144,shagging
2145,sheethead
2146,shemale
2147,sherriangel
2148,shi+
2149,shit
2150,shitdick
2151,shite
2152,shited
2153,shitey
2154,shitface
2155,shitfaced
2156,shitfuck
2157,shitfull
2158,shithead
2159,shiting
2160,shitings
2161,shits
2162,shitted
2163,shitter
2164,shitters
2165,shitting
2166,shittings
2167,shitty
2168,shity
2169,shitz
2170,shiz
2171,shiznit
2172,shizzle
2173,shlong
2174,shmegma
2175,shortbus
2176,shyt
2177,shyte
2178,shytty
2179,shyty
2180,SIBALNYUN
2181,si파
2182,skanck
2183,skank
2184,skankee
2185,skankey
2186,skanks
2187,skanky
2188,skeet
2189,skeetskeet
2190,skinbat
2191,skunkweed
2192,slamhound
2193,slut
2194,slutmuffin
2195,sluts
2196,slutty
2197,slutz
2198,smegma
2199,Socket Face
2200,sodomi
2201,sodomize
2202,sodomy
2203,son-of-a-bitch
2204,SORASEX
2205,SOSSEX
2206,spanishfly
2207,speculum
2208,sperm
2209,sphencter
2210,sphincter
2211,spick
2212,spics
2213,spierdalaj
2214,sploog
2215,splooge
2216,spluge
2217,spreadeagle
2218,spreadmylegs
2219,Squrtin
2220,Squrtn
2221,SqurtnWeasel
2222,SRILANKASEX
2223,stfu
2224,stiffy
2225,strapon
2226,stripper
2227,sudaca
2228,suicide
2229,sukkitdown
2230,suppuku
2231,swastika
2232,swiftnuggs
2233,swingers
2234,SYLIVASAINT
2235,sylviasaint
2236,t!ts
2237,t1t
2238,t1tt1e5
2239,t1tties
2240,Tacoeater
2241,Tacoeater 
2242,Tacomuncher
2243,TacoN!ggah
2244,tampon
2245,tardpopsicle
2246,teabagging
2247,teets
2248,Teety
2249,Teetybear
2250,Teetymunch
2251,testical
2252,testicle
2253,testicle*
2254,thickbush
2255,throbknobbin
2256,thsale
2257,thunderfuck
2258,Tiddy
2259,tinytits
2260,tirdburglar
2261,titfuck
2262,titnass
2263,tits
2264,titsnass
2265,titt
2266,titt*
2267,tittenmaus
2268,tittie
2269,tittie5
2270,tittiefucker
2271,titties
2272,titty
2273,Tittybear
2274,tittyfuck
2275,tittywank
2276,titwank
2277,tokyorose
2278,tonyzerega
2279,tossalad
2280,tossingsalad
2281,tosssalad
2282,Towel Head
2283,towelhead
2284,trannie
2285,tranny
2286,transexual
2287,transsexual
2288,transvestite
2289,TrufButLer
2290,Trufflebuter
2291,Trufflebutter
2292,TruffleBUTTerr
2293,TruffleBuutter
2294,turbanhead
2295,turdburglars
2296,turdsplat
2297,tw4t
2298,twathead
2299,twatlick
2300,twats
2301,twatsuck
2302,twatty
2303,twaty
2304,uglynig
2305,Uncle Fucker
2306,updabut
2307,upmybutthole
2308,urethra
2309,urinat
2310,urmama
2311,urmom
2312,v14gra
2313,v1gra
2314,va1jina
2315,vag1na
2316,vagiina
2317,vagimampf
2318,vagina
2319,VAGINAL
2320,vaj1na
2321,vajayjay
2322,vajina
2323,vanginus
2324,vasect
2325,venereal
2326,veronicahart
2327,viagra
2328,vibrator
2329,vullva
2330,vulva
2331,w00se
2332,w0p
2333,w3tb4ck
2334,w4nk
2335,wangmaster
2336,wank
2337,wanker
2338,wankoff
2339,wanky
2340,warslut
2341,WEBXXX
2342,Wee Wee
2343,welfarmonkey
2344,wetback
2345,wetback*
2346,wetdream
2347,wetmunch
2348,wetmunch!
2349,wetmuncher
2350,wh00r
2351,wh0re
2352,whackoff
2353,whackyiraqi
2354,whoar
2355,whore
2356,whosurdaddy
2357,wifebeater
2358,wigger
2359,winnipuuh
2360,WONJOSEX
2361,WORLDSEX
2362,WWW
2363,www_
2364,wyfebeater
2365,xrated
2366,xxx
2367,Yaoi
2368,yaoiking
2369,yaoiqueen
2370,youranus
2371,yuckfou
2372,yuckfu
2373,z4b0urah
2374,z4bourah
2375,zabourah
2376,zoophilia
2377,zuhälter
2378,zwergpimmel
2379,Cunt
2380,Fuck
2381,Nigger
2382,Penis
