Id,TabType,Name,TemplateName,TemplateDesc,TaskType,TaskCondition,GradeGroupId,MoveContentType,IconTexture,CategoryType,Keyword,PromoteGroupId
203065,0,장착 아이템 강화도,,장착한 아이템을 강화하여 성장할 수 있습니다.,4,192,1,59,Texture/UI_Btn_EquipmentEnhancement,0,EquipmentEnchant,3
203066,0,장착 아이템 강화도,,장착한 아이템을 강화하여 성장할 수 있습니다.,4,198,1,59,Texture/UI_Btn_EquipmentEnhancement,0,EquipmentEnchant,3
203067,0,장착 아이템 강화도,,장착한 아이템을 강화하여 성장할 수 있습니다.,4,202,1,59,Texture/UI_Btn_EquipmentEnhancement,0,EquipmentEnchant,3
203068,0,장착 아이템 강화도,,장착한 아이템을 강화하여 성장할 수 있습니다.,4,208,1,59,Texture/UI_Btn_EquipmentEnhancement,0,EquipmentEnchant,3
203069,0,장착 아이템 강화도,,장착한 아이템을 강화하여 성장할 수 있습니다.,4,212,1,59,Texture/UI_Btn_EquipmentEnhancement,0,EquipmentEnchant,3
204001,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,5,1,18,Texture/UI_Btn_Rune,1,Rune,4
204002,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,7,1,18,Texture/UI_Btn_Rune,1,Rune,4
204003,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,14,1,18,Texture/UI_Btn_Rune,1,Rune,4
204004,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,21,1,18,Texture/UI_Btn_Rune,1,Rune,4
204005,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,28,1,18,Texture/UI_Btn_Rune,1,Rune,4
204006,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,32,1,18,Texture/UI_Btn_Rune,1,Rune,4
204007,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,36,1,18,Texture/UI_Btn_Rune,1,Rune,4
204008,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,40,1,18,Texture/UI_Btn_Rune,1,Rune,4
204009,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,44,1,18,Texture/UI_Btn_Rune,1,Rune,4
204010,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,48,1,18,Texture/UI_Btn_Rune,1,Rune,4
204011,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,52,1,18,Texture/UI_Btn_Rune,1,Rune,4
204012,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,56,1,18,Texture/UI_Btn_Rune,1,Rune,4
204013,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,60,1,18,Texture/UI_Btn_Rune,1,Rune,4
204014,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,64,1,18,Texture/UI_Btn_Rune,1,Rune,4
204015,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,70,1,18,Texture/UI_Btn_Rune,1,Rune,4
204016,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,76,1,18,Texture/UI_Btn_Rune,1,Rune,4
204017,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,82,1,18,Texture/UI_Btn_Rune,1,Rune,4
204018,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,88,1,18,Texture/UI_Btn_Rune,1,Rune,4
204019,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,94,1,18,Texture/UI_Btn_Rune,1,Rune,4
204020,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,100,1,18,Texture/UI_Btn_Rune,1,Rune,4
204021,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,106,1,18,Texture/UI_Btn_Rune,1,Rune,4
204022,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,112,1,18,Texture/UI_Btn_Rune,1,Rune,4
204023,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,118,1,18,Texture/UI_Btn_Rune,1,Rune,4
204024,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,124,1,18,Texture/UI_Btn_Rune,1,Rune,4
204025,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,126,1,18,Texture/UI_Btn_Rune,1,Rune,4
204026,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,133,1,18,Texture/UI_Btn_Rune,1,Rune,4
204027,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,140,1,18,Texture/UI_Btn_Rune,1,Rune,4
204028,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,147,1,18,Texture/UI_Btn_Rune,1,Rune,4
204029,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,154,1,18,Texture/UI_Btn_Rune,1,Rune,4
204030,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,161,1,18,Texture/UI_Btn_Rune,1,Rune,4
204031,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,168,1,18,Texture/UI_Btn_Rune,1,Rune,4
204032,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,175,1,18,Texture/UI_Btn_Rune,1,Rune,4
204033,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,182,1,18,Texture/UI_Btn_Rune,1,Rune,4
204034,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,189,1,18,Texture/UI_Btn_Rune,1,Rune,4
204035,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,201,1,18,Texture/UI_Btn_Rune,1,Rune,4
204036,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,213,1,18,Texture/UI_Btn_Rune,1,Rune,4
204037,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,225,1,18,Texture/UI_Btn_Rune,1,Rune,4
204038,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,237,1,18,Texture/UI_Btn_Rune,1,Rune,4
204039,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,249,1,18,Texture/UI_Btn_Rune,1,Rune,4
204040,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,261,1,18,Texture/UI_Btn_Rune,1,Rune,4
204041,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,273,1,18,Texture/UI_Btn_Rune,1,Rune,4
204042,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,289,1,18,Texture/UI_Btn_Rune,1,Rune,4
204043,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,305,1,18,Texture/UI_Btn_Rune,1,Rune,4
204044,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,321,1,18,Texture/UI_Btn_Rune,1,Rune,4
204045,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,337,1,18,Texture/UI_Btn_Rune,1,Rune,4
204046,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,357,1,18,Texture/UI_Btn_Rune,1,Rune,4
204047,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,394,1,18,Texture/UI_Btn_Rune,1,Rune,4
204048,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,431,1,18,Texture/UI_Btn_Rune,1,Rune,4
204049,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,468,1,18,Texture/UI_Btn_Rune,1,Rune,4
204050,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,469,1,18,Texture/UI_Btn_Rune,1,Rune,4
204051,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,491,1,18,Texture/UI_Btn_Rune,1,Rune,4
204052,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,513,1,18,Texture/UI_Btn_Rune,1,Rune,4
204053,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,535,1,18,Texture/UI_Btn_Rune,1,Rune,4
204054,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,557,1,18,Texture/UI_Btn_Rune,1,Rune,4
204055,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,581,1,18,Texture/UI_Btn_Rune,1,Rune,4
204056,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,603,1,18,Texture/UI_Btn_Rune,1,Rune,4
204057,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,625,1,18,Texture/UI_Btn_Rune,1,Rune,4
204058,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,647,1,18,Texture/UI_Btn_Rune,1,Rune,4
204059,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,669,1,18,Texture/UI_Btn_Rune,1,Rune,4
204060,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,693,1,18,Texture/UI_Btn_Rune,1,Rune,4
204061,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,711,1,18,Texture/UI_Btn_Rune,1,Rune,4
204062,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,729,1,18,Texture/UI_Btn_Rune,1,Rune,4
204063,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,747,1,18,Texture/UI_Btn_Rune,1,Rune,4
204064,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,765,1,18,Texture/UI_Btn_Rune,1,Rune,4
204065,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,783,1,18,Texture/UI_Btn_Rune,1,Rune,4
204066,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,805,1,18,Texture/UI_Btn_Rune,1,Rune,4
204067,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,827,1,18,Texture/UI_Btn_Rune,1,Rune,4
204068,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,849,1,18,Texture/UI_Btn_Rune,1,Rune,4
204069,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,871,1,18,Texture/UI_Btn_Rune,1,Rune,4
204070,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,893,1,18,Texture/UI_Btn_Rune,1,Rune,4
204071,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,917,1,18,Texture/UI_Btn_Rune,1,Rune,4
204072,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,935,1,18,Texture/UI_Btn_Rune,1,Rune,4
204073,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,953,1,18,Texture/UI_Btn_Rune,1,Rune,4
204074,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,971,1,18,Texture/UI_Btn_Rune,1,Rune,4
204075,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1071,1,18,Texture/UI_Btn_Rune,1,Rune,4
204076,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1083,1,18,Texture/UI_Btn_Rune,1,Rune,4
204077,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1097,1,18,Texture/UI_Btn_Rune,1,Rune,4
204078,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1145,1,18,Texture/UI_Btn_Rune,1,Rune,4
204079,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1159,1,18,Texture/UI_Btn_Rune,1,Rune,4
204080,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1175,1,18,Texture/UI_Btn_Rune,1,Rune,4
204081,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1191,1,18,Texture/UI_Btn_Rune,1,Rune,4
204082,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1207,1,18,Texture/UI_Btn_Rune,1,Rune,4
204083,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1257,1,18,Texture/UI_Btn_Rune,1,Rune,4
204084,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1277,1,18,Texture/UI_Btn_Rune,1,Rune,4
204085,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1297,1,18,Texture/UI_Btn_Rune,1,Rune,4
204086,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1319,1,18,Texture/UI_Btn_Rune,1,Rune,4
204087,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1373,1,18,Texture/UI_Btn_Rune,1,Rune,4
204088,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1397,1,18,Texture/UI_Btn_Rune,1,Rune,4
204089,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1421,1,18,Texture/UI_Btn_Rune,1,Rune,4
204090,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1477,1,18,Texture/UI_Btn_Rune,1,Rune,4
204091,0,룬 각인 진척도,,룬 재료를 모아 각인을 진행하여 성장할 수 있습니다.,5,1501,1,18,Texture/UI_Btn_Rune,1,Rune,4
205001,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,20,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205002,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,40,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205003,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,80,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205004,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,120,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205005,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,160,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205006,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,200,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205007,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,250,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205008,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,300,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205009,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,350,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205010,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,400,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205011,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,460,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205012,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,520,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205013,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,580,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205014,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,700,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205015,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,820,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205016,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,940,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205017,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,1060,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205018,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,1200,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205019,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,1350,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205020,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,1500,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205021,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,1650,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205022,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,1820,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205023,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,2000,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205024,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,2272,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205025,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,2752,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205026,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,3288,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205027,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,3884,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205028,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,4540,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205029,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,5266,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205030,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,6060,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205031,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,6926,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205032,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,7870,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205033,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,8890,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205034,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,9994,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205035,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,11184,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205036,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,12460,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205037,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,13832,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205038,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,15298,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205039,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,16862,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205040,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,18530,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205041,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,20304,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205042,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,22186,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205043,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,24182,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205044,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,26294,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205045,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,28526,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205046,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,30880,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205047,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,33364,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205048,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,35978,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205049,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,38726,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205050,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,41612,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205051,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,44638,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205052,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,47810,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205053,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,51132,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205054,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,54604,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205055,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,58234,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205056,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,62024,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205057,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,65976,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205058,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,70094,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205059,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,74386,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205060,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,78852,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205061,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,83496,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205062,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,88322,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205063,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,93336,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205064,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,98540,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205065,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,103934,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205066,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,109528,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205067,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,115322,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205068,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,121324,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205069,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,127534,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205070,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,133956,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205071,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,153694,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205072,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,173432,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205073,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,193170,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
205074,0,도감 완성 진척도,,몬스터 코어를 모아 도감을 만들어 성장할 수 있습니다.,6,212908,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook,5
