Id,GroupId,Type,DialogTexture,NpcName,Message,Animation
1170113,117011,1,,,자네 딱 봐도 지쳐 보이는군. 와서 좀 쉬다가게나.,
1170121,117012,1,,,이 반지 하나 사지 않겠냥?,
1170122,117012,1,,,이거 아무데서나 못 구하는 거다냥!,
1170123,117012,1,,,단 돈 천만 아데나! 어떠냥!,
1170151,117015,1,,,수량이 맞나 잘 세어봐.,
1170152,117015,1,,,"곧 약속한 상인이 나타나기로 했으니, 긴장 풀지마.",
1170153,117015,1,,,"희귀 마법 재료랑 교환하기로 했으니, 잘 지켜보고 있어.",
1170161,117016,1,,,음~ 잘 끓여지고 있는지 맛 좀 볼까?,
1170162,117016,1,,,뭔가 맛이 2% 아쉬운데… 마법의 조미료를 살짝…?,
1170163,117016,1,,,"이봐요, 뭘 보는거에요! 남의 집 조리비법 훔칠 생각있어요?",
1170181,117018,1,,,채소 사세요. 채소! 쌉니다!,
1170182,117018,1,,,디온에서 절규의 땅을 거치지 않고 배를 타고 들여왔습니다!,
1170183,117018,1,,,한 번 드셔보시고 가세요! 목초지의 맛을 느껴보세요!,
1170221,117022,1,,,글쎄 마일티가 날 흘깃 쳐다봤다니까!,
1170222,117022,1,,,제라드가 나에게 관심있는게 분명해!,
1170223,117022,1,,,어쩌지…? 내가 먼저 말 걸어볼까?,
1170241,117024,1,,,뭐냐옹? 고양이 처음 보냐옹?,
1170242,117024,1,,,"얕보다간 큰 코 다친다옹, 꺽다리!",
1170243,117024,1,,,고양이 권법이라고 들어봤냐옹? 맛 보기 싫으면 그냥 가라옹!,
1170311,117031,1,,,고르곤 토벌대에 지원할까… 경험쌓기엔 좋은데…,
1170312,117031,1,,,갔다가 괜히 메두사 애장품 되는 거 아닌가 몰라…,
1170313,117031,1,,,"아직 죽기엔 난 젊고 이쁜데, 어쩌지…토벌대…",
1170291,117029,1,,,메두사 그까짓 마녀가 뭐가 무섭다고 그래?,
1170292,117029,1,,,토벌대 지원하자! 별일 있겠어?,
1170293,117029,1,,,이런 기회는 흔치 않단 말이야!,
1160101,116010,1,,,이 안쪽은 조직 폭력배 소굴입니다. 접근하지 마세요.,
1160102,116010,1,,,더 들어가시면 위험합니다. 돌아가세요.,
1160161,116016,1,,,고르곤의 화원으로 출발할 준비는 되었나?,
1160162,116016,1,,,유서를 다 쓴 대원은 제출하도록.,
1160163,116016,1,,,절대 메두사의 눈을 직접 쳐다봐선 안 된다. 알겠나?,
1170341,117034,1,,,먹으면 절대로 돌로 변하지 않는 포션! 먹어봐라뮤!,
1170342,117034,1,,,오렌 가기 무섭냐 뮤?! 이 변장 도구를 사라 뮤!,
1170343,117034,1,,,첩자 현상금 벌기 좋은 투시경! 지금 나왔다 뮤!,
1170371,117037,1,,,"자네, 은빛용병단 출신인가? 부럽군.",
1170372,117037,1,,,모험가라면 은빛용병단 입단을 꿈꿀법하지.,
1170373,117037,1,,,나는 은빛용병단의 루시엔 같은 마법사가 될거라네.,
1170381,117038,1,,,"어때, 이쁘지? 풀이 아야하니까 꺾지는 마?",
1170382,117038,1,,,여기가 바로 아인하사드 광장이란다. 이따가 기도하자?,
1170383,117038,1,,,"사람들 많으니까 시끄럽게 하면 안돼, 알았지?",
1170501,117050,1,,,아인하사드께서 여러분을 보살피실 겁니다.,
1170502,117050,1,,,"아인하사드께서는 아무것도 바라지 않고, 사랑을 내리십니다.",
1170503,117050,1,,,주변 사람들을 사랑하세요. 그들 모두가 아인하사드인 것처럼.,
1170531,117053,1,,,쉿! 조용히 하세요. 사제님께서 말씀 중이십니다.,
1170532,117053,1,,,"아인하사드여, 저희 오빠가 부디 무사히 돌아오길…",
1170533,117053,1,,,고르곤 토벌에 나간 사람들에게 축복을…,
1170561,117056,1,,,부디…전쟁없는 세상을 만들어 주소서…,
1170562,117056,1,,,이 기란 땅에 축복을 내려주셔서…,
1170601,117060,1,,,와! 할아버지 저기 배가 보여요!,
1170602,117060,1,,,우와! 새들이 날아간다!,
1170603,117060,1,,,이익…! 새들아 이리와! 나랑 놀자아~!,
1200011,120001,1,,,저희를…구하러 오셨습니까?,
1200031,120003,1,,,냥…그냥 육로로 갈걸 그랬다냥…,
1200041,120004,1,,,쉼터 마을에 온 것을 환영하네!,
1200061,120006,1,,,기란 항구는 지금 혼돈의 도가니라던데요!,
1200071,120007,1,,,올 마훔 난리통 장사를 할 수가 있어야지 원…,
1200081,120008,1,,,하거인들의 유적이라니! 흥분되지 않아요?!,
1200091,120009,1,,,어휴 정신없어. 길 좀 막지 말아줄래요?,
1200111,120011,1,,,크루마에서 조달해온 수정이라네!,
1200281,120028,1,,,해적 놈들이 한 놈도 빠져나가선 안 됩니다!,
1200301,120030,1,,,피난민들을 저희가 안전하게 지키겠습니다.,
1200351,120035,1,,,혹시 상인들을 위한 구호물품은 없습니까?,
1211311,121131,1,,,항구가 이 지경이니…망하게 생겼소!,
1399711,139971,1,,,무서운 해적에겐 이 정령탄이 약이다냥!,
1430361,143036,1,,,이 복슬 복슬한거 쓰다듬어도 되나요?,
1430401,143040,1,,,이게 무슨일이다냥.,
1430421,143042,1,,,반갑습니다. 이방인이여.,
1430431,143043,1,,,저 나무 잘라가면 비싸게 팔 수 있다냥.,
1430491,143049,1,,,이런 곳에 왜 언데드가 있는거냥.,
1430511,143051,1,,,복슬 복슬한것도 갔이 왔음 좋았을텐데.,
1430541,143054,1,,,와 복슬 복슬 또 만났다.,
1430571,143057,1,,,자네 혹시 말하는 섬에 사는 요정의 소문에 대해 들어 봤나?,
1430591,143059,1,,,자네 혹시 말하는 섬에 사는 요정의 소문에 대해 들어 봤나?,
1430611,143061,1,,,음.. 이 석판에 기록 된 내용은요..,
1430631,143063,1,,,드워프 꼬마애 작아.,
1430651,143065,1,,,이번에도 고대 엘프어로 되어 있군요.,
1430661,143066,1,,,해냈어요,
1430671,143067,1,,,냥.. 꼬로록.. 냥… 꼬로록…,
1430681,143068,1,,,이제 배부르다냥.,
1430691,143069,1,,,석판을 해독하는 동안 저를 지켜주세요.,
1430811,143081,1,,,카라 수고많았다.,
1550061,155006,1,,,꾸꾸~ 꾸꾸~ 꾸꾸~,
1550071,155007,1,,,꾸꾸야! 어서 찾아라냥!,
1550091,155009,1,,,꿀꿀! 꿀꿀! 킁킁킁킁,
1550131,155013,1,,,꾸꾸는 집에 잘 돌아갔다냥,
1550132,155013,1,,,벌써 꾸꾸가 보고싶다냥,
1550181,155018,1,,,등에 이상한게 돋아났다냥…,
1550182,155018,1,,,이미 죽은 것 아니냥…?,
1550191,155019,1,,,크윽…계곡 거미 놈들!,
1550192,155019,1,,,그쪽 사람의 상태는 어떤가?,
1550241,155024,1,,,이…이게 무슨 난리냥…,
1550242,155024,1,,,버그베어들이 날보고 입맛다신다냥…,
1550281,155028,1,,,여자와 아이들을 지켜야 한다!,
1550282,155028,1,,,돼지놈들이 한 발짝도 접근 못하게 하게!,
1550481,155048,1,,,으윽…상처가 쓰려 오는군…,
1550482,155048,1,,,"이것 참 미안하네, 방심했어.",
1550491,155049,1,,,멍청이 러셀! 조심 좀 하라니까!,
1550492,155049,1,,,어디 크게 다친 곳은 없어?,
1571621,157162,1,,,탈옥을 하시겠다?,
1571622,157162,1,,,즉결! 처형이다아!,
1558351,155835,1,,,탈옥을 하시겠다? 후회 안 하실려나? 큭큭,
1558352,155835,1,,,베짱 좋은데? 곧 다시 보겠지만? 킥킥,
1558381,155838,1,,,어이 경비병 양반! 밥은 언제 나와!,
1558382,155838,1,,,내가 밖에선 한가닥 했다니까!,
1551881,155188,1,,,그런데…꼭 그렇게 다 태워버려야 속이 후련했냐!,
1551882,155188,1,,,카라쿠 님….카라쿠 님을 찾아야 한다!,
1551961,155196,1,,,카잔 놈은 이제 끝장이다!,
1551962,155196,1,,,배신자의 목을 내 손으로 비틀어버릴 것이다!,
1552081,155208,1,,,으~ 짜증나! 말대가리들 입이 왜이리 무거워?,
1552082,155208,1,,,러셀이 바보는 어디있는거야?,
1552091,155209,1,,,듀르젤이 무사해야 될텐데 말이야. 음.,
1552092,155209,1,,,아이멜은 봤나? 그 말괄량이는 무사해?,
1552191,155219,1,,,듀르젤은 도대체 어디에 있는 것이지?,
1552192,155219,1,,,심상치 않은 기운이 느껴지는군…,
1566401,156640,1,,,진정한 사냥꾼은 준비를 게을리하지 않는다냥!,
1566402,156640,1,,,거기냥! 딱 봐도 이 정령탄이 필요해보이냥!,
1565341,156534,1,,,지금 오렌 성은 분위기가 뒤숭숭하다던데…,
1565342,156534,1,,,오렌 성에서 모험가들을 기란 첩자로 몰아 잡아간데요!,
1565381,156538,1,,,이 계곡 어딘가에 비밀의 숲이란 곳이 있대!,
1565382,156538,1,,,비밀의 숲을 통하면 페어리의 계곡으로 갈 수 있대!,
1565531,156553,1,,,이 계곡의 터줏대감을 고원의 심장이라고 한다던데?,
1565532,156553,1,,,사람을 모아 고원의 심장에게 한 번 도전해볼까?,
1565371,156537,1,,,기란과 오렌 사이가 좋지 않아 조심해야 해요!,
1565372,156537,1,,,기란쪽에서 오셨다면 오렌 성에서 몸조심하세요!,
1565441,156544,1,,,그렌델 잡으러 간 친구가 안 오네…,
1565442,156544,1,,,친구… 설마 포리큘에게 붙잡힌 것은 아니겠지?,
1569071,156907,1,,,셰이든…어리석은 친구야!,
1569072,156907,1,,,대체 버그베어가 무슨 앞치마를 가져갔다는게야?,
1569011,156901,1,,,흠흠~ 그렌델 고기 스튜가 아주 잘 되었는걸?,
1569012,156901,1,,,주인님이 기다리시니 어서 준비해야 할텐데…,
1569101,156910,1,,,이대로는 임무를 완수하기 힘들겠는걸…,
1569102,156910,1,,,이대로 돌아갈 순 없어. 도움을 구할 사람 없나?,
1569061,156906,1,,,혹시 거대 윈드수스를 보셨나요?,
1569062,156906,1,,,이 근방을 돌아다닐 때는 존 산적단을 조심하세요!,
1569041,156904,1,,,"어머, 여기서 또 뵙네요!",
1569042,156904,1,,,음~ 이 깨끗한 자연! 식재료도 일품이겠는데요?,
1569311,156931,1,,,"어휴, 무슨 거미가 이렇게 많담!",
1569312,156931,1,,,님프들에게 꽃잎 하나만 달라고 부탁해볼까…?,
1569221,156922,1,,,혹시 거대한 하얀 꽃을 못보셨습니까?,
1569222,156922,1,,,이곳 님프는 몹시 사납죠. 예쁘다고 현혹되지 마세요.,
1565601,156560,1,,,소란피우지 마십쇼.,
1565602,156560,1,,,기란에서 오셨습니까? 검문은 받으셨나요?,
1565981,156598,1,,,"기란놈들이 언제 올지 모르니, 준비를 철저히 하도록.",
1565982,156598,1,,,발리스타 상태가 왜 이러나!,
1565791,156579,1,,,벌써 지친 얼굴을 하고 있다니! 정신 바짝 차려라!,
1565792,156579,1,,,동작이 일치할 때까지 처음부터 다시 하도록 하겠다.,
1565661,156566,1,,,저 호랑이 경비대장 또 시작이군…,
1565662,156566,1,,,훈련받는 애들만 불쌍하지 뭐.,
1565561,156556,1,,,성 안으로 들어가면 검문부터 받으시기 바랍니다.,
1565562,156556,1,,,허튼 짓 하면 바로 감옥행이니 조심하십쇼.,
1566081,156608,1,,,제보를 받고 왔으니 똑바로 말해!,
1566082,156608,1,,,모른척해도 소용없다. 기란 첩자놈.,
1566181,156618,1,,,최근 기란 첩자들이 체포되었다며?,
1566182,156618,1,,,"어휴, 흉흉한 세상. 기란 관계는 언제 나아지려나…",
1566021,156602,1,,,경계를 늦추지 마라.,
1566022,156602,1,,,첩자 놈들이 사방에 암약하고 있어.,
1566351,156635,1,,,서쪽은 몹시 위험해요. 조심하세요!,
1566352,156635,1,,,이곳 리자드맨들은 뭔가 다른걸…,
1566061,156606,1,,,상아탑 마법사들은 우릴 외면할 셈인가?,
1566062,156606,1,,,상아탑과 손만 잡으면 모든게 끝날텐데. 쯧쯧.,
1566111,156611,1,,,우린 모두 아인하사드의 자식입니다.,
1566112,156611,1,,,전쟁으로 서로를 죽이면 신께서 노여워 하실겁니다.,
1566141,156614,1,,,제발… 전쟁이 일어나지 않게 해주소서……,
1566142,156614,1,,,부디 이 땅에 평화를……,
1566091,156609,1,,,수상한 사람을 만나면 꼭 병사 아저씨께 말해야 된다?,
1566092,156609,1,,,절대 성 밖으로 나가면 안돼. 알겠지?,
1566361,156636,1,,,혈맹 관련 업무라면 세리오스를 찾아가보세요.,
1566362,156636,1,,,첩자를 발견하면 꼭 신고하시기 바랍니다.,
1566341,156634,1,,,헤헤 날씨 참 좋다!,
1566342,156634,1,,,바닥 문양 밖으로 벋어나면 술래야!,
1565231,156523,1,,,월척탄! 월척탄 사시오!,
1565232,156523,1,,,"이 낚시대로 말할 것 같으면, 신이 내린 낚시대라네!",
1566291,156629,1,,,뭘 봐? 저리 안가?,
1566292,156629,1,,,카아악! 퉷!,
1566381,156638,1,,,어휴 왜이리 세상이 흉흉한지 원!,
1566382,156638,1,,,옆집 처자도 첩자로 몰려 잡혀갔다던데……,
1565971,156597,1,,,리자드맨과 오크를 조심하시기 바랍니다.,
1565972,156597,1,,,위험해지면 성 마을에 도움을 요청하세요.,
1569231,156923,1,,,어떻게 하면 몰래 알을 빼올 수 있을까옹?,
1569232,156923,1,,,혹시 리자드맨 알로 장사해볼 생각 없냐용?,
1569251,156925,1,,,우왓! 깜짝이야! 이런 곳에서 뭐하는겐가!,
1569252,156925,1,,,"레너 녀석, 내 실력을 똑똑히 보여주지!",
1569253,156925,1,,,내 망토… 몇 번 안 입어본 건데……,
1569321,156932,1,,,자네도 오크놈들 사냥하러 왔는가?,
1569322,156932,1,,,여기서 또 만나는군!,
1569323,156932,1,,,오크 사냥갈 준비는 되었는가?,
1569261,156926,1,,,어머 여긴 왠일이에요?,
1569262,156926,1,,,또 부탁을 들어주러 오셨나요?,
1569271,156927,1,,,혹시 응징의 철퇴라는걸 발견하면 내게 팔라옹!,
1569272,156927,1,,,타노르 가죽 코르셋 봤냐옹? 돈 냄세가 난다옹.,
1569301,156930,1,,,오랜만이네요!,
1569302,156930,1,,,우리 같이 타노르 족장이 되어보지 않을래요?,
1610011,161001,1,,,혹시 회복 포션 안 부족하냥? 싼 값에 판다냥!,
1940021,194002,1,,,어서오십시오. 여기는 약속된 땅입니다.,
1940031,194003,1,,,고통의 성채에는 악마들이 가득합니다.,
1940032,194003,1,,,고통의 성채에 악마들을 처리해주십시오!,
1940041,194004,1,,,자네 고통의 성채에 악마를 보았는가?,
1940061,194006,1,,,우리가 상아탑 마법사를 너무 믿었어…,
1940062,194006,1,,,너무 무모하게 쳐들어갔어..,
1940071,194007,1,,,고양이 상단이 머무는 곳입니다.,
1940081,194008,1,,,으.. 배고프군…,
1940181,194018,1,,,모두 집중해! 끝까지 포기하지 마라!,
1940101,194010,1,,,으으.. 사.. 살려주세요…,
1940102,194010,1,,,아.. 악마.. 들이 너무 강해…,
1940131,194013,1,,,은빛용병단 이름이 창피하군.,
1940132,194013,1,,,다들 정신차려라!! 다음 번엔 무조건 승리다!,
1940151,194015,1,,,우리가 이길 수 있을까?,
1940161,194016,1,,,다들 사기가 많이 떨어졌군.,
1940171,194017,1,,,선발대로 갈 뻔했는데 다행이군 휴..,
1940201,194020,1,,,악마들이 몰려올지도 모릅니다!,
1940202,194020,1,,,방어를 해야 합니다!,
1940211,194021,1,,,거기 누구냐! 악마가 아니군..,
1940221,194022,1,,,으… 무서운 악마놈들…,
1940241,194024,1,,,고통의 성채에 악마들이 장난이 아니래!,
1940271,194027,1,,,선발대들이 살아있을까?,
1940272,194027,1,,,선발대 병사들은 다 죽었겠지?,
1940301,194030,1,,,특별한 이상은 없습니다!,
1940311,194031,1,,,하.. 어서 성채를 차지해야 할텐데..,
1940281,194028,1,,,앞에 보이는 케이브키퍼를 조심하십시오!,
1940291,194029,1,,,으.. 무서워.. 언제 교대하지?,
1940321,194032,1,,,어떻게 생각하냐냥?,
1940331,194033,1,,,원정대가 고통의 성채를 함락할 수 있을까냥?,
1940341,194034,1,,,보급품이 모자라면 말해라냥.,
1940351,194035,1,,,크… 원정대놈들 엄청먹는군!,
1940361,194036,1,,,여기에 베노니움이 있다냥?,
1940371,194037,1,,,보급품 줄까냥? 돈만 잘 내라냥.,
1940391,194039,1,,,근무 중 이상 없습니다!,
1940401,194040,1,,,동쪽으로 쭉 가면 고통의 성채입니다!,
1940411,194041,1,,,꼭 살아돌아 오십시오!,
1940421,194042,1,,,이 앞부터 악마들이 많습니다!,
1940431,194043,1,,,소식이 들어왔다냥! 선발대가 다 전멸했다냥!,
1940451,194045,1,,,아직 움직이지 마! 조금만 참아!,
1940452,194045,1,,,제길.. 이미 늦은 것 같아..,
1940461,194046,1,,,아직 숨은 쉬고 있군. 살리고 말겠어!,
1940462,194046,1,,,헉헉.. 뭐 이렇게 부상자들이 많은거야?,
1940521,194052,1,,,포기하면 안된다! 네뷸라이트가 코 앞이다!,
1940541,194054,1,,,이대로 가다가 또 당할게 분명해…,
1940542,194054,1,,,악마가 이렇게 강했어?,
1940551,194055,1,,,네뷸라이트가 뭐라고 이렇게…,
1940552,194055,1,,,이곳에 네뷸라이트가 있기는 한거야?,
1940581,194058,1,,,쉿… 다들 조용히 해..,
1940582,194058,1,,,고위 마법사님이 말씀하신다. 쉿!,
1940601,194060,1,,,…………………,
1940611,194061,1,,,속닥…속닥…속닥….,
1940631,194063,1,,,전력이 너무 약해져 있습니다!,
1940632,194063,1,,,전력을 강화해야 합니다!,
1940641,194064,1,,,이 성채를 지나면 베노니움 광산이래.,
1940661,194066,1,,,여기는 성채 한 가운데입니다. ,
1940681,194068,1,,,이쪽은 드워프들이 수감된 감옥입니다!,
1940701,194070,1,,,이쪽은 베노니움 광산으로 가는 길입니다.,
1940711,194071,1,,,보급품이 벌써 다 떨어졌다냥?,
1940721,194072,1,,,우리도 더 이상 없다냥. 알아서 살아라냥.,
1940731,194073,1,,,선발대들이 살아있을까?,
1940741,194074,1,,,이쪽으로 간 아군들이 행방불명입니다!,
1940751,194075,1,,,사방이 악마들입니다! 조심하십시오!,
1940761,194076,1,,,다른 드워프들도 구해주십시오!,
1940771,194077,1,,,광산에 아직도 악마들이 많습니다!,
1940781,194078,1,,,드디어 해방되다니!,
1940791,194079,1,,,여기는 드워프들의 임시 거처입니다.,
1940811,194081,1,,,덕분에 살았습니다!,
1940821,194082,1,,,구해주셔서 감사합니다!,
2060011,206001,1,,,이곳은 회생의 마을 중심입니다.,
2060021,206002,1,,,지금은 드워프들의 임시 피난처입니다.,
2060051,206005,1,,,이 앞에 있는 설인들과 늑대를 조심하십시오!,
2060061,206006,1,,,위로 계속 올라가면 용의 왕좌가 있습니다.,
2060161,206016,1,,,기란 병사들의 희생을 헛되게 해서는 안됩니다!,
2060191,206019,1,,,남은 오벨리스크를 꼭 파괴해 주십시오!,
2060201,206020,1,,,이곳은 안타라스 동굴로 가는 초입입니다.,
2060211,206021,1,,,은빛용병단은 다 어디로 간거지??,
2060221,206022,1,,,생각보다 희생이 큰 것 같아…,
2060271,206027,1,,,결계에 에너지를 공급하는 장치를 찾아라!,
2060301,206030,1,,,다들 끝까지 긴장을 놓아서는 안되네!,
2060321,206032,1,,,오벨리스크가 이제 마지막 하나 남았다고 합니다.,
2060341,206034,1,,,자네 많이 지쳐보이는군…,
2060342,206034,1,,,하.. 힘들군… 빨리 집에가서 따뜻한 밥을 먹고 싶어.,
2060351,206035,1,,,이곳은 위험합니다. 조심하십시오!,
2060361,206036,1,,,결계를 없앨 방법은 찾았는가?? 어서 장교님께 전해야 하네.,
2060391,206039,1,,,자네 꿈을 이루었구만!! 상아탑 마법사가 되다니!!,
2060401,206040,1,,,정말 오랜만이군. 그동안 잘 지냈나?,
2060421,206042,1,,,드디어 마지막 오벨리스크라더군. 이제 곧 집에 갈 수도 있겠어.,
2060431,206043,1,,,끝이 보이는군… 모두 살아서 또 보자고!,
2060451,206045,1,,,이런.. 고위 마법사가 당하다니!,
2060461,206046,1,,,흠.. 도대체 어딨는거야!,
2060471,206047,1,,,드디어 마지막인가… 우리가 막을 수 있을까!?,
2060481,206048,1,,,자! 이제 끝이 보인다!! 모두 마력을 충전하라!!,
2060491,206049,1,,,"용병이 되면 돈은 많이 받나?? 쳇, 이짓거리도 힘들군.",
2060492,206049,1,,,나도 이짓을 그만두면 용병이 될걸세.,
2060531,206053,1,,,자네는 다행히 살아남았군. 악마들은 보았나?,
2060541,206054,1,,,난 마침 지하에 있어서 살았지만.. 다른 친구들은…,
2060542,206054,1,,,친구들이 모두 악마놈들에게 끌려갔어요. 흑흑…,
2060551,206055,1,,,누가 제 친구 좀 살려주세요!!,
2060552,206055,1,,,흑흑… 제 친구가 죽어가고 있어요!!,
2060561,206056,1,,,으… 으윽…….,
2060601,206060,1,,,고위 마법사님! 용을 본 목격자가 있다는 소식입니다!,
2060611,206061,1,,,안타라스와 베레스가 부활한다면 모두 끝이야!,
2060612,206061,1,,,이렇게 게으름피우다가 안타라스와 베레스가 부활하겠어!,
2060641,206064,1,,,선발대의 정보로는 이미 엠브리온이 방어진을 쳤다는군.,
2060642,206064,1,,,엠브리온이 우리가 올 것을 미리 알아차린 것 같아.,
2060671,206067,1,,,으아아아아.. 악마.. 악마들은?! 악마들은 어디갔어??,
2060681,206068,1,,,끌려간 드워프들이 모두 살아 돌아올까?,
2060701,206070,1,,,난 상아탑 마법사들이 꼭 구해줄거라 믿어!,
2060731,206073,1,,,"이제 그만 일어나도 되네. 일단, 악마는 이제 여기 없어.",
2060741,206074,1,,,친구들의 복수를 해주세요! 이 은혜는 꼭 갚을게요!,
2060751,206075,1,,,피냄새가 진동을 하는군. 한 번에 죽이지 않은거 같아.,
2060761,206076,1,,,목에 검은 상처와 몸이 그대로 굳어버렸군. 이건 어둠의 결사 짓이야.,
2060781,206078,1,,,어둠의 결사… 잔인한 놈들이군. 용서할 수 없어!,
2060791,206079,1,,,이것은..?! 어둠의 결사 짓이 분명합니다!,
2060821,206082,1,,,흐으… 온몸에 동상이 걸리겠군..,
2060831,206083,1,,,자네 안 추운가?? 한 번에 훅 가는 수가 있네. 몸 조심하게~,
2060841,206084,1,,,긴 여정이 될 것입니다. 몸을 잘 추스르십시오.,
2060851,206085,1,,,이 길을 쭉 올라가면 용의 왕좌가 나올 것입니다.,
2060861,206086,1,,,하아… 날씨가 무척 춥군…얼어죽겠어.,
2060862,206086,1,,,하… 따뜻한 털옷 하나만 입고 싶군.,
2060871,206087,1,,,교대인원은 왜 이렇게 늦는거지…,
7920011,792001,1,,,혈맹에 들어온 의뢰를 보시렵니까?,
7920012,792001,1,,,아지트 레벨이 오르면 더 넓은 공간을 이용할 수 있을겝니다!,
7920013,792001,1,,,군주 알현실에는 더 많은 픽시들이 찾아온다 하더군요.,
7920021,792002,1,,,바르칼론의 고대 유물에 대해 들어본 적이 있나?,
7920022,792002,1,,,신기한 유물을 발견하면 꼭 가져오게!,
7920023,792002,1,,,유물 생각에 벌써부터 흥분되는구먼! 하핫!,
7920041,792004,1,,,그런 싸구려 물약 쓰시지 말고 제게 맡기세요!,
7920042,792004,1,,,제 물약은 단언코 아덴 최고죠!,
7920043,792004,1,,,포션 한 병이면 버그베어만큼 힘이 솟을겁니다!,
7920031,792003,1,,,우와! 경관이 끝내줘요!,
7920032,792003,1,,,꽃이 어쩜 이렇게 새빨갛지?,
7920033,792003,1,,,메이드 언니들 너무 예뻐요!,
7920034,792003,1,,,그거 아세요? 군주 알현실에는 픽시가 엄~~청 많다구요!,
7920061,792006,1,,,꼬르륵! 하면 언~제든지 말씀만 허세요!,
7920062,792006,1,,,매일 신선한 재료로 직접 조리합니다요!,
7920063,792006,1,,,"신메뉴를 개발 중인데, 한 번 맛 좀 보실라우?",
7920081,792008,1,,,하루 한 번 꼭 날 찾아오라냥! 잊지말라냥!,
7920082,792008,1,,,매일 푸짐한 선물을 주겠다냥!,
7920083,792008,1,,,아지트 레벨이 오르면 더 좋은 선물을 주겠다냥!,
7920181,792018,1,,,"입술처럼 새빨간게, 참 이쁘지 않나요?",
7920182,792018,1,,,화단 관리는 제게 맡겨주세요.,
7920183,792018,1,,,혹시 꽃이 필요하신가요? 선물 받으실 분은? 후후,
7920191,792019,1,,,이번주 아지트 퀘스트는 모두 수행 하셨나요?,
7920192,792019,1,,,제가 그렇게 예쁜가요? 그렇다고 너무 오랫동안 쳐다보지 마세요.,
7920193,792019,1,,,전 아지트 벽난로의 따듯한 온기가 정말 좋아요.,
7920194,792019,1,,,우리 혈맹이 아덴 월드에서 최고의 혈맹이죠!,
7920111,792011,1,,,아지트에 오신 것을 환영합니다!,
7920112,792011,1,,,어서오세요! 정원을 즐기기 좋은 날입니다.,
7920113,792011,1,,,기다리고 있었습니다. 환영합니다!,
7920131,792013,1,,,아이 참… 그걸 어디다 뒀을까?,
7920132,792013,1,,,관리인 님께서 기다리고 계실텐데…,
7920133,792013,1,,,"분명 여기다가 두었는데, 어디있지?",
7921011,792101,1,,,혈맹에 들어온 의뢰를 보시렵니까?,
7921012,792101,1,,,아지트 1차 공간 확장이 완료되었습니다.,
7921013,792101,1,,,아지트 레벨이 오르면 더 넓은 공간을 이용할 수 있을겝니다!,
7921014,792101,1,,,군주 알현실에는 더 많은 픽시들이 찾아온다 하더군요.,
7921021,792102,1,,,바르칼론의 고대 유물에 대해 들어본 적이 있나?,
7921022,792102,1,,,신기한 유물을 발견하면 꼭 가져오게!,
7921023,792102,1,,,유물 생각에 벌써부터 흥분되는구먼! 하핫!,
7921041,792104,1,,,그런 싸구려 물약 쓰시지 말고 제게 맡기세요!,
7921042,792104,1,,,제 물약은 단언코 아덴 최고죠!,
7921043,792104,1,,,포션 한 병이면 버그베어만큼 힘이 솟을겁니다!,
7921031,792103,1,,,우와! 경관이 끝내줘요!,
7921032,792103,1,,,꽃이 어쩜 이렇게 새빨갛지?,
7921033,792103,1,,,메이드 언니들 너무 예뻐요!,
7921034,792103,1,,,그거 아세요? 군주 알현실에는 픽시가 엄~~청 많다구요!,
7921061,792106,1,,,꼬르륵! 하면 언~제든지 말씀만 허세요!,
7921062,792106,1,,,매일 신선한 재료로 직접 조리합니다요!,
7921063,792106,1,,,"신메뉴를 개발 중인데, 한 번 맛 좀 보실라우?",
7921081,792108,1,,,하루 한 번 꼭 날 찾아오라냥! 잊지말라냥!,
7921082,792108,1,,,매일 푸짐한 선물을 주겠다냥!,
7921083,792108,1,,,아지트 레벨이 올랐으니 더 좋은 선물을 주겠다냥!,
7921181,792118,1,,,"입술처럼 새빨간게, 참 이쁘지 않나요?",
7921182,792118,1,,,화단 관리는 제게 맡겨주세요.,
7921183,792118,1,,,혹시 꽃이 필요하신가요? 선물 받으실 분은? 후후,
7921191,792119,1,,,이번주 아지트 퀘스트는 모두 수행 하셨나요?,
7921192,792119,1,,,제가 그렇게 예쁜가요? 그렇다고 너무 오랫동안 쳐다보지 마세요.,
7921193,792119,1,,,전 아지트 벽난로의 따듯한 온기가 정말 좋아요.,
7921194,792119,1,,,우리 혈맹이 아덴 월드에서 최고의 혈맹이죠!,
7921111,792111,1,,,아지트에 오신 것을 환영합니다!,
7921112,792111,1,,,어서오세요! 정원을 즐기기 좋은 날입니다.,
7921113,792111,1,,,기다리고 있었습니다. 환영합니다!,
7921131,792113,1,,,아이 참… 그걸 어디다 뒀을까?,
7921132,792113,1,,,관리인 님께서 기다리고 계실텐데…,
7921133,792113,1,,,"분명 여기다가 두었는데, 어디있지?",
7922011,792201,1,,,혈맹에 들어온 의뢰를 보시렵니까?,
7922012,792201,1,,,아지트 2차 공간 확장이 완료되었습니다.,
7922013,792201,1,,,아지트 레벨이 오르면 더 넓은 공간을 이용할 수 있을겝니다!,
7922014,792201,1,,,군주 알현실에는 더 많은 픽시들이 찾아온다 하더군요.,
7922021,792202,1,,,바르칼론의 고대 유물에 대해 들어본 적이 있나?,
7922022,792202,1,,,신기한 유물을 발견하면 꼭 가져오게!,
