Id,GroupId,Effect,ItemInfoId1,MinCount1,MaxCount1,ItemInfoId2,MinCount2,MaxCount2,ItemInfoId3,MinCount3,MaxCount3,ItemInfoId4,MinCount4,MaxCount4,ItemInfoId5,MinCount5,MaxCount5
470152,470152,0,1111111,2,2,,,,,,,,,,,,
470153,470153,0,1111111,1,1,,,,,,,,,,,,
470154,470154,0,1111111,1,1,,,,,,,,,,,,
470155,470155,0,1111111,1,1,,,,,,,,,,,,
470156,470156,0,1111111,2,2,,,,,,,,,,,,
470157,470157,0,1111111,20,20,,,,,,,,,,,,
470161,470161,0,1111111,2,2,,,,,,,,,,,,
470162,470162,0,1111111,2,2,,,,,,,,,,,,
470163,470163,0,1111111,1,1,,,,,,,,,,,,
470164,470164,0,1111111,2,2,,,,,,,,,,,,
470165,470165,0,1111111,2,2,,,,,,,,,,,,
470166,470166,0,1111111,20,20,,,,,,,,,,,,
470167,470167,0,1111111,20,20,,,,,,,,,,,,
470168,470168,0,1111111,30,30,,,,,,,,,,,,
470171,470171,0,1111111,2,2,,,,,,,,,,,,
470172,470172,0,1111111,2,2,,,,,,,,,,,,
470173,470173,0,1111111,2,2,,,,,,,,,,,,
470174,470174,0,1111111,1,1,,,,,,,,,,,,
470175,470175,0,1111111,1,1,,,,,,,,,,,,
470176,470176,0,1111111,2,2,,,,,,,,,,,,
470177,470177,0,1111111,2,2,,,,,,,,,,,,
470178,470178,0,1111111,20,20,,,,,,,,,,,,
470182,470182,0,1111111,4,4,,,,,,,,,,,,
470183,470183,0,1111111,4,4,,,,,,,,,,,,
470184,470184,0,1111111,4,4,,,,,,,,,,,,
472001,472001,0,1111111,4,4,,,,,,,,,,,,
472002,472002,0,1111111,4,4,,,,,,,,,,,,
472003,472003,0,1111111,4,4,,,,,,,,,,,,
472011,472011,0,1111111,4,4,,,,,,,,,,,,
472012,472012,0,1111111,4,4,,,,,,,,,,,,
472013,472013,0,1111111,4,4,,,,,,,,,,,,
472014,472014,0,1111111,4,4,,,,,,,,,,,,
472015,472015,0,1111111,30,30,,,,,,,,,,,,
472021,472021,0,1111111,4,4,,,,,,,,,,,,
472022,472022,0,1111111,4,4,,,,,,,,,,,,
472031,472031,0,1111111,4,4,,,,,,,,,,,,
472032,472032,0,1111111,4,4,,,,,,,,,,,,
472033,472033,0,1111111,30,30,,,,,,,,,,,,
472041,472041,0,1111111,4,4,,,,,,,,,,,,
472042,472042,0,1111111,4,4,,,,,,,,,,,,
472043,472043,0,1111111,4,4,,,,,,,,,,,,
472044,472044,0,1111111,4,4,,,,,,,,,,,,
472051,472051,0,1111111,4,4,,,,,,,,,,,,
472052,472052,0,1111111,4,4,,,,,,,,,,,,
472053,472053,0,1111111,4,4,,,,,,,,,,,,
472054,472054,0,1111111,30,30,,,,,,,,,,,,
472061,472061,0,1111111,4,4,,,,,,,,,,,,
472062,472062,0,1111111,4,4,,,,,,,,,,,,
472063,472063,0,1111111,4,4,,,,,,,,,,,,
472064,472064,0,1111111,4,4,,,,,,,,,,,,
472071,472071,0,1111111,4,4,,,,,,,,,,,,
472072,472072,0,1111111,4,4,,,,,,,,,,,,
472073,472073,0,1111111,4,4,,,,,,,,,,,,
472081,472081,0,1111111,4,4,,,,,,,,,,,,
472082,472082,0,1111111,4,4,,,,,,,,,,,,
472083,472083,0,1111111,4,4,,,,,,,,,,,,
472084,472084,0,1111111,4,4,,,,,,,,,,,,
472085,472085,0,1111111,4,4,,,,,,,,,,,,
472086,472086,0,1111111,4,4,,,,,,,,,,,,
472087,472087,0,1111111,4,4,,,,,,,,,,,,
472088,472088,0,1111111,4,4,,,,,,,,,,,,
472089,472089,0,1111111,4,4,,,,,,,,,,,,
472110,472110,0,1111111,4,4,,,,,,,,,,,,
472111,472111,0,1111111,4,4,,,,,,,,,,,,
472112,472112,0,1111111,4,4,,,,,,,,,,,,
472113,472113,0,1111111,4,4,,,,,,,,,,,,
472114,472114,0,1111111,4,4,,,,,,,,,,,,
472115,472115,0,1111111,4,4,,,,,,,,,,,,
472116,472116,0,1111111,4,4,,,,,,,,,,,,
472117,472117,0,1111111,4,4,,,,,,,,,,,,
472118,472118,0,1111111,4,4,,,,,,,,,,,,
472119,472119,0,1111111,4,4,,,,,,,,,,,,
472120,472120,0,1111111,4,4,,,,,,,,,,,,
472121,472121,0,1111111,4,4,,,,,,,,,,,,
472122,472122,0,1111111,4,4,,,,,,,,,,,,
472123,472123,0,1111111,4,4,,,,,,,,,,,,
472124,472124,0,1111111,4,4,,,,,,,,,,,,
473001,473001,0,1111111,20,20,,,,,,,,,,,,
473011,473011,0,1111111,20,20,,,,,,,,,,,,
470181,470181,0,1111111,1,1,,,,,,,,,,,,
470185,470185,0,1111111,2,2,,,,,,,,,,,,
470186,470186,0,1111111,2,2,,,,,,,,,,,,
470192,470192,0,1111111,1,1,,,,,,,,,,,,
470193,470193,0,1111111,1,1,,,,,,,,,,,,
470196,470196,0,1111111,1,1,,,,,,,,,,,,
470191,470191,0,1111111,2,2,,,,,,,,,,,,
470194,470194,0,1111111,2,2,,,,,,,,,,,,
470195,470195,0,1111111,2,2,,,,,,,,,,,,
470201,470201,0,1111111,1,1,,,,,,,,,,,,
470203,470203,0,1111111,1,1,,,,,,,,,,,,
470205,470205,0,1111111,1,1,,,,,,,,,,,,
470204,470204,0,1111111,2,2,,,,,,,,,,,,
470202,470202,0,1111111,2,2,,,,,,,,,,,,
470206,470206,0,1111111,2,2,,,,,,,,,,,,
472131,472131,0,1111111,4,4,,,,,,,,,,,,
472132,472132,0,1111111,4,4,,,,,,,,,,,,
472133,472133,0,1111111,4,4,,,,,,,,,,,,
472141,472141,0,1111111,4,4,,,,,,,,,,,,
472142,472142,0,1111111,4,4,,,,,,,,,,,,
472143,472143,0,1111111,4,4,,,,,,,,,,,,
473021,473021,0,1111111,20,20,,,,,,,,,,,,
494003,494003,0,1111111,10,10,,,,,,,,,,,,
473002,473002,0,1111111,20,20,,,,,,,,,,,,
473012,473012,0,1111111,20,20,,,,,,,,,,,,
472144,472144,0,1111111,4,4,,,,,,,,,,,,
472145,472145,0,1111111,4,4,,,,,,,,,,,,
472146,472146,0,1111111,4,4,,,,,,,,,,,,
3470011,3470011,0,1111112,3,3,,,,,,,,,,,,
3470012,3470012,0,1111112,3,3,,,,,,,,,,,,
3470013,3470013,0,1111112,3,3,,,,,,,,,,,,
3470014,3470014,0,1111112,3,3,,,,,,,,,,,,
3470015,3470015,0,1111112,3,3,,,,,,,,,,,,
3470021,3470021,0,1111112,3,3,,,,,,,,,,,,
3470022,3470022,0,1111112,3,3,,,,,,,,,,,,
3470023,3470023,0,1111112,3,3,,,,,,,,,,,,
3470024,3470024,0,1111112,3,3,,,,,,,,,,,,
3470025,3470025,0,1111112,30,30,,,,,,,,,,,,
3470031,3470031,0,1111112,3,3,,,,,,,,,,,,
3470032,3470032,0,1111112,3,3,,,,,,,,,,,,
3470033,3470033,0,1111112,3,3,,,,,,,,,,,,
3470034,3470034,0,1111112,3,3,,,,,,,,,,,,
3470035,3470035,0,1111112,3,3,,,,,,,,,,,,
3470036,3470036,0,1111112,3,3,,,,,,,,,,,,
3470037,3470037,0,1111112,30,30,,,,,,,,,,,,
3470041,3470041,0,1111112,3,3,,,,,,,,,,,,
3470042,3470042,0,1111112,3,3,,,,,,,,,,,,
3470043,3470043,0,1111112,3,3,,,,,,,,,,,,
3470044,3470044,0,1111112,3,3,,,,,,,,,,,,
3470045,3470045,0,1111112,3,3,,,,,,,,,,,,
3470046,3470046,0,1111112,3,3,,,,,,,,,,,,
3470047,3470047,0,1111112,30,30,,,,,,,,,,,,
3470051,3470051,0,1111112,3,3,,,,,,,,,,,,
3470052,3470052,0,1111112,3,3,,,,,,,,,,,,
3470053,3470053,0,1111112,3,3,,,,,,,,,,,,
3470054,3470054,0,1111112,3,3,,,,,,,,,,,,
3470055,3470055,0,1111112,3,3,,,,,,,,,,,,
3470056,3470056,0,1111112,3,3,,,,,,,,,,,,
3470057,3470057,0,1111112,30,30,,,,,,,,,,,,
3470061,3470061,0,1111112,3,3,,,,,,,,,,,,
3470062,3470062,0,1111112,3,3,,,,,,,,,,,,
3470063,3470063,0,1111112,3,3,,,,,,,,,,,,
3470064,3470064,0,1111112,3,3,,,,,,,,,,,,
3470065,3470065,0,1111112,3,3,,,,,,,,,,,,
3470066,3470066,0,1111112,3,3,,,,,,,,,,,,
3470067,3470067,0,1111112,3,3,,,,,,,,,,,,
3470068,3470068,0,1111112,30,30,,,,,,,,,,,,
3470071,3470071,0,1111112,3,3,,,,,,,,,,,,
3470072,3470072,0,1111112,3,3,,,,,,,,,,,,
3470073,3470073,0,1111112,3,3,,,,,,,,,,,,
3470074,3470074,0,1111112,3,3,,,,,,,,,,,,
3470075,3470075,0,1111112,3,3,,,,,,,,,,,,
3470076,3470076,0,1111112,3,3,,,,,,,,,,,,
3470077,3470077,0,1111112,3,3,,,,,,,,,,,,
3470078,3470078,0,1111112,30,30,,,,,,,,,,,,
3470081,3470081,0,1111112,3,3,,,,,,,,,,,,
3470082,3470082,0,1111112,3,3,,,,,,,,,,,,
3470083,3470083,0,1111112,3,3,,,,,,,,,,,,
3470084,3470084,0,1111112,3,3,,,,,,,,,,,,
3470085,3470085,0,1111112,3,3,,,,,,,,,,,,
3470086,3470086,0,1111112,30,30,,,,,,,,,,,,
3470091,3470091,0,1111112,3,3,,,,,,,,,,,,
3470092,3470092,0,1111112,3,3,,,,,,,,,,,,
3470093,3470093,0,1111112,3,3,,,,,,,,,,,,
3470094,3470094,0,1111112,3,3,,,,,,,,,,,,
3470095,3470095,0,1111112,3,3,,,,,,,,,,,,
3470096,3470096,0,1111112,30,30,,,,,,,,,,,,
3470101,3470101,0,1111112,3,3,,,,,,,,,,,,
3470102,3470102,0,1111112,3,3,,,,,,,,,,,,
3470103,3470103,0,1111112,3,3,,,,,,,,,,,,
3470104,3470104,0,1111112,3,3,,,,,,,,,,,,
3470105,3470105,0,1111112,3,3,,,,,,,,,,,,
3470106,3470106,0,1111112,3,3,,,,,,,,,,,,
3470107,3470107,0,1111112,3,3,,,,,,,,,,,,
3470108,3470108,0,1111112,30,30,,,,,,,,,,,,
3470111,3470111,0,1111112,3,3,,,,,,,,,,,,
3470112,3470112,0,1111112,3,3,,,,,,,,,,,,
3470113,3470113,0,1111112,3,3,,,,,,,,,,,,
3470114,3470114,0,1111112,3,3,,,,,,,,,,,,
3470115,3470115,0,1111112,3,3,,,,,,,,,,,,
3470116,3470116,0,1111112,3,3,,,,,,,,,,,,
3470117,3470117,0,1111112,3,3,,,,,,,,,,,,
3470118,3470118,0,1111112,30,30,,,,,,,,,,,,
3470121,3470121,0,1111112,3,3,,,,,,,,,,,,
3470122,3470122,0,1111112,3,3,,,,,,,,,,,,
3470123,3470123,0,1111112,3,3,,,,,,,,,,,,
3470124,3470124,0,1111112,3,3,,,,,,,,,,,,
3470125,3470125,0,1111112,3,3,,,,,,,,,,,,
3470126,3470126,0,1111112,3,3,,,,,,,,,,,,
3470127,3470127,0,1111112,30,30,,,,,,,,,,,,
3470131,3470131,0,1111112,3,3,,,,,,,,,,,,
3470132,3470132,0,1111112,3,3,,,,,,,,,,,,
3470133,3470133,0,1111112,3,3,,,,,,,,,,,,
3470134,3470134,0,1111112,3,3,,,,,,,,,,,,
3470135,3470135,0,1111112,30,30,,,,,,,,,,,,
3470141,3470141,0,1111112,3,3,,,,,,,,,,,,
3470142,3470142,0,1111112,3,3,,,,,,,,,,,,
3470143,3470143,0,1111112,3,3,,,,,,,,,,,,
3470144,3470144,0,1111112,3,3,,,,,,,,,,,,
3470145,3470145,0,1111112,3,3,,,,,,,,,,,,
3470146,3470146,0,1111112,3,3,,,,,,,,,,,,
3470147,3470147,0,1111112,3,3,,,,,,,,,,,,
3470148,3470148,0,1111112,30,30,,,,,,,,,,,,
3470151,3470151,0,1111112,3,3,,,,,,,,,,,,
3470152,3470152,0,1111112,3,3,,,,,,,,,,,,
3470153,3470153,0,1111112,3,3,,,,,,,,,,,,
3470154,3470154,0,1111112,3,3,,,,,,,,,,,,
3470155,3470155,0,1111112,3,3,,,,,,,,,,,,
3470156,3470156,0,1111112,3,3,,,,,,,,,,,,
3470157,3470157,0,1111112,30,30,,,,,,,,,,,,
3470161,3470161,0,1111112,3,3,,,,,,,,,,,,
3470162,3470162,0,1111112,3,3,,,,,,,,,,,,
3470163,3470163,0,1111112,3,3,,,,,,,,,,,,
3470164,3470164,0,1111112,3,3,,,,,,,,,,,,
3470165,3470165,0,1111112,3,3,,,,,,,,,,,,
3470166,3470166,0,1111112,30,30,,,,,,,,,,,,
3470167,3470167,0,1111112,30,30,,,,,,,,,,,,
3470168,3470168,0,1111112,30,30,,,,,,,,,,,,
3470171,3470171,0,1111112,3,3,,,,,,,,,,,,
3470172,3470172,0,1111112,3,3,,,,,,,,,,,,
3470173,3470173,0,1111112,3,3,,,,,,,,,,,,
3470174,3470174,0,1111112,3,3,,,,,,,,,,,,
3470175,3470175,0,1111112,3,3,,,,,,,,,,,,
3470176,3470176,0,1111112,3,3,,,,,,,,,,,,
3470177,3470177,0,1111112,3,3,,,,,,,,,,,,
3470178,3470178,0,1111112,30,30,,,,,,,,,,,,
3470182,3470182,0,1111112,7,7,,,,,,,,,,,,
3470183,3470183,0,1111112,7,7,,,,,,,,,,,,
3470184,3470184,0,1111112,7,7,,,,,,,,,,,,
3472001,3472001,0,1111112,7,7,,,,,,,,,,,,
3472002,3472002,0,1111112,7,7,,,,,,,,,,,,
3472003,3472003,0,1111112,7,7,,,,,,,,,,,,
3472011,3472011,0,1111112,7,7,,,,,,,,,,,,
3472012,3472012,0,1111112,7,7,,,,,,,,,,,,
3472013,3472013,0,1111112,7,7,,,,,,,,,,,,
3472014,3472014,0,1111112,7,7,,,,,,,,,,,,
3472015,3472015,0,1111112,30,30,,,,,,,,,,,,
3472021,3472021,0,1111112,7,7,,,,,,,,,,,,
3472022,3472022,0,1111112,7,7,,,,,,,,,,,,
3472031,3472031,0,1111112,7,7,,,,,,,,,,,,
3472032,3472032,0,1111112,7,7,,,,,,,,,,,,
3472033,3472033,0,1111112,30,30,,,,,,,,,,,,
3472041,3472041,0,1111112,7,7,,,,,,,,,,,,
3472042,3472042,0,1111112,7,7,,,,,,,,,,,,
3472043,3472043,0,1111112,7,7,,,,,,,,,,,,
3472044,3472044,0,1111112,7,7,,,,,,,,,,,,
3472051,3472051,0,1111112,7,7,,,,,,,,,,,,
3472052,3472052,0,1111112,7,7,,,,,,,,,,,,
3472053,3472053,0,1111112,7,7,,,,,,,,,,,,
3472054,3472054,0,1111112,30,30,,,,,,,,,,,,
3472061,3472061,0,1111112,7,7,,,,,,,,,,,,
3472062,3472062,0,1111112,7,7,,,,,,,,,,,,
3472063,3472063,0,1111112,7,7,,,,,,,,,,,,
3472064,3472064,0,1111112,7,7,,,,,,,,,,,,
3472071,3472071,0,1111112,7,7,,,,,,,,,,,,
3472072,3472072,0,1111112,7,7,,,,,,,,,,,,
3472073,3472073,0,1111112,7,7,,,,,,,,,,,,
3472081,3472081,0,1111112,7,7,,,,,,,,,,,,
3472082,3472082,0,1111112,7,7,,,,,,,,,,,,
3472083,3472083,0,1111112,7,7,,,,,,,,,,,,
3472084,3472084,0,1111112,7,7,,,,,,,,,,,,
3472085,3472085,0,1111112,7,7,,,,,,,,,,,,
3472086,3472086,0,1111112,7,7,,,,,,,,,,,,
3472087,3472087,0,1111112,7,7,,,,,,,,,,,,
3472088,3472088,0,1111112,7,7,,,,,,,,,,,,
3472089,3472089,0,1111112,7,7,,,,,,,,,,,,
3472110,3472110,0,1111112,7,7,,,,,,,,,,,,
3472111,3472111,0,1111112,7,7,,,,,,,,,,,,
3472112,3472112,0,1111112,7,7,,,,,,,,,,,,
3472113,3472113,0,1111112,7,7,,,,,,,,,,,,
3472114,3472114,0,1111112,7,7,,,,,,,,,,,,
3472115,3472115,0,1111112,7,7,,,,,,,,,,,,
3472116,3472116,0,1111112,7,7,,,,,,,,,,,,
3472117,3472117,0,1111112,7,7,,,,,,,,,,,,
3472118,3472118,0,1111112,7,7,,,,,,,,,,,,
3472119,3472119,0,1111112,7,7,,,,,,,,,,,,
3472120,3472120,0,1111112,7,7,,,,,,,,,,,,
3472121,3472121,0,1111112,7,7,,,,,,,,,,,,
3472122,3472122,0,1111112,7,7,,,,,,,,,,,,
3472123,3472123,0,1111112,7,7,,,,,,,,,,,,
3472124,3472124,0,1111112,7,7,,,,,,,,,,,,
3473001,3473001,0,1111112,30,30,,,,,,,,,,,,
3473011,3473011,0,1111112,30,30,,,,,,,,,,,,
3470181,3470181,0,1111112,3,3,,,,,,,,,,,,
3470185,3470185,0,1111112,3,3,,,,,,,,,,,,
3470186,3470186,0,1111112,3,3,,,,,,,,,,,,
3470192,3470192,0,1111112,3,3,,,,,,,,,,,,
3470193,3470193,0,1111112,3,3,,,,,,,,,,,,
3470196,3470196,0,1111112,3,3,,,,,,,,,,,,
3470191,3470191,0,1111112,3,3,,,,,,,,,,,,
3470194,3470194,0,1111112,3,3,,,,,,,,,,,,
3470195,3470195,0,1111112,3,3,,,,,,,,,,,,
3470201,3470201,0,1111112,3,3,,,,,,,,,,,,
3470203,3470203,0,1111112,3,3,,,,,,,,,,,,
3470205,3470205,0,1111112,3,3,,,,,,,,,,,,
3470204,3470204,0,1111112,3,3,,,,,,,,,,,,
3470202,3470202,0,1111112,3,3,,,,,,,,,,,,
3470206,3470206,0,1111112,3,3,,,,,,,,,,,,
3472131,3472131,0,1111112,7,7,,,,,,,,,,,,
3472132,3472132,0,1111112,7,7,,,,,,,,,,,,
3472133,3472133,0,1111112,7,7,,,,,,,,,,,,
3472141,3472141,0,1111112,7,7,,,,,,,,,,,,
3472142,3472142,0,1111112,7,7,,,,,,,,,,,,
3472143,3472143,0,1111112,7,7,,,,,,,,,,,,
3473021,3473021,0,1111112,30,30,,,,,,,,,,,,
3473002,3473002,0,1111112,30,30,,,,,,,,,,,,
3473012,3473012,0,1111112,30,30,,,,,,,,,,,,
3472144,3472144,0,1111112,7,7,,,,,,,,,,,,
3472145,3472145,0,1111112,7,7,,,,,,,,,,,,
3472146,3472146,0,1111112,7,7,,,,,,,,,,,,
493001,493001,0,510101,10,10,,,,,,,,,,,,
493002,493002,0,510101,20,20,,,,,,,,,,,,
493003,493003,0,510101,50,50,,,,,,,,,,,,
493004,493004,0,510101,100,100,,,,,,,,,,,,
493005,493005,0,510101,10,10,,,,,,,,,,,,
493006,493006,0,510101,20,20,,,,,,,,,,,,
493007,493007,0,510101,50,50,,,,,,,,,,,,
493008,493008,0,510101,100,100,,,,,,,,,,,,
493009,493009,0,510101,10,10,,,,,,,,,,,,
493010,493010,0,510101,20,20,,,,,,,,,,,,
493011,493011,0,510101,50,50,,,,,,,,,,,,
493012,493012,0,510101,100,100,,,,,,,,,,,,
493013,493013,0,510101,10,10,,,,,,,,,,,,
493014,493014,0,510101,20,20,,,,,,,,,,,,
493015,493015,0,510101,50,50,,,,,,,,,,,,
493016,493016,0,510101,100,100,,,,,,,,,,,,
493017,493017,0,510101,10,10,,,,,,,,,,,,
493018,493018,0,510101,20,20,,,,,,,,,,,,
493019,493019,0,510101,50,50,,,,,,,,,,,,
493020,493020,0,510101,100,100,,,,,,,,,,,,
493021,493021,0,510101,10,10,,,,,,,,,,,,
493022,493022,0,510101,20,20,,,,,,,,,,,,
493023,493023,0,510101,50,50,,,,,,,,,,,,
493024,493024,0,510101,100,100,,,,,,,,,,,,
493025,493025,0,510101,10,10,,,,,,,,,,,,
493026,493026,0,510101,20,20,,,,,,,,,,,,
493027,493027,0,510101,50,50,,,,,,,,,,,,
493028,493028,0,510101,100,100,,,,,,,,,,,,
493029,493029,0,510101,10,10,,,,,,,,,,,,
493030,493030,0,510101,20,20,,,,,,,,,,,,
493031,493031,0,510101,50,50,,,,,,,,,,,,
493032,493032,0,510101,100,100,,,,,,,,,,,,
493033,493033,0,510101,10,10,,,,,,,,,,,,
493034,493034,0,510101,20,20,,,,,,,,,,,,
493035,493035,0,510101,50,50,,,,,,,,,,,,
493036,493036,0,510101,100,100,,,,,,,,,,,,
493037,493037,0,510101,10,10,,,,,,,,,,,,
493038,493038,0,510101,20,20,,,,,,,,,,,,
493039,493039,0,510101,50,50,,,,,,,,,,,,
493040,493040,0,510101,100,100,,,,,,,,,,,,
493041,493041,0,510101,10,10,,,,,,,,,,,,
493042,493042,0,510101,20,20,,,,,,,,,,,,
493043,493043,0,510101,50,50,,,,,,,,,,,,
493044,493044,0,510101,100,100,,,,,,,,,,,,
493045,493045,0,510101,10,10,,,,,,,,,,,,
493046,493046,0,510101,20,20,,,,,,,,,,,,
493047,493047,0,510101,50,50,,,,,,,,,,,,
493048,493048,0,510101,100,100,,,,,,,,,,,,
493049,493049,0,510101,10,10,,,,,,,,,,,,
493050,493050,0,510101,20,20,,,,,,,,,,,,
493051,493051,0,510101,50,50,,,,,,,,,,,,
493052,493052,0,510101,100,100,,,,,,,,,,,,
493053,493053,0,510101,10,10,,,,,,,,,,,,
493054,493054,0,510101,20,20,,,,,,,,,,,,
493055,493055,0,510101,50,50,,,,,,,,,,,,
493056,493056,0,510101,100,100,,,,,,,,,,,,
493057,493057,0,510101,10,10,,,,,,,,,,,,
493058,493058,0,510101,20,20,,,,,,,,,,,,
493059,493059,0,510101,50,50,,,,,,,,,,,,
493060,493060,0,510101,100,100,,,,,,,,,,,,
493061,493061,0,510101,10,10,,,,,,,,,,,,
493062,493062,0,510101,20,20,,,,,,,,,,,,
493063,493063,0,510101,50,50,,,,,,,,,,,,
493064,493064,0,510101,100,100,,,,,,,,,,,,
328,1300006,0,1301002,500,500,,,,,,,,,,,,
329,1300007,0,1301003,500,500,,,,,,,,,,,,
330,1290001,0,911024,300,300,,,,,,,,,,,,
331,1290002,0,911024,100,100,,,,,,,,,,,,
332,1300008,0,1301005,500,500,,,,,,,,,,,,
334,1300002,0,1301001,500,500,,,,,,,,,,,,
335,1300003,0,1301001,500,500,,,,,,,,,,,,
336,1300010,0,1301001,500,500,,,,,,,,,,,,
1400001,1400001,0,489002,17,17,,,,,,,,,,,,
1400002,1400002,0,489002,33,33,,,,,,,,,,,,
1400003,1400003,0,489002,35,35,,,,,,,,,,,,
1400005,1400005,0,489003,19,19,,,,,,,,,,,,
1400006,1400006,0,489003,26,26,,,,,,,,,,,,
1400007,1400007,0,489003,35,35,,,,,,,,,,,,
1400009,1400009,0,489001,17,17,,,,,,,,,,,,
1400010,1400010,0,489001,26,26,,,,,,,,,,,,
1400011,1400011,0,489001,57,57,,,,,,,,,,,,
1400013,1400013,0,489001,17,17,,,,,,,,,,,,
1400014,1400014,0,489001,26,26,,,,,,,,,,,,
1400015,1400015,0,489001,60,60,,,,,,,,,,,,
1400017,1400017,0,489004,17,17,,,,,,,,,,,,
1400018,1400018,0,489004,26,26,,,,,,,,,,,,
1400019,1400019,0,489004,60,60,,,,,,,,,,,,
1400021,1400021,0,489003,17,17,,,,,,,,,,,,
1400022,1400022,0,489003,29,29,,,,,,,,,,,,
1400023,1400023,0,489003,45,45,,,,,,,,,,,,
1400025,1400025,0,489004,22,22,,,,,,,,,,,,
1400026,1400026,0,489004,33,33,,,,,,,,,,,,
1400027,1400027,0,489004,50,50,,,,,,,,,,,,
1400029,1400029,0,489001,17,17,,,,,,,,,,,,
1400030,1400030,0,489001,29,29,,,,,,,,,,,,
1400031,1400031,0,489001,50,50,,,,,,,,,,,,
1400033,1400033,0,489002,17,17,,,,,,,,,,,,
1400034,1400034,0,489002,29,29,,,,,,,,,,,,
1400035,1400035,0,489002,48,48,,,,,,,,,,,,
1401002,1401002,0,489002,26,26,,,,,,,,,,,,
1401005,1401005,0,489001,19,19,,,,,,,,,,,,
1401006,1401006,0,489001,26,26,,,,,,,,,,,,
1401007,1401007,0,489001,35,35,,,,,,,,,,,,
1401010,1401010,0,489004,29,29,,,,,,,,,,,,
1401011,1401011,0,489004,40,40,,,,,,,,,,,,
1401013,1401013,0,489003,19,19,,,,,,,,,,,,
1401014,1401014,0,489003,29,29,,,,,,,,,,,,
110073,110073,0,510104,150,150,711101,2,2,,,,,,,,,
120073,120073,0,510104,150,150,711101,2,2,,,,,,,,,
130073,130073,0,510104,150,150,711101,2,2,,,,,,,,,
140073,140073,0,510104,150,150,712101,2,2,,,,,,,,,
150073,150073,0,510104,150,150,712101,2,2,,,,,,,,,
160073,160073,0,510104,150,150,713101,2,2,,,,,,,,,
210133,210133,0,510105,150,150,711201,2,2,,,,,,,,,
220133,220133,0,510105,150,150,711201,2,2,,,,,,,,,
230133,230133,0,510105,150,150,711201,2,2,,,,,,,,,
240133,240133,0,510105,150,150,711201,2,2,,,,,,,,,
210143,210143,0,510105,150,150,712201,2,2,,,,,,,,,
220143,220143,0,510105,150,150,712201,2,2,,,,,,,,,
230143,230143,0,510105,150,150,712201,2,2,,,,,,,,,
240143,240143,0,510105,150,150,712201,2,2,,,,,,,,,
210153,210153,0,510105,150,150,713201,2,2,,,,,,,,,
220153,220153,0,510105,150,150,713201,2,2,,,,,,,,,
230153,230153,0,510105,150,150,713201,2,2,,,,,,,,,
240153,240153,0,510105,150,150,713201,2,2,,,,,,,,,
110074,110074,0,510104,350,350,711101,8,8,711102,2,2,,,,,,
120074,120074,0,510104,350,350,711101,8,8,711102,2,2,,,,,,
130074,130074,0,510104,350,350,711101,8,8,711102,2,2,,,,,,
140074,140074,0,510104,350,350,712101,8,8,712102,2,2,,,,,,
150074,150074,0,510104,350,350,712101,8,8,712102,2,2,,,,,,
160074,160074,0,510104,350,350,713101,8,8,713102,2,2,,,,,,
210134,210134,0,510105,350,350,711201,8,8,711202,2,2,,,,,,
220134,220134,0,510105,350,350,711201,8,8,711202,2,2,,,,,,
230134,230134,0,510105,350,350,711201,8,8,711202,2,2,,,,,,
240134,240134,0,510105,350,350,711201,8,8,711202,2,2,,,,,,
210144,210144,0,510105,350,350,712201,8,8,712202,2,2,,,,,,
220144,220144,0,510105,350,350,712201,8,8,712202,2,2,,,,,,
230144,230144,0,510105,350,350,712201,8,8,712202,2,2,,,,,,
240144,240144,0,510105,350,350,712201,8,8,712202,2,2,,,,,,
210154,210154,0,510105,350,350,713201,8,8,713202,2,2,,,,,,
220154,220154,0,510105,350,350,713201,8,8,713202,2,2,,,,,,
230154,230154,0,510105,350,350,713201,8,8,713202,2,2,,,,,,
240154,240154,0,510105,350,350,713201,8,8,713202,2,2,,,,,,
110075,110075,0,510104,805,805,711101,30,30,711102,7,7,510103,3,3,,,
120075,120075,0,510104,805,805,711101,30,30,711102,7,7,510103,3,3,,,
130075,130075,0,510104,805,805,711101,30,30,711102,7,7,510103,3,3,,,
140075,140075,0,510104,805,805,712101,30,30,712102,7,7,510103,3,3,,,
150075,150075,0,510104,805,805,712101,30,30,712102,7,7,510103,3,3,,,
160075,160075,0,510104,805,805,713101,30,30,713102,7,7,510103,3,3,,,
210135,210135,0,510105,805,805,711201,30,30,711202,7,7,510103,3,3,,,
220135,220135,0,510105,805,805,711201,30,30,711202,7,7,510103,3,3,,,
230135,230135,0,510105,805,805,711201,30,30,711202,7,7,510103,3,3,,,
240135,240135,0,510105,805,805,711201,30,30,711202,7,7,510103,3,3,,,
210145,210145,0,510105,805,805,712201,30,30,712202,7,7,510103,3,3,,,
220145,220145,0,510105,805,805,712201,30,30,712202,7,7,510103,3,3,,,
230145,230145,0,510105,805,805,712201,30,30,712202,7,7,510103,3,3,,,
240145,240145,0,510105,805,805,712201,30,30,712202,7,7,510103,3,3,,,
210155,210155,0,510105,805,805,713201,30,30,713202,7,7,510103,3,3,,,
220155,220155,0,510105,805,805,713201,30,30,713202,7,7,510103,3,3,,,
230155,230155,0,510105,805,805,713201,30,30,713202,7,7,510103,3,3,,,
