Id,BookLevel,GroupId,MonsterId,CardBorder,SlotImage,BeadImage,UseLargeBeadImage,CardImage,MonsterCoreItemId,RequiredQuantity,StatusIcon,EffectType,EffectType2,EffectParam,HuntType,HuntingSpotId,NameDirection
58,2,11,20798,3,,,0,70,470078,4,Icon_Skill_Passive_20235,11,253,510,0,,0
58,3,11,20798,3,,,0,70,470078,6,Icon_Skill_Passive_20235,11,253,680,0,,0
58,4,11,20798,3,,,0,70,470078,7,Icon_Skill_Passive_20235,11,253,850,0,,0
59,0,12,20881,0,,,0,67,470081,30,Icon_Skill_Passive_21251,29,253,43,0,,0
59,1,12,20881,0,,,0,67,470081,60,Icon_Skill_Passive_21251,29,253,86,0,,0
59,2,12,20881,0,,,0,67,470081,130,Icon_Skill_Passive_21251,29,253,129,0,,0
59,3,12,20881,0,,,0,67,470081,200,Icon_Skill_Passive_21251,29,253,172,0,,0
59,4,12,20881,0,,,0,67,470081,240,Icon_Skill_Passive_21251,29,253,215,0,,0
60,0,12,20882,0,,,0,67,470082,30,Icon_Skill_Passive_20231,26,253,44,0,,0
60,1,12,20882,0,,,0,67,470082,60,Icon_Skill_Passive_20231,26,253,88,0,,0
60,2,12,20882,0,,,0,67,470082,130,Icon_Skill_Passive_20231,26,253,132,0,,0
60,3,12,20882,0,,,0,67,470082,200,Icon_Skill_Passive_20231,26,253,176,0,,0
60,4,12,20882,0,,,0,67,470082,240,Icon_Skill_Passive_20231,26,253,220,0,,0
61,0,12,20883,0,,,0,67,470083,30,Icon_Skill_Active_10112,1,2,72,0,,0
61,1,12,20883,0,,,0,67,470083,60,Icon_Skill_Active_10112,1,2,144,0,,0
61,2,12,20883,0,,,0,67,470083,130,Icon_Skill_Active_10112,1,2,216,0,,0
61,3,12,20883,0,,,0,67,470083,200,Icon_Skill_Active_10112,1,2,288,0,,0
61,4,12,20883,0,,,0,67,470083,240,Icon_Skill_Active_10112,1,2,360,0,,0
62,0,12,20884,0,,,0,67,470084,30,Icon_Skill_Unique_30001,21,22,75,0,,0
62,1,12,20884,0,,,0,67,470084,60,Icon_Skill_Unique_30001,21,22,150,0,,0
62,2,12,20884,0,,,0,67,470084,130,Icon_Skill_Unique_30001,21,22,225,0,,0
62,3,12,20884,0,,,0,67,470084,200,Icon_Skill_Unique_30001,21,22,300,0,,0
62,4,12,20884,0,,,0,67,470084,240,Icon_Skill_Unique_30001,21,22,375,0,,0
63,0,12,20885,1,,,0,68,470085,20,Icon_Skill_Passive_23211,58,253,107,0,,0
63,1,12,20885,1,,,0,68,470085,50,Icon_Skill_Passive_23211,58,253,214,0,,0
63,2,12,20885,1,,,0,68,470085,110,Icon_Skill_Passive_23211,58,253,321,0,,0
63,3,12,20885,1,,,0,68,470085,160,Icon_Skill_Passive_23211,58,253,428,0,,0
63,4,12,20885,1,,,0,68,470085,190,Icon_Skill_Passive_23211,58,253,535,0,,0
64,0,12,20898,3,,,0,70,470086,1,Icon_Skill_Passive_23251,60,253,213,0,,0
64,1,12,20898,3,,,0,70,470086,2,Icon_Skill_Passive_23251,60,253,426,0,,0
64,2,12,20898,3,,,0,70,470086,4,Icon_Skill_Passive_23251,60,253,639,0,,0
64,3,12,20898,3,,,0,70,470086,6,Icon_Skill_Passive_23251,60,253,852,0,,0
64,4,12,20898,3,,,0,70,470086,7,Icon_Skill_Passive_23251,60,253,1065,0,,0
65,0,13,20981,0,,,0,67,470091,40,Icon_Skill_Passive_20232,101,253,67,0,,0
65,1,13,20981,0,,,0,67,470091,80,Icon_Skill_Passive_20232,101,253,134,0,,0
65,2,13,20981,0,,,0,67,470091,160,Icon_Skill_Passive_20232,101,253,201,0,,0
65,3,13,20981,0,,,0,67,470091,240,Icon_Skill_Passive_20232,101,253,268,0,,0
65,4,13,20981,0,,,0,67,470091,280,Icon_Skill_Passive_20232,101,253,335,0,,0
66,0,13,20982,1,,,0,68,470092,30,Icon_Skill_Passive_20233,102,253,73,0,,0
66,1,13,20982,1,,,0,68,470092,60,Icon_Skill_Passive_20233,102,253,146,0,,0
66,2,13,20982,1,,,0,68,470092,120,Icon_Skill_Passive_20233,102,253,219,0,,0
66,3,13,20982,1,,,0,68,470092,190,Icon_Skill_Passive_20233,102,253,292,0,,0
66,4,13,20982,1,,,0,68,470092,220,Icon_Skill_Passive_20233,102,253,365,0,,0
67,0,13,20983,1,,,0,68,470093,30,Icon_Skill_Passive_20234,10,253,65,0,,0
67,1,13,20983,1,,,0,68,470093,60,Icon_Skill_Passive_20234,10,253,130,0,,0
67,2,13,20983,1,,,0,68,470093,120,Icon_Skill_Passive_20234,10,253,195,0,,0
67,3,13,20983,1,,,0,68,470093,190,Icon_Skill_Passive_20234,10,253,260,0,,0
67,4,13,20983,1,,,0,68,470093,220,Icon_Skill_Passive_20234,10,253,325,0,,0
68,0,13,20984,1,,,0,68,470094,30,Icon_Skill_Passive_20235,11,253,99,0,,0
68,1,13,20984,1,,,0,68,470094,60,Icon_Skill_Passive_20235,11,253,198,0,,0
68,2,13,20984,1,,,0,68,470094,120,Icon_Skill_Passive_20235,11,253,297,0,,0
68,3,13,20984,1,,,0,68,470094,190,Icon_Skill_Passive_20235,11,253,396,0,,0
68,4,13,20984,1,,,0,68,470094,220,Icon_Skill_Passive_20235,11,253,495,0,,0
69,0,13,20985,0,,,0,67,470095,40,Icon_Skill_Passive_21251,29,253,49,0,,0
69,1,13,20985,0,,,0,67,470095,80,Icon_Skill_Passive_21251,29,253,98,0,,0
69,2,13,20985,0,,,0,67,470095,160,Icon_Skill_Passive_21251,29,253,147,0,,0
69,3,13,20985,0,,,0,67,470095,240,Icon_Skill_Passive_21251,29,253,196,0,,0
69,4,13,20985,0,,,0,67,470095,280,Icon_Skill_Passive_21251,29,253,245,0,,0
70,0,13,20998,3,,,0,70,470096,1,Icon_Skill_Passive_20231,26,253,85,0,,0
70,1,13,20998,3,,,0,70,470096,2,Icon_Skill_Passive_20231,26,253,170,0,,0
70,2,13,20998,3,,,0,70,470096,4,Icon_Skill_Passive_20231,26,253,255,0,,0
70,3,13,20998,3,,,0,70,470096,6,Icon_Skill_Passive_20231,26,253,340,0,,0
70,4,13,20998,3,,,0,70,470096,7,Icon_Skill_Passive_20231,26,253,425,0,,0
71,0,14,21081,0,,,0,67,470101,40,Icon_Skill_Active_10112,1,2,83,0,,0
71,1,14,21081,0,,,0,67,470101,90,Icon_Skill_Active_10112,1,2,166,0,,0
71,2,14,21081,0,,,0,67,470101,180,Icon_Skill_Active_10112,1,2,249,0,,0
71,3,14,21081,0,,,0,67,470101,270,Icon_Skill_Active_10112,1,2,332,0,,0
71,4,14,21081,0,,,0,67,470101,320,Icon_Skill_Active_10112,1,2,415,0,,0
72,0,14,21082,0,,,0,67,470102,40,Icon_Skill_Unique_30001,21,22,86,0,,0
72,1,14,21082,0,,,0,67,470102,90,Icon_Skill_Unique_30001,21,22,172,0,,0
72,2,14,21082,0,,,0,67,470102,180,Icon_Skill_Unique_30001,21,22,258,0,,0
72,3,14,21082,0,,,0,67,470102,270,Icon_Skill_Unique_30001,21,22,344,0,,0
72,4,14,21082,0,,,0,67,470102,320,Icon_Skill_Unique_30001,21,22,430,0,,0
73,0,14,21083,0,,,0,67,470103,40,Icon_Skill_Passive_23211,58,253,103,0,,0
73,1,14,21083,0,,,0,67,470103,90,Icon_Skill_Passive_23211,58,253,206,0,,0
73,2,14,21083,0,,,0,67,470103,180,Icon_Skill_Passive_23211,58,253,309,0,,0
73,3,14,21083,0,,,0,67,470103,270,Icon_Skill_Passive_23211,58,253,412,0,,0
73,4,14,21083,0,,,0,67,470103,320,Icon_Skill_Passive_23211,58,253,515,0,,0
74,0,14,21084,1,,,0,68,470104,30,Icon_Skill_Passive_23251,60,253,122,0,,0
74,1,14,21084,1,,,0,68,470104,70,Icon_Skill_Passive_23251,60,253,244,0,,0
74,2,14,21084,1,,,0,68,470104,140,Icon_Skill_Passive_23251,60,253,366,0,,0
74,3,14,21084,1,,,0,68,470104,210,Icon_Skill_Passive_23251,60,253,488,0,,0
74,4,14,21084,1,,,0,68,470104,250,Icon_Skill_Passive_23251,60,253,610,0,,0
75,0,14,21085,0,,,0,67,470105,40,Icon_Skill_Passive_20232,101,253,77,0,,0
75,1,14,21085,0,,,0,67,470105,90,Icon_Skill_Passive_20232,101,253,154,0,,0
75,2,14,21085,0,,,0,67,470105,180,Icon_Skill_Passive_20232,101,253,231,0,,0
75,3,14,21085,0,,,0,67,470105,270,Icon_Skill_Passive_20232,101,253,308,0,,0
75,4,14,21085,0,,,0,67,470105,320,Icon_Skill_Passive_20232,101,253,385,0,,0
76,0,14,21086,0,,,0,67,470106,40,Icon_Skill_Passive_20233,102,253,71,0,,0
76,1,14,21086,0,,,0,67,470106,90,Icon_Skill_Passive_20233,102,253,142,0,,0
76,2,14,21086,0,,,0,67,470106,180,Icon_Skill_Passive_20233,102,253,213,0,,0
76,3,14,21086,0,,,0,67,470106,270,Icon_Skill_Passive_20233,102,253,284,0,,0
76,4,14,21086,0,,,0,67,470106,320,Icon_Skill_Passive_20233,102,253,355,0,,0
77,0,14,21087,0,,,0,67,470107,40,Icon_Skill_Passive_20234,10,253,85,0,,0
77,1,14,21087,0,,,0,67,470107,90,Icon_Skill_Passive_20234,10,253,170,0,,0
77,2,14,21087,0,,,0,67,470107,180,Icon_Skill_Passive_20234,10,253,255,0,,0
77,3,14,21087,0,,,0,67,470107,270,Icon_Skill_Passive_20234,10,253,340,0,,0
77,4,14,21087,0,,,0,67,470107,320,Icon_Skill_Passive_20234,10,253,425,0,,0
78,0,17,21181,0,,,0,67,470111,50,Icon_Skill_Passive_20235,11,253,112,0,,0
78,1,17,21181,0,,,0,67,470111,110,Icon_Skill_Passive_20235,11,253,224,0,,0
78,2,17,21181,0,,,0,67,470111,220,Icon_Skill_Passive_20235,11,253,336,0,,0
78,3,17,21181,0,,,0,67,470111,330,Icon_Skill_Passive_20235,11,253,448,0,,0
78,4,17,21181,0,,,0,67,470111,380,Icon_Skill_Passive_20235,11,253,560,0,,0
79,0,15,30481,2,,,0,69,472041,30,Icon_Skill_Passive_21251,29,253,71,0,,0
79,1,15,30481,2,,,0,69,472041,70,Icon_Skill_Passive_21251,29,253,142,0,,0
79,2,15,30481,2,,,0,69,472041,150,Icon_Skill_Passive_21251,29,253,213,0,,0
79,3,15,30481,2,,,0,69,472041,230,Icon_Skill_Passive_21251,29,253,284,0,,0
79,4,15,30481,2,,,0,69,472041,270,Icon_Skill_Passive_21251,29,253,355,0,,0
80,0,15,30482,2,,,0,69,472042,30,Icon_Skill_Passive_20231,26,253,84,0,,0
80,1,15,30482,2,,,0,69,472042,70,Icon_Skill_Passive_20231,26,253,168,0,,0
80,2,15,30482,2,,,0,69,472042,150,Icon_Skill_Passive_20231,26,253,252,0,,0
80,3,15,30482,2,,,0,69,472042,230,Icon_Skill_Passive_20231,26,253,336,0,,0
80,4,15,30482,2,,,0,69,472042,270,Icon_Skill_Passive_20231,26,253,420,0,,0
81,0,15,30483,2,,,0,69,472043,30,Icon_Skill_Active_10112,1,2,140,0,,0
81,1,15,30483,2,,,0,69,472043,70,Icon_Skill_Active_10112,1,2,280,0,,0
81,2,15,30483,2,,,0,69,472043,150,Icon_Skill_Active_10112,1,2,420,0,,0
81,3,15,30483,2,,,0,69,472043,230,Icon_Skill_Active_10112,1,2,560,0,,0
81,4,15,30483,2,,,0,69,472043,270,Icon_Skill_Active_10112,1,2,700,0,,0
82,0,15,30484,2,,,0,69,472044,30,Icon_Skill_Unique_30001,21,22,124,0,,0
82,1,15,30484,2,,,0,69,472044,70,Icon_Skill_Unique_30001,21,22,248,0,,0
82,2,15,30484,2,,,0,69,472044,150,Icon_Skill_Unique_30001,21,22,372,0,,0
82,3,15,30484,2,,,0,69,472044,230,Icon_Skill_Unique_30001,21,22,496,0,,0
82,4,15,30484,2,,,0,69,472044,270,Icon_Skill_Unique_30001,21,22,620,0,,0
83,0,16,30581,2,,,0,69,472051,40,Icon_Skill_Passive_23211,58,253,202,0,,0
83,1,16,30581,2,,,0,69,472051,90,Icon_Skill_Passive_23211,58,253,404,0,,0
83,2,16,30581,2,,,0,69,472051,180,Icon_Skill_Passive_23211,58,253,606,0,,0
83,3,16,30581,2,,,0,69,472051,280,Icon_Skill_Passive_23211,58,253,808,0,,0
83,4,16,30581,2,,,0,69,472051,320,Icon_Skill_Passive_23211,58,253,1010,0,,0
84,0,16,30582,2,,,0,69,472052,40,Icon_Skill_Passive_23251,60,253,205,0,,0
84,1,16,30582,2,,,0,69,472052,90,Icon_Skill_Passive_23251,60,253,410,0,,0
84,2,16,30582,2,,,0,69,472052,180,Icon_Skill_Passive_23251,60,253,615,0,,0
84,3,16,30582,2,,,0,69,472052,280,Icon_Skill_Passive_23251,60,253,820,0,,0
84,4,16,30582,2,,,0,69,472052,320,Icon_Skill_Passive_23251,60,253,1025,0,,0
85,0,16,30583,2,,,0,69,472053,40,Icon_Skill_Passive_20232,101,253,110,0,,0
85,1,16,30583,2,,,0,69,472053,90,Icon_Skill_Passive_20232,101,253,220,0,,0
85,2,16,30583,2,,,0,69,472053,180,Icon_Skill_Passive_20232,101,253,330,0,,0
85,3,16,30583,2,,,0,69,472053,280,Icon_Skill_Passive_20232,101,253,440,0,,0
85,4,16,30583,2,,,0,69,472053,320,Icon_Skill_Passive_20232,101,253,550,0,,0
86,0,17,21182,1,,,0,68,470112,30,Icon_Skill_Passive_20233,102,253,91,0,,0
86,1,17,21182,1,,,0,68,470112,90,Icon_Skill_Passive_20233,102,253,182,0,,0
86,2,17,21182,1,,,0,68,470112,180,Icon_Skill_Passive_20233,102,253,273,0,,0
86,3,17,21182,1,,,0,68,470112,270,Icon_Skill_Passive_20233,102,253,364,0,,0
86,4,17,21182,1,,,0,68,470112,310,Icon_Skill_Passive_20233,102,253,455,0,,0
87,0,17,21183,1,,,0,68,470113,30,Icon_Skill_Passive_20234,10,253,95,0,,0
87,1,17,21183,1,,,0,68,470113,90,Icon_Skill_Passive_20234,10,253,190,0,,0
87,2,17,21183,1,,,0,68,470113,180,Icon_Skill_Passive_20234,10,253,285,0,,0
87,3,17,21183,1,,,0,68,470113,270,Icon_Skill_Passive_20234,10,253,380,0,,0
87,4,17,21183,1,,,0,68,470113,310,Icon_Skill_Passive_20234,10,253,475,0,,0
88,0,17,21184,1,,,0,68,470114,30,Icon_Skill_Passive_20235,11,253,125,0,,0
88,1,17,21184,1,,,0,68,470114,90,Icon_Skill_Passive_20235,11,253,250,0,,0
88,2,17,21184,1,,,0,68,470114,180,Icon_Skill_Passive_20235,11,253,375,0,,0
88,3,17,21184,1,,,0,68,470114,270,Icon_Skill_Passive_20235,11,253,500,0,,0
88,4,17,21184,1,,,0,68,470114,310,Icon_Skill_Passive_20235,11,253,625,0,,0
89,0,17,21185,1,,,0,68,470115,30,Icon_Skill_Passive_21251,29,253,61,0,,0
89,1,17,21185,1,,,0,68,470115,90,Icon_Skill_Passive_21251,29,253,122,0,,0
89,2,17,21185,1,,,0,68,470115,180,Icon_Skill_Passive_21251,29,253,183,0,,0
89,3,17,21185,1,,,0,68,470115,270,Icon_Skill_Passive_21251,29,253,244,0,,0
89,4,17,21185,1,,,0,68,470115,310,Icon_Skill_Passive_21251,29,253,305,0,,0
90,0,17,21186,0,,,0,67,470116,50,Icon_Skill_Passive_20231,26,253,78,0,,0
90,1,17,21186,0,,,0,67,470116,110,Icon_Skill_Passive_20231,26,253,156,0,,0
90,2,17,21186,0,,,0,67,470116,220,Icon_Skill_Passive_20231,26,253,234,0,,0
90,3,17,21186,0,,,0,67,470116,330,Icon_Skill_Passive_20231,26,253,312,0,,0
90,4,17,21186,0,,,0,67,470116,380,Icon_Skill_Passive_20231,26,253,390,0,,0
91,0,17,21187,1,,,0,68,470117,30,Icon_Skill_Active_10112,1,2,114,0,,0
91,1,17,21187,1,,,0,68,470117,90,Icon_Skill_Active_10112,1,2,228,0,,0
91,2,17,21187,1,,,0,68,470117,180,Icon_Skill_Active_10112,1,2,342,0,,0
91,3,17,21187,1,,,0,68,470117,270,Icon_Skill_Active_10112,1,2,456,0,,0
91,4,17,21187,1,,,0,68,470117,310,Icon_Skill_Active_10112,1,2,570,0,,0
92,0,18,21281,0,,,0,67,470121,60,Icon_Skill_Unique_30001,21,22,117,0,,0
92,1,18,21281,0,,,0,67,470121,130,Icon_Skill_Unique_30001,21,22,234,0,,0
92,2,18,21281,0,,,0,67,470121,260,Icon_Skill_Unique_30001,21,22,351,0,,0
92,3,18,21281,0,,,0,67,470121,390,Icon_Skill_Unique_30001,21,22,468,0,,0
92,4,18,21281,0,,,0,67,470121,460,Icon_Skill_Unique_30001,21,22,585,0,,0
93,0,18,21282,0,,,0,67,470122,40,Icon_Skill_Passive_23211,58,253,142,0,,0
93,1,18,21282,0,,,0,67,470122,100,Icon_Skill_Passive_23211,58,253,284,0,,0
93,2,18,21282,0,,,0,67,470122,200,Icon_Skill_Passive_23211,58,253,426,0,,0
93,3,18,21282,0,,,0,67,470122,300,Icon_Skill_Passive_23211,58,253,568,0,,0
93,4,18,21282,0,,,0,67,470122,360,Icon_Skill_Passive_23211,58,253,710,0,,0
94,0,18,21283,1,,,0,68,470123,40,Icon_Skill_Passive_23251,60,253,144,0,,0
94,1,18,21283,1,,,0,68,470123,100,Icon_Skill_Passive_23251,60,253,288,0,,0
94,2,18,21283,1,,,0,68,470123,200,Icon_Skill_Passive_23251,60,253,432,0,,0
94,3,18,21283,1,,,0,68,470123,300,Icon_Skill_Passive_23251,60,253,576,0,,0
94,4,18,21283,1,,,0,68,470123,360,Icon_Skill_Passive_23251,60,253,720,0,,0
95,0,18,21284,1,,,0,68,470124,40,Icon_Skill_Passive_20232,101,253,104,0,,0
95,1,18,21284,1,,,0,68,470124,100,Icon_Skill_Passive_20232,101,253,208,0,,0
95,2,18,21284,1,,,0,68,470124,200,Icon_Skill_Passive_20232,101,253,312,0,,0
95,3,18,21284,1,,,0,68,470124,300,Icon_Skill_Passive_20232,101,253,416,0,,0
95,4,18,21284,1,,,0,68,470124,360,Icon_Skill_Passive_20232,101,253,520,0,,0
96,0,18,21285,1,,,0,68,470125,40,Icon_Skill_Passive_20233,102,253,112,0,,0
96,1,18,21285,1,,,0,68,470125,100,Icon_Skill_Passive_20233,102,253,224,0,,0
96,2,18,21285,1,,,0,68,470125,200,Icon_Skill_Passive_20233,102,253,336,0,,0
96,3,18,21285,1,,,0,68,470125,300,Icon_Skill_Passive_20233,102,253,448,0,,0
96,4,18,21285,1,,,0,68,470125,360,Icon_Skill_Passive_20233,102,253,560,0,,0
97,0,18,21286,1,,,0,68,470126,40,Icon_Skill_Passive_20234,10,253,117,0,,0
97,1,18,21286,1,,,0,68,470126,100,Icon_Skill_Passive_20234,10,253,234,0,,0
97,2,18,21286,1,,,0,68,470126,200,Icon_Skill_Passive_20234,10,253,351,0,,0
97,3,18,21286,1,,,0,68,470126,300,Icon_Skill_Passive_20234,10,253,468,0,,0
97,4,18,21286,1,,,0,68,470126,360,Icon_Skill_Passive_20234,10,253,585,0,,0
98,0,19,30691,2,,,0,69,472061,50,Icon_Skill_Passive_20235,11,253,230,0,,0
98,1,19,30691,2,,,0,69,472061,100,Icon_Skill_Passive_20235,11,253,460,0,,0
98,2,19,30691,2,,,0,69,472061,210,Icon_Skill_Passive_20235,11,253,690,0,,0
98,3,19,30691,2,,,0,69,472061,310,Icon_Skill_Passive_20235,11,253,920,0,,0
98,4,19,30691,2,,,0,69,472061,370,Icon_Skill_Passive_20235,11,253,1150,0,,0
99,0,19,30692,2,,,0,69,472062,50,Icon_Skill_Passive_21251,29,253,113,0,,0
99,1,19,30692,2,,,0,69,472062,100,Icon_Skill_Passive_21251,29,253,226,0,,0
99,2,19,30692,2,,,0,69,472062,210,Icon_Skill_Passive_21251,29,253,339,0,,0
99,3,19,30692,2,,,0,69,472062,310,Icon_Skill_Passive_21251,29,253,452,0,,0
99,4,19,30692,2,,,0,69,472062,370,Icon_Skill_Passive_21251,29,253,565,0,,0
100,0,19,30693,2,,,0,69,472063,50,Icon_Skill_Passive_20231,26,253,123,0,,0
100,1,19,30693,2,,,0,69,472063,100,Icon_Skill_Passive_20231,26,253,246,0,,0
100,2,19,30693,2,,,0,69,472063,210,Icon_Skill_Passive_20231,26,253,369,0,,0
100,3,19,30693,2,,,0,69,472063,310,Icon_Skill_Passive_20231,26,253,492,0,,0
100,4,19,30693,2,,,0,69,472063,370,Icon_Skill_Passive_20231,26,253,615,0,,0
101,0,20,21381,0,,,0,67,470131,60,Icon_Skill_Active_10112,1,2,135,0,,0
101,1,20,21381,0,,,0,67,470131,120,Icon_Skill_Active_10112,1,2,270,0,,0
101,2,20,21381,0,,,0,67,470131,240,Icon_Skill_Active_10112,1,2,405,0,,0
101,3,20,21381,0,,,0,67,470131,360,Icon_Skill_Active_10112,1,2,540,0,,0
101,4,20,21381,0,,,0,67,470131,420,Icon_Skill_Active_10112,1,2,675,0,,0
102,0,20,21382,1,,,0,68,470132,70,Icon_Skill_Unique_30001,21,22,138,0,,0
102,1,20,21382,1,,,0,68,470132,150,Icon_Skill_Unique_30001,21,22,276,0,,0
102,2,20,21382,1,,,0,68,470132,310,Icon_Skill_Unique_30001,21,22,414,0,,0
102,3,20,21382,1,,,0,68,470132,460,Icon_Skill_Unique_30001,21,22,552,0,,0
102,4,20,21382,1,,,0,68,470132,540,Icon_Skill_Unique_30001,21,22,690,0,,0
103,0,20,21383,1,,,0,68,470133,60,Icon_Skill_Passive_23211,58,253,167,0,,0
103,1,20,21383,1,,,0,68,470133,120,Icon_Skill_Passive_23211,58,253,334,0,,0
103,2,20,21383,1,,,0,68,470133,240,Icon_Skill_Passive_23211,58,253,501,0,,0
103,3,20,21383,1,,,0,68,470133,360,Icon_Skill_Passive_23211,58,253,668,0,,0
103,4,20,21383,1,,,0,68,470133,420,Icon_Skill_Passive_23211,58,253,835,0,,0
104,0,20,21384,1,,,0,68,470134,60,Icon_Skill_Passive_23251,60,253,169,0,,0
104,1,20,21384,1,,,0,68,470134,120,Icon_Skill_Passive_23251,60,253,338,0,,0
104,2,20,21384,1,,,0,68,470134,240,Icon_Skill_Passive_23251,60,253,507,0,,0
104,3,20,21384,1,,,0,68,470134,360,Icon_Skill_Passive_23251,60,253,676,0,,0
104,4,20,21384,1,,,0,68,470134,420,Icon_Skill_Passive_23251,60,253,845,0,,0
105,0,21,21482,0,,,0,67,470142,60,Icon_Skill_Passive_20232,101,253,122,0,,0
105,1,21,21482,0,,,0,67,470142,120,Icon_Skill_Passive_20232,101,253,244,0,,0
105,2,21,21482,0,,,0,67,470142,250,Icon_Skill_Passive_20232,101,253,366,0,,0
105,3,21,21482,0,,,0,67,470142,380,Icon_Skill_Passive_20232,101,253,488,0,,0
105,4,21,21482,0,,,0,67,470142,440,Icon_Skill_Passive_20232,101,253,610,0,,0
106,0,21,21483,0,,,0,67,470143,80,Icon_Skill_Passive_20233,102,253,131,0,,0
106,1,21,21483,0,,,0,67,470143,170,Icon_Skill_Passive_20233,102,253,262,0,,0
106,2,21,21483,0,,,0,67,470143,350,Icon_Skill_Passive_20233,102,253,393,0,,0
106,3,21,21483,0,,,0,67,470143,530,Icon_Skill_Passive_20233,102,253,524,0,,0
106,4,21,21483,0,,,0,67,470143,620,Icon_Skill_Passive_20233,102,253,655,0,,0
110,0,21,21487,0,,,0,67,470147,80,Icon_Skill_Passive_20231,26,253,90,0,,0
110,1,21,21487,0,,,0,67,470147,170,Icon_Skill_Passive_20231,26,253,180,0,,0
110,2,21,21487,0,,,0,67,470147,350,Icon_Skill_Passive_20231,26,253,270,0,,0
110,3,21,21487,0,,,0,67,470147,530,Icon_Skill_Passive_20231,26,253,360,0,,0
110,4,21,21487,0,,,0,67,470147,620,Icon_Skill_Passive_20231,26,253,450,0,,0
111,0,21,21481,1,,,0,68,470141,60,Icon_Skill_Active_10112,1,2,148,0,,0
111,1,21,21481,1,,,0,68,470141,120,Icon_Skill_Active_10112,1,2,296,0,,0
111,2,21,21481,1,,,0,68,470141,250,Icon_Skill_Active_10112,1,2,444,0,,0
111,3,21,21481,1,,,0,68,470141,380,Icon_Skill_Active_10112,1,2,592,0,,0
111,4,21,21481,1,,,0,68,470141,440,Icon_Skill_Active_10112,1,2,740,0,,0
112,0,21,21484,1,,,0,68,470144,60,Icon_Skill_Unique_30001,21,22,151,0,,0
112,1,21,21484,1,,,0,68,470144,120,Icon_Skill_Unique_30001,21,22,302,0,,0
112,2,21,21484,1,,,0,68,470144,250,Icon_Skill_Unique_30001,21,22,453,0,,0
112,3,21,21484,1,,,0,68,470144,380,Icon_Skill_Unique_30001,21,22,604,0,,0
112,4,21,21484,1,,,0,68,470144,440,Icon_Skill_Unique_30001,21,22,755,0,,0
114,0,21,21485,1,,,0,68,470145,60,Icon_Skill_Passive_23251,60,253,210,0,,0
114,1,21,21485,1,,,0,68,470145,120,Icon_Skill_Passive_23251,60,253,420,0,,0
114,2,21,21485,1,,,0,68,470145,250,Icon_Skill_Passive_23251,60,253,630,0,,0
114,3,21,21485,1,,,0,68,470145,380,Icon_Skill_Passive_23251,60,253,840,0,,0
114,4,21,21485,1,,,0,68,470145,440,Icon_Skill_Passive_23251,60,253,1050,0,,0
117,0,21,21486,1,,,0,68,470146,60,Icon_Skill_Passive_20234,10,253,150,0,,0
117,1,21,21486,1,,,0,68,470146,120,Icon_Skill_Passive_20234,10,253,300,0,,0
117,2,21,21486,1,,,0,68,470146,250,Icon_Skill_Passive_20234,10,253,450,0,,0
117,3,21,21486,1,,,0,68,470146,380,Icon_Skill_Passive_20234,10,253,600,0,,0
117,4,21,21486,1,,,0,68,470146,440,Icon_Skill_Passive_20234,10,253,750,0,,0
107,0,22,30791,2,,,0,69,472071,60,Icon_Skill_Passive_20234,10,253,204,0,,0
107,1,22,30791,2,,,0,69,472071,130,Icon_Skill_Passive_20234,10,253,408,0,,0
107,2,22,30791,2,,,0,69,472071,270,Icon_Skill_Passive_20234,10,253,612,0,,0
107,3,22,30791,2,,,0,69,472071,400,Icon_Skill_Passive_20234,10,253,816,0,,0
107,4,22,30791,2,,,0,69,472071,470,Icon_Skill_Passive_20234,10,253,1020,0,,0
108,0,22,30792,2,,,0,69,472072,60,Icon_Skill_Passive_20235,11,253,268,0,,0
108,1,22,30792,2,,,0,69,472072,130,Icon_Skill_Passive_20235,11,253,536,0,,0
108,2,22,30792,2,,,0,69,472072,270,Icon_Skill_Passive_20235,11,253,804,0,,0
108,3,22,30792,2,,,0,69,472072,400,Icon_Skill_Passive_20235,11,253,1072,0,,0
108,4,22,30792,2,,,0,69,472072,470,Icon_Skill_Passive_20235,11,253,1340,0,,0
109,0,22,30793,2,,,0,69,472073,60,Icon_Skill_Passive_21251,29,253,131,0,,0
109,1,22,30793,2,,,0,69,472073,130,Icon_Skill_Passive_21251,29,253,262,0,,0
109,2,22,30793,2,,,0,69,472073,270,Icon_Skill_Passive_21251,29,253,393,0,,0
109,3,22,30793,2,,,0,69,472073,400,Icon_Skill_Passive_21251,29,253,524,0,,0
109,4,22,30793,2,,,0,69,472073,470,Icon_Skill_Passive_21251,29,253,655,0,,0
113,0,23,30891,2,,,0,69,472081,80,Icon_Skill_Passive_23211,58,253,353,0,,0
113,1,23,30891,2,,,0,69,472081,160,Icon_Skill_Passive_23211,58,253,706,0,,0
113,2,23,30891,2,,,0,69,472081,320,Icon_Skill_Passive_23211,58,253,1059,0,,0
113,3,23,30891,2,,,0,69,472081,490,Icon_Skill_Passive_23211,58,253,1412,0,,0
113,4,23,30891,2,,,0,69,472081,570,Icon_Skill_Passive_23211,58,253,1765,0,,0
115,0,23,30892,2,,,0,69,472082,80,Icon_Skill_Passive_20232,101,253,201,0,,0
