Index,Id,Name,BoxType,BoxItemInfoId,MinItemCount
94011,911165,아마데우스의 전리품,1,140031,1
94012,911165,아마데우스의 전리품,1,150011,1
94013,911165,아마데우스의 전리품,1,150021,1
94014,911165,아마데우스의 전리품,1,150031,1
94015,911165,아마데우스의 전리품,1,160011,1
94016,911165,아마데우스의 전리품,1,160021,1
94017,911165,아마데우스의 전리품,1,160031,1
94018,911165,아마데우스의 전리품,1,110051,1
94019,911165,아마데우스의 전리품,1,120051,1
94020,911165,아마데우스의 전리품,1,130051,1
94021,911165,아마데우스의 전리품,1,140051,1
94022,911165,아마데우스의 전리품,1,150051,1
94023,911165,아마데우스의 전리품,1,160051,1
94024,911165,아마데우스의 전리품,1,110012,1
94025,911165,아마데우스의 전리품,1,110022,1
94026,911165,아마데우스의 전리품,1,110032,1
94027,911165,아마데우스의 전리품,1,120012,1
94028,911165,아마데우스의 전리품,1,120022,1
94029,911165,아마데우스의 전리품,1,120032,1
94030,911165,아마데우스의 전리품,1,130012,1
94031,911165,아마데우스의 전리품,1,130022,1
94032,911165,아마데우스의 전리품,1,130032,1
94033,911165,아마데우스의 전리품,1,140012,1
94034,911165,아마데우스의 전리품,1,140022,1
94035,911165,아마데우스의 전리품,1,140032,1
94036,911165,아마데우스의 전리품,1,150012,1
94037,911165,아마데우스의 전리품,1,150022,1
94038,911165,아마데우스의 전리품,1,150032,1
94039,911165,아마데우스의 전리품,1,160012,1
94040,911165,아마데우스의 전리품,1,160022,1
94041,911165,아마데우스의 전리품,1,160032,1
94042,911165,아마데우스의 전리품,1,110052,1
94043,911165,아마데우스의 전리품,1,120052,1
94044,911165,아마데우스의 전리품,1,130052,1
94045,911165,아마데우스의 전리품,1,140052,1
94046,911165,아마데우스의 전리품,1,150052,1
94047,911165,아마데우스의 전리품,1,160052,1
94048,911165,아마데우스의 전리품,1,110013,1
94049,911165,아마데우스의 전리품,1,110023,1
94050,911165,아마데우스의 전리품,1,110033,1
94051,911165,아마데우스의 전리품,1,120013,1
94052,911165,아마데우스의 전리품,1,120023,1
94053,911165,아마데우스의 전리품,1,120033,1
94054,911165,아마데우스의 전리품,1,130013,1
94055,911165,아마데우스의 전리품,1,130023,1
94056,911165,아마데우스의 전리품,1,130033,1
94057,911165,아마데우스의 전리품,1,140013,1
94058,911165,아마데우스의 전리품,1,140023,1
94059,911165,아마데우스의 전리품,1,140033,1
94060,911165,아마데우스의 전리품,1,150013,1
94061,911165,아마데우스의 전리품,1,150023,1
94062,911165,아마데우스의 전리품,1,150033,1
94063,911165,아마데우스의 전리품,1,160013,1
94064,911165,아마데우스의 전리품,1,160023,1
94065,911165,아마데우스의 전리품,1,160033,1
94066,911165,아마데우스의 전리품,1,110053,1
94067,911165,아마데우스의 전리품,1,120053,1
94068,911165,아마데우스의 전리품,1,130053,1
94069,911165,아마데우스의 전리품,1,140053,1
94070,911165,아마데우스의 전리품,1,150053,1
94071,911165,아마데우스의 전리품,1,160053,1
94072,911165,아마데우스의 전리품,1,110014,1
94073,911165,아마데우스의 전리품,1,110024,1
94074,911165,아마데우스의 전리품,1,110034,1
94075,911165,아마데우스의 전리품,1,120014,1
94076,911165,아마데우스의 전리품,1,120024,1
94077,911165,아마데우스의 전리품,1,120034,1
94078,911165,아마데우스의 전리품,1,130014,1
94079,911165,아마데우스의 전리품,1,130024,1
94080,911165,아마데우스의 전리품,1,130034,1
94081,911165,아마데우스의 전리품,1,140014,1
94082,911165,아마데우스의 전리품,1,140024,1
94083,911165,아마데우스의 전리품,1,140034,1
94084,911165,아마데우스의 전리품,1,150014,1
94085,911165,아마데우스의 전리품,1,150024,1
94086,911165,아마데우스의 전리품,1,150034,1
94087,911165,아마데우스의 전리품,1,160014,1
94088,911165,아마데우스의 전리품,1,160024,1
94089,911165,아마데우스의 전리품,1,160034,1
94090,911165,아마데우스의 전리품,1,110054,1
94091,911165,아마데우스의 전리품,1,120054,1
94092,911165,아마데우스의 전리품,1,130054,1
94093,911165,아마데우스의 전리품,1,140054,1
94094,911165,아마데우스의 전리품,1,150054,1
94095,911165,아마데우스의 전리품,1,160054,1
94096,911165,아마데우스의 전리품,1,480004,2
94097,911165,아마데우스의 전리품,1,480007,1
94098,911165,아마데우스의 전리품,1,480010,1
94099,911165,아마데우스의 전리품,1,480013,1
95000,911166,스테노아의 전리품,1,210013,1
95001,911166,스테노아의 전리품,1,220013,1
95002,911166,스테노아의 전리품,1,230013,1
95003,911166,스테노아의 전리품,1,240013,1
95004,911166,스테노아의 전리품,1,210023,1
95005,911166,스테노아의 전리품,1,220023,1
95006,911166,스테노아의 전리품,1,230023,1
95007,911166,스테노아의 전리품,1,240023,1
95008,911166,스테노아의 전리품,1,210033,1
95009,911166,스테노아의 전리품,1,220033,1
95010,911166,스테노아의 전리품,1,230033,1
95011,911166,스테노아의 전리품,1,240033,1
95012,911166,스테노아의 전리품,1,210043,1
95013,911166,스테노아의 전리품,1,220043,1
95014,911166,스테노아의 전리품,1,230043,1
95015,911166,스테노아의 전리품,1,240043,1
95016,911166,스테노아의 전리품,1,210053,1
95017,911166,스테노아의 전리품,1,220053,1
95018,911166,스테노아의 전리품,1,230053,1
95019,911166,스테노아의 전리품,1,240053,1
95020,911166,스테노아의 전리품,1,210063,1
95021,911166,스테노아의 전리품,1,220063,1
95022,911166,스테노아의 전리품,1,230063,1
95023,911166,스테노아의 전리품,1,240063,1
95024,911166,스테노아의 전리품,1,210103,1
95025,911166,스테노아의 전리품,1,220103,1
95026,911166,스테노아의 전리품,1,230103,1
95027,911166,스테노아의 전리품,1,240103,1
95028,911166,스테노아의 전리품,1,210113,1
95029,911166,스테노아의 전리품,1,220113,1
95030,911166,스테노아의 전리품,1,230113,1
95031,911166,스테노아의 전리품,1,240113,1
95032,911166,스테노아의 전리품,1,210123,1
95033,911166,스테노아의 전리품,1,220123,1
95034,911166,스테노아의 전리품,1,230123,1
95035,911166,스테노아의 전리품,1,240123,1
95036,911166,스테노아의 전리품,1,210014,1
95037,911166,스테노아의 전리품,1,220014,1
95038,911166,스테노아의 전리품,1,230014,1
95039,911166,스테노아의 전리품,1,240014,1
95040,911166,스테노아의 전리품,1,210024,1
95041,911166,스테노아의 전리품,1,220024,1
95042,911166,스테노아의 전리품,1,230024,1
95043,911166,스테노아의 전리품,1,240024,1
95044,911166,스테노아의 전리품,1,210034,1
95045,911166,스테노아의 전리품,1,220034,1
95046,911166,스테노아의 전리품,1,230034,1
95047,911166,스테노아의 전리품,1,240034,1
95048,911166,스테노아의 전리품,1,210044,1
95049,911166,스테노아의 전리품,1,220044,1
95050,911166,스테노아의 전리품,1,230044,1
95051,911166,스테노아의 전리품,1,240044,1
95052,911166,스테노아의 전리품,1,210054,1
95053,911166,스테노아의 전리품,1,220054,1
95054,911166,스테노아의 전리품,1,230054,1
95055,911166,스테노아의 전리품,1,240054,1
95056,911166,스테노아의 전리품,1,210064,1
95057,911166,스테노아의 전리품,1,220064,1
95058,911166,스테노아의 전리품,1,230064,1
95059,911166,스테노아의 전리품,1,240064,1
95060,911166,스테노아의 전리품,1,210104,1
95061,911166,스테노아의 전리품,1,220104,1
95062,911166,스테노아의 전리품,1,230104,1
95063,911166,스테노아의 전리품,1,240104,1
95064,911166,스테노아의 전리품,1,210114,1
95065,911166,스테노아의 전리품,1,220114,1
95066,911166,스테노아의 전리품,1,230114,1
95067,911166,스테노아의 전리품,1,240114,1
95068,911166,스테노아의 전리품,1,210124,1
95069,911166,스테노아의 전리품,1,220124,1
95070,911166,스테노아의 전리품,1,230124,1
95071,911166,스테노아의 전리품,1,240124,1
95072,911166,스테노아의 전리품,1,480011,1
95073,911166,스테노아의 전리품,1,480014,1
96000,911170,언더테이커의 전리품,1,110013,1
96001,911170,언더테이커의 전리품,1,110023,1
96002,911170,언더테이커의 전리품,1,110033,1
96003,911170,언더테이커의 전리품,1,120013,1
96004,911170,언더테이커의 전리품,1,120023,1
96005,911170,언더테이커의 전리품,1,120033,1
96006,911170,언더테이커의 전리품,1,130013,1
96007,911170,언더테이커의 전리품,1,130023,1
96008,911170,언더테이커의 전리품,1,130033,1
96009,911170,언더테이커의 전리품,1,140013,1
96010,911170,언더테이커의 전리품,1,140023,1
96011,911170,언더테이커의 전리품,1,140033,1
96012,911170,언더테이커의 전리품,1,150013,1
96013,911170,언더테이커의 전리품,1,150023,1
96014,911170,언더테이커의 전리품,1,150033,1
96015,911170,언더테이커의 전리품,1,160013,1
96016,911170,언더테이커의 전리품,1,160023,1
96017,911170,언더테이커의 전리품,1,160033,1
96018,911170,언더테이커의 전리품,1,110014,1
96019,911170,언더테이커의 전리품,1,110024,1
96020,911170,언더테이커의 전리품,1,110034,1
96021,911170,언더테이커의 전리품,1,120014,1
96022,911170,언더테이커의 전리품,1,120024,1
96023,911170,언더테이커의 전리품,1,120034,1
96024,911170,언더테이커의 전리품,1,130014,1
96025,911170,언더테이커의 전리품,1,130024,1
96026,911170,언더테이커의 전리품,1,130034,1
96027,911170,언더테이커의 전리품,1,140014,1
96028,911170,언더테이커의 전리품,1,140024,1
96029,911170,언더테이커의 전리품,1,140034,1
96030,911170,언더테이커의 전리품,1,150014,1
96031,911170,언더테이커의 전리품,1,150024,1
96032,911170,언더테이커의 전리품,1,150034,1
96033,911170,언더테이커의 전리품,1,160014,1
96034,911170,언더테이커의 전리품,1,160024,1
96035,911170,언더테이커의 전리품,1,160034,1
96036,911170,언더테이커의 전리품,1,480010,1
96037,911170,언더테이커의 전리품,1,480013,1
97000,911168,마락스의 전리품,1,310004,1
97001,911168,마락스의 전리품,1,320004,1
97002,911168,마락스의 전리품,1,330004,1
97003,911168,마락스의 전리품,1,310014,1
97004,911168,마락스의 전리품,1,320014,1
97005,911168,마락스의 전리품,1,330014,1
97006,911168,마락스의 전리품,1,310024,1
97007,911168,마락스의 전리품,1,320024,1
97008,911168,마락스의 전리품,1,330024,1
97009,911168,마락스의 전리품,1,310034,1
97010,911168,마락스의 전리품,1,320034,1
97011,911168,마락스의 전리품,1,330034,1
97012,911168,마락스의 전리품,1,310044,1
97013,911168,마락스의 전리품,1,320044,1
97014,911168,마락스의 전리품,1,330044,1
97015,911168,마락스의 전리품,1,310054,1
97016,911168,마락스의 전리품,1,320054,1
97017,911168,마락스의 전리품,1,330054,1
97018,911168,마락스의 전리품,1,310005,1
97019,911168,마락스의 전리품,1,320005,1
97020,911168,마락스의 전리품,1,330005,1
97021,911168,마락스의 전리품,1,310015,1
97022,911168,마락스의 전리품,1,320015,1
97023,911168,마락스의 전리품,1,330015,1
97024,911168,마락스의 전리품,1,310025,1
97025,911168,마락스의 전리품,1,320025,1
97026,911168,마락스의 전리품,1,330025,1
97027,911168,마락스의 전리품,1,310035,1
97028,911168,마락스의 전리품,1,320035,1
97029,911168,마락스의 전리품,1,330035,1
97030,911168,마락스의 전리품,1,310045,1
97031,911168,마락스의 전리품,1,320045,1
97032,911168,마락스의 전리품,1,330045,1
97033,911168,마락스의 전리품,1,310055,1
97034,911168,마락스의 전리품,1,320055,1
97035,911168,마락스의 전리품,1,330055,1
97036,911168,마락스의 전리품,1,310006,1
97037,911168,마락스의 전리품,1,320006,1
97038,911168,마락스의 전리품,1,330006,1
97039,911168,마락스의 전리품,1,310016,1
97040,911168,마락스의 전리품,1,320016,1
97041,911168,마락스의 전리품,1,330016,1
97042,911168,마락스의 전리품,1,310026,1
97043,911168,마락스의 전리품,1,320026,1
97044,911168,마락스의 전리품,1,330026,1
97045,911168,마락스의 전리품,1,310036,1
97046,911168,마락스의 전리품,1,320036,1
97047,911168,마락스의 전리품,1,330036,1
97048,911168,마락스의 전리품,1,310046,1
97049,911168,마락스의 전리품,1,320046,1
97050,911168,마락스의 전리품,1,330046,1
97051,911168,마락스의 전리품,1,310056,1
97052,911168,마락스의 전리품,1,320056,1
97053,911168,마락스의 전리품,1,330056,1
97054,911168,마락스의 전리품,1,480012,1
97055,911168,마락스의 전리품,1,480015,1
97056,911168,마락스의 전리품,1,480018,1
98000,911169,더러워진 심장,1,210013,1
98001,911169,더러워진 심장,1,220013,1
98002,911169,더러워진 심장,1,230013,1
98003,911169,더러워진 심장,1,240013,1
98004,911169,더러워진 심장,1,210023,1
98005,911169,더러워진 심장,1,220023,1
98006,911169,더러워진 심장,1,230023,1
98007,911169,더러워진 심장,1,240023,1
98008,911169,더러워진 심장,1,210033,1
98009,911169,더러워진 심장,1,220033,1
98010,911169,더러워진 심장,1,230033,1
98011,911169,더러워진 심장,1,240033,1
98012,911169,더러워진 심장,1,210043,1
98013,911169,더러워진 심장,1,220043,1
98014,911169,더러워진 심장,1,230043,1
98015,911169,더러워진 심장,1,240043,1
98016,911169,더러워진 심장,1,210053,1
98017,911169,더러워진 심장,1,220053,1
98018,911169,더러워진 심장,1,230053,1
98019,911169,더러워진 심장,1,240053,1
98020,911169,더러워진 심장,1,210063,1
98021,911169,더러워진 심장,1,220063,1
98022,911169,더러워진 심장,1,230063,1
98023,911169,더러워진 심장,1,240063,1
98024,911169,더러워진 심장,1,210014,1
98025,911169,더러워진 심장,1,220014,1
98026,911169,더러워진 심장,1,230014,1
98027,911169,더러워진 심장,1,240014,1
98028,911169,더러워진 심장,1,210024,1
98029,911169,더러워진 심장,1,220024,1
98030,911169,더러워진 심장,1,230024,1
98031,911169,더러워진 심장,1,240024,1
98032,911169,더러워진 심장,1,210034,1
98033,911169,더러워진 심장,1,220034,1
98034,911169,더러워진 심장,1,230034,1
98035,911169,더러워진 심장,1,240034,1
98036,911169,더러워진 심장,1,210044,1
98037,911169,더러워진 심장,1,220044,1
98038,911169,더러워진 심장,1,230044,1
98039,911169,더러워진 심장,1,240044,1
98040,911169,더러워진 심장,1,210054,1
98041,911169,더러워진 심장,1,220054,1
98042,911169,더러워진 심장,1,230054,1
98043,911169,더러워진 심장,1,240054,1
98044,911169,더러워진 심장,1,210064,1
98045,911169,더러워진 심장,1,220064,1
98046,911169,더러워진 심장,1,230064,1
98047,911169,더러워진 심장,1,240064,1
98048,911169,더러워진 심장,1,210015,1
98049,911169,더러워진 심장,1,220015,1
98050,911169,더러워진 심장,1,230015,1
98051,911169,더러워진 심장,1,240015,1
98052,911169,더러워진 심장,1,210025,1
98053,911169,더러워진 심장,1,220025,1
98054,911169,더러워진 심장,1,230025,1
98055,911169,더러워진 심장,1,240025,1
98056,911169,더러워진 심장,1,210035,1
98057,911169,더러워진 심장,1,220035,1
98058,911169,더러워진 심장,1,230035,1
98059,911169,더러워진 심장,1,240035,1
98060,911169,더러워진 심장,1,210045,1
98061,911169,더러워진 심장,1,220045,1
98062,911169,더러워진 심장,1,230045,1
98063,911169,더러워진 심장,1,240045,1
98064,911169,더러워진 심장,1,210055,1
98065,911169,더러워진 심장,1,220055,1
98066,911169,더러워진 심장,1,230055,1
98067,911169,더러워진 심장,1,240055,1
98068,911169,더러워진 심장,1,210065,1
98069,911169,더러워진 심장,1,220065,1
98070,911169,더러워진 심장,1,230065,1
98071,911169,더러워진 심장,1,240065,1
98072,911169,더러워진 심장,1,480011,1
98073,911169,더러워진 심장,1,480014,1
98074,911169,더러워진 심장,1,480017,1
99000,911167,마샤의 전리품,1,310004,1
99001,911167,마샤의 전리품,1,320004,1
99002,911167,마샤의 전리품,1,330004,1
99003,911167,마샤의 전리품,1,310014,1
99004,911167,마샤의 전리품,1,320014,1
99005,911167,마샤의 전리품,1,330014,1
99006,911167,마샤의 전리품,1,310024,1
99007,911167,마샤의 전리품,1,320024,1
99008,911167,마샤의 전리품,1,330024,1
99009,911167,마샤의 전리품,1,310034,1
99010,911167,마샤의 전리품,1,320034,1
99011,911167,마샤의 전리품,1,330034,1
99012,911167,마샤의 전리품,1,310044,1
99013,911167,마샤의 전리품,1,320044,1
99014,911167,마샤의 전리품,1,330044,1
99015,911167,마샤의 전리품,1,310054,1
99016,911167,마샤의 전리품,1,320054,1
99017,911167,마샤의 전리품,1,330054,1
99018,911167,마샤의 전리품,1,310005,1
99019,911167,마샤의 전리품,1,320005,1
99020,911167,마샤의 전리품,1,330005,1
99021,911167,마샤의 전리품,1,310015,1
99022,911167,마샤의 전리품,1,320015,1
99023,911167,마샤의 전리품,1,330015,1
99024,911167,마샤의 전리품,1,310025,1
99025,911167,마샤의 전리품,1,320025,1
99026,911167,마샤의 전리품,1,330025,1
99027,911167,마샤의 전리품,1,310035,1
99028,911167,마샤의 전리품,1,320035,1
99029,911167,마샤의 전리품,1,330035,1
99030,911167,마샤의 전리품,1,310045,1
99031,911167,마샤의 전리품,1,320045,1
99032,911167,마샤의 전리품,1,330045,1
99033,911167,마샤의 전리품,1,310055,1
99034,911167,마샤의 전리품,1,320055,1
99035,911167,마샤의 전리품,1,330055,1
99036,911167,마샤의 전리품,1,480012,1
99037,911167,마샤의 전리품,1,480015,1
100000,911200,전직 엘릭서 상자,0,450001,16
100001,911200,전직 엘릭서 상자,0,450002,16
100002,911200,전직 엘릭서 상자,0,450004,16
100003,911200,전직 엘릭서 상자,0,450003,16
100004,911200,전직 엘릭서 상자,0,452001,4
100005,911200,전직 엘릭서 상자,0,452002,4
100006,911200,전직 엘릭서 상자,0,452003,4
100007,911200,전직 엘릭서 상자,0,452004,4
102000,911202,[팰러딘] 무기 상자,1,110012,1
102001,911202,[팰러딘] 무기 상자,1,110022,1
102002,911202,[팰러딘] 무기 상자,1,110032,1
102003,911202,[팰러딘] 무기 상자,1,110052,1
102004,911202,[팰러딘] 무기 상자,1,110072,1
103000,911203,[템플 나이트] 무기 상자,1,110012,1
103001,911203,[템플 나이트] 무기 상자,1,110022,1
103002,911203,[템플 나이트] 무기 상자,1,110032,1
103003,911203,[템플 나이트] 무기 상자,1,110052,1
103004,911203,[템플 나이트] 무기 상자,1,110072,1
104000,911204,[실리엔 나이트] 무기 상자,1,110012,1
104001,911204,[실리엔 나이트] 무기 상자,1,110022,1
104002,911204,[실리엔 나이트] 무기 상자,1,110032,1
104003,911204,[실리엔 나이트] 무기 상자,1,110052,1
104004,911204,[실리엔 나이트] 무기 상자,1,110072,1
105000,911205,[가디언] 무기 상자,1,110012,1
105001,911205,[가디언] 무기 상자,1,110022,1
105002,911205,[가디언] 무기 상자,1,110032,1
105003,911205,[가디언] 무기 상자,1,110052,1
105004,911205,[가디언] 무기 상자,1,110072,1
106000,911206,[워로드] 무기 상자,1,120012,1
106001,911206,[워로드] 무기 상자,1,120022,1
106002,911206,[워로드] 무기 상자,1,120032,1
106003,911206,[워로드] 무기 상자,1,130012,1
106004,911206,[워로드] 무기 상자,1,130022,1
106005,911206,[워로드] 무기 상자,1,130032,1
106006,911206,[워로드] 무기 상자,1,120052,1
106007,911206,[워로드] 무기 상자,1,130052,1
106008,911206,[워로드] 무기 상자,1,120072,1
106009,911206,[워로드] 무기 상자,1,130072,1
107000,911207,[블레이드 댄서] 무기 상자,1,120012,1
107001,911207,[블레이드 댄서] 무기 상자,1,120022,1
107002,911207,[블레이드 댄서] 무기 상자,1,120032,1
107003,911207,[블레이드 댄서] 무기 상자,1,130012,1
107004,911207,[블레이드 댄서] 무기 상자,1,130022,1
107005,911207,[블레이드 댄서] 무기 상자,1,130032,1
107006,911207,[블레이드 댄서] 무기 상자,1,120052,1
107007,911207,[블레이드 댄서] 무기 상자,1,130052,1
107008,911207,[블레이드 댄서] 무기 상자,1,120072,1
107009,911207,[블레이드 댄서] 무기 상자,1,130072,1
108000,911208,[소드 싱어] 무기 상자,1,120012,1
108001,911208,[소드 싱어] 무기 상자,1,120022,1
108002,911208,[소드 싱어] 무기 상자,1,120032,1
108003,911208,[소드 싱어] 무기 상자,1,130012,1
108004,911208,[소드 싱어] 무기 상자,1,130022,1
108005,911208,[소드 싱어] 무기 상자,1,130032,1
108006,911208,[소드 싱어] 무기 상자,1,120052,1
108007,911208,[소드 싱어] 무기 상자,1,130052,1
108008,911208,[소드 싱어] 무기 상자,1,120072,1
108009,911208,[소드 싱어] 무기 상자,1,130072,1
109000,911209,[슬레이어] 무기 상자,1,120012,1
109001,911209,[슬레이어] 무기 상자,1,120022,1
109002,911209,[슬레이어] 무기 상자,1,120032,1
109003,911209,[슬레이어] 무기 상자,1,130012,1
109004,911209,[슬레이어] 무기 상자,1,130022,1
109005,911209,[슬레이어] 무기 상자,1,130032,1
109006,911209,[슬레이어] 무기 상자,1,120052,1
109007,911209,[슬레이어] 무기 상자,1,130052,1
109008,911209,[슬레이어] 무기 상자,1,120072,1
109009,911209,[슬레이어] 무기 상자,1,130072,1
110000,911210,[트레져 헌터] 무기 상자,1,140012,1
110001,911210,[트레져 헌터] 무기 상자,1,140022,1
110002,911210,[트레져 헌터] 무기 상자,1,140032,1
110003,911210,[트레져 헌터] 무기 상자,1,140052,1
110004,911210,[트레져 헌터] 무기 상자,1,140072,1
111000,911211,[플래인 워커] 무기 상자,1,140012,1
111001,911211,[플래인 워커] 무기 상자,1,140022,1
111002,911211,[플래인 워커] 무기 상자,1,140032,1
111003,911211,[플래인 워커] 무기 상자,1,140052,1
111004,911211,[플래인 워커] 무기 상자,1,140072,1
112000,911212,[어비스 워커] 무기 상자,1,140012,1
112001,911212,[어비스 워커] 무기 상자,1,140022,1
112002,911212,[어비스 워커] 무기 상자,1,140032,1
112003,911212,[어비스 워커] 무기 상자,1,140052,1
112004,911212,[어비스 워커] 무기 상자,1,140072,1
113000,911213,[스케빈져] 무기 상자,1,140012,1
113001,911213,[스케빈져] 무기 상자,1,140022,1
113002,911213,[스케빈져] 무기 상자,1,140032,1
113003,911213,[스케빈져] 무기 상자,1,140052,1
113004,911213,[스케빈져] 무기 상자,1,140072,1
114000,911214,[호크아이] 무기 상자,1,150012,1
114001,911214,[호크아이] 무기 상자,1,150022,1
114002,911214,[호크아이] 무기 상자,1,150032,1
114003,911214,[호크아이] 무기 상자,1,150052,1
114004,911214,[호크아이] 무기 상자,1,150072,1
115000,911215,[실버 레인져] 무기 상자,1,150012,1
115001,911215,[실버 레인져] 무기 상자,1,150022,1
115002,911215,[실버 레인져] 무기 상자,1,150032,1
115003,911215,[실버 레인져] 무기 상자,1,150052,1
115004,911215,[실버 레인져] 무기 상자,1,150072,1
116000,911216,[팬텀 레인져] 무기 상자,1,150012,1
116001,911216,[팬텀 레인져] 무기 상자,1,150022,1
116002,911216,[팬텀 레인져] 무기 상자,1,150032,1
116003,911216,[팬텀 레인져] 무기 상자,1,150052,1
116004,911216,[팬텀 레인져] 무기 상자,1,150072,1
117000,911217,[워 레인져] 무기 상자,1,150012,1
117001,911217,[워 레인져] 무기 상자,1,150022,1
117002,911217,[워 레인져] 무기 상자,1,150032,1
117003,911217,[워 레인져] 무기 상자,1,150052,1
117004,911217,[워 레인져] 무기 상자,1,150072,1
118000,911218,[소서러] 무기 상자,1,160012,1
118001,911218,[소서러] 무기 상자,1,160022,1
118002,911218,[소서러] 무기 상자,1,160032,1
118003,911218,[소서러] 무기 상자,1,160052,1
118004,911218,[소서러] 무기 상자,1,160072,1
119000,911219,[스펠 싱어] 무기 상자,1,160012,1
119001,911219,[스펠 싱어] 무기 상자,1,160022,1
119002,911219,[스펠 싱어] 무기 상자,1,160032,1
119003,911219,[스펠 싱어] 무기 상자,1,160052,1
119004,911219,[스펠 싱어] 무기 상자,1,160072,1
120000,911220,[스펠 하울러] 무기 상자,1,160012,1
120001,911220,[스펠 하울러] 무기 상자,1,160022,1
120002,911220,[스펠 하울러] 무기 상자,1,160032,1
120003,911220,[스펠 하울러] 무기 상자,1,160052,1
120004,911220,[스펠 하울러] 무기 상자,1,160072,1
121000,911221,[쿼럴 위저드] 무기 상자,1,160012,1
121001,911221,[쿼럴 위저드] 무기 상자,1,160022,1
121002,911221,[쿼럴 위저드] 무기 상자,1,160032,1
121003,911221,[쿼럴 위저드] 무기 상자,1,160052,1
121004,911221,[쿼럴 위저드] 무기 상자,1,160072,1
122000,911222,[비숍] 무기 상자,1,160012,1
122001,911222,[비숍] 무기 상자,1,160022,1
122002,911222,[비숍] 무기 상자,1,160032,1
122003,911222,[비숍] 무기 상자,1,160052,1
122004,911222,[비숍] 무기 상자,1,160072,1
123000,911223,[엘더] 무기 상자,1,160012,1
123001,911223,[엘더] 무기 상자,1,160022,1
123002,911223,[엘더] 무기 상자,1,160032,1
123003,911223,[엘더] 무기 상자,1,160052,1
123004,911223,[엘더] 무기 상자,1,160072,1
124000,911224,[실리엔 엘더] 무기 상자,1,160012,1
124001,911224,[실리엔 엘더] 무기 상자,1,160022,1
124002,911224,[실리엔 엘더] 무기 상자,1,160032,1
124003,911224,[실리엔 엘더] 무기 상자,1,160052,1
124004,911224,[실리엔 엘더] 무기 상자,1,160072,1
125000,911225,[세이지] 무기 상자,1,160012,1
125001,911225,[세이지] 무기 상자,1,160022,1
125002,911225,[세이지] 무기 상자,1,160032,1
125003,911225,[세이지] 무기 상자,1,160052,1
125004,911225,[세이지] 무기 상자,1,160072,1
127000,911230,바르칼론의 전리품 상자,1,430002,1
127001,911230,바르칼론의 전리품 상자,1,430012,1
127002,911230,바르칼론의 전리품 상자,1,430032,1
127003,911230,바르칼론의 전리품 상자,1,430022,1
127004,911230,바르칼론의 전리품 상자,1,430062,1
127005,911230,바르칼론의 전리품 상자,1,430072,1
127006,911230,바르칼론의 전리품 상자,1,430082,1
127007,911230,바르칼론의 전리품 상자,1,430042,1
127008,911230,바르칼론의 전리품 상자,1,430052,1
127009,911230,바르칼론의 전리품 상자,1,430003,1
127010,911230,바르칼론의 전리품 상자,1,430013,1
127011,911230,바르칼론의 전리품 상자,1,430033,1
127012,911230,바르칼론의 전리품 상자,1,430023,1
127013,911230,바르칼론의 전리품 상자,1,430063,1
127014,911230,바르칼론의 전리품 상자,1,430073,1
127015,911230,바르칼론의 전리품 상자,1,430083,1
127016,911230,바르칼론의 전리품 상자,1,430043,1
127017,911230,바르칼론의 전리품 상자,1,430053,1
127018,911230,바르칼론의 전리품 상자,1,410001,1
127019,911230,바르칼론의 전리품 상자,1,410002,1
127020,911230,바르칼론의 전리품 상자,1,410003,1
127021,911230,바르칼론의 전리품 상자,1,450001,2
127022,911230,바르칼론의 전리품 상자,1,450002,2
127023,911230,바르칼론의 전리품 상자,1,450003,2
127024,911230,바르칼론의 전리품 상자,1,450004,2
127025,911230,바르칼론의 전리품 상자,1,452001,1
127026,911230,바르칼론의 전리품 상자,1,452002,1
127027,911230,바르칼론의 전리품 상자,1,452003,1
127028,911230,바르칼론의 전리품 상자,1,452004,1
127029,911230,바르칼론의 전리품 상자,1,400002,50
127030,911230,바르칼론의 전리품 상자,1,400002,100
127031,911230,바르칼론의 전리품 상자,1,490005,50
127032,911230,바르칼론의 전리품 상자,1,490005,100
127033,911230,바르칼론의 전리품 상자,1,490005,100
127034,911230,바르칼론의 전리품 상자,1,480004,1
127035,911230,바르칼론의 전리품 상자,1,480005,1
127036,911230,바르칼론의 전리품 상자,1,480006,1
127037,911230,바르칼론의 전리품 상자,1,480007,1
127038,911230,바르칼론의 전리품 상자,1,480008,1
127039,911230,바르칼론의 전리품 상자,1,480009,1
128000,911231,바르칼론의 고급 전리품 상자,1,430003,1
128001,911231,바르칼론의 고급 전리품 상자,1,430013,1
128002,911231,바르칼론의 고급 전리품 상자,1,430033,1
128003,911231,바르칼론의 고급 전리품 상자,1,430043,1
128004,911231,바르칼론의 고급 전리품 상자,1,430053,1
128005,911231,바르칼론의 고급 전리품 상자,1,430063,1
128006,911231,바르칼론의 고급 전리품 상자,1,430073,1
128007,911231,바르칼론의 고급 전리품 상자,1,430083,1
128008,911231,바르칼론의 고급 전리품 상자,1,430004,1
128009,911231,바르칼론의 고급 전리품 상자,1,430014,1
128010,911231,바르칼론의 고급 전리품 상자,1,430034,1
128011,911231,바르칼론의 고급 전리품 상자,1,430044,1
128012,911231,바르칼론의 고급 전리품 상자,1,430054,1
