ClassGroupId,ActId,ActName,QuestId,RequiredQuestId,RecommendedPower,RecommendedPersonnel,QuestImg,QuestDesc,QuestImg2,QuestDesc2,QuestImg3,QuestDesc3,QuestImg4,QuestDesc4,QuestImg5,QuestDesc5,TaskContentType,QuestTaskID
39,1,깨어난 거인들,2039103,2039102,970600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 병사들은 하거인 보다 훨씬 큰, 또 다른 거인이 있다고 합니다.
 
 그 거인은 하거인과는 판이하게 다른 모습을 하고 있으며
 압도적인 힘과 기술로 수비대를 유린하고 있었습니다.

 걷잡을 수 없는 공포와 불길함이 퍼져나가고 있습니다.
 어서 빨리 테오도르, 러셀과 합류하기 위해 내성으로 가야합니다.",QuestDialog/Aimel," 그런데... 혹시 너도 병사들의 말을 들었어?

 <GreenBold>하거인들 하고는 비교도 안 되게 커다란 놈</>이 있다고 했어...
 그게 사실이라면...
 정말 큰일이네...
  
 저 성벽들은 거인을 생각하고 만든 것이 아니고
 저 병사 중 누구도 거인과 싸워본 경험은 없을 거야.

 테오도르 님은 뭔가 방법이 있으시겠지?
 어서 빨리 가보자!",QuestDialog/Aimel," 테오도르 님과 러셀을 찾아야 해! 하도 난장판이라 찾는 것도 쉽지 않네!
 
 하거인 보다 훨씬 큰 거인이 있다면
 테오도르 님과 러셀만으로는 힘들지도 몰라. 우리가 도와야 해!
 혹시라도 그 거인을 만나면 함부로 공격해선 안돼.
 알았지?",QuestDialog/Aimel," 세상에! 러셀! 테오도르 님!
 
 다들 무사해야 할 텐데!
 어떻게 저런 놈이 있는 거지? 무슨 공격을 해도 꿈적을 안 하는 것 같아!

 이대로 성이 무너지는 건 시간문제겠어! ",QuestDialog/Image_ClassTransferQuest_CompleteMark," 병사들이 말하던 거인은
 막강한 힘으로 아덴성의 성문을 위협하고 있었습니다.

 테오도르와 러셀이 사력을 다하고 있지만
 거인을 감싸고 있는 수상한 보호막 때문에
 아무런 피해도 줄 수 없었습니다. 
 은빛용병단이 버티고는 있지만 이대로 시간이 흐르면
 결과는 뻔해 보입니다.",,
39,1,깨어난 거인들,2039104,2039103,970600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," <GreenBold>고대의 거인</>은 강력한 힘으로 아덴성을 위협하고 있습니다.

 테오도르와 러셀이 병사들을 진두지휘하며
 거인에게 맞서 싸우고 있지만, 상황이 좀처럼 좋아지지 않습니다.
 
 뭔가 다른 방법을 찾아야만 합니다.",QuestDialog/ArmorMerchant_01," 뭐... 저런 터프한 놈이 다 있지?
 
 화살도 안 통하고 심지어 테오도르 님의 마법까지 막아냈어.
 이젠 무지막지한 반격을 퍼부어대는군!
 
 어? 어라? 아이멜이 도착했잖아?
 하필 이런 꼴일 때 오다니... 폼 안나게...",QuestDialog/Aimel," 러셀 저 바보가 쎈척하고 있잖아?

 저러다가 큰일날텐데!
 대체 저 거인은 어떻게 되었길래, 뭔 공격을 해도 꿈적을 안 하는 거지?
 
 이러다간 우리 다 죽겠어!
 ",QuestDialog/HardinsFollower," 지금으로선 이 방법이 최선인 것 같군...
 거인의 공격을 최대한 봉쇄하면서 시간을 벌겠네.
 
 반드시 이 <GreenBold>거인을 상대할 방법</>을 찾아와야 하네...
 오래 걸릴 경우엔...
 좀 무리가 가겠지만,
 이 근방의 시공간을 뒤틀어 버릴 테니 너무 걱정 말게.",QuestDialog/Image_ClassTransferQuest_CompleteMark," 페르넬에 의하면

 아덴성을 공격하고 있는 거인의 정체는
 <GreenBold>파멸의 거인이라 불리었던 이슬레이</>라고 합니다.
 거인의 주변을 감싸고 있는 특수한 방어막을 제거하지 못하면
 이슬레이에겐 그 어떤 상처도 입힐 방법이 없는 것 같습니다.
 
 이슬레이를 쓰러뜨리기 위해
 페르넬의 제안대로 거인의 상자의 비밀을 알아내야 합니다.",,
39,1,깨어난 거인들,2039105,2039104,970600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 거인의 상자는 거인의 시대에 만들어진 특수한 물건입니다.
 
 거인의 상자가 가지고있는 무한한 힘은
 사용자의 잠재력을 일깨워 강력한 힘을 주기도 합니다.

 페르넬은 파멸의 거인 이슬레이를 해치우기 위해
 <GreenBold>거인의 상자의 비밀을 밝혀내야 한다</>고 합니다.",QuestDialog/Fernel," 명색이 고고학자인데 아직 거인의 상자의 비밀을 다 알아내지 못했네.
 
 하지만 분명한 건
 이 거인의 상자는 정말 특별하고 굉장한 물건이라는 거네.
 
 이걸 노리는 자들이 엄청 많았다는 것만 말해두지.
 그러니 날 믿고 따라와 주겠나?",QuestDialog/Fernel," 거인의 상자에 대해 도움을 줄 전문가를 알고 있네.

 <GreenBold>상아탑 마법사 게일</>이라는 친구지.
 상아탑 마법사라니까 신뢰가 막 생기지 않나?
 그 동네 샌님치곤 성격이 괜찮은 친구니까 걱정 말라구.
 그렇지 않고서야 나랑 어찌 친할 수가 있겠나?
 어서 상아탑 자치구역으로 가자구!",QuestDialog/Fernel," 자~! 그럼...

 거인의 상자에 대해 내가 아는 선까지는 말해줘야겠군.
 
 잘 들어보게나!",QuestDialog/Image_ClassTransferQuest_CompleteMark," 페르넬은 <GreenBold>거인의 상자</>에 대해 알고 있는 내용을
 당신에게 전수해주었습니다.
 
 페르넬이 알고 있던 것은 단지 일부분의 지식에 불과했지만,
 거인의 상자의 비밀을 모두 밝혀낼 수만 있다면,
 그동안 가보지 못한 새로운 경지에 도달할 수 있을 거란
 확신을 주기에는 충분했습니다.",,
39,1,깨어난 거인들,2039106,2039105,970600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 페르넬이 도움을 받고자 하는 전문가는 게일이라는 상아탑 마법사였습니다.

 상아탑의 마법사 정도라면 허당은 아닐 테니
 그를 찾아서 도움을 구하는 것은 좋은 생각인 것 같습니다.
 
 페르넬의 바람대로, 상아탑 마법사 게일이
 거인의 정수를 구할 방법을 알고 있어야 할 텐데요...",QuestDialog/Fernel," 내 설명이 어렵지는 않았나? 한 번에 이해했다니 대단하군.

 이쯤 되면 왜 내가 거인의 상자를 이용해
 이슬레이를 쓰러뜨리려고 하는지 이해가 가는가?
 
 거인의 상자의 비밀을 모두 알아내면 정말 큰 힘을 가질 수 있을 거야.
 제아무리 이슬레이라도 당해낼 순 없을 걸세!",QuestDialog/Fernel," 게일은... 상아탑 마법사치고는 품위가 좀 없는 친구지.
 아무하고나 잘 어울린달까?
 아! 여기서 중요한 건 ""아무하고나"" 라네.
 귀족에서부터 거리의 부랑자까지 정말 발이 넓은 친구지.
 그러다보니 나랑도 친구가 된 거지. 껄껄껄~!
 
 이것저것 유용한 정보를 많이 가진 친구라네.",QuestDialog/Noble_02_02," 자네가 이길 줄 몰랐어.
 저놈들은 꽤 끈질긴 데다가 한가닥하는 놈들이거든.
 
 놈들에게 계속 쫓기다가 지팡이를 떨어뜨렸지 뭔가?
 저기 떨어져 있던 내 지팡이를 되찾으려고 기회만 엿보고 있었는데,
 자네가 나타난 거야. 놈들이 자네를 나인 줄 알고 덮친 걸세.
 내 물건을 미끼처럼 이용하다니 어휴~ 지독한 놈들이지...",QuestDialog/Image_ClassTransferQuest_CompleteMark," 불한당 무리가 당신을 게일로 오해해서 공격해 올 정도로
 상아탑 마법사 게일은 뭔가 곤란한 일을 겪고 있었습니다.
 
 그의 협력을 얻기 위해서는
 게일의 곤란한 상황을 해결해주어야겠지요.

 페르넬에 따르면
 게일은 귀족에서부터 거리의 부랑자까지 다양한 계층의 사람들과
 친교가 있는 것 같습니다.
 그 때문에 <GreenBold>다양한 정보</>를 가지고 있다고 하는군요.
 적어도 상아탑 마법사 정도는 되니까,
 어느 정도의 기대는 할 수 있을 것 같습니다.",,
39,1,깨어난 거인들,2039107,2039106,970600,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 게일은 개인적인 문제를 해결하기 전에는 도움을 줄 여력이 없다고 합니다.

 게일이 바라는 것은 간단합니다.
 무력이 필요한 일이며, 실력만 있으면 됩니다.

 자신을 집요하게 쫓고 있는 패거리의 두목을 처치하는 일이니까요. ",QuestDialog/Noble_02_02," 우리는 우연으로 만난 건가? 아니면 자네가 나를 찾아온 건가?
 
 보통은 이런 일이 우연으로 일어나긴 힘드니까 말이지.
 내게 용무가 있을 것 같은 촉이 오는데...?

 당장 도와주고는 싶은데... 나도 좀 곤란한 일이 있어서 말이야.
 아마도 내 사정이 나아지지 않는다면, 나도 도와주긴 힘들 거 같네...",QuestDialog/Noble_02_02," 나도 내가 넘긴 대용량 마나포션 제조법이 가짜인지는 몰랐는데,
 내 말을 한사코 믿지 않더군. 주먹부터 날아왔으면 그러려니 했겠는데,
 아~ 글쎄, 칼부터 들이미니 별수 있나? 도망가야지.

 상아탑 마법사가 저런 놈들하고 시비 붙어봐야 좋을 것도 없고
 그래서 경비대에 신고했었다네.
 그랬더니 정말 앙심을 품고 1년을 쫓아다니더군.
 말도 말라구~ 나였으니 망정이지 보통은 이미 잡혀서
 곤욕을 치렀을 걸세!",QuestDialog/Fernel," 게일 녀석은 좀 위험한 녀석들과 수상한 거래를 많이 했었지.

 이상하고 희귀한 물건에서부터 1급 기밀의 '정보'까지 다룬달까?

 가끔 이렇게 보복공격을 당하는 일도 있다고 하더군.
 그만큼 '정보력' 하나는 알아주는 친구라네!

 내가 게일을 찾은 이유?
 뭐겠나?
 당연히 거인의 정수 때문이지!",QuestDialog/Image_ClassTransferQuest_CompleteMark," 게일의 협력을 얻기 위해 게일의 곤란한 문제를 해결해주었습니다.

 게일은 상아탑 마법사라는 지위와 실력, 그리고
 다양한 계층과 신분의 사람들과 어울리는 친화력을 가지고 있었습니다.
 그런 소양을 바탕으로 이상하고 희귀한 아이템이나 1급 기밀의 정보를
 거래하는 일을 본업보다 더 즐겨하고 있었습니다.
 
 페르넬은 유적탐사를 하는 과정에서 게일과 만났고
 그때의 인연을 꾸준히 이어오며 상호협력 관계를 유지해오고 있었습니다.
 
 이번에 페르넬이 게일을 찾으려는 이유는
 게일에게 거인의 정수에 대한 조사를 의뢰했었기 때문인듯합니다.",,
39,2,거인추적대,2039201,2039107,996000,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," <GreenBold>몇 달전, 페르넬은 게일에게 거인의 정수에 대해 조사를 의뢰했습니다.</>

 게일은 거인의 정수에 대해서 조사하기 위해
 꽤 많은 시도를 했었지만 직접 무언가를 알아내진 못한 것 같습니다.
 더군다나 개인적인 사정으로 쫓겨 다니느라.
 최근에는 거인의 정수에 대해 거의 잊고 지낸듯합니다.
 
 하지만 게일은 적어도 거인의 정수에 대해 잘 알만한 사람은 찾아냈군요.
 게일에게 더 자세한 이야기를 들어봐야 할 것 같습니다.",QuestDialog/Noble_02_02," 허어~ 치켜세워주는 걸 보니~
 뭔가 아쉬운 부탁을 하려나 보구만.
 
 정보를 다루는 일은 늘 위험하지.
 정보는 때때로 아데나로 환산할 수 없는 가치를 지니기도 하거든.
 
 응? 거인의 정수?... 나한테 그런 의뢰를 했었던가?",QuestDialog/Noble_02_02," 거인추적대는 비밀조직이라네. 그들에 대해서는 알려진 것이 많지않아.
 
 굳이 자신들의 정체를 알아내려고 한다면...
 그들이 호의적으로 나오지 않을 수 있다는 건 명심하게.

 후후후... 일단은 시약을 만들 재료를 찾는 일에 집중하게나.

 페르넬 자네랑 처음 만났을 때가 기억나는군!
 자넨 거의 버그베어의 저녁만찬 거리가 되기 직전이었지. 안그런가?
 
 내가 버그베어의 수프에 설사약을 타고
 자네를 구출하지 않았다면 지금쯤 버그베어의 냄새나는
 똥덩어리의 일부로 남아있지 않았겠나?",QuestDialog/Fernel," 오오! 드디어 비어있던 양피지에 뭔가가 보이기 시작 하는군!
 
 이 빈 양피지의 내용을 한번 보겠다고 이게 무슨짓인가?
 게일, 자네가 오크들한테 붙잡히지만 않았어도 이 고생은 안했잖은가?
  
 백은 막대기가 필요할 줄 알았다면, 발굴단 창고에서 가져올 걸 그랬지...
 
 그런데... 자네 설마 게일 저 친구의 말을 믿는 건 아니겠지?
 내가 버그베어의 똥덩어리가 될 뻔한 사건이라니!
 이미 날 구출하기 위한 발굴단원들이 대기 중이었다구.
 내가 당하는 일은 일어나지 않았을 거란 말이지.

 설..사약을 탄 건 나름 훌륭한 작전이었기는 해.
 약간의 시간적 오차를 극복하는데 적절했으니까...

 크크크 하하하!! 아~~ 갑자기 생각나는구만
 그 버그베어가 화장실로 뛰어가던 모습이... 껄껄껄.
 
 옛생각나게 하는 구만. 후후후.",QuestDialog/Image_ClassTransferQuest_CompleteMark," 게일은 거인추적대의 암호문을 진작에 입수했지만
 암호문은 <GreenBold>특수한 시약</>을 통해서만 글자를 볼 수 있었습니다.
 그 시약을 구하는 것은 물론이오 만드는 것도 어려운 일이라
 조사를 더 진행하지는 않았었다고 합니다.
 
 목마른 자가 우물을 파야 했으나
 역시 시약을 만들 때 필요한 도구를 구하는 일부터 까다로웠습니다.
 
 마이타 라는 오크에게 백은 막대기,
 티막오크에게서 빼앗긴 실험일지를 되찾아야 했으며
 모르타가 가지고 있는 마력이 담긴 붉은 루비를 빼앗아야 했습니다.

 시약의 재료를 구하기 위한 과정 역시 험난했습니다.
 상아탑의 수호 골렘들에게서 골렘의 마나 심장을 얻어야했고
 디펜더라는 강력한 수호 골렘의 수정 핵,
 어둠의 기사와 엠브리온의 기사단원에게서 어둠의 원소,
 마지막으로 아리타라는 마물의 산성 주머니를 구해와야했습니다. 

 이처럼 시약을 구해오는 일이 간단하지는 않았지만,
 마침내 시약이 완성되었고, 이제 암호문의 글자를 볼 수 있게 되었습니다.",,
39,2,거인추적대,2039202,2039201,996000,5인,QuestDialog/Image_ClassTransferQuest_QuestionMark," <GreenBold>암호문의 글자</>를 볼 수 있게 되기까지
 숨겨진 글을 볼 수 있게 해주는 시약을 구하는 등등...
 많은 노력과 힘든 과정이 필요했습니다.

 그 고생을 하고 마침내 암호문을 볼 수 있게 되었는데...
 
 불행하게도 페르넬과 게일이 읽을 수 없는 언어였습니다.
 
 그나마 페르넬이 알아낼 수 있었던 것은
 이것이 고대의 언어로 쓰여졌다는 것과 두 종류의 다른 글이라는 것뿐,
 그 내용은 짐작할 수가 없었습니다.

 무언가 방법을 찾아야 합니다.",QuestDialog/Fernel," 자네 혹시... 이 고대어를 읽을 수 있겠는가?
 
 부끄럽게도 내가 아는 언어가 아니군...
 고고학자 체면이 말이 아니야...

 그래도 변명을 좀 하자면 고대에 사용되던 언어는 지금보다
 그 종류가 훨씬 많다네. 나도 이 문장들에서 일부는 알아볼 순 있지만
 전혀 뜻이 짐작이 안가는 것들이 대부분이로군.
 
 이런 중요한 걸 추측으로 판단할 수는 없지 않은가?",QuestDialog/CattheCat_Queen," ※ 해당 퀘스트는 던전보상 수령이 가능한 경우에만 수행이 가능합니다.

 <GreenBold>광기의 제단 보통 / 어려움 / 매우 어려움 난이도</>에서
 <GreenBold>파아그리오의 불</>을 구할 수 있을 거다냥.

 다급한 상황인 것은 안다냥.
 하지만 우리 고양이 만물상단은 자선단체가 아니다냐앙.
 모든 일에는 그 값을 받는 것이 상단의 원칙이다냥.
 
 이 대륙의 긴 역사 속에서 이런 위기가 한번만 있었던 것도 아니다냐앙.
 늘 다급한 일은 있어왔다냥. 그럴 때 마다 상단이 문제를 해결하기위해
 공짜로 뭔가를 했다면,
 우리 고양이 만물상단이 지금까지 존재하진 못했을 거다냐앙.

 은빛용병단 전담인 만물상 판과 함께 일을 해보았으니 더 잘 알거다냥.

 우리는 상인 이다냐앙.",QuestDialog/Fernel," 라모그와 싸우는 일이 쉽지는 않았을텐데... 고생했군 그래.

 그나저나 <GreenBold>펠리시아</> 상단주는 정말 대단하군!
 실제로 고대어를 공부해본 자가 아니라면
 펠리시아 상단주가 얼마나 대단한지 알 수 없을 걸세.
 그녀의 외모로 그녀를 판단해서는 안되네.
 정말 끝을 알 수 없는 대단한 존재라는 것만 알아두게.

 해석문을 받았으니 어서 읽어보자구.
 고대어를 해석했다고 암호를 다 푼건 아니니까 너무 들뜨지 말게나.

 하하하! ... 들뜬쪽은 내쪽인 것 같지만 말일세~! 허허헛!",QuestDialog/Image_ClassTransferQuest_CompleteMark," 게일의 아이디어로 펠리시아 상단주에게 고대어 해석을 부탁했습니다.
 
 펠리시아는 고양이 만물상단의 상단주 답게 철저하게 대가를 요구했고,
 그 대가를 위해 광기의 제단까지 가서 라모그를 쓰러뜨리고
 파아그리오의 불을 구해다 주었습니다.

 펠리시아는 당신이 라모그와 싸우는 동안,
 이미 <GreenBold>고대어 해석</>을 끝내놓고 기다리고 있었습니다.
 
 이제 어떤 내용이 있는지 당장 확인해봐야겠군요.",PartyDungeon,18
39,2,거인추적대,2039203,2039202,996000,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 고양이 만물상단의 상단주 펠리시아가 해석해준 바에 따르면
 이것은 암호문이라기보다는 보고서와 한 통의 편지였습니다.
 고대어를 모르는 입장에서는 암호문이나 다를 바가 없었겠지만요.

 하나는 <GreenBold>다크스톤</>이라는 것에 대한 보고서였고,
 다른 하나는
 수신인이 기란 자치령의 메첸이라는 자에게 보내는 편지였습니다.
 ",QuestDialog/Fernel," 펠리시아 상단주는 벌써 해석을 다 해놓았군.
 고대어를 이렇게 빨리 해석할 수 있단 말인가? 다행스러운 일이지만
 정말 새삼스럽게 대단하구만.

 그럼 어디보자~~ 해석문을 좀 살펴보자구.
 흐음... 다크스톤이라는 것에 대한 내용과...
 다크스톤? 다크스톤이 뭐지?
 
 일단 좀 더 보자구... 다음 내용은...
 편지 같은데... 수신인은 <GreenBold>기란 자치령의 메첸</>이로군.
 메첸이라는 자가 편지를 못 받은 건가?

 암호문이나 다름없는 고대어로 편지를 썼고,
 그걸 받았어야 할 사람이 메첸이라는 거지?",QuestDialog/Fernel," 펠리시아 상단주에게 받은 해석문에 따르면
 이건 두개의 문서이며, 하나는 <GreenBold>다크스톤에 대한 보고서</>,
 나머지 하나는 <GreenBold>기란 자치령에 사는 메첸</>이라는 자에게 보내는 편지라네.

 다크스톤이 뭔지는 모르겠고,
 일단 메첸 이라는 자는 기란 자치령에 살고 있는 것 같으니
 메첸을 찾는 것 부터 해봐야겠군.
 고대어로된 편지를 받을 정도면 평범한 인물일리가 없으니까 말이야.

 오래간만에 기란 자치령으로 가겠군.
 한 걸음 한 걸음 걸어가다보면 어느새 목적지에 도착하지 않겠는가?
 지금은 딱히 단서가 없으니 메첸이라는 자를 통해 뭐라도 알아내보자구.",QuestDialog/Noble_02," 이건... 환각의 꽃이로군. 게다가 히야신스까지 구해왔구만.

 이렇게나 빨리... 자네 생각보다 실력이 대단한 걸?

 아내에게 필요한 약초를 구해야하는데 일이 영 안 풀리더군.
 구하기 쉬운 곳에 있는 약초는 이미 다 채집해버렸으니까...

 덕분에 중요한 약초를 구했구만! 근데... 아직 더 필요한 것이 있네...",QuestDialog/Image_ClassTransferQuest_CompleteMark," 다크스톤에 대한 보고서만 가지고는 아무것도 할 수 없었고,
 고대어로 쓰여진 편지의 수신인인 메첸을 찾는 것을 먼저하기로 했습니다.

 기란자치령 어딘가에 있는 메첸을 찾는 것은 어렵지 않았지만,
 메첸도 뭔가 사연이 많은 것 같았습니다.

 메첸은 아내를 위한 약초를 구하기 위해
 비밀의 숲에서 혼자 고군분투하는 중이었고,
 메첸의 아내는 남편이 걱정되어 그를 데려와주길 부탁했습니다.
 하지만 메첸은 아내에게 필요한 약초를 반드시 구해가려고 합니다.

 그를 도와서 필요한 약초를 빨리 구하는 편이
 그를 데리고 갈 수 있는 가장 빠른 방법일 것 같습니다.",,
39,2,거인추적대,2039204,2039203,996000,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 아무래도 비밀의 숲에서 만난 메첸이
 당신이 찾던 편지의 주인, 메첸이 맞는 것 같습니다.

 메첸에게 기대를 걸고 기란자치령까지 왔으니 뭐라도 알아내려면
 일단은 메첸의 호의를 사는 게 좋을 것 같습니다.

 역시나 약초를 구하는 일을 도와줘야겠군요.",QuestDialog/Noble_02," 자네의 실력을 보아하니 부탁이 하나 더 생겼네.
 들어줄 수 있겠나?
 이번 일을 도와주면, 도움이 될 만한것을 주도록 하지.

 아내가 아픈지 좀 오래 되었네. 백방으로 방법을 알아봤는데
 도통 차도가 없었지.
 어지간한 건 거의다 구했었다네.
 그나마 효과가 있었던 환각의 꽃이나 히야신스를 구해온 건
 자네가 처음은 아니었어. 나도 몇번 구하는데 성공을 했었지.

 그러다가 얼마전 선술집에서 떠돌이 약재상을 만났는데
 멘티스의 수염이 있으면 아내의 병을 완전히 낫게 할 수 있다고 하더군.
 
 그게 쉬운일이었다면... 벌써 했을 걸세.
 자네가 날 좀 도와서 <GreenBold>멘티스의 수염</>을 구해다주겠나? ",QuestDialog/Noble_02," 멘티스를 잡기위해 멘티스에 대해서 많이 연구했네.
 기란성 박물관의 도서실에서 날밤을 샌적도 있었지.

 내가 알아낸 바로는 로즈 케일을 미끼로 쓸 수 있다는 거였어.
 멘티스는 이 숲의 왕이라고 불릴정도로 강한놈이지만
 조심성이 엄청 많아서 웬만하면 만나기도 힘들다네.
 기습이 특기인 놈인데 그놈을 먼저 찾는 것이 쉽겠나?

 그래서 세운 작전이 바로
 로즈 케일로 멘티스를 유인하고 멘티스를 처치하는 작전이지.
 다만... 유인한다고 멘티스에게 이길 수 있는 건 아니지 않나?
 자네 정도의 실력을 갖춘 용병을 만나는 것도 쉬운일이 아니고

 거기다가 미끼인 로즈 케일을 구해야 하는데...
 금방 시들어 버리기 때문에 미리 구해놔버야 의미도 없지.

 음... 말이 좀 길어졌는데,
 먼저 <GreenBold>로즈 케일</>을 구해야 할테고...
 그 다음은 <GreenBold>멘티스를 유인해서 처치</>해주면 된다네.",QuestDialog/Noble_02," 이야~!! 멘티스!
 실물은 처음보는데도 책에서 하도 봤더니 친숙하구만!

 잘 보게! 이게 멘티스의 수염이야!
 멘티스의 수염이 있으니 이제 아내의 병을 고칠 수 있겠어! 
 어서 돌아가세!
 우리 집을 알고 있는 것 같으니 그곳에서 만나도록 하세!",QuestDialog/Image_ClassTransferQuest_CompleteMark," 메첸은 아내의 병을 고치기위해
 멘티스의 수염을 구하려고 오랫동안 고군분투하고 있었습니다.

 메첸의 오랜 노력 덕분에 멘티스를 유인해 처치하는데 성공했습니다.
 멘티스는 숲의 왕이라는 별명답게 만만한 놈은 아니었습니다.
 당신이 멘티스를 처치해주지 않았다면
 어쩌면 메첸은 멘티스의 수염을 구하기는 커녕,
 다시는 아내를 볼 수 없었을지도 모릅니다.",,
39,2,거인추적대,2039205,2039204,996000,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 숲의 왕이라는 멘티스를 쓰러뜨리고 멘티스의 수염을 구했습니다.
 아내의 병을 고치겠다는 일념으로 멘티스를 노려왔던 메첸은
 멘티스의 수염을 얻자마자 기뻐하며 먼저 집으로 돌아갔습니다.
 
 페르넬이 메첸의 집에서 대기하고 있었으니 지금쯤이면 메첸과 만났겠군요.
 페르넬이 메첸에게 자초지종을 이야기했을 것입니다.
 큰 신세를 진 메첸은 당신의 부탁을 기꺼이 들어줄 것입니다.",QuestDialog/Fernel," 메첸이라는 친구가 막 집으로 돌아왔구만.
 자네는 아직인가?
 이 친구에게 편지를 건네주고 이야길 좀 나누고 있겠네.

 얼른 돌아오게.

 근데 이 친구 정말 기뻐 보이는 구만? 대체 무슨일이 있었던 거야?",QuestDialog/Esdeath," 그 장소에서 모닥불을 피우는 방법을 통해 우리에게 접근한 것은
 은퇴한 영감의 부탁 따위로 무마될 일은 아니었어.
 비록 이슬레이 같은 거인이 나타났다고 해도 말이지.

 우리는 너희들을 살려두지 않았을 것이다. 평소였다면 말이야.
 
 보안에 대해서는 매우 엄격하게 다스리고 있기 때문에
 다른 단원들도 납득할만한 더 많은 신뢰가 필요한 상황이네.
 그러니 힘 좀 써보라구!

 해골 추격병, 해골 정찰병들 정도 처치하는 일이 그리 힘들진 않겠지?
 리자드맨을 상대하는 일이 우리에게 버거운 일이라고 오해하진 말게.

 하거인을 처치하는 것에 집중하기 위해서 주변정리를 하는 거니까.",QuestDialog/Esdeath," 거인추적대에 대해 들어본적이 없을 걸세.
 우리는 비밀 조직이다. 말그대로 관계된 몇몇을 제외하곤
 우리에 대해 알아서는 안된다는 뜻이지.

 비밀 조직이라는 특징이 유지되려면 그만큼 강한 규율과
 조직원 상호간의 신뢰가 필요하지.
 예외를 두었다가는 그 예외로 인해 조직이 무너지네.
 
 예외를 덮을 수 있을만한 신뢰를 보여줄 필요가 있네.",QuestDialog/Image_ClassTransferQuest_CompleteMark," 메첸은 은퇴한 거인추적대의 대원이었습니다.

 당신의 도움에 감동한 메첸은 금기를 어기고
 거인추적대의 내부인들만 아는 회합장소를 알려주었습니다.
 
 이 방법은
 현직 거인추적대의 대원들에게 반감을 사고도 남을 만한 방법이었지만,
 패튼이라는 대원은 당신에게 기회를 주기로 했습니다.",,
39,2,거인추적대,2039206,2039205,996000,1인,QuestDialog/Image_ClassTransferQuest_QuestionMark," 메첸이 알려준 방법으로
 거인추적대와 접촉한 것은 다소 무리한 방법이었지만,
 다행히 악의가 없음을 증명할 기회는 얻었습니다.
 
 이젠 패튼이 제시한대로
 <GreenBold>거인추적대의 신뢰</>를 얻기위해 노력하는 일만 남았습니다.
 얼마나 걸릴지는 모릅니다. 신뢰를 얻는 것이 쉬운일은 아니니까요.",QuestDialog/Fernel," 엄격한 규율과 상호간의 신뢰로 보안을 유지했으니,
 저자들을 찾는 것이 그렇게 힘들었겠지.
 그런 측면에서 보면 메첸이라는 자는 자네에게 꽤 감동했나 보구만?

 이참에... 거인추적대와 확실히 친분을 쌓아두면,
 나중에라도 큰 도움이 되지 않겠나?

 너무... 오래 걸리지만 않는다면 말이지...",QuestDialog/Esdeath," 한가지 확실히 해둘 것이 있군.
 자네에게 기회를 준 것은 자네를 믿어서가 아니야.
 메첸 때문이지.
 메첸이 보냈다면 자네를 신뢰할 수 있다고 생각하네.
 하지만 모든 단원들이 메첸의 인품을 아는 것은 아니거든...

 내가 신참일 때 메첸은 이미 베테랑이었지.
 그가 보여준 모습은 헌신적이고 이타적인 리더의 모습이었다. 

 하지만 그는 나서고 싶어하지 않았어. 지금 우리를 이끄는 것은
 에스데스 님이지만, 만약에 메첸이 대장이 된다고 했어도
 많은 대원들은 지지했을 것이다.

 메첸이 조직을 떠난 건 바로 그 때문이었지.
 그는 에스데스 님이 보다 확고한 지지를 받을 수 있도록
 스스로 물러났다.
 그는 자신의 그러한 선택의 이유조차 알리지 않았어.
 그가 쌓아온 명예와 업적에 비하면 굉장히 초라한 퇴장이었지.

 그런 메첸의 추천서였기에 다른 이유없이 자네를 믿었다.
 
 내 부탁을 들어주는 과정을 통해 모두에게 인정받을 수 있을 거네.
 그리고 자네를 인정한 메첸의 믿음에 오점을 남기지 말았으면 하네.

 그랬다간 맹세코 내가 자넬 살려두지 않을테니까. ",QuestDialog/Esdeath," 위험을 무릅쓰고 시신을 수습하는 것은 동료들도 하기 힘든 일이지.
 아마도 메첸이라면 당연한 일이었겠지만...

 다른 대원들도 감사하게 생각할거야.

 신뢰는 작은 일에서부터 싹이 튼다.
 싹이 트고 자라나는 건 오래 걸리지만,
 일단 뿌리내린 신뢰는 그 어떤 비바람에도 꺾이는 법이 없지.",QuestDialog/Image_ClassTransferQuest_CompleteMark," <GreenBold>거인추적대는 비밀조직입니다.</>
 비밀조직이 유지되기 위해서는 강한 규율과 상호간의 신뢰가 필요합니다.
 
 패튼은 메첸이 활동하던 당시에도 거인추적대에 있었던 탓에
 메첸의 인품을 잘 알고 있었고,
 메첸을 신뢰하기 때문에 당신을 믿어주었습니다.

 패튼은 당신이 메첸의 믿음과 자신의 믿음을 배신하지 않기를 바랍니다.",,
