Id,GroupId,Name,TeamId,Type,UseType,ManualControl,ControlTime,ControlText,MultiControl,HitCancel,ForbidUserCancel,Radius,BPName,WorldInfoId,Visible,InitialSpawning,Period,Repeatable,LifeTime,ControlCoolingTime,MaxCount,BasePosX,BasePosY,BasePosZ,RotateP,RotateY,RotateR,SpawnRadius,TotalControlCount,ControlActionType1,ControlActionParam1,ControlActionType2,ControlActionParam2,ControlActionType3,ControlActionParam3,SiegeWarParentNpcSpawnInfoId,CollisionUnitType,CollisionUnitParam,InteractionType,InteractionAnimation,ActivateMaterial,InactivateMaterial,ControlProcessingEffect,ControlCompleteStartEffect,ControlCompleteLoopEffect,InstanceResetAfterControl,DisableSpawnVFX,ShowName
122407,1224,파란 빛을 내는 식물,0,12,2,1,2,식물 표본 채집 중,1,0,0,100,BP_Gadget_Grass_03,12,1,1,3,1,0,0,1,-799,-2242,1392,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122408,1224,파란 빛을 내는 식물,0,12,2,1,2,식물 표본 채집 중,1,0,0,100,BP_Gadget_Grass_03,12,1,1,3,1,0,0,1,2356,-1715,1392,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122409,1224,파란 빛을 내는 식물,0,12,2,1,2,식물 표본 채집 중,1,0,0,100,BP_Gadget_Grass_03,12,1,1,3,1,0,0,1,36,-2790,1392,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122410,1224,파란 빛을 내는 식물,0,12,2,1,2,식물 표본 채집 중,1,0,0,100,BP_Gadget_Grass_03,12,1,1,3,1,0,0,1,-1209,-506,1392,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122411,1224,파란 빛을 내는 식물,0,12,2,1,2,식물 표본 채집 중,1,0,0,100,BP_Gadget_Grass_03,12,1,1,3,1,0,0,1,72,-131,1392,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122501,1225,길가에 핀 꽃,0,12,2,1,2,꽃을 꺾는 중,1,0,0,100,BP_Gadget_Flower_02,12,1,1,3,1,0,0,1,-442,2048,1294,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122502,1225,길가에 핀 꽃,0,12,2,1,2,꽃을 꺾는 중,1,0,0,100,BP_Gadget_Flower_02,12,1,1,3,1,0,0,1,-466,2795,1193,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122504,1225,길가에 핀 꽃,0,12,2,1,2,꽃을 꺾는 중,1,0,0,100,BP_Gadget_Flower_02,12,1,1,3,1,0,0,1,-2127,3582,884,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122506,1225,길가에 핀 꽃,0,12,2,1,2,꽃을 꺾는 중,1,0,0,100,BP_Gadget_Flower_02,12,1,1,3,1,0,0,1,-2762,4067,751,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122507,1225,길가에 핀 꽃,0,12,2,1,2,꽃을 꺾는 중,1,0,0,100,BP_Gadget_Flower_02,12,1,1,3,1,0,0,1,-2702,4493,716,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122508,1225,길가에 핀 꽃,0,12,2,1,2,꽃을 꺾는 중,1,0,0,100,BP_Gadget_Flower_02,12,1,1,3,1,0,0,1,-56,2680,1294,0,73,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122601,1226,경비대원의 시신,0,12,2,1,2,시신을 화장하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_01,12,1,1,3,1,0,0,1,-3455,4535,691,0,-5,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
122602,1226,경비대원의 시신,0,12,2,1,2,시신을 화장하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_01,12,1,1,3,1,0,0,1,-3814,4894,691,0,60,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
122603,1226,경비대원의 시신,0,12,2,1,2,시신을 화장하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_01,12,1,1,3,1,0,0,1,-3471,5246,691,0,155,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
122604,1226,경비대원의 시신,0,12,2,1,2,시신을 화장하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_01,12,1,1,3,1,0,0,1,-2766,5054,691,0,-10,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
122701,1227,경비대원들의 무덤,0,12,2,1,2,명복을 빌어주는 중,1,0,0,150,BP_Gadget_Tomb_03,12,1,1,3,1,0,0,1,-6905,4358,686,0,-20,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122801,1228,상인들의 가방,0,12,2,1,2,가방을 열어보는 중,1,0,0,100,BP_Gadget_Bag_01,12,1,1,3,1,0,0,1,-11974,14449,153,0,89,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
122901,1229,상인들의 가방,0,12,2,1,2,가방을 열어보는 중,1,0,0,100,BP_Gadget_Bag_01,12,1,1,3,1,0,0,1,-12972,14369,153,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123001,1230,거인들의 석판,0,12,2,1,2,석판의 탁본을 뜨는 중,1,0,0,100,BP_Gadget_StoneFragment_01,12,1,1,3,1,0,0,1,-391,-5649,1409,13,26,83,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123101,1231,거인들의 석판,0,12,2,1,2,석판의 탁본을 뜨는 중,1,0,0,100,BP_Gadget_StoneFragment_01,12,1,1,3,1,0,0,1,-1621,-5857,1407,0,-33,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123201,1232,거인들의 석판,0,12,2,1,2,석판의 탁본을 뜨는 중,1,0,0,100,BP_Gadget_StoneFragment_01,12,1,1,3,1,0,0,1,-2419,-6618,1407,0,-33,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123301,1233,거인들의 석판,0,12,2,1,2,석판의 탁본을 뜨는 중,1,0,0,100,BP_Gadget_StoneFragment_01,12,1,1,3,1,0,0,1,960,-6762,1457,13,29,6,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123401,1234,하거인의 봉인,0,12,2,1,2,봉인을 해제하는 중,1,0,0,100,BP_Gadget_Magic_11,12,1,1,3,1,0,0,1,-3949,-11939,1390,0,40,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123501,1235,하거인의 시체,0,12,2,1,2,핵을 채취하는 중,1,0,0,100,BP_Gadget_Death_Npc_31,12,1,1,3,1,0,0,1,12943,-8077,1975,0,165,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123601,1236,하거인의 시체,0,12,2,1,2,핵을 채취하는 중,1,0,0,100,BP_Gadget_Death_Npc_31,12,1,1,3,1,0,0,1,14805,-5455,1975,0,-115,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123701,1237,하거인의 시체,0,12,2,1,2,핵을 채취하는 중,1,0,0,100,BP_Gadget_Death_Npc_31,12,1,1,3,1,0,0,1,18148,-6204,1975,0,175,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123801,1238,아인하사드의 화로,0,12,2,1,2,망자를 유인하는 중,1,0,0,100,BP_Gadget_Firepot_06,12,1,1,3,1,0,0,1,8340,17412,700,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
123901,1239,아인하사드의 화로 불,0,12,2,1,2,,1,0,0,100,BP_Gadget_Firepot_06_Fire_Blue,12,0,1,3,1,0,0,1,8340,17412,700,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
124001,1240,야수 유인용 시체,0,12,2,1,2,야수들을 유인하는 중,1,0,0,100,BP_Gadget_Death_32,12,0,1,3,1,0,0,1,17230,13250,0,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
124101,1241,올 마훔 식량 상자,0,12,2,1,2,올 마훔 식량 훔치는 중,1,0,0,120,BP_Gadget_Box_09,12,1,1,3,1,0,0,1,20206,32359,667,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
124201,1242,그노시스 속박 마법진,0,12,2,0,0,,1,0,0,120,BP_Gadget_Magic_01,12,0,1,3,1,0,0,1,8609,-13671,1883,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
130001,1300,악마섬 보물상자(글로벌 스폰용),0,12,1,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,13,1,1,600,1,0,0,0,0,0,226,0,0,0,0,0,15,"""itemDropGroupId"":1300",12,"{""npcInfoId"":21380, ""exclusive"":false, ""lifetime"":600, ""rate"":3500, ""teamId"":1}",45,,,6,,11,,,,,,,0,0,0
130101,1301,저주에 걸린 상자,0,12,2,1,2,상자 조사 중,1,0,0,100,BP_Gadget_Box_08,13,1,1,3,1,0,0,1,-15573,11297,100,0,-33,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
130201,1302,어둠의 마법진,0,12,2,0,2,,1,0,0,100,BP_Gadget_Magic_01,13,0,1,3,1,0,0,1,4150,15066,-250,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
130301,1303,정체불명의 돌,0,12,2,1,2,정체불명의 돌 조사 중,1,0,0,100,BP_Gadget_Tomb_02,13,1,1,3,1,0,0,1,-5778,19326,-299,-2,60,-14,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
130401,1304,보물더미,0,12,2,1,2,보물더미 만져보는 중,1,0,0,300,BP_Gadget_Goldpile_02,13,1,1,3,1,0,0,1,4398,15068,-250,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
130501,1305,배럿의 시신,0,12,2,1,2,시신을 화장 하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_02,13,0,1,3,1,0,0,1,-1503,16721,-250,0,30,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
130502,1305,병사의 시신,0,12,2,1,2,시신을 화장 하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_01,13,0,1,3,1,0,0,1,-1636,16581,-250,0,113,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
130503,1305,병사의 시신,0,12,2,1,2,시신을 화장 하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_01,13,0,1,3,1,0,0,1,-1676,16981,-250,0,-102,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
130504,1305,병사의 시신,0,12,2,1,2,시신을 화장 하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_01,13,0,1,3,1,0,0,1,-1310,16926,-250,0,149,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
130505,1305,병사의 시신,0,12,2,1,2,시신을 화장 하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_01,13,0,1,3,1,0,0,1,-952,16879,-250,0,-57,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
130601,1306,파괴된 상자,0,12,2,1,2,무덤을 만들 장소를 만드는 중,1,0,0,150,BP_Gadget_Trash_01,13,0,1,3,1,0,0,1,7439,11442,-250,0,103,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
130602,1306,파괴된 상자,0,12,2,1,2,무덤을 만들 장소를 만드는 중,1,0,0,150,BP_Gadget_Trash_01,13,0,1,3,1,0,0,1,7270,11620,-250,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
130603,1306,돌조각,0,12,2,1,2,무덤을 만들 장소를 만드는 중,1,0,0,150,BP_Gadget_Stool_01,13,0,1,3,1,0,0,1,7680,11138,-250,0,103,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
130604,1306,돌조각,0,12,2,1,2,무덤을 만들 장소를 만드는 중,1,0,0,150,BP_Gadget_Stool_01,13,0,1,3,1,0,0,1,7229,11235,-250,0,73,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
130701,1307,정체불명 병사의 시신,0,12,2,1,2,시신을 화장하는 중,1,0,0,100,BP_Gadget_Burn_Death_NPC_01,13,0,1,3,1,0,0,1,4850,12269,-250,0,112,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
130801,1308,에이든의 무덤,0,12,2,1,2,에이든의 명복을 비는 중,1,0,0,100,BP_Gadget_Tomb_03,13,0,1,3,1,0,0,1,7427,11270,-250,0,112,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
130901,1309,약품 상자,0,12,2,1,2,구급약을 찾는 중,1,0,0,50,BP_Gadget_Box_06,13,1,1,3,1,0,0,1,1750,6644,-250,0,97,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
131001,1310,약품 상자,0,12,2,1,2,구급약을 찾는 중,1,0,0,50,BP_Gadget_Box_06,13,1,1,3,1,0,0,1,2516,7347,-250,0,92,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
131101,1311,약품 상자,0,12,2,1,2,구급약을 찾는 중,1,0,0,50,BP_Gadget_Box_06,13,1,1,3,1,0,0,1,3013,6831,-250,0,92,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
131201,1312,애스타드 옆 결사 마법진,0,12,2,0,2,,1,0,0,100,BP_Gadget_Dark_Magic_small,13,0,1,3,1,0,0,1,20727,466,253,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
131202,1312,애스타드 옆 결사 마법진,0,12,2,0,2,,1,0,0,100,BP_Gadget_Dark_Magic_small,13,0,1,3,1,0,0,1,20948,552,253,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
131203,1312,애스타드 옆 결사 마법진,0,12,2,0,2,,1,0,0,100,BP_Gadget_Dark_Magic_small,13,0,1,3,1,0,0,1,20955,998,253,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
131204,1312,애스타드 옆 결사 마법진,0,12,2,0,2,,1,0,0,100,BP_Gadget_Dark_Magic_small,13,0,1,3,1,0,0,1,20716,1054,253,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
131401,1314,불타는 에이든의 시신,0,12,2,0,0,,1,0,0,100,BP_Gadget_Death_NPC_11,100003,1,1,3,1,0,0,1,7427,11270,-250,0,112,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
131601,1316,이동 마법석,0,12,2,1,2,공간 이동 중,1,0,0,100,BP_Gadget_TeleportCrystal_01,13,0,1,3,1,0,0,1,6852,-14644,26,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
131701,1317,모닥불의 불,0,12,2,0,2,,1,0,0,120,BP_Gadget_Fire_01,13,0,1,3,1,0,0,1,-9744,16563,100,0,-33,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
131801,1318,꺼져있는 모닥불,0,12,2,1,2,장작에 불 피우는 중,1,0,0,120,BP_Gadget_Campfire_04,13,1,1,3,1,0,0,1,-9744,16563,100,0,-33,0,0,0,45,,45,,45,,,6,,6,,,,,,,0,0,0
132001,1320,레오네,0,12,2,1,2,유서 챙기는 중,1,0,0,100,BP_Gadget_Darkness_Npc_01,13,0,1,3,1,0,0,1,7806,-14334,26,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
132201,1322,모험가의 가방,0,12,2,1,2,가방을 뒤져보는 중,1,0,0,50,BP_Gadget_Bag_01,13,1,1,3,1,0,0,1,-16220,16770,100,0,0,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
132301,1323,모험가의 망토,0,12,2,1,2,망토를 살펴보는 중,1,0,0,100,BP_Gadget_TearBlackRobe_01,13,1,1,3,1,0,0,1,-15150,17050,100,0,0,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
132401,1324,무기통,0,12,2,1,2,무기 상태 확인하는 중,1,0,0,100,BP_Gadget_Weaponbox_01,13,1,1,3,1,0,0,1,-6740,8763,100,0,0,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
132501,1325,병사의 일기,0,12,2,1,2,수상한 책 살펴보는 중,1,0,0,100,BP_Gadget_Book_03,13,1,1,3,1,0,0,1,-6782,8407,100,0,-40,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
132601,1326,선발대 병사의 시신,0,12,2,1,2,시신 살펴보는 중,1,0,0,150,BP_Gadget_Death_NPC_08,13,0,1,3,1,0,0,1,-4976,12964,100,0,0,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
132701,1327,선발대 병사의 시신,0,12,2,0,2,,1,0,0,150,BP_Gadget_Death_Npc_18,13,0,1,3,1,0,0,1,-5041,13168,100,0,35,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
132702,1327,선발대 병사의 시신,0,12,2,0,2,,1,0,0,150,BP_Gadget_Death_Npc_18,13,0,1,3,1,0,0,1,-4789,12985,100,0,-135,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
132801,1328,영혼 수확자의 잔해,0,12,2,1,2,심연을 빠져나가는 중,1,0,0,100,BP_Gadget_TearBlackRobe_03,200010,0,1,3,1,0,0,1,53658,32035,666,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
132901,1329,영혼 이동 마법진,0,12,2,0,2,,1,0,0,100,BP_Gadget_Magic_01,200010,0,1,3,1,0,0,1,53487,32033,676,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
133001,1330,수상한 상자,0,12,2,1,2,상자 내용물 조사 중,1,0,0,100,BP_Gadget_Box_01,13,1,1,3,1,0,0,1,12301,14683,-255,0,32,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
133101,1331,유물 상자,0,12,2,1,2,하거인의 유물 챙기는 중,1,0,0,150,BP_Gadget_Crystal_07,13,0,1,3,1,0,0,1,-451,2349,-255,0,50,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
133201,1332,병사의 시신,0,12,2,1,2,숨을 쉬는지 확인하는 중,1,0,0,100,BP_Gadget_Death_NPC_08,13,1,1,3,1,0,0,1,11657,2053,50,0,127,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
133301,1333,병사의 시신,0,12,2,1,2,숨을 쉬는지 확인하는 중,1,0,0,100,BP_Gadget_Death_NPC_08,13,1,1,3,1,0,0,1,12638,2379,208,0,-128,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
133401,1334,병사의 시신,0,12,2,1,2,숨을 쉬는지 확인하는 중,1,0,0,100,BP_Gadget_Death_NPC_08,13,1,1,3,1,0,0,1,13326,2243,208,0,39,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
133501,1335,애스타드 변환 마법진,0,12,2,0,2,,1,0,0,100,BP_Gadget_Magic_03,13,0,1,3,1,0,0,1,20730,773,206,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
133601,1336,항해사의 보관함,0,12,2,1,2,보관함에서 일지 찾는 중,1,0,0,100,BP_Gadget_Box_01,13,1,1,3,1,0,0,1,23788,1849,228,0,125,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
133701,1337,애스타드를 태우는 불,0,12,2,0,2,,1,0,0,100,BP_Gadget_Fire_01,13,0,1,3,1,0,0,1,20433,777,208,0,125,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
133801,1338,영혼 이동 마법진,0,12,2,0,2,,1,0,0,100,BP_Gadget_Magic_01,13,0,1,3,1,0,0,1,6363,-14606,25,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
133901,1339,봉인중인 유물,0,12,2,0,2,,1,0,0,100,BP_Gadget_Crystal_08,200010,0,1,3,1,0,0,1,58829,33594,1597,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
134001,1340,병사의 일기,0,12,2,1,2,수상한 책 살펴보는 중,1,0,0,100,BP_Gadget_Book_03,13,1,1,3,1,0,0,1,-14510,21334,-250,0,25,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
134101,1341,잡혀있는 병사,0,12,2,1,2,병사를 구하는 중,1,0,0,100,BP_Gadget_Prison_12,13,0,1,3,1,0,0,1,9312,-13348,0,0,25,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
134201,1342,붉은 보물상자,0,12,2,1,2,상자 여는 중,1,0,0,100,BP_Gadget_Noburn_Box_05,13,0,1,3,1,0,0,1,-1049,10629,0,0,25,0,0,0,45,,45,,45,,,6,,3,,,,,,,0,0,0
134301,1343,푸른 보물상자,0,12,2,1,2,상자 여는 중,1,0,0,100,BP_Gadget_Box_05,13,0,1,3,1,0,0,1,-2844,8511,0,0,25,0,0,0,45,,45,,45,,,6,,3,,,,,,,0,0,0
134401,1344,검은 보물상자,0,12,2,1,2,상자 여는 중,1,0,0,100,BP_Gadget_QuestScrollBox_01,13,0,1,3,1,0,0,1,-285,3303,0,0,25,0,0,0,45,,45,,45,,,6,,3,,,,,,,0,0,0
134501,1345,잡혀있는 병사,0,12,2,1,2,병사를 구하는 중,1,0,0,100,BP_Gadget_Prison_12,13,0,1,3,1,0,0,1,6016,-12538,0,0,25,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
134502,1345,잡혀있는 병사,0,12,2,1,2,병사를 구하는 중,1,0,0,100,BP_Gadget_Prison_12,13,0,1,3,1,0,0,1,5936,-12788,0,0,25,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
134601,1346,수상한 검은상자,0,12,2,1,2,보석 박힌 해골 찾는 중,1,0,0,100,BP_Gadget_QuestScrollBox_01,13,0,1,3,1,0,0,1,23799,1356,0,0,45,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
134701,1347,샤몽의 무덤,0,12,2,1,2,목걸이 찾는 중,1,0,0,100,BP_Gadget_Tomb_02,13,0,1,3,1,0,0,1,-5841,19244,0,0,25,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
134702,1348,닉스 변신 마법진,0,12,2,0,2,,1,0,0,0,BP_Gadget_Magic_01,13,0,1,1,1,0,0,1,1129,3682,-254,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139901,1399,고통의 성채 잔해,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_11,200010,1,1,3,1,0,0,1,49479,37501,235,0,-115,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139902,1399,고통의 성채 잔해,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_11,200010,1,1,3,1,0,0,1,52935,27922,664,0,20,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139903,1399,고통의 성채 잔해,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_11,200010,1,1,3,1,0,0,1,53505,28086,664,0,134,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139904,1399,고통의 성채 잔해,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_11,200010,1,1,3,1,0,0,1,53974,27762,664,0,164,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139905,1399,고통의 성채 잔해,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_11,200010,1,1,3,1,0,0,1,54443,28078,664,0,130,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139906,1399,고통의 성채 잔해,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_11,200010,1,1,3,1,0,0,1,54987,28242,664,0,-140,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139907,1399,고통의 성채 잔해,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_11,200010,1,1,3,1,0,0,1,55504,28011,664,0,150,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139908,1399,고통의 성채 잔해,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_11,200010,1,1,3,1,0,0,1,53445,27263,664,0,-145,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139909,1399,고통의 성채 잔해,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_11,200010,1,1,3,1,0,0,1,54943,27537,664,0,145,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139910,1399,고통의 성채 철창,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_02,200010,1,1,3,1,0,0,1,54812,30323,664,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
139911,1399,고통의 성채 철창,0,12,2,0,2,,1,0,0,150,BP_Gadget_Block_02,200010,1,1,3,1,0,0,1,55120,30323,664,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
138001,1380,자켄 레벨 라인,0,12,0,0,0,,0,0,0,0,BP_Level_line_long,13,1,1,3,1,0,0,1,6121,-15100,0,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
4020101,40201,자켄 레벨 라인,0,12,0,0,0,,0,0,0,0,BP_Level_line_long,402,1,1,3,1,0,0,1,-3964,8166,0,0,0,0,0,0,45,,45,,45,,,6,,11,,,,,,,0,0,0
140001,1400,죽음의 연도 보물상자(글로벌 스폰용),0,12,1,1,5,자물쇠 따는 중,0,1,0,100,BP_Gadget_QuestScrollBox_01,14,1,1,600,1,0,0,0,0,0,226,0,0,0,0,0,15,"""itemDropGroupId"":1400",12,"{""npcInfoId"":21480, ""exclusive"":false, ""lifetime"":600, ""rate"":3500, ""teamId"":1}",45,,,6,,11,,,,,,,0,0,0
140101,1401,전투의 흔적,0,12,2,1,2,버려진 무기를 조사 중,1,0,0,200,BP_Gadget_Weapon_02,14,1,1,4,1,0,0,1,-26333,20182,52,0,33,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
140102,1401,전투의 흔적,0,12,2,1,2,버려진 무기를 조사 중,1,0,0,200,BP_Gadget_Weapon_02,14,1,1,4,1,0,0,1,-24935,20808,52,0,0,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
140103,1401,전투의 흔적,0,12,2,1,2,버려진 무기를 조사 중,1,0,0,200,BP_Gadget_Weapon_02,14,1,1,4,1,0,0,1,-26833,21236,52,0,50,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
140104,1401,전투의 흔적,0,12,2,1,2,버려진 무기를 조사 중,1,0,0,200,BP_Gadget_Weapon_02,14,1,1,4,1,0,0,1,-25494,21163,52,0,48,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
140105,1401,전투의 흔적,0,12,2,1,2,핏 자국을 조사 중,1,0,0,200,BP_Gadget_Blood_02,14,1,1,4,1,0,0,1,-26443,20035,52,0,120,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
140106,1401,전투의 흔적,0,12,2,1,2,핏 자국을 조사 중,1,0,0,200,BP_Gadget_Blood_02,14,1,1,4,1,0,0,1,-25729,21333,52,0,100,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
140107,1401,전투의 흔적,0,12,2,1,2,핏 자국을 조사 중,1,0,0,200,BP_Gadget_Blood_02,14,1,1,4,1,0,0,1,-26628,21229,52,0,30,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
140108,1401,전투의 흔적,0,12,2,1,2,핏 자국을 조사 중,1,0,0,200,BP_Gadget_Blood_02,14,1,1,4,1,0,0,1,-25037,20564,52,0,70,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
140109,1401,전투의 흔적,0,12,2,1,2,찢어진 깃발을 조사 중,1,0,0,200,Bp_Gadget_Flag_02,14,1,1,4,1,0,0,1,-26807,20638,52,0,70,0,0,0,45,,45,,45,,,6,,2,,,,,,,0,0,0
