Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
İlaç için Kan,Haşhaşi Yıkıcı Katil Kanı Topla,Leia,"Yıkıcı Katil kanına da ihtiyacım var. Fazla olmasına gerek yok.
<p>Aymel güvenli bir yere gitmemi söyledi. Benimle şuradaki ağaçta buluş.",,
İlaç için Kan,Leia'ya Kan Ver,,,,
Son Anahtar,Magikosu yenip anahtarı al,Leia,Aha! Orada! Kaçmalarına izin vermeyin! Bir büyücü şu tarafa kaçıyor!,Theodore,İşte karşılaştık! Kulenin anahtarı için Kara Mistik'in peşindeydim. Sen olmasan yapamazdım.
Son Anahtar,Theodore ile Konuş,,,,
Elie! Bekle!,Işınlanma Taşı Kullan,Theodore,"Üçüne de ihtiyacımız vardı, değil mi? Bu kadar kolayca hepsini almamız beni şaşırttı. Leia! Cruma Kulesi'ne gidiyoruz. Senin için sorun olur mu?
<p> Karanlık Enerji yüzünden hepimiz aynı anda hareket edemeyiz. Bu yüzden Aymel bizimle gelemez. Hadi gidelim!",,
Elie! Bekle!,Cruma Kulesi'ne git,,,,
Hem Tanıdık Hem Tanıdık Değil,Şüpheli adama karşı gardını al,Theodore,"Cruma Kulesi'nin içinde mi? Yabancı bir yerlerde tanıdık bir enerji. Hazırlan, bu yöne geliyor.",Theodore,Herkes iyi mi? Leia! Leia iyi mi?
Hem Tanıdık Hem Tanıdık Değil,Şüpheli adama karşı gardını al,Elizabeth,"Theo, Theo, Theodore, seni bekliyordum. Leia burada mı? Leia bana gel.
Ne kadar da inatçı. Elie seni bekliyor ama...
<p>Bana başka yol bırakmadın. Adamlarım bana Leia'yı getirin.",,
Hem Tanıdık Hem Tanıdık Değil,Gelmekte olan Karanlığın Yardakçılarını yen,,,,
Hem Tanıdık Hem Tanıdık Değil,Gelmekte olan Karanlığın Yardakçılarını yen,Elizabeth,"Vay be, düşündüğümden daha güçlüymüş. Seni kaleden uzaklaştırmam gerekirdi... Artık sana kıyak geçmeyeceğim!",,
Hem Tanıdık Hem Tanıdık Değil,Gelmekte olan Karanlığın Yardakçılarını yen,,,,
Elizabeth'in Tutsağı,Elie'yi bul,Leia,Be... Ben iyiyim. Üzülme.,Leia,O Elie değil... Elie nerede...
Elizabeth'in Tutsağı,Elie'yi bul,Elizabeth,"<YellowBold>[player]</>! Çok iyi bir ikili olduk, öyle değil mi?
<p>Elie şimdilik iyi ama daha ne kadar böyle sürer bilemiyorum. Oyun oynamak ister misin? Elie'yi bul, saat işliyor!",,
Elizabeth'in Tutsağı,Elie'yi bul,Theodore,Kahretsin... Elie'yi çok geç olmadan bulmalıyız!,,
Elizabeth'in Tutsağı,Elie'yi bul,Leia,"Elie!!! Benim, Leia!
Ne oldu! Cevap ver bana, Elie!",,
Elizabeth'in Tutsağı,Elie taklitçisini yen,,,,
Bekle Bir Dakika!,Tekrar Elie'yi ara,Leia,"O büyücünün sözleri canımı sıktı. Gerçekten bataklık zehiri ise... Onu hemen bulmalıyız. Çok geç kalmazsak bir şey olmayacaktır, değil mi?
<p>Hah? Orada! Elie, orada!",Leia,B-bu taraftan! Çabuk!
Bekle Bir Dakika!,Tekrar Elie'yi ara,Theodore,"Bekle! Başka bir tuzak olabilir!
Ben, Leia'yı korurum. <YellowBold>[player]</> gidip kontrol etmeli!",,
Bekle Bir Dakika!,Tekrar Elie'yi ara,,,,
Bekle Bir Dakika!,Gelmekte olan Karanlığın Yardakçılarını yen,,,,
"Leia, Elie, İkizler",Elie'yi yakalamış kişiye git,Leia,"Bu Elie! Bu sefer gerçekten Elie! Büyücünün elinde!
<p>Elie'yi kurtar! Vaktimiz yok!",Theodore,"Uf... Kandırıldık, lanet olsun!"
"Leia, Elie, İkizler",Elie'yi yakalamış kişiye git,,,,
"Leia, Elie, İkizler",Cruma Kulesi Kobayı'nı yen,,,,
Kutsal Yadigar ve Bir Kişi,Işınlanma Taşı aracılığıyla kuleyi terk et,Theodore,Etraf kötülüklerle kaynıyor. Buradan gitmliyiz... Cruma Kulesi'nin mührüde kırıldığına göre buralar artık güvenli değil...,Theodore,Dev'in gücü... Yadigar... Neredeyse elimizdeydi... Usta hayal kırıklığına uğrayacak... Ama belki de böylesi daha iyidir...
Kutsal Yadigar ve Bir Kişi,Işınlanma Taşı aracılığıyla kuleyi terk et,,,,
Bataklık Tüccarı,Tüccar Kedi ile konuş,Theodore,"Leia ve Elie çocuk gibi gözükebilir ama onlar binlerce yıldır Cruma Kulesi'ni koruyan yadigarlar...
<p>Bu, çok rahatsız edici. Cruma Kulesi'nin mührü kırıldı ve Elizabeth devlerin araştırma dosyalarıyla uzaklaştı...
<p>Gidip efendi ile buluşayım. Hayal kırıklığına uğrayacak. Bu kötü oldu. Uyumsuzluk Zirvesi'nde görüşürüz.
<p>Ve... oradaki kedi tüccara yardım edin!",,
Susamış Kedi,Pan'ın kesesini bul,Tüccar Pan,Miyav... Ya-yardım... Su... Çantamda... Yıkıcı Katil onu aldı... Miyav...,,
İntikamcı Kedi,Deli Katilleri yen,Tüccar Pan,"Su! Su! Gluk, gluk! Gerçekten öleceğimi sandım! Miyav! Teşekkürler!<p>Çantamı düşürmüşüm! Canavarlardan kaçarken az kalsın bataklıkta boğuluyordum. O zaman düşürmüş olmalıyım. Lütfen, intikamımı alın, miyav!",,
Kuyruğun Etkisi,Gölge Efendisi Prima kuyruğu topla,Tüccar Pan,"Ben, Tüccar Pan, borcumu her zaman miyavlarım. Size bir tüccar sırrı vereceğim, miyav.
<p> Gölge Efendisi Prima'nın kuyruğundan çok pahalı ilaçlar yapılır! Gidip onlardan bulun şimdi, miyav!",,
Ölümcül ama Pahalı,Bataklık Gezen Mağarasını bul,Tüccar Pan,"Miyav, daha bitmedi. Hardin'in istediği eşyaları unuttum.<p>Bana bir kez daha yardım et, miyav! Yardıma ihtiyacı olana pati uzatmak iyi değil midir?",,
Ölümcül ama Pahalı,Bataklık Gezen salyası al,,,,
Huzur Ormanı'na,Huzur Ormanı'na git,Tüccar Pan,"Şimdi nereye gidiyorsun? Uyumsuzluk Zirvesi'ne mi, miyav? Öyleyse Huzur Ormanı'ndan geçeceksin. Orada işim var, benimle beraber gelmene müsaade edeceğim!",Tüccar Pan,Burası Huzur Ormanı!
Kedinin İsteği,Bataklık Güvenliği,Tüccar Pan,"Bu bölgede bir sürü güzel ürün var. Şuraya bak kahverengi ayı, miyav!
<p>Bu sezon Giran'ın moda rengi kahverengi miyav! Çok güzel kürkleri var. Git ve onları yakala!",,
Dünyalara Bedel Bir Şey,Öfkeli Bozayı postu topla,Tüccar Pan,Satış için akıl lazım. Sende de o akıl yok. Sana moda olanı söyledim. Deriyi getirmelisin. Git ve o deriyi bana getir!,,
Özel Avcı,Köprüyü geçip insanları ara,Tüccar Pan,"Köprüde gezinen birini gördüm, miyav. Neler olduğuna bir bak.",,
Aç Vague,Kızıl Kuyruklu Tilki eti topla,Vague,Açlıktan ölüyorum. At bile yiyebilirim.,Vague,Teşekkürler. Ormandaki ayıdan kaçtıktan sonra birkaç gün aç kaldım.
Avcı Vague,Yaklaşan canavarları yen,Vague,"Avcının avlanması komik değil mi? Rahat ol gül. Ölmekten iyidir.
<p>Bak! İşte beni avlayanlar! Yardım et bana!",Vague,Önceden yaptığım gibi tavşan avlamalıyım. Tehlikeli olanları sen hallet!
Pahalı Leopar Derisi,Siyah Leopar derisi al,Tüccar Pan,"Ona neden yardım ediyorsun, miyav! Gün ışığını boşuna harcama. Yolumuza dönelim.
<p>Miyav, Siyah Leopar derisi çok para ediyor! Burada durma da şunların derisini yüz!",,
Leopar Kralı'nın Derisi,Tuzağı bul,Tüccar Pan,"Leopar Kralı'nın Derisi Giran'da olay yaratacak. Derinin zarar görmediğinden emin ol. Hadi bir tuzak kuralım, miyav.",,
Leopar Kralı'nın Derisi,Yaklaşan leoparları yen,,,,
Örümcek Değil Tavşan,Örümceklerden kaçan Vague'u bul,Tüccar Pan,"Bekle! Şu aptal avcı ne yapıyor? Kendini neden örümceklere kovalatıyor? Neyse yolumuza dönelim.
<p>Ne? Hadi gidelim, miyav!
<p>Miyav, pekala! Git ve ona yardım et. Tüccarların yüz karasısın.",Vague,"Uf, burası hiç bana göre değil. Daha güvenli bir yere gidiyorum, görüşürüz!"
Örümcek Değil Tavşan,Yaklaşan örümcekleri yen,,,,
Seyyar Satıcının İyi Dileği,Theodore'u bul,Tüccar Pan,"Artık gereken her şeye sahibim! Sende gerçekten büyük bir maceracı olacak potansiyel var! Ha ha! Ay Işığı Lejyonerleri arasında iyi bir arkadaş edinmemin üzerinden uzun zaman geçti!
<p>Burada ticaret yapmıyorum, miyav. Çünkü Ol Mahum ve Tanor arasında savaş var.
<p>Miyav, şu Theodore mu? Theodore ile mi buluşuyorsun? Oraya gitmem çok uzak.",Theodore,Yeni mi geldin? Ne kadar uzun sürdü... O tüccar kedi çok zorlamış olmalı.
İttifak Sağlandı,Koruyucu Tanor yen,Theodore,"Elizabeth devin yadigarının sırrını keşfederse durum çok kötü. Beleth'in devlerin gücünü çok yakında kullanabilecek olması anlamına da geliyor.
<p>Kara Kardeşlik ile savaşmak için daha fazla müttefik toplamalıyız... Burada Tanor, Ol Mahum'a karşı savaşıyor ve Ol Mahum, Kara Kardeşlik’ten destek alıyor.
<p>Tanor'a yardım edip bu savaşı bitirmeliyiz. Ancak Tanor hakkında... arkadaş edinmek için biraz güçlü olmak gerekir.",,
Askerin Karmaşası,Asker Tanor yen,Theodore,"Gardını düşürme. Asıl şimdi başlıyoruz.
Geri çekilmek yok. Tanor savaşçıları zayıflara saygı duymaz.",,
Hortlak Tanor,Dövüşçü Tanor yen,Theodore,"Gidip Tanor Şefi ile buluşmalıyız, ancak yol şimdiden zorluklarla dolu. Sadece en güçlü olan Tanor Savaşçısı olabilir.
<p>Bela geliyor. Savaşmaktan başka çaremiz yok.",,
Ol Mahum ve Kara Kardeşlik,Hardin'i Bul,Theodore,"Ol Mahum, Kara Kardeşlik ile birlikte. Bu bilgiyi soruşturmalıyız.
<p>Efendim bu iş birliği için geliyor. Hazırlıklı olun.",Hardin,"Haha, hoş geldin. Seni bekliyordum!"
Hardin'in Diplomasisi,Acemi Şövalye Tanor yen,Hardin,"Çok büyümüşsün. Theodore'un birini övdüğü az görülür.
<p>Boş lafları bırakalım artık. Savaştan kaçınamıyorsak çabucak sona erdirmeliyiz.",Hardin,Tamam... Bununla Kara Kardeşlik karşısında şansımız artmalı...
Oyalama,İkmal sandığını ateşe ver I,Hardin,"Böyle giderse hiç Tanor kalmayacak.
Başka yöntemlerle yolu açsak mı?",,
Oyalama,İkmal sandığını ateşe ver II,,,,
Oyalama,İkmal sandığını ateşe ver III,,,,
İstenmeyen Savaş,Yaklaşan Tanor'u yen,Hardin,"Tanorlar geliyor. Hazırlanın, elinizde gelenin en iyisini gösterin!",Hardin,"Burada buluşmak için bir arkadaşla sözleştim, kendi iddiasına göre bir Tanor uzmanı... Ben ona profesyonel gezgin diyorum."
Durzel'in Yeri,Hardin'in arkadaşı durzel'i bul,Hardin,"Bir yerlerde kaybolmuş olmalı. Gidip Durzel'i bulabilir misin, <YellowBold>[player]</>?
<p>Sözünü tutar ama böyle zamanlarda olmamıza rağmen mesafeli.",Durzel,"Ee, sen Tanor değilsin. Seni Hardin mi gönderdi?"
Şaman Tanor Tehdidi,Şaman Tanor yen,Durzel,"Geldiğiniz için teşekkürle ama bende tam çıkıyordum. Kendime birkaç Tanor arkadaş ediniyordum.
<p>İşte, şamanları öldürüp buradan geçmeliyiz. Dikkatli olmazsak lanetleri bizi birer eğitim kuklasına döndürür.",,
Gerçek Bir Dövüşçü Tanor,Asker Tanor yen,Durzel,Şimdi askerlerle pazarlığa girişelim! Gerçek savaşçılar. Kanlarının son damlasına kadar çekiçlerini sallarlar.,,
Sentry'nin Tehdidi,Nöbetçi Tanor yen,Durzel,"Oradaki nöbetçileri görüyor musun? En ufak tıkırtıyı bile duyarlar. Ne yaparsak yapalım bizi fark edecekler, o yüzden ön tarafa gidelim!",Durzel,"Merak etme, ancak Tanorlar seni azılı düşmanları olarak gördükten sonra onlarla arkadaş olabilirsin."
Hardin'in Bekleyişi,Hardin'i Bul,Durzel,"Hardin, doğudaki barınaklardan işaretini verdi. Sıra bende! Beni takip edin!",Hardin,Durzel! Gezgin! Seni bulması ne zormuş!
Operasyon Toplantısı,İzci Tanor yen,Hardin,"Durzel ile özel olarak konuşamam izin verecek misin?
<p>O Tanorlarla eninde sonunda ilgilenmen gerekecek.",,
Operasyon Toplantısı,Asker Tanor yen,Hardin,Durzel'in yöntemlerine şüpheli yaklaşıyordum ama askeri güçlü saygı kazanmak en iyi yol gibi gözüküyor. Devam edelim mi?,,
Operasyon Toplantısı,Asker Tanor yen,,,,
Ateşle Dikkat Çek!,Maltızdan ateş al,Hardin,"Biz dikkatlerini dağıtırken, Durzek Tanor kampına sızacak.",,
Ateşle Dikkat Çek!,Saman vagonunu ateşe ver,,,,
İkinci Hedef Ateşi Yakalamak,Yaklaşan Tanor'u yen,Hardin,Başardık. Tanorlar geliyor. Hazır olun!,,
Gözetleme Kulesi'ndeki Tanor,Nöbetçi Tanor yen,Hardin,"Şef daha iç taraflarda olmalı.
<p>Gözetleme kulesindeki nöbetçilerle ilgilenebilir misin?",,
Theodore'un Bekleyişi,Gözetleme Kulesi'nde Theodore'u bul,Hardin,"Theodore seni gözetleme kulesinin içinde bekliyor olacak, benim için onu bulur musun?",Theodore,Bu taraftan. Sen buldun.
Tedarikçiyi Yok Et,Tedarikçi Tanor yen,Theodore,Efendi bazen iyi biri gözükebilir... Ama çoğu zaman acımasızdır. Umarım işe yarar. Şu tedarikçileri yenelim.,,
Ritüeli Durdur!,Rahip Tanor yen,Theodore,"Rahip Tanorlar savaştan önce düzenleyecekleri bir ritüele hazırlanıyor gibiler. Çabuk, Ol Mahumlar'la yapacakları savaşa hazırlanıyor olmalılar.
<p>Ritüel başlarsa şefi bulmak daha da zorlaşır. Öldür şu rahipleri!",,
Acemi Şövalye'yi Güçlendir!,Acemi Şövalye Tanor yen,Theodore,"Efendi kararını verdiğine göre Tanorlar için bir seçenek kalmadı...
<p>Şefle konuşması gerektiğine göre yanındaki Acemi Şövalyeleri öldürün.",Hardin,Şefle konuşmak istiyorum ama o beni dinlemek istemiyor.
İletişim Yöntemi,Yaklaşan Tanor'u yen,Hardin,Şefin kararını vermesi için ona gücümüzü göstermeliyiz.,,
İletişim Yöntemi,Şef Tanor’la konuş,,,,
Pazarlık yap!,Tenoru durdur,Hardin,"Şimdi şef ile konuşabilirim. Miyav, birkaç Tanor geliyor. Şef ile konuşmamızı istemiyorlar.
<p>Lütfen konuşmamızı bölmelerine izin vermeyin. Bazen patilerimizle iletişim kurarız... Teşekkürler, miyav.",,
Pazarlık yap!,Hardin ile Konuş,,,,
Şef Tanor'un Acıları,Tanor cesetlerini al,Hardin,"Şef ikna edilmiş gözüküyor. Ne de olsa ortak bir düşmanımız var. Bir Tanor'a göre konuşması kolaydı.
<p>Şef, adamlarının ölülerini istiyor. Hepsine iyi bakıldığından emin olun.",Hardin,"Tanorların güvenini kazanmak için Ol Mahumlara saldır, arkalarındaki Kara Kardeşlik'i de unutma.
<p>Artık dönüp iyi haberleri bekleyebilirim. Yapılacak bir sürü şey var."
Durzel ile Giderken,Durzel'i bul,Durzel,"Ne? Hardin çoktan gitti mi? Şef için bir şeyi vardı... Neydi o...
<p>Tamam. Ol Mahumlar'a derslerini vermenin zamanı geldi!",,
Şef Kankoon'un Pususu,Elit Asker Kankoon yen,Durzel,"Savaşa hazırlanın! Thano Kabilesi Şef'i ayaklanma çıkartıyor! Kahretsin! Kim bizim tarafımızda?! Hepsi birbirine benziyor!
<p>Bize saldıranlar Thano Kabilesi Şef'inin yardakçılarındandır herhalde!",Durzel,"İşler karışıyor, üstelik sanırım Hardin gerçekten gitti! Lazım olduğunda Theodore hiç bulunmuyor!"
Pusunun İzleri,Pusucuların izlerini bul,Durzel,"Lütfen, bizi tuzağa düşürenlerin izini bulmaya çalış. Ben, Kankoon'u bulmalıyım!",Durzel,"Görünüşe göre şu an şefin bögesine giriyoruz, tetikte ol."
Şerefli I,Nöbetçi Kankoon yen.,Durzel,"Şef Yardımcısı Kankoon, hâlâ bizi arkadaşı olarak görmüyor. Şefi halletmemiz yeterli olmamış anlaşılan!
<p>Bu savaştan geri çekilemeyiz. Önce Kankoon'un nöbetçilerinden kurtulun!",,
Şerefli II,Elit Asker Kankoon yen,Durzel,Ol Mahumlar'la savaşmalıyız. Burada ne yapıyoruz! Elit Askerlere saldırın. En güçlü savaşçıları onlar.,,
İnanç,Kankoon sığınağını bul,Durzel,Elit Askerler senin yanında acemi gibi kaldılar. Artık başlayabiliriz! Hazır mısın? Hadi gidelim.,Durzel,Belki de yenmememiz gereken birini yenmişizdir... Çok kötü...
İnanç,Şef Kankoon yen,,,,
İnanç,Şef Kankoon yen,,,,
Kankoon Sürüsü,Rahip Kankoon yen.,Durzel,"Kahretsin, Kankoon’un grubu liderleri öldükten sonra bile geliyor. Onları hemen halledip buradan ayrılalım. Zaman yok.<p>Rahipleri hallet. Lanetleri bizim için büyük bir tehdit olabilir.",,
Sınır Takipçileri,Nöbetçi Kankoon yen.,Durzel,Nöbetçiler bizi buldu. Diğerleri uyarmadan kurutulun onlardan.,,
Durzel ve Theodore,Theodore ile Buluş,Durzel,Vay be! İşte Theodore. Ne kadar barış dolu.,Theodore,"Durzel yorgun görünüyor, sırf gururundan sorun yokmuş gibi davranıyor."
Hardin'in Diğer Amacı,Cepheye git,Theodore,"Görünüşe göre uzlaşma sağlanamamış. Vaktimiz yok, harekete geçmeliyiz. Yolda her şeyi anlatırım.",,
Tam Ölçekli Savaş!,Devriye Ol Mahum yen,Theodore,Buradaki Tanorlar'ın hepsi Şef'in birliğinden. Asiler tarafından etkilenmemişler. Hepsi bize saldıracaktır.<p>Önce şuradaki devriyeyle başlayalım.,,
Keşfi Durdur!,Ol Mahumlar İzcileri'ni yok et,Theodore,"Sıradakiler İzci Ol Mahumlar. İzciler, askerleri çağırabilir. Onları hızlıca öldürmelisin!",,
Şef'in Aslanı,Borys ile Buluş,Theodore,"Şef Tanor tarafından bir elçi gönderilmiş olmalı. Bizi şefin arkadaşı olarak görecektir.
<p>Ama gerçekten arkadaşı olmak istiyorsak birkaç sorunlarını çözmeliyiz.",Borys,"Hoş geldin, ben Tanor elçisi Borys. Tanor olmadığıma şaşırdın mı?"
Dostum Düşmanı Benim de Düşmanımdır,Hazır olunca Borys ile konuş,Borys,"Tanorlar'ın çoğu sana arkadaş olarak saygı göstermeyeceklerdir. Ama bana yardım edersen, gösterirler. Merak etme.
<p>Şef için senden bir şey isteyeceğim. Bazı arkadaşlarımız kayıp. Öldülerse cesetlerini bulmamız lazım.",Borys,Gerçekten de Tanorlarla arkadaş olmaya layıksınız!
Dostum Düşmanı Benim de Düşmanımdır,Kışkırt,,,,
Dostum Düşmanı Benim de Düşmanımdır,Kışkırt,Borys,Sanki Ol Mahum garip bir şey kullanıyor. Benimle beraber araştırır mısın? İlk önce izcileri öldürerek Ol Mahum karargâhına girmemiz gerekir.,,
Dostum Düşmanı Benim de Düşmanımdır,Ol Mahumlar İzcileri'ni yok et,,,,
Dostum Düşmanı Benim de Düşmanımdır,Duthlyr yen,,,,
Savaş Çığırtkanı Durzel,Nöbetçi Ol Mahum yen,Borys,"Arkadaşın Durzel, şu tarafa doğru ""Savaş!"" diye bağırarak gitti. Tanor'a baktıktan sonra senin peşinden geleceğim.
<p>Önce Durzel'e katıl. Bu arada başlamışken Nöbetçi Ol Mahumlar'dan da kurtul lütfen.",Durzel,"Haha, amma geciktin. Ben birini bitirdim bile!"
Filizi Ez,Acemi Ol Mahum yen,Durzel,"Şimdi, bu bir savaş! Tüm gücünüzle saldırın, hepsini öldürün. Önce şu acemilerle başlayın!",,
İkmali Kes,İkmal eşyalarını ateşe ver,Durzel,Savaşta önemli olan bir diğer şey de lojistiktir. İkmal eşyalarını yakın! Morallerini altüst edecektir!,Durzel,Tebrikler! Erzakları yanarken koşuşturmalarını izlemek çok iyiydi!
İkmali Kes,Yiyecek Yığınını Yak II,,,,
İkmali Kes,Yiyecek Yığınını Yak III,,,,
İkmali Kes,Yangını söndüren Ol Mahum'u yen,Durzel,Ateşi söndürmeye çalışanları öldürün! Savaşa hazırlanın!,,
İkmali Kes,Yangını söndüren Ol Mahum'u yen,,,,
Birlikleri Azalt,Ol Mahum Subayını yen,Durzel,"Orada! Liderleri orada! Güçlü canavarlar daha zevkli olur, öyle değil mi? Biraz egzersiz iyi gelecektir!",Durzel,"Uff, baltası burnumu ucundan kaçırdı! Burnum olmazsa kadınları çok üzerim!"
Aceleci Borys,Borys ile Buluş,Durzel,"Oh, liderleriyle savaşırken Borys içeri kaçtı. Neler dönüyor acaba? Neden gidip bakmıyorsun?",,
Kaçırılmış Silenos,Kaçırılmış Silenos'u kurtar I,Borys,Şşş! Sessiz. Kaçırılmış Silenoslar burada galiba. Bazıları Tanor değil ama lütfen kurtarın onları.,,
Kaçırılmış Silenos,Kaçırılmış Silenos'u kurtar II,,,,
Kaçırılmış Silenos,Kaçırılmış Silenos'u kurtar III,,,,
Gizemli Hırsızlar,Kafese git,Borys,İçeride daha fazla kafes ar. Tanorlarla beraber Silenoslar da var... Hepsini kurtaralım.,Borys,Ucuz kurtardık. Ol Mahumlar neden bu kadar çok silenos hapsetmiş?
Gizemli Hırsızlar,Yaklaşan Ol Mahumları Yen,,,,
Kayıp Silenos,Tedarikçi Ol Mahum'u Yen,Borys,Bazıları daha içerilere sürüklenmiş. Kontrol edelim. Önce tedarikçileri yenebilir misin?,,
Deney İzleri,Deney izlerini bul,Borys,Ne yaptığını sanıyorsun! Lanet Ol Mahum! Burada duramayız! Tanorlar'ın izini bulmalıyız!,Borys,Uff... Nasıl böyle zalim olabilirler? Tanorlar zalim deneylerden sonra ölmüştür!
Borys'in Öfkesi,Borys ile Git,Borys,Kurtulan biri var! Harekete geçelim. Bu yönden! Acele edin!,Borys,Bunu arkadaşlarıma... nasıl yapabilirler... Bunun için Tanorları kaçırmışlar mı?
Borys'in Öfkesi,Hayatta Kalanları Kurtar,,,,
Borys'in Öfkesi,Ölüm Büyücüsünü Yen,,,,
Sessiz Özellik,Tanor cesedini yak,Borys,Ol Mahum ve Kara Kardeşlik'i asla affetmeyeceğim! Bunu şefe rapor etmem gerekir. Fakat dönmeden önce... Arkadaşlarımın cesetlerini yakmam gerekir...,,
Şimdi duramam!,Theodore ile Buluş,Borys,"Yakında sana katılacağım. Benim için şok edici bir durum. Theodore'la ne yapacağımızı önceden belirlemiştik, senin önden gitmen gerekiyor.",Theodore,Kara Kardeşlik'i mi gördün? Ortaya çıkmayacaklarını düşünmüştüm ama çıkmışlar!
Operasyona Engel Olanlar,Keskin Nişancı Ol Mahum yen,Theodore,"Kara Kardeşlik hareket ettiğinden acele etmeliyiz
<p>Borys'in dönüşünü bekleyemeyiz. Şef Ol Mahum'u öldürmeliyiz ama önce keskin nişancılarla ilgilenelim.",,
Ön Düzenleme,Asker Ol Mahum yen,Theodore,"Güzel, Şef orada. Direk saldırmak intihar olur. Önce askerlerden kurtulmalıyız.",,
Bela Tohumu,Şef Alarac'ı yen,Theodore,Şef'i öldürme vakti! Bizi kimse bulmadan önce saldıralım!,Theodore,"Bir sorun var, şefin kara ruhu kaybolacağını hareket ediyor! Lanet, Ruhtaşı mı?"
Şefi Takip Et!,Nöbetçi Ol Mahum yen,Theodore,"Ruhtaşı'nın peşinden önce Durzel gitti. Ruhtaşı, Şef'in geri çekildiği yerde olmalı. 
<p>Ruhtaşı'nı ele geçirmeliyiz. Kimsenin yolumuza çıkmasına izin vermeyin!",Durzel,"Haha, daha yeni mi geldin? Ben bir asırdır buradayım."
Şef Dirilir,Şefin Ruhtaşı'na git,Durzel,Ele geçirmek mi? Ruhtaşı yok edilmeli! Onların geri dönemeyeceklerinden emin olmalıyız!,,
Şef Dirilir,Şefin Ruhtaşı'na git,,,,
Şef Dirilir,Şefin Ruhtaşı'nı yok et,,,,
Şef Dirilir,Dirilmiş Alarac'ı yen,,,,
Kaç!,Çağırma taşını kullan,Theodore,"Efendimiz, Ruhtaşı'nı istiyor, Durzel!
Gerçekten efendine itaat etmeyecek misin?
<p>Şef öldü, yani komuta zinciri yakında bozulur. Bu savaş sona erdi. Işınlanma taşını kullanıp buradan gidelim.",,
Kaç!,,,,,
Dinlenme Zamanı,Uluyan Oyuk'a git,Theodore,"Görevimiz son derece başarılı geçti. Efendi çok memnun olacak. Efendiye rapor verip Uluyan Oyuk'a gideceğim. Orada buluşalım.
<p>Büyük ihtimalle efendi de orada bizimle olacak. Rakibimiz zorlu... gitmeden önce hazırlan.",,
Keder Diyarı,Theodore’un hikayesini dinle,Theodore,İyi dinlendin mi? Neden burada olduğumuzu merak ediyorsundur. Beni takip et. Yoldayken anlatırım.,Theodore,"Tarihin tekerrürünü engellemek için anıt mezarı ziyaret etmek çok önemli, özellikle de geçmişin gölgesiyle savaşmamız gerekebileceği düşünülürse..."
Karanlık Enerji Yüzünden,Öfkeli Mandragora yen,Theodore,"Mühürlendi. Arta karanlık enerji onu yakında serbest bırakacak.
<p>Hmm...Burada hep bir sürü Mandragora olmuştur. Haydi bölgeyi temizleyelim.",,
Buketi Hazırla,Dicor yen,Theodore,"Yakınlarda bir Anıt Mezar var. Bu topraklarda bir sürü gereksiz ölüm yaşandı. Anıt Mezar onların ruhlarını sakinleştirmek işi yapıldı.
<p>Yine de aralarında iblislere dönenler var.
<p>Yakınlardaki Dicorlar sürekli Anıt Mezar'a saldırıyor. Onlardan kurtulmalısın.",,
Kana Benzer Çiçek,Kan kırmızı çiçek topla,Theodore,Ölenleri anmadan gidemeyiz. Yere dökülen kanın renginde taşıyan bir sürü çiçek var. Onları getir.,,
Şüpheli Alamet,Theodore ile birlikte Şüpheli Aşaç'a git,Theodore,"Bu topraklar tayflarla dolu, topraklardan karanlık bir enerji yayılıyor... Beleth ve Kara Kardeşlik için mükemmel bir yer.
<p>Guillotine adında uyuyan büyük bir iblis de var, bu yüzden karanlık enerjinin neden olduğu anormal olaylarla oldukça sık karşılaşılıyor.
<p>Sana bir şey göstereceğim. Şu yoldan!",,
Şüpheli Alamet,Theodore ile birlikte Şüpheli Aşaç'a git,Theodore,Bu ağaç önceden burada değildi. Karalık enerji ile ortaya çıkmış olmalı. Bu durumu araştırmalısın.,,
Şüpheli Alamet,Şüpheli ağaç'ı araştır,,,,
Şüpheli Alamet,Kudretli Murmur,,,,
Şüpheli Alamet,Murmur yen,,,,
Şüpheli Alamet,Theodore ile Konuş,,,,
Anıt Mezarı Ziyaret Ederken,Anıt mezarın önünde Theodore ile Konuş,Theodore,"Karanlık enerji mühürleri kırıp yeni canavarlar getiriyor. Bölgeyi bu halde bırakamayız.
<p>Benimle Anıt Mezar'da buluş. Mezar batıda.",,
Ruhlar İçin,Anıt Mezar’ı ziyaret et,Theodore,Buket çok güzel olmuş. Sen de saygı göstermeyi dene.,Theodore,Huzur içinde ölmeyenler... Endişelenme...
Geride Kalanlar İçin,Anıt mezar çevresindeki Kostik Bitkileri temizle,Theodore,Ayrılmadan biraz ot temizleyelim.,,
