Id,EffectTypeName
4140171,
4140172,
4140173,
4140181,
4140182,
4140191,
4140192,
4140193,
4140194,
4140201,
4140202,
4140203,
4140204,
41402102,
41402103,
4140221,
4140222,@11062
4140231,
4140241,
4140242,
4140243,
4140251,
4140252,
4140253,
4140281,
4140361,
4140371,
4140381,
4140391,
4140411,
4140421,
4140422,
4140423,
4140424,
4140431,
4140441,
4140451,
4010011,
4010021,
4010031,
4010041,
4010051,
4010061,
4010062,
4010071,
4010081,
4010091,
4010101,
4010111,
4010112,
4010121,
4010161,
4010162,
4010131,
4010141,
4010151,
4010191,
4010241,
4010251,
4030021,
4011011,
4011032,
4011033,
4011041,
4011042,
4011051,
4011052,
4011061,
4011062,
4011071,
4011072,
4011081,
4011082,
4011131,
4011132,
4011022,
4011091,
4011092,
4012011,
4012021,
4012022,
4012031,
4012032,
4012041,
4012051,
4012071,
4012101,
4012102,
4012103,
4012104,
4012111,
4012161,
4012171,
4012181,
4012182,
4011101,
4011111,
4011121,
4012121,
4012122,
4012131,
4012132,
4012141,
4012142,
4012151,
4012152,
9900011,Normal Yetenek Sıfırlama
9900021,@9900011
9900031,@9900011
9900041,@9900011
9900051,@9900011
9900061,@9900011
9900071,@9900011
9900081,@9900011
9900091,@9900011
9900101,@9900011
9900111,@9900011
9900121,@9900011
9900131,@9900011
9900141,@9900011
9900151,@9900011
9900161,@9900011
9900171,@9900011
9900181,@9900011
9900191,@9900011
9900201,@9900011
9900211,@9900011
9900221,@9900011
9900231,@9900011
9900241,@9900011
9900251,@9900011
9900261,@9900011
9900271,@9900011
9900281,@9900011
9900291,@9900011
9900301,@9900011
9901011,@9900011
9901021,@9900011
9901031,@9900011
9901041,@9900011
9901051,@9900011
9901061,@9900011
9901071,@9900011
9901081,@9900011
9901091,@9900011
9901101,@9900011
9901111,@9900011
9901121,@9900011
9901131,@9900011
9901141,@9900011
9901151,@9900011
9901161,@9900011
9901171,@9900011
9901181,@9900011
9901191,@9900011
9901201,@9900011
9901211,@9900011
9901221,@9900011
9901231,@9900011
9901241,@9900011
9901251,@9900011
9901261,@9900011
9901271,@9900011
9901281,@9900011
9901291,@9900011
9901301,@9900011
9902011,
9902021,
9902031,
9902041,
9902051,
9902061,
9902071,
9902081,
9902091,
9902101,
9902111,
9902121,
9902131,
9902141,
9902151,
9902161,
9902171,
9902181,
9902191,
9902201,
9902211,
9902221,
9902231,
9902241,
9902251,
9902261,
9902271,
9902281,
9902291,
9902301,
9903011,
9903021,
9903031,
9903041,
9903051,
9903061,
9903071,
9903081,
9903091,
9903101,
9903111,
9903121,
9903131,
9903141,
9903151,
9903161,
9903171,
9903181,
9903191,
9903201,
9903211,
9903221,
9903231,
9903241,
9903251,
9903261,
9903271,
9903281,
9903291,
9903301,
5006611,
5002911,
5019111,
730201,
730212,
730221,
730222,
730231,
730232,
730241,
730251,
730261,
730271,
730281,
730291,
730293,
730301,
730303,
730311,
731211,
731221,
731231,
731241,
731251,
731261,
731271,
731281,
731291,
731301,
731311,
731321,
731341,
731351,
731361,
731371,
731381,
731391,
731401,
731411,
731412,
731421,
731422,
731431,
731432,
731441,
731442,
731451,
731452,
731461,
731471,
