Key,WarningSoundPlay
COMPOUND_COST,0
COMPOUND_DESC,0
COMPOUND_IMPOSSIBLE,1
COMPOUND_OPTION_RESET,0
COMPOUND_RESULT,0
CONTENT_LOCK_INFO,1
CONTENT_LOCK_INFO_GUILD,1
CONTENT_LOCK_INFO_ACHIEVEMENT,1
CONTENT_LOCK_INFO_QUEST,0
CONTENT_LOCK_INFO_QUEST_UNIQ,0
CONTENT_LOCK_INFO_QUEST_LEVEL_LIMIT,0
CONTENT_LOCK_READY,0
CONTENT_UNLOCK_CONDITION_ACHIEVEMENT,0
CONTENT_UNLOCK_CONDITION_LEVEL,0
CONTENT_UNLOCK_CONDITION_QUEST,0
CONTINUOUS_KILL_MESSAGE,0
CONTINUOUS_KILL_MESSAGE_NO_GUILD,0
COPY_NOTIFY,0
DAILY_ACTIVITY_GET_POINT,0
DAILY_DUNGEON,0
DAILY_DUNGEON_FAILED,1
DAILY_DUNGEON_START,0
DAILY_DUNGEON_SUCCEED,0
DEATH_DESC_MONSTER,0
DEATH_DESC_PLAYER,0
DEATH_DESC_GUILD,0
DECOMPOSE_SUCCESS,0
DESCRIPTION_LOUDSPEAKER,1
DIAMONDSHOP_ANNUITY_REWARD_COMPLETE,0
DUNGEON_CANNOT_MOVE,1
DUNGEON_CLEAR,0
DUNGEON_CURRENT_FEVER_TIME,0
DUNGEON_ENTER_COUNT,0
DUNGEON_ENTER_COUNT_FREE,0
DUNGEON_ENTER_COUNT_PAID,0
DUNGEON_LIMIT_LEVEL,0
DUNGEON_NEXT_FEVER_TIME,0
DUNGEON_REWARD_TITLE,0
DUNGEON_WORLD_LEAVE,0
DUNGEON_MAX_CHARGE_COUNT,0
DUNGEON_MAX_RESET_COUNT,0
LEFT_CHARGE_COUNT,0
LEFT_RESET_COUNT,0
CHARGE_ENTER_COUNT,0
CHARGE_COMPLETE_COUNT,0
RESET_DUNGEON,0
DO_CHARGE_ENTER_COUNT,0
DO_CHARGE_COMPLETE_COUNT,0
DO_RESET_DUNGEON,0
E_NETMARBLE_CONNECT_CHANNEL_FAILED,1
E_NETMARBLE_SIGN_FAILED,1
E_NETWORK_SERVER_CONNECT_FAIL,1
E_NETWORK_SERVER_DISCONNECTED,1
E_NETWORK_SERVER_SEND_FAIL,1
EFFECT_ADD_DECREASE_DAMAGE,0
EFFECT_ADD_IGNORE_DEFENSE_DAMAGE,0
EFFECT_ANTI_CRITICAL_VALUE,0
EFFECT_ATTACHED,0
EFFECT_ATTACK_DAMAGE_MUL,0
EFFECT_ATTACK_POWER,0
EFFECT_ATTACK_SPEED_MUL,0
EFFECT_BUFF,0
EFFECT_CRITICAL_DAMAGE_MUL,0
EFFECT_CRITICAL_RATE,0
EFFECT_CRITICAL_VALUE,0
EFFECT_DAMAGE,0
EFFECT_DAMAGE_MUL,0
EFFECT_DEBUFF_HITTED_EFFECT_MUL,0
EFFECT_DEBUFF_HITTED_RATE,0
EFFECT_DEFENSE_DAMAGE_MUL,0
EFFECT_DEFENSE_IGNORE_DAMAGE,0
EFFECT_DEFENSE_POWER,0
EFFECT_DEFENSE_POWER_MUL,0
EFFECT_DODGE_RATE,0
EFFECT_DOT_DAMAGE,0
EFFECT_FROZEN,0
EFFECT_GROUND_EFFECT,0
EFFECT_HIT_RATE,0
EFFECT_HP,0
EFFECT_HP_RECOVERY,0
EFFECT_HP_STEAL_RATE,0
EFFECT_HPMUL,0
EFFECT_INVINCIBLE,0
EFFECT_INVISIBLE,0
EFFECT_ITEM_ATTACK_BONUS,0
EFFECT_ITEM_DEFENSE_BONUS,0
EFFECT_ITEM_DROP_RATE,0
EFFECT_MAX_HP,0
EFFECT_MAX_MP,0
EFFECT_MOVE_SPEED_MUL,0
EFFECT_MP,0
EFFECT_MP_COST_MUL,0
EFFECT_MP_MUL,0
EFFECT_MP_RECOVERY,0
EFFECT_PROJECTILE,0
EFFECT_RESILIENCE,0
EFFECT_SKILL_COOLTIME,0
EFFECT_SLOW,0
EFFECT_SMART,0
EFFECT_SOULSHOT_ATTACK_BONUS,0
EFFECT_STRONG,0
EFFECT_STUN,0
EFFECT_TARGET_TELEPORT,0
EFFECT_VISIBILITY_ALL_OFF,0
EFFECT_VISIBILITY_ALL_ON,0
EFFECT_VISIBILITY_ONLY_MINE,0
EFFECT_VISIBILITY_ONLY_NAME,0
EFFECT_WEAPON_ATTACK_POWER_MUL,0
ELITE_DUNGEON,0
ELITE_DUNGEON_HOTTIME_CHARGE1,0
ELITE_DUNGEON_HOTTIME_CHARGE2,0
ELITE_DUNGEON_SWEEP1,0
ELIXIR_CRAFT,0
ELIXIR_CRAFT_BIND_NOTIFY,1
ELIXIR_USE_LIMITLEVEL,0
ELIXIR_MAX_LEVEL,0
ENCHANT,0
ENCHANT_ALERT,1
ENCHANT_COST,0
ENCHANT_COUNT,0
ENCHANT_CRYSTAL_COUNT,0
ENCHANT_IMPOSSIBLE,1
ENCHANT_ITESELECT,0
ENCHANT_NEXT_COST,0
ENCHANT_OPTION,0
ENCHANT_OPTION_ADD,0
ENCHANT_OPTION_CUR,0
ENCHANT_OPTION_LIST_DESC,0
ENCHANT_OPTION_NEW,0
ENCHANT_OPTION_WEAPON,0
ENCHANT_RESULT,0
EQUIP_LIMITBREAK_SUCCESS_RATE,0
EQUIP_TABBUTTON_COMPOUND,0
EQUIP_TABBUTTON_ENCHANT,0
EQUIP_TABBUTTON_PROMOTION,0
EQUIP_TABBUTTON_UNSEAL,0
EQUIP_TABBUTTON_UPGRADE,0
EQUIP_UNSEAL,0
EQUIP_UPGRADE,0
EQUIP_UPGRADE_AFTER_ABILITY,0
EQUIP_UPGRADE_COST,0
EQUIP_UPGRADE_CUR_ABILITY,0
EQUIP_UPGRADE_FAIL,0
EQUIP_UPGRADE_LEVEL,0
EQUIP_UPGRADE_LIMITBREAK,0
EQUIP_UPGRADE_SUCCESS,0
EQUIP_UPGRADE_SUCCESS_RATE,0
EQUIPMENT_ABILITY_ALREADY_MAX_LV,1
EQUIPMENT_ABILITY_DAMAGE,0
EQUIPMENT_ABILITY_HEAL,0
EQUIPMENT_ABILITY_DEFENCE,0
EQUIPMENT_ABILITY_UP_CANT,1
EQUIPMENT_ABILITY_UP_FAIL,1
EQUIPMENT_ABILITY_UP_SUCCEED,0
EQUIPMENT_ARMOR,0
EQUIPMENT_BOOTS,0
EQUIPMENT_CAPE,0
EQUIPMENT_COMPOSITION_NO_MORE,1
EQUIPMENT_EARRING,0
EQUIPMENT_ENCHANT_NO_MORE,1
EQUIPMENT_ENCHANT_PENALTY,0
EQUIPMENT_ENHANCEMENT,0
EQUIPMENT_GLOVES,0
EQUIPMENT_GRADE_BIG,0
EQUIPMENT_HELMET,0
EQUIPMENT_INCLUDE_ENCHANT_ITEM,0
EQUIPMENT_LEVEL_UP_RESULT,0
EQUIPMENT_LEVEL_UP_SELECTED_IN_INVENTORY,0
EQUIPMENT_LEVELUP,0
EQUIPMENT_LEVELUP_NO_MORE,1
EQUIPMENT_LIMIT_BREAK,0
EQUIPMENT_LIMIT_BREAK_FAILURE,1
EQUIPMENT_LIMIT_BREAK_INVALID_TARGET_ITEM,1
EQUIPMENT_LIMIT_BREAK_SUCCEED,0
EQUIPMENT_LIMITBREAK_NO_ITEM,1
EQUIPMENT_NECKLACE,0
EQUIPMENT_OPTION_CHANGE_NO_OPTION,1
EQUIPMENT_OPTION_CHANGE_RESULT,0
EQUIPMENT_RING,0
EQUIPMENT_SELECT,0
EQUIPMENT_SOULCRYSTAL_MORE_HIGHER,0
EQUIPMENT_SOULCRYSTAL_PLEASE_SELECT,0
EQUIPMENT_UNSELECT,0
EQUIPMENT_UPGRADE_NO_MORE,1
EQUIPMENT_WEAPON,0
EVENT_CASTLESIEGE_BIDDINGCASTLESIEGEENTRY,0
EVENT_CASTLESIEGE_DURINGCASTLESIEGE,0
EVENT_CASTLESIEGE_FESTIVAL,0
EVENT_CASTLESIEGE_FESTIVALEND,0
EVENT_CASTLESIEGE_FESTIVALSTART,0
EVENT_CASTLESIEGE_FINISHEDCASTLESIEGE,0
EVENT_CASTLESIEGE_WAITINGENTRYBIDSTART,0
EVENT_CASTLESIEGE_WAITINGSTARTCASTLESIEGE,0
EVENT_CASTLESIEGE_NOTICE,0
EVENT_ENCHANT_GRADE,0
EVENT_ENCHANT_SUBJECT,0
EVENT_SURPIRSE_BOX,0
EVENT_TITLE,0
EVENT_TITLE_TEXT,0
FESTIVAL_COUNT_ITEM,0
FORTRESS_SIEGE,0
FORTRESS_NO_OWNER,0
FRIEND,0
FRIEND_ACCEPT_ALL_CONFIRM,0
FRIEND_ACCEPT_WAITING_COUNT,0
FRIEND_ACCEPTED_COUNT,0
FRIEND_ACCEPTED_NOBODY,1
FRIEND_ADD,0
FRIEND_CONNECTING,0
FRIEND_COUNT,0
FRIEND_DELETE,0
FRIEND_DELETE_ALL_REQUEST,0
FRIEND_DELETE_CHECK,0
FRIEND_DELETE_NONACTIVE,0
FRIEND_INFO,0
FRIEND_INVITED,0
FRIEND_INVITED_BY_NAME,0
FRIEND_INVITED_COUNT,0
FRIEND_INVITED_NOBODY,0
FRIEND_LAST_CONNECTED_TIME,0
FRIEND_LIKE,0
FRIEND_LIKE_CANCEL,0
FRIEND_MANAGER_NO,1
FRIEND_MANAGER_RESULT,0
FRIEND_NICKNAME_SEARCH,0
FRIEND_PARTY_INVITE,0
FRIEND_RECOMMEND_REFRESH,0
FRIEND_REFUSAL_ALL_CONFIRM,0
FRIEND_REFUSED_COUNT,0
FRIEND_REFUSED_NOBODY,0
FRIEND_REQUEST_ACCEPT,0
FRIEND_REQUEST_DENY,0
FRIEND_SORT_CONNECTING_TIME,0
FRIEND_SORT_LEVEL,0
FRIEND_SORT_LIKE,0
FRIEND_TAB_ADD,0
FRIEND_TAB_FACEBOOK,0
FRIEND_TAB_INGAME,0
FRIEND_TAB_RECOMMEND,0
FRIEND_TAB_REQUEST_SEND,0
FRIEND_GUIDE4,1
FRIEND_REQUEST_CANCEL,0
FRIEND_REQUEST_CANCEL_ALL,0
FRIENDSHIP_POINT_ACQUIRE,0
FRIENDSHIP_POINT_ACQUIRE_FROM_RECEIVE_GREETING,0
GAME_EXP_VALUE,0
GIFT_USER_SELECT,0
GUIDE_QUEST_BUTTON,0
GUILD,0
GUILD_ABLE_DECLARE_WAR,0
GUILD_ABLE_SIEGE_CASTLE,0
GUILD_ABLE_SIEGE_FORTRESS,0
GUILD_ACTIVITY,0
GUILD_ADDED_SKILL,0
GUILD_ALLIANCE_AND_HOSTILE,0
GUILD_ALLIANCE_BREAK_WARNING,0
GUILD_ALLIANCE_REFUSE_COUNT_EMPTY,1
GUILD_ALLIANCE_TABBAR,0
GUILD_ALLIANCE_TARGET_INVALID,1
GUILD_ALLIANCEINFO,0
GUILD_ALREADY_MAX_LEVEL,0
GUILD_ASSISTANT_MASTER,0
GUILD_ATTENDANCE,0
GUILD_ATTENDANCE_CHECK,0
GUILD_ATTENDANCE_CONDITION,0
GUILD_ATTENDANCE_INFO,0
GUILD_ATTENDANCE_NEXT_REWARD_COUNT,0
GUILD_ATTENDANCE_REWARD,0
GUILD_ATTENDANCE_REWARD_INFO,0
GUILD_ATTENDANCE_YESTERDAY,0
GUILD_BREAK_ALLIANCE,0
GUILD_BUFF_REMAIN_TIME,0
GUILD_COIN,0
GUILD_CONFIRM_JOIN,0
GUILD_CREATE,0
GUILD_CREATE_NOT_ENOUGH_LEVEL,1
GUILD_DISBAND,0
GUILD_DISBANDED_DESC,0
GUILD_DISBANDMENT,0
GUILD_DISBAND_INFO,0
GUILD_DISBANDMENT_WARNING,1
GUILD_DISBANDMENT_WARNING_PENALTY,0
GUILD_DISBANDMENT_WARNING_PENALTY_EVENT,0
GUILD_DONATE,0
GUILD_DONATION_TITLE_ADENA,0
GUILD_DONATION_TITLE_BLOODCRISTAL,0
GUILD_DUNGEON,0
GUILD_DUNGEON_SUPPORT_BOARD,0
GUILD_EMBLEMNAME_CHANGE,0
GUILD_EMBLEM_CHANGE,0
GUILD_EMBLEM_NAME,0
GUILD_ENEMY_TARGET_INVALID,1
GUILD_ENTRANCE,0
GUILD_EVIDENCE_OF_BLOOD,0
GUILD_EXPEL,1
GUILD_EXPEL_ANOTHER_MEMBER,0
GUILD_KICKOUT,0
GUILD_FREE_JOIN,0
GUILD_FUNDS,0
GUILD_GIFT_POPUP,0
GUILD_GIFT_TARGET_EMPTY,1
GUILD_GREETING_NOBODY,1
GUILD_INFO,0
GUILD_INPUT_INTRODUCTION,0
GUILD_INPUT_NAME,0
GUILD_INPUT_NOTICE,0
GUILD_INTORODUCTION_MODIFY_TITLE,0
GUILD_INTRODUCTION,0
GUILD_INVITE_NOTIFY,0
GUILD_INVITE_REFUSE_NOTIFY,1
GUILD_INVITE_TARGET_EMPTY,1
GUILD_JOIN,0
GUILD_JOIN_ACCEPT_NOTIFY,0
GUILD_JOIN_LIMIT_LEVEL,0
GUILD_JOIN_PENALTY,0
GUILD_JOIN_NOT_ENOUGH_LEVEL,1
GUILD_JOIN_REFUSE_NOTIFY,1
GUILD_JOIN_REQUEST,0
GUILD_JOIN_REQUEST_NOTIFY,0
GUILD_JOIN_REQUEST_WARNING,0
GUILD_JOIN_REQUIRE,0
GUILD_JOINING_CONDITION,0
GUILD_KNIGHT_LEADERS,0
GUILD_LEAVE,0
GUILD_LEAVE_WARNING,1
GUILD_LEAVE_WARNING_PENALTY,0
GUILD_LEAVE_WARNING_PENALTY_EVENT,0
GUILD_LEVEL,0
GUILD_LEVEL_FUNCTION_KEY_1,0
GUILD_LEVEL_FUNCTION_KEY_2,0
GUILD_LEVEL_FUNCTION_KEY_3,0
GUILD_LEVEL_FUNCTION_KEY_4,0
GUILD_LEVEL_FUNCTION_KEY_5,0
GUILD_LEVEL_FUNCTION_KEY_6,0
GUILD_LEVEL_FUNCTION_KEY_7,0
GUILD_LEVEL_FUNCTION_VALUE_1,0
GUILD_LEVEL_FUNCTION_VALUE_2,0
GUILD_LEVEL_FUNCTION_VALUE_3,0
GUILD_LEVEL_FUNCTION_VALUE_4,0
GUILD_LEVEL_FUNCTION_VALUE_5,0
GUILD_LEVEL_FUNCTION_VALUE_6,0
GUILD_MAIN,0
GUILD_MASTER,0
GUILD_MASTER_TRANSFER,0
GUILD_MAX_MEMBERS,0
GUILD_MEMBER,0
GUILD_MEMBER_COUNT,0
GUILD_MEMBER_COUNT_INFO,0
GUILD_MEMBER_EVERYBODY,0
GUILD_MEMBER_INFO,0
GUILD_MEMEBER_EVERYBODY,0
GUILD_MY_CONTRIBUTION,0
GUILD_NAME_BLUE,0
GUILD_NAME_RED,0
GUILD_NO_MORE_SKILL_UPGRADE,0
GUILD_NOT_HAVE,0
GUILD_NOT_MEMBER,0
GUILD_NOTICE,0
GUILD_NOTICE_MODIFY_TITLE,0
GUILD_PRIZE_MULTI_POPUP,0
GUILD_PRIZE_NOT_ENOUGH,1
GUILD_PRIZE_POPUP,0
GUILD_PRIZE_TARGET_EMPTY,1
GUILD_QUEST,0
GUILD_RANK,0
GUILD_RANKING,0
GUILD_FAME,0
GUILD_GUILDFAME,0
GUILD_RANKING_INFO,0
GUILD_RECEIVE_GREET_NOBODY,1
GUILD_RELATION_ALLIANCE_INVITE,0
GUILD_RELATION_ALLIANCE_INVITE_CANCEL,0
GUILD_RELATIONSHIP,0
GUILD_REVIVE_DESC,0
GUILD_ROYAL_GUARD_LEADERS,0
GUILD_ROYAL_GUARD_MEMBERS,0
GUILD_SEND_PRIZE,0
GUILD_SKILL_PURCHASE_COMPLETE,0
GUILD_SKILL_TOTAL_TIME,0
GUILD_STORE,0
GUILD_TOTAL_CONTRIBUTION_POINT,0
GUILD_WAR_DEATH,0
GUILD_WAR_KILL,0
GUILD_WAR_LOG,0
GUILD_WAR_LULL_TIME,0
GUILD_WAR_MESSAGE_DECLARATION,0
GUILD_WAR_MESSAGE_STARTED,0
GUILD_WAR_MESSAGE_SURRENDER,0
GUILD_WAR_MESSAGE_TIE,0
GUILD_WAR_MESSAGE_WIN,0
GUILD_WAR_MESSAGE_DODGE,0
GUILD_WAR_POINT_INFO,0
GUILD_WAR_RECORD,0
GUILD_WAR_RECORD_INFO,0
GUILD_WAR_REMAIN_TIME,0
GUILD_WAR_WAIT_TIME,0
GUILD_WAREHOUSE,0
GUILD_WAREHOUSE_RECORD_ACQUIRED,0
GUILD_WAREHOUSE_RECORD_BIDDING,0
GUILD_WAREHOUSE_RECORD_GRANT,0
GUILD_WAREHOUSE_RECORD_CRAFT_LIQUID,0
GUILD_WAREHOUSE_RECORD_REWARD,0
GUILD_WAREHOUSE_SIZE,0
GUILD_WEEKLY_CONTRIBUTION_POINT,0
DO_GUILD_DUNGEON_INVITE,0
HAIR_SELECT_LABEL,0
HEROIC_LEVEL_MAX,0
ID_WORLDMAP_RECOMMENDED_LEVEL,0
INFINITY_DUNGEON,0
INFINITY_DUNGEON_FAILED,1
INFINITY_DUNGEON_FLOOR,0
INFINITY_DUNGEON_FLOOR_ENG,0
INFINITY_DUNGEON_LEAVE,1
INFINITY_DUNGEON_START,0
INFINITY_DUNGEON_SUCCEED,0
INSTANT_COMPLETE,0
INVENTORY,0
INVENTORY_COMPOSITION_AND_UPGRADE_LEVEL_CHECK,0
INVENTORY_ENCHANT_COUNT,0
INVENTORY_EXPANDED,0
INVENTORY_EXPANDED_STORAGE,0
INVENTORY_EXPANSION_DESC,0
INVENTORY_FULL,1
INVENTORY_GAIN_CRYSTAL,0
INVENTORY_GAIN_GOLD,0
INVENTORY_INPUT_SALE_COUNT,0
INVENTORY_INVALID_COUNT,1
INVENTORY_LOOTED,0
INVENTORY_MOVE_ITEMS,0
INVENTORY_MOVE_COUNT,0
INVENTORY_NO_SELECTED_ITEM,1
INVENTORY_NOT_USABLE,1
INVENTORY_SALE_ITEMS,0
INVENTORY_SALE_QUANTITY,0
INVENTORY_SALE_RESULT_AMOUNT,0
INVENTORY_SELECTION_COUNT,0
INVENTORY_SELL_GRADE_NONE,1
INVEOTYRY_SELL_ITEM_NO_EXIST,1
INVENTORY_STACKABLE_ITEM_SALE_WARN,0
INVENTORY_TOTAL_AMOUNT,0
INVENTORY_USE_COUNT,0
INVENTORY_USE_ITEMS,0
INVENTORY_CLASS_WARNING,0
INVENTORY_CLASS_WARNING_DESC,1
PET_WARNING_DESC,0
INVITE_USER_SELECT,0
ITEM_ALL_SALE_TITLE,0
ITEM_NOT_YET_USABLE,1
ITEM_BIND_NOTIFY,1
ITEM_GRADE_SELECT,0
ITEM_BIND_SELECT,0
ITEM_BIND_SELECT_GUIDE,0
ITEMICON_LIMIT_BREAK_UPGRADE_LEVEL,0
ITEMICON_MAX_UPGRADE_LEVEL,0
ITEMINFO_LIKE,0
ITEMINFO_UNLIKE,0
ITEMSHOP_BUY_RESULT,0
ITEUPGRADE_NOT_ENOUGH_ADENA,1
ITEUPGRADE_NOT_ENOUGH_MATERIAL,1
LIMITBREAK_ALERT,1
MAIL_BOX,0
MAIL_CANT_DELETE_ITEM_INCLUDED,0
MAIL_CHECK_DELETE_ALL,0
MAIL_DELETED_LIST,0
MAIL_EMPTY,0
MAIL_NO_REWARD_ITEM,1
MAIL_REWARD,0
MAILBACK,0
MAILDELETE,0
MAILDELETE_ALL,0
MAILMAIL,0
MAILRECEIVE,0
MAILRECEIVE_ALL,0
MAP_CHECK_MOVE_USE_CASH,0
MAP_NOT_ENOUGH_SCROLL,1
MATERIAL_NOT_ENOUGH,1
MISSION_DAILY_MISSION,0
MISSION_DAILY_NOW_COMPLETE_TIME,0
MISSION_DAILY_PASS_ADENA,0
MISSION_DAILY_REQUIRE_TIME,0
MISSION_DAILY_REWARD_COUNT,0
MISSION_FREE_REFRESH_COUNT,0
MISSION_MUST_MISSION,0
MISSION_REQUEST_DAILY_MAXCOMPLETE,1
MISSION_REQUEST_TITLE,0
MISSION_REQUEST_WEEKLY_ALREADY_PROGRESSING,0
MISSION_REQUEST_WEEKLY_PROGRESSINGMISSION_NOTHING,1
MISSION_WEEKLY_MISSION,0
MISSION_WEEKLY_MISSION_REWARD,0
MISSION_WEEKLY_MISSION_STATE,0
MISSION_GET_REWARD,0
MISSOIN_GET_REWARD_WEEKLY,0
MISSION_GO_MISSIONWINDOW,0
MONSTER_BOOK,0
MONSTER_BOOK_COMPLETE,0
MONSTER_BOOK_GUILD_RAID_BOSS,0
MONSTER_BOOK_MAKE,0
MONSTER_BOOK_REGISTRATION,0
MONSTER_BOOK_MAKE_ALL_COMPLETED,0
MONSTER_BOOK_MOVE,0
MONSTER_BOOK_ONLY_FOR_GUILD_RAID,0
MONSTER_BOOK_ONLY_FOR_SPATIOTEMPORAL,0
MONSTER_BOOK_ONLY_FOR_SLAUGHTER,0
MONSTER_BOOK_SAVED_CORE,0
MONSTER_BOOK_ZONE_COMPLETE_REWARD,0
MONSTER_LAST_WAVE_ANNOUNCEMENT,0
MONSTER_LAST_WAVE_COUNTDOWN_ANNOUNCEMENT,0
MONSTER_WAVE_ANNOUNCEMENT,0
MONSTER_WAVE_COUNTDOWN_ANNOUNCEMENT,0
MONSTERWAVE_START_ALERT,0
MOTION_PRIVIEW_LABEL,0
NAME_INVALID_EXPRESSION,1
NAME_INVALID_LENGTH,1
NAME_INVALID_SPACE,1
NAME_SLANDER,1
NETMARBLES_IAP_API_ERROR,1
NETMARBLES_IAP_BILLING_OVER_LIMIT,1
NETMARBLES_IAP_GIFT_OVER_LIMIT,1
NETMARBLES_IAP_GIFT_TARGET_OVER_TIME,1
NETMARBLES_IAP_NOT_REGISTERED,1
NETWORK_RECONNECTED,1
OPTION_COMBAT_AUTO_POTION_HP,0
OPTION_COMBAT_AUTO_POTION_MP,0
OPTION_COMBAT_AUTO_HEALING_HP,0
OPTION_COMBAT_AUTO_RADIUS,0
OPTION_COMBAT_AUTO_USE_COMMON_SKILL,0
OPTION_COMBAT_AUTO_USE_UNIQUE_SKILL,0
OPTION_COMBAT_COUNTER_ATTACK,0
OPTION_COMBAT_EVADE_ON_ELITE,0
OPTION_COMBAT_LOOT_GRADE,0
OPTION_COMBAT_TARGET_OF_TARGET,0
OPTION_COMBAT_TARGET_HP_DISPLAY_MODE,0
OPTION_COMBAT_POTION_HP_GRADE,0
OPTION_COMBAT_BASICSKILL_VISIBILITY,0
OPTION_COMBAT_POTION_MP_GRADE,0
OPTION_DEV_ANTI_ALIASING,0
OPTION_DEV_POST_PROCESSING,0
OPTION_DEV_RESOLUTION,0
OPTION_DEV_SHADOWS,0
OPTION_DEV_SLATE_SKIP_SECOND_PREPASS,0
OPTION_DEV_MY_SHADOW_ONLY,0
OPTION_DEV_TEXTUES,0
OPTION_DEV_VIEW_DISTANCE,0
OPTION_DEV_VSYNC,0
OPTION_DEVICE_KEEP_SCREEN_AWAKE,0
OPTION_DEVICE_PUSH,0
OPTION_DEVICE_SOUND_BGM,0
OPTION_DEVICE_SOUND_EFFECT,0
OPTION_DEVICE_SOUND_MASTER,0
OPTION_DEVICE_SOUND_VOICE,0
OPTION_DEVICE_VIBRATION,0
OPTION_GAME_EFFECT_VISIBILITY,0
OPTION_GAME_FRAME_RATE,0
OPTION_GAME_GRAPHIC_QUALITY,0
OPTION_GAME_GQ_APU_USAGE,0
OPTION_GAME_GQ_MEM_USAGE,0
OPTION_GAME_SOUND_CHANNEL_QUALITY,0
OPTION_GAME_VISIBLE_PC_MAX_COUNT,0
OPTION_GAME_VISIBLE_EQUIP,0
OPTION_GAME_OTHER_FLOATING,0
OPTION_GAME_ITEM_ENCHANT_MESSAGE,0
OPTION_GAME_VISIBLE_CAPE,0
OPTION_SETTING,0
OPTION_DEVICE_VOICE_AUTO_PLAY,0
OPTION_ACCOUNT_COMPENSATION_BUTTON,0
OPTION_NEED_RESTART,0
PARTY_ACCEPTANCE_RULE_SELECT,0
PARTY_APPOINTED_MASTER,0
PARTY_AUTO_ACCEPTANCE,0
PARTY_CREATE,0
PARTY_CREATE_CHECK,0
PARTY_CREATED,0
PARTY_DISBANDMENT,0
PARTY_DISBANDMENT_WARNING,0
PARTY_ENTRUSTMENT,0
PARTY_EXPELLED,1
PARTY_FOUND,0
PARTY_FOUND_MANUAL_ACCEPTANCE,0
PARTY_INFO,0
PARTY_INVITATION,0
PARTY_INVITED,0
PARTY_JOIN_TARGET_CHANGE,0
PARTY_JOINED,0
PARTY_JOIN_COMBAT_POWER,0
PARTY_JOIN_REQUEST,0
PARTY_LEAVE_WARNING,0
PARTY_MANUAL_ACCEPTANCE,0
PARTY_MEET,0
PARTY_MEET_IMMEDIATELY,0
PARTY_MEET_PLEASE,0
PARTY_MEMBER_JOINED,0
PARTY_MUSTER,0
PARTY_MUSTERED,0
PARTY_REFUSED_AND_NEW_PARTY,1
PARTY_REQUEST_ACCEPTANCE,0
PARTY_REQUESTING_ACCEPTANCE,0
PARTY_REQUESTING_ACCEPTANCE_TIME,0
PARTY_REQUIRE_WAITING_TIME_WHEN_REFUSAL,0
PARTY_SEARCH,0
PARTY_SEARCH_EXPIRED,1
PARTY_SEARCH_MEMBER,0
PARTY_SEARCH_STOP_QUESTION,0
PARTY_SEARCH_TIME,0
PARTY_SEARCHING,0
PARTY_SEARCHING_AUTO,0
PARTY_SEARCHING_MANUAL,0
PARTY_WAITING_TIME,0
PARTY_WITHDRAWAL,0
PARTY_WITHDRAWAL_WARNING,0
PARTY_JOIN_NOTICE,0
PARTY_OUT_NOTICE_TO_PARTY,0
PARTY_OUT_NOTICE,0
PARTY_BREAKUP_NOTICE,0
PARTY_MANDATE_NOTICE,0
PARTY_EXPELLED_NOTICE_TO_PARTY,0
PARTY_READY_DUNGEON_ENTER,0
PARTY_AutoEnter_READY_ENTER,0
PARTY_CALL_MOVE,0
PARTY_SPOT_MOVE_ASK,0
PARTY_NAME_ERROR,0
PATCH_FAILED,1
PATCH_FAILED_CONNECT,0
PATCH_FAILED_PAK_FILE_LOAD,0
PATCH_FAILED_DISK_NOT_ENOUGH_SPACE,1
PATCH_FAILED_FILE_CRC,0
PATCH_FAILED_FILE_CREATE,0
PATCH_FAILED_FILE_LIST_BUILD,0
PATCH_FAILED_FILE_UNCOMPRESS,0
PATCH_FAILED_POPUP_MESSAGE,0
PATCH_FAILED_RETRY,0
PATCH_FAILED_RETRY_AUTO,0
PATCH_FAILED_VERSION_DOWNLOAD,0
PATCH_FILE_DOWNLOAD_STARTED,0
PATCH_FILE_DOWNLOADING,0
PATCH_FINISHED,0
PATCH_PAK_CREATING,0
PATCH_RESET_CHECK,0
PATCH_RESET_CHECK_2,0
PATCH_RESET_COMPLETE,0
PATCH_VERSION_CHECKING,0
PATCH_REQUIRED_SIZE,0
PATCH_DELETE_TEMP,0
PK_HARASSMENT,0
PK_NOT_PERMITTED_AREA,1
PK_PERMITTED_AREA,0
PK_PERMITTED_FREE_AREA,0
PLAY_RECORD_ARENA_WIN_COUNT,0
PLAY_RECORD_ARENA_WIN_STREAK,0
PLAY_RECORD_ATTENDANCE,0
PLAY_RECORD_FRIENDSHIP_POINT,0
PLAY_RECORD_GUILD_CONTRIBUTE,0
PLAY_RECORD_HERO_SCORE,0
PLAY_RECORD_INFINITY_TOWER_PROGRESS,0
PLAY_RECORD_MAX_COMBO,0
PLAY_RECORD_MAX_DAMAGE,0
PLAY_RECORD_MONSTER_BOOK_COUNT,0
PLAY_RECORD_QUEST_SCORE,0
PLAY_RECORD_SCENARIO_PROGRESS,0
PLAY_RECORD_TOTAL_CONTRIBUTE,0
PLAY_RECORD_WEEKLY_CONTRIBUTE,0
PLEASE_SELECT_TARGET,0
PRIZE_USER_SELECT,0
PROMOTE,0
PROMOTION,0
PROMOTION_ALERT,0
PROMOTION_COST,0
PROMOTION_DESC,0
PROMOTION_EQUIP_GRADE,0
PROMOTION_IMPOSSIBLE,1
