Id,RunePage,Group,RuneNumber,RuneLevel,EffectGroupId,EffectType1,EffectType2,EffectParam,CostAdena,CostRunePiece,StampProbability,RunePosX,RunePosY,TexturePath,TextureFramePath,RuneType
4002001,4,2,1,3,,102,179,66,1800,120,8280,-32,50,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
4002001,4,2,1,4,,102,179,88,2400,140,7820,-32,50,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
4002001,4,2,1,5,,102,179,110,3000,160,6900,-32,50,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
4002001,4,2,1,6,,102,179,132,3600,200,5980,-32,50,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
4002001,4,2,1,7,,102,179,154,4800,280,4600,-32,50,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
4002002,4,2,2,0,,26,179,0,0,0,0,-32,110,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
4002002,4,2,2,1,,26,179,12,1700,110,8700,-32,110,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
4002002,4,2,2,2,,26,179,24,2040,130,8265,-32,110,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
4002002,4,2,2,3,,26,179,36,2550,170,7830,-32,110,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
4002002,4,2,2,4,,26,179,48,3400,190,7395,-32,110,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
4002002,4,2,2,5,,26,179,60,4250,220,6525,-32,110,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
4002002,4,2,2,6,,26,179,72,5100,280,5655,-32,110,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
4002002,4,2,2,7,,26,179,84,6800,390,4350,-32,110,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
4002003,4,2,3,0,,21,22,0,0,0,0,-32,170,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
4002003,4,2,3,1,,21,22,20,2200,140,8200,-32,170,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
4002003,4,2,3,2,,21,22,40,2640,170,7790,-32,170,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
4002003,4,2,3,3,,21,22,60,3300,210,7380,-32,170,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
4002003,4,2,3,4,,21,22,80,4400,240,6970,-32,170,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
4002003,4,2,3,5,,21,22,100,5500,280,6150,-32,170,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
4002003,4,2,3,6,,21,22,120,6600,350,5330,-32,170,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
4002003,4,2,3,7,,21,22,140,8800,490,4100,-32,170,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
4003001,4,3,1,0,,10,179,0,0,0,0,-130,-32,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
4003001,4,3,1,1,,10,179,22,1200,80,9200,-130,-32,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
4003001,4,3,1,2,,10,179,44,1440,100,8740,-130,-32,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
4003001,4,3,1,3,,10,179,66,1800,120,8280,-130,-32,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
4003001,4,3,1,4,,10,179,88,2400,140,7820,-130,-32,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
4003001,4,3,1,5,,10,179,110,3000,160,6900,-130,-32,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
4003001,4,3,1,6,,10,179,132,3600,200,5980,-130,-32,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
4003001,4,3,1,7,,10,179,154,4800,280,4600,-130,-32,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
4003002,4,3,2,0,,60,179,0,0,0,0,-200,-32,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
4003002,4,3,2,1,,60,179,27,1700,110,8700,-200,-32,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
4003002,4,3,2,2,,60,179,54,2040,130,8265,-200,-32,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
4003002,4,3,2,3,,60,179,81,2550,170,7830,-200,-32,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
4003002,4,3,2,4,,60,179,108,3400,190,7395,-200,-32,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
4003002,4,3,2,5,,60,179,135,4250,220,6525,-200,-32,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
4003002,4,3,2,6,,60,179,162,5100,280,5655,-200,-32,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
4003002,4,3,2,7,,60,179,189,6800,390,4350,-200,-32,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
4003003,4,3,3,0,,58,179,0,0,0,0,-270,-32,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
4003003,4,3,3,1,,58,179,27,2200,140,8200,-270,-32,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
4003003,4,3,3,2,,58,179,54,2640,170,7790,-270,-32,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
4003003,4,3,3,3,,58,179,81,3300,210,7380,-270,-32,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
4003003,4,3,3,4,,58,179,108,4400,240,6970,-270,-32,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
4003003,4,3,3,5,,58,179,135,5500,280,6150,-270,-32,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
4003003,4,3,3,6,,58,179,162,6600,350,5330,-270,-32,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
4003003,4,3,3,7,,58,179,189,8800,490,4100,-270,-32,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
5000001,5,0,1,0,,84,179,0,0,0,0,-64,-64,MI_UI_Image_MiddleRuneStone,,4
5000001,5,0,1,1,10501,84,179,0,1400,90,8700,-64,-64,MI_UI_Image_MiddleRuneStone,,4
5000001,5,0,1,2,10502,84,179,0,1680,110,8265,-64,-64,MI_UI_Image_MiddleRuneStone,,4
5000001,5,0,1,3,10503,84,179,0,2100,140,7830,-64,-64,MI_UI_Image_MiddleRuneStone,,4
5000001,5,0,1,4,10504,84,179,0,2800,150,7395,-64,-64,MI_UI_Image_MiddleRuneStone,,4
5000001,5,0,1,5,10505,84,179,0,3500,180,6525,-64,-64,MI_UI_Image_MiddleRuneStone,,4
5000001,5,0,1,6,10506,84,179,0,4200,230,5655,-64,-64,MI_UI_Image_MiddleRuneStone,,4
5000001,5,0,1,7,10507,84,179,0,5600,320,4350,-64,-64,MI_UI_Image_MiddleRuneStone,,4
5001001,5,1,1,0,,1,2,0,0,0,0,32,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
5001001,5,1,1,1,,1,2,21,1400,90,8700,32,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
5001001,5,1,1,2,,1,2,42,1680,110,8265,32,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
5001001,5,1,1,3,,1,2,63,2100,140,7830,32,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
5001001,5,1,1,4,,1,2,84,2800,150,7395,32,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
5001001,5,1,1,5,,1,2,105,3500,180,6525,32,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
5001001,5,1,1,6,,1,2,126,4200,230,5655,32,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
5001001,5,1,1,7,,1,2,147,5600,320,4350,32,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
5001002,5,1,2,0,,29,179,0,0,0,0,96,-196,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
5001002,5,1,2,1,,29,179,14,1900,130,7700,96,-196,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
5001002,5,1,2,2,,29,179,28,2280,150,7315,96,-196,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
5001002,5,1,2,3,,29,179,42,2850,190,6930,96,-196,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
5001002,5,1,2,4,,29,179,56,3800,210,6545,96,-196,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
5001002,5,1,2,5,,29,179,70,4750,250,5775,96,-196,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
5001002,5,1,2,6,,29,179,84,5700,310,5005,96,-196,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
5001002,5,1,2,7,,29,179,98,7600,440,3850,96,-196,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
5001003,5,1,3,0,,101,179,0,0,0,0,160,-160,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
5001003,5,1,3,1,,101,179,27,2400,160,6700,160,-160,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
5001003,5,1,3,2,,101,179,54,2880,190,6365,160,-160,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
5001003,5,1,3,3,,101,179,81,3600,240,6030,160,-160,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
5001003,5,1,3,4,,101,179,108,4800,270,5695,160,-160,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
5001003,5,1,3,5,,101,179,135,6000,320,5025,160,-160,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
5001003,5,1,3,6,,101,179,162,7200,400,4355,160,-160,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
5001003,5,1,3,7,,101,179,189,9600,560,3350,160,-160,UI_Icon_Rune_Penetrate,MI_UI_Image_MiddleRuneStone,1
5001004,5,1,4,0,,36,179,0,0,0,0,220,-128,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
5001004,5,1,4,1,,36,179,2,2900,200,5700,220,-128,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
5001004,5,1,4,2,,36,179,4,3480,230,5415,220,-128,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
5001004,5,1,4,3,,36,179,6,4350,290,5130,220,-128,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
5001004,5,1,4,4,,36,179,8,5800,330,4845,220,-128,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
5001004,5,1,4,5,,36,179,10,7250,390,4275,220,-128,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
5001004,5,1,4,6,,36,179,12,8700,490,3705,220,-128,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
5001004,5,1,4,7,,36,179,14,11600,680,2850,220,-128,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
5002001,5,2,1,0,,21,22,0,0,0,0,-130,-128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
5002001,5,2,1,1,,21,22,25,1400,90,8700,-130,-128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
5002001,5,2,1,2,,21,22,50,1680,110,8265,-130,-128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
5002001,5,2,1,3,,21,22,75,2100,140,7830,-130,-128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
5002001,5,2,1,4,,21,22,100,2800,150,7395,-130,-128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
5002001,5,2,1,5,,21,22,125,3500,180,6525,-130,-128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
5002001,5,2,1,6,,21,22,150,4200,230,5655,-130,-128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
5002001,5,2,1,7,,21,22,175,5600,320,4350,-130,-128,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
5002002,5,2,2,0,,26,179,0,0,0,0,-180,-160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
5002002,5,2,2,1,,26,179,14,1900,130,7700,-180,-160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
5002002,5,2,2,2,,26,179,28,2280,150,7315,-180,-160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
5002002,5,2,2,3,,26,179,42,2850,190,6930,-180,-160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
5002002,5,2,2,4,,26,179,56,3800,210,6545,-180,-160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
5002002,5,2,2,5,,26,179,70,4750,250,5775,-180,-160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
5002002,5,2,2,6,,26,179,84,5700,310,5005,-180,-160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
5002002,5,2,2,7,,26,179,98,7600,440,3850,-180,-160,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
5002003,5,2,3,0,,102,179,0,0,0,0,-240,-128,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
5002003,5,2,3,1,,102,179,27,2400,160,6700,-240,-128,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
5002003,5,2,3,2,,102,179,54,2880,190,6365,-240,-128,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
5002003,5,2,3,3,,102,179,81,3600,240,6030,-240,-128,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
5002003,5,2,3,4,,102,179,108,4800,270,5695,-240,-128,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
5002003,5,2,3,5,,102,179,135,6000,320,5025,-240,-128,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
5002003,5,2,3,6,,102,179,162,7200,400,4355,-240,-128,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
5002003,5,2,3,7,,102,179,189,9600,560,3350,-240,-128,UI_Icon_Rune_Resilience,MI_UI_Image_MiddleRuneStone,1
5002004,5,2,4,0,,40,179,0,0,0,0,-280,-60,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
5002004,5,2,4,1,,40,179,2,2900,200,5700,-280,-60,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
5002004,5,2,4,2,,40,179,4,3480,230,5415,-280,-60,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
5002004,5,2,4,3,,40,179,6,4350,290,5130,-280,-60,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
5002004,5,2,4,4,,40,179,8,5800,330,4845,-280,-60,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
5002004,5,2,4,5,,40,179,10,7250,390,4275,-280,-60,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
5002004,5,2,4,6,,40,179,12,8700,490,3705,-280,-60,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
5002004,5,2,4,7,,40,179,14,11600,680,2850,-280,-60,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
5003001,5,3,1,0,,58,179,0,0,0,0,-130,50,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
5003001,5,3,1,1,,58,179,32,1400,90,8700,-130,50,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
5003001,5,3,1,2,,58,179,64,1680,110,8265,-130,50,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
5003001,5,3,1,3,,58,179,96,2100,140,7830,-130,50,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
5003001,5,3,1,4,,58,179,128,2800,150,7395,-130,50,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
5003001,5,3,1,5,,58,179,160,3500,180,6525,-130,50,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
5003001,5,3,1,6,,58,179,192,4200,230,5655,-130,50,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
5003001,5,3,1,7,,58,179,224,5600,320,4350,-130,50,UI_Icon_Rune_MaxHP,MI_UI_Image_MiddleRuneStone,2
5003002,5,3,2,0,,60,179,0,0,0,0,-180,100,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
5003002,5,3,2,1,,60,179,32,1900,130,7700,-180,100,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
5003002,5,3,2,2,,60,179,64,2280,150,7315,-180,100,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
5003002,5,3,2,3,,60,179,96,2850,190,6930,-180,100,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
5003002,5,3,2,4,,60,179,128,3800,210,6545,-180,100,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
5003002,5,3,2,5,,60,179,160,4750,250,5775,-180,100,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
5003002,5,3,2,6,,60,179,192,5700,310,5005,-180,100,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
5003002,5,3,2,7,,60,179,224,7600,440,3850,-180,100,UI_Icon_Rune_MaxMP,MI_UI_Image_MiddleRuneStone,2
5003003,5,3,3,0,,10,179,0,0,0,0,-224,150,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
5003003,5,3,3,1,,10,179,26,2400,160,6700,-224,150,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
5003003,5,3,3,2,,10,179,52,2880,190,6365,-224,150,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
5003003,5,3,3,3,,10,179,78,3600,240,6030,-224,150,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
5003003,5,3,3,4,,10,179,104,4800,270,5695,-224,150,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
5003003,5,3,3,5,,10,179,130,6000,320,5025,-224,150,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
5003003,5,3,3,6,,10,179,156,7200,400,4355,-224,150,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
5003003,5,3,3,7,,10,179,182,9600,560,3350,-224,150,UI_Icon_Rune_CriticalRate,MI_UI_Image_MiddleRuneStone,0
5003004,5,3,4,0,,11,179,0,0,0,0,-270,50,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
5003004,5,3,4,1,,11,179,32,2900,200,5700,-270,50,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
5003004,5,3,4,2,,11,179,64,3480,230,5415,-270,50,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
5003004,5,3,4,3,,11,179,96,4350,290,5130,-270,50,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
5003004,5,3,4,4,,11,179,128,5800,330,4845,-270,50,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
5003004,5,3,4,5,,11,179,160,7250,390,4275,-270,50,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
5003004,5,3,4,6,,11,179,192,8700,490,3705,-270,50,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
5003004,5,3,4,7,,11,179,224,11600,680,2850,-270,50,UI_Icon_Rune_AntiCriticalRate,MI_UI_Image_MiddleRuneStone,0
6000001,6,0,1,0,,84,179,0,0,0,0,-64,-64,MI_UI_Image_MiddleRuneStone,,4
6000001,6,0,1,1,10601,84,179,0,1600,100,8200,-64,-64,MI_UI_Image_MiddleRuneStone,,4
6000001,6,0,1,2,10602,84,179,0,1920,120,7790,-64,-64,MI_UI_Image_MiddleRuneStone,,4
6000001,6,0,1,3,10603,84,179,0,2400,150,7380,-64,-64,MI_UI_Image_MiddleRuneStone,,4
6000001,6,0,1,4,10604,84,179,0,3200,170,6970,-64,-64,MI_UI_Image_MiddleRuneStone,,4
6000001,6,0,1,5,10605,84,179,0,4000,200,6150,-64,-64,MI_UI_Image_MiddleRuneStone,,4
6000001,6,0,1,6,10606,84,179,0,4800,250,5330,-64,-64,MI_UI_Image_MiddleRuneStone,,4
6000001,6,0,1,7,10607,84,179,0,6400,350,4100,-64,-64,MI_UI_Image_MiddleRuneStone,,4
6001001,6,1,1,0,,29,179,0,0,0,0,50,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
6001001,6,1,1,1,,29,179,17,1600,100,8200,50,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
6001001,6,1,1,2,,29,179,34,1920,120,7790,50,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
6001001,6,1,1,3,,29,179,51,2400,150,7380,50,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
6001001,6,1,1,4,,29,179,68,3200,170,6970,50,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
6001001,6,1,1,5,,29,179,85,4000,200,6150,50,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
6001001,6,1,1,6,,29,179,102,4800,250,5330,50,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
6001001,6,1,1,7,,29,179,119,6400,350,4100,50,-128,UI_Icon_Rune_HitValue,MI_UI_Image_MiddleRuneStone,1
6001002,6,1,2,0,,1,2,0,0,0,0,110,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
6001002,6,1,2,1,,1,2,25,2100,140,7200,110,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
6001002,6,1,2,2,,1,2,50,2520,170,6840,110,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
6001002,6,1,2,3,,1,2,75,3150,210,6480,110,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
6001002,6,1,2,4,,1,2,100,4200,240,6120,110,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
6001002,6,1,2,5,,1,2,125,5250,280,5400,110,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
6001002,6,1,2,6,,1,2,150,6300,350,4680,110,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
6001002,6,1,2,7,,1,2,175,8400,490,3600,110,-160,UI_Icon_Rune_Attack,MI_UI_Image_MiddleRuneStone,0
6001003,6,1,3,0,,36,179,0,0,0,0,170,-196,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
6001003,6,1,3,1,,36,179,2,2600,180,6200,170,-196,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
6001003,6,1,3,2,,36,179,4,3120,220,5890,170,-196,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
6001003,6,1,3,3,,36,179,6,3900,270,5580,170,-196,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
6001003,6,1,3,4,,36,179,8,5200,310,5270,170,-196,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
6001003,6,1,3,5,,36,179,10,6500,360,4650,170,-196,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
6001003,6,1,3,6,,36,179,12,7800,450,4030,170,-196,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
6001003,6,1,3,7,,36,179,14,10400,630,3100,170,-196,UI_Icon_Rune_IgnoreDefenseDamage,MI_UI_Image_MiddleRuneStone,0
6002001,6,2,1,0,,26,179,0,0,0,0,-110,-118,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
6002001,6,2,1,1,,26,179,17,1600,100,8200,-110,-118,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
6002001,6,2,1,2,,26,179,34,1920,120,7790,-110,-118,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
6002001,6,2,1,3,,26,179,51,2400,150,7380,-110,-118,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
6002001,6,2,1,4,,26,179,68,3200,170,6970,-110,-118,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
6002001,6,2,1,5,,26,179,85,4000,200,6150,-110,-118,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
6002001,6,2,1,6,,26,179,102,4800,250,5330,-110,-118,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
6002001,6,2,1,7,,26,179,119,6400,350,4100,-110,-118,UI_Icon_Rune_DodgeValue,MI_UI_Image_MiddleRuneStone,1
6002002,6,2,2,0,,21,22,0,0,0,0,-170,-168,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
6002002,6,2,2,1,,21,22,28,2100,140,7200,-170,-168,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
6002002,6,2,2,2,,21,22,56,2520,170,6840,-170,-168,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
6002002,6,2,2,3,,21,22,84,3150,210,6480,-170,-168,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
6002002,6,2,2,4,,21,22,112,4200,240,6120,-170,-168,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
6002002,6,2,2,5,,21,22,140,5250,280,5400,-170,-168,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
6002002,6,2,2,6,,21,22,168,6300,350,4680,-170,-168,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
6002002,6,2,2,7,,21,22,196,8400,490,3600,-170,-168,UI_Icon_Rune_Defense,MI_UI_Image_MiddleRuneStone,1
6002003,6,2,3,0,,40,179,0,0,0,0,-230,-218,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
6002003,6,2,3,1,,40,179,2,2600,180,6200,-230,-218,UI_Icon_Rune_DecreseDamage,MI_UI_Image_MiddleRuneStone,0
