Id,NameEN,Grade,Type,InteractionType,ScaleFactor,VisibleLevel,Level,BasicAttackSkillInfoIdList,CreateSkillInfoId,IgnoreHitAnim,Aggressive,Movable,Rotatable,IsMonster,SpawnAnim,SpawnVFX,HitFX,HitSocket,HitSound,BP_Name,IconTexture,QuestOnly,AppearanceScenePlay,IsBoss,MonsterCoreItemInfoId,RaceType,RaceIconPath,JobIconPath,CutSceneType,UseMatineeActor,MonsterType,MonsterGrade,InteractionVoiceID,QuestFinishVoiceID
11571,Magician_Attack_Staff,1,13,17,1,0,190,150701,,0,0,1,1,0,,,,,,BP_Magician_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,132,133
11572,LetoLizardmanChieftain,1,13,17,1,0,190,50080,,0,0,1,1,0,,,,,,BP_LetoLizardmanChieftain,Icon_MonsterCore_LetoLizardmanChieftain,0,0,0,,5,Icon_Ability_Dragon,Icon_Ability_Fighter,M,1,5,7,0,0
11573,Magician_Attack_Staff,1,13,17,1,0,190,150701,,0,1,1,1,0,,,,,,BP_Magician_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,132,133
11574,Windsus,0,13,17,1,0,190,50020,,0,0,0,0,0,,,,,,BP_Windsus,Icon_MonsterCore_Windsus,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0
11575,Attack_Teleporter_Magic,1,13,17,1,0,190,,,1,0,0,0,0,ElfSkillSongOfVitality,,,,,BP_Attack_Teleporter_Magic, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,61,62
11576,Windsus,0,13,17,1,0,190,50020,,0,0,0,0,0,,,,,,BP_Windsus,Icon_MonsterCore_Windsus,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0
11577,Windsus,0,13,17,1,0,190,50020,,0,1,1,1,0,,,,,,BP_Windsus,Icon_MonsterCore_Windsus,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,S,1,5,7,0,0
11578,Atrox,1,13,17,1.5,0,190,50213,,1,0,1,1,0,,,,,,BP_Atrox,Icon_MonsterCore_Atrox,0,0,0,,4,Icon_Ability_Animal,Icon_Ability_Patrol,M,1,5,7,0,0
11579,Maid_01_Attack_DualSword,1,13,17,1,0,190,153001,,0,1,1,1,0,,,,,,BP_Maid_01_Attack_DualSword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,116,117
11580,DarkAssociation_Normal,1,13,17,1,0,190,,,0,1,1,1,0,,,,,,BP_DarkAssociation_Normal, Icon_MonsterCore_Sample,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,,1,5,7,15,16
11581,Maid_01,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_Maid_01, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,116,117
11582,WarehouseKeeper_W_01,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_WarehouseKeeper_W_01, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,120,121
11583,WarehouseKeeper,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_WarehouseKeeper,WarehouseKeeper,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,S,1,5,7,71,72
11584,CityGuard_Oren_01,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_CityGuard_Oren_01, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,M,1,5,7,13,14
11585,Magician,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_Magician,Magician,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,27,28
11586,DarkAssociation_Normal,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_DarkAssociation_Normal, Icon_MonsterCore_Sample,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,,1,5,7,15,16
11587,CatTheCat,1,13,17,1,0,190,152101,,0,0,0,0,0,,,,,,BP_CatTheCat,CatTheCat_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,S,1,5,7,5,6
11588,SmeltingMerchant,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_SmeltingMerchant,SmeltingMerchant_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,51,52
11589,Resident_04,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_Resident_04, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,1,2
11590,Resident_05_Attack_Dagger,1,13,17,1,0,190,151501,,0,0,0,0,0,,,,,,BP_Resident_05_Attack_Dagger, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,97,98
11591,CatTheCat,1,13,17,1,0,190,152101,,0,0,0,0,0,,,,,,BP_CatTheCat,CatTheCat_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,S,1,5,7,5,6
11592,Magician,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_Magician,Magician,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,27,28
11593,TanorSilenosShaman,1,13,17,1.3,0,190,50027,,1,0,1,1,0,,,,,,BP_TanorSilenosShaman,Icon_MonsterCore_TanorSilenosShaman,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,0,0
11594,CatTheCat,1,13,17,1,0,190,152101,,0,1,1,1,0,,,,,,BP_CatTheCat,CatTheCat_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,S,1,5,7,5,6
11595,TanorSilenosShaman,1,13,17,1,1,190,50027,,0,0,1,1,0,,,,,,BP_TanorSilenosShaman,Icon_MonsterCore_TanorSilenosShaman,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,0,0
11596,DarkAssociation,0,13,17,1,1,190,50103,,0,0,1,1,0,,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16
11597,DeathFire,0,13,17,1,1,190,50038,,0,0,1,1,0,,,,,,BP_DeathFire,Icon_MonsterCore_DeathFire,0,0,0,,3,Icon_Ability_Demon,Icon_Ability_Fighter,M,1,5,7,0,0
11598,Windsus_Attack,1,13,17,1,0,190,,,0,0,0,0,0,,,,,,BP_Windsus_Attack, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0
11599,Magician_Attack_Staff,1,13,17,1,0,190,150701,,0,1,1,1,0,,,,,,BP_Magician_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,27,28
11623,SporeFungus,0,13,17,1.3,1,198,50082,,0,0,1,1,0,,,,,,BP_SporeFungus,Icon_MonsterCore_SporeFungus,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,S,1,4,7,0,0
11624,SporeFungus,0,13,17,0.75,1,198,50082,,0,0,1,1,0,,,,,,BP_SporeFungus,Icon_MonsterCore_SporeFungus,0,0,0,,6,Icon_Ability_Monster,Icon_Ability_Walker,S,1,5,7,0,0
11625,OelMahumWarrior,1,13,17,0.8,1,206,,,0,0,0,0,0,,,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
11626,OelMahumWarrior,1,13,17,1.3,1,206,,,0,0,0,0,0,,,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
11627,OelMahumWarrior,1,13,17,0.8,1,206,,,0,0,0,0,0,,,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
11628,OelMahumShaman,1,13,17,1.3,1,206,,,0,0,0,0,0,,,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
11629,OelMahumShaman,1,13,17,0.8,1,206,,,0,0,0,0,0,,,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
11630,OelMahum,1,13,17,0.8,1,206,,,0,0,0,0,0,,,,,,BP_OelMahum,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
11601,OelMahumWarrior,1,13,17,1.5,1,206,,,0,0,1,1,0,,,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
11602,CatTheCat_Down,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_CatTheCat_Down, Icon_MonsterCore_Sample,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,,1,5,7,0,0
11603,DarkAssociation,0,13,17,1,1,332,50103,,0,0,0,0,0,,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16
11604,DeathFire,0,13,17,1,1,332,50103,,0,0,0,0,0,,,,,,BP_DeathFire,Icon_MonsterCore_DarkAssociation,0,0,0,,3,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0
11605,Aimel_Wounded_03,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_Aimel_Wounded_03, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0
11606,Aimel_Wounded_04,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_Aimel_Wounded_04, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0
11607,CatTheCat_Panic,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_CatTheCat_Panic,CatTheCat_01,0,0,0,,7,Icon_Ability_None,,,1,5,7,9,10
11631,Aimel,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_Aimel, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,21,22
11632,Hardin,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_Hardin,Hardin,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,81,82
11633,Resident_02,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_Resident_02,Resident_02,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,126,127
11634,CatTheCat,1,13,17,1,0,206,152101,,0,0,0,0,0,,,,,,BP_CatTheCat,CatTheCat_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,S,1,5,7,9,10
11635,DarkAssociation,0,13,17,1,0,206,50103,,0,0,1,1,0,,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16
11636,HardinsFollower,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_HardinsFollower,HardinsFollower,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,79,80
11637,Resident_02,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_Resident_02,Resident_02,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,45,46
11638,Magician,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_Magician,Magician,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,132,133
11639,ArmorMerchant,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_ArmorMerchant,ArmorMerchant_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,S,1,5,7,3,4
11640,DarkAssociation,0,13,17,1,1,206,50103,,0,0,0,0,0,,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16
11641,Resident_04,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_Resident_04, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,1,2
11642,Resident_05,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_Resident_05, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,97,98
11643,WarehouseKeeper,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_WarehouseKeeper,WarehouseKeeper,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,S,1,5,7,71,72
11644,SmeltingMerchant,1,13,17,1,0,206,,,0,0,0,0,0,,,,,,BP_SmeltingMerchant,SmeltingMerchant_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,51,52
11661,Aimel_Attack_Sword,1,13,17,1,0,206,150001,,0,1,1,1,0,,,,,,BP_Aimel_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,21,22
11662,Hardin_Attack_NoWeapon,1,13,17,1,0,206,150401,,0,1,1,1,0,,,,,,BP_Hardin_Attack_NoWeapon, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,81,82
11663,Resident_02_Attack_Staff,1,13,17,1,0,206,151201,,0,1,1,1,0,,,,,,BP_Resident_02_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,126,127
11664,CatTheCat,1,13,17,1,0,206,152101,,0,1,1,1,0,,,,,,BP_CatTheCat,CatTheCat_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,S,1,5,7,9,10
11665,DarkAssociation,0,13,17,1,0,206,50103,,0,1,1,1,0,,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16
11666,HardinsFollower_Attack_Staff,1,13,17,1,0,206,150501,,0,1,1,1,0,,,,,,BP_HardinsFollower_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,79,80
11667,Resident_02_Attack_Sword,1,13,17,1,0,206,151204,,0,1,1,1,0,,,,,,BP_Resident_02_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,45,46
11668,Magician_Attack_Staff,1,13,17,1,0,206,150701,,0,1,1,1,0,,,,,,BP_Magician_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,132,133
11669,ArmorMerchant_01_Attack_Spear,1,13,17,1,0,206,150101,,0,1,1,1,0,,,,,,BP_ArmorMerchant_01_Attack_Spear, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,3,4
11670,DarkAssociation,0,13,17,1,0,206,50103,,0,1,1,1,0,,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16
11671,Resident_04_Attack_Sword,1,13,17,1,0,206,151401,,0,1,1,1,0,,,,,,BP_Resident_04_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,1,2
11672,Resident_05_Attack_Dagger,1,13,17,1,0,206,151501,,0,1,1,1,0,,,,,,BP_Resident_05_Attack_Dagger, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,97,98
11673,WarehouseKeeper_Attack_Sword,1,13,17,1,0,206,152001,,0,1,1,1,0,,,,,,BP_WarehouseKeeper_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,71,72
11674,SmeltingMerchant_Attack_Sword,1,13,17,1,0,206,151601,,0,1,1,1,0,,,,,,BP_SmeltingMerchant_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,51,52
11614,Officer,1,13,17,1,0,332,,,0,0,0,0,0,,,,,,BP_Officer,Officer,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,39,40
11613,Officer_Attack_Sword,1,13,17,1,0,214,151001,,0,1,1,1,0,,,,,,BP_Officer_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,39,40
11612,CatTheCat_Attack,1,13,17,1,0,214,152101,,0,1,1,1,0,,,,,,BP_CatTheCat_Attack, Icon_MonsterCore_Sample,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,,1,5,7,5,6
11615,Teleporter,1,13,17,1,0,332,,,0,0,0,0,0,,,,,,BP_Teleporter,Teleporter_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,61,62
11616,Resident_04,1,13,17,1,0,332,,,0,0,0,0,0,,,,,,BP_Resident_04, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,1,2
11617,CatTheCat,1,13,17,1,0,332,152101,,0,0,0,0,0,,,,,,BP_CatTheCat,CatTheCat_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,S,1,5,7,5,6
11618,Object_DarkCrystal,1,13,17,1,0,332,,,0,0,0,0,0,,,,,,BP_Object_DarkCrystal, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,101,102
11619,WarehouseKeeper,1,13,17,1,0,332,,,0,0,0,0,0,,,,,,BP_WarehouseKeeper,WarehouseKeeper,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,S,1,5,7,71,72
11620,SmeltingMerchant,1,13,17,1,0,332,,,0,0,0,0,0,,,,,,BP_SmeltingMerchant,SmeltingMerchant_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,51,52
11621,Magician,1,13,17,1,0,332,,,0,0,0,0,0,,,,,,BP_Magician,Magician,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,27,28
11622,Student,1,13,17,1,0,332,,,0,0,0,0,0,,,,,,BP_Student,student,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,S,1,5,7,57,58
11675,ItemMerchant,1,13,17,1,0,332,,,0,0,0,0,0,,,,,,BP_ItemMerchant,ItemMerchant_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,17,18
11701,HardinsFollower,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_HardinsFollower,HardinsFollower,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,79,80
11702,ArmorMerchant,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_ArmorMerchant,ArmorMerchant_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,S,1,5,7,3,4
11703,Resident_03,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Resident_03,Resident_03,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,S,1,5,7,122,123
11704,SmeltingMerchant,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_SmeltingMerchant,SmeltingMerchant_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,51,52
11705,Resident_04,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Resident_04, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,1,2
11706,Noble_02,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Noble_02, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,89,90
11707,Resident_01,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Noble_03, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,S,1,5,7,77,78
11708,ItemMerchant,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_ItemMerchant,ItemMerchant_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,17,18
11709,Resident_01,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Resident_01,Resident_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,,1,5,7,77,78
11710,Magician,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Magician,Magician,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,132,133
11711,Hardin,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Hardin,Hardin,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,81,82
11712,Maid_01,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Maid_01, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,114,115
11713,DarkAssociation,0,13,17,1,0,230,50103,,0,0,0,0,0,,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16
11714,TemplePriest,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_TemplePriest,TemplePriest_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,67,68
11715,Teleporter,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Teleporter,Teleporter_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,61,62
11716,Resident_02,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Resident_02,Resident_02,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,45,46
11717,Officer_02,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Officer_02, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,91,92
11731,HardinsFollower_Attack_Staff,1,13,17,1,0,236,150501,,0,1,1,1,0,,,,,,BP_HardinsFollower_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,79,80
11732,ArmorMerchant_01_Attack_Spear,1,13,17,1,0,236,150101,,0,1,1,1,0,,,,,,BP_ArmorMerchant_01_Attack_Spear, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,3,4
11733,Resident_03_Attack_NoWeapon,1,13,17,1,0,236,151301,,0,1,1,1,0,,,,,,BP_Resident_03_Attack_NoWeapon, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,122,123
11734,SmeltingMerchant_Attack_Bow,1,13,17,1,0,236,151604,,0,1,1,1,0,,,,,,BP_SmeltingMerchant_Attack_Bow, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0
11735,Resident_04_Attack_Bow,1,13,17,1,0,236,151404,,0,1,1,1,0,,,,,,BP_Resident_04_Attack_Bow, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,1,2
11736,Noble_02_Attack_Staff,1,13,17,1,0,236,150801,,0,1,1,1,0,,,,,,BP_Noble_02_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,89,90
11737,Resident_01,1,13,17,1,0,236,150901,,0,1,1,1,0,,,,,,BP_Noble_03_Attack_Sword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,S,1,5,7,77,78
11738,ItemMerchant_01_Attack_Staff,1,13,17,1,0,236,,,0,1,1,1,0,,,,,,BP_ItemMerchant_01_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0
11739,Resident_01,1,13,17,1,0,236,,,0,0,1,1,0,,,,,,BP_Resident_01,Resident_01,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,,1,5,7,77,78
11740,Magician_Attack_Staff,1,13,17,1,0,236,150701,,0,1,1,1,0,,,,,,BP_Magician_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,132,133
11741,Hardin_Attack_NoWeapon,1,13,17,1,0,236,150401,,0,1,1,1,0,,,,,,BP_Hardin_Attack_NoWeapon, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,81,82
11742,Maid_01_Attack_DualSword,1,13,17,1,0,236,153001,,0,1,1,1,0,,,,,,BP_Maid_01_Attack_DualSword, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,116,117
11743,DarkAssociation,0,13,17,1,0,236,50103,,0,1,1,1,0,,,,,,BP_DarkAssociation,Icon_MonsterCore_DarkAssociation,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,15,16
11744,TemplePriest_01_Attack_NoWeapon,1,13,17,1,0,236,151901,,0,1,1,1,0,,,,,,BP_TemplePriest_01_Attack_NoWeapon, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,67,68
11745,Teleporter_01_Attack_Staff,1,13,17,1,0,236,151801,,0,1,1,1,0,,,,,,BP_Teleporter_01_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,61,62
11746,Resident_02_Attack_Staff,1,13,17,1,0,236,151201,,0,1,1,1,0,,,,,,BP_Resident_02_Attack_Staff, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,45,46
11747,Officer_02_Attack_Spear,1,13,17,1,0,236,151101,,0,1,1,1,0,,,,,,BP_Officer_02_Attack_Spear, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,91,92
11771,OelMahumWarrior,1,13,17,1.3,0,230,,,0,0,0,0,0,,,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
11772,OelMahum,1,13,17,0.8,0,230,,,0,0,0,0,0,,,,,,BP_OelMahum,Icon_MonsterCore_OelMahum,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Fighter,M,1,5,7,0,0
11773,OelMahumWarrior,1,13,17,1.3,0,230,,,0,0,1,1,0,,,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
11774,OelMahumShaman,1,13,17,0.8,0,230,,,0,0,1,1,0,,,,,,BP_OelMahumShaman,Icon_MonsterCore_OelMahumShaman,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Shaman,M,1,5,7,0,0
11775,Resident_03_infiltration,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Resident_03_infiltration, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,122,123
11776,SmeltingMerchant_infiltration,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_SmeltingMerchant_infiltration, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0
11777,Resident_04_infiltration,1,13,17,1,0,230,,,0,0,0,0,0,,,,,,BP_Resident_04_infiltration, Icon_MonsterCore_Sample,0,0,0,,7,Icon_Ability_None,,,1,5,7,0,0
11778,OelMahumWarrior,1,13,17,1.3,0,230,,,0,0,0,0,0,,,,,,BP_OelMahumWarrior,Icon_MonsterCore_OelMahumWarrior,0,0,0,,0,Icon_Ability_Human,Icon_Ability_Guard,M,1,5,7,0,0
