Level,ContentsType,RewardType1,RewardCount1,RewardCount2
181,1,1,2100,3000
182,1,5,65415,93450
182,1,1,2100,3000
183,1,5,65520,93600
183,1,1,2100,3000
184,1,5,65625,93750
184,1,1,2100,3000
185,1,5,65730,93900
185,1,1,2100,3000
186,1,5,65940,94200
186,1,1,2100,3000
187,1,5,66045,94350
187,1,1,2100,3000
188,1,5,66255,94650
188,1,1,2100,3000
189,1,5,66465,94950
189,1,1,2100,3000
190,1,5,66675,95250
190,1,1,2100,3000
191,1,5,66885,95550
191,1,1,2100,3000
192,1,5,67200,96000
192,1,1,2100,3000
193,1,5,67410,96300
193,1,1,2100,3000
194,1,5,67725,96750
194,1,1,2100,3000
195,1,5,68145,97350
195,1,1,2100,3000
196,1,5,68460,97800
196,1,1,2100,3000
197,1,5,68880,98400
197,1,1,2625,3750
198,1,5,69300,99000
198,1,1,2625,3750
199,1,5,69720,99600
199,1,1,2625,3750
200,1,5,70245,100350
200,1,1,2625,3750
201,1,5,70770,101100
201,1,1,2625,3750
202,1,5,71295,101850
202,1,1,2625,3750
203,1,5,71820,102600
203,1,1,2625,3750
204,1,5,72555,103650
204,1,1,2625,3750
205,1,5,73185,104550
205,1,1,2625,3750
206,1,5,73920,105600
206,1,1,2625,3750
207,1,5,73920,105600
207,1,1,2625,3750
208,1,5,73920,105600
208,1,1,2625,3750
209,1,5,74025,105750
209,1,1,2625,3750
210,1,5,74130,105900
210,1,1,2625,3750
211,1,5,74235,106050
211,1,1,2625,3750
212,1,5,74445,106350
212,1,1,2625,3750
213,1,5,74655,106650
213,1,1,2625,3750
214,1,5,74865,106950
214,1,1,2625,3750
215,1,5,75180,107400
215,1,1,2625,3750
216,1,5,75495,107850
216,1,1,2625,3750
217,1,5,75810,108300
217,1,1,2625,3750
218,1,5,76125,108750
218,1,1,2625,3750
219,1,5,76545,109350
219,1,1,2625,3750
220,1,5,76965,109950
220,1,1,2625,3750
221,1,5,77490,110700
221,1,1,2625,3750
222,1,5,77910,111300
222,1,1,2625,3750
223,1,5,78435,112050
223,1,1,2625,3750
224,1,5,79065,112950
224,1,1,2625,3750
225,1,5,79590,113700
225,1,1,2625,3750
226,1,5,80220,114600
226,1,1,2625,3750
227,1,5,80955,115650
227,1,1,2625,3750
228,1,5,81585,116550
228,1,1,2625,3750
229,1,5,82320,117600
229,1,1,2625,3750
230,1,5,83055,118650
230,1,1,2625,3750
231,1,5,83790,119700
231,1,1,2625,3750
232,1,5,84630,120900
232,1,1,2625,3750
233,1,5,85365,121950
233,1,1,2625,3750
234,1,5,86205,123150
234,1,1,2625,3750
235,1,5,87045,124350
235,1,1,2625,3750
236,1,5,87570,125100
236,1,1,2625,3750
237,1,5,88095,125850
237,1,1,2625,3750
238,1,5,88515,126450
238,1,1,2625,3750
239,1,5,88725,126750
239,1,1,2625,3750
240,1,5,88935,127050
240,1,1,2625,3750
241,1,5,88935,127050
241,1,1,2625,3750
242,1,5,90300,129000
242,1,1,2625,3750
243,1,5,91560,130800
243,1,1,2625,3750
244,1,5,92820,132600
244,1,1,2625,3750
245,1,5,93975,134250
245,1,1,2625,3750
246,1,5,95130,135900
246,1,1,2625,3750
247,1,5,96180,137400
247,1,1,2625,3750
248,1,5,97230,138900
248,1,1,2625,3750
249,1,5,98175,140250
249,1,1,2625,3750
250,1,5,99120,141600
250,1,1,2625,3750
251,1,5,99960,142800
251,1,1,2625,3750
252,1,5,100800,144000
252,1,1,2625,3750
253,1,5,101640,145200
253,1,1,2625,3750
254,1,5,102375,146250
254,1,1,2625,3750
255,1,5,103110,147300
255,1,1,2625,3750
256,1,5,103845,148350
256,1,1,2625,3750
257,1,5,104475,149250
257,1,1,2625,3750
258,1,5,105000,150000
258,1,1,2625,3750
259,1,5,105630,150900
259,1,1,2625,3750
260,1,5,106155,151650
260,1,1,2625,3750
261,1,5,106680,152400
261,1,1,2625,3750
262,1,5,107205,153150
262,1,1,2625,3750
263,1,5,107625,153750
263,1,1,2625,3750
264,1,5,108045,154350
264,1,1,2625,3750
265,1,5,108465,154950
265,1,1,2625,3750
266,1,5,108780,155400
266,1,1,2625,3750
267,1,5,109200,156000
267,1,1,2625,3750
268,1,5,109515,156450
268,1,1,2625,3750
269,1,5,109830,156900
269,1,1,2625,3750
270,1,5,110040,157200
270,1,1,2625,3750
271,1,5,110355,157650
271,1,1,2625,3750
272,1,5,110565,157950
272,1,1,2625,3750
273,1,5,110775,158250
273,1,1,2625,3750
274,1,5,110985,158550
274,1,1,2625,3750
275,1,5,111195,158850
275,1,1,2625,3750
276,1,5,111405,159150
276,1,1,2625,3750
277,1,5,111510,159300
277,1,1,2625,3750
278,1,5,111720,159600
278,1,1,2625,3750
279,1,5,111825,159750
279,1,1,2625,3750
280,1,5,111930,159900
280,1,1,2625,3750
281,1,5,112035,160050
281,1,1,2625,3750
282,1,5,112140,160200
282,1,1,2625,3750
283,1,5,112245,160350
283,1,1,2625,3750
284,1,5,112350,160500
284,1,1,2625,3750
285,1,5,112455,160650
285,1,1,2625,3750
286,1,5,112455,160650
286,1,1,2625,3750
287,1,5,112560,160800
287,1,1,2625,3750
288,1,5,112560,160800
288,1,1,2625,3750
289,1,5,112665,160950
289,1,1,2625,3750
290,1,5,112665,160950
290,1,1,2625,3750
291,1,5,112665,160950
291,1,1,2625,3750
292,1,5,112770,161100
292,1,1,2625,3750
293,1,5,112770,161100
293,1,1,2625,3750
294,1,5,112770,161100
294,1,1,2625,3750
295,1,5,112770,161100
295,1,1,2625,3750
296,1,5,112770,161100
296,1,1,2625,3750
297,1,5,112875,161250
297,1,1,2625,3750
298,1,5,112875,161250
298,1,1,2625,3750
299,1,5,112875,161250
299,1,1,2625,3750
300,1,5,112875,161250
300,1,1,2625,3750
301,1,5,112875,161250
301,1,1,2625,3750
302,1,5,112875,161250
302,1,1,2625,3750
303,1,5,112875,161250
303,1,1,2625,3750
304,1,5,112875,161250
304,1,1,2625,3750
305,1,5,112875,161250
305,1,1,2625,3750
306,1,5,112875,161250
306,1,1,2625,3750
307,1,5,112875,161250
307,1,1,2625,3750
308,1,5,112875,161250
308,1,1,2625,3750
309,1,5,112875,161250
309,1,1,2625,3750
310,1,5,112875,161250
310,1,1,2625,3750
311,1,5,112875,161250
311,1,1,2625,3750
312,1,5,112875,161250
312,1,1,2625,3750
313,1,5,112875,161250
313,1,1,2625,3750
314,1,5,112875,161250
314,1,1,2625,3750
315,1,5,112875,161250
315,1,1,2625,3750
316,1,5,112875,161250
316,1,1,2625,3750
317,1,5,112875,161250
317,1,1,2625,3750
318,1,5,112875,161250
318,1,1,2625,3750
319,1,5,112875,161250
319,1,1,2625,3750
320,1,5,112875,161250
320,1,1,2625,3750
321,1,5,112875,161250
321,1,1,2625,3750
322,1,5,112875,161250
322,1,1,2625,3750
323,1,5,112875,161250
323,1,1,2625,3750
324,1,5,112875,161250
324,1,1,2625,3750
325,1,5,112875,161250
325,1,1,2625,3750
326,1,5,112875,161250
326,1,1,2625,3750
327,1,5,112875,161250
327,1,1,2625,3750
328,1,5,112875,161250
328,1,1,2625,3750
329,1,5,112875,161250
329,1,1,2625,3750
330,1,5,112875,161250
330,1,1,2625,3750
331,1,5,112875,161250
331,1,1,2625,3750
332,1,5,112980,161400
332,1,1,2625,3750
333,1,5,112980,161400
333,1,1,2625,3750
334,1,5,112980,161400
334,1,1,2625,3750
335,1,5,112980,161400
335,1,1,2625,3750
336,1,5,112980,161400
336,1,1,2625,3750
337,1,5,113085,161550
337,1,1,2625,3750
338,1,5,113085,161550
338,1,1,2625,3750
339,1,5,113085,161550
339,1,1,2625,3750
340,1,5,113190,161700
340,1,1,2625,3750
341,1,5,113190,161700
341,1,1,2625,3750
342,1,5,113190,161700
342,1,1,2625,3750
343,1,5,113295,161850
343,1,1,2625,3750
344,1,5,113295,161850
344,1,1,2625,3750
345,1,5,113400,162000
345,1,1,2625,3750
346,1,5,113400,162000
346,1,1,2625,3750
347,1,5,113505,162150
347,1,1,2625,3750
348,1,5,113610,162300
348,1,1,2625,3750
349,1,5,113715,162450
349,1,1,2625,3750
350,1,5,113715,162450
350,1,1,2625,3750
351,1,5,113820,162600
351,1,1,2625,3750
352,1,5,113925,162750
352,1,1,2625,3750
353,1,5,114030,162900
353,1,1,2625,3750
354,1,5,114135,163050
354,1,1,2625,3750
355,1,5,114345,163350
355,1,1,2625,3750
356,1,5,114450,163500
356,1,1,2625,3750
357,1,5,114555,163650
357,1,1,2625,3750
358,1,5,114765,163950
358,1,1,2625,3750
359,1,5,114870,164100
359,1,1,2625,3750
360,1,5,115080,164400
360,1,1,2625,3750
361,1,5,115290,164700
361,1,1,2625,3750
362,1,5,115500,165000
362,1,1,2625,3750
363,1,5,115710,165300
363,1,1,2625,3750
364,1,5,115920,165600
364,1,1,2625,3750
365,1,5,116130,165900
365,1,1,2625,3750
366,1,5,116340,166200
366,1,1,2625,3750
367,1,5,116655,166650
367,1,1,2625,3750
368,1,5,116865,166950
368,1,1,2625,3750
369,1,5,117180,167400
369,1,1,2625,3750
370,1,5,117495,167850
370,1,1,2625,3750
371,1,5,117810,168300
371,1,1,2625,3750
372,1,5,118125,168750
372,1,1,2625,3750
373,1,5,118545,169350
373,1,1,2625,3750
374,1,5,118860,169800
374,1,1,2625,3750
375,1,5,119280,170400
375,1,1,2625,3750
376,1,5,119700,171000
376,1,1,2625,3750
377,1,5,120120,171600
377,1,1,2625,3750
378,1,5,120540,172200
378,1,1,2625,3750
379,1,5,121065,172950
379,1,1,2625,3750
380,1,5,121485,173550
380,1,1,2625,3750
381,1,5,122010,174300
381,1,1,2625,3750
382,1,5,122535,175050
382,1,1,2625,3750
383,1,5,123165,175950
383,1,1,2625,3750
384,1,5,123690,176700
384,1,1,2625,3750
385,1,5,124320,177600
385,1,1,2625,3750
386,1,5,124950,178500
386,1,1,2625,3750
387,1,5,125580,179400
387,1,1,2625,3750
388,1,5,126315,180450
388,1,1,2625,3750
389,1,5,126945,181350
389,1,1,2625,3750
390,1,5,127680,182400
390,1,1,2625,3750
391,1,5,128415,183450
391,1,1,2625,3750
392,1,5,129255,184650
392,1,1,2625,3750
393,1,5,130095,185850
393,1,1,2625,3750
394,1,5,130935,187050
394,1,1,2625,3750
395,1,5,131775,188250
395,1,1,2625,3750
396,1,5,132720,189600
396,1,1,2625,3750
397,1,5,133665,190950
397,1,1,2625,3750
398,1,5,134610,192300
398,1,1,2625,3750
399,1,5,135660,193800
399,1,1,2625,3750
400,1,5,136710,195300
400,1,1,2625,3750
401,1,5,137760,196800
401,1,1,2625,3750
402,1,5,138915,198450
402,1,1,2625,3750
403,1,5,140070,200100
403,1,1,2625,3750
404,1,5,141330,201900
404,1,1,2625,3750
405,1,5,142485,203550
405,1,1,2625,3750
406,1,5,143745,205350
406,1,1,2625,3750
407,1,5,145110,207300
407,1,1,2625,3750
408,1,5,146475,209250
408,1,1,2625,3750
409,1,5,147840,211200
409,1,1,2625,3750
410,1,5,149310,213300
410,1,1,2625,3750
411,1,5,150780,215400
411,1,1,2625,3750
412,1,5,152355,217650
412,1,1,2625,3750
413,1,5,153930,219900
413,1,1,2625,3750
414,1,5,155505,222150
414,1,1,2625,3750
415,1,5,157185,224550
415,1,1,2625,3750
416,1,5,158970,227100
416,1,1,2625,3750
417,1,5,160755,229650
417,1,1,2625,3750
418,1,5,162540,232200
418,1,1,2625,3750
419,1,5,164430,234900
419,1,1,2625,3750
420,1,5,166320,237600
420,1,1,2625,3750
421,1,5,168315,240450
421,1,1,2625,3750
422,1,5,170415,243450
422,1,1,2625,3750
1,2,6,700,700
1,2,1,700,700
2,2,5,200,200
2,2,6,700,700
2,2,1,700,700
3,2,5,230,230
3,2,6,700,700
3,2,1,700,700
4,2,5,250,250
4,2,6,700,700
4,2,1,700,700
5,2,5,320,320
5,2,6,700,700
5,2,1,700,700
6,2,5,390,390
6,2,6,700,700
6,2,1,700,700
7,2,5,530,530
7,2,6,700,700
7,2,1,700,700
8,2,5,740,740
8,2,6,700,700
8,2,1,700,700
9,2,5,980,980
9,2,6,700,700
9,2,1,700,700
10,2,5,1370,1370
10,2,6,700,700
10,2,1,700,700
11,2,5,1960,1960
11,2,6,700,700
11,2,1,700,700
12,2,5,2450,2450
12,2,6,700,700
12,2,1,700,700
13,2,5,2590,2590
13,2,6,700,700
13,2,1,700,700
14,2,5,1820,1820
14,2,6,700,700
14,2,1,700,700
15,2,5,1960,1960
15,2,6,700,700
15,2,1,700,700
16,2,5,2100,2100
16,2,6,700,700
16,2,1,700,700
17,2,5,2310,2310
17,2,6,700,700
17,2,1,700,700
18,2,5,2380,2380
18,2,6,700,700
18,2,1,700,700
19,2,5,2520,2520
19,2,6,700,700
19,2,1,700,700
20,2,5,2940,2940
20,2,6,700,700
20,2,1,700,700
21,2,5,3150,3150
21,2,6,700,700
21,2,1,700,700
22,2,5,3430,3430
22,2,6,700,700
22,2,1,700,700
23,2,5,3570,3570
23,2,6,700,700
23,2,1,700,700
24,2,5,3640,3640
24,2,6,700,700
24,2,1,700,700
25,2,5,3920,3920
25,2,6,700,700
25,2,1,700,700
26,2,5,4130,4130
26,2,6,700,700
26,2,1,700,700
27,2,5,4270,4270
27,2,6,700,700
27,2,1,700,700
28,2,5,4340,4340
28,2,6,700,700
28,2,1,700,700
29,2,5,5110,5110
29,2,6,700,700
29,2,1,700,700
30,2,5,5950,5950
30,2,6,700,700
30,2,1,700,700
31,2,5,6230,6230
31,2,6,700,700
31,2,1,700,700
32,2,5,6790,6790
32,2,6,700,700
32,2,1,700,700
33,2,5,7210,7210
33,2,6,700,700
33,2,1,700,700
34,2,5,7490,7490
34,2,6,700,700
34,2,1,700,700
35,2,5,7700,7700
35,2,6,1050,1050
35,2,1,1050,1050
36,2,5,7770,7770
36,2,6,1050,1050
36,2,1,1050,1050
37,2,5,7840,7840
37,2,6,1050,1050
37,2,1,1050,1050
38,2,5,7980,7980
38,2,6,1050,1050
38,2,1,1050,1050
39,2,5,8050,8050
39,2,6,1050,1050
39,2,1,1050,1050
40,2,5,8120,8120
40,2,6,1050,1050
40,2,1,1050,1050
41,2,5,8120,8120
41,2,6,1050,1050
41,2,1,1050,1050
42,2,5,8120,8120
42,2,6,1050,1050
42,2,1,1050,1050
43,2,5,8190,8190
43,2,6,1050,1050
43,2,1,1050,1050
44,2,5,8190,8190
44,2,6,1050,1050
44,2,1,1050,1050
45,2,5,8190,8190
45,2,6,1050,1050
45,2,1,1050,1050
46,2,5,8260,8260
46,2,6,1050,1050
46,2,1,1050,1050
47,2,5,8330,8330
47,2,6,1050,1050
47,2,1,1050,1050
48,2,5,8330,8330
48,2,6,1050,1050
48,2,1,1050,1050
49,2,5,8400,8400
49,2,6,1050,1050
49,2,1,1050,1050
50,2,5,8400,8400
50,2,6,1050,1050
50,2,1,1050,1050
51,2,5,8400,8400
51,2,6,1050,1050
51,2,1,1050,1050
52,2,5,8470,8470
52,2,6,1050,1050
52,2,1,1050,1050
53,2,5,8470,8470
53,2,6,1050,1050
53,2,1,1050,1050
54,2,5,8470,8470
54,2,6,1050,1050
54,2,1,1050,1050
55,2,5,8470,8470
55,2,6,1050,1050
55,2,1,1050,1050
56,2,5,8470,8470
56,2,6,1050,1050
56,2,1,1050,1050
57,2,5,8470,8470
57,2,6,1050,1050
57,2,1,1050,1050
58,2,5,8470,8470
58,2,6,1050,1050
58,2,1,1050,1050
59,2,5,8470,8470
59,2,6,1050,1050
59,2,1,1050,1050
60,2,5,8470,8470
60,2,6,1050,1050
60,2,1,1050,1050
61,2,5,8470,8470
61,2,6,1050,1050
61,2,1,1050,1050
62,2,5,8470,8470
62,2,6,1050,1050
62,2,1,1050,1050
63,2,5,8470,8470
63,2,6,1050,1050
63,2,1,1050,1050
64,2,5,8470,8470
64,2,6,1050,1050
64,2,1,1050,1050
65,2,5,8470,8470
65,2,6,1050,1050
65,2,1,1050,1050
66,2,5,8470,8470
66,2,6,1050,1050
66,2,1,1050,1050
67,2,5,8470,8470
67,2,6,1050,1050
67,2,1,1050,1050
68,2,5,8470,8470
68,2,6,1050,1050
68,2,1,1050,1050
69,2,5,8470,8470
69,2,6,1050,1050
69,2,1,1050,1050
70,2,5,8470,8470
70,2,6,1050,1050
70,2,1,1050,1050
71,2,5,8470,8470
71,2,6,1050,1050
71,2,1,1050,1050
72,2,5,8470,8470
72,2,6,1050,1050
72,2,1,1050,1050
73,2,5,8540,8540
73,2,6,1050,1050
73,2,1,1050,1050
74,2,5,8540,8540
74,2,6,1050,1050
74,2,1,1050,1050
75,2,5,8540,8540
75,2,6,1050,1050
75,2,1,1050,1050
76,2,5,8540,8540
76,2,6,1050,1050
76,2,1,1050,1050
77,2,5,8610,8610
77,2,6,1050,1050
77,2,1,1050,1050
78,2,5,8610,8610
78,2,6,1050,1050
78,2,1,1050,1050
79,2,5,8680,8680
79,2,6,1050,1050
79,2,1,1050,1050
80,2,5,8680,8680
80,2,6,1050,1050
80,2,1,1050,1050
81,2,5,8680,8680
81,2,6,1050,1050
81,2,1,1050,1050
82,2,5,8680,8680
82,2,6,1050,1050
82,2,1,1050,1050
83,2,5,8750,8750
83,2,6,1050,1050
83,2,1,1050,1050
84,2,5,8750,8750
84,2,6,1050,1050
84,2,1,1050,1050
85,2,5,8820,8820
85,2,6,1050,1050
85,2,1,1050,1050
86,2,5,8890,8890
86,2,6,1050,1050
86,2,1,1050,1050
87,2,5,8960,8960
87,2,6,1050,1050
87,2,1,1050,1050
88,2,5,9030,9030
88,2,6,1050,1050
88,2,1,1050,1050
89,2,5,9170,9170
89,2,6,1050,1050
89,2,1,1050,1050
90,2,5,9310,9310
90,2,6,1050,1050
90,2,1,1050,1050
91,2,5,9450,9450
91,2,6,1050,1050
91,2,1,1050,1050
92,2,5,9590,9590
92,2,6,1050,1050
92,2,1,1050,1050
93,2,5,9730,9730
93,2,6,1050,1050
93,2,1,1050,1050
94,2,5,9940,9940
94,2,6,1400,1400
94,2,1,1400,1400
95,2,5,10150,10150
95,2,6,1400,1400
95,2,1,1400,1400
96,2,5,10360,10360
96,2,6,1400,1400
96,2,1,1400,1400
97,2,5,10640,10640
97,2,6,1400,1400
97,2,1,1400,1400
98,2,5,10920,10920
98,2,6,1400,1400
98,2,1,1400,1400
99,2,5,11200,11200
99,2,6,1400,1400
99,2,1,1400,1400
100,2,5,11550,11550
100,2,6,1400,1400
100,2,1,1400,1400
1,8,5,1186,1694
2,8,5,1186,1694
3,8,5,1186,1694
4,8,5,1186,1694
5,8,5,1186,1694
6,8,5,1186,1694
7,8,5,1186,1694
8,8,5,1186,1694
9,8,5,1582,2261
10,8,5,1582,2261
11,8,5,1979,2827
12,8,5,1979,2827
13,8,5,1979,2827
14,8,5,2372,3388
15,8,5,2372,3388
16,8,5,2372,3388
17,8,5,2768,3955
18,8,5,3165,4521
19,8,5,3557,5082
20,8,5,3557,5082
21,8,5,4616,6595
22,8,5,4997,7139
23,8,5,5767,8239
24,8,5,6152,8789
25,8,5,6922,9889
26,8,5,7419,10599
27,8,5,8455,12078
28,8,5,8824,12606
29,8,5,9271,13244
30,8,5,9560,13657
31,8,5,10295,14707
32,8,5,10399,14856
33,8,5,10557,15081
34,8,5,10865,15521
35,8,5,10865,15521
36,8,5,11177,15967
37,8,5,48125,68750
38,8,5,49088,70125
39,8,5,51013,72875
40,8,5,51975,74250
41,8,5,52938,75625
42,8,5,52938,75625
43,8,5,53900,77000
44,8,5,54262,77517
45,8,5,53900,77000
46,8,5,53900,77000
47,8,5,53900,77000
48,8,5,53900,77000
49,8,5,53900,77000
50,8,5,53900,77000
51,8,5,53900,77000
52,8,5,61600,88000
53,8,5,61600,88000
54,8,5,61600,88000
55,8,5,61600,88000
56,8,5,61600,88000
57,8,5,61600,88000
58,8,5,61600,88000
59,8,5,61600,88000
60,8,5,40040,57200
61,8,5,40040,57200
62,8,5,40040,57200
63,8,5,40040,57200
64,8,5,40040,57200
65,8,5,40040,57200
66,8,5,40040,57200
67,8,5,40040,57200
68,8,5,40040,57200
69,8,5,40040,57200
70,8,5,40040,57200
71,8,5,40040,57200
72,8,5,40040,57200
73,8,5,39416,56309
74,8,5,39416,56309
75,8,5,39416,56309
76,8,5,39416,56309
77,8,5,39416,56309
78,8,5,39416,56309
79,8,5,39416,56309
80,8,5,39416,56309
81,8,5,40040,57200
82,8,5,40040,57200
83,8,5,40040,57200
84,8,5,40668,58097
85,8,5,40668,58097
86,8,5,40668,58097
87,8,5,40668,58097
88,8,5,41919,59884
89,8,5,41919,59884
90,8,5,42543,60775
91,8,5,42543,60775
92,8,5,42543,60775
93,8,5,44421,63459
94,8,5,44421,63459
95,8,5,44421,63459
96,8,5,45045,64350
97,8,5,45045,64350
98,8,5,45045,64350
99,8,5,45045,64350
100,8,5,30627,43753
101,8,5,31043,44347
102,8,5,31870,45529
103,8,5,32282,46118
104,8,5,32282,46118
105,8,5,32698,46712
106,8,5,33526,47894
107,8,5,33938,48483
108,8,5,34354,49077
109,8,5,35593,50848
110,8,5,35593,50848
111,8,5,35593,50848
112,8,5,35593,50848
113,8,5,35593,50848
114,8,5,35593,50848
115,8,5,36837,52624
116,8,5,36837,52624
117,8,5,36837,52624
118,8,5,36837,52624
119,8,5,36837,52624
120,8,5,36837,52624
121,8,5,36837,52624
122,8,5,36837,52624
123,8,5,36837,52624
124,8,5,36837,52624
125,8,5,36837,52624
126,8,5,36837,52624
127,8,5,36837,52624
128,8,5,36837,52624
129,8,5,36837,52624
130,8,5,37249,53213
131,8,5,37249,53213
132,8,5,37249,53213
133,8,5,37249,53213
134,8,5,37665,53807
135,8,5,37665,53807
136,8,5,37665,53807
137,8,5,37665,53807
138,8,5,37665,53807
139,8,5,37665,53807
140,8,5,37665,53807
141,8,5,37665,53807
142,8,5,37665,53807
143,8,5,37665,53807
144,8,5,37665,53807
145,8,5,37665,53807
146,8,5,37665,53807
147,8,5,37665,53807
148,8,5,37665,53807
149,8,5,37665,53807
150,8,5,24525,35035
151,8,5,24525,35035
152,8,5,24525,35035
153,8,5,24525,35035
154,8,5,24525,35035
155,8,5,24525,35035
156,8,5,24525,35035
157,8,5,24525,35035
158,8,5,24525,35035
159,8,5,24525,35035
160,8,5,24525,35035
161,8,5,24525,35035
162,8,5,25064,35805
163,8,5,25064,35805
164,8,5,25064,35805
165,8,5,25064,35805
166,8,5,25064,35805
167,8,5,25064,35805
168,8,5,25064,35805
169,8,5,25064,35805
170,8,5,25064,35805
171,8,5,25064,35805
172,8,5,25064,35805
173,8,5,25064,35805
174,8,5,25064,35805
175,8,5,25064,35805
176,8,5,25064,35805
177,8,5,25064,35805
178,8,5,25064,35805
179,8,5,25064,35805
180,8,5,25064,35805
181,8,5,25064,35805
182,8,5,25064,35805
183,8,5,25064,35805
184,8,5,25064,35805
185,8,5,25064,35805
186,8,5,25064,35805
187,8,5,25064,35805
188,8,5,25064,35805
189,8,5,25064,35805
190,8,5,25064,35805
191,8,5,25064,35805
192,8,5,25064,35805
193,8,5,25064,35805
194,8,5,25064,35805
195,8,5,25064,35805
196,8,5,25333,36190
197,8,5,25333,36190
198,8,5,25333,36190
199,8,5,25333,36190
200,8,5,25333,36190
201,8,5,25872,36960
202,8,5,25872,36960
203,8,5,25872,36960
204,8,5,25872,36960
205,8,5,25872,36960
206,8,5,25872,36960
207,8,5,25872,36960
208,8,5,25872,36960
209,8,5,26142,37345
210,8,5,26142,37345
211,8,5,26142,37345
212,8,5,26142,37345
213,8,5,26142,37345
214,8,5,26411,37730
215,8,5,26411,37730
216,8,5,26411,37730
217,8,5,26411,37730
218,8,5,26411,37730
219,8,5,27220,38885
220,8,5,27220,38885
221,8,5,27220,38885
222,8,5,27489,39270
223,8,5,27489,39270
224,8,5,27489,39270
225,8,5,27489,39270
226,8,5,27489,39270
227,8,5,27489,39270
228,8,5,27489,39270
229,8,5,27759,39655
230,8,5,27759,39655
231,8,5,27759,39655
232,8,5,27759,39655
233,8,5,27759,39655
234,8,5,27759,39655
235,8,5,27759,39655
236,8,5,28298,40425
237,8,5,28298,40425
238,8,5,28298,40425
239,8,5,28298,40425
240,8,5,28298,40425
241,8,5,28298,40425
242,8,5,27759,39655
243,8,5,27759,39655
244,8,5,27759,39655
245,8,5,27759,39655
246,8,5,27759,39655
247,8,5,27759,39655
248,8,5,28028,40040
249,8,5,28028,40040
250,8,5,28028,40040
251,8,5,28028,40040
252,8,5,28028,40040
253,8,5,28028,40040
254,8,5,28298,40425
255,8,5,28298,40425
256,8,5,28298,40425
257,8,5,28298,40425
258,8,5,28298,40425
259,8,5,28298,40425
260,8,5,28298,40425
261,8,5,28567,40810
262,8,5,28567,40810
263,8,5,28567,40810
264,8,5,28567,40810
265,8,5,28567,40810
266,8,5,28567,40810
267,8,5,29106,41580
268,8,5,29106,41580
269,8,5,29106,41580
270,8,5,29106,41580
271,8,5,29106,41580
272,8,5,29106,41580
273,8,5,29106,41580
274,8,5,29376,41965
275,8,5,29376,41965
276,8,5,29376,41965
277,8,5,29376,41965
278,8,5,29376,41965
279,8,5,29376,41965
280,8,5,29376,41965
281,8,5,29376,41965
282,8,5,29645,42350
283,8,5,29645,42350
284,8,5,29645,42350
285,8,5,29645,42350
286,8,5,29645,42350
287,8,5,29645,42350
288,8,5,29645,42350
289,8,5,29915,42735
290,8,5,29915,42735
291,8,5,29915,42735
292,8,5,29915,42735
293,8,5,29915,42735
294,8,5,29915,42735
295,8,5,29915,42735
296,8,5,29915,42735
297,8,5,30454,43505
298,8,5,30454,43505
299,8,5,30454,43505
300,8,5,30454,43505
301,8,5,30454,43505
302,8,5,30454,43505
303,8,5,30454,43505
304,8,5,30454,43505
305,8,5,30723,43890
306,8,5,30723,43890
307,8,5,30723,43890
308,8,5,30723,43890
309,8,5,30723,43890
310,8,5,30723,43890
311,8,5,30723,43890
312,8,5,30723,43890
313,8,5,30184,43120
314,8,5,30184,43120
315,8,5,30184,43120
316,8,5,30184,43120
317,8,5,30184,43120
318,8,5,30184,43120
319,8,5,30184,43120
320,8,5,30184,43120
321,8,5,30184,43120
322,8,5,30723,43890
323,8,5,30723,43890
324,8,5,30723,43890
325,8,5,30723,43890
326,8,5,30723,43890
327,8,5,30723,43890
328,8,5,30723,43890
329,8,5,30723,43890
330,8,5,30723,43890
331,8,5,30723,43890
332,8,5,30993,44275
333,8,5,30993,44275
334,8,5,30993,44275
335,8,5,30993,44275
336,8,5,30993,44275
337,8,5,30993,44275
338,8,5,30993,44275
339,8,5,30993,44275
340,8,5,30993,44275
341,8,5,30993,44275
342,8,5,31262,44660
343,8,5,31262,44660
344,8,5,31262,44660
345,8,5,31262,44660
346,8,5,31262,44660
347,8,5,31262,44660
348,8,5,31262,44660
349,8,5,31262,44660
350,8,5,31262,44660
351,8,5,31262,44660
352,8,5,31262,44660
353,8,5,31532,45045
354,8,5,31532,45045
355,8,5,31532,45045
356,8,5,31532,45045
357,8,5,31532,45045
358,8,5,31532,45045
359,8,5,31532,45045
360,8,5,31532,45045
361,8,5,31532,45045
362,8,5,31532,45045
363,8,5,31532,45045
364,8,5,31801,45430
365,8,5,31801,45430
366,8,5,31801,45430
367,8,5,31801,45430
368,8,5,31801,45430
369,8,5,31801,45430
370,8,5,31801,45430
371,8,5,31801,45430
372,8,5,31801,45430
373,8,5,31801,45430
374,8,5,31801,45430
375,8,5,31801,45430
376,8,5,32340,46200
377,8,5,32340,46200
378,8,5,32340,46200
379,8,5,32340,46200
380,8,5,32340,46200
381,8,5,32340,46200
382,8,5,32340,46200
383,8,5,32340,46200
384,8,5,32340,46200
385,8,5,32340,46200
386,8,5,32340,46200
387,8,5,32340,46200
388,8,5,32610,46585
389,8,5,32610,46585
390,8,5,32610,46585
391,8,5,32610,46585
392,8,5,32610,46585
393,8,5,32610,46585
394,8,5,32610,46585
