Id,Tire,Type,Grade,MaxLevel,LevelMatchGroupId,MaxCastDistance,PrevSkillId,FireCount,LightningEffectInfoId,MpMin,MpMax,MpGrowth,CastingTime,CoolTimeMin,CollisionUnitType,CollisionUnitParam,TargetType,MaxTargetCount,OffsetDistance,EffectFireConditionType,EffectFireConditionParam,SkillDamageRatio,Animation,Rotatable,WeaponDependent,CameraShake,CameraShakeIntensity,CameraShakeObject,Texture,HitFX,HitSocket,DirAlign,DirAlignRange,AddForceOnKill,Sound,BasicAttack,DetailType,ShowSkillArea,DashStart,AvailableUnderCC
24112,1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,,0,111111,,,,Icon_Skill_Passive_20112,,,0,,0,,0,4,1,0,0
24121,1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,,0,111111,,,,Icon_Skill_Passive_20121,,,0,,0,,0,4,1,0,0
24122,1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,,0,111111,,,,Icon_Skill_Passive_20122,,,0,,0,,0,4,1,0,0
24131,1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,,0,111111,,,,Icon_Skill_Passive_20131,,,0,,0,,0,4,1,0,0
24132,1,1,1,390,11,0,,1,,,,,,,0,"""radius"":30",5,0,0,3,,,,0,111111,,,,Icon_Skill_Passive_20132,,,0,,0,,0,4,1,0,0
20211,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_20211,,,0,,0,,0,4,1,0,0
20212,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",5,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_20212,,,0,,0,,0,4,1,0,0
20221,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_20221,,,0,,0,,0,4,1,0,0
20231,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_20231,,,0,,0,,0,4,1,0,0
20241,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_20241,,,0,,0,,0,4,1,0,0
20251,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_20251,,,0,,0,,0,4,1,0,0
20261,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":700",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_20261,,,0,,0,,0,4,1,0,0
21211,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21211,,,0,,0,,0,4,1,0,0
21221,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21221,,,0,,0,,0,4,1,0,0
21222,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21222,,,0,,0,,0,4,1,0,0
21231,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21231,,,0,,0,,0,4,1,0,0
21232,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21232,,,0,,0,,0,4,1,0,0
21241,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":300",1,0,0,3,,,,0,111111,,,,Icon_Skill_Passive_21241,,,0,,0,,0,4,1,0,0
21251,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21251,,,0,,0,,0,4,1,0,0
21261,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_21261,,,0,,0,,0,4,1,0,0
21262,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21262,,,0,,0,,0,4,1,0,0
22211,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22211,,,0,,0,,0,4,1,0,0
22212,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21211,,,0,,0,,0,4,1,0,0
22221,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22221,,,0,,0,,0,4,1,0,0
22222,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22222,,,0,,0,,0,4,1,0,0
22231,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22231,,,0,,0,,0,4,1,0,0
22232,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21232,,,0,,0,,0,4,1,0,0
22241,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22241,,,0,,0,,0,4,1,0,0
22251,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22251,,,0,,0,,0,4,1,0,0
22252,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22252,,,0,,0,,0,4,1,0,0
22261,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22261,,,0,,0,,0,4,1,0,0
23211,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_23211,,,0,,0,,0,4,1,0,0
132132,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",1,1,0,3,,,,0,111111,,,,Icon_Skill_Active_13213,,,0,,0,,0,4,1,0,0
23221,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_23221,,,0,,0,,0,4,1,0,0
23222,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22222,,,0,,0,,0,4,1,0,0
23231,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",1,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_23231,,,0,,0,,0,4,1,0,0
23232,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_23232,,,0,,0,,0,4,1,0,0
23241,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_23241,,,0,,0,,0,4,1,0,0
23251,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_23251,,,0,,0,,0,4,1,0,0
23252,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_22252,,,0,,0,,0,4,1,0,0
23261,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_23261,,,0,,0,,0,4,1,0,0
24211,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_24211,,,0,,0,,0,4,1,0,0
24212,2,1,1,300,12,0,,1,,,,,,15,0,"""radius"":800",5,1,0,3,,,,0,111111,,,,Icon_Skill_Active_24212,,,0,,0,,0,4,1,0,0
24221,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_24221,,,0,,0,,0,4,1,0,0
24222,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_21222,,,0,,0,,0,4,1,0,0
24223,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":800",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_24223,,,0,,0,,0,4,1,0,0
24231,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":300",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_24231,,,0,,0,,0,4,1,0,0
24232,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":800",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_24232,,,0,,0,,0,4,1,0,0
24233,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":30",1,1,0,3,,,,0,111111,,,,Icon_Skill_Active_14233,,,0,0,0,,0,2,1,0,0
24241,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":300",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_24241,,,0,,0,,0,4,1,0,0
24242,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":800",1,5,0,3,,,,0,111111,,,,Icon_Skill_Active_24242,,,0,,0,,0,4,1,0,0
24251,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":300",5,1,0,3,,,,0,111111,,,,Icon_Skill_Passive_24251,,,0,,0,,0,4,1,0,0
24252,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":800",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_24252,,,0,,0,,0,4,1,0,0
24261,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":300",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_24261,,,0,,0,,0,4,1,0,0
24262,2,1,1,300,12,0,,1,,,,,,,0,"""radius"":800",4,5,0,3,,,,0,111111,,,,Icon_Skill_Passive_24262,,,0,,0,,0,4,1,0,0
30001,0,0,0,10,,800,,1,,50,5000,1,,60,0,"""radius"":300",5,1,0,0,510,,SkillAbsoluteShield,0,111111,,,,Icon_Skill_Unique_30001,,Socket_Bottom,0,7,0,,0,2,1,0,0
30002,0,0,0,10,,800,,1,,50,5000,1,,60,0,"""radius"":400",5,1,0,0,510,,SkillNimbleStep,0,111111,,,,Icon_Skill_Unique_30002,,,0,3,0,,0,2,1,0,0
30003,0,1,0,10,,10,,1,,50,5000,1,,300,0,"""radius"":400",5,1,0,0,,,,0,111111,,,,Icon_Skill_Unique_30003,,,0,7,0,,0,4,1,0,0
30004,0,0,0,10,,500,,1,,50,5000,1,0,45,0,"""radius"":50",3,1,0,0,"810,940",10000,SkillBloodArrow,0,111111,Shake_UpAndDown,3,Both,Icon_Skill_Unique_30004,,,1,6,0,,0,0,1,0,0
30005,0,0,0,10,,250,,1,,50,5000,1,0,75,0,"""radius"":50",1,1,500,0,990,30000,SkillLighteningField,0,111111,Shake_UpAndDown,2,Both,Icon_Skill_Unique_30005,,,1,6,0,,0,0,1,0,0
30006,0,0,0,10,,720,,1,,50,5000,1,0,60,0,"""radius"":50",3,1,0,0,600,15000,SkillMissileBolt,0,111111,Shake_UpAndDown,4,Both,Icon_Skill_Unique_30006,Hit/FX_PS_go_Damaged_Missilebolt,,1,6,0,Common/PC_Hit_Elec_02,0,0,1,0,0
30007,0,0,0,10,,250,,1,,50,5000,1,0,75,0,"""radius"":50",1,1,500,0,990,30000,SkillPoisonSwamp,0,111111,Shake_UpAndDown,2,Both,Icon_Skill_Unique_30007,,,1,6,0,,0,0,1,0,0
30008,0,0,0,10,,800,,1,,50,5000,1,0,90,0,"""radius"":400",5,20,0,0,500,15000,SkillFrostArmor,0,111111,Shake_UpAndDown,2,Both,Icon_Skill_Unique_30008,,,1,1.5,0,,0,2,1,0,0
30009,0,0,0,10,,200,,1,,50,5000,1,0,45,2,"""left"":100, ""right"":100, ""front"":300, ""back"":0",1,20,0,0,500,15000,SkillEvasionKick,0,111111,Shake_UpAndDown,3,Both,Icon_Skill_Unique_30009,,,1,1.5,0,,0,0,1,0,0
30010,0,0,0,10,,800,,1,,50,5000,1,0,60,0,"""radius"":400",5,20,0,0,500,15000,SkillManaShield,0,111111,Shake_UpAndDown,2,Both,Icon_Skill_Unique_30010,,,1,1.5,0,,0,2,1,0,0
30011,0,0,0,10,,800,,1,,50,5000,1,0,60,0,"""radius"":400",5,5,0,0,500,15000,SkillHealingStrike,0,111111,Shake_UpAndDown,2,Both,Icon_Skill_Unique_30011,,,1,1.5,0,,0,1,1,0,0
30012,0,0,0,10,,600,,1,,50,5000,1,0,150,0,"""radius"":50",1,6,500,0,990,30000,SkillMeteorStorm,0,111111,Shake_UpAndDown,2,Both,Icon_Skill_Unique_30012,,,1,6,0,Common/PC_Hit_Fire_01_Small,0,0,1,0,0
30013,0,0,0,10,,800,,1,,50,5000,1,0,120,0,"""radius"":400",5,20,0,0,500,15000,SkillTimeReduce,0,111111,Shake_UpAndDown,2,Both,Icon_Skill_Unique_30013,,,1,1.5,0,,0,2,1,0,0
30014,0,0,0,10,,450,,1,,50,5000,1,0,120,2,"""left"":100, ""right"":100, ""front"":450, ""back"":0",1,1,0,0,600,15000,SkillPoisonStrike,0,111111,Shake_UpAndDown,2,Both,Icon_Skill_Unique_30007,BP/BP_PTC_SkillPoisonStrikeHit,Socket_Bottom,1,6,0,Common/PC_Hit_Poison_01_DOT,0,0,1,0,0
30015,0,0,0,10,,10000,,1,,50,5000,1,0,150,0,"""radius"":50",4,5,0,0,600,15000,SkillDefenceZone,0,111111,Shake_UpAndDown,2,Both,Icon_Skill_Unique_30010,,,1,6,0,,0,2,1,0,0
31001,0,1,0,10,,0,,1,,,,,,,0,"""radius"":0",1,0,0,3,,,,0,,,,,Icon_Skill_Passive_20211,,,0,,0,,0,4,0,0,0
31002,0,0,1,100,,150,,1,,1,1,2,0,3,1,"""radius"":300,""angle"":180",1,20,0,0,800,18000,SkillTutorial_01,0,111111,Shake_UpAndDown,3,Both,Icon_Skill_Active_11221,,,1,1.5,0,,0,4,0,0,0
31003,0,0,1,100,,150,,1,,1,1,2,0,3,1,"""radius"":600,""angle"":90",1,20,0,0,790,20000,SkillTutorial_02,0,111111,Shake_UpAndDown,5,Both,Icon_Skill_Active_11211,,,1,1.5,0,,0,4,0,0,0
31004,0,0,1,100,,150,,1,,1,1,2,0,6,1,"""radius"":600,""angle"":90",1,20,0,0,790,20000,SkillTutorial_01,0,111111,Shake_UpAndDown,5,Both,Icon_Skill_Active_11221,,,1,1.5,0,,0,0,1,0,0
31005,0,0,1,100,,780,,1,,1,1,2,0,8,1,"""radius"":800,""angle"":90",1,20,0,0,790,20000,SkillTutorial_02,0,111111,Shake_UpAndDown,5,Both,Icon_Skill_Active_11211,,,1,1.5,0,,0,0,1,0,0
31006,0,0,0,100,,200,,1,,1,1,2,0,5,0,"""radius"":400",1,20,0,0,800,20000,SkillThunderStorm,0,111111,Shake_UpAndDown,3,Both,Icon_Skill_Active_11222,,,1,2,0,,0,0,1,0,0
31007,,0,0,100,,200,,1,,1,1,2,0,4,0,"""radius"":2000",1,100,0,0,805,50000,SkillTutorial_EvasGrace,0,111111,Shake_UpAndDown,5,Both,Icon_Skill_Active_12212,,,1,2,0,,0,0,1,0,0
31008,0,0,1,10,,200,,1,,1,1,2,0,7,2,"""left"":100, ""right"":100, ""front"":300, ""back"":0",1,20,0,0,500,15000,SkillEvasionKick,0,111111,Shake_UpAndDown,3,Both,Icon_Skill_Unique_30009,,,1,1.5,0,,0,0,1,0,0
40001,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40002,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40003,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40004,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40005,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40006,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40007,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40008,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40009,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40010,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40011,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40012,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40013,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40014,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40015,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40016,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40017,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40018,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40019,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40020,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40021,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40022,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40023,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40024,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40025,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40026,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40027,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40028,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40029,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40030,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40031,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40032,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40033,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40034,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40035,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40036,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40037,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40038,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40039,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40040,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40041,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40042,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40043,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40044,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40045,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40046,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40047,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40048,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40049,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40050,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40051,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40052,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
40053,1,0,1,100,,0,,1,,10,1000,1,0,1,0,"""radius"":30",5,1,0,0,300,20000,SkillMultiHit,0,111111,Shake_UpAndDown,4,Caster,Icon_Skill_Active_13253,,,0,0,0,,0,2,1,0,0
