Id,Name,Message
585,@104,"One of those three
must be a spy!"
586,@160,"Then... Leia is in
great danger!
Hasten the pace!"
587,@102,"Ahh! Be careful!
It’s a Skeleton Pursuer!"
588,Horace,"Hehehe. Do you see
this? I belong to the
Dark Brotherhood!"
589,@588,"Elizabeth!
Look forward to it!"
590,@588,"I’ll get rid
of these guys!
Hehehe!"
593,@160,"The strength of
the Giants lies
dormant within
Cruma Tower."
594,@160,"There are many
searching for the
secret to
that strength."
595,@160,"Even Hardin is
highly interested
in it."
596,@160,"I’ve called upon
a friend
to help you."
597,@160,"I’ve got to go
after Elizabeth!"
598,@195,"I’ll beat her to a
pulp when I see her!"
599,@195,"Running again?!
Stop right there!!!"
600,@255,"Hehe! Come
play at the tower
when you have time."
601,@255,"I hope you have
a good time"
602,@255,"getting the tower
key from my men.
Hahaha!"
603,@195,"Over there!
There are people
in front of the ruins!"
604,@337,Who is it?!
605,@195,"Hand over the key!
I’m busy!"
606,@337,Damn it... Stop them!!!
607,@195,"You just watch!
I’ll find the other
key, too!"
608,Leia,"Here, I feel my
abilities slowly
returning."
609,McCrane,"I can’t hand over
the key
to you fools!"
610,@195,"Fight well!
I’m speaking
with Leia."
611,@337,"Kill them all
except for the child!"
612,Leia,Give me back my little sister!
613,@337,"Hehe... Don’t worry.
She’s being treated
well."
614,@337,"You’ll have to
come along, too!"
615,@195,Step back! Leia!
616,Leia,"It’s a must if we
want to stop
the hallucinatory
effects of the
swamp poison!"
617,@195,"You’re not bad! Why
do you need
such a thing?"
618,Leia,"There! Over there!
Let’s follow them!"
619,Magikos,"Tsk... Have we
been discovered?
They’re so stubborn!"
620,@619,"Keep them
away from us!
Kill them all!"
621,@195,"What? Take me, too!
Theodore!"
622,@255,"Aren’t you
late, Theodore?"
623,@255,"This would disappoint
Hardin, wouldn’t it?"
624,@160,...
625,@160,"Don’t touch the
relic, Elizabeth!
Nothing good will
come out of it
for you!"
626,@255,"For Hardin?
Or for me?
If not us,
then maybe..."
627,@255,For you?
628,@255,"Hahaha. What will
you do?
It wasn’t Elie."
629,@255,"Poor Elie will need
an antidote for the
Swamp poison,
don’t you know? Hahaha!"
630,@255,"Oh, another failure.
What will you do?
The clock is ticking."
631,@160,"Stop it, Elizabeth!
I can’t stand to
watch this anymore!"
632,@255,"Hmph! It’s my choice,
Theodore! Who do
you think you are?"
633,@255,"Let’s put an end to
this game of tag."
634,@255,"This has gotten
boring since you
all can’t keep up."
635,@160,"They are subjects of
Cruma Tower!
Be careful!"
636,Marsh Stakato Slave,"Warning!
Intruder alert!"
637,@636,"We. Will.
Protect.
Our. Group."
638,Zyrnna,"Group is
under attack."
639,Marsh Stakato Envoy,Eliminate the intruder!
640,@638,Who are you?
641,@638,"I am Zyrnna,
the Marsh Queen!"
642,@638,"This is our land!
You are intruders!"
643,@638,"I won’t let
you live!"
644,@1312,"Collect plenty of
Dark Essence."
646,Arcane,"Damn it!
We can’t escape!"
647,@646,"Who summoned me?
I want to see
your ugly mug!"
648,@1312,"I’m not ugly!
At least,
not as ugly as you!"
649,@646,"How dare you
insult me?! I’ll
make sure your death
is extra-painful!"
650,@1312,"Won’t kill
swiftly..."
651,@1312,"That sort of thing...
That’s my specialty..."
652,@646,"Run! As fast as you can!
I’m angry!"
653,@1312,It’s impossible.
654,@646,"Wahh!
Leave me alone!!!"
655,Skeleton Pursuer,Uhhhh...
656,@655,"Calling
me..."
657,@1312,"This side effect
is on the weak side."
658,@655,"I...
Want...
You..."
659,@655,"Ah...
Hungry..."
660,@1312,"The desires of the
dead are
especially dangerous."
661,Liam,This curse is... almost like...
662,@661,"Sweet...
So sweet!!!"
663,@1312,"My curse
gives pleasure,
not pain."
664,@1312,"The dark entities
will be especially
difficult to resist."
665,@661,"I can’t stop!
You! I’ll swallow
you whole!"
666,@1312,"That seems physically
impossible..."
1289,Guard Ligus,"Huh? Is it Horace?
Why is he wearing
such dark clothes?"
1653,@1312,"Collect and return with
bone powder from
the Skeleton Pursuers."
1654,@1312,"Pummel them to
smithereens. Simple,
right?"
1655,@1312,It’s Ronde. Destroy it.
1656,Ronde,"Who goes there?!
Who summoned me?!"
1657,@1312,"Can’t you tell from
the situation?"
1658,@1656,"Right! I’ll rip out your
heart and squash it!"
1659,@1312,"I... like...
the sounds of that."
1660,@1656,"Arghh!
You arrogant brat!"
1661,@1312,"The summon gate
won’t shut.
This is tricky... Hmm..."
1662,Skeleton Scout,Ah... Target...
1663,@1662,"Kill...
..."
1664,@1312,"For skeletons,
they’re very articulate."
1665,@1662,"I...
will slaughter
you..."
1666,@1312,"That would’ve sounded cooler
if I said it to
an opponent
I could beat..."
1667,Ancelotti,"We’ve got to take out
some of these Marsh Stakato slaves."
1668,@1667,"They are the
lowest class within the
Zyrnna group."
1669,@1667,"They’re also the most
important foundation."
1670,@1667,"Step back when
the time is right!
They’ll counterattack soon!"
1671,@1290,"Gasp!
W-we’re alive! Ahh..."
1954,@1667,We’ve got to take out some of these Marsh Stakato slaves.
1955,@1667,They are the lowest class within the Zyrnna group.
1956,@1667,They’re also the most important foundation.
1957,@636,Warning! Intruder alert!
1958,@636,We. Will. Protect. Our. Group.
1959,@638,Group is under attack.
1960,@1667,Step back when the time is right! They will counterattack soon!
1961,@638,"I am Zyrnna, the Marsh Queen!"
1962,@638,This is our land! You are the intruder!
1963,@638,I won’t let you live!
1964,@1312,Collect plenty of Dark Essence.
1965,@646,How dare you insult me?! I’ll make sure your death is extra-painful!
1966,@1312,Won’t kill... swiftly...
1967,@1312,That sort of thing is my specialty...
1968,@646,Run! As fast as you can! I’m angry!
1969,@1312,@653
1970,@646,Wahh! Leave me alone!!!
1971,@655,Ugh...
1972,@655,Calling me...
1973,@1312,This side effect is on the weak side.
1974,@655,I... Want... You...
1975,@655,Hungry...
1976,@1312,The desires of the dead are especially dangerous.
1977,@661,This curse is... almost like...
1978,@661,Sweet... So sweet!!!
1979,@1312,"My curse gives pleasure, not pain."
1980,@1312,The dark entities will be especially difficult to resist.
1981,@661,I can’t stop! You! I’ll swallow you whole!
1982,@1312,That seems physically impossible...
1983,@1312,"If everyone’s here, let’s get started."
1984,@1662,Target... Kill...
1985,@1312,"For skeletons, they’re very articulate."
1986,@1312,@1655
1987,@1656,@1656
1988,@1312,@1657
1989,@1656,@1658
1990,@1312,@1659
1991,@1656,@1660
1992,Horror Mist Reaper,You’re despicable! Are you an underling of Einhasad?!
1993,@1992,I’ll destroy this despicable furnace!
1994,Mist Terror Reaper,Destroy it! Destroy the furnace!
1995,@2309,I feel dark energy all the way from here!
1996,@2309,Are you alright?!
1997,@1994,To think you were in cahoots with that underling of Einhasad! I’ll punish you!
1998,@2289,Help me meow! I’m being attacked meow!
1999,@2289,I’ll hide carefully.
2000,@2289,These guys are really fur-rocious!
2001,@2289,Watch out fur the big one!
2002,@2289,This’ll go on fur-ever
2003,@2289,if we don’t take out the big one! Get him meow!
2004,@1290,"I’m thinking of looking over there, too!"
2005,@1290,Gasp! I would’ve been dead if I went ahead!
2006,Swamp Ghoul,How dare you interrupt our break?!
2007,@1290,Gasp! S-scary!!!
2008,@1290,I’ll look for it! Hang in there a little longer!
2009,@2387,"We need to deal with those guys over there, too!"
2010,@2387,Do I strike fear into your foolish hearts?
2011,@2387,I’ll make sure you scram and stay scrammed!
2012,@2294,"They’re still nearby! Look again, meow!"
2013,@2294,Hiss! That big guy’s stuff looks like it’s the best!
2014,@2294,That one! Get me that one!
2015,@1667,@1954
2016,@1667,@1955
2017,@1667,@1956
2018,@1312,@1964
2019,@1312,More Dark Essences are required.
2020,@655,@1971
2021,@655,@1972
2022,@1312,@1973
2023,@655,@1974
2024,@655,@1975
2025,@1312,@1976
2026,@1312,@1983
2027,@1662,@1984
2028,@1312,@1985
2029,@1992,@1992
2030,@1992,@1993
2031,@2289,@1998
2032,@2289,@1999
2033,@2289,@2000
2034,@1290,@2004
2035,@1290,@2005
2036,@2387,@2009
2037,@2294,@2012
677,Vague,"Ugh!
I don’t want to
hunt icky spiders!"
1311,@677,"I was chasing a big,
juicy rabbit when all
of a sudden, a spider
appeared out of nowhere!"
678,@160,"Tanor and the
Ol Mahum have been
at odds for
generations."
679,@160,"Recently, a war
broke out
between them."
680,@160,"The Tanor were
close to victory,
but the war
dragged on"
681,@160,"because the Dark
Brotherhood joined
in support of the Ol Mahum."
682,@160,"The war will
create
dark energy,"
683,@160,"which Beleth will
surely claim for himself."
684,@160,"You can see why the
Dark Brotherhood
doesn’t want this
war to end."
685,@160,"We must put an end
to this war through
Tanor’s victory."
690,Tanor Knight Recruit,Over here!!!
691,@431,"Let me
meet the chief.
I don’t want
any trouble."
692,@690,"What’s a doomed fool
like you want
to meet the chief for?"
693,@431,"Haha, nice! This is
what makes
Tanor so great!"
694,@690,"Ptooey!
Damn you! Die!"
1857,@690,Release the beasts!
695,Durzel,"Tanor doesn’t see
much difference
between friends
and enemies."
696,@695,"That is, as long as
you’re not an
Ol Mahum."
697,@695,"Negotiations are
simple! You just
have to beat
these guys!"
698,Tanor Soldier,"Who’s there?!
We’ll burn you alive
when we catch you!"
699,@431,"How cool is this?
These guys
don’t even care
about putting out fires!"
700,@160,"If the chief refuses
Hardin’s offer..."
701,@160,"I don’t even want to
think about what
will happen to the
Tanor next..."
702,Tribal Chief Kankoon,"Did you think I
would agree to such
a rude request?!"
703,@702,"Kill
them all!"
704,@431,"Yes, I know.
Tanor!
Go ahead and resist."
705,@702,"Don’t look down
on Tanor!"
706,@431,"Of course not.
If I did, I would
have killed
you already."
707,@702,YOU!!!
708,Tanor Priest,"How dare you attack
our chief?!
Kiss your
lives goodbye!"
709,@695,"Hold on!
We’ve just here
to negotiate!"
710,@690,"We must kill anyone
and everyone who
attacks our chief!"
711,@695,"As expected!
Classic Tanor
negotiation tactics!"
712,@431,"Oh, brave Tanor.
We have a
common enemy!"
713,@431,"Are you aware the
Dark Brotherhood
has aided the
Ol Mahum?"
714,@702,"Hmm...
The Dark Brotherhood?"
715,@695,"Well, well.
We have much
to discuss."
716,@695,"What are all those
Tanor doing?
Have they come
to see us off?"
1351,Tribal Chief’s Group,"It’s them!
Kill! Kill them!"
1352,@695,"Oh no! The opposition!
Be careful!"
717,Warchief Kankoon,"The chief is wrong!
You don’t have any
right to negotiate."
718,@1351,"We’ll destroy you
by order of
chief Kankoon!"
719,@717,"We’ll rip you to
shreds, just like
the Ol Mahum!!!"
720,@717,"We always
kill our enemies!"
721,@717,"That is the way of
Tanor!"
722,@717,What are you scheming with the chief?!
723,@717,"Why did you steal
the Relic of Tanor?"
724,@695,"The chief agreed
to cooperate with us!
Sheesh!"
725,@717,"You’re our enemies!
Not friends!"
1858,@717,"A worthy opponent!
I’ll bring my weapon!"
726,@160,"Hardin always
wanted the
Relic of Tanor."
727,@160,"He said that one
needs to earn
the trust of the Tanor Chief"
728,@160,"to acquire that
power. Seems he
was successful."
729,@229,Who is it?!
730,@229,"How dare you
lay hands on the
subjects?"
731,@229,"You will pay for
foolish actions with
your lives!"
732,Borys,"Please...
I hope they’re alright..."
734,@732,"Hey!
It’s me, Borys!
Your friend!"
735,Necross,"Ha! Do you think
they’re going to
recognize you?"
736,@735,"Magic is not
such a weak thing."
737,@732,Hey! Dark Brotherhood!
738,@735,"Excellent! That
anger! The dark
energy!"
739,@735,"Let your hatred run
wild! Wonderful!
Hahaha!"
742,@160,"Find Durzel.
He comes and goes
as he pleases, but
I’m getting worried."
743,@695,"No! We’re a step late!
Be careful!"
1409,Chief Alarac,"I’m back! Die!
You Tanor-alikes!"
744,@695,"Quickly!
Destroy the Soulstone!"
745,@695,"The Ol Mahum will
come running!"
1422,Ol B’Khan,@604
1423,@1422,"Huh? Who’s that?
Are they in cahoots with Tanor?"
1424,Ol Mahum Vanguard,"We’ll take care of it, Ol B’Khan sir!"
1425,@1422,"What’s going on?! You can’t deal with
one pest?!"
1426,@1422,"We’ll be late to
hunting Tanor!
Stop messing around!"
1427,@1422,"Go!
I’ll kill you myself if
you can’t deal with this!"
1428,Ol Mahum Trooper,"Oh no! Kill them!
Ol B’Khan is angry!"
1429,@1428,Argh! Die!
1434,@1422,"Not too shabby.
Who sent you?"
1435,@1422,"How dare you
try to fight me."
1436,@1422,"Tanor or not,
it makes no difference!"
1437,@1422,"I’ll kill you and
drink ale from your skull!"
1438,Bartum,"Tartan over there
is looking away.
This is our chance!
Let’s move quickly."
1439,Tartan,"Who is it?!
Quit your yammering!
You’re good for nothing!"
1440,@1439,"Argh!
I can’t move!"
1441,Tartan’s Minion,Tartan?!
1693,@1439,"They’re using some kind of trickery!
Everyone, be careful!"
1694,@1441,Protect Tartan!
1695,@1438,"Hurry!
Defeat the minions!"
1696,@1439,"Oh no!
Don’t kill
my minions!"
1442,@1438,Argh!
1697,@1439,I’ll rip out your throat with my teeth!
1698,@1438,"T-to think he
broke the spell! Argh!"
1699,@1439,"You’re the criminal!
You damn fanatic!"
1700,@1439,"Damn it...
You!
Why..."
1443,@1438,"We got some very
useful information
from the Ol Mahum."
1444,Thaartan,"Hey!
Who left
this wagon here?"
1445,@1444,"Arghh! What!?
Who’s there?
What are you doing?!"
1446,Thaartan's Minion,"Thaartan,
what’s wrong?!"
1701,@1438,"No mercy
for intruders!"
1702,@1446,"Thaartan has
been attacked!"
1703,@1444,"Ah! This is embarrassing! Over here!
Release me and we can talk!"
1704,@1438,There’s no use in talking!
1705,@1444,"What are you saying?!
Hey! Hey!
Release me!"
1447,@1444,"You damn
bugs!
Faster!"
1706,Lieutenant Thartos,Thaartan!
1707,@1444,"I’ve been hit with magic!
I can’t move!"
1708,@1706,"You guys are despicable,
using a dirty trick like that!"
1709,@1706,"Rescue
Thaartan!
Everyone attack!"
1710,@1444,"You thug!
I’m innocent!
This is ridiculous!"
1448,@1438,"We need
to aim for when
Tutan is outside alone.
Let’s go."
1449,Tutan,"You’re suspicious!
What business
do you have here?"
1450,@1449,Augh! A restraining spell?!
1451,@1449,"We’re under attack!
Get the one
in the dark clothes!"
1711,@1438,"They’re planning to
break my concentration!
I’ll leave you with the defense."
1452,Thartos,"Tutan
was done in by a spell?!"
1712,@1452,"I’ll give you a taste, too!
How dare you do that to Tutan?!"
1713,@1438,"Oh, no!
A shaman’s curse
is difficult to deal with!"
2050,Ashley,Cull the Black Leopards
2051,@2050,and set up the decoy.
2052,@2050,We don’t want anything strange getting caught with the decoy.
2053,@2050,Did you set up the decoy? Has Sharon appeared?
2054,@2050,There’s is a female Black Leopard called Sharon.
2055,@2050,We need to catch Sharon!
2056,@2050,Has Sharon appeared?
2057,@2050,"You’ve got to catch her, okay?"
2058,@2050,They’ll gather all at once when you set up the decoy.
2059,@2050,"If you can deal with multiples at once, then give it a try."
2060,@2050,@2057
2061,@1438,This should be enough.
2062,@1438,Let’s go to catch Tartan!
2063,@1439,Who’s there? What’s all this ruckus?!
2064,@1438,You must defeat Tartan’s minions first if you want to catch him.
2065,@1439,Who sent you? I’ll deal with you myself!
2066,@1438,Well done! Defeat Tartan!
2067,@1438,We’ve located Thaartan.
2068,@1444,"Huh? Back again, Priest?"
2069,@1438,Thaartan! Come quietly!
2070,@1444,I’ve told you many times that you’ve got this all wrong!
2071,@1438,Tell that to Maphr when you see her!
2072,@1444,You are so beyond words!
2073,@1444,"Since discussion’s getting us nowhere, I’ll let my fists talk!"
2074,@1438,"Ha! Finally, you reveal your true nature!"
2075,@1444,I’m tired! Buzz off already.
2076,@1444,Idiot! It’s not me!
2077,@1438,Tutan’s surrounded by minions! We’ll deal with them first.
2078,@1449,Huh? What’s this spell?
2079,@1438,Tutan! You’re under arrest!
2080,@1449,You again! I’ll make sure you never harass Tanor again!
2081,@1449,Damn - a moron with conviction!
2082,@1909,Ah! The Red Truffle’s over there! We’ve got to grab it!
2083,@1909,Oh no! Are you alright? These Venomous Spiders are dangerous!
2084,@1909,Watch your back!
2085,@1909,Take a risk and get better ingredients!
2086,@1909,Let’s be a bit more greedy!
2087,@1667,We’ve found Ol B’Khan! Hurry!
2088,@1422,Huh? Who’s this guy? Is he in cahoots with Tanor?
2089,@1424,@1424
2090,@1422,Stupid vanguard!
2091,@1422,"Let’s go, Troopers! I’ll lead the way!"
2092,@1428,"Yes sir, Ol B’Khan! Raaaarrr!"
2093,@2318,Did you perhaps see Mitchell over there? I thought I saw something!
2094,@229,Who are you? What are you doing here?
2095,@2318,"Uh oh, we’ve been caught! It’s every man for himself!"
2096,Ol Mahum General,Where are the officers? They’re slacking off!
2097,@2096,Were you playing with this guy here?
2098,@2318,Whoa! What’s that guy doing here?!
2099,@2437,You’ve got to learn when to quit!
2100,@2437,What’s the point if you die?
2101,Ol Mahum Commander,Someone’s causing a disturbance!
2102,@2101,Stop them from escaping!
2103,Ol Mahum Commanding Officer,Hey! Hey! You dimwit! Do I have to step in?
2104,@2103,Surround them! Attack from behind!
2105,@2050,@2058
2106,@2050,@2058
2107,@1438,Look around the wagon!
2108,@1438,"No need for chit-chat. If anyone gets in your way, get rid of them!"
2109,@690,Who’s there? Scram!
2110,@1438,We found signs of Real Goods!
2111,Tanor Scout,What are all these boxes for? Who are you guys?!
2112,@1438,"This is where you stop, you criminals!"
2113,@2111,"What are you talking about? Get out of here, you lout!"
2114,@1438,Don’t hesitate! Attack!
2115,Tanor Shaman,Enemy spotted! We’re under attack!
2116,@1909,@2082
2117,@1909,@2083
2118,@1909,@2084
2119,@1667,Ol B’Khan’s minions! Over there!
2120,@1424,"Well then! Let’s meet today’s quota, okay?"
2121,@1424,This one’s mine!
2122,@2318,@2093
2123,@229,@2094
2124,@2318,"Uh oh, we’ve been caught! It’s every man for himself!"
2125,@2437,@2099
2126,@2437,@2100
2127,@2101,@2101
2128,@2101,@2102
746,@160,"So many have died
unjust deaths
on this land."
747,@160,"There was one
who refused to fall
and struck a deal
with the Demon."
748,@160,"When he was human,
he was called
Guillotine..."
749,@160,"Once revived,
he became
worse than
any Demon."
750,@160,"As expected!
It’s the
Black Willow!
Be careful!"
751,Murmur,"Who dares disturb
my slumber?"
752,@160,"It’s normal for
Black Willow
to not be here!"
753,Mandragora,Shriek!!!
754,@186,"Argh! What’s that noise?!
My eardrums are
about to explode!"
755,@186,"Huh...? The sound is
attracting attention!"
756,@431,"Be careful!
The Undead
are coming!"
757,Vindictive Killer,"You too will
die in vain,
just as I did!"
758,@1597,"Oh, my!
It wasn’t just a
tree, but instead a
willow! Be careful!"
759,@1597,"They’re coming!
We must guard
the furnace!"
760,@337,"I’m surprised to
see you here,
Hardin."
761,Captain Mania,"...is it him?
The one who’s
bothering us?"
762,@431,"You seeds of
darkness sure do
funny things."
763,@431,"Do you really think
you can do anything
with skills like yours?"
764,@337,"Captain Mania, I’ll
leave you to deal
with this fogey.
Your lord beckons."
765,@761,"You cannot stop the
coming of the lord!"
766,@431,"What? Has he
become a god of
some kind? You’re
merely a minion of a Demon!"
767,@761,Shut up!!!
768,Nerkas Necromancer,"Watch where you
put your hand,
you inferior wretch!"
769,@1597,"Hush! This way!
Next to the stairs."
770,Guillotine of Death,"The seal
will soon be undone."
771,@770,"Bring me
their heads!"
772,@1597,"It’s dangerous!
Even for a
a powerful wizard
like you, Hardin!"
773,@1597,"He’s the one
who fought and sealed
the ancient heroes!"
774,@1597,"There! The Ruined Keep!
There’s a 
barrier!"
775,@431,Get ready! One!
776,@431,Two!
777,@431,Three!
778,@431,"Full speed ahead!
Retake the
keep!"
779,@1597,"The furnace is
damaged. Do you
think the furnace
will hold for
long enough?"
780,@431,"It should hold for a
moment! Run quickly!"
781,@186,"The energy of death
is enough to make
my hair stand up!"
782,@186,"Treasure or not,
it’s more important
for us to survive!"
783,@186,"Uh... The Undead
are coming!!!
S-stop them!"
784,@186,"Meow! Save me!
Wahhh!!!"
785,@186,"They’re coming
again! Wahh!"
786,@431,"The army of death
is here!!!"
787,@431,"Guillotine may not
be able to emerge,
but his army surely
will!!! We must
guard the furnace!"
788,@186,I-I’ll h-help too!
789,@770,"Your efforts will be
for naught!
Soldiers! Bring me
their heads!"
790,@770,"We’ll use them to
decorate the banners!
We will make
my return known!"
791,@1597,Be careful!!!
792,@1597,"Hardin...! W-we
can’t hold out
any longer...!"
793,@431,"If we fall, Giran is
doomed! Hang in
there! Hold on!"
1674,@431,"Just hold on for 10
more seconds! Hold
on like your life
depends on it!"
1675,@770,"Damn it!
What are you doing?!
Put the fire out!"
1855,Roy,"D-don’t touch it...
Give it here...
The Caravan Leader
will be upset..."
2209,Neville,Something’s surrounding me!
2210,@2209,My goodness! I thought it wouldn’t attack if I didn’t touch it!
2211,@2209,Who’s that? They look dangerous!
2212,Dread Specter,Arghh...
2213,@2209,Ah! Damn it! I shouldn’t have come here!
2214,@2209,This way! I have a bad feeling about this!
2215,@2209,Argh! Back again? I’m about to go crazy! Help me!
2216,@2209,"T-that one is a bit larger, isn’t it? It looks different from the other ones!"
2217,Twisted Doom Servant,Hehehehe...
2218,@2209,D-did you hear that? He’s laughing. Ugh... I don’t like it!
2219,Yumaeri,There should be many Dicor of Sorrow around the Flower of Sadness.
2220,@2219,Eliminate any Dicor that may be of danger.
2221,@2219,There! I see the Flower of Sadness!
2222,@2219,Protect me while I gather the flower.
2223,@2219,Whoa! Help me!!!
2224,@2219,D-defeat the Mandragora!
2225,@2219,I’ve never seen a Dicor that big! Are you sure you can beat it?!
2226,Carmen,Defeat the Dicor of Despair.
2227,@2226,Wait.
2228,@2226,Something’s odd.
2229,@2226,This Dicor has been corrupted by strange energy.
2230,@2226,I’ll look for its source.
2231,@2226,Found it! The energy is coming from that strange post.
2232,Dryed,"Well, well... A guest!"
2233,@2232,Welcome. Do you also want to be part of my garden?
2234,@2232,"Well, well! I can’t believe you destroyed my precious flowers!"
2235,@2232,I can’t bear to watch any more of this!
2236,@2232,I’ll deal with you myself!
2237,@1667,"According to the Wizard, a Reaper called Repus has consumed the most souls!"
2238,@1667,Repus! Find Repus!
2239,@1667,The spirits are coming! Be careful!
2240,Repus,What a tasty-looking soul!
2241,@2240,Die!!!
2242,@1290,Thank you so much for your help!
2243,@1290,There is an Innocent Spirit on the way to Kamel.
2244,@1290,Defeating them will be advantageous for you in battle.
2245,@1290,I-it’s Kamel.
2246,@1290,Look at that bloodstained blade!
2247,@1290,They seem awful to fight against.
2248,@1290,Woah!!! The spirits are coming!
2249,@1290,Kamel! It’s Kamel the Butcher!
2250,Toat,Roarrr! How dare you set foot in my sanctuary?
2251,@2250,I’ll rip you to shreds!
2252,@2250,You defeated the Necromancers - not too shabby!
2253,@2250,"Now, behold the power that Guillotine bestowed upon me!"
2254,@768,Souls! Fresh souls!
2255,Inore,Please don’t fall prey to them!
2256,Tortured Specter,Pain... Only pain keeps me alive...
2257,@2255,What other proof of existence is there...?
2258,@2255,They need to be put to rest.
2259,@2209,@2209
2260,@2209,@2210
2261,@2209,@2214
2262,@2209,@2215
2263,@2219,@2219
2264,@2219,@2220
2265,@2219,@2221
2266,@2219,@2222
2267,@2219,@2223
2268,@2219,@2224
2269,@2226,@2226
2270,@2226,@2227
2271,@2226,@2228
2272,@2226,This Dicor of Despair seems to be under something’s control.
2273,@2226,I’ll look for the controller.
2274,@2226,Found it! The magic device over there is controlling the Dicor.
2275,@2226,We need to destroy it.
2276,@2226,Oh no! The freed Dicor are coming for us!
2277,@2226,Be careful!
2278,Frantic Soldier,H-Help us!!!
2279,@2278,Arrghhh!
2280,@2278,Reaper!!! The Reapers are coming after us!
2281,@1290,Oh. Please make sure you have the Spirit’s chain!
2282,@1290,"After all, we should console the townsfolk!"
2283,@1290,Watch out! Spirits!
2284,@1290,S-save me!
2285,@1290,Uowaaaaaah!
2286,@1290,Wahh!
2287,@1290,I won’t die!
2288,Innocent Spirit,Shrieeeek!
3247,@431,It’s the undead who guard the incinerator!
3248,@431,No time to be hesitating!
3249,@431,Defeat them now!
3250,@770,Argh!!!
3251,@770,Hardin! Hardin!
3252,@770,How dare you! The Soulstone!!!
3253,@770,"Army of Undead, get rid of them!!!"
3254,@431,"They’re coming, careful! You must protect me!"
3255,Corps Leader Pugg,What are you doing at my incinerator!
3256,@3255,I’ll cut off your limbs and burn them!
3257,@3255,Guillotine will surely be happy!
3258,@431,It’s Pugg! Careful!
3259,@431,He’s the cruelest among the Army of Undead!
3260,@431,"However, he is a bit stupid!"
3261,@431,Prevent him from coming close!
3262,Apostle Erzael,Fools! I can’t believe they were killed by this lot!
3263,@3262,You cannot destroy Guillotine’s Soulstone!
3264,@3262,Demons! Heed my call!
3265,@431,An apostle?! Things sure are a mess!
3266,@431,There isn’t much left! Take care of your soul!
3267,@431,He’s a demon that eats souls!
3268,@431,Focus!
3269,@431,Hmm? What is this dark energy?!
3270,@431,Careful! We’ve got a tough one coming!!!
3271,@431,Nice! The Soulstone has been destroyed!!!
3272,@431,Now is the chance! Guillotine’s Soulstone is destroyed!
3273,@431,We need to defeat him completely!
3274,@431,Use the Summoning Stone to follow me!
794,@186,"See the
Flat Mushrooms here?"
795,@186,"They’re my secret!
Ordinary people don’t
know about them."
796,@186,"We’ve got to
pick and take
all of them!"
797,@186,"Keep this
a secret from other people!"
798,@186,"These ones are
really high-quality!"
2038,@186,"Hey... Does that girl
over there look like
Alice?"
2039,@186,"Purr... Could it really
be Alice?"
801,Alice,"I paid up
last time!
Leave me alone!
Bring back Vehin!"
802,@186,"What’s happening?!
You jerks!
Let Alice go!"
803,@186,"Take this money!
Bug off!"
804,Tax Officer,"H-huh? Oh no!
What are you doing?!
Why aren’t you dealing with this?!"
805,Giran Guard Captain,Hmm. How bothersome.
806,@801,"Vehin was
drafted and
taken away."
807,@186,"Sigh! How did
things turn out this way?!"
808,@801,"Well, if you’re heading
to town,"
809,@801,"I can
lead the way!"
810,@186,"Don’t worry too much,
Alice!
Money is my specialty!"
811,@186,"I’ll be back after
selling my goods.
It won’t take long!"
812,@801,"In the past, I saved
Vehin and Pan
from certain death."
813,@801,"Ever since,
Pan has been coming
to see us regularly."
814,@801,"When the three
of us hang out,
time really flies...
Hehe..."
815,@801,"Vehin would be happy
to know that
Pan came..."
816,@801,"I’ve asked the
Elder to help
with finding Vehin.
I need to see him."
819,Botanist,"This land
turned barren
because of Medusa."
820,@819,"We needed
a way to stop the
curse of petrification."
821,@819,"The experiment has
already succeeded.
We merely need the right materials."
822,@819,"If successful,
we will not only
be able to take preventative measures"
823,@819,"but also
reverse the
petrification."
824,@819,"Of course, we’ll
need Sandflower grass."
825,@801,Over there! It’s Vehin!!!
826,@801,"Vehin! Drink this!
It’s a potion 
to stop petrification."
827,Vehin,"Really?! We’re safe!
Thanks, Alice!!!"
828,@827,"So... make juice from it
and mix it with the potion?"
829,Vehin's Comrade,"Huh?
What happened to me?
Is the petrification over?"
1922,@186,"Ah! An alpha Red Bear!
We have to catch it meow!"
1923,@186,"It may be tough,
but we can’t give up!"
831,Medusa,"Sisters!
Stenoa will be here soon!"
832,@831,"We can’t let
the garden
defilers escape!"
834,@160,"Huh. I guess
there was something
more important
to Pan than money."
835,@160,"Just like us,
ordinary people."
836,@160,"Come to think of it, this is..."
837,@160,...my hometown.
838,@160,"The place I left
after I became
a Dark Elf..."
839,@160,"Who besides Beleth
could have
this sort
of energy...?"
840,Seal Sentry,"Intruder!
The price of arrogance
is death!"
841,@160,"It’s the Seal Sentry!
Be careful!"
3213,@160,"Why is the
Seal Sentry here?!"
842,@160,"I heard the
Blood Queen is
connected to
the creation of the Dark Elves."
843,@160,"I don’t know much
about
Dasparion..."
844,@160,"Just his
name."
845,@160,"The cloak from before
might belong to
Dasparion."
846,Blood Queen,"Hahaha...
I smell his scent
on you..."
847,@160,"Did Dasparion
seal you?"
848,@846,"You and my most
loathed Human
are deeply connected."
849,@846,"Did Dasparion
send you
to kill me?"
850,@846,"I guess he’s not
satisfied with simply
betraying me!"
