Id,TabType,TemplateName,TaskType,TaskCondition,GradeGroupId,MoveContentType,IconTexture,CategoryType,Keyword
205084,0,,6,248450,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook
205085,0,,6,258540,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook
205086,0,,6,268910,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook
205087,0,,6,279562,1,19,Texture/UI_Btn_MonsterBook,1,MonsterBook
207001,0,,10,20,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207002,0,,10,20,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207003,0,,10,20,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207004,0,,10,20,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207005,0,,10,32,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207006,0,,10,32,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207007,0,,10,42,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207008,0,,10,42,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207009,0,,10,42,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207010,0,,10,52,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207011,0,,10,52,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207012,0,,10,62,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207013,0,,10,62,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207014,0,,10,72,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207015,0,,10,72,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207016,0,,10,84,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207017,0,,10,94,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207018,0,,10,104,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207019,0,,10,114,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207020,0,,10,124,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207021,0,,10,134,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207022,0,,10,140,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207023,0,,10,148,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207024,0,,10,154,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207025,0,,10,170,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207026,0,,10,184,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207027,0,,10,194,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207028,0,,10,200,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207029,0,,10,214,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207030,0,,10,226,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207031,0,,10,240,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207032,0,,10,256,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207033,0,,10,272,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207034,0,,10,288,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207035,0,,10,304,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207036,0,,10,318,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207037,0,,10,334,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207038,0,,10,352,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207039,0,,10,368,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207040,0,,10,380,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207041,0,,10,398,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207042,0,,10,414,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207043,0,,10,430,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207044,0,,10,450,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207045,0,,10,466,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207046,0,,10,484,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207047,0,,10,504,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207048,0,,10,522,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207049,0,,10,546,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207050,0,,10,570,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207051,0,,10,594,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207052,0,,10,620,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207053,0,,10,648,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207054,0,,10,672,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207055,0,,10,698,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207056,0,,10,724,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207057,0,,10,752,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207058,0,,10,780,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207059,0,,10,810,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207060,0,,10,840,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207061,0,,10,870,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207062,0,,10,896,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207063,0,,10,928,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207064,0,,10,960,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207065,0,,10,988,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207066,0,,10,1020,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207067,0,,10,1052,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207068,0,,10,1084,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207069,0,,10,1116,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207070,0,,10,1156,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207071,0,,10,1192,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207072,0,,10,1234,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207073,0,,10,1276,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207074,0,,10,1322,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207075,0,,10,1364,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207076,0,,10,1406,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
207077,0,,10,1446,1,20,Texture/UI_Btn_MiscCraft,1,ElixirCraft
208001,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208002,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208003,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208004,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208005,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208006,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208007,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208008,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208009,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208010,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208011,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208012,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208013,0,,12,1,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208014,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208015,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208016,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208017,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208018,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208019,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208020,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208021,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208022,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208023,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208024,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208025,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208026,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208027,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208028,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208029,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208030,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208031,0,,12,2,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208032,0,,12,3,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208033,0,,12,3,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208034,0,,12,3,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208035,0,,12,3,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208036,0,,12,3,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208037,0,,12,4,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208038,0,,12,4,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208039,0,,12,4,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208040,0,,12,4,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208041,0,,12,5,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208042,0,,12,5,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208043,0,,12,5,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208044,0,,12,5,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208045,0,,12,6,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208046,0,,12,6,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208047,0,,12,6,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208048,0,,12,7,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208049,0,,12,7,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208050,0,,12,7,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208051,0,,12,8,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208052,0,,12,8,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208053,0,,12,8,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208054,0,,12,9,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208055,0,,12,9,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208056,0,,12,9,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208057,0,,12,10,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208058,0,,12,10,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208059,0,,12,10,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208060,0,,12,11,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208061,0,,12,11,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208062,0,,12,11,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208063,0,,12,12,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208064,0,,12,12,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208065,0,,12,13,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208066,0,,12,13,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208067,0,,12,14,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208068,0,,12,14,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208069,0,,12,14,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208070,0,,12,15,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208071,0,,12,15,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208072,0,,12,16,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208073,0,,12,16,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208074,0,,12,17,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208075,0,,12,17,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208076,0,,12,18,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208077,0,,12,18,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208078,0,,12,19,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208079,0,,12,19,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208080,0,,12,20,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208081,0,,12,20,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208082,0,,12,21,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208083,0,,12,21,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208084,0,,12,22,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208085,0,,12,22,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208086,0,,12,23,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208087,0,,12,24,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208088,0,,12,24,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208089,0,,12,25,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208090,0,,12,25,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208091,0,,12,26,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208092,0,,12,27,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
208093,0,,12,27,1,17,Texture/UI_Btn_PeroidAchievement,1,Achievement
209001,0,,14,14,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209002,0,,14,28,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209003,0,,14,82,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209004,0,,14,160,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209005,0,,14,264,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209006,0,,14,394,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209007,0,,14,554,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209008,0,,14,748,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209009,0,,14,976,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209010,0,,14,1244,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209011,0,,14,1552,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209012,0,,14,1904,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209013,0,,14,2302,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209014,0,,14,2750,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209015,0,,14,3252,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209016,0,,14,3812,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209017,0,,14,4430,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209018,0,,14,5110,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209019,0,,14,5856,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209020,0,,14,6670,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209021,0,,14,7558,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209022,0,,14,8520,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209023,0,,14,9562,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209024,0,,14,10684,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209025,0,,14,11894,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209026,0,,14,13190,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209027,0,,14,14582,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209028,0,,14,16068,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209029,0,,14,17652,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209030,0,,14,19340,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209031,0,,14,21134,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209032,0,,14,23038,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209033,0,,14,25054,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209034,0,,14,27188,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209035,0,,14,29440,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209036,0,,14,31816,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209037,0,,14,34322,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209038,0,,14,36958,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209039,0,,14,39728,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209040,0,,14,42636,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209041,0,,14,45686,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209042,0,,14,48880,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209043,0,,14,52226,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209044,0,,14,55726,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209045,0,,14,59380,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209046,0,,14,63196,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209047,0,,14,67178,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209048,0,,14,71326,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209049,0,,14,75646,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209050,0,,14,80140,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209051,0,,14,84816,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209052,0,,14,89676,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209053,0,,14,94718,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209054,0,,14,99956,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209055,0,,14,105388,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209056,0,,14,111016,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209057,0,,14,116852,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209058,0,,14,122890,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209059,0,,14,129140,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209060,0,,14,135602,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209061,0,,14,142284,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209062,0,,14,149188,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209063,0,,14,156320,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209064,0,,14,163680,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209065,0,,14,171276,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209066,0,,14,179110,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209067,0,,14,187184,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209068,0,,14,195506,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209069,0,,14,204076,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209070,0,,14,212904,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209071,0,,14,221988,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209072,0,,14,231336,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209073,0,,14,240948,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209074,0,,14,250834,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209075,0,,14,260990,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209076,0,,14,271430,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209077,0,,14,282148,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209078,0,,14,293156,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209079,0,,14,304452,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209080,0,,14,316046,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209081,0,,14,327940,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209082,0,,14,340138,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209083,0,,14,352642,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
209084,0,,14,365458,1,21,Texture/UI_Btn_JewelCraft,0,SoulCrystal
210001,0,,15,10,1,22,Texture/UI_Btn_Skill,1,Skill
210002,0,,15,10,1,22,Texture/UI_Btn_Skill,1,Skill
210003,0,,15,10,1,22,Texture/UI_Btn_Skill,1,Skill
210004,0,,15,10,1,22,Texture/UI_Btn_Skill,1,Skill
210005,0,,15,10,1,22,Texture/UI_Btn_Skill,1,Skill
210006,0,,15,15,1,22,Texture/UI_Btn_Skill,1,Skill
210007,0,,15,15,1,22,Texture/UI_Btn_Skill,1,Skill
210008,0,,15,15,1,22,Texture/UI_Btn_Skill,1,Skill
210009,0,,15,15,1,22,Texture/UI_Btn_Skill,1,Skill
210010,0,,15,15,1,22,Texture/UI_Btn_Skill,1,Skill
210011,0,,15,20,1,22,Texture/UI_Btn_Skill,1,Skill
210012,0,,15,20,1,22,Texture/UI_Btn_Skill,1,Skill
210013,0,,15,20,1,22,Texture/UI_Btn_Skill,1,Skill
210014,0,,15,20,1,22,Texture/UI_Btn_Skill,1,Skill
210015,0,,15,20,1,22,Texture/UI_Btn_Skill,1,Skill
210016,0,,15,25,1,22,Texture/UI_Btn_Skill,1,Skill
210017,0,,15,25,1,22,Texture/UI_Btn_Skill,1,Skill
210018,0,,15,25,1,22,Texture/UI_Btn_Skill,1,Skill
210019,0,,15,25,1,22,Texture/UI_Btn_Skill,1,Skill
210020,0,,15,25,1,22,Texture/UI_Btn_Skill,1,Skill
210021,0,,15,30,1,22,Texture/UI_Btn_Skill,1,Skill
210022,0,,15,30,1,22,Texture/UI_Btn_Skill,1,Skill
210023,0,,15,30,1,22,Texture/UI_Btn_Skill,1,Skill
210024,0,,15,30,1,22,Texture/UI_Btn_Skill,1,Skill
210025,0,,15,30,1,22,Texture/UI_Btn_Skill,1,Skill
210026,0,,15,35,1,22,Texture/UI_Btn_Skill,1,Skill
210027,0,,15,35,1,22,Texture/UI_Btn_Skill,1,Skill
210028,0,,15,35,1,22,Texture/UI_Btn_Skill,1,Skill
210029,0,,15,35,1,22,Texture/UI_Btn_Skill,1,Skill
210030,0,,15,35,1,22,Texture/UI_Btn_Skill,1,Skill
210031,0,,15,48,1,22,Texture/UI_Btn_Skill,1,Skill
210032,0,,15,48,1,22,Texture/UI_Btn_Skill,1,Skill
210033,0,,15,48,1,22,Texture/UI_Btn_Skill,1,Skill
210034,0,,15,57,1,22,Texture/UI_Btn_Skill,1,Skill
210035,0,,15,57,1,22,Texture/UI_Btn_Skill,1,Skill
210036,0,,15,57,1,22,Texture/UI_Btn_Skill,1,Skill
210037,0,,15,66,1,22,Texture/UI_Btn_Skill,1,Skill
210038,0,,15,66,1,22,Texture/UI_Btn_Skill,1,Skill
210039,0,,15,66,1,22,Texture/UI_Btn_Skill,1,Skill
210040,0,,15,75,1,22,Texture/UI_Btn_Skill,1,Skill
210041,0,,15,75,1,22,Texture/UI_Btn_Skill,1,Skill
210042,0,,15,84,1,22,Texture/UI_Btn_Skill,1,Skill
210043,0,,15,93,1,22,Texture/UI_Btn_Skill,1,Skill
210044,0,,15,93,1,22,Texture/UI_Btn_Skill,1,Skill
210045,0,,15,102,1,22,Texture/UI_Btn_Skill,1,Skill
210046,0,,15,111,1,22,Texture/UI_Btn_Skill,1,Skill
210047,0,,15,120,1,22,Texture/UI_Btn_Skill,1,Skill
210048,0,,15,129,1,22,Texture/UI_Btn_Skill,1,Skill
210049,0,,15,138,1,22,Texture/UI_Btn_Skill,1,Skill
210050,0,,15,147,1,22,Texture/UI_Btn_Skill,1,Skill
210051,0,,15,156,1,22,Texture/UI_Btn_Skill,1,Skill
210052,0,,15,165,1,22,Texture/UI_Btn_Skill,1,Skill
210053,0,,15,174,1,22,Texture/UI_Btn_Skill,1,Skill
210054,0,,15,183,1,22,Texture/UI_Btn_Skill,1,Skill
210055,0,,15,192,1,22,Texture/UI_Btn_Skill,1,Skill
210056,0,,15,192,1,22,Texture/UI_Btn_Skill,1,Skill
210057,0,,15,201,1,22,Texture/UI_Btn_Skill,1,Skill
210058,0,,15,210,1,22,Texture/UI_Btn_Skill,1,Skill
210059,0,,15,219,1,22,Texture/UI_Btn_Skill,1,Skill
210060,0,,15,228,1,22,Texture/UI_Btn_Skill,1,Skill
210061,0,,15,228,1,22,Texture/UI_Btn_Skill,1,Skill
210062,0,,15,237,1,22,Texture/UI_Btn_Skill,1,Skill
210063,0,,15,246,1,22,Texture/UI_Btn_Skill,1,Skill
210064,0,,15,255,1,22,Texture/UI_Btn_Skill,1,Skill
210065,0,,15,273,1,22,Texture/UI_Btn_Skill,1,Skill
210066,0,,15,282,1,22,Texture/UI_Btn_Skill,1,Skill
210067,0,,15,291,1,22,Texture/UI_Btn_Skill,1,Skill
210068,0,,15,309,1,22,Texture/UI_Btn_Skill,1,Skill
210069,0,,15,318,1,22,Texture/UI_Btn_Skill,1,Skill
210070,0,,15,336,1,22,Texture/UI_Btn_Skill,1,Skill
210071,0,,15,354,1,22,Texture/UI_Btn_Skill,1,Skill
210072,0,,15,363,1,22,Texture/UI_Btn_Skill,1,Skill
210073,0,,15,381,1,22,Texture/UI_Btn_Skill,1,Skill
210074,0,,15,390,1,22,Texture/UI_Btn_Skill,1,Skill
210075,0,,15,408,1,22,Texture/UI_Btn_Skill,1,Skill
210076,0,,15,417,1,22,Texture/UI_Btn_Skill,1,Skill
210077,0,,15,426,1,22,Texture/UI_Btn_Skill,1,Skill
210078,0,,15,435,1,22,Texture/UI_Btn_Skill,1,Skill
210079,0,,15,453,1,22,Texture/UI_Btn_Skill,1,Skill
210080,0,,15,462,1,22,Texture/UI_Btn_Skill,1,Skill
210081,0,,15,471,1,22,Texture/UI_Btn_Skill,1,Skill
210082,0,,15,489,1,22,Texture/UI_Btn_Skill,1,Skill
210083,0,,15,498,1,22,Texture/UI_Btn_Skill,1,Skill
210084,0,,15,516,1,22,Texture/UI_Btn_Skill,1,Skill
210085,0,,15,525,1,22,Texture/UI_Btn_Skill,1,Skill
210086,0,,15,543,1,22,Texture/UI_Btn_Skill,1,Skill
210087,0,,15,561,1,22,Texture/UI_Btn_Skill,1,Skill
210088,0,,15,579,1,22,Texture/UI_Btn_Skill,1,Skill
