Difficulty,Level,Exp_C,Exp_B,Exp_A,Exp_S,Exp_SS,Exp_SSS,Adena_C,Adena_B,Adena_A,Adena_S,Adena_SS,Adena_SSS
0,374,3740,3750,3760,3770,3780,3790,3800,3810,3820,3830,3840,3850
0,375,3750,3760,3770,3780,3790,3800,3810,3820,3830,3840,3850,3860
0,376,3760,3770,3780,3790,3800,3810,3820,3830,3840,3850,3860,3870
0,377,3770,3780,3790,3800,3810,3820,3830,3840,3850,3860,3870,3880
0,378,3780,3790,3800,3810,3820,3830,3840,3850,3860,3870,3880,3890
0,379,3790,3800,3810,3820,3830,3840,3850,3860,3870,3880,3890,3900
0,380,3800,3810,3820,3830,3840,3850,3860,3870,3880,3890,3900,3910
0,381,3810,3820,3830,3840,3850,3860,3870,3880,3890,3900,3910,3920
0,382,3820,3830,3840,3850,3860,3870,3880,3890,3900,3910,3920,3930
0,383,3830,3840,3850,3860,3870,3880,3890,3900,3910,3920,3930,3940
0,384,3840,3850,3860,3870,3880,3890,3900,3910,3920,3930,3940,3950
0,385,3850,3860,3870,3880,3890,3900,3910,3920,3930,3940,3950,3960
0,386,3860,3870,3880,3890,3900,3910,3920,3930,3940,3950,3960,3970
0,387,3870,3880,3890,3900,3910,3920,3930,3940,3950,3960,3970,3980
0,388,3880,3890,3900,3910,3920,3930,3940,3950,3960,3970,3980,3990
0,389,3890,3900,3910,3920,3930,3940,3950,3960,3970,3980,3990,4000
0,390,3900,3910,3920,3930,3940,3950,3960,3970,3980,3990,4000,4010
0,391,3910,3920,3930,3940,3950,3960,3970,3980,3990,4000,4010,4020
0,392,3920,3930,3940,3950,3960,3970,3980,3990,4000,4010,4020,4030
0,393,3930,3940,3950,3960,3970,3980,3990,4000,4010,4020,4030,4040
0,394,3940,3950,3960,3970,3980,3990,4000,4010,4020,4030,4040,4050
0,395,3950,3960,3970,3980,3990,4000,4010,4020,4030,4040,4050,4060
0,396,3960,3970,3980,3990,4000,4010,4020,4030,4040,4050,4060,4070
0,397,3970,3980,3990,4000,4010,4020,4030,4040,4050,4060,4070,4080
0,398,3980,3990,4000,4010,4020,4030,4040,4050,4060,4070,4080,4090
0,399,3990,4000,4010,4020,4030,4040,4050,4060,4070,4080,4090,4100
0,400,4000,4010,4020,4030,4040,4050,4060,4070,4080,4090,4100,4110
0,401,4010,4020,4030,4040,4050,4060,4070,4080,4090,4100,4110,4120
0,402,4020,4030,4040,4050,4060,4070,4080,4090,4100,4110,4120,4130
0,403,4030,4040,4050,4060,4070,4080,4090,4100,4110,4120,4130,4140
0,404,4040,4050,4060,4070,4080,4090,4100,4110,4120,4130,4140,4150
0,405,4050,4060,4070,4080,4090,4100,4110,4120,4130,4140,4150,4160
0,406,4060,4070,4080,4090,4100,4110,4120,4130,4140,4150,4160,4170
0,407,4070,4080,4090,4100,4110,4120,4130,4140,4150,4160,4170,4180
0,408,4080,4090,4100,4110,4120,4130,4140,4150,4160,4170,4180,4190
0,409,4090,4100,4110,4120,4130,4140,4150,4160,4170,4180,4190,4200
0,410,4100,4110,4120,4130,4140,4150,4160,4170,4180,4190,4200,4210
0,411,4110,4120,4130,4140,4150,4160,4170,4180,4190,4200,4210,4220
0,412,4120,4130,4140,4150,4160,4170,4180,4190,4200,4210,4220,4230
0,413,4130,4140,4150,4160,4170,4180,4190,4200,4210,4220,4230,4240
0,414,4140,4150,4160,4170,4180,4190,4200,4210,4220,4230,4240,4250
0,415,4150,4160,4170,4180,4190,4200,4210,4220,4230,4240,4250,4260
0,416,4160,4170,4180,4190,4200,4210,4220,4230,4240,4250,4260,4270
0,417,4170,4180,4190,4200,4210,4220,4230,4240,4250,4260,4270,4280
0,418,4180,4190,4200,4210,4220,4230,4240,4250,4260,4270,4280,4290
0,419,4190,4200,4210,4220,4230,4240,4250,4260,4270,4280,4290,4300
0,420,4200,4210,4220,4230,4240,4250,4260,4270,4280,4290,4300,4310
0,421,4210,4220,4230,4240,4250,4260,4270,4280,4290,4300,4310,4320
0,422,4220,4230,4240,4250,4260,4270,4280,4290,4300,4310,4320,4330
0,423,4230,4240,4250,4260,4270,4280,4290,4300,4310,4320,4330,4340
0,424,4240,4250,4260,4270,4280,4290,4300,4310,4320,4330,4340,4350
0,425,4250,4260,4270,4280,4290,4300,4310,4320,4330,4340,4350,4360
0,426,4260,4270,4280,4290,4300,4310,4320,4330,4340,4350,4360,4370
0,427,4270,4280,4290,4300,4310,4320,4330,4340,4350,4360,4370,4380
0,428,4280,4290,4300,4310,4320,4330,4340,4350,4360,4370,4380,4390
0,429,4290,4300,4310,4320,4330,4340,4350,4360,4370,4380,4390,4400
0,430,4300,4310,4320,4330,4340,4350,4360,4370,4380,4390,4400,4410
0,431,4310,4320,4330,4340,4350,4360,4370,4380,4390,4400,4410,4420
0,432,4320,4330,4340,4350,4360,4370,4380,4390,4400,4410,4420,4430
0,433,4330,4340,4350,4360,4370,4380,4390,4400,4410,4420,4430,4440
0,434,4340,4350,4360,4370,4380,4390,4400,4410,4420,4430,4440,4450
0,435,4350,4360,4370,4380,4390,4400,4410,4420,4430,4440,4450,4460
0,436,4360,4370,4380,4390,4400,4410,4420,4430,4440,4450,4460,4470
0,437,4370,4380,4390,4400,4410,4420,4430,4440,4450,4460,4470,4480
0,438,4380,4390,4400,4410,4420,4430,4440,4450,4460,4470,4480,4490
0,439,4390,4400,4410,4420,4430,4440,4450,4460,4470,4480,4490,4500
0,440,4400,4410,4420,4430,4440,4450,4460,4470,4480,4490,4500,4510
1,1,4410,4420,4430,4440,4450,4460,4470,4480,4490,4500,4510,4520
1,2,4420,4430,4440,4450,4460,4470,4480,4490,4500,4510,4520,4530
1,3,4430,4440,4450,4460,4470,4480,4490,4500,4510,4520,4530,4540
1,4,4440,4450,4460,4470,4480,4490,4500,4510,4520,4530,4540,4550
1,5,4450,4460,4470,4480,4490,4500,4510,4520,4530,4540,4550,4560
1,6,4460,4470,4480,4490,4500,4510,4520,4530,4540,4550,4560,4570
1,7,4470,4480,4490,4500,4510,4520,4530,4540,4550,4560,4570,4580
1,8,4480,4490,4500,4510,4520,4530,4540,4550,4560,4570,4580,4590
1,9,4490,4500,4510,4520,4530,4540,4550,4560,4570,4580,4590,4600
1,10,4500,4510,4520,4530,4540,4550,4560,4570,4580,4590,4600,4610
1,11,4510,4520,4530,4540,4550,4560,4570,4580,4590,4600,4610,4620
1,12,4520,4530,4540,4550,4560,4570,4580,4590,4600,4610,4620,4630
1,13,4530,4540,4550,4560,4570,4580,4590,4600,4610,4620,4630,4640
1,14,4540,4550,4560,4570,4580,4590,4600,4610,4620,4630,4640,4650
1,15,4550,4560,4570,4580,4590,4600,4610,4620,4630,4640,4650,4660
1,16,4560,4570,4580,4590,4600,4610,4620,4630,4640,4650,4660,4670
1,17,4570,4580,4590,4600,4610,4620,4630,4640,4650,4660,4670,4680
1,18,4580,4590,4600,4610,4620,4630,4640,4650,4660,4670,4680,4690
1,19,4590,4600,4610,4620,4630,4640,4650,4660,4670,4680,4690,4700
1,20,4600,4610,4620,4630,4640,4650,4660,4670,4680,4690,4700,4710
1,21,4610,4620,4630,4640,4650,4660,4670,4680,4690,4700,4710,4720
1,22,4620,4630,4640,4650,4660,4670,4680,4690,4700,4710,4720,4730
1,23,4630,4640,4650,4660,4670,4680,4690,4700,4710,4720,4730,4740
1,24,4640,4650,4660,4670,4680,4690,4700,4710,4720,4730,4740,4750
1,25,4650,4660,4670,4680,4690,4700,4710,4720,4730,4740,4750,4760
1,26,4660,4670,4680,4690,4700,4710,4720,4730,4740,4750,4760,4770
1,27,4670,4680,4690,4700,4710,4720,4730,4740,4750,4760,4770,4780
1,28,4680,4690,4700,4710,4720,4730,4740,4750,4760,4770,4780,4790
1,29,4690,4700,4710,4720,4730,4740,4750,4760,4770,4780,4790,4800
1,30,4700,4710,4720,4730,4740,4750,4760,4770,4780,4790,4800,4810
1,31,4710,4720,4730,4740,4750,4760,4770,4780,4790,4800,4810,4820
1,32,4720,4730,4740,4750,4760,4770,4780,4790,4800,4810,4820,4830
1,33,4730,4740,4750,4760,4770,4780,4790,4800,4810,4820,4830,4840
1,34,4740,4750,4760,4770,4780,4790,4800,4810,4820,4830,4840,4850
1,35,4750,4760,4770,4780,4790,4800,4810,4820,4830,4840,4850,4860
1,36,4760,4770,4780,4790,4800,4810,4820,4830,4840,4850,4860,4870
1,37,4770,4780,4790,4800,4810,4820,4830,4840,4850,4860,4870,4880
1,38,4780,4790,4800,4810,4820,4830,4840,4850,4860,4870,4880,4890
1,39,4790,4800,4810,4820,4830,4840,4850,4860,4870,4880,4890,4900
1,40,4800,4810,4820,4830,4840,4850,4860,4870,4880,4890,4900,4910
1,41,4810,4820,4830,4840,4850,4860,4870,4880,4890,4900,4910,4920
1,42,4820,4830,4840,4850,4860,4870,4880,4890,4900,4910,4920,4930
1,43,4830,4840,4850,4860,4870,4880,4890,4900,4910,4920,4930,4940
1,44,4840,4850,4860,4870,4880,4890,4900,4910,4920,4930,4940,4950
1,45,4850,4860,4870,4880,4890,4900,4910,4920,4930,4940,4950,4960
1,46,4860,4870,4880,4890,4900,4910,4920,4930,4940,4950,4960,4970
1,47,4870,4880,4890,4900,4910,4920,4930,4940,4950,4960,4970,4980
1,48,4880,4890,4900,4910,4920,4930,4940,4950,4960,4970,4980,4990
1,49,4890,4900,4910,4920,4930,4940,4950,4960,4970,4980,4990,5000
1,50,4900,4910,4920,4930,4940,4950,4960,4970,4980,4990,5000,5010
1,51,4910,4920,4930,4940,4950,4960,4970,4980,4990,5000,5010,5020
1,52,4920,4930,4940,4950,4960,4970,4980,4990,5000,5010,5020,5030
1,53,4930,4940,4950,4960,4970,4980,4990,5000,5010,5020,5030,5040
1,54,4940,4950,4960,4970,4980,4990,5000,5010,5020,5030,5040,5050
1,55,4950,4960,4970,4980,4990,5000,5010,5020,5030,5040,5050,5060
1,56,4960,4970,4980,4990,5000,5010,5020,5030,5040,5050,5060,5070
1,57,4970,4980,4990,5000,5010,5020,5030,5040,5050,5060,5070,5080
1,58,4980,4990,5000,5010,5020,5030,5040,5050,5060,5070,5080,5090
1,59,4990,5000,5010,5020,5030,5040,5050,5060,5070,5080,5090,5100
1,60,5000,5010,5020,5030,5040,5050,5060,5070,5080,5090,5100,5110
1,61,5010,5020,5030,5040,5050,5060,5070,5080,5090,5100,5110,5120
1,62,5020,5030,5040,5050,5060,5070,5080,5090,5100,5110,5120,5130
1,63,5030,5040,5050,5060,5070,5080,5090,5100,5110,5120,5130,5140
1,64,5040,5050,5060,5070,5080,5090,5100,5110,5120,5130,5140,5150
1,65,5050,5060,5070,5080,5090,5100,5110,5120,5130,5140,5150,5160
1,66,5060,5070,5080,5090,5100,5110,5120,5130,5140,5150,5160,5170
1,67,5070,5080,5090,5100,5110,5120,5130,5140,5150,5160,5170,5180
1,68,5080,5090,5100,5110,5120,5130,5140,5150,5160,5170,5180,5190
1,69,5090,5100,5110,5120,5130,5140,5150,5160,5170,5180,5190,5200
1,70,5100,5110,5120,5130,5140,5150,5160,5170,5180,5190,5200,5210
1,71,5110,5120,5130,5140,5150,5160,5170,5180,5190,5200,5210,5220
1,72,5120,5130,5140,5150,5160,5170,5180,5190,5200,5210,5220,5230
1,73,5130,5140,5150,5160,5170,5180,5190,5200,5210,5220,5230,5240
1,74,5140,5150,5160,5170,5180,5190,5200,5210,5220,5230,5240,5250
1,75,5150,5160,5170,5180,5190,5200,5210,5220,5230,5240,5250,5260
1,76,5160,5170,5180,5190,5200,5210,5220,5230,5240,5250,5260,5270
1,77,5170,5180,5190,5200,5210,5220,5230,5240,5250,5260,5270,5280
1,78,5180,5190,5200,5210,5220,5230,5240,5250,5260,5270,5280,5290
1,79,5190,5200,5210,5220,5230,5240,5250,5260,5270,5280,5290,5300
1,80,5200,5210,5220,5230,5240,5250,5260,5270,5280,5290,5300,5310
1,81,5210,5220,5230,5240,5250,5260,5270,5280,5290,5300,5310,5320
1,82,5220,5230,5240,5250,5260,5270,5280,5290,5300,5310,5320,5330
1,83,5230,5240,5250,5260,5270,5280,5290,5300,5310,5320,5330,5340
1,84,5240,5250,5260,5270,5280,5290,5300,5310,5320,5330,5340,5350
1,85,5250,5260,5270,5280,5290,5300,5310,5320,5330,5340,5350,5360
1,86,5260,5270,5280,5290,5300,5310,5320,5330,5340,5350,5360,5370
1,87,5270,5280,5290,5300,5310,5320,5330,5340,5350,5360,5370,5380
1,88,5280,5290,5300,5310,5320,5330,5340,5350,5360,5370,5380,5390
1,89,5290,5300,5310,5320,5330,5340,5350,5360,5370,5380,5390,5400
1,90,5300,5310,5320,5330,5340,5350,5360,5370,5380,5390,5400,5410
1,91,5310,5320,5330,5340,5350,5360,5370,5380,5390,5400,5410,5420
1,92,5320,5330,5340,5350,5360,5370,5380,5390,5400,5410,5420,5430
1,93,5330,5340,5350,5360,5370,5380,5390,5400,5410,5420,5430,5440
1,94,5340,5350,5360,5370,5380,5390,5400,5410,5420,5430,5440,5450
1,95,5350,5360,5370,5380,5390,5400,5410,5420,5430,5440,5450,5460
1,96,5360,5370,5380,5390,5400,5410,5420,5430,5440,5450,5460,5470
1,97,5370,5380,5390,5400,5410,5420,5430,5440,5450,5460,5470,5480
1,98,5380,5390,5400,5410,5420,5430,5440,5450,5460,5470,5480,5490
1,99,5390,5400,5410,5420,5430,5440,5450,5460,5470,5480,5490,5500
1,100,5400,5410,5420,5430,5440,5450,5460,5470,5480,5490,5500,5510
1,101,5410,5420,5430,5440,5450,5460,5470,5480,5490,5500,5510,5520
1,102,5420,5430,5440,5450,5460,5470,5480,5490,5500,5510,5520,5530
1,103,5430,5440,5450,5460,5470,5480,5490,5500,5510,5520,5530,5540
1,104,5440,5450,5460,5470,5480,5490,5500,5510,5520,5530,5540,5550
1,105,5450,5460,5470,5480,5490,5500,5510,5520,5530,5540,5550,5560
1,106,5460,5470,5480,5490,5500,5510,5520,5530,5540,5550,5560,5570
1,107,5470,5480,5490,5500,5510,5520,5530,5540,5550,5560,5570,5580
1,108,5480,5490,5500,5510,5520,5530,5540,5550,5560,5570,5580,5590
1,109,5490,5500,5510,5520,5530,5540,5550,5560,5570,5580,5590,5600
1,110,5500,5510,5520,5530,5540,5550,5560,5570,5580,5590,5600,5610
1,111,5510,5520,5530,5540,5550,5560,5570,5580,5590,5600,5610,5620
1,112,5520,5530,5540,5550,5560,5570,5580,5590,5600,5610,5620,5630
1,113,5530,5540,5550,5560,5570,5580,5590,5600,5610,5620,5630,5640
1,114,5540,5550,5560,5570,5580,5590,5600,5610,5620,5630,5640,5650
1,115,5550,5560,5570,5580,5590,5600,5610,5620,5630,5640,5650,5660
1,116,5560,5570,5580,5590,5600,5610,5620,5630,5640,5650,5660,5670
1,117,5570,5580,5590,5600,5610,5620,5630,5640,5650,5660,5670,5680
1,118,5580,5590,5600,5610,5620,5630,5640,5650,5660,5670,5680,5690
1,119,5590,5600,5610,5620,5630,5640,5650,5660,5670,5680,5690,5700
1,120,5600,5610,5620,5630,5640,5650,5660,5670,5680,5690,5700,5710
1,121,5610,5620,5630,5640,5650,5660,5670,5680,5690,5700,5710,5720
1,122,5620,5630,5640,5650,5660,5670,5680,5690,5700,5710,5720,5730
1,123,5630,5640,5650,5660,5670,5680,5690,5700,5710,5720,5730,5740
1,124,5640,5650,5660,5670,5680,5690,5700,5710,5720,5730,5740,5750
1,125,5650,5660,5670,5680,5690,5700,5710,5720,5730,5740,5750,5760
1,126,5660,5670,5680,5690,5700,5710,5720,5730,5740,5750,5760,5770
1,127,5670,5680,5690,5700,5710,5720,5730,5740,5750,5760,5770,5780
1,128,5680,5690,5700,5710,5720,5730,5740,5750,5760,5770,5780,5790
1,129,5690,5700,5710,5720,5730,5740,5750,5760,5770,5780,5790,5800
1,130,5700,5710,5720,5730,5740,5750,5760,5770,5780,5790,5800,5810
1,131,5710,5720,5730,5740,5750,5760,5770,5780,5790,5800,5810,5820
1,132,5720,5730,5740,5750,5760,5770,5780,5790,5800,5810,5820,5830
1,133,5730,5740,5750,5760,5770,5780,5790,5800,5810,5820,5830,5840
1,134,5740,5750,5760,5770,5780,5790,5800,5810,5820,5830,5840,5850
1,135,5750,5760,5770,5780,5790,5800,5810,5820,5830,5840,5850,5860
1,136,5760,5770,5780,5790,5800,5810,5820,5830,5840,5850,5860,5870
1,137,5770,5780,5790,5800,5810,5820,5830,5840,5850,5860,5870,5880
1,138,5780,5790,5800,5810,5820,5830,5840,5850,5860,5870,5880,5890
1,139,5790,5800,5810,5820,5830,5840,5850,5860,5870,5880,5890,5900
1,140,5800,5810,5820,5830,5840,5850,5860,5870,5880,5890,5900,5910
1,141,5810,5820,5830,5840,5850,5860,5870,5880,5890,5900,5910,5920
1,142,5820,5830,5840,5850,5860,5870,5880,5890,5900,5910,5920,5930
1,143,5830,5840,5850,5860,5870,5880,5890,5900,5910,5920,5930,5940
1,144,5840,5850,5860,5870,5880,5890,5900,5910,5920,5930,5940,5950
1,145,5850,5860,5870,5880,5890,5900,5910,5920,5930,5940,5950,5960
1,146,5860,5870,5880,5890,5900,5910,5920,5930,5940,5950,5960,5970
1,147,5870,5880,5890,5900,5910,5920,5930,5940,5950,5960,5970,5980
1,148,5880,5890,5900,5910,5920,5930,5940,5950,5960,5970,5980,5990
1,149,5890,5900,5910,5920,5930,5940,5950,5960,5970,5980,5990,6000
1,150,5900,5910,5920,5930,5940,5950,5960,5970,5980,5990,6000,6010
1,151,5910,5920,5930,5940,5950,5960,5970,5980,5990,6000,6010,6020
1,152,5920,5930,5940,5950,5960,5970,5980,5990,6000,6010,6020,6030
1,153,5930,5940,5950,5960,5970,5980,5990,6000,6010,6020,6030,6040
1,154,5940,5950,5960,5970,5980,5990,6000,6010,6020,6030,6040,6050
1,155,5950,5960,5970,5980,5990,6000,6010,6020,6030,6040,6050,6060
1,156,5960,5970,5980,5990,6000,6010,6020,6030,6040,6050,6060,6070
1,157,5970,5980,5990,6000,6010,6020,6030,6040,6050,6060,6070,6080
1,158,5980,5990,6000,6010,6020,6030,6040,6050,6060,6070,6080,6090
1,159,5990,6000,6010,6020,6030,6040,6050,6060,6070,6080,6090,6100
1,160,6000,6010,6020,6030,6040,6050,6060,6070,6080,6090,6100,6110
1,161,6010,6020,6030,6040,6050,6060,6070,6080,6090,6100,6110,6120
1,162,6020,6030,6040,6050,6060,6070,6080,6090,6100,6110,6120,6130
1,163,6030,6040,6050,6060,6070,6080,6090,6100,6110,6120,6130,6140
1,164,6040,6050,6060,6070,6080,6090,6100,6110,6120,6130,6140,6150
1,165,6050,6060,6070,6080,6090,6100,6110,6120,6130,6140,6150,6160
1,166,6060,6070,6080,6090,6100,6110,6120,6130,6140,6150,6160,6170
1,167,6070,6080,6090,6100,6110,6120,6130,6140,6150,6160,6170,6180
1,168,6080,6090,6100,6110,6120,6130,6140,6150,6160,6170,6180,6190
1,169,6090,6100,6110,6120,6130,6140,6150,6160,6170,6180,6190,6200
1,170,6100,6110,6120,6130,6140,6150,6160,6170,6180,6190,6200,6210
1,171,6110,6120,6130,6140,6150,6160,6170,6180,6190,6200,6210,6220
1,172,6120,6130,6140,6150,6160,6170,6180,6190,6200,6210,6220,6230
1,173,6130,6140,6150,6160,6170,6180,6190,6200,6210,6220,6230,6240
1,174,6140,6150,6160,6170,6180,6190,6200,6210,6220,6230,6240,6250
1,175,6150,6160,6170,6180,6190,6200,6210,6220,6230,6240,6250,6260
1,176,6160,6170,6180,6190,6200,6210,6220,6230,6240,6250,6260,6270
1,177,6170,6180,6190,6200,6210,6220,6230,6240,6250,6260,6270,6280
1,178,6180,6190,6200,6210,6220,6230,6240,6250,6260,6270,6280,6290
1,179,6190,6200,6210,6220,6230,6240,6250,6260,6270,6280,6290,6300
1,180,6200,6210,6220,6230,6240,6250,6260,6270,6280,6290,6300,6310
1,181,6210,6220,6230,6240,6250,6260,6270,6280,6290,6300,6310,6320
1,182,6220,6230,6240,6250,6260,6270,6280,6290,6300,6310,6320,6330
1,183,6230,6240,6250,6260,6270,6280,6290,6300,6310,6320,6330,6340
1,184,6240,6250,6260,6270,6280,6290,6300,6310,6320,6330,6340,6350
1,185,6250,6260,6270,6280,6290,6300,6310,6320,6330,6340,6350,6360
1,186,6260,6270,6280,6290,6300,6310,6320,6330,6340,6350,6360,6370
1,187,6270,6280,6290,6300,6310,6320,6330,6340,6350,6360,6370,6380
1,188,6280,6290,6300,6310,6320,6330,6340,6350,6360,6370,6380,6390
1,189,6290,6300,6310,6320,6330,6340,6350,6360,6370,6380,6390,6400
1,190,6300,6310,6320,6330,6340,6350,6360,6370,6380,6390,6400,6410
1,191,6310,6320,6330,6340,6350,6360,6370,6380,6390,6400,6410,6420
1,192,6320,6330,6340,6350,6360,6370,6380,6390,6400,6410,6420,6430
1,193,6330,6340,6350,6360,6370,6380,6390,6400,6410,6420,6430,6440
1,194,6340,6350,6360,6370,6380,6390,6400,6410,6420,6430,6440,6450
1,195,6350,6360,6370,6380,6390,6400,6410,6420,6430,6440,6450,6460
1,196,6360,6370,6380,6390,6400,6410,6420,6430,6440,6450,6460,6470
1,197,6370,6380,6390,6400,6410,6420,6430,6440,6450,6460,6470,6480
1,198,6380,6390,6400,6410,6420,6430,6440,6450,6460,6470,6480,6490
1,199,6390,6400,6410,6420,6430,6440,6450,6460,6470,6480,6490,6500
1,200,6400,6410,6420,6430,6440,6450,6460,6470,6480,6490,6500,6510
1,201,6410,6420,6430,6440,6450,6460,6470,6480,6490,6500,6510,6520
1,202,6420,6430,6440,6450,6460,6470,6480,6490,6500,6510,6520,6530
1,203,6430,6440,6450,6460,6470,6480,6490,6500,6510,6520,6530,6540
1,204,6440,6450,6460,6470,6480,6490,6500,6510,6520,6530,6540,6550
1,205,6450,6460,6470,6480,6490,6500,6510,6520,6530,6540,6550,6560
1,206,6460,6470,6480,6490,6500,6510,6520,6530,6540,6550,6560,6570
1,207,6470,6480,6490,6500,6510,6520,6530,6540,6550,6560,6570,6580
1,208,6480,6490,6500,6510,6520,6530,6540,6550,6560,6570,6580,6590
1,209,6490,6500,6510,6520,6530,6540,6550,6560,6570,6580,6590,6600
1,210,6500,6510,6520,6530,6540,6550,6560,6570,6580,6590,6600,6610
1,211,6510,6520,6530,6540,6550,6560,6570,6580,6590,6600,6610,6620
1,212,6520,6530,6540,6550,6560,6570,6580,6590,6600,6610,6620,6630
1,213,6530,6540,6550,6560,6570,6580,6590,6600,6610,6620,6630,6640
1,214,6540,6550,6560,6570,6580,6590,6600,6610,6620,6630,6640,6650
1,215,6550,6560,6570,6580,6590,6600,6610,6620,6630,6640,6650,6660
1,216,6560,6570,6580,6590,6600,6610,6620,6630,6640,6650,6660,6670
1,217,6570,6580,6590,6600,6610,6620,6630,6640,6650,6660,6670,6680
1,218,6580,6590,6600,6610,6620,6630,6640,6650,6660,6670,6680,6690
1,219,6590,6600,6610,6620,6630,6640,6650,6660,6670,6680,6690,6700
1,220,6600,6610,6620,6630,6640,6650,6660,6670,6680,6690,6700,6710
1,221,6610,6620,6630,6640,6650,6660,6670,6680,6690,6700,6710,6720
1,222,6620,6630,6640,6650,6660,6670,6680,6690,6700,6710,6720,6730
1,223,6630,6640,6650,6660,6670,6680,6690,6700,6710,6720,6730,6740
1,224,6640,6650,6660,6670,6680,6690,6700,6710,6720,6730,6740,6750
1,225,6650,6660,6670,6680,6690,6700,6710,6720,6730,6740,6750,6760
1,226,6660,6670,6680,6690,6700,6710,6720,6730,6740,6750,6760,6770
1,227,6670,6680,6690,6700,6710,6720,6730,6740,6750,6760,6770,6780
1,228,6680,6690,6700,6710,6720,6730,6740,6750,6760,6770,6780,6790
1,229,6690,6700,6710,6720,6730,6740,6750,6760,6770,6780,6790,6800
1,230,6700,6710,6720,6730,6740,6750,6760,6770,6780,6790,6800,6810
1,231,6710,6720,6730,6740,6750,6760,6770,6780,6790,6800,6810,6820
1,232,6720,6730,6740,6750,6760,6770,6780,6790,6800,6810,6820,6830
1,233,6730,6740,6750,6760,6770,6780,6790,6800,6810,6820,6830,6840
1,234,6740,6750,6760,6770,6780,6790,6800,6810,6820,6830,6840,6850
1,235,6750,6760,6770,6780,6790,6800,6810,6820,6830,6840,6850,6860
1,236,6760,6770,6780,6790,6800,6810,6820,6830,6840,6850,6860,6870
1,237,6770,6780,6790,6800,6810,6820,6830,6840,6850,6860,6870,6880
1,238,6780,6790,6800,6810,6820,6830,6840,6850,6860,6870,6880,6890
1,239,6790,6800,6810,6820,6830,6840,6850,6860,6870,6880,6890,6900
1,240,6800,6810,6820,6830,6840,6850,6860,6870,6880,6890,6900,6910
1,241,6810,6820,6830,6840,6850,6860,6870,6880,6890,6900,6910,6920
1,242,6820,6830,6840,6850,6860,6870,6880,6890,6900,6910,6920,6930
1,243,6830,6840,6850,6860,6870,6880,6890,6900,6910,6920,6930,6940
1,244,6840,6850,6860,6870,6880,6890,6900,6910,6920,6930,6940,6950
1,245,6850,6860,6870,6880,6890,6900,6910,6920,6930,6940,6950,6960
1,246,6860,6870,6880,6890,6900,6910,6920,6930,6940,6950,6960,6970
1,247,6870,6880,6890,6900,6910,6920,6930,6940,6950,6960,6970,6980
1,248,6880,6890,6900,6910,6920,6930,6940,6950,6960,6970,6980,6990
1,249,6890,6900,6910,6920,6930,6940,6950,6960,6970,6980,6990,7000
1,250,6900,6910,6920,6930,6940,6950,6960,6970,6980,6990,7000,7010
1,251,6910,6920,6930,6940,6950,6960,6970,6980,6990,7000,7010,7020
1,252,6920,6930,6940,6950,6960,6970,6980,6990,7000,7010,7020,7030
1,253,6930,6940,6950,6960,6970,6980,6990,7000,7010,7020,7030,7040
1,254,6940,6950,6960,6970,6980,6990,7000,7010,7020,7030,7040,7050
1,255,6950,6960,6970,6980,6990,7000,7010,7020,7030,7040,7050,7060
1,256,6960,6970,6980,6990,7000,7010,7020,7030,7040,7050,7060,7070
1,257,6970,6980,6990,7000,7010,7020,7030,7040,7050,7060,7070,7080
1,258,6980,6990,7000,7010,7020,7030,7040,7050,7060,7070,7080,7090
1,259,6990,7000,7010,7020,7030,7040,7050,7060,7070,7080,7090,7100
1,260,7000,7010,7020,7030,7040,7050,7060,7070,7080,7090,7100,7110
1,261,7010,7020,7030,7040,7050,7060,7070,7080,7090,7100,7110,7120
1,262,7020,7030,7040,7050,7060,7070,7080,7090,7100,7110,7120,7130
1,263,7030,7040,7050,7060,7070,7080,7090,7100,7110,7120,7130,7140
1,264,7040,7050,7060,7070,7080,7090,7100,7110,7120,7130,7140,7150
1,265,7050,7060,7070,7080,7090,7100,7110,7120,7130,7140,7150,7160
1,266,7060,7070,7080,7090,7100,7110,7120,7130,7140,7150,7160,7170
1,267,7070,7080,7090,7100,7110,7120,7130,7140,7150,7160,7170,7180
1,268,7080,7090,7100,7110,7120,7130,7140,7150,7160,7170,7180,7190
1,269,7090,7100,7110,7120,7130,7140,7150,7160,7170,7180,7190,7200
1,270,7100,7110,7120,7130,7140,7150,7160,7170,7180,7190,7200,7210
1,271,7110,7120,7130,7140,7150,7160,7170,7180,7190,7200,7210,7220
1,272,7120,7130,7140,7150,7160,7170,7180,7190,7200,7210,7220,7230
1,273,7130,7140,7150,7160,7170,7180,7190,7200,7210,7220,7230,7240
1,274,7140,7150,7160,7170,7180,7190,7200,7210,7220,7230,7240,7250
1,275,7150,7160,7170,7180,7190,7200,7210,7220,7230,7240,7250,7260
1,276,7160,7170,7180,7190,7200,7210,7220,7230,7240,7250,7260,7270
1,277,7170,7180,7190,7200,7210,7220,7230,7240,7250,7260,7270,7280
1,278,7180,7190,7200,7210,7220,7230,7240,7250,7260,7270,7280,7290
1,279,7190,7200,7210,7220,7230,7240,7250,7260,7270,7280,7290,7300
1,280,7200,7210,7220,7230,7240,7250,7260,7270,7280,7290,7300,7310
