Index,Id,BoxType,BoxItemInfoId,MinItemCount,MaxItemCount
2586,900006,1,440011,30,30
2587,900006,1,490005,10,10
2588,900006,1,490005,20,20
2589,900006,1,490005,30,30
2590,900006,1,490005,40,40
2591,900006,1,490005,50,50
2592,900006,1,480001,1,2
2593,900006,1,480002,1,2
2594,900006,1,480003,1,2
2595,900007,1,430003,1,1
2596,900007,1,430013,1,1
2597,900007,1,430033,1,1
2598,900007,1,430043,1,1
2599,900007,1,430053,1,1
2600,900007,1,430063,1,1
2601,900007,1,430073,1,1
2602,900007,1,430083,1,1
2603,900007,1,430004,1,1
2604,900007,1,430014,1,1
2605,900007,1,430034,1,1
2606,900007,1,430044,1,1
2607,900007,1,430054,1,1
2608,900007,1,430064,1,1
2609,900007,1,430074,1,1
2610,900007,1,430084,1,1
2611,900007,1,430005,1,1
2612,900007,1,430015,1,1
2613,900007,1,430035,1,1
2614,900007,1,430045,1,1
2615,900007,1,430055,1,1
2616,900007,1,430065,1,1
2617,900007,1,430075,1,1
2618,900007,1,430085,1,1
2619,900007,1,430085,1,1
2620,900007,1,410001,2,2
2621,900007,1,410002,2,2
2622,900007,1,410003,2,2
2623,900007,1,410011,1,1
2624,900007,1,410012,1,1
2625,900007,1,410013,1,1
2626,900007,1,420001,1,3
2627,900007,1,420002,1,3
2628,900007,1,420003,1,3
2629,900007,1,450001,3,5
2630,900007,1,450002,3,5
2631,900007,1,450003,3,5
2632,900007,1,450004,3,5
2633,900007,1,452001,2,2
2634,900007,1,452002,2,2
2635,900007,1,452003,2,2
2636,900007,1,452004,2,2
2639,900007,1,490010,3,3
2640,900007,1,490010,5,5
2641,900007,1,490010,7,7
2642,900007,1,490011,1,1
2643,900007,1,490011,3,3
2644,900007,1,400002,30,30
2645,900007,1,400002,50,50
2646,900007,1,400002,70,70
2647,900007,1,400002,100,100
2648,900007,1,400001,100,100
2649,900007,1,400001,200,200
2650,900007,1,400001,300,300
2651,900007,1,440001,10,10
2652,900007,1,440001,30,30
2653,900007,1,440001,50,50
2654,900007,1,440011,10,10
2655,900007,1,440011,30,30
2656,900007,1,440011,50,50
2657,900007,1,490005,50,50
2658,900007,1,490005,100,100
2659,900007,1,490005,150,150
2660,900007,1,490005,200,200
2663,900007,1,460008,1,1
2668,900007,1,460013,1,1
2669,900007,1,460014,1,1
2671,900007,1,480004,2,3
2672,900007,1,480005,2,3
2673,900007,1,480006,2,3
2674,900007,1,480010,1,1
2675,900007,1,480011,1,1
2676,900007,1,480012,1,1
2677,900007,1,480007,1,2
2678,900007,1,480008,1,2
2679,900007,1,480009,1,2
811000,900007,1,460003,1,1
811001,900007,1,400000,1,1
2680,900013,1,430044,1,1
2681,900013,1,430045,1,1
2682,900013,1,430046,1,1
2683,900014,1,430054,1,1
2684,900014,1,430055,1,1
2685,900014,1,430056,1,1
2686,900015,1,430001,1,1
2687,900015,1,430011,1,1
2688,900015,1,430031,1,1
2689,900015,1,430021,1,1
2690,900015,1,430061,1,1
2691,900015,1,430071,1,1
2692,900015,1,430081,1,1
2693,900015,1,430041,1,1
2694,900015,1,430051,1,1
2695,900015,1,430002,1,1
2696,900015,1,430012,1,1
2697,900015,1,430032,1,1
2698,900015,1,430022,1,1
2699,900015,1,430062,1,1
2700,900015,1,430072,1,1
2701,900015,1,430082,1,1
2702,900015,1,430042,1,1
2703,900015,1,430052,1,1
2704,900015,1,430003,1,1
2705,900015,1,430013,1,1
2706,900015,1,430033,1,1
2707,900015,1,430023,1,1
2708,900015,1,430063,1,1
2709,900015,1,430073,1,1
2710,900015,1,430083,1,1
2711,900015,1,430043,1,1
2712,900015,1,430053,1,1
2713,900015,1,410001,1,1
2714,900015,1,410002,1,1
2715,900015,1,410003,1,1
2716,900015,1,450001,1,1
2717,900015,1,450002,1,1
2718,900015,1,450003,1,1
2719,900015,1,450004,1,1
2720,900015,1,452001,1,1
2721,900015,1,452002,1,1
2722,900015,1,452003,1,1
2723,900015,1,452004,1,1
2725,900015,1,490010,1,1
2726,900015,1,490010,2,2
2727,900015,1,490010,3,3
2728,900015,1,490010,4,4
2729,900015,1,490010,5,5
2730,900015,1,400002,10,10
2731,900015,1,400002,20,20
2732,900015,1,400002,25,25
2733,900015,1,400002,30,30
2734,900015,1,400001,50,50
2735,900015,1,400001,100,100
2736,900015,1,400001,300,300
2737,900015,1,440001,5,5
2738,900015,1,440001,10,10
2739,900015,1,440001,30,30
2740,900015,1,440011,5,5
2741,900015,1,440011,10,10
2742,900015,1,440011,30,30
2743,900015,1,490005,100,100
2744,900015,1,490005,200,200
2745,900015,1,480001,1,1
2746,900015,1,480002,1,1
2747,900015,1,480003,1,1
2748,900015,1,480004,1,1
2749,900015,1,480005,1,1
2750,900015,1,480006,1,1
2751,900015,1,480007,1,1
2752,900015,1,480008,1,1
2753,900015,1,480009,1,1
2754,900016,1,430001,1,1
2755,900016,1,430011,1,1
2756,900016,1,430031,1,1
2757,900016,1,430021,1,1
2758,900016,1,430061,1,1
2759,900016,1,430071,1,1
2760,900016,1,430081,1,1
2761,900016,1,430041,1,1
2762,900016,1,430051,1,1
2763,900016,1,430002,1,1
2764,900016,1,430012,1,1
2765,900016,1,430032,1,1
2766,900016,1,430022,1,1
2767,900016,1,430062,1,1
2768,900016,1,430072,1,1
2769,900016,1,430082,1,1
2770,900016,1,430042,1,1
2771,900016,1,430052,1,1
2772,900016,1,430003,1,1
2773,900016,1,430013,1,1
2774,900016,1,430033,1,1
2775,900016,1,430023,1,1
2776,900016,1,430063,1,1
2777,900016,1,430073,1,1
2778,900016,1,430083,1,1
2779,900016,1,430043,1,1
2780,900016,1,430053,1,1
2781,900016,1,410001,1,2
2782,900016,1,410002,1,2
2783,900016,1,410003,1,2
2784,900016,1,410011,1,1
2785,900016,1,410012,1,1
2786,900016,1,410013,1,1
2787,900016,1,420001,1,2
2788,900016,1,420002,1,2
2789,900016,1,420003,1,2
2790,900016,1,450001,3,3
2791,900016,1,450002,3,3
2792,900016,1,450003,3,3
2793,900016,1,450004,3,3
2794,900016,1,452001,2,2
2795,900016,1,452002,2,2
2796,900016,1,452003,2,2
2797,900016,1,452004,2,2
2800,900016,1,490010,3,3
2801,900016,1,490010,5,5
2802,900016,1,490010,7,7
2803,900016,1,490011,1,1
2804,900016,1,490011,3,3
2805,900016,1,400002,20,20
2806,900016,1,400002,30,30
2807,900016,1,400002,40,40
2808,900016,1,400002,50,50
2809,900016,1,400001,100,100
2810,900016,1,400001,200,200
2811,900016,1,400001,300,300
2812,900016,1,440001,10,10
2813,900016,1,440001,30,30
2814,900016,1,440001,50,50
2815,900016,1,440011,10,10
2816,900016,1,440011,30,30
2817,900016,1,440011,50,50
2818,900016,1,490005,200,200
2819,900016,1,490005,400,400
2820,900016,1,400000,1,1
2821,900016,1,480007,1,1
2822,900016,1,480008,1,1
2823,900016,1,480009,1,1
2824,900016,1,480010,1,1
2825,900016,1,480010,1,1
2826,900016,1,480010,1,1
2827,900016,1,480013,1,1
2828,900016,1,480013,1,1
2829,900016,1,480013,1,1
2830,911174,1,480001,1,1
2831,911174,1,480002,1,1
2832,911174,1,480003,1,1
2833,911174,1,480004,1,1
2834,911174,1,480005,1,1
2835,911174,1,480006,1,1
2836,911174,1,480007,1,1
2837,911174,1,480008,1,1
2838,911174,1,480009,1,1
2839,911174,1,480010,1,1
2840,911174,1,480011,1,1
2841,911174,1,480012,1,1
2842,911199,1,480004,1,1
2843,911199,1,480005,1,1
2844,911199,1,480006,1,1
2845,911199,1,480007,1,1
2846,911199,1,480008,1,1
2847,911199,1,480009,1,1
2848,911199,1,480010,1,1
2849,911199,1,480011,1,1
2850,911199,1,480012,1,1
2851,911199,1,480013,1,1
2852,911199,1,480014,1,1
2853,911199,1,480015,1,1
2854,911199,1,480016,1,1
2855,911199,1,480017,1,1
2856,911199,1,480018,1,1
2857,911171,1,210013,1,1
2858,911171,1,220013,1,1
2859,911171,1,230013,1,1
2860,911171,1,240013,1,1
2861,911171,1,210023,1,1
2862,911171,1,220023,1,1
2863,911171,1,230023,1,1
2864,911171,1,240023,1,1
2865,911171,1,210033,1,1
2866,911171,1,220033,1,1
2867,911171,1,230033,1,1
2868,911171,1,240033,1,1
2869,911171,1,210043,1,1
2870,911171,1,220043,1,1
2871,911171,1,230043,1,1
2872,911171,1,240043,1,1
2873,911171,1,210053,1,1
2874,911171,1,220053,1,1
2875,911171,1,230053,1,1
2876,911171,1,240053,1,1
2877,911171,1,210063,1,1
2878,911171,1,220063,1,1
2879,911171,1,230063,1,1
2880,911171,1,240063,1,1
2881,911171,1,210014,1,1
2882,911171,1,220014,1,1
2883,911171,1,230014,1,1
2884,911171,1,240014,1,1
2885,911171,1,210024,1,1
2886,911171,1,220024,1,1
2887,911171,1,230024,1,1
2888,911171,1,240024,1,1
2889,911171,1,210034,1,1
2890,911171,1,220034,1,1
2891,911171,1,230034,1,1
2892,911171,1,240034,1,1
2893,911171,1,210044,1,1
2894,911171,1,220044,1,1
2895,911171,1,230044,1,1
2896,911171,1,240044,1,1
2897,911171,1,210054,1,1
2898,911171,1,220054,1,1
2899,911171,1,230054,1,1
2900,911171,1,240054,1,1
2901,911171,1,210064,1,1
2902,911171,1,220064,1,1
2903,911171,1,230064,1,1
2904,911171,1,240064,1,1
2905,911171,1,210015,1,1
2906,911171,1,220015,1,1
2907,911171,1,230015,1,1
2908,911171,1,240015,1,1
2909,911171,1,210025,1,1
2910,911171,1,220025,1,1
2911,911171,1,230025,1,1
2912,911171,1,240025,1,1
2913,911171,1,210035,1,1
2914,911171,1,220035,1,1
2915,911171,1,230035,1,1
2916,911171,1,240035,1,1
2917,911171,1,210045,1,1
2918,911171,1,220045,1,1
2919,911171,1,230045,1,1
2920,911171,1,240045,1,1
2921,911171,1,210055,1,1
2922,911171,1,220055,1,1
2923,911171,1,230055,1,1
2924,911171,1,240055,1,1
2925,911171,1,210065,1,1
2926,911171,1,220065,1,1
2927,911171,1,230065,1,1
2928,911171,1,240065,1,1
2929,911172,1,110023,1,1
2930,911172,1,110033,1,1
2931,911172,1,120013,1,1
2932,911172,1,120023,1,1
2933,911172,1,120033,1,1
2934,911172,1,130013,1,1
2935,911172,1,130023,1,1
2936,911172,1,130033,1,1
2937,911172,1,140013,1,1
2938,911172,1,140023,1,1
2939,911172,1,140033,1,1
2940,911172,1,150013,1,1
2941,911172,1,150023,1,1
2942,911172,1,150033,1,1
2943,911172,1,160013,1,1
2944,911172,1,160023,1,1
2945,911172,1,160033,1,1
2946,911172,1,110014,1,1
2947,911172,1,110024,1,1
2948,911172,1,110034,1,1
2949,911172,1,120014,1,1
2950,911172,1,120024,1,1
2951,911172,1,120034,1,1
2952,911172,1,130014,1,1
2953,911172,1,130024,1,1
2954,911172,1,130034,1,1
2955,911172,1,140014,1,1
2956,911172,1,140024,1,1
2957,911172,1,140034,1,1
2958,911172,1,150014,1,1
2959,911172,1,150024,1,1
2960,911172,1,150034,1,1
2961,911172,1,160014,1,1
2962,911172,1,160024,1,1
2963,911172,1,160034,1,1
2964,911172,1,110015,1,1
2965,911172,1,110025,1,1
2966,911172,1,110035,1,1
2967,911172,1,120015,1,1
2968,911172,1,120025,1,1
2969,911172,1,120035,1,1
2970,911172,1,130015,1,1
2971,911172,1,130025,1,1
2972,911172,1,130035,1,1
2973,911172,1,140015,1,1
2974,911172,1,140025,1,1
2975,911172,1,140035,1,1
2976,911172,1,150015,1,1
2977,911172,1,150025,1,1
2978,911172,1,150035,1,1
2979,911172,1,160015,1,1
2980,911172,1,160025,1,1
2981,911172,1,160035,1,1
2982,911173,1,310004,1,1
2983,911173,1,320004,1,1
2984,911173,1,330004,1,1
2985,911173,1,310014,1,1
2986,911173,1,320014,1,1
2987,911173,1,330014,1,1
2988,911173,1,310024,1,1
2989,911173,1,320024,1,1
2990,911173,1,330024,1,1
2991,911173,1,310034,1,1
2992,911173,1,320034,1,1
2993,911173,1,330034,1,1
2994,911173,1,310044,1,1
2995,911173,1,320044,1,1
2996,911173,1,330044,1,1
2997,911173,1,310054,1,1
2998,911173,1,320054,1,1
2999,911173,1,330054,1,1
3000,911173,1,310005,1,1
3001,911173,1,320005,1,1
3002,911173,1,330005,1,1
3003,911173,1,310015,1,1
3004,911173,1,320015,1,1
3005,911173,1,330015,1,1
3006,911173,1,310025,1,1
3007,911173,1,320025,1,1
3008,911173,1,330025,1,1
3009,911173,1,310035,1,1
3010,911173,1,320035,1,1
3011,911173,1,330035,1,1
3012,911173,1,310045,1,1
3013,911173,1,320045,1,1
3014,911173,1,330045,1,1
3015,911173,1,310055,1,1
3016,911173,1,320055,1,1
3017,911173,1,330055,1,1
3018,911173,1,310006,1,1
3019,911173,1,320006,1,1
3020,911173,1,330006,1,1
3021,911173,1,310016,1,1
3022,911173,1,320016,1,1
3023,911173,1,330016,1,1
3024,911173,1,310026,1,1
3025,911173,1,320026,1,1
3026,911173,1,330026,1,1
3027,911173,1,310036,1,1
3028,911173,1,320036,1,1
3029,911173,1,330036,1,1
3030,911173,1,310046,1,1
3031,911173,1,320046,1,1
3032,911173,1,330046,1,1
3033,911173,1,310056,1,1
3034,911173,1,320056,1,1
3035,911173,1,330056,1,1
3036,900017,1,430003,1,1
3037,900017,1,430013,1,1
3038,900017,1,430033,1,1
3039,900017,1,430043,1,1
3040,900017,1,430053,1,1
3041,900017,1,430063,1,1
3042,900017,1,430073,1,1
3043,900017,1,430083,1,1
3044,900017,1,430004,1,1
3045,900017,1,430014,1,1
3046,900017,1,430034,1,1
3047,900017,1,430044,1,1
3048,900017,1,430054,1,1
3049,900017,1,430064,1,1
3050,900017,1,430074,1,1
3051,900017,1,430084,1,1
3052,900017,1,430005,1,1
3053,900017,1,430015,1,1
3054,900017,1,430035,1,1
3055,900017,1,430045,1,1
3056,900017,1,430055,1,1
3057,900017,1,430065,1,1
3058,900017,1,430075,1,1
3059,900017,1,430085,1,1
3060,900017,1,410001,2,2
3061,900017,1,410002,2,2
3062,900017,1,410003,2,2
3063,900017,1,410011,1,1
3064,900017,1,410012,1,1
3065,900017,1,410013,1,1
3066,900017,1,420001,3,3
3067,900017,1,420002,3,3
3068,900017,1,420003,3,3
3069,900017,1,450001,3,3
3070,900017,1,450002,3,3
3071,900017,1,450003,3,3
3072,900017,1,450004,3,3
3073,900017,1,452001,2,2
3074,900017,1,452002,2,2
3075,900017,1,452003,2,2
3076,900017,1,452004,2,2
3079,900017,1,490010,3,3
3080,900017,1,490010,5,5
3081,900017,1,490010,7,7
3082,900017,1,490011,1,1
3083,900017,1,490011,3,3
3084,900017,1,400002,50,50
3085,900017,1,400002,100,100
3086,900017,1,400002,200,200
3087,900017,1,400002,300,300
3088,900017,1,400001,100,100
3089,900017,1,400001,200,200
3090,900017,1,400001,300,300
3091,900017,1,440001,10,10
3092,900017,1,440001,30,30
3093,900017,1,440001,50,50
3094,900017,1,440011,10,10
3095,900017,1,440011,30,30
3096,900017,1,440011,50,50
3097,900017,1,490005,5,5
3098,900017,1,490005,10,10
3099,900017,1,460003,1,1
3102,900017,1,400000,1,1
3103,911176,1,480001,1,1
3104,911176,1,480002,1,1
3105,911176,1,480003,1,1
3106,911177,1,480004,1,1
3107,911177,1,480005,1,1
3108,911177,1,480006,1,1
3109,911178,1,480007,1,1
3110,911178,1,480008,1,1
3111,911178,1,480009,1,1
3112,911179,1,480010,1,1
3113,911179,1,480011,1,1
3114,911179,1,480012,1,1
3115,911180,1,480013,1,1
3116,911180,1,480014,1,1
3117,911180,1,480015,1,1
3118,911181,1,480016,1,1
3119,911181,1,480017,1,1
3120,911181,1,480018,1,1
3121,911186,0,400002,10,10
3122,911187,0,400002,30,30
3123,911188,0,400002,100,100
3124,911189,0,440001,100,100
3125,911190,0,440011,100,100
3126,911191,0,400001,500,500
3127,911192,0,440001,200,200
3128,911193,0,440011,200,200
3129,911194,0,400001,1000,1000
3130,911195,0,440001,500,500
3131,911196,0,440011,500,500
3132,911197,0,400001,1000,1000
3133,911198,4,110012,1,1
3134,911198,4,110022,1,1
3135,911198,4,110032,1,1
3136,911198,4,120012,1,1
3137,911198,4,120022,1,1
3138,911198,4,120032,1,1
3139,911198,4,130012,1,1
3140,911198,4,130022,1,1
3141,911198,4,130032,1,1
3142,911198,4,140012,1,1
3143,911198,4,140022,1,1
3144,911198,4,140032,1,1
3145,911198,4,150012,1,1
3146,911198,4,150022,1,1
3147,911198,4,150032,1,1
3148,911198,4,160012,1,1
3149,911198,4,160022,1,1
3150,911198,4,160032,1,1
3157,911198,4,210012,1,1
3158,911198,4,220012,1,1
3159,911198,4,230012,1,1
3160,911198,4,240012,1,1
3161,911198,4,210022,1,1
3162,911198,4,220022,1,1
3163,911198,4,230022,1,1
3164,911198,4,240022,1,1
3165,911198,4,210032,1,1
3166,911198,4,220032,1,1
3167,911198,4,230032,1,1
3168,911198,4,240032,1,1
3169,911198,4,210042,1,1
3170,911198,4,220042,1,1
3171,911198,4,230042,1,1
3172,911198,4,240042,1,1
3173,911198,4,210052,1,1
3174,911198,4,220052,1,1
3175,911198,4,230052,1,1
3176,911198,4,240052,1,1
3177,911198,4,210062,1,1
3178,911198,4,220062,1,1
3179,911198,4,230062,1,1
3180,911198,4,240062,1,1
3193,911198,4,310003,1,1
3194,911198,4,320003,1,1
3195,911198,4,330003,1,1
3196,911198,4,310013,1,1
3197,911198,4,320013,1,1
3198,911198,4,330013,1,1
3199,911198,4,310023,1,1
3200,911198,4,320023,1,1
3201,911198,4,330023,1,1
3202,911198,4,310033,1,1
3203,911198,4,320033,1,1
3204,911198,4,330033,1,1
3205,911198,4,310043,1,1
3206,911198,4,320043,1,1
3207,911198,4,330043,1,1
3208,911198,4,310053,1,1
3209,911198,4,320053,1,1
3210,911198,4,330053,1,1
3211,911198,4,110013,1,1
3212,911198,4,110023,1,1
3213,911198,4,110033,1,1
3214,911198,4,120013,1,1
3215,911198,4,120023,1,1
3216,911198,4,120033,1,1
3217,911198,4,130013,1,1
3218,911198,4,130023,1,1
3219,911198,4,130033,1,1
3220,911198,4,140013,1,1
3221,911198,4,140023,1,1
3222,911198,4,140033,1,1
3223,911198,4,150013,1,1
3224,911198,4,150023,1,1
3225,911198,4,150033,1,1
3226,911198,4,160013,1,1
3227,911198,4,160023,1,1
3228,911198,4,160033,1,1
3235,911198,4,210013,1,1
3236,911198,4,220013,1,1
3237,911198,4,230013,1,1
3238,911198,4,240013,1,1
3239,911198,4,210023,1,1
3240,911198,4,220023,1,1
3241,911198,4,230023,1,1
3242,911198,4,240023,1,1
3243,911198,4,210033,1,1
3244,911198,4,220033,1,1
3245,911198,4,230033,1,1
3246,911198,4,240033,1,1
3247,911198,4,210043,1,1
3248,911198,4,220043,1,1
3249,911198,4,230043,1,1
3250,911198,4,240043,1,1
3251,911198,4,210053,1,1
3252,911198,4,220053,1,1
3253,911198,4,230053,1,1
3254,911198,4,240053,1,1
3255,911198,4,210063,1,1
3256,911198,4,220063,1,1
3257,911198,4,230063,1,1
3258,911198,4,240063,1,1
3271,911198,4,310004,1,1
3272,911198,4,320004,1,1
3273,911198,4,330004,1,1
3274,911198,4,310014,1,1
3275,911198,4,320014,1,1
3276,911198,4,330014,1,1
3277,911198,4,310024,1,1
3278,911198,4,320024,1,1
3279,911198,4,330024,1,1
3280,911198,4,310034,1,1
3281,911198,4,320034,1,1
3282,911198,4,330034,1,1
3283,911198,4,310044,1,1
3284,911198,4,320044,1,1
3285,911198,4,330044,1,1
3286,911198,4,310054,1,1
3287,911198,4,320054,1,1
3288,911198,4,330054,1,1
3289,911198,4,110014,1,1
3290,911198,4,110024,1,1
3291,911198,4,110034,1,1
3292,911198,4,120014,1,1
3293,911198,4,120024,1,1
3294,911198,4,120034,1,1
3295,911198,4,130014,1,1
3296,911198,4,130024,1,1
3297,911198,4,130034,1,1
3298,911198,4,140014,1,1
3299,911198,4,140024,1,1
3300,911198,4,140034,1,1
3301,911198,4,150014,1,1
3302,911198,4,150024,1,1
3303,911198,4,150034,1,1
3304,911198,4,160014,1,1
3305,911198,4,160024,1,1
3306,911198,4,160034,1,1
3313,911198,4,210014,1,1
3314,911198,4,220014,1,1
3315,911198,4,230014,1,1
3316,911198,4,240014,1,1
3317,911198,4,210024,1,1
3318,911198,4,220024,1,1
3319,911198,4,230024,1,1
3320,911198,4,240024,1,1
3321,911198,4,210034,1,1
3322,911198,4,220034,1,1
3323,911198,4,230034,1,1
3324,911198,4,240034,1,1
3325,911198,4,210044,1,1
3326,911198,4,220044,1,1
3327,911198,4,230044,1,1
3328,911198,4,240044,1,1
3329,911198,4,210054,1,1
3330,911198,4,220054,1,1
3331,911198,4,230054,1,1
3332,911198,4,240054,1,1
3333,911198,4,210064,1,1
3334,911198,4,220064,1,1
3335,911198,4,230064,1,1
3336,911198,4,240064,1,1
3349,911198,4,310005,1,1
3350,911198,4,320005,1,1
3351,911198,4,330005,1,1
3352,911198,4,310015,1,1
3353,911198,4,320015,1,1
3354,911198,4,330015,1,1
3355,911198,4,310025,1,1
3356,911198,4,320025,1,1
3357,911198,4,330025,1,1
3358,911198,4,310035,1,1
3359,911198,4,320035,1,1
3360,911198,4,330035,1,1
3361,911198,4,310045,1,1
3362,911198,4,320045,1,1
3363,911198,4,330045,1,1
3364,911198,4,310055,1,1
3365,911198,4,320055,1,1
3366,911198,4,330055,1,1
3367,911198,4,110015,1,1
3368,911198,4,110025,1,1
3369,911198,4,110035,1,1
3370,911198,4,120015,1,1
3371,911198,4,120025,1,1
3372,911198,4,120035,1,1
3373,911198,4,130015,1,1
3374,911198,4,130025,1,1
3375,911198,4,130035,1,1
3376,911198,4,140015,1,1
3377,911198,4,140025,1,1
3378,911198,4,140035,1,1
3379,911198,4,150015,1,1
3380,911198,4,150025,1,1
3381,911198,4,150035,1,1
3382,911198,4,160015,1,1
3383,911198,4,160025,1,1
3384,911198,4,160035,1,1
3391,911198,4,210015,1,1
3392,911198,4,220015,1,1
3393,911198,4,230015,1,1
3394,911198,4,240015,1,1
3395,911198,4,210025,1,1
3396,911198,4,220025,1,1
3397,911198,4,230025,1,1
3398,911198,4,240025,1,1
3399,911198,4,210035,1,1
3400,911198,4,220035,1,1
3401,911198,4,230035,1,1
3402,911198,4,240035,1,1
3403,911198,4,210045,1,1
3404,911198,4,220045,1,1
3405,911198,4,230045,1,1
3406,911198,4,240045,1,1
3407,911198,4,210055,1,1
3408,911198,4,220055,1,1
3409,911198,4,230055,1,1
3410,911198,4,240055,1,1
3411,911198,4,210065,1,1
3412,911198,4,220065,1,1
3413,911198,4,230065,1,1
3414,911198,4,240065,1,1
3427,911198,4,310006,1,1
3428,911198,4,320006,1,1
3429,911198,4,330006,1,1
3430,911198,4,310016,1,1
3431,911198,4,320016,1,1
3432,911198,4,330016,1,1
3433,911198,4,310026,1,1
3434,911198,4,320026,1,1
3435,911198,4,330026,1,1
3436,911198,4,310036,1,1
3437,911198,4,320036,1,1
3438,911198,4,330036,1,1
3439,911198,4,310046,1,1
3440,911198,4,320046,1,1
3441,911198,4,330046,1,1
3442,911198,4,310056,1,1
3443,911198,4,320056,1,1
3444,911198,4,330056,1,1
3445,490019,0,490005,100,100
3446,490020,0,490005,1000,1000
3447,490021,0,490005,10000,10000
3448,911158,1,310001,1,1
3449,911158,1,320001,1,1
3450,911158,1,330001,1,1
3451,911158,1,310011,1,1
3452,911158,1,320011,1,1
3453,911158,1,330011,1,1
3454,911158,1,310021,1,1
3455,911158,1,320021,1,1
3456,911158,1,330021,1,1
3457,911158,1,310031,1,1
3458,911158,1,320031,1,1
3459,911158,1,330031,1,1
3460,911158,1,310041,1,1
3461,911158,1,320041,1,1
3462,911158,1,330041,1,1
3463,911158,1,310051,1,1
3464,911158,1,320051,1,1
3465,911158,1,330051,1,1
3466,911158,1,310002,1,1
3467,911158,1,320002,1,1
3468,911158,1,330002,1,1
3469,911158,1,310012,1,1
3470,911158,1,320012,1,1
3471,911158,1,330012,1,1
3472,911158,1,310022,1,1
3473,911158,1,320022,1,1
3474,911158,1,330022,1,1
3475,911158,1,310032,1,1
3476,911158,1,320032,1,1
3477,911158,1,330032,1,1
3478,911158,1,310042,1,1
3479,911158,1,320042,1,1
3480,911158,1,330042,1,1
3481,911158,1,310052,1,1
3482,911158,1,320052,1,1
3483,911158,1,330052,1,1
3484,911158,1,480006,1,1
3485,911159,1,210011,1,1
3486,911159,1,220011,1,1
3487,911159,1,230011,1,1
3488,911159,1,240011,1,1
3489,911159,1,210021,1,1
3490,911159,1,220021,1,1
3491,911159,1,230021,1,1
3492,911159,1,240021,1,1
3493,911159,1,210031,1,1
3494,911159,1,220031,1,1
3495,911159,1,230031,1,1
3496,911159,1,240031,1,1
3497,911159,1,210041,1,1
3498,911159,1,220041,1,1
3499,911159,1,230041,1,1
3500,911159,1,240041,1,1
3501,911159,1,210051,1,1
3502,911159,1,220051,1,1
3503,911159,1,230051,1,1
3504,911159,1,240051,1,1
3505,911159,1,210061,1,1
3506,911159,1,220061,1,1
3507,911159,1,230061,1,1
3508,911159,1,240061,1,1
3521,911159,1,210012,1,1
3522,911159,1,220012,1,1
3523,911159,1,230012,1,1
3524,911159,1,240012,1,1
3525,911159,1,210022,1,1
3526,911159,1,220022,1,1
3527,911159,1,230022,1,1
3528,911159,1,240022,1,1
3529,911159,1,210032,1,1
3530,911159,1,220032,1,1
3531,911159,1,230032,1,1
3532,911159,1,240032,1,1
3533,911159,1,210042,1,1
3534,911159,1,220042,1,1
3535,911159,1,230042,1,1
3536,911159,1,240042,1,1
3537,911159,1,210052,1,1
3538,911159,1,220052,1,1
3539,911159,1,230052,1,1
3540,911159,1,240052,1,1
3541,911159,1,210062,1,1
3542,911159,1,220062,1,1
3543,911159,1,230062,1,1
3544,911159,1,240062,1,1
3557,911159,1,480005,1,1
3558,911159,1,480008,1,1
3559,911160,1,310002,1,1
3560,911160,1,320002,1,1
3561,911160,1,330002,1,1
3562,911160,1,310012,1,1
3563,911160,1,320012,1,1
3564,911160,1,330012,1,1
3565,911160,1,310022,1,1
3566,911160,1,320022,1,1
3567,911160,1,330022,1,1
3568,911160,1,310032,1,1
3569,911160,1,320032,1,1
3570,911160,1,330032,1,1
3571,911160,1,310042,1,1
3572,911160,1,320042,1,1
3573,911160,1,330042,1,1
3574,911160,1,310052,1,1
3575,911160,1,320052,1,1
3576,911160,1,330052,1,1
3577,911160,1,310003,1,1
3578,911160,1,320003,1,1
3579,911160,1,330003,1,1
3580,911160,1,310013,1,1
3581,911160,1,320013,1,1
3582,911160,1,330013,1,1
3583,911160,1,310023,1,1
3584,911160,1,320023,1,1
3585,911160,1,330023,1,1
3586,911160,1,310033,1,1
3587,911160,1,320033,1,1
3588,911160,1,330033,1,1
3589,911160,1,310043,1,1
3590,911160,1,320043,1,1
3591,911160,1,330043,1,1
3592,911160,1,310053,1,1
3593,911160,1,320053,1,1
3594,911160,1,330053,1,1
3595,911160,1,310003,1,1
3596,911160,1,320003,1,1
3597,911160,1,330003,1,1
3598,911160,1,310013,1,1
3599,911160,1,320013,1,1
3600,911160,1,330013,1,1
3601,911160,1,310023,1,1
3602,911160,1,320023,1,1
3603,911160,1,330023,1,1
3604,911160,1,310033,1,1
3605,911160,1,320033,1,1
3606,911160,1,330033,1,1
3607,911160,1,310043,1,1
3608,911160,1,320043,1,1
3609,911160,1,330043,1,1
3610,911160,1,310053,1,1
3611,911160,1,320053,1,1
3612,911160,1,330053,1,1
3613,911160,1,480006,1,1
3614,911161,1,480009,1,1
3615,911161,1,480012,1,1
3616,911161,1,210011,1,1
3617,911161,1,220011,1,1
3618,911161,1,230011,1,1
3619,911161,1,240011,1,1
3620,911161,1,210021,1,1
3621,911161,1,220021,1,1
3622,911161,1,230021,1,1
3623,911161,1,240021,1,1
3624,911161,1,210031,1,1
3625,911161,1,220031,1,1
