Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
Ce n'est pas pour vous !,Trouver le mercenaire disparu,,,,
Mercenaires encerclés ?,Affronter les Ol Mahum en duel,Russel,"Ce n'est qu'une supposition, mais les Ol Mahums de la région agissent de façon étrange.
<p>On dirait qu'ils ont complètement perdu la raison. Quelqu'un les contrôle peut-être.
<p>Ils n'ont aucune raison d'étendre leur territoire de la côte occidentale jusqu'à cette région occupée par les orcs.
<p>Si nous affrontons l'avant-garde Ol Mahum ici, nous découvrirons peut-être quelque chose. Qu'en dites-vous ?",Russel,"Oh, leurs activités sont très suspectes.
<p>Les Ol Mahums sont d'habitude très coordonnés et protecteurs des leurs, mais ils ne semblent pas réaliser que leurs camarades subissent une attaque en ce moment."
Mercenaires encerclés ?,Retourner auprès de Russel,,,,
Mercenaires encerclés ?,Vaincre l'Ol Mahum qui attaque,,,,
Protéger les enfants,Trouver Angie l'ingénieuse magique,Russel,"Avez-vous vu une jeune naine du nom d'Angie ? Ah, vous avez déjà fait connaissance ! Bien. Je pense qu'il vaudrait mieux qu'un spécialiste transmette le message plutôt que moi.
<p>Allez voir Angie, racontez-lui tout ce qui est arrivé ici. Elle analysera la situation mieux que quiconque.",Angie,"Hein ? <YellowBold>[player]</> ! Comment avez-vous fini ici ?
<p>Vous me suivez parce que je vous plais ? Hé, ne froncez pas les sourcils comme ça ! C'était une blague !"
Cristal suspect,Récupérer les cristaux de l'elfe tombé,Angie,"Hum... Je pense que les Ol Mahums sont affectés par une sorte de contrôle mental.
<p>Une magie d'une telle ampleur doit être incroyable.
<p>Je suis arrivée ici en suivant le pouvoir contrôlant les Ol Mahums et me suis retrouvée avec ces étranges cristaux pourpres !
<p>À vous de jouer, maintenant. Récupérez ces cristaux ! Qu'est-ce que vous attendez ? Vous ne comptez pas envoyer une frêle jeune femme comme moi s'en charger, pas vrai ?",,
La source de mana suspecte,Parler à l'ingénieur magique au sanctuaire elfique,Angie,"Hum... Cette chose est bien contaminée des sombres pouvoirs ! Pfiou, on aurait eu des ennuis si j'avais touché ce cristal.
<p>Vous voyez ça ? Le cristal corrompu est relié au sanctuaire elfique. Nous devrions mener une enquête approfondie.<p>Allons-y ! Vous ne comptez pas envoyer une jeune fille toute seule dans un endroit aussi dangereux, pas vrai ?",,
Cristal de mana elfique,Récupérer les cristaux de l'elfe tombé,Angie,"C'est étrange. Ces cristaux n'ont pas encore été contaminés.<p>Je devrais jeter un œil. <YellowBold>[player]</>, récupérez quelques cristaux pour moi.<p>Qu'est-ce que vous faites ? Vous allez encore attendre que je vous force la main ? Vous l'aurez voulu...",Angie,"Comme je le pensais, les cristaux sont aussi corrompus. Je dois observer les environs !"
Une personne suspecte,Examiner l'homme mystérieux,Angie,"Par ici !<p>Quelqu'un s'est évanoui !<p>Allons-y !<p>Non, attendez ! Attention !",L'amnésique,"Oh... Quel est cet endroit ? Je ne me souviens de rien.
<p>Qui êtes-vous ? Euh... qui suis-je ?
Arghhh ! Ma tête... !"
Une personne suspecte,Examiner l'homme mystérieux,Angie,Attention ! Les démons se rassemblent ! Quelque chose cloche !,,
Une personne suspecte,Protéger l'homme mystérieux,,,,
Homme amnésique,Protéger l'homme mystérieux,L'amnésique,La Sombre confrérie ? C'est quoi ça ? Je ne me souviens même plus de mon propre nom... Argh !<p>Oh ! Je m'appelle Valter ! Ce doit être ça.<p>Et... quelque chose m'attire.,L'amnésique,Je ressens une puissante énergie sombre ici.
Un arbre aux feuilles de sang,Récupérer l'écorce tachée de sang,L'amnésique,"Qu'est-il arrivé à ces arbres ? On dirait qu'ils regorgent de sang contaminé.<p>Prélevez de l'écorce, je vais examiner cela de plus près.",,
Souvenirs du bâtiment,Vaincre des araignées venimeuses,L'amnésique,"L'énergie sombre fait sécher l'écorce de l'arbre. Quel genre d'entité générerait des pouvoirs aussi sombres ?
<p>C... Comment est-ce que je sais tout ça ? Argh ! Une force m'attire dans cette direction.
<p>Je ne peux pas y résister. Éliminez les araignées pour dégager le chemin. Nous devons aller par là !",Angie,"<YellowBold>[player]</>, que s'est-il passé ?! Vous avez approché cet homme étrange dès que vous l'avez vu !
<p>Vous avez continué malgré mes appels répétés ! Vous vous souvenez de ce qu'il s'est-il passé ?"
Des choses pour retrouver les souvenirs,Récupérer les objets tombés,Angie,"Que s'est-il passé ici ? Et qui est cet homme ? 
<p><YellowBold>[player]</>, enquêtez sur cette zone. Cherchez le moindre indice.",Angie,Bon sang ! Il n'y a rien d'utile ici. Nous devons y aller.
Retrouver les souvenirs,Remettre l'objet récupéré à l'homme,Angie,"Hé, attendez ! <p><YellowBold>[player]</>, que se passe-t-il ? Vos yeux sont bizarres ! Ce serait cet homme qui contrôlerait votre esprit ?
<p>Non ! <YellowBold>[player]</>, restez avec moi ! Êtes-vous faible au point de perdre face à la magie noire ? Bon sang !",,
Un terrible passé,Protéger l'amnésique,L'amnésique,"Ces objets... ?
<p>Argh ! J'ai la tête en miettes ! Je crois que je me souviens de quelque chose...",,
Un terrible passé,Valter possédé,,,,
Mémoire de Valter,Vaincre les monstres en approche,Valter possédé,"<RedBold>Là... !</>
<p><RedBold>Une chose familière ! Oui ! C'est là ! Ha ha ha !</>
<p><RedBold>Ha ha ha ! Valter, hein ? C'était vraiment stupide de m'amener ici !</>
<p><RedBold>Merci ! Je peux enfin revenir à la vie !</>
<p><RedBold>Nul ne se mettra sur mon chemin ! Hé hé...</>
<p><RedBold>Je sors enfin de mon sommeil ! Si vous voulez assister au spectacle, battez mes sbires et rejoignez-moi ! Enfin, si vous le pouvez ! Hé hé.</>",Latos,"<YellowBold>[player]</>, je vous cherchais. Qui sont ces gens derrière vous ?
<p>Oh, ils ne sont pas en forme. Je vais les escorter jusqu'au QG."
Mémoire de Valter,Poursuivre Valter,,,,
Mémoire de Valter,L'histoire de Valter,Valter possédé,"<RedBold>Enfin ! Enfin dehors ! Ha ha ha !</>
<p><RedBold>Ne vous en mêlez pas !</>",,
Mémoire de Valter,Vaincre les monstres invoqués par Valter,,,,
Mémoire de Valter,Démon antique,,,,
Mémoire de Valter,Restaurer l'esprit de Valter,,,,
Mémoire de Valter,Parler à Valter,,,,
Mémoire de Valter,Parler à Valter,Angie,"Pfiou, enfin... ! Quelle chance...
<p>Aïe, ça fait mal... Je crois qu'une succube m'a blessée...",,
Mémoire de Valter,Parler à Valter,,,,
Mémoire de Valter,Parler à Valter,Valter,Dé... Désolé... Même si mon esprit était contrôlé... C'est tout de même de ma faute... Je suis vraiment désolé.<p>Pourquoi n'utilisons-nous pas la pierre de téléportation pour nous rendre en lieu sûr ?,,
Mémoire de Valter,Utiliser la pierre de téléportation,,,,
Mémoire de Valter,Aller dans un lieu sûr,,,,
Mémoire de Valter,Parler à Latos,,,,
Retour au poste,Faire un rapport au capitaine de la garde,Latos,"Le commandant cherche <YellowBold>[player]</>. Ne vous en faites pas, vous deux, allez d'abord voir le capitaine de la garde.",,
Guerre contre les orcs tureks,Parler au commandant des fantassins du sud,Gert,"<YellowBold>[player]</> ! Juste à temps ! Où est-ce que vous étiez ?
<p>Vous défendiez les cristaux contre les Ol Mahums ? Vos exploits ne cessent de m'impressionner, tout comme dans les Ruines de Windawood.
<p>Bien ! Tout est prêt, maintenant. Après avoir fait notre rapport au commandant, l'assaut sur les orcs tureks débutera.",Kail,Vous êtes <YellowBold>[player]</> ? J'ai entendu parler de vos exploits.
Guerre contre les orcs tureks,Parler au capitaine des Rangers sanguinaires,Vaughn Windawood,"Bienvenue, <YellowBold>[player]</> ! Voici le résumé de l'opération. Votre mission est de rejoindre l'assaut, infiltrer le camp des orcs et anéantir les forces ennemies et les structures principales.<p>L'armée de la garnison méridionale se chargera d'éliminer les orcs tureks restants au milieu du chaos.<p>Kail, le chef du 1er escadron des opérations spéciales, effectue les préparatifs. Allez le voir pour en savoir plus. Il n'est pas très loquace, ne le prenez pas personnellement.",,
Guerre contre les orcs tureks,Rejoindre Kail,,,,
"Kail, chef du 1er escadron des opérations spéciales",S'infiltrer avec Kail,Kail,"Filez maintenant ! Faites attention aux pièges et aussi à l'entrée, elle est étroite !",,
Pour l'arrière-garde,Vaincre des tireurs orcs tureks,Kail,"Infiltration terminée.
<p>Éliminez ces tireurs pour les unités qui suivent !",,
Vers l'ennemi,Vaincre les orcs en approche,Kail,Agissons rapidement. Allez !,,
Détruire les machines de guerre,Détruire les énormes machines de guerre,Kail,Machines de guerre ennemies trouvées ! Détruisez-les sur-le-champ !,,
Tuer les chiens de guerre,Vaincre les chiens de guerre turek sauvages,Kail,"Chiens de guerre orc ! Et Riley, mère des chiens de guerre, doit être éliminée !
<p>Duvalte, capitaine des opérations spéciales, est également en attente dans la région, donc éliminez tous les ennemis.",Duvalte,"Je vous attendais, <YellowBold>[player]</> !
<p>Il est désormais plus facile de se déplacer sans ses saletés de chiens.
<p>Tout cela grâce à vous ! Et si je vous offense de quelque manière, veuillez m'en excuser, je suis quelqu'un d'un peu barbare."
Tuer les chiens de guerre,Trouver le nid de Riley,,,,
Tuer les chiens de guerre,Écouter l'histoire du soldat,Soldat des Rangers sanguin.,"Argh ! Saleté de chien !
<p>Argh !!",,
Tuer les chiens de guerre,Vaincre Riley,,,,
Tuer les chiens de guerre,Écouter l'histoire du soldat,,,,
Tuer les chiens de guerre,Écouter l'histoire du soldat,Soldat des Rangers sanguin.,"Merci de votre aide !
<p>Duvalte ? Duvalte devrait être à l'intérieur !",,
Capitaine Duvalte,Vaincre les troupiers orc turek,Duvalte,"Vous voyez ces troupiers orcs, là-bas ? Ouais, ces truands à peau bleue !<p>Au combat, ils n'ont pas du tout peur de mourir. C'est à ce moment-là qu'ils sont les plus dangereux.<p>Réduisons leurs nombres tant que leur garde est baissée.",,
Brûlez leurs armes !,Brûler les boîtes d'arme,Duvalte,"Pendant que vous éliminez les troupiers orcs, j'ai trouvé leur réserve d'armes.
<p>Peu importe à quel point ils sont puissants, ils ne seront rien sans armement adéquat.<p>Brûlons tout.",,
Ces Orcs ne sont rien,Survivre à l'embuscade orc,Duvalte,Bon sang ! Ils nous ont remarqués ! Ils arrivent ! Nous n'avons pas d'autre choix que d'effectuer une attaque frontale !<p>Hé ! <YellowBold>[player]</> ! Ne vous avisez pas de mourir ! Ha ha !,,
C'est le moment !,Vaincre les troupiers orc turek,Duvalte,"Argh, peu importe combien nous en tuons, ces fichus orcs ne cessent d'affluer.
<p>Serait-ce des morts-vivants ? Ou éclosent-ils simplement en masse ?
<p>Bon sang ! Ça ne sert à rien de tergiverser ! Finissons-en, <YellowBold>[player]</> !
<p>Oh ! Quand vous voyez un ennemi ressemblant à un capitaine, tuez-le immédiatement ! Ça leur apprendra.",,
C'est le moment !,Vaincre le capitaine des fantassins turek,,,,
Pas de prisonniers,Vaincre des tireurs orcs tureks,Duvalte,"Ha ha ha ! Bien. Maintenant que nous avons tué le chef, le reste de nos troupes devrait pouvoir se charger de l'ennemi.
<p>Bien, éliminons également les autres chefs. Le chef de guerre et quelques lieutenants devraient y être.
<p>Ils se trouveront sans doute au milieu de la horde, fonçons dans le tas.
<p>Mince, des tireurs orcs. <YellowBold>[player]</> ! Éliminez-les pendant que je cherche les meneurs.",,
Détruisez leurs arcs !,Vaincre le capitaine de la garde turek,Duvalte,"Là, regardez ! Vous voyez celui-là, avec les deux sbires ? C'est le capitaine chargé de la défense et des archers.
Abattons-les.
<p>Que faites-vous encore là ? Ah, bien sûr, c'est vous qui devriez le faire.",,
"Aurora, chef magique",Sauver le 3e groupe d'éclaireurs,Duvalte,"Attendez ! Les rangers qui devaient détruire le feu d'alarme ont été repérés. Les imbéciles ! Je les enverrai croupir en prison militaire quand tout sera fini.
<p>Je dois diriger le reste des forces ici. Allez les aider. Allez voir Aurora, elle mène l'escouade des rangers.
<p>Filez et ne vous faites pas tuer !",,
"Aurora, chef magique",Sauver le 3e groupe d'éclaireurs,,,,
"Aurora, chef magique","Parler à Aurora, chef magique",,,,
Affaiblir les forces,Vaincre les gardes de l'autel orc turek,Aurora,"Vous êtes la fameuse légende des Mercenaires Lumargent ? Votre réputation n'était donc pas exagérée ! Mettons-nous-y, alors. Le coin est une vraie zone de guerre.<p>Le territoire orc est vaste et leurs forces sont disséminées. On dirait qu'ils communiquent à l'aide de feux d'alarme.
<p>Si vous détruisez le feu d'alarme, leur organisation volera en éclats.<p>Mais occupons-nous d'abord des gardes à proximité.",,
Détruire le feu d'alarme,Détruire le feu d'alarme orc turek,Aurora,"J'ai contacté l'armée principale pendant que vous vous chargiez des gardes ! Si vous détruisez le feu d'alarme, ils viendront en renfort !<p>Nous devons le réduire en cendres !",Aurora,C'était moins une ! Nous avons de la chance d'être en vie !
Détruire le feu d'alarme,Détruire le feu d'alarme orc turek,,,,
Détruire le feu d'alarme,Prendre d'assaut le bastion,,,,
Détruire le feu d'alarme,Détruire le feu d'alarme orc turek,,,,
Détruire le feu d'alarme,Vaincre les monstres en approche,,,,
Decanus,Vaincre les Decanus orcs,Aurora,"Suite à la destruction du feu d'alarme, les Rangers sanguinaires ont occupé l'avant-poste ! C'est le moment de libérer Windawood !<p>Notre dernière mission est de vaincre le Decanus !
<p>Tuez-les et les orcs tureks perdront leur chaîne de commandement. Aidez-moi, <YellowBold>[player]</> !",,
"Miles, chef du 2e escadron des opérations spéciales","Parler à Miles, chef du 2e escadron",Aurora,"Les renforts avancent, massacrant les orcs !<p><YellowBold>[player]</> devrait vaincre le chef de guerre orc avec Miles, le chef du 2e escadron des opérations spéciales.",Miles,J'ai reçu le message. <YellowBold>[player]</> ! Nous avons presque terminé !
4 chefs orcs,Vaincre le capitaine de patrouille orc turek,Miles,Cherchez les capitaines orcs qui donnent des ordres.<p>J'ai entendu dire que vous en aviez déjà tué deux. Il doit encore rester les unités de patrouille et les capitaines protecteurs.<p>Abattez-les pour anéantir leur chaîne de commandement.,,
4 chefs orcs,Vaincre le capitaine des gardiens orc turek,,,,
Chevaucher le vent,Vaincre les soldats élite orc turek,Miles,"L... Là-bas ! C'est là que les villageois sont retenus prisonniers. Je me demandais où étaient passés les villageois disparus de Gludio. On dirait qu'ils sont tous là.
<p>Nous avons une mission à accomplir, mais nous ne pouvons pas les laisser comme ça. Éliminons d'abord les soldats élites près de la cage !",,
Variable inattendue,Sauver les habitants emprisonnés,Miles,Allez maintenant sauver les prisonniers ! Vite !,,
Rejoignez la force !,Rejoindre les soldats sur l'autel,Miles,"On dirait que les prisonniers vont bien.
<p>C'est le moment de mettre fin à leurs crimes. Nos forces combattent à l'autel. Rejoignez Aurora devant l'autel et éliminez les orcs !",Aurora,Bon travail !
Pour la paix !,Chasser les orcs de l'autel,Aurora,"Grâce à <YellowBold>[player]</>, l'opération est presque terminée. L'heure est venue de libérer Windawood.
<p>Les orcs n'ont pas cessé leur offensive, en revanche. Faites attention à vous !",Hardin,"Alors c'est ici, <p><YellowBold>[player]</>. Vous êtes pile au bon endroit. Je ressens une puissante énergie sombre ici.<p>Cela pourrait-il être... une pierre d'âme... ?"
Détruire la pierre d'âme,Aller à la pierre d'âme noire avec Hardin,Hardin,Nous devons détruire cette pierre d'âme noire le plus vite possible ! Vite !,Hardin,Bon travail. C'était impossible pour des gens normaux de survivre à cela.
Détruire la pierre d'âme,Protéger Hardin en détruisant la pierre d'âme,,,,
Détruire la pierre d'âme,Chef de guerre orc ressuscité,,,,
Détruire la pierre d'âme,Vaincre le chef de guerre orc avec des sombres pouvoirs,,,,
Vers les Terres désolées,Aller à l'entrée de la base,Hardin,"Hum... Les ténèbres s'éveillent également dans les Terres désolées.
<p>Les Terres désolées... Non, il vaudrait mieux que je vous en parle une autre fois.
<p>Theodore devrait déjà se trouver sur place, allez le rejoindre dans les Terres désolées.",Vaughn Windawood,"Bienvenue ! Je vous suis redevable ! Merci !
<p>Nous pouvons maintenant repousser les malfaisants et les orcs du Manoir de Windawood !
<p>La maison Windawood sera reconstruite, même si cela prend des siècles !
<p>La maison Windawood n'oubliera jamais votre nom, <YellowBold>[player]</> !"
Vers les Terres désolées,Aller à l'entrée de la base,,,,
Vers les Terres désolées,Aller à l'entrée de la base,,,,
En route pour les Terres désolées,Aller dans les Terres désolées,Commandant des fant. du sud,"Le chemin vers les Terres désolées ? Suivez simplement cette route. Revenez me voir, à l'occasion.
<p>Ce sera ma tournée !",Theodore,Bienvenue !
En route pour les Terres désolées,,,,,
L'histoire des Terres désolées,Parler à Theodore,Theodore,"Vous ignorez les détails, pas vrai ? Je vous expliquerai tout en chemin.",Theodore,"Les Terres désolées étaient les plus prospères du continent. Mais l'énergie sombre générée lors du sceau de Beleth les a rendu telles que nous les connaissons aujourd'hui.
<p>La maison Windawood, qui prospérait sur les plaines au sud du continent, a commencé à décliner depuis. Arrêtons-nous ici pour l'instant."
Traces du sorcier de la Tour d'ivoire,Trouver la trace du sorcier de la Tour d'ivoire,Theodore,"Les Mercenaires Lumargent pensent que le chaos causé par la Sombre confrérie est liée à Beleth le sombre mystique.
<p>La situation dans les Terres désolées, où Beleth a été scellé, est également sous surveillance.
<p>La Tour d'ivoire a aussi envoyé plusieurs Mystiques enquêter dans les Terres désolées. Votre mission est de les aider.
<p>Les Mercenaires Lumargent se sont alliés à la Tour d'ivoire. Coopérer avec les mystiques sera une bonne expérience pour vous. Vous trouverez peut-être leur trace dans les parages.",,
Test de compétence,Vaincre les transporteurs Ol Mahum,Theodore,"On dirait que les Mystiques de la Tour d'ivoire se trouvent déjà dans les Terres désolées.<p>Avant de commencer votre mission, pourquoi ne pas faire vos preuves ?
<p>Oui, vous avez accompli de grandes choses par le passé, mais les Terres désolées sont d'une autre trempe. Les malfaisants qui y vivent ne sont pas du même acabit.
<p>Hum... Les Ol Mahums qui rôdent devant devraient suffire.",,
Sorcier de la Tour d'ivoire,Trouver le sorcier de la Tour d'ivoire,Theodore,"Bien. Allez maintenant retrouver les Mystiques envoyés par la Tour d'ivoire. J'irai seul, évaluant la situation dans les Terres désolées.
<p>Faites attention à vous et ne ternissez pas la réputation des Mercenaires Lumargent.",,
Choses suspectes,Trouver des objets imprégnés de l'énergie sombre I,Edina de la Tour d'ivoire,"Argh ! Que... Qui êtes-vous ? Vous m'avez fait peur !
<p>Bien sûr que vous avez l'air suspect ! Quel genre de malade irait s'aventurer dans les Terres désolées !
<p>Oh, et en voilà un autre ! Peu importe ! Ne m'approchez pas furtivement si vous ne voulez pas que ma boule de feu vous transforme en grillade !
<p>Attendez... Vous faites partie des Mercenaires Lumargent ? J'ai entendu parler de vous. Mais pouquoi faire appel à vous ? Ne vous mettez pas en travers de mon chemin.
<p>Cherchez d'abord un objet imprégné d'énergie sombre. J'en ressens à proximité.",,
Choses suspectes,Trouver des objets imprégnés de l'énergie sombre II,,,,
Choses suspectes,Trouver des objets imprégnés de l'énergie sombre III,,,,
Assistance de la sorcière,Vaincre les malfaisants invoqués,Edina de la Tour d'ivoire,"Hum ? Quoi ? Qu'est-ce que vous avez trouvé ?<p>... Un sac ? Que... Qu'est-ce que... Quel genre d'objet émettrait une énergie aussi néfaste ?
<p>Hein ? Qu'est-ce que c'est ? Le sac s'ouvre... !",Sorcier Edina de la Tour d'ivoire,"Ah, c'était moins une ! Si je ne n'avais eu personne avec moi, j'aurais péri ! Hé, vous allez bien... mais pourquoi moi... ?
<p>Est-ce qu'ils ne ciblent que les sorciers de la Tour d'ivoire ?"
Trouver un autre moyen,Escorter Edina en lieu sûr,Edina de la Tour d'ivoire,"Hé ! Donnez-moi ce sac. Quoi ?! J'ai été stupide ! Ça ne va pas du tout !
<p>Il n'y a rien que nous puissions faire. Vous devriez quand même le prendre et l'emmener loin de moi.
<p>Allons d'abord en lieu sûr. Je suis presque à court de mana.",Sorcier Edina de la Tour d'ivoire,"Hé, que diable ! Je suis presque sûr qu'ils ne ciblent que les sorciers de la Tour d'ivoire !"
Sécuriser le périmètre,Vaincre les transporteurs Ol Mahum,Edina de la Tour d'ivoire,Reposons-nous ici un moment ! Nous allons camper ici. Sécurisez le périmètre ! Je ne veux pas passer la nuit au milieu des Ol Mahums.,,
À la recherche d'une trace,Suivre le sorcier de la Tour d'ivoire,Edina de la Tour d'ivoire,"Qu'est-ce que cette cape fait ici au milieu des Ol Mahums ? C'est... C'est la cape d'un sorcier de la Tour d'ivoire ! À qui est-ce qu'elle appartient ? Ça... Ça n'annonce rien de bon.
<p>Partons ! Nous ne pouvons pas rester là.",Sorcier Edina de la Tour d'ivoire,"Maintenant, je sais pourquoi les sorciers qui ont été envoyés ici ont disparu ! Ils sont après moi comme si c'était la fin du monde !"
Préparer un camp,Récupérer le bois à brûler du feu de joie,Edina de la Tour d'ivoire,"Cet endroit devrait faire l'affaire. Je vais régénérer mon mana en me reposant un peu. Les Terres désolées sont plutôt fraîches la nuit, pouvez-vous aller ramasser du bois ?",,
Préparer un camp,Retourner auprès d'Edina,,,,
Préparer un camp,Retourner auprès d'Edina,Edina de la Tour d'ivoire,Argh ! Qu'est-ce que c'est que ça ?!,,
Préparer un camp,Vaincre les malfaisants en approche,,,,
Préparer un camp,Parler à Edina,,,,
La requête d'Edina,Trouver les compagnons d'Edina,Edina de la Tour d'ivoire,"Les loups-garous ont laissé tomber un sceau de la Tour d'ivoire... Il appartient à mon ami Edin. Nous avons étudié ensemble... Argh, je hais cet endroit !
<p>Je refuse de finir comme lui, j'arrête tout ! J'utilise la pierre de téléportation dès maintenant ! Allez voir Emon, c'est un mystique. Il devrait rôder dans les parages.
<p>Allez, filez ! Ce sac doit attirer les malfaisants ! Restez loin de moi !",Sorcier Emon de la Tour d'ivoire,"Hum ? Vous êtes ? Pourquoi me demandez-vous mon nom comme ça ?
<p>Hé, comment connaissez-vous mon nom ? Ah ! Vous avez rencontré Edina ? J'avais peur qu'elle erre dans les Terres désolées...
<p>Quoi ? Elle est repartie ? Ça ne peut être... Edina a les pierres de téléportation... Ça veut dire que je dois marcher ?"
Environnement changeant,Récupérer des œufs de basilic,Sorcier Emon de la Tour d'ivoire,"J'étais censé récupérer la pierre de téléportation d'Edina, mais elle est partie ! Donc ça fait trois jours que j'arpente les Terres désolées !
<p>Et je n'ai rien mangé depuis deux jours. C'est la première fois que je jeûne aussi longtemps... Avez-vous quelque chose à manger ?
<p>Sinon, pouvez-vous me rapporter des œufs de basilic ? J'ai toujours voulu y goûter...
<p>Un mystique de la Tour d'ivoire implorant qu'on lui apporte de la nourriture... C'est pathétique...",Sorcier Emon de la Tour d'ivoire,"Ah ! J'ai survécu.
<p>Je ne mourrai pas de faim grâce à vous. Cela me rend triste rien que d'y repenser..."
Environnement changeant,Retourner auprès d'Emon,,,,
Environnement changeant,Parler à Emon,Sorcier Emon de la Tour d'ivoire,"J'ai oublié de vous dire ! Les basilics sont particulièrement agressifs durant la saison des amours.
<p>Leur puissante mâchoire pulvérisera tout ce qui s'approchera de leurs œufs. Faites attention à vous.",,
Environnement changeant,Vaincre les basilics déments,,,,
Vrai visage,Escorter Emon,Sorcier Emon de la Tour d'ivoire,"Pfiou, j'ai le ventre plein. Je peux enfin me concentrer sur la mission.
<p>Je n'ai pas passé trois jours ici pour rien. J'étais en mauvais point, mais maintenant, je me sens prêt.
<p>Je peux vous montrer comment travaille un sorcier de la Tour d'ivoire. Partons d'ici en vitesse. On dirait que le basilic est furieux à cause des œufs.",Sorcier Emon de la Tour d'ivoire,"Vous avez réussi à m'apporter des œufs de basilic, vous m'épatez. Vous êtes ?
<p>Hein ? <YellowBold>[player]</> des Mercenaires Lumargent ? Je n'ai jamais entendu ce nom. Vous êtes vraiment un membre des Mercenaires Lumargent ?
<p>Bref, c'est un plaisir de vous rencontrer. Je suis Emon, sorcier de la Tour d'ivoire."
Une statue suspecte,Enquêter sur la première statue brisée,Sorcier Emon de la Tour d'ivoire,"Comme vous faites partie des mercenaires, je vais vous dire la vérité. Je suis ici pour découvrir si les changements survenus dans la région avaient un lien avec Beleth.
<p>Et le premier camarade qu'ils ont envoyé ici a également disparu. J'étais censé retrouver Edina, mais me voilà seul.
<p>Edina et mon camarade disparu se sont enfuis... Survivre trois jours ici a dû relever du miracle.
<p>On dit que c'est dans cette zone que Beleth a été scellé il y a plusieurs siècles de cela. La statue de Gran Kain devrait se trouver ici même...
<p>J'ignore pourquoi, mais il n'y a absolument rien qui ressemble à une statue. Nous devons étudier les ruines des environs. Aidez-moi à fouiller les lieux.",Sorcier Emon de la Tour d'ivoire,"Si j'avais su que cela arriverait, j'aurais apporté des pierres de téléportation moi-même. Satanée Edina, elle aurait dû me donner une pierre de téléportation avant de partir !
<p>Je dois immédiatement faire mon rapport à la Tour d'ivoire... C'est un problème.
<p>Eh bien... il y a quelqu'un qui peut transmettre un message à la Tour d'ivoire sans pierre de téléportation. Nous devons aller le voir d'abord."
Une statue suspecte,Enquêter sur la deuxième statue brisée,,,,
Une statue suspecte,Enquêter sur la troisième statue brisée,,,,
Une statue suspecte,Enquêter sur la troisième statue brisée,Sorcier Emon de la Tour d'ivoire,"On dirait que les pierres sur le sol faisaient partie de la statue de Gran Kain. La statue de Gran Kain qui constituait le sceau a été détruite...
<p>Beleth a peut-être bien ressuscité, après tout. Les personnes liées à sa résurrection auraient tué mes collègues pour les faire taire ?",,
Comment se cacher I,Récupérer du sang de basilic des Terres désolées,Sorcier Emon de la Tour d'ivoire,"Quoi qu'il en soit, vous semblez posséder un objet intéressant. Un sac imprégné d'énergie sombre...
<p>Vous pensez le garder ? Je vous suggère de vous en débarrasser... Mais il constitue aussi une preuve de ce qu'il s'est passé ici.
<p>Hum... Laissez-moi l'examiner. Il... comporte une malédiction visant une cible en particulier. Il faut s'en occuper comme il se doit. Fort heureusement, c'est ma spécialité.
<p>J'aurais besoin de quelques ingrédients, mais cela peut être contrôlé. Pouvez-vous me rapporter du sang de basilic ?",,
Comment se cacher II,Récupérer de l'essence de fourmi mutante en armure,Sorcier Emon de la Tour d'ivoire,"Le sang de Basilic regorge aussi d'énergie sombre. Il suffit simplement de l'appliquer comme ceci. Hum... Ça sent le poisson pourri.
<p>J'ai maintenant besoin d'un autre ingrédient. De l'essence de fourmi mutante. Inutile de vous expliquer pourquoi, n'est-ce pas ?",Sorcier Emon de la Tour d'ivoire,"Vous pouvez utiliser l'essence de fourmi mutante comme ceci. C'est collant, donc ce n'est pas la sensation la plus agréable."
Trouver les marchands,Aller au camp avec Emon,Sorcier Emon de la Tour d'ivoire,"Voilà, j'en ai fini avec le traitement temporaire. La malédiction ne s'activera plus.
<p>Nous devrions aller au camp où se trouve Staris le marchand. C'est un ami qui connaît très bien la zone. Il pourrait transmettre le message à la Tour d'ivoire en un rien de temps.
<p>Ah... Restez loin de moi, s'il vous plaît. Cette odeur est insupportable. Je pourrais rendre le steak d'ours rouge que j'ai mangé il y a trois ans.",Sorcier Emon de la Tour d'ivoire,Hm... C'est une mesure de fortune. Cela aurait été encore pire sans ça.
Un marchand attaqué,Trouver la source du hurlement,Sorcier Emon de la Tour d'ivoire,"Encore un peu et nous atteindrons le camp de Staris. Argh, pourriez-vous rester loin de moi ?",,
,,Ancêtre mystérieux,Argh ! À l'aide ! Que quelqu'un vienne m'aider !,,
,,Sorcier Emon de la Tour d'ivoire,"Ah ! Quelqu'un est en danger. Je ne me mêle généralement pas des affaires des autres, mais cela attise ma curiosité.",,
Un marchand attaqué,Protéger le marchand attaqué,,,,
Un marchand attaqué,Parler au vieux survivant,,,,
Neutraliser le poison des fourmis,Récupérer de la salive de fourmi en armure,Vieux survivant,"Argh, ce n'est pas bon. Ce doit être le poison de basilic. Mon corps est paralysé...",Vieux survivant,"Fiou... Mon corps retrouve ses sensations. Les malfaisants sont légion ces jours-ci. Les routes qui étaient autrefois sûres ne le sont plus.
<p>Quelle est cette odeur ? On dirait un mélange de sang de basilic et d'essence de fourmi mutante !"
