Id,NpcName,DialogMessage
112011,@112001,Le contenu de la quête change.
112012,@112001,"Vous pouvez terminer les quêtes entreprises, ou attendre qu'elles soient <YellowBold>automatiquement terminées, une fois le délai passé</>."
112013,@112001,"Si vous n'aimez pas attendre, vous pouvez aussi <YellowBold>dépenser des Adena pour les terminer instantanément</>."
112014,@112001,"Ici, vous pouvez consulter votre taux d'accomplissement de quête quotidienne et obtenir des récompenses supplémentaires."
112015,@112001,"Ici, vous pouvez changer les quêtes en attente."
112016,@112001,<YellowBold>Changer les quêtes</> judicieusement vous aidera à gagner en force.
112017,@112001,Tirez-en profit dès maintenant ou vous risquez de le regretter plus tard !
112018,,
113001,@112001,Passons maintenant aux quêtes hebdomadaires !
113002,@112001,@112002
113003,@112001,"Ensuite, touchez Quêtes."
113004,@112001,"À présent, touchez Quêtes hebdomadaires."
113005,@112001,"Ici, vous pouvez entamer des quêtes à terminer en une semaine."
113006,@112001,Vous pouvez terminer jusqu'à <YellowBold>15 quêtes par jour</>.
113007,@112001,Vous devrez travailler dur sur vos quêtes pour décrocher les récompenses !
113008,@112001,Vous pouvez consulter leur progression ici.
113009,@112001,Entamez une quête ! Touchez le bouton Quête.
113010,@112001,Terminez régulièrement des quêtes hebdomadaires pour décrocher des récompenses !
113011,@112001,N'oubliez pas qu'il est essentiel d'accomplir des quêtes hebdomadaires <YellowBold>tous les jours</> !
113012,,
114001,@29001,Vous pouvez enfin faire des <YellowBold>dons de clan</> !
114002,@29001,Les dons servent à faire fonctionner le clan !
114003,@29001,Voyons comment effectuer des dons.
114004,@29001,Accédons au menu Clan.
114005,@29001,Touchez le bouton Donner.
114006,@29001,"Vous pouvez effectuer des dons d'Adena,"
114007,@29001,de Preuves de sang
114008,@29001,et de Météorites rouges.
114009,@29001,"Votre don aura plus d'effet s'il consiste en Preuves de sang ou Météorites rouges,"
114010,@29001,mais acquérir ces dernières peut s'avérer complexe.
114011,@29001,Je vais vous donner quelques Preuves de sang pour cette fois.
114012,@29001,Essayez d'effectuer un don de Preuves de sang.
114013,@29001,N'oubliez pas de récupérer les récompenses de don !
114014,@29001,Les scores de contribution indiquent les membres du clan ayant le plus donné.
114015,@29001,"Oh ! J'ai failli oublier de parler des <YellowBold>Pièces de clan</>. Chaque fois que vous réalisez un don, vous recevez des Pièces de clan. Vous pouvez ensuite les utiliser pour effectuer des achats au Magasin du Clan ou acheter des buffs de clan."
114016,@29001,"Sortons d'ici, à présent."
114017,@29001,Voici le Magasin du Clan dont je parlais.
114018,@29001,"Il propose des objets améliorant le clan et utiles pour vous, alors ouvrez l'œil."
114019,@29001,"Vous devrez remplir certaines conditions pour acheter des objets spécifiques, mais cela ne devrait pas être un problème pour vous."
114020,,
115001,@29001,Pardon ? Vous ne faites pas encore partie d'un <YellowBold>clan</> ?!
115002,@29001,Laissez-moi vous rappeler comment rejoindre un clan.
115003,@29001,@114004
115004,@29001,Suivez-moi.
115005,@29001,Touchez le dernier bouton.
115006,@29001,Vous voyez tous ces clans ?
115007,@29001,Il existe tant d'avantages à rejoindre un clan !
115008,@29001,Je parie que vous ne le regretterez pas.
115009,,
116001,@29001,J'espère que vous vous habituez à votre clan.
116002,@29001,L'heure est venue de vous apprendre quelque chose de nouveau.
116003,@29001,Retournons au menu Clan.
116004,@29001,@115004
116005,@29001,Je veux vous montrer les succès de clan !
116006,@29001,Tous les membres de clan contribuent aux succès de clan et l'intégralité du clan reçoit des récompenses lorsqu'ils sont accomplis !
116007,@29001,Les récompenses individuelles sont envoyées à chaque membre.
116008,@29001,<YellowBold>Les récompenses de clan sont envoyées vers le stockage du clan.</>
116009,@29001,"Cependant, les récompenses ne sont disponibles que si les succès sont accomplis dans les délais, et tous les membres doivent donc unir leurs forces."
116010,@29001,"Les succès demandent beaucoup de coopération, mais l'union fait la force !"
116011,,
117001,@29001,Appréciez-vous de faire partie d'un clan ?
117002,@29001,J'ai une information vitale sur les clans.
117003,@29001,@114004
117004,@29001,Voici le donjon de clan.
117005,@29001,Les joueurs appartenant au même clan peuvent accéder ensemble au donjon de clan et y défier de puissants boss.
117006,@29001,"Les membres de clan peuvent travailler ensemble pour conquérir le donjon de clan, l'épreuve de clan ultime !"
117007,@29001,"Le combat sera difficile, mais les récompenses en valent la peine !"
117008,@29001,Défier le donjon de clan est une bonne chose pour le clan et vous permet d'améliorer vos capacités !
117009,@29001,Coopérez avec d'autres membres et devenez imbattables !
117010,,
118001,@11001,Bienvenue. Vous pouvez consulter la <YellowBold>progression de la quête</> ici.
118002,@11001,"Ici, vous pouvez voir les <YellowBold>quêtes en cours</>, les <GreenBold>quêtes terminées</> et les quêtes à accomplir."
118003,@11001,Regardez ! Vous y trouvez même des <YellowBold>récompenses</> supplémentaires.
118004,,
119001,@18001,Vous vous intéressez à la fabrication ? <p> Ahahah ! C'est formidable !<p> La qualité UR ne s'obtient que par la fabrication ! Voici ce qu'il y a à savoir. Écoutez bien !
119002,@18001,"Pour commencer, placez l'équipement à fabriquer ici."
119003,@18001,Vous aurez besoin de la recette de l'équipement souhaité.
119004,@18001,"Ensuite, il vous faut des minéraux et des bois rares."
119005,@18001,"Où en étais-je... Ah, oui. Il vous faut des matériaux tels que des Pierres d'amélioration radieuses."
119006,@18001,Mais aussi des débris que vous obtiendrez en recyclant armes ou armures.
119007,@18001,"En réunissant ces quatre éléments, vous serez en mesure de fabriquer de l'équipement de qualité UR."
119008,@18001,"Oh, j'ai failli oublier !<p>L'équipement de qualité UR peut être fabriqué qu'avec de l'équipement de qualité SR niveau 30 !<p>L'équipement de qualité UR maintient son perfectionnement, sa revalorisation, ses stats extra et ses détails d'attribut !<p>Les quatre matériaux peuvent tous perfectionner l'équipement. Pensez à perfectionner votre équipement dès que vous mettez la main sur l'un des matériaux. Vous apprécierez sûrement l'amélioration de votre équipement !<p>Bien sûr, un équipement de qualité UR fabriqué avec les quatre matériaux serait bien plus puissant ! Hahaha !"
119009,,
201001,@29001,Ouah ! Vous voulez effectuer un transfert de classe ? C'est incroyable !
201002,@29001,J'ai un message pour vous. Cela concerne l'épreuve du transfert de classe.
201003,@29001,Les Mercenaires Lumargent accordent de nouvelles classes aux aventuriers capables de réussir leur épreuve.
201004,@29001,"En changeant de classe, vous pouvez apprendre d'autres <YellowBold>compétences</> et ainsi gagner en puissance."
201005,,
201006,@29001,"Regardez, voici la première épreuve."
201007,@29001,"Pour réussir l'épreuve, vous devez vaincre 50 monstres."
201008,@29001,Cela permettra de mesurer vos capacités de combat de base.
201009,@29001,"J'ai confiance en vos talents, vous réussirez haut la main !"
201010,@29001,La prochaine épreuve vous sera révélée si vous réussissez la première.
201011,@29001,"Une fois les sept épreuves réussies, vous pourrez procéder à un transfert de classe."
201012,@29001,"Ensuite, vous gagnerez encore en puissance !"
201013,@29001,"Vous avez réussi, <YellowBold>[player]</> !"
201014,@29001,"À notre prochaine rencontre, vous aurez encore gagné en puissance !"
201015,,
202001,Lonna,Je me disais que des Adena pourraient vous servir...
202002,@202001,Je vais vous montrer le meilleur endroit où trouver des Adena.
202003,@202001,C'est à l'intérieur de ce donjon !
202004,@202001,Touchez ceci.
202005,@202001,Touchez le bouton Donjon d'Adena.
202006,,
202007,@202001,"Ce donjon abrite Kresous, le dragon d'or."
202008,@202001,Tuez Kresous pour piller sa réserve d'Adena !
202009,@202001,"Les entrées dans le donjon d'Adena sont limitées à la journée, alors rentabilisez-les !"
202010,@202001,J'ai hâte de vous écouter raconter votre victoire face au dragon !
202011,,
203001,Aida,Eh ! Envie de découvrir un endroit génial pour trouver de l'équipement ?
203002,@203001,"Inutile de chercher plus loin, c'est bien dans ce donjon spécial !"
203003,@203001,Touchez ceci.
203004,@203001,Sélectionnez ici un Gardien du temple !
203005,,
203006,@203001,Protégez l'<YellowBold>Artefact sacré</> et vous trouverez tout l'<YellowBold>équipement</> dont vous avez besoin.
203007,@203001,Il existe tout de même des conditions. Le Gardien du temple est réservé aux joueurs faisant partie d'un <YellowBold>groupe</> et vous ne pouvez y accéder que <YellowBold>quelques fois par jour</>.
203008,,
204001,Tiana,Tombez-vous à court de Parchemins pour perfectionner votre équipement ?
204002,@204001,Je connais l'endroit qu'il vous faut !
204003,@204001,Le donjon de Parchemin de perfectionnement.
204004,,
204005,@204001,"Descellez l'Artefact sacré et obtenez des Parchemins de perfectionnement ! Faites de votre mieux, car le <YellowBold>nombre d'entrées quotidiennes est limité</> !"
204006,@204001,Perfectionner vos armes est le <YellowBold>moyen le plus simple et le plus efficace</> pour gagner en puissance !
204007,,
205001,@202001,Mon petit doigt me dit que vous avez besoin d'aide pour gagner en force.
205002,@202001,Je vais vous montrer l'endroit idéal pour développer votre niveau !
205003,@202001,Touchez ceci.
205004,@202001,Épreuves d'expérience !
205005,,
205006,@202001,"Ici, vous pouvez obtenir de grandes quantités d'EXP... mais ne comptez pas trop dessus car <YellowBold>le nombre d'entrées par jour est limité</>."
205007,@202001,Repoussez vos limites et gagnez en niveau ! Je parie que vous aurez pris du muscle à notre prochaine rencontre !
205008,,
207001,@18001,"Bienvenue. Depuis la nuit des temps, les Mercenaires Lumargent sont considérés comme un symbole de justice, mais ils sont aussi réputés pour leurs <YellowBold>capes</> au style raffiné et unique.<p>Il est grand temps que vous ayez votre propre cape. Ne vous en faites pas, je vais vous montrer comment faire !<p>Tout d'abord, il va vous falloir une broche pour votre cape. Tenez, prenez ça et obtenez une Cape de l'aventurier."
207002,@18001,Appuyez sur Obtenir.
207003,@18001,Appuyez sur Équiper.
207004,@18001,La Cape de l'aventurier vous va à ravir ! Vous pouvez rendre votre cape encore plus élégante avec de la laine. Prenez cette bobine de fil.
207005,@18001,Appuyez sur Développement.
207006,@18001,"Appuyez sur Développement, juste ici."
207007,,
207008,@18001,Votre cape est déjà beaucoup plus jolie ! Qu'en pensez-vous ?
207009,@18001,"Vous pouvez utiliser du Tissu magique pour modifier les stats extra de votre cape.<p>Continuez comme ça jusqu'à obtenir la stat extra que vous désirez.<p>C'est tout ce que j'ai à vous dire sur les capes. Et maintenant, à vous de fabriquer votre propre cape !"
301001,@18001,"Ah, je vois que le perfectionnement a échoué."
301002,@18001,L'échec de perfectionnement <YellowBold>+6 d'équipement de</>perfectionnement peut provoquer une<YellowBold>baisse du niveau</>de perfectionnement.
301003,@18001,Mais notez que vous pouvez utiliser la <YellowBold>Protection de Maphr</> pour empêcher le niveau de perfectionnement de baisser.
301004,@18001,"De plus, les équipements perfectionnés de <YellowBold>+7, +10 et +20</> ou supérieur ne chutent pas en-dessous de ces valeurs."
301005,@18001,Il est recommandé de garder ceci à l'esprit lorsque vous perfectionnerez votre équipement dans le futur !
301006,@18001,Je vais vous donner une Protection de Maphr à titre démonstratif.
301007,@18001,"Touchez ""Divers""."
301008,@18001,Vous voyez l'objet Protection de Maphr ?
301009,@18001,La <YellowBold>Protection de Maphr</> est un objet de très grande valeur qui empêche les niveau de perfectionnement de diminuer après l'échec d'un perfectionnement.
301010,@18001,"Allez-y, touchez ""Atelier"" !"
301011,@18001,Collectez les fragments de Protection de Maphr à partir de l'Atelier pour créer une <YellowBold>Protection De Maphr</>.
301012,,
302001,@21001,"Avez-vous déjà entendu parler des <YellowBold>pierres d'invocation de monstre rare</> ? Non ? Eh bien, nous allons jeter un œil à l'utilisation des pierres d'invocation de monstre rare pour obtenir des cœurs de monstres."
302002,@21001,Touchez l'inventaire.
302003,@21001,Rendez-vous sur l'onglet Consommables.
302004,@21001,"Ici, prenez une pierre d'invocation de monstre rare."
302005,@21001,Essayez de toucher Utiliser.
302006,@21001,Voyez-vous tous ces monstres rares ? Sélectionnez celui qui vous intrigue le plus.
302007,@21001,"Il y a des cœurs de monstre pour chacun des monstres rares.
<p>Assurez-vous de terminer les quêtes hebdomadaires pour accumuler ces pierres d'invocation de monstre rare."
302008,@21001,Touchez Invoquer !
302009,@21001,C'est ce bouton juste ici !
302010,@21001,여기를 누르면 된다네!
