Id,Name,EffectTypeName,Desc
301007,Cruma Swamp Fortress,Dmg. Taken from Elite Monsters Decrease,Dmg. Taken from Elite Monsters -2%
301008,Summit of Dissonance Fortress,@301006,Damage Dealt to Elite Monsters +10%
301009,Shrieking Hallows Fortress,@301007,Dmg. Taken from Elite Monsters -4%
301010,Giran Dominion Fortress,Dmg. Dealt to Bosses Increase,Damage Dealt to Bosses +5%
301011,Deathly Fog Shores Fortress,Dmg. Taken from Boss Monsters Decrease,Dmg. Taken from Bosses -2%
301012,Devil's Isle Fortress,@301010,Damage Dealt to Bosses +10%
301013,Haunted Necropolis Fortress,@301011,Dmg. Taken from Bosses -4%
301014,Dragon Valley Fortress,Dmg. Dealt to Players Increase,"Damage Dealt to Players +2%
(Excludes Castle Siege, Fortress Siege)"
301015,Northwind Plateau Fortress,Dmg. Taken from Players Decrease,"Damage Taken from Players -2%
(Excludes Castle Siege, Fortress Siege)"
301016,Eternal Lands Fortress,@301014,"Damage Dealt to Players +4%
(Excludes Castle Siege, Fortress Siege)"
301017,Ivory Tower Conquered Fortress,@301015,"Damage Taken from Players -4%
(Excludes Castle Siege, Fortress Siege)"
301018,Talking Island Fortress,@132221,"Speed +2%
(Excludes Castle Siege, Fortress Siege)"
301030,Conquered Fortress Buff C,"HP, MP, Speed Increase","HP, MP, Speed +2%
(Excludes Castle Siege, Fortress Siege)"
301031,Conquered Fortress Buff B,@301030,@301030
301032,Conquered Fortress Buff A,@301030,"HP, MP, Speed +3%
(Excludes Castle Siege, Fortress Siege)"
301033,Conquered Fortress Buff S,@301030,"HP, MP, Speed +4%
(Excludes Castle Siege, Fortress Siege)"
301034,Conquered Fortress Buff R,@301030,"HP, MP, Speed +6%
(Excludes Castle Siege, Fortress Siege)"
301035,Conquered Fortress Buff SR,@301030,"HP, MP, Speed +8%
(Excludes Castle Siege, Fortress Siege)"
301036,Conquered Fortress Buff UR,@301030,"HP, MP, Speed +10%
(Excludes Castle Siege, Fortress Siege)"
302001,Lord's Wisdom,"HP, MP Potion Effectiveness Increase","HP and MP Potion effectiveness +20%. (Excludes Castle Siege, Fortress Siege)"
302002,Lord's Glory,"Monster Defeat Exp. Gain, Core Drop Rate Increase",Exp. from Monsters & Core Drop Rate +20%
302003,Lord's Grace,"Monster Defeat Item Drop Rate, Adena Gain Increase",Aden from Monsters & Item Drop Rate +20%.
400001,Sanctuary Buff,"Adena, Exp. Gain, and Speed Increase","Adena Gain, Exp. Gain, & Speed Increase"
400002,Gran Kain’s Rage,"Atk., Def., and Atk. Spd Increase","Atk., Def., and Atk. Spd Increase"
500001,Eldru's Rage,"Atk., Def., Speed, and Atk. Spd. Increase","Display rage towards weak enemies / Double Atk. & Def., Speed & Atk. Spd. Increase"
510001,Daily Diamond Bonus Buff,@132221,Speed +8%
510002,매일 사냥 혜택 버프,"아이템 획득 확률, 아데나 획득량 20% 증가",아이템 획득 확률 / 아데나 획득량 20% 증가
900001,Tower of Insolence Boss Spotlight,Strong,Strong
301,Blessing of Robust Ratel {TextParam1},Speed,Blessing of Robust Ratel increases Speed.
302,@301,Extraction Speed,Blessing of Robust Ratel increases Extraction Speed.
303,@301,Extraction Amount,Blessing of Robust Ratel increases Extraction amount.
304,Garden Sentry’s Blessing,Garden Sentry Buff,A blessing from the Garden Sentry. Increases Extraction amount by 2 times.
305,Garden Sentry,Garden Sentry,The first skill the Garden Sentry uses when it spawns.
306,Garden Sentry Effect,Garden Sentry Effect,The effect of the skill that the Garden Sentry uses regularly.
401,Spring of Recovery,Spring of Recovery,The first skill the Spring of Recovery uses when it spawns.
402,Spring of Recovery Buff,Spring of Recovery Buff,HP recovers quickly near the Spring of Recovery.
403,Fortress Siege Revive Buff,@1004,Applies Invincibility briefly upon being revived during a Fortress Siege.
451,Castle Siege Defender’s Revive Buff,@1004,Applies Invincibility briefly upon being revived during a Castle Siege.
452,@451,@301,Allows faster Speed briefly upon being revived during a Castle Siege.
453,Castle Siege Attacker’s Revive Buff,@1004,@451
454,@453,@301,@452
501,Block PK,Block PK,"Not subject to PK. (Excludes Fortress Siege, Castle Siege, Battlefield)"
502,@501,@501,@501
503,@501,@501,@501
504,@501,@501,@501
510,Einhasad’s Blessing,Einhasad’s Blessing,Increases Field Hunt Exp. and Extraction Exp. gained by 100%.
511,@510,@510,Increases Field Hunt Exp. and Extraction Exp. gained by 200%.
720212,Pounce - Stun,@11222,@1011
1720212,@720212,@11222,@1011
720222,Spit Poison - Poison,Poison,Applies Poison and receive damage over time.
1720222,@50007,@720222,Poisoned and receives damage over time.
1720223,Puddle of Poison,Puddle of Poison,
720232,Release Pheromone - P. Def. Decrease,P. Def. Decrease,Decreases P. Def.
720233,Release Pheromone - M. Def. Decrease,M. Def. Decrease,Decreases M. Def.
720234,Release Pheromone - Speed Decrease,@12231,Decreases Speed.
1720232,@720232,@720232,@720232
1720233,@720233,@720233,@720233
1720234,@720234,@12231,@720234
1720310,Large Nurse Ant’s Blessing_1,@1004,
1720311,Large Nurse Ant’s Blessing_2,@1004,
1720312,Large Nurse Ant’s Blessing_3,@1004,
1720316,Self-Stun,@11222,
720241,Dig - Invisibility,@100002,
720242,Dig - Invincibility,@1004,
720243,Dig - Stun,@11222,
720251,Berserk (Queen Ant),@905502,
720282,Basic Attack + Slow,Basic Crit. Dmg. Resist,@720234
720301,Immunity from physical attacks for {TextParam1} sec.,,
721211,Increases Def. for {TextParam1} sec.,,
721222,Queen Ant Basic Attack Enhance,@720222,@720222
7212411,Ant Buff (For displaying time),Remaining Time Until Self-Destruction,
721241,Ant Buff {TextParam1},,
721242,@721241,,
721243,@721241,,
721244,@721241,,
721245,@721241,,
721246,@721241,,
721301,@720243,@11222,
721321,Binding,,Binds and makes immobile.
721332,Nurse Ant Buff,,
721341,Nurse Ant Self Buff,,
17200022,@50007,,@1720222
17200032,@1720223,@1720223,
17200033,Tripped,,
17200052,@50005,,Cannot move.
17200091,Berserk,,
720312,Blood Blade: Bleed,Bleed,Deals damage over time for 30 seconds (Stackable).
720321,Blood Protection,Shield,A shield that lasts for 10 seconds.
720351,Blood Berserker,Berserk,Berserk
720352,@720351,@720351,@720351
720353,Blood Berserker (Very Hard),@720351,@720351
720372,@50005,Varcarlo: Stun,
7203721,@50005,Varkaron (Very Hard): Stun,
720361,Bloody Slap: Bleed,Bleed 2,@720312
72038,Blood Vortex: Def. Decrease,@13211,Decreases Def. for 10 seconds (Stackable).
172035,Varkaron’s Clone: Atk. Enhance Buff,Atk. Enhancement,Atk. Enhancement
720391,Summon Clone: Cooldown,Cooldown,Simple Cooldown
720441,Gravity Poison,Damage over Time,Deals damage over time for 30 seconds.
720451,Core Rampage,@720351,Rampage
720461,Mind Control,Mind Control,Become confused and become unable to distinguish allies from foes.
720472,Drill Smash (Stun),@11222,@1011
720482,Gatekeeper’s Roar (Silence),@142321,Unable to Use Skills
720511,Easy Summon {TextParam1},Cooldown Test,@720391
720521,@720461,@720461,@720461
720531,@720461,@720461,@720461
720541,@720511,@720511,@720391
720551,Normal Summon {TextParam1},@720511,@720391
720561,@720551,@720511,@720391
720571,@720551,@720511,@720391
720581,Hard Summon {TextParam1},@720511,@720391
720591,@720581,@720511,@720391
720601,@720581,@720511,@720391
600,Mind Control (Test),@720461,Mind Control (Data Currently Being Tested)
741141,Rupture,@11222,Rupture applies Stun.
741171,Marlox Fatigue,@11222,"Marlox becomes fatigued.
Damage taken by Marlox increases significantly."
741191,Demon Totem Buff (Stackable),Stackable Buff,"When stacked, applies Stun."
7411911,@741171,@11222,Marlox becomes fatigued.
7411912,Marlox_Strong (Status),Demonic Immunity,Demonic Immunity prevents you from taking any damage.
601391,Decay,Atk. Spd Decrease,Decreases Atk. Spd.
601402,Dazed,Attack Accuracy Rate Decrease,Decreases Accuracy Rate of attacks.
601412,@50006,@720312,Take damage over time from bleeding.
601441,@50006,@720312,@601412
601462,@50005,@11222,@1011
601472,Knock Down,@1001,Fallen Over
601612,@601472,@1001,@601472
601622,Slow,@10122,Speed Decrease
601642,@50007,Poison,Take damage over time from poisoning.
601,@50005,@1011,@1011
910245,Organic Honey Candy,,"Atk. +1,500"
910246,Strawberry Candy,,"Max HP +3,000"
910247,Chocolate Candy,,"Max MP +3,000"
910248,Grape Candy,,"Def. +2,000"
910249,Spring Sprout,,@910248
910250,Well Done,,@910245
910251,Grape,,Increases Critical Damage by 3%.
910252,Watermelon,,@910246
910253,Oriental Melon,,@910248
910254,Raspberry,,@910245
910255,Feldheim’s Treasure Hunt Key,,@910246
910256,Firework Effect Animation Data 1 ,,Firework Effects Data 1
910257,Firework Effect Animation Data 2,,Firework Effects Data 2
910258,Firework Effect Animation Data 3,,Firework Effects Data 3
910259,Firework Effect Animation Data 4,,Firework Effects Data 4
602,Buff for displaying field boss.,For displaying field boss,For displaying field boss
800000,Alarm Icon (Test),Display Alarm Icon,Alarm Icon Display Test
805004,@720312,@720312,@720312
411005,Piercing Wound,Piercing Wound,Bleeding from wound decreases Def.
411010,Anemia,@11222,
411011,Forceful HP Drain,Forceful HP Drain,Leonard drains HP forcefully.
411018,Vampirize,Atk. Increase and Def. Decrease,Blood becomes that of a vampire and causes rage.
411019,Vampiric Change,@720461,Blood becomes completely vampiric and an ally’s blood becomes the new target.
411036,Rage Of Blood I,,
411037,Rage Of Blood II,,
411038,Rage Of Blood III,,
412005,@411005,@411005,@411005
412010,@411010,@11222,
412011,@411011,@411011,@411011
412018,@411018,@411018,@411018
412019,@411019,@720461,@411019
412036,@411036,,
412037,@411037,,
412038,@411038,,
413002,Enraged Blood,Atk. and Atk. Spd. Increase,
413005,@411005,@411005,@411005
413010,Leonard: Anemia,@11222,
413011,@411011,@411011,@411011
413013,Corrosive Acid,Dmg. over Time and Speed Decrease,Sticky vomit limits movement and melts skin.
413016,Bat: Invisible,,
4130212,Recharge Blood: Invincible,@1004,
4130213,Recharge Blood: Stun,@11222,
413018,@411018,@411018,@411018
413019,@411019,@720461,@411019
4130272,Blood Clot Glow,,
413034,Phlegmatic Supersaturation,,
413035,Phantom of Zaken Invincibility,@1004,@1004
413036,@411036,,
413037,@411037,,
413038,@411038,,
413041,Leonard: Blood Hell,@11222,
414002,@413002,@413002,
414005,@411005,@411005,@411005
414010,@411010,@11222,
414011,@411011,@411011,@411011
414013,@413013,@413013,@413013
414016,@413016,,
414018,@411018,@411018,@411018
414019,@411019,@720461,@411019
414036,@411036,,
414037,@411037,,
414038,@411038,,
414041,@413041,@11222,
414043,Tark Invisibility Buff,@11222,
414045,Vampiric Resonance,,
4010062,Rock Smash: Stun,@11222,@1011
4010202,Target Identified: Target,Target,Becomes the target of axe throws.
401021,Ember,,Explodes after a short duration creating fire on the ground.
401026,Ignition,Additional Damage (Stackable),An explosion due to Ignition will deal significantly more damage.
401009,Ramog Royal Guard Berserk,Animation,
401010,Orc Shaman Soul: Animation,,
401011,Nebulite Crystal: Stun,@11222,
401013,Self-destruct Timer,@7212411,
401014,Self-destruct Animation Buff 1,,
401015,Self-destruct Animation Buff 2,,
4020012,Strong Slash: Knock Down,@1001,@601472
4010351,Explosion Standby: Incapacitation,For Incapacitating Ramog,
4020101,Explosion Standby: Incapacitation,@12231,
4010361,Paagrio’s Movement Buff,Mobile,
4010222,@50001,Flame,
401000,Orc’s Power,Orc Supply Box Buff,
4011032,Target Identified: Stun,@1001,
4011042,@401021,Ember,Embers stick to the body and deal continuous damage.
4011022,Ember Explosion 1,@4011042,
4011023,Ember Explosion 2,,
4011092,Ember Explosion: Knock Down,@1001,
4012022,@401026,,@401026
4012051,Explosion Standby,,
4012061,@4010361,,
401217,Berserk Standby,,
401218,Ramog Self Stun,,
4012092,Paagrio’s Glow,,
401211,Ramog - Berserk,,
9902011,Cloak Effect - PVE Attack Disable Barrier: 1 time,,
9902012,Cloak Effect - PVE Attack Disable Barrier: 2 times,,
9902013,Cloak Effect - PVE Attack Disable Barrier: 3 times,,
9903011,Cloak Effect - PVP Rare Skill Barrier: 1 time,,
9903012,Cloak Effect - PVP Rare Skill Barrier: 2 times,,
9903013,Cloak Effect - PVP Rare Skill Barrier: 3 times,,
1000000,Elite Monster Dmg. Increase,Elite Monster Dmg. Increase Buff,15% Increased Damage to Elite Monsters
1000001,Boss Dmg. Increase,Boss Dmg. Increase Buff,15% Increased Damage to Bosses
1000002,Magical Monster Dmg. Increase,Magical Monster Dmg. Increase Buff,30% Increased Damage to Magical Monsters
420001,Paladin,,
420002,Warlord,,
420003,Treasure Hunter,,
420004,@11244,,
420005,Sorcerer,,
420006,Bishop,,
420007,Temple Knight,,
420008,Swordsinger,,
420009,Plains Walker,,
420010,Silver Ranger,,
420011,Spellsinger,,
420012,Elder,,
420013,Shillien Knight,,
420014,Bladedancer,,
420015,Abyss Walker,,
420016,Phantom Ranger,,
420017,Spellhowler,,
420018,Shillien Elder,,
420019,Guardian,,
420020,Slayer,,
420021,Scavenger,,
420022,War Ranger,,
420023,Battle Mage,,
420024,Sage,,
731211,자켄 밤 1단계,,
731221,자켄 밤 2단계,,
731231,자켄 밤 3단계,,
731241,자켄 밤 4단계,,
731251,자켄 밤 5단계,,
731261,자켄 밤 6단계,,
730223,Return,,
730233,Return Animation,,
731361,Zaken Pirates Soldier,,
731391,Zaken Pirates Captain,,Greatly decreases Def.
730271,Standby,,Decreases P. Def. and M. Def.
730281,Hide,,
730222,Teleportation + Move to First Boat,,
730232,Teleportation + Move to Second Boat,,
731412,Ambiguous Slime,,
731461,Mouse - Invisible,,
731471,Mouse - Return,,
810000001,Lv.1 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 10%.
The effect lasts for 1 hour."
810000002,Lv.2 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 20%.
The effect lasts for 1 hour."
810000003,Lv.3 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 30%.
The effect lasts for 1 hour."
810000004,Lv.4 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 40%.
The effect lasts for 1 hour."
810000005,Lv.5 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 50%.
The effect lasts for 1 hour."
810000006,Lv.6 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 60%.
The effect lasts for 1 hour."
810000007,Lv.7 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 70%.
The effect lasts for 1 hour."
810000008,Lv.8 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 80%.
The effect lasts for 1 hour."
810000009,Lv.9 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 90%.
The effect lasts for 1 hour."
810000010,Lv.10 Clan Potion: Adena Buff,@40002,"Once used, the amount of Adena gained is increased by 100%.
The effect lasts for 1 hour."
810000101,Lv.1 Clan Potion: Item Drop Buff,Item Drop Rate Increased,"Once used, Item Drop rate is increased by 10%.
The effect lasts for 1 hour."
810000102,Lv.2 Clan Potion: Item Drop Buff,@810000101,"Once used, Item Drop rate is increased by 20%.
The effect lasts for 1 hour."
810000103,Lv.3 Clan Potion: Item Drop Buff,@810000101,"Once used, Item Drop rate is increased by 30%.
The effect lasts for 1 hour."
810000104,Lv.4 Clan Potion: Item Drop Buff,@810000101,"Once used, Item Drop rate is increased by 40%.
The effect lasts for 1 hour."
810000105,Lv.5 Clan Potion: Item Drop Buff,@810000101,"Once used, Item Drop rate is increased by 50%.
The effect lasts for 1 hour."
810000106,Lv.6 Clan Potion: Item Drop Buff,@810000101,"Once used, Item Drop rate is increased by 60%.
The effect lasts for 1 hour."
810000107,Lv.7 Clan Potion: Item Drop Buff,@810000101,"Once used, Item Drop rate is increased by 70%.
The effect lasts for 1 hour."
810000108,Lv.8 Clan Potion: Item Drop Buff,@810000101,"Once used, Item Drop rate is increased by 80%.
The effect lasts for 1 hour."
810000109,Lv.9 Clan Potion: Item Drop Buff,@810000101,"Once used, Item Drop rate is increased by 90%.
The effect lasts for 1 hour."
810000110,Lv.10 Clan Potion: Item Drop Buff,@810000101,"Once used, Item Drop rate is increased by 100%.
The effect lasts for 1 hour."
810000201,Lv.1 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 10%.
The effect lasts for 1 hour."
810000202,Lv.2 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 20%.
The effect lasts for 1 hour."
810000203,Lv.3 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 30%.
The effect lasts for 1 hour."
810000204,Lv.4 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 40%.
The effect lasts for 1 hour."
810000205,Lv.5 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 50%.
The effect lasts for 1 hour."
810000206,Lv.6 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 60%.
The effect lasts for 1 hour."
810000207,Lv.7 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 70%.
The effect lasts for 1 hour."
810000208,Lv.8 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 80%.
The effect lasts for 1 hour."
810000209,Lv.9 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 90%.
The effect lasts for 1 hour."
810000210,Lv.10 Clan Potion: Core Drop Buff,@905516,"Once used, Monster Core drop rate is increased by 100%.
The effect lasts for 1 hour."
810000301,Lv.1 Clan Potion: Exp. Buff,Increased Exp.,"Once used, the amount of Exp. gained is increased by 10%.
The effect lasts for 1 hour."
810000302,Lv.2 Clan Potion: Exp. Buff,@810000301,"Once used, the amount of Exp. gained is increased by 20%.
The effect lasts for 1 hour."
810000303,Lv.3 Clan Potion: Exp. Buff,@810000301,"Once used, the amount of Exp. gained is increased by 30%.
The effect lasts for 1 hour."
810000304,Lv.4 Clan Potion: Exp. Buff,@810000301,"Once used, the amount of Exp. gained is increased by 40%.
The effect lasts for 1 hour."
810000305,Lv.5 Clan Potion: Exp. Buff,@810000301,"Once used, the amount of Exp. gained is increased by 50%.
The effect lasts for 1 hour."
810000306,Lv.6 Clan Potion: Exp. Buff,@810000301,"Once used, the amount of Exp. gained is increased by 60%.
The effect lasts for 1 hour."
810000307,Lv.7 Clan Potion: Exp. Buff,@810000301,"Once used, the amount of Exp. gained is increased by 70%.
The effect lasts for 1 hour."
810000308,Lv.8 Clan Potion: Exp. Buff,@810000301,"Once used, the amount of Exp. gained is increased by 80%.
The effect lasts for 1 hour."
810000309,Lv.9 Clan Potion: Exp. Buff,@810000301,"Once used, the amount of Exp. gained is increased by 90%.
The effect lasts for 1 hour."
810000310,Lv.10 Clan Potion: Exp. Buff,@810000301,"Once used, the amount of Exp. gained is increased by 100%.
The effect lasts for 1 hour."
30910245,Plain Chocolate,,@910245
30910246,Milk Chocolate,,@910246
30910247,Dark Chocolate,,@910247
30910248,White Chocolate,,@910248
30910251,Amaretto Chocolate,,@910251
