Key,Command,Value
521000400013,,Rate Peningkatan P. Def. 
521000400014,,Rate Peningkatan M. Def.
521000400015,,Rate Peningkatan Maks. HP 
521000400016,,Rate Peningkatan Maks. MP
521000999977,,Tutorial Exclusive
521000999997,,Tutorial Exclusive HP Recovery
521000999999,,Tutorial Exclusive Critical Rate
521002100102,,Heavy Blue Wolf Armor
521002100202,,Light Tracker Armor
521002100302,,Dynasty Robe
521002100402,,Heavy Nightmare Armor
521002100502,,Light Avadon Armor
521002100602,,Majestic Robe
521002100702,,Heavy Dominus Armor
521002100802,,Light Legios Armor
521002100902,,Optimus Robe
521003100010,,Elven Accessory
521003100110,,Moonstone Accessory
521003100210,,Black Ore Accessory
521003100310,,Phoenix Accessory
521003100410,,Nassen Accessory
521003100510,,Arbol Accessory
521010101201,,P. Atk.
521010101202,,M. Atk.
521010101203,,Penetration
521010101204,,Crit. Rate
521010101205,,Rate Peningkatan Crit. Dmg.
521010101206,,Accuracy
521010101207,,Ignore Def. Dmg.
521010101208,,Rate Peningkatan Atk. Spd. 
521010101209,,HP Drain
521010101210,,Rate Peningkatan Exp. Didapat
521010101211,,Rate Peningkatan Adena Didapat
521020101201,,P. Def.
521020101202,,M. Def.
521020101203,,Maks. HP
521020101204,,Maks. MP
521020101205,,Resilience
521020101206,,Evasion
521020101207,,Fixed Dmg. Menurun
521020101208,,Rate Peningkatan Speed
521030101208,,Rate Penurunan MP Cost 
521030101209,,Skill Cooldown Menurun
521050101205,,HP Regen.
521050101206,,MP Regen. Rate
521050101210,,Abnormal Status Resist
521061001209,,Crit. Resist
522000400011,,Rate Peningkatan P. Atk. +[Param]
522000400012,,Rate Peningkatan M. Atk. +[Param]
522000400013,,Rate Peningkatan P. Def. +[Param]
522000400014,,Rate Peningkatan M. Def. +[Param]
522000400015,,Rate Peningkatan Maks. HP +[Param]
522000400016,,Rate Peningkatan Maks. MP +[Param]
522000400017,,Rate Peningkatan Crit. Dmg. +[Param]
522000999976,,Tutorial Exclusive Atk. Spd.
522000999997,,Tutorial Exclusive HP Recovery
522000999999,,Crit. Rate +[Param]
522002100102,"{#per, $Tb.ItemOption.EffectParamMin}",Final Dmg. Menurun +{0}
522002100103,"{#per, $Tb.ItemOption.EffectParamMin}",Crit. Resist Rate +{0}
522002100104,"{#per, $Tb.ItemOption.EffectParamMin}",Rate Peningkatan Maks. HP +{0}
522002100403,"{#per, $Tb.ItemOption.EffectParamMin}",P. Def. Meningkat +{0}
522002100603,"{#per, $Tb.ItemOption.EffectParamMin}",M. Def. Meningkat +{0}
522003100010,"{#per, $Tb.ItemOption.EffectParamMin}",Rate Peningkatan Maks. MP +{0}
522003100011,"{#per, $Tb.ItemOption.EffectParamMin}",Acc. Rate Meningkat +{0}
522003100012,"{#per, $Tb.ItemOption.EffectParamMin}",Crit. Rate +{0}
522003100013,"{#per, $Tb.ItemOption.EffectParamMin}",Final Dmg. Meningkat +{0}
522005010101,,P. Atk. +[Param]
522005010202,,M. Atk. +[Param]
522005010603,,Maks. MP +[Param]
522005010804,,MP Regen. Rate +[Param]
522005010905,,Penetration +[Param]
522005011407,,Acc. +[Param]
522005011608,,Ignore Def. Dmg. +[Param]
522005110301,,P. Def. +[Param]
522005110402,,M. Def. +[Param]
522005110503,,Maks. HP +[Param]
522005110704,,HP Regen. +[Param]
522005111005,,Resilience +[Param]
522005111206,,Crit. Resist +[Param]
522005111507,,Evasion +[Param]
522005111708,,Fixed Dmg. Menurun +[Param]
539000020577,,Durandil Alloy
539000020581,,Orichalcum
539000020589,,Iron Ore
539000020593,,Steel
539000020601,,Hardwood
539000020605,,Greater Hardwood
539000020613,,Adamantite
539000020617,,Adamantium
539000020625,,Leather
539000020629,,Greater Leather
539000020637,,Fiber
539000020641,,Synthetic Fiber
531000000001,,Elixir
531000000265,,Forgotten Scroll
531000000298,,Maphr’s Protection
531000000304,{$Tb.ItemCraft.Param1Count},[Lv. {Param1}] Quest Scroll
531000000313,,[Lv. 25] Quest Scroll
531000000322,,[Lv. 30] Quest Scroll
531000000331,,[Lv. 40] Quest Scroll
531000000340,,[Lv. 50] Quest Scroll
531000000349,,[Lv. 60] Quest Scroll
531000000358,,[Lv. 75] Quest Scroll
531000000367,,[Lv. 100] Quest Scroll
531000000373,,Random Rare Forgotten Scroll Page
531000000386,,Soul Crystal Box
531000000392,,Exp. Box
531000000399,,Elixir Essence Bundle
531000000404,,Small Rune Fragment Box
531000000413,,Soulshot
531000000419,,Surprise Gift Box
531000000443,,Grade A - SR Soul Crystal Box
531000000455,,Valentine’s Day Box
531000000475,,"30,000 Adena Box"
531000000501,"{$Tb.ItemCraft.Param1,#String}",{Param1} - Rare Monster Summoning Stone
531000000504,,Gludio - Rare Monster Summoning Stone
531000000507,,Dion - Rare Monster Summoning Stone
531000000510,,Giran - Rare Monster Summoning Stone
531000000513,,Oren - Rare Monster Summoning Stone
531000000516,"{$Tb.ItemCraft.Param1,#String}",{Param1} - Boss Summoning Stone
531000000519,,Gludio - Boss Summoning Stone
531000000522,,Giran - Boss Summoning Stone
531000000525,,Oren - Boss Summoning Stone
531000000526,,Oren - Boss Summoning Stone Fragment
531000000528,,[Lv. 120] Quest Scroll
531000000534,,[Lv. 135] Quest Scroll
531000000540,,[Lv. 150] Quest Scroll
531000000546,,[Lv. 165] Quest Scroll
531000000601,,Demonic Scroll: Guillotine
531000000604,,Generous Candy Gift Box
531000000609,,Luxurious Candy Gift Box
531000001001,,Jamuan Kecil Rookie Keeper
531000001004,,Jamuan Sedang Rookie Keeper
531000001007,,Jamuan Besar Rookie Keeper
531000001010,,Jamuan Kecil Veteran Keeper
531000001013,,Jamuan Sedang Veteran Keeper
531000001016,,Jamuan Besar Veteran Keeper
531000001019,,Jamuan Kecil Reputable Keeper
531000001022,,Jamuan Sedang Reputable Keeper
531000001025,,Jamuan Besar Reputable Keeper
531000000701,"{$Tb.ItemCraft.Param1,#String}",{Param1} Summoning Stone
531000020012,,Radiant Weapon Upgrade Stone
531000020016,,Radiant Armor Upgrade Stone
531000020020,,Radiant Accessory Upgrade Stone
531000020024,"{$Tb.ItemCraft.Param1,#String}",Grade {Param1} {Param2}
531000020042,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Recipe
({Param1})"
531000020073,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Weapon Recipe
(Recipe - {Param1})"
531000020089,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Rare Weapon Recipe
(Recipe - {Param1})"
531000020265,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Armor Recipe
(Recipe - {Param1})"
531000020301,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Rare Armor Recipe
(Recipe - {Param1})"
531000020505,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Accessory Recipe
(Recipe - {Param1})"
531000020577,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Weapon Crafting Material
({Param1})"
531000020585,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Rare Weapon Material
({Param1})"
531000020613,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Armor Crafting Material
({Param1})"
531000020621,"{$Tb.ItemCraft.Param1,#String}","Unconfirmed Rare Armor Material
({Param1})"
531000020649,"{$Tb.ItemCraft.Param1,#String}","Weapon Recipe Selection Box
({Param1})"
531000020652,"{$Tb.ItemCraft.Param1,#String}","Rare Weapon Recipe Selection Box
({Param1})"
531000020658,"{$Tb.ItemCraft.Param1,#String}","Armor Recipe Selection Box
({Param1})"
531000020661,"{$Tb.ItemCraft.Param1,#String}","Rare Armor Recipe Selection Box
({Param1})"
541000000001,,[Param] Bonus Dmg. vs Normal Monster
541000000002,,[Param] Bonus Dmg. vs Elite Monster
541000000003,,[Param] Bonus Dmg. vs Boss
541000000004,,[Param] Bonus Dmg. vs Player Lain
541000000005,,Damage dari Normal Monster -[Param]
541000000006,,Damage dari Elite Monster -[Param]
541000000007,,Damage dari Boss -[Param]
541000000008,,Damage dari Player Lain -[Param]
541000000009,,Stun Resist Rate +[Param]
541000000010,,M. Def. +[Param]
541000000011,,Slow Resist Rate +[Param]
541000000012,,Critical Resist Rate +[Param]
541000000013,,Speed +[Param]
541000000014,,Waktu Berakhir Combo +[Param]
541000000015,,[Param] Bonus Damage saat Attack Skill Digunakan
541000000016,,[Param] Bonus Damage vs Magical Monster
541000000017,,Damage dari Magical Monster -[Param]
541000000203,,[Param] Bonus Dmg. vs Castle Siege Building
541000000301,,Meningkatkan Atk. Spd [Param] di medan tempur.
551000000001,,Massacre
551000000002,,Hunt
551000000003,,Bravery
551000000004,,Annihilate
551000000005,,Defensive Maneuver
551000000006,,Patience
551000000007,,Protection
551000000008,,Iron Wall
551000000009,,Tenacity
551000000010,,Meditation
551000000011,,Liveliness
551000000012,,Stern
551000000013,,Rapid
551000000014,,Calm
551000000015,,Brilliance
551000000016,,Pierce
551000000017,,Aegis
551000000101,,Gludio Plains
551000000102,,Deathly Fog Shores
551000000103,,Eternal Lands
551000000104,,Windawood Manor
551000000105,,Haunted Necropolis
551000000106,,Ivory Tower Conquered Territory
551000000107,,Summit of Dissonance
551000000108,,Dragon Valley
551000000109,,Shrieking Hallows
551000000110,,Devil's Isle
551000000201,,Clan Hall Potion Keeper
551000000301,,Battlefield Hero
561000001114,,One-handed Sword
561000001214,,Spear
561000001314,,Dual Sword
561000001414,,Dagger
561000001514,,Bow
561000001614,,Staff
561000002210,,Heavy Armor
561000002220,,Light Armor
561000002230,,Robe
561000010003,,Bonus Completion Ticket
561000110010,,Samurai Long Sword
561000110020,,Sword of Revolution
561000110030,,Dynasty Sword
561000110043,,Dunamiss Sword
561000110050,,StormBringer
561000110063,,Sword of Delusion
561000120010,,Lance
561000120020,,Scorpion
561000120030,,Great Axe
561000120043,,Exidium
561000120050,,Orcish Glaive
561000120063,,Body Slasher
561000130010,,Dual Samurai Long Sword
561000130020,,Dual Sword of Revolution
561000130030,,Dynasty Dualsword
561000130043,,Dunamiss Dualsword
561000130050,,Dual StormBringers
561000130063,,Dual Swords of Delusion
561000140010,,Doom Dagger
561000140020,,Dark Screamer
561000140030,,Crystal Dagger
561000140043,,Cerberus
561000140050,,Mithril Dagger
561000150010,,Crystallized Ice Bow
561000150020,,Light Crossbow
561000150030,,Akat Long Bow
561000150043,,Upitear
561000150050,,Elven Bow
561000150063,,Elemental Bow
561000160010,,Demon's Staff
561000160020,,Staff of Life
561000160030,,Flaming Dragon Skull
561000160043,,Dark Abyss
561000160050,,Branch of the Mother Tree
561000160063,,Spirit’s Staff
561000210010,,Blue Wolf Headgear
561000210020,,Tracker Headgear
561000210030,,Dynasty Headgear
561000210040,,Nightmare Headgear
561000210050,,Avadon Headgear
561000210060,,Majestic Headgear
561000210073,,Dominus Headgear
561000210083,,Reggios Headgear
561000210093,,Optimus Headgear
561000210100,,Mithril Helmet
561000210110,,Dark Crystal Helmet
561000210120,,Divine Helm
561000220010,,Blue Wolf Armor
561000220020,,Tracker Armor
561000220030,,Dynasty Armor
561000220040,,Nightmare Armor
561000220050,,Avadon Armor
561000220060,,Majestic Armor
561000220073,,Dominus Armor
561000220083,,Reggios Armor
561000220093,,Optimus Armor
561000220100,,Mithril Armor
561000220110,,Dark Crystal Armor
561000220120,,Divine Armor
561000230010,,Blue Wolf Gloves
561000230020,,Tracker Gloves
561000230030,,Dynasty Gloves
561000230040,,Nightmare Gloves
561000230050,,Avadon Gloves
561000230060,,Majestic Gloves
561000230073,,Dominus Gloves
561000230083,,Reggios Gloves
561000230093,,Optimus Gloves
561000230100,,Mithril Gloves
561000230110,,Dark Crystal Gloves
561000230120,,Divine Gloves
561000240010,,Blue Wolf Boots
561000240020,,Tracker Boots
561000240030,,Dynasty Boots
561000240040,,Nightmare Boots
561000240050,,Avadon Boots
561000240060,,Majestic Boots
561000240073,,Dominus Boots
561000240083,,Reggios Boots
561000240093,,Optimus Boots
561000240100,,Mithril Boots
561000240110,,Dark Crystal Boots
561000240120,,Divine Boots
561000310001,,Elven Ring
561000310011,,Moonstone Ring
561000310021,,Black Ore Ring
561000310031,,Phoenix Ring
561000310041,,Nassen Ring
561000310051,,Arbol Ring
561000320001,,Elven Necklace
561000320011,,Moonstone Necklace
561000320021,,Black Ore Necklace
561000320031,,Phoenix Necklace
561000320041,,Nassen Necklace
561000320051,,Arbol Necklace
561000330001,,Elven Earrings
561000330011,,Moonstone Earring
561000330021,,Black Ore Earring
561000330031,,Phoenix Earring
561000330041,,Nassen Earring
561000330051,,Arbol Earring
561000400000,,Maphr’s Protection
561000400001,,Soulshot
561000400101,,Sand of Oblivion
561000410001,,Scroll: Enhance Weapon
561000410002,,Scroll: Enhance Armor
561000410003,,Scroll: Enhance Accessory
561000410011,,Blessed Scroll: Weapon
561000410012,,Blessed Scroll: Armor
561000410013,,Blessed Scroll: Accessory
561000420001,,Weapon Upgrade Stone
561000420002,,Armor Upgrade Stone
561000420003,,Accessory Upgrade Stone
561000430001,,Soul Crystal of Attack
561000430011,,Soul Crystal of Defense
561000430021,,Soul Crystal of Accuracy
561000430031,,Soul Crystal of Evasion
561000430041,,Soul Crystal of Penetration
561000430051,,Soul Crystal of Resilience
561000430061,,Soul Crystal of Critical Rate
561000430071,,Soul Crystal of Critical Resist
561000430081,,Soul Crystal of HP
561000440001,,HP Potion
561000440002,,Greater HP Potion
561000440003,,Small HP Potion
561000440004,,Large HP Potion
561000440011,,MP Potion
561000440012,,Greater MP Potion
561000440013,,Small MP Potion
561000440014,,Large MP Potion
561000449999,,Scroll of Escape
561000450001,,Red Herb
561000450002,,Blue Herb
561000450003,,Purple Herb
561000450004,,Yellow Herb
561000451001,{$Tb.Item.DisplayLevel},Lv. {0} HP Elixir
561000451002,{$Tb.Item.DisplayLevel},Lv. {0} MP Elixir
561000451003,{$Tb.Item.DisplayLevel},Lv. {0} Atk. Elixir
561000451004,{$Tb.Item.DisplayLevel},Lv. {0} Def. Elixir
561000452001,,HP Elixir Essence
561000452002,,MP Elixir Essence
561000452003,,Atk. Elixir Essence
561000452004,,Def. Elixir Essence
561000460001,,Forgotten Scroll Page 1
561000460002,,Forgotten Scroll Page 2
561000460003,,Page: Absolute Shield
561000460004,,Page: Nimble Step
561000460005,,Page: Immortal
561000460006,,Page: Blood Arrow
561000460007,,Page: Lightning Field
561000460008,,Page: Missile Bolt
561000460009,,Page: Poison Swing
561000460010,,Page: Frost Armor
561000460011,,Page: Evasion Shock
561000460012,,Page: Mana Shield
561000460013,,Page: Healing Strike
561000460014,,Page: Meteor Storm
561000460015,,Page: Time Reduce
561000461001,,Forgotten Scroll 1
561000461002,,Forgotten Scroll 2
561000461003,,Forgotten Scroll: Absolute Shield
561000461004,,Forgotten Scroll: Nimble Step
561000461005,,Forgotten Scroll: Immortal
561000461006,,Forgotten Scroll: Blood Arrow
561000461007,,Forgotten Scroll: Lightning Field
561000461008,,Forgotten Scroll: Missile Bolt
561000461009,,Forgotten Scroll: Poison Swing
561000461010,,Forgotten Scroll: Frost Armor
561000461011,,Forgotten Scroll: Evasion Shock
561000461012,,Forgotten Scroll: Mana Shield
561000461013,,Forgotten Scroll: Healing Strike
561000461014,,Forgotten Scroll: Meteor Storm
561000461015,,Forgotten Scroll: Time Reduce
561000470001,,Advancement Stone
561900470001,,10 Advancement Stone
561900470002,,15 Advancement Stone
561900470003,,35 Advancement Stone
561900470004,,70 Advancement Stone
561900470005,,140 Advancement Stone
561000470002,,Affinity Group
561000470003,,Kukurin Summoning Stone
561000470004,,Silver Saint Summoning Stone
561000470005,,Black Bear Summoning Stone
561000470006,,Maned Lion Summoning Stone
561000470007,,Strider Summoning Stone
561000470011,,Black Fang Core
561000470012,,Silverhorn Core
561000470013,,Queen Sylop Core
561000470014,,Urca Core
561000470015,,Kobaka Core
561000470021,,Sting Core
561000470022,,Red Rouse Core
561000470023,,Taarka Core
561000470024,,Bane King Core
561000470025,,Spirit Shepherd Core
561000470031,,Canine Core
561000470032,,Freki Core
561000470033,,Melville Core
561000470034,,Moretti Core
561000470035,,Olvar Core
561000470036,,Alle Core
561000470037,,Zodiac Core
561000470041,,Bighand Core
561000470042,,Doom Skull Core
561000470043,,Kactoose Core
561000470044,,Cotous Core
561000470045,,Cox Core
561000470046,,Turekka Core
561000470047,,Silverbeard Core
561000470051,,Shadow Wing Core
561000470052,,Ruins Wanderer Core
561000470053,,Sabretooth Core
561000470054,,Hucca Core
561000470055,,Gnasher Core
561000470056,,Troka Core
561000470057,,Vapar Core
561000470061,,Sand Eye Core
561000470062,,Red Lock Core
561000470063,,Pointer Core
561000470064,,Grinder Core
561000470065,,Sand Lurker Core
561000470066,,Stone Haftz Core
561000470067,,Sand Haftz Core
561000470068,,Kazir Core
561000470071,,Bulc Core
561000470072,,Baroque Core
561000470073,,Moke Core
561000470074,,Thrush Core
561000470075,,Krush Core
561000470076,,Varash Core
561000470077,,Screash Core
561000470078,,Flagon Core
561000470081,,Liam Core
561000470082,,Ronde Core
561000470083,,Morgan Core
561000470084,,Zyrnna Core
561000470085,,Arcane Core
561000470086,,Sina Core
561000470091,,Summit Attacker Core
561000470092,,Tartan Core
561000470093,,Thaartan Core
561000470094,,Tutan Core
561000470095,,Ol B’Khan Core
561000470096,,Amadeus Core
561000470101,,Screamer Core
561000470102,,Flora Core
561000470103,,Jonadan Core
561000470104,,Shrieking Treant Core
561000470105,,Cowboy Core
561000470106,,Seamstress Core
561000470107,,Balthazar Core
561000470108,,Guillotine Core
561000470111,,Ellen Core
561000470112,,Vir Core
561000470113,,Tess Core
561000470114,,Rashkos Core
561000470115,,Shakos Core
561000470116,,Luce Core
561000470117,,Thox Core
561000470118,,Stenoa Core
561000470121,,Lulani Core
561000470122,,Alfonso Core
561000470123,,Holst Core
561000470124,,Medes Core
561000470125,,Luka Core
561000470126,,Hector Core
561000470127,,Marsha Core
561000470131,,Rua Core
561000470132,,Bornesting Core
561000470133,,Albert Core
561000470134,,Jeff Core
561000470135,,Zaken Core
561000470141,,Gorokk Core
561000470142,,Verock Core
561000470143,,Jason Core
561000470144,,Oomba Core
561000470145,,Agarez Core
561000470146,,Ravolas Core
561000470147,,Wilhelm Core
561000470148,,Marlox Core
561000470151,,Bear Grylle Core
561000470152,,Gaytin Core
561000470153,,Silenos Core
561000470154,,Toruq Core
561000470155,,Karix Core
561000470156,,Xeno Core
561000470157,,Heart of the Plateau Core
561000470161,,Larva Core
561000470162,,Reba Core
561000470163,,Host Fungus Core
561000470164,,Herven Core
561000470165,,Shadow Core
561000470166,,Richard Core
561000470167,,Rebecca Core
561000470168,,Orfen Core
561000470171,,Tarba Core
561000470172,,Marata Core
561000470173,,Kreta Core
561000470174,,Morta Core
561000470175,,Mita Core
561000470176,,Arita Core
561000470177,,Defender Core
561000470178,,Undertaker Core
561000470181,,Gusion Core
561000470182,,Valgarth Core
561000470183,,Buer Core
561000470184,,Ouroboros Core
561000470185,,Lerazia Core
561000470186,,Vatory Core
561000472001,,Horror Wing Core
561000472002,,Ryukaon Core
561000472003,,Arachne Core
561000472011,,Maniskull Core
561000472012,,Felix Core
561000472013,,Death Gazer Core
561000472014,,Necross Core
561000472015,,Varkaron Core
561000472021,,Reaver Core
561000472022,,Ant Nest Foreman Core
561000472031,,Ant Nest Royal Guard Captain Core
561000472032,,Spawning Ground Keeper Core
561000472033,,Queen Ant Core
561000472041,,Mystique Core
561000472042,,Stelos Core
561000472043,,Master Mordeo Core
561000472044,,Serbo Prime Core
561000472051,,Greezo Core
561000472052,,Julius Core
561000472053,,Magnus Core
561000472054,,Cruma Core Core
561000472061,,Mesheemp Core
561000472062,,Corepio Core
561000472063,,Preta Core
561000472064,,Unused Core
561000472071,,Vulture Core
561000472072,,Gargu Core
561000472073,,Morpheus Core
561000472081,,Skullchaser Core
561000472082,,Creatus Core
561000472083,,Sandstorm Core
561000480001,"{$Tb.Item.ReplaceString1,#String}",Grade {0} Weapon Varnish
561000480002,"{$Tb.Item.ReplaceString1,#String}",Grade {0} Armor Varnish
561000480003,"{$Tb.Item.ReplaceString1,#String}",Grade {0} Accessory Varnish
561000480019,,Grade UR Weapon Varnish
561000480020,,Grade UR Armor Varnish
561000480021,,Grade UR Accessory Varnish
561000480022,{$Tb.Item.DisplayLevel},Lv. {0} Weapon Varnish
561000480023,{$Tb.Item.DisplayLevel},Lv. {0} Armor Varnish
561000480024,{$Tb.Item.DisplayLevel},Lv. {0} Accessory Varnish
561000480103,,Kukurin Summoning Stone Fragment
561000480104,,Silver Saint Summoning Stone Fragment
561000480105,,Black Bear Summoning Stone Fragment
561000480106,,Maned Lion Summoning Stone Fragment
561000480107,,Strider Summoning Stone Fragment
561000490000,,Megaphone
561000490001,,Exp.
561000490007,,Small Exp. Box
561000490008,,Exp. Box
561000490009,,Large Exp. Box
561000490010,,Small Adena Box
561000490011,,Adena Box
561000490012,,Large Adena Box
561000490013,,Small Diamond Box
561000490014,,Diamond Box
561000490015,,Large Diamond Box
561000490019,,Small Rune Fragment Box
561000490020,,Rune Fragment Box
561000490021,,Large Rune Fragment Box
561000490022,,Small Clan Coin Box
561000490023,,Clan Coin Box
561000490024,,Large Clan Coin Box
561000490025,,Elite Dungeon Auto-Clear
561000490026,,Limit Break Stone
561000490027,,Attribute Stone
561000490028,,Daily Dungeon Ticket
561000490029,,Clan Raid Ticket
561000490030,,Small SP Box
561000490031,,SP Box
561000490032,,Large SP Box
561000490039,,Daily Dungeon Adena Box
561000490040,,Tower of Insolence Small Adena Box
561000490041,,Tower of Insolence Adena Box
561000490042,,Tower of Insolence Large Adena Box
561000490043,,Achievement Exp. Small Box
561000490044,,Achievement Exp. Box
561000490045,,Achievement Exp. Large Box
561000490046,,Honor Point Small Box
561000490047,,Honor Point Box
561000490048,,Honor Point Large Box
561000490050,,SP Package
561000490060,,Tax Diamond Box
561000490061,,Arena Ticket
561000490064,,Activity Points
561000490066,,Maphr’s Protection Fragment
561000490067,,500 Red Diamond Box
561000490068,,Point Dadu
561000490070,,Demonic Soulstone: Guillotine
561000490072,,Battle Token: Guillotine
561000490073,,Honor Coin
561000490074,,Courage Coin
561000490075,,Ancient Coin
561000490101,,Steel Visor
561000490111,,Steel Saddle
561000490121,,Steel Armor
561000490131,,Steel Boots
561000491001,{$Tb.Item.DisplayLevel},Lv. {0} Exp. Box
561000492001,,Level Reached Adena Box
561000492011,,Level Reached Diamond Box
561000492021,,Level Reached Achievement Box
561000492031,,Level Reached Honor Box
561000500000,,Ancient Key
561000500001,,Freshly Baked Bread
561000500002,,Fresh Vegetables
561000500003,,Juicy Meat
561000500051,,Flame Crystal
561000500052,,Chill Crystal
561000500053,,Life Crystal
561000500061,,Clan Flame Crystal
561000500062,,Clan Chill Crystal
561000500063,,Clan Chill Crystal
561000500071,,Magic Reagent
561000500081,,Clan Magic Reagent
561000500100,,Ancient Key
561000500101,,Varkaron’s Relic (Easy)
561000500102,,Varkaron’s Relic (Normal)
561000500103,,Varkaron’s Relic (Hard)
561000500104,,Appraised Varkaron’s Relic (Easy)
561000500105,,Appraised Varkaron’s Relic (Normal)
561000500106,,Appraised Varkaron’s Relic (Hard)
561000500107,,Queen Ant’s Relic (Easy)
561000500108,,Queen Ant’s Relic (Normal)
561000500109,,Queen Ant’s Relic (Hard)
561000500110,,Appraised Queen Ant’s Relic (Easy)
561000500111,,Appraised Queen Ant’s Relic (Normal)
561000500112,,Appraised Queen Ant’s Relic (Hard)
561000500113,,Cruma Core’s Relic (Easy)
561000500114,,Cruma Core’s Relic (Normal)
561000500115,,Cruma Core’s Relic (Hard)
561000500116,,Appraised Cruma Core’s Relic (Easy)
561000500117,,Appraised Cruma Core’s Relic (Normal)
561000500118,,Appraised Cruma Core’s Relic (Hard)
561000500119,,Old Relic
561000500120,,Radiant Relic
561000500121,,Mystical Relic
561000500122,,Appraised Old Relic
561000500123,,Appraised Radiant Relic
561000500124,,Appraised Mystical Relic
561000500201,,Queen Ant’s Relic (Easy)
561000500202,,Queen Ant’s Relic (Normal)
561000500203,,Queen Ant’s Relic (Hard)
561000500204,,Appraised Queen Ant’s Relic (Easy)
561000500205,,Appraised Queen Ant’s Relic (Normal)
561000500206,,Appraised Queen Ant’s Relic (Hard)
561000500301,{$Tb.Item.UseLevel},[Lv. {0}] Quest Scroll
561000505001,,P. Atk Increase Potion
561000505002,,M. Atk Increase Potion
561000505003,,P. Def. Increase Potion
561000505004,,M. Def. Increase Potion
561000505005,,Speed Increase Potion
561000505006,,Extraction Speed Increase Potion
561000505007,,Atk. Spd Increase Potion
561000505008,,Evasion Rate Increase Potion
561000505009,,Resilience Increase Potion
561000505010,,Ignore Def. Increase Potion
561000505011,,Fixed Dmg. Decrease Potion
561000505012,,Skill Cooldown Decrease Potion
561000505013,,Resilience Increase Potion
561000505014,,Dmg. Dealt to Boss Increase Potion
561000505015,,Dmg. Taken from Boss Decrease Potion
561000505016,,Core Gain Increase Potion
561000505501,,Morale Increase Potion
561000505502,,Ice Storm Potion
561000505503,,Potion of Destruction
561000505504,,HP Recovery Amplification Potion
561000505505,,Atk. Berserker Potion
561000505506,,Def. Berserker Potion
561000505507,,Mind Enhance Potion
561000505508,,Anti-Magic Potion
561000510001,,Scroll of Alchemy - Blessed Scroll: Weapon
561000510002,,Scroll of Alchemy - Blessed Scroll: Armor
561000510003,,Scroll of Alchemy - Blessed Scroll: Accessory
561000510004,,Scroll of Alchemy - Radiant Weapon Upgrade Stone
561000510005,,Scroll of Alchemy - Radiant Armor Upgrade Stone
561000510006,,Scroll of Alchemy - Radiant Accessory Upgrade Stone
561000510007,,Scroll of Alchemy - Grade SR Attribute Stone
561000510008,,Scroll of Alchemy - Grade R Attribute Stone
561000510009,,Scroll of Alchemy - Grade S Attribute Stone
561000510010,,Scroll of Alchemy - Grade UR Limit Break Stone
561000510011,,Scroll of Alchemy - Grade SR Limit Break Stone
561000510012,,Scroll of Alchemy - Atk. Elixir Essence
561000510013,,Scroll of Alchemy - Def. Elixir Essence
561000710001,,Gold Ingot
561000711101,,Durandil Alloy
561000711102,,Orichalcum
561000711201,,Adamantite
561000711202,,Adamantium
561000712101,,Iron Ore
561000712102,,Steel
561000712201,,Leather
561000712202,,Greater Leather
561000713101,,Hardwood
561000713102,,Greater Hardwood
561000713201,,Fiber
561000713202,,Synthetic Fiber
561000520001,,Samurai Long Sword Recipe
561000520002,,Sword of Revolution Recipe
561000520003,,Dynasty Sword Recipe
561000520004,,Dunamiss Sword Recipe
561000520005,,Lance Recipe
561000520006,,Scorpion Recipe
561000520007,,Great Axe Recipe
561000520008,,Exidium Recipe
561000520009,,Dual Samurai Long Sword Recipe
561000520010,,Dual Sword of Revolution Recipe
561000520011,,Dynasty Dualsword Recipe
561000520012,,Dunamiss Dualsword Recipe
561000520013,,Doom Dagger Recipe
561000520014,,Dark Screamer Recipe
561000520015,,Crystal Dagger Recipe
561000520016,,Cerberus Recipe
561000520017,,Crystallized Ice Bow Recipe
561000520018,,Light Crossbow Recipe
561000520019,,Akat Long Bow Recipe
561000520020,,Upitear Recipe
561000520021,,Demon's Staff Recipe
561000520022,,Staff of Life Recipe
561000520023,,Flaming Dragon Skull Recipe
561000520024,,Dark Abyss Recipe
561000520025,,Blue Wolf Headgear Recipe
561000520026,,Blue Wolf Armor Recipe
561000520027,,Blue Wolf Gloves Recipe
561000520028,,Blue Wolf Boots Recipe
561000520029,,Nightmare Headgear Recipe
561000520030,,Nightmare Armor Recipe
561000520031,,Nightmare Gloves Recipe
561000520032,,Nightmare Boots Recipe
561000520033,,Dominus Headgear Recipe
561000520034,,Dominus Armor Recipe
561000520035,,Dominus Gloves Recipe
561000520036,,Dominus Boots Recipe
561000520037,,Tracker Headgear Recipe
561000520038,,Tracker Armor Recipe
561000520039,,Tracker Gloves Recipe
561000520040,,Tracker Boots Recipe
