Key,Command,Value
731000006617,,"zh_TW_- 혈맹 아데나를 소모하여, <FontYellow>1종류</>의 픽시 소환 가능
- 픽시는 <FontYellow>벽난로 근처</> 및 <FontYellow>군주 알현실</>에서 <FontYellow>5분</> 동안 소환
  (군주 알현실은 아지트 레벨 5부터 입장 가능)
- 개인 보상 : 픽시 종류 별로 처치 시, 획득 가능
- 혈맹 보상 : 픽시 처치 점수에 따라 혈맹에 보상 지급"
731000006618,,zh_TW_아지트 레벨에 따라 최대 100%까지 증가
731000006619,,zh_TW_벽난로 활성화
731000006620,,"zh_TW_추가로 소환할 픽시를 선택해주세요.
선택하지 않으면, 기본 벽난로만 활성화 됩니다."
731000006621,,zh_TW_차감될 혈맹 아데나
731000006622,,zh_TW_차감될 장작
731000006623,,zh_TW_벽난로 <FontYellow>[Value]단계</> 적용중
731000006624,,zh_TW_(다음 단계까지 [Value]명 남음)
731000006625,,zh_TW_(보너스 최고 단계 달성)
731000006626,,zh_TW_벽난로 남은시간
731000006627,,zh_TW_픽시 점수
731000006628,,zh_TW_기본
731000006629,,zh_TW_동맹 혈맹원 입장
731000006630,,zh_TW_혈맹원 소환
731000006631,,zh_TW_혈맹 관리
731000006632,,zh_TW_전쟁 관리
731000006633,,zh_TW_아지트 관리
731000006634,,zh_TW_기타 관리
731000006635,,zh_TW_포상 개수
731000006636,,zh_TW_포상 가능 개수 [Value]개
731000006637,,zh_TW_권한 설정
731000006638,,zh_TW_업적 리스트 보기
731000006639,,zh_TW_수행 불가
731000006640,,zh_TW_필요 재화
731000006641,,zh_TW_1차 전직 (Lv.31)
731000006642,,zh_TW_2차 전직 (Lv.271)
731000006643,,zh_TW_완료한 2차 전직 퀘스트가 없습니다.
731000006644,,zh_TW_진행 중인 2차 전직 퀘스트가 없습니다.
731000006645,,zh_TW_문양 각인
731000006646,,zh_TW_봉인 문양
731000006647,,zh_TW_봉인 문양이 각인되지 않았습니다.
731000006648,,zh_TW_각인에 필요한 재료가 부족합니다.
731000006649,,zh_TW_문양을 각인하시겠습니까?
731000006650,,zh_TW_각인
731000006651,,zh_TW_퀘스트를 완료하였습니다.
731000006652,,zh_TW_수행 가능 레벨
731000006653,,zh_TW_권장 인원
731000006654,,zh_TW_퀘스트 완료
731000006655,,zh_TW_퀘스트 진행 중
731000006656,,zh_TW_비전 각인
731000006657,,zh_TW_완료하기
731000006658,,zh_TW_퀘스트 수락
731000006659,,zh_TW_즉시이동
731000006660,,zh_TW_클리어 보상
731000006661,,zh_TW_클래스 계보도
731000006662,,zh_TW_진행 중
731000006663,,zh_TW_완료 목록
731000006664,,zh_TW_전직의 여정
731000006665,,zh_TW_2차 전직 시 사용 가능
731000006666,,zh_TW_진행중
731000006667,,zh_TW_2차 전직 퀘스트를 진행할 수 없는 지역입니다.
731000006668,,zh_TW_전리품 전달
731000006669,,zh_TW_추가 효과
731000006670,,zh_TW_다음 레벨 추가 효과
731000006671,,zh_TW_스킬 초기화
731000006672,,zh_TW_초기화 시 반환 될 재화
731000006673,,zh_TW_<FontYellow>잠깐! 꼭 읽어보세요!</>
731000006674,,"zh_TW_사용 후 <FontRed>선택한 스킬의 레벨이 1로 초기화</>되며,
투자된 스킬 포인트를 되돌려 받습니다.
<FontRed>단, 스킬 레벨업에 사용 된 아데나는 반환되지 않습니다.</>
[Name]를 사용해 스킬 초기화를 진행하시겠습니까?"
731000006675,,zh_TW_<선택한 스킬>
731000006676,,zh_TW_개별 스킬 초기화
731000006677,,zh_TW_(레벨업 시 효과 추가)
731000006678,,zh_TW_스킬이 초기화 되었습니다.
731000006679,,zh_TW_반환 된 재화
731000006680,,zh_TW_성장 재료 획득처 안내
731000006681,,zh_TW_동맹 혈맹원 허용
731000006682,,zh_TW_육성 공략
731000006683,,zh_TW_이름보기
731000006684,,zh_TW_이름숨김
731000006685,,zh_TW_애플 스토어킷 상품 구매를 진행 중입니다. 상품을 수령할 캐릭터로 접속해주세요.
731000006686,,zh_TW_총 전투력
731000006687,,zh_TW_선택한 기간동안 접속하지 않은 친구들은 모두 삭제 처리됩니다. 정리하시겠습니까?
731000006688,,zh_TW_3일 이상
731000006689,,zh_TW_7일 이상
731000006690,,zh_TW_30일 이상
731000006691,,無血盟獲勝
731000006692,,zh_TW_혈맹원 정렬 방식 선택
731000006693,,zh_TW_공헌도
731000006694,,zh_TW_동맹신천 / 승인 정렬 방식 선택
731000006695,,zh_TW_친구 정렬 방식 선택
731000006697,,"zh_TW_각인한 룬이 없습니다.
룬 각인을 통하여 능력치를 상승시키세요."
731000006699,,zh_TW_설정한 권한이 적용되었습니다.
731000006700,,zh_TW_군주는 모든 매뉴에 권한을 가지고 있습니다.
731000006701,,zh_TW_순위 정보 없음
731000006702,,zh_TW_혈맹원 랭킹
731000006703,,zh_TW_[MonsterType]형에게 유리한 특성
731000006704,,zh_TW_[MonsterGrade]등급에게 유리한 특성
731000006705,,zh_TW_채집
731000006706,,zh_TW_광부
731000006707,,zh_TW_골드
731000006708,,zh_TW_보물 파수꾼
731000006709,,目前已有相同的時裝，無法重覆獲得。
731000006710,,持有中
731000006711,,持有貨幣不足。
731000006712,,預覽時裝
731000006713,,zh_TW_탈리스만
731000006714,,zh_TW_고유 효과
731000006715,,zh_TW_무작위 효과
731000006716,,zh_TW_효과 안내
731000006717,,"zh_TW_고유 효과 : 능력치 수치는 정해진 범위 내에서 랜덤하게 값이 결정 됩니다.
무작위 효과 : 무작위 효과는 최대 6개까지 랜덤으로 선택 되며, 정해진 범위 내에서 값이 결정 됩니다."
731000006718,,zh_TW_조합식 획득
731000006719,,"zh_TW_적용 조건에 맞는 색상의 탈리스만을 장착하여
획득한 조합식을 활성화시켜 보세요!"
731000006720,,zh_TW_무작위 효과 없음
731000006721,,zh_TW_선택 중인 수량
731000006722,,zh_TW_다음 레벨업 필요 수량
731000006723,,zh_TW_거래가능 탈리스만 숨기기
731000006724,,zh_TW_탈리스만 선택
731000006725,,"zh_TW_등록 후, 탈리스만이 즉시 소모됩니다. 장착 또는 즐겨찾기 중인 탈리스만은 등록되지 않습니다. 
탈리스만을 오래 누르고 있으면 상세 정보를 확인할 수 있습니다."
731000006726,,"zh_TW_선택한 [SelectTalismanCount]개의 탈리스만은,
<FontRed>도감 등록 후 모두 소모</>됩니다.

등록을 진행하시겠습니까?"
731000006727,,zh_TW_가방에 보관 중인 <FontBlue>일반 탈리스만</>을 장착해보세요.
731000006728,,zh_TW_가방에 보관 중인 <FontBlue>특성 탈리스만</>을 장착해보세요.
731000006729,,zh_TW_일반 도감
731000006730,,zh_TW_조합식 도감
731000006731,,zh_TW_조합식 목록
731000006732,,zh_TW_적용 중인 조합식 목록
731000006733,,zh_TW_보유 탈리스만
731000006734,,"zh_TW_효과가 적용 중인 조합식이 없습니다.

적용 조건에 맞는 색상의
탈리스만을 장착하면,
조합식의 효과를 받을 수 있습니다."
731000006735,,zh_TW_효과가 적용 중인 조합식이 없습니다.
731000006736,,zh_TW_일반 도감 달성
731000006737,,一次全選
731000006738,,取消選擇
731000006739,,顏色
731000006740,,zh_TW_효과 안내
731000006741,,zh_TW_완료 순
731000006742,,zh_TW_도감 레벨 순
731000006743,,zh_TW_조합슬롯 색상 순
731000006744,,zh_TW_종류 순
731000006745,,zh_TW_완성도 순
731000006746,,zh_TW_획득 시간 순
731000006747,,zh_TW_탈리스만 정렬 선택
731000006748,,zh_TW_일반 탈리스만
731000006749,,zh_TW_특성 탈리스만
731000006750,,zh_TW_완성도
731000006751,,zh_TW_일반
731000006752,,zh_TW_고급
731000006753,,zh_TW_희귀
731000006754,,zh_TW_영웅
731000006755,,zh_TW_전설
731000006756,,zh_TW_[count]개의 탈리스만을 등록했습니다.
731000006757,,"zh_TW_[count]개의 탈리스만을 등록했습니다.
남은 탈리스만을 모두 등록하여, 
조합식을 완성해보세요."
731000006758,,zh_TW_일반 도감 완성
731000006759,,zh_TW_적용 중
731000006760,,zh_TW_적용 조건
731000006761,,zh_TW_미습득
731000006762,,zh_TW_적용 중인 효과만 보기
731000006763,,zh_TW_장착 중인 슬롯 색상
731000006764,,zh_TW_모두 해제
731000006765,,[Total]日( [Remain] + [Add] )
731000006766,,zh_TW_보물 파수꾼
731000006767,,zh_TW_보상을 받을 수 있습니다. 
731000006768,,zh_TW_오늘 남은 횟수: [Count] / [MaxCount]
731000006769,,zh_TW_오늘 입장 가능 횟수: [Count] / [MaxCount]
731000006770,,zh_TW_참가 가능. 남은 공성전 티켓:[Count]개
731000006771,,zh_TW_참가할 수 있습니다. 
731000006772,,zh_TW_오늘 남은 보상 획득 횟수:[Count]회
731000006773,,zh_TW_오늘 남은 횟수: [Count]회
731000006775,,zh_TW_적용 중인 특성이 없습니다.
731000006776,,zh_TW_유리한 특성
731000006777,,zh_TW_적용 중인 특성
731000006778,,[Hour]小時[Minute]分
731000006779,,zh_TW_기본 클래스
731000006780,,"zh_TW_[DungeonName] - [Difficulty]
완료를 해야 합니다."
731000006781,,zh_TW_[GuildAchievementName] 업적 보상
731000006782,,"zh_TW_혈맹 업적 보상을 획득하였습니다.
편지함을 확인해주세요!"
731000006783,,zh_TW_[GuildMemberGrade]이하 권한만 수정 가능합니다.
731000006784,,zh_TW_[ClassGrade]차 전직 완료 시 오픈
731000006785,,zh_TW_[ClassGrade]차 전직 완료 시 사용할 수 있습니다.
731000006786,,zh_TW_이메일 로그인
731000006787,,zh_TW_이메일 주소를 입력해 주세요.
731000006788,,zh_TW_비밀번호를 입력해 주세요.
731000006789,,zh_TW_로그인 상태 유지
731000006790,,zh_TW_이메일 등록
731000006791,,zh_TW_비밀번호 찾기
731000006792,,"zh_TW_비밀번호를 찾고자 하는 이메일 주소를 입력해주세요.
기존 비밀번호를 변경할 수 있는 링크를 발송해 드립니다."
731000006793,,zh_TW_인증 메일 발송
731000006794,,"zh_TW_넷마블 이메일 로그인을 위한 이메일 주소와
앞으로 사용할 비밀번호를 <FontRed>최소 8자리 이상</> 입력해주세요.
<FontGreen>자주 사용하는 이메일 주소</>가 기억하기 쉽겠죠?"
731000006795,,zh_TW_<fontBlue>개인 정보 수집 이용</> 및 <fontblue>이용 약관</>에 동의합니다.
731000006796,,zh_TW_본인 확인
731000006797,,"zh_TW_<FontGreen>본인 확인을 위한 인증 메일이 발송되었습니다.</>
등록을 완료하시려면, 발송한 인증 메일에 있는 이메일 인증하기
버튼을 10분 이내에 실행해 주세요.
<FontRed>메일을 받지 못하신 경우, 스팸 편지함 또는 휴지통을 확인해주세요.</>"
731000006798,,zh_TW_로그인 화면으로 돌아가기
731000006799,,zh_TW_이메일 연결 중
731000006800,,zh_TW_이메일 계정 연결
731000006801,,zh_TW_비밀번호 찾기
731000006802,,"zh_TW_인증을 계속 진행 중입니다.
앞으로 사용할 비밀번호를  <FontRed>최소 8자리 이상</> 입력해주세요."
731000006803,,zh_TW_변경 완료
731000006804,,zh_TW_검의 기운이 느껴지지 않습니다.
731000006805,,zh_TW_창의 기운이 느껴지지 않습니다.
731000006806,,zh_TW_아무것도 찾을 수 없었습니다.
731000006807,,zh_TW_[DungeonName] - [Difficulty] 완료 시 오픈
731000006808,,"zh_TW_[Count]개
구입"
731000006809,,無持有時裝。
731000006812,,zh_TW_[ItemName] 가 부족합니다.
731000006813,,zh_TW_이벤트 보스
731000006814,,zh_TW_[자세히 보기]
731000006819,,zh_TW_어둠의 결사 엠브리온
731000006820,,zh_TW_어둠의 결사 베레스
731000006821,,前往系統任務地區
731000006822,,"前往執行系統任務的地區。
移動時不會消耗瞬間移動卷軸。"
731000006823,,免費擲骰次數：剩[Count]次
731000006824,,可參加活動
731000006825,,可執行任務：[Count]
731000006826,,zh_TW_특성 대항력
731000006827,,zh_TW_현재 선택 중인 전투덱 기준 수치입니다.
731000006828,,zh_TW_탈리스만
731000006829,,zh_TW_탈리스만
731000006830,,zh_TW_이메일 주소를 입력해주세요.
731000006831,,zh_TW_이메일 주소를 정확히 입력해주세요.
731000006832,,zh_TW_비밀번호를 입력해주세요.
731000006833,,zh_TW_비밀번호 길이를 확인해주세요.
731000006834,,"zh_TW_등록되지 않은 이메일 주소입니다.
[Email] 
이 이메일 주소를 등록하시겠습니까?"
731000006835,,zh_TW_잘못 입력하셨습니다. 이메일 주소 또는 비밀번호를 다시 확인해주세요.
731000006836,,zh_TW_유효하지 않은 토큰입니다.
731000006837,,zh_TW_연속 로그인 실패로 로그인이 차단되었습니다. 비밀번호 찾기로 차단 해제가 가능합니다.
731000006838,,"zh_TW_이미 등록한 이메일 주소입니다. 
[Email]
이 이메일 주소로 로그인 하시겠습니까?"
731000006839,,zh_TW_해당 입력란은 띄어쓰기를 포함할 수 없습니다.
731000006840,,zh_TW_해당 입력란은 [Min]~[Max] 글자 사이로 작성할 수 있습니다.
731000006841,,zh_TW_비전 각인을 완료하시겠습니까?
731000006842,,zh_TW_판매한 아이템 개수
731000006843,,zh_TW_획득한 아데나
731000006844,,zh_TW_확인 후 누적된 판매 개수 및 획득 아데나는 초기화됩니다.
731000006845,,zh_TW_탈리스만 판매
731000006846,,zh_TW_판매 선택
731000006847,,zh_TW_탈리스만 등급 선택
731000006848,,因價格變動，故已取消購買。
731000006849,,"zh_TW_탈리스만을 장착 시 <FontRed>거래 불가 상태</>로 변경됩니다.
진행하시겠습니까?"
731000006850,,zh_TW_1:1 채팅 알림
731000006851,,zh_TW_혈맹 채팅 알림
731000006852,,zh_TW_혈맹 공지 알림
731000006853,,zh_TW_일반 포션
731000006854,,zh_TW_고급 포션
731000006855,,zh_TW_일시정지
731000006856,,zh_TW_시간 종료
731000006857,,已完成菁英副本任務！
731000006858,,"zh_TW_아직 퀘스트를 완료하지 못하였습니다.

정예 던전에서 나가시겠습니까?"
731000006859,,"zh_TW_정예 던전에서 나가시겠습니까?
퀘스트를 완료하여 보상 획득이 가능합니다.

좌측 퀘스트 탭에서 확인할 수 있습니다."
731000006860,,zh_TW_정예 던전에서 나가시겠습니까?
731000006861,,zh_TW_선택된 탈리스만이 없습니다.
731000006862,,zh_TW_차단해제
731000006863,,zh_TW_결투신청
731000006864,,zh_TW_채팅신고
731000006865,,zh_TW_깃발전 신청 받지 않음
731000006866,,zh_TW_혈맹 해산 경고
731000006867,,"zh_TW_장기간 미접속으로 <FontBlue>[GuildName]혈맹이</> <FontRed>[Time]</> 자동으로 해산됩니다.

지금 게임에 접속하면 혈맹 자동해산을 막을 수 있습니다."
731000006868,,zh_TW_장기간 미접속으로 <FontBlue>[GuildName]</>혈맹이 자동으로 <FontRed>해산</>되었습니다.
731000006869,,zh_TW_혈맹 경고
731000006870,,[N]日後
731000006871,,[N]小時後
731000006872,,[N]分鐘後
731000006873,,[N]秒後
731000006874,,"zh_TW_이곳에서 설정한 옵션은, <FontRed>'현재 선택된 전투덱'</>에만 적용됩니다."
731000006875,,zh_TW_겨우 위험한 고비는 넘긴 것 같습니다.
731000006876,,zh_TW_상처가 생각보다 깊지 않아 무사해보입니다.
731000006877,,"zh_TW_병사는 아직도 싸울 수 있다고 하지만, 무리입니다."
731000006878,,zh_TW_정체불명의 포탈에서 몬스터들이 쏟아져 나옵니다!
731000006879,,zh_TW_베밀은 숨이 끊어진 듯 합니다.
731000006880,,zh_TW_잔해 더미를 없앴습니다.
731000006881,,zh_TW_이미 숨이 끊어진 것 같습니다.
731000006882,,zh_TW_문을 열었습니다! 문은 5초 후 닫힙니다!
731000006883,,zh_TW_혈맹 명성도
731000006884,,zh_TW_[Rank] [SET_VALUE]세트
731000006885,,zh_TW_혈맹 랭킹은 명성도 기준으로 순위가 산정됩니다.
731000006886,,zh_TW_동맹 해산
731000006887,,zh_TW_전투력 입력
731000006888,,"zh_TW_동맹을 해산하시겠습니까?

동맹 해산 후에는 <FontRed>[Value]</>일 동안 
새로운 동맹 창설 및 동맹 가입이 제한됩니다."
731000006889,,zh_TW_혈맹 보유 재화
731000006890,,zh_TW_재화 정보
731000006891,,zh_TW_혈맹을 해산하시겠습니까?
731000006892,,"zh_TW_혈맹 해산 시, 혈맹의 모든 혜택(혈맹 버프, 혈맹 망토, 혈맹 인사)이 사라지며, 혈맹 컨텐츠 참가가 제한되고, 누적 공헌도가 초기화 됩니다.
또한 일정 기간 동안 새로운 혈맹을 만들거나 가입할 수 없으니 주의하세요."
731000006893,,zh_TW_혈맹원 초대
731000006894,,zh_TW_레벨 혜택
731000006895,,zh_TW_혈맹을 탈퇴하시겠습니까?
731000006896,,"zh_TW_혈맹 탈퇴 시, 혈맹의 모든 혜택(혈맹 버프, 혈맹 망토, 혈맹 인사)이 사라지며, 혈맹 컨텐츠 참가가 제한되고, 누적 공헌도가 초기화 됩니다.
또한 일정 기간 동안 새로운 혈맹을 만들거나 가입할 수 없으니 주의하세요."
731000006897,,zh_TW_전쟁 현황
731000006898,,zh_TW_전쟁 선포 횟수
731000006899,,zh_TW_전쟁 중인 혈맹 수
731000006900,,zh_TW_전쟁 신청
731000006901,,zh_TW_해당 혈맹에 전쟁을 신청하시겠습니까?
731000006902,,zh_TW_적대 혈맹 목록
731000006903,,zh_TW_일괄 구매
731000006904,,zh_TW_일괄 구매 확인
731000006905,,zh_TW_참가 혈맹원
731000006906,,zh_TW_참가 혈맹원 명단
731000006907,,zh_TW_동맹 신청 대기중..
731000006908,,zh_TW_동맹 관심사 정렬
731000006909,,zh_TW_동맹 홍보
731000006910,,zh_TW_동맹 랭킹
731000006911,,zh_TW_초대 철회
731000006913,,zh_TW_[Name] 점령 보상으로 세율 [N]%에 해당하는 세금을 공성전 직후 지급받습니다.
731000006914,,zh_TW_특별 상점
731000006915,,活動商店
731000006916,,每日限定商店OPEN!
731000006917,,zh_TW_별 것도 아닌 녀석이군!
731000006918,,zh_TW_내가 마그나딘의 패자다!
731000006919,,zh_TW_나에게 이기긴 아직 10년 일러!
731000006920,,zh_TW_겨우 그 정도였어?
731000006921,,zh_TW_좋은 승부였다!
731000006922,,zh_TW_깃발전에서 [Name]님을 쓰러뜨려 승리했습니다.
731000006923,,zh_TW_깃발전에서 [Name]님이 결투 범위를 벗어나 승리했습니다.
731000006924,,zh_TW_깃발전에서 [Name]님이 접속을 끊어 승리했습니다.
731000006925,,zh_TW_깃발전에서 [Name]님이 지역을 이탈해서 승리했습니다.
731000006926,,zh_TW_깃발전에서 [Name]님에게 쓰러져 패배했습니다.
731000006927,,zh_TW_깃발전에서 결투 범위를 벗어나 [Name]님에게 패배했습니다.
731000006928,,zh_TW_깃발전에서 제한 시간이 초과되어 무승부가 되었습니다.
731000006929,,zh_TW_분류
731000006930,,zh_TW_분류 방식을 선택하세요
731000006931,,zh_TW_전쟁 중인 혈맹 보기
731000006932,,"zh_TW_<FontYellow>희귀 아이템</>이 선택되었습니다.
판매 하시겠습니까?"
731000006933,,"zh_TW_<FontYellow>희귀 레시피(또는 재료)</>가 선택되었습니다.
판매 하시겠습니까?"
731000006934,,"zh_TW_선택한 아이템 중
<FontYellow>희귀 아이템(또는 레시피, 재료)</>가
포함되어 있습니다.
판매 하시겠습니까?"
731000006935,,"zh_TW_원본 장비에 <FontYellow>희귀 장비</>가 선택되어 있습니다.
합성 시, <FontYellow>희귀 장비</> 및 재료 장비는 사라집니다.
합성을 하시겠습니까?"
731000006936,,"zh_TW_원본 장비에 <FontYellow>희귀 & 거래 가능 장비</>가
<FontYellow>선택</>되어 있습니다.
합성 시, 원본 장비는 <FontYellow>거래 불가 상태로 변경</>되며
<FontYellow>희귀 </> 및 재료 장비는 사라집니다.
합성을 하시겠습니까?"
731000006937,,zh_TW_레벨업할 장비를 선택하세요
731000006938,,zh_TW_재료로 사용할 장비를 선택하세요
731000006939,,zh_TW_승급할 장비를 선택하세요
731000006940,,zh_TW_승급에 사용할 승급석을 선택해주세요
731000006941,,zh_TW_합성할 장비를 선택하세요
731000006942,,zh_TW_합성할 재료 장비를 선택하세요
731000006943,,zh_TW_강화할 장비를 선택하세요
731000006944,,zh_TW_강화 주문서를 선택하세요
731000006945,,zh_TW_특성강화할 장비를 선택하세요
731000006946,,zh_TW_특성강화 재료를 선택하세요
731000006947,,zh_TW_옵션을 변경할 장비를 선택하세요
731000006948,,zh_TW_초월할 장비를 선택하세요
731000006949,,zh_TW_초월 재료 장비를 선택하세요
731000006950,,zh_TW_<FontYellow>[Name]</> 클리어 시 조합 가능.
731000006951,,"zh_TW_현재 선택 중인 아이템을 재료로 사용 시, 조합할 수 있는 레시피입니다."
731000006952,,"zh_TW_다른 전투 덱에 
장착 중"
731000006953,,zh_TW_다른 전투 덱에 장착 중
731000006954,,zh_TW_기타_전체
731000006955,,zh_TW_전쟁 대기중
731000006956,,zh_TW_전쟁 소강중
731000006957,,zh_TW_최소 1개 이상의 관심사를 설정해야 합니다
731000006958,,zh_TW_혈맹 버프 적용 완료
731000006959,,zh_TW_조합식 [Count]개 적용 중
731000006960,,zh_TW_초대 가능한 혈맹만 보기
731000006961,,zh_TW_초대 가능한 혈맹 수
731000006962,,zh_TW_동맹 이름
731000006963,,zh_TW_동맹 혈맹이 없습니다.
731000006964,,zh_TW_동맹이 없습니다.
731000006965,,zh_TW_소속된 동맹이 없습니다.
731000006966,,zh_TW_동맹 창설/가입
731000006967,,zh_TW_동맹 창설
731000006968,,zh_TW_동맹 가입
731000006969,,zh_TW_동맹
731000006970,,zh_TW_최근 사용한 장비가 없습니다.
731000006971,,zh_TW_채팅 신고
731000006972,,zh_TW_신고 채널 선택
731000006973,,zh_TW_신고 사유 선택
731000006974,,zh_TW_신고 안내 및 동의
731000006975,,zh_TW_1. 채팅 신고 시 일부 채팅 내용이 저장됩니다.
731000006976,,"zh_TW_2. 신고된 채팅 내용은 운영정책에 따라 조치가 진행될 예정이며, 
처리 기준에 해당하지 않을 경우 별도의 조치가 진행되지 않을 수 있습니다."
731000006977,,zh_TW_3. 상호 간 채팅 내용에 따라 신고 캐릭터에도 조치가 진행될 수 있습니다.
731000006978,,zh_TW_4. 허위 신고 시 운영정책에 따라 조치가 진행될 수 있습니다.
731000006985,,zh_TW_욕설 및 비방
731000006986,,zh_TW_현금 거래 유도 및 계정 거래
731000006987,,zh_TW_도배 및 게임 이용 방해
731000006988,,zh_TW_기타(게임 운영 방해 및 유언비어 등)
731000006989,,zh_TW_신고가 접수되었습니다.
731000006990,,zh_TW_신고해 주셔서 감사합니다.
731000006991,,"zh_TW_용사님께서 해주신 신고 접수가 
리니지2 레볼루션의 쾌적한 채팅 환경에 도움이 되도록
최대한 빠르게 처리될 수 있도록 노력하겠습니다."
731000006992,,"zh_TW_1:1 문의를 통해 관련 스크린샷을 보내주시면
 빠른 조치에 도움이 됩니다."
731000006993,,zh_TW_동맹 전투력
731000006994,,zh_TW_전투 덱 슬롯을 확장하시겠습니까?
731000006995,,zh_TW_전투 덱이 [Count]까지 확장되었습니다.
731000006996,,zh_TW_복주머니가 비었습니다….
731000006997,,zh_TW_접속 중인 동맹 혈맹원이 없습니다.
731000006998,,zh_TW_장비 레벨업 시 기본 능력치가 증가합니다.
731000006999,,zh_TW_최대 레벨로 성장한 장비는 승급 또는 합성으로 등급을 올릴 수 있습니다.
731000007000,,zh_TW_재료로 사용된 장비의 강화도와 장착된 집혼석은 사라집니다.
731000007001,,"zh_TW_장비 승급 시 기본 능력치가 증가하고
랜덤옵션이 추가됩니다."
731000007002,,zh_TW_SR등급으로 승급한 장비는 UR 제작이 가능합니다.
731000007003,,"zh_TW_강화도, 집혼석, 옵션, 특성은 승급 후에도 유지됩니다."
731000007004,,"zh_TW_장비 합성 시 한 단계 높은 등급의 장비를
획득할 수 있습니다."
731000007005,,zh_TW_A등급 이상 합성 시 일정 확률로 레어 장비를 획득할 수 있습니다.
731000007006,,zh_TW_대상 장비와 같은 종류의 장비가 최대 레벨일 때 재료로 사용할 수 있습니다.
731000007007,,"zh_TW_강화도가 높아질수록 장비의 성능이 향상되며,
이펙트가 추가됩니다."
731000007008,,"zh_TW_+10, +20 이상 강화된 장비는 실패해도 각각 +10, +20 아래로 하락하지 않습니다."
731000007009,,"zh_TW_강화 레벨에 따라 강화 실패 페널티가 있으며, 페널티는 마프르의 가호로 막을 수 있습니다."
731000007010,,zh_TW_특성 강화 시 장비의 특성 레벨이 증가합니다.
731000007011,,zh_TW_대상 장비와 같은 특성의 장비 또는 같은 특성의 돌을 사용할 수 있습니다.
731000007012,,"zh_TW_옵션변경 시 장비의 모든 옵션이 랜덤으로
선택됩니다."
731000007013,,zh_TW_초월 성공 시 장비의 최대 레벨이 2씩 증가합니다.
731000007014,,"zh_TW_초월은 장비 당 최대 5회 가능하며, 최대 40레벨까지 성장 가능합니다."
731000007015,,zh_TW_대상 장비와 동일한 장비만 재료로 사용할 수 있습니다. 재료 장비는 SR등급 이상 사용 가능합니다.
731000007016,,zh_TW_탈리스만 덱 설정
731000007017,,zh_TW_전투 덱 덮어쓰기
731000007018,,zh_TW_정보를 불러올 전투 덱 번호를 선택하세요
731000007019,,zh_TW_현재 선택되어 있는 전투 덱에 불러온 정보가 덮어씌여 집니다.
731000007020,,zh_TW_덮어쓰기
731000007021,,zh_TW_전투 덱 아이콘 색 변경
731000007022,,zh_TW_색상를 선택하세요.
731000007023,,zh_TW_현재 선택되어 있는 전투 덱의 아이콘 색이 변경됩니다.
731000007024,,zh_TW_색 변경
731000007025,,zh_TW_결투장
731000007026,,zh_TW_결투장-방어 전용 덱입니다.
731000007027,,"zh_TW_덱 확장 후, 이름을 설정할 수 있습니다."
731000007028,,zh_TW_전투 덱 이름을 입력하세요.
731000007029,,"zh_TW_동맹을 창설하기 위해서는
혈맹 레벨이 <FontYellow>[Value]</>가 되어야 합니다."
731000007030,,zh_TW_동맹을 신청한 혈맹이 없습니다. 동맹을 홍보해보세요.
731000007031,,zh_TW_채팅신고는 [Min]분 [Second]초 후 다시 진행할 수 있습니다.
731000007032,,zh_TW_채팅신고는 [Second]초 후 다시 진행할 수 있습니다.
731000007033,,zh_TW_장비 수집 완료!
731000007034,,zh_TW_장비 수집 완료 보상
731000007035,,zh_TW_진행 현황
731000007036,,"zh_TW_100% 완성 시, 능력 적용 및 보상을 획득할 수 있습니다."
731000007037,,"zh_TW_클래스 주 장착 장비를 조건에 맞게 수집 시, 보상을 받을 수 있습니다. 단, 이도류와 창은 둘 중 하나만 수집하여도 됩니다."
731000007038,,zh_TW_현재 효과
731000007039,,zh_TW_다음 효과
731000007040,,zh_TW_검색어는 [MAX]자를 넘어갈 수 없습니다.
731000007041,,"zh_TW_현재 선택되어 있는 전투 덱에 장착 된 코스튬이
모든 전투 덱에 일괄 장착 됩니다.
진행 하시겠습니까?"
731000007042,,zh_TW_모두 장착
731000007043,,zh_TW_스킬 회피
731000007044,,zh_TW_<FontBlue>[Name]</>동맹의 동맹 혈맹 모집  
731000007045,,zh_TW_모든 덱 장착
731000007046,,zh_TW_탈리스만은 2차 전직 후 사용 가능합니다.
731000007047,,zh_TW_잠시 후
731000007048,,"zh_TW_'검방패’ 레시피를 동일한 특성의 ‘창’ 레시피로 조합할 수 있습니다.
마찬가지로, ‘창’ 레시피를 동일한 특성의 ‘검방패’ 레시피로 조합할 수 있습니다."
731000007049,,zh_TW_동맹 초대
731000007050,,zh_TW_해당 혈맹은 [TimeValue] 후 초대가 가능합니다.
731000007051,,zh_TW_[Count]개의 동맹으로부터 동맹 신청이 왔습니다. 확인하시겠습니까?
731000007052,,zh_TW_홍보 중인 동맹이 없습니다.
731000007053,,zh_TW_창설 된 동맹이 없습니다.
731000007054,,zh_TW_초대 받은 동맹이 없습니다.
731000007055,,"zh_TW_기존의 동맹 가입 신청을 취소하고, 새로운 동맹 가입을 신청하시겠습니까?"
731000007056,,zh_TW_동맹 공지사항이 없습니다.
731000007057,,zh_TW_동맹 없음
731000007058,,zh_TW_동맹 관심사
731000007060,,zh_TW_2배로 받기
