Id,ShopDisplay,ShopServerType,MarketType,NewServer,Promotion,ReplaceString1Key,NameKey,ShopType,TabType,HighendEffect,LimitMinLevel,LimitMaxLevel,MasteryMinLevel,MasteryMaxLevel,UserLimitLevel,NetmarbleSItemId,Display,HideSoldOut,DisplayOrder,DisplayType,DisplayTypeValue,DisplayTypeReset,IsGotcha,CostType,CostValue,DiscountRate,SpecialDiscountRate,SaleCost,PurchaseFree,PurchaseFreeTime,PurchaseLimitServer,PurchaseLimitValueServer,PurchaseUserLimit,PurchaseLimit,LimitPeriodeValue,PurchaseLimitValue,LimitPeriodStart,LimitPeriodEnd,SupportVersion,IconTexture,IconTexture2,PromotionType,DescKey,Desc2Key,FlatRatePeriod,RetentionPeriod,LeagueLimit,PurchaseAccountLimit,PurchaseLimitDuringValue,PurchaseLimitServerId,RecommendPackage,EventDicePointType,EventTargetType,EventTargetTab
9001,0,All,All,All,0,0,331000009001,PackageShop,Package7,,,,,,,pack_starting,1,1,701,None,,,0,InAppPurchase,33000,,,,0,,,,0,Period,,1,,,,Image_SelectBox_Launching_1000,,Hot,332000009001,0,,,,0,,,0,,,
9008,0,All,All,All,0,0,331000009008,PackageShop,Package2,1,16,43,,,,pack_adv_01,1,1,201,None,,,0,InAppPurchase,33000,,,,0,,,,0,Period,,1,,,,Image_SelectBox_Junior_1000,,Hot,332000009008,0,,,,0,,,0,,,
9009,0,All,All,All,0,0,331000009009,PackageShop,Package2,1,44,72,,,,pack_adv_02,1,1,202,None,,,0,InAppPurchase,110000,,,,0,,,,0,Period,,1,,,,Image_SelectBox_Senior_1000,,Hot,332000009009,0,,,,0,,,0,,,
9010,0,All,All,All,0,0,331000009010,PackageShop,Package2,1,73,120,,,,pack_adv_03,1,1,203,None,,,0,InAppPurchase,110000,,,,0,,,,0,Period,,1,,,,Image_SelectBox_Venteran_1000,,Hot,332000009010,0,,,,0,,,0,,,
9011,0,All,All,All,0,0,331000009011,PackageShop,Package2,1,181,220,,,,pack_platinum_100,1,1,204,None,,,0,InAppPurchase,110000,,,,0,,,,0,Period,,1,,,,Image_SelectBox_Event5,,Hot,332000009011,0,,,,0,,,0,,,
9012,0,All,All,All,0,0,331000009012,PackageShop,Package2,1,221,260,,,,pack_master_100,1,1,205,None,,,0,InAppPurchase,110000,,,,0,,,,0,Period,,1,,,,Image_SelectBox_Event6,,Hot,332000009012,0,,,,0,,,0,,,
9019,0,All,All,All,0,0,331000009019,PackageShop,Package3,,10,400,,,,pack_skillpoint_01,1,0,301,None,,,0,InAppPurchase,11000,,,,0,,,,0,Daily,,1,,,,Image_SelectBox_SkillPoint,,,332000009019,0,,,,0,,,0,,,
9020,0,All,All,All,0,0,331000009020,PackageShop,Package4,,,,,,,pack_soulcrystal_03,1,0,450,None,,Weekly,0,InAppPurchase,55000,,,,0,,,,0,Weekly,,1,,,,Image_SelectBox_Premium1_Renew,,,332000009020,0,,,,0,,,0,,,
9021,0,All,All,All,0,0,331000009021,PackageShop,Package4,,,,,,,pack_soulcrystal_01,1,0,451,RequiredId,9020,Weekly,0,InAppPurchase,110000,,,,0,,,,0,Weekly,,1,,,,Image_SelectBox_Premium2_Renew,,,332000009021,0,1,,,0,,,0,,,
9022,0,All,All,All,0,0,331000009022,PackageShop,Package4,,,,,,,pack_soulcrystal_02,1,0,452,RequiredId,9021,Weekly,0,InAppPurchase,33000,,,,0,,,,0,Weekly,,1,,,,Image_SelectBox_Premium3_Renew,,,332000009022,0,1,,,0,,,0,,,
9030,0,All,All,All,0,0,331000009030,PackageShop,Package3,,,,,,,,1,0,302,None,,Weekly,0,Diamond,1000,,,,0,,,,0,Daily,,1,,,,Image_SelectBox_Rune1,,,332000009030,0,,,,0,,,0,,,
9031,0,All,All,All,0,0,331000009031,PackageShop,Package3,,,,,,,,1,0,303,RequiredId,9030,Weekly,0,Diamond,1500,,,,0,,,,0,Daily,,1,,,,Image_SelectBox_Rune2,,,332000009031,0,1,,,0,,,0,,,
9032,0,All,All,All,0,0,331000009032,PackageShop,Package3,,,,,,,,1,0,304,RequiredId,9031,Weekly,0,Diamond,2000,,,,0,,,,0,Daily,,1,,,,Image_SelectBox_Rune3,,,332000009032,0,1,,,0,,,0,,,
9035,0,All,All,All,0,0,331000009035,PackageShop,Package3,,,,,,,,1,0,305,None,,Weekly,0,Diamond,500,,,,0,,,,0,Daily,,1,,,,Image_SelectBox_Elixir1,,,332000009035,0,,,,0,,,0,,,
9036,0,All,All,All,0,0,331000009036,PackageShop,Package3,,,,,,,,1,0,306,RequiredId,9035,Weekly,0,Diamond,1000,,,,0,,,,0,Daily,,1,,,,Image_SelectBox_Elixir2,,,332000009036,0,1,,,0,,,0,,,
9037,0,All,All,All,0,0,331000009037,PackageShop,Package3,,,,,,,,1,0,307,RequiredId,9036,Weekly,0,Diamond,1500,,,,0,,,,0,Daily,,1,,,,Image_SelectBox_Elixir3,,,332000009037,0,1,,,0,,,0,,,
9051,0,All,All,All,0,0,331000009051,PackageShop,Package4,1,,,,,,pack_upgradestone_01,1,0,453,None,,,0,InAppPurchase,110000,,,,0,,,,0,Weekly,,1,,,,Image_SelectBox_UpgradeStone_1000,,,332000009051,0,,,,0,,,0,,,
9052,0,All,All,All,0,0,331000009052,PackageShop,Package4,,,,,,,pack_blessedscroll_01,1,0,8,QuestStarted,2110,,0,InAppPurchase,110000,,,,0,,,,0,Weekly,,2,,,,Icon_Shop_Enchant_1001,,,332000009052,0,,,,0,,,1,,,
10010030,0,All,All,All,0,0,331010010030,PackageShop,Package4,,,,,,,pack_blessedscroll_02,1,0,61,None,,,0,InAppPurchase,110000,,,,0,,,,0,Period,,1,,,,Icon_Shop_Enchant_1003,,,332010010030,0,,,,0,,,0,,,
9053,0,All,All,All,0,0,331000009053,PackageShop,Package2,1,121,150,,,,pack_adv_04,1,1,206,None,,,0,InAppPurchase,110000,,,,0,,,,0,Period,,1,,,,Image_SelectBox_Elite_1000,,,332000009053,0,,,,0,,,0,,,
9054,0,All,All,All,0,0,331000009054,PackageShop,Package7,1,,,,,,pack_inventory_01,1,1,200,None,,,0,InAppPurchase,55000,,,,0,,,,0,Period,,2,,,,Image_SelectBox_Inventory,,,332000009054,0,,,,0,,,0,,,
9201,0,All,All,All,0,0,331000009201,PackageShop,Package4,,,,,,,weekly_pack_blessedscroll_01,1,0,62,QuestStarted,2110,,0,InAppPurchase,11000,,,,0,,,,0,Weekly,,5,,,,Icon_Shop_Enchant_1002,,,332000009201,0,,,,0,,,0,,,
9301,0,All,All,All,0,0,331000009301,PackageShop,Package7,,30,400,,,,pack_sandofoblivion_01,1,1,707,ClassTransferred,,,0,InAppPurchase,11000,,,,0,,,,0,Period,,1,,,,Icon_Shop_ForgottenSand_1000,,,332000009301,0,,,,0,,,0,,,
9501,0,All,All,All,0,0,331000009501,PackageShop,Package,,,,,,,pack_popup_equipment_01,1,0,9000,SmartPopupOnly,,,0,InAppPurchase,55000,,,,0,,,,0,None,,,,,,Icon_Shop_Dia_06,,,332000009501,0,,,,0,,,0,,,
9502,0,All,All,All,0,0,331000009502,PackageShop,Package,,,,,,,pack_popup_enhancement_01,1,0,9000,SmartPopupOnly,,,0,InAppPurchase,110000,,,,0,,,,0,None,,,,,,Icon_Shop_Dia_06,,,332000009502,0,,,,0,,,0,,,
9503,0,All,All,All,0,0,331000009503,PackageShop,Package,,,,,,,pack_popup_accessory_01,1,0,9000,SmartPopupOnly,,,0,InAppPurchase,110000,,,,0,,,,0,None,,,,,,Icon_Shop_Dia_06,,,332000009503,0,,,,0,,,0,,,
9605,0,All,All,All,0,0,331000009605,PackageShop,Package6,,50,400,,,,pack_mountpet_01,1,0,604,None,,,0,InAppPurchase,110000,,,,0,,,,0,Weekly,,1,,,,Image_SelectBox_SummonStone_Renew,,,332000009605,0,,,,0,,,0,,,
9610,0,All,All,All,0,0,331000009610,PackageShop,Package6,,50,400,,,,pack_mountpet_03,1,0,603,None,,,0,InAppPurchase,55000,,,,0,,,,0,Weekly,,1,,,,Image_SelectBox_GrowStone_Renew,,,332000009610,0,,,,0,,,0,,,
9611,0,All,All,All,0,0,331000009611,PackageShop,Package2,1,151,180,,,,pack_adv_05,1,1,207,None,,,0,InAppPurchase,110000,,,,0,,,,0,Period,,1,,,,Image_SelectBox_Noblesse_1000,,,332000009611,0,,,,0,,,0,,,
9667,0,All,All,All,0,0,331000009667,DailyBenefitShop,FlatQuest,,,,,,,pack_autoquest_001,1,0,1000,None,,,0,InAppPurchase,,,,,0,,,,0,,,,,,,Icon_Shop_Convenience_01,,,332000009667,0,28,,,0,,,1,,,
9668,0,All,All,All,0,0,331000009668,DailyBenefitShop,FlatHunting,,,,,,,pack_autosell_001,1,0,1000,None,,,0,InAppPurchase,,,,,0,,,,0,,,,,,,Icon_Shop_Convenience_02,,,332000009668,0,28,,,0,,,1,,,
9637,0,All,All,All,0,0,331000009637,PackageShop,Package5,1,10,400,,,,weekly_pack_guild_100,1,0,5,None,,,0,InAppPurchase,110000,,,,0,,,,0,Weekly,,1,,,,Icon_Shop_Guild_Bundle_1000,,Guild,332000009637,0,,,,0,,,1,,,
9638,0,All,All,All,0,0,331000009638,PackageShop,Package5,,10,400,,,,weekly_pack_guild_010,1,0,6,None,,,0,InAppPurchase,11000,,,,0,,,,0,Weekly,,5,,,,Icon_Shop_Guild_Bundle_1001,,Guild,332000009638,0,,,,0,,,1,,,
9629,0,All,All,All,0,0,331000009629,PackageShop,Package5,1,10,400,,,,pack_crystal_050,1,0,4,None,,,0,InAppPurchase,55000,,,,0,,,,0,Weekly,,3,,,,Image_SelectBox_Guild_03_Shop,,Guild,332000009629,0,,,,0,,,1,,,
9630,1,All,All,All,0,0,331000009630,PackageShop,Package7,,,,,,,lineage2_package42,1,0,7013,None,,,0,InAppPurchase,,,,,0,,,,1,DuringDays,,1,,,,UI_Icon_ServerChange_01_Shop,,,332000009630,0,,,,0,180,"2131, 2132, 2133, 2134, 2141, 2142, 2143, 2144",0,,,
9901,0,All,All,All,0,0,331000009901,PackageShop,Package5,,10,400,,,,,1,0,509,None,,,0,Diamond,500,,,,0,,,,0,Daily,,1,,,,Icon_Shop_Guild_1000,,Guild,332000009901,0,,,,0,,,0,,,
9912,0,All,All,All,0,0,331000009912,PackageShop,Package5,,10,400,,,,monthly_pack_guild_030,1,0,7,None,,,0,InAppPurchase,33000,,,,0,,,,0,Monthly,,1,,,,Icon_Shop_Guild_Bundle_1002,,Guild,332000009912,0,,,,0,,,1,,,
9918,0,All,All,All,0,0,331000009918,PackageShop,Package6,,50,401,,,,pack_chall_010,1,0,602,None,,,0,InAppPurchase,11000,,,,0,,,,0,Weekly,,1,,,,Image_SelectBox_PetEquip_Package,,,332000009918,0,,,,0,,,0,,,
10001,0,All,All,All,0,0,331000010001,NormalShop,Recommend,,,,,,,,1,0,30,None,,,0,FriendshipPoint,40,,,,0,,,,0,None,,,,,,Icon_Shop_HpPotion_01,,,332000004001,0,,,,0,,,0,,,
10002,0,All,All,All,0,0,331000010002,NormalShop,Recommend,,,,,,,,1,0,40,None,,,0,FriendshipPoint,40,,,,0,,,,0,None,,,,,,Icon_Shop_MpPotion_01,,,332000004005,0,,,,0,,,0,,,
10003,0,All,All,All,0,0,331000010003,NormalShop,Recommend,,,,,,,,1,0,50,None,,,0,FriendshipPoint,80,,,,0,,,,0,None,,,,,,Icon_SoulShot_01,,,332000004009,0,,,,0,,,0,,,
10004,0,All,All,All,0,0,331000010004,NormalShop,Scroll,,20,29,,,,,1,0,20,None,,,0,FriendshipPoint,40,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10005,0,All,All,All,0,0,331000010005,NormalShop,Scroll,,30,39,,,,,1,0,20,None,,,0,FriendshipPoint,60,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10006,0,All,All,All,0,0,331000010006,NormalShop,Scroll,,40,49,,,,,1,0,20,None,,,0,FriendshipPoint,80,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10007,0,All,All,All,0,0,331000010007,NormalShop,Scroll,,50,59,,,,,1,0,20,None,,,0,FriendshipPoint,100,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10008,0,All,All,All,0,0,331000010008,NormalShop,Scroll,,60,74,,,,,1,0,20,None,,,0,FriendshipPoint,120,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10009,0,All,All,All,0,0,331000010009,NormalShop,Scroll,,75,89,,,,,1,0,20,None,,,0,FriendshipPoint,140,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10010,0,All,All,All,0,0,331000010010,NormalShop,Scroll,,90,104,,,,,1,0,20,None,,,0,FriendshipPoint,160,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10011,0,All,All,All,0,0,331000010011,NormalShop,Scroll,,105,119,,,,,1,0,20,None,,,0,FriendshipPoint,180,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10017,0,All,All,All,0,0,331000010017,NormalShop,Recommend,,,,,,,,1,0,10,None,,,1,FriendshipPoint,100,,,,1,600,,,0,Daily,,3,,,,Icon_Shop_Gacha_Equipment_04,,,332000010017,0,,,,0,,,0,,,
10018,0,All,All,All,0,0,331000010018,NormalShop,Scroll,,120,134,,,,,1,0,20,None,,,0,FriendshipPoint,200,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10019,0,All,All,All,0,0,331000010019,NormalShop,Scroll,,135,149,,,,,1,0,20,None,,,0,FriendshipPoint,220,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10023,0,All,All,All,0,0,561000510004,NormalShop,Recommend,,,,,,,,1,0,210,None,,,0,FriendshipPoint,1000,,,,0,,,,0,Daily,,1,,,,Icon_Combine_Asset_Upgrade_04_Shop,,,331000010023,0,,,,0,,,0,,,
10024,0,All,All,All,0,0,561000510005,NormalShop,Recommend,,,,,,,,1,0,400,None,,,0,FriendshipPoint,1000,,,,0,,,,0,Daily,,1,,,,Icon_Combine_Asset_Upgrade_05_Shop,,,331000010024,0,,,,0,,,0,,,
10025,0,All,All,All,0,0,561000510006,NormalShop,Recommend,,,,,,,,1,0,700,None,,,0,FriendshipPoint,1000,,,,0,,,,0,Daily,,1,,,,Icon_Combine_Asset_Upgrade_06_Shop,,,331000010025,0,,,,0,,,0,,,
10021,0,All,All,All,0,0,331000010021,NormalShop,Scroll,,150,164,,,,,1,0,20,None,,,0,FriendshipPoint,240,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
10022,0,All,All,All,0,0,331000010022,NormalShop,Scroll,,165,179,,,,,1,0,20,None,,,0,FriendshipPoint,260,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
11001,0,All,All,All,0,0,331000011001,DailyBenefitShop,FlatRateAdena,,,,,,,daily_adena,1,0,100,None,,,0,InAppPurchase,11000,,,,0,,,,0,None,,,,,,Icon_DiamondShop_Adena_1100,Ui_DiamondShop_Adena_1100,,332000011001,333000011001,28,3,,0,,,1,,,
9622,0,All,All,All,0,0,561000009622,PackageShop,Package7,,,,,,,name_change_050,1,0,706,None,,,0,InAppPurchase,55000,,,,0,,,,0,Monthly,,1,,,,Icon_NicknameChange_Shop,,,563000009622,0,,,,0,,,0,,,
10007001,0,All,All,All,0,0,331010007001,DailyBenefitShop,FlatRatePayDia,,,,,,,daily_bluediamond,1,0,200,None,,,0,InAppPurchase,11000,,,,0,,,,0,None,,,,,,Icon_DiamondShop_BlueDia_01,Ui_DiamondShop_BlueDia_01,,332010007001,333010007001,28,3,,0,,,1,,,
10002204,0,All,GooglePlay,All,0,0,561010002204,NormalShop,Package,,,,,,,reddia_gpromo_010,1,0,1,SmartPopupOnly,,,0,InAppPurchase,11000,,,,0,,,,0,None,,,,,,Icon_Shop_Red_Dia_02,,,563010002204,0,,,,0,,,0,,,
10002206,0,All,GooglePlay,All,0,0,561010002206,NormalShop,Package,,,,,,,dia_gpromo_050,1,0,2,SmartPopupOnly,,,0,InAppPurchase,55000,,,,0,,,,0,None,,,,,,Icon_DiamondShop_BlueDia_01,,,563010002206,0,,,,0,,,0,,,
10002214,0,All,GooglePlay,All,0,0,561010002214,NormalShop,Package,,,,,,,dia_gpromo_010,1,0,1,SmartPopupOnly,,,0,InAppPurchase,11000,,,,0,,,,0,None,,,,,,Icon_Shop_Dia_1000,,,563010002214,0,,,,0,,,0,,,
10009010,1,All,All,All,0,0,331010009010,PackageShop,Package7,1,,,,,,pack_lucky_030,1,1,700,None,,,0,InAppPurchase,33000,,,,0,,,,0,Period,,1,,,,Icon_Shop_Adena_1000,,Sale,332010009010,0,,,,0,,,0,,,
10009014,0,All,All,All,0,0,331010009014,PackageShop,Package4,,,,,,,pack_chall_001,1,1,11,None,,,0,InAppPurchase,1100,,,,0,,,,0,Period,,1,,,,Icon_Shop_RareEquip_Blue_1000,,,332010009014,0,,,,0,,,0,,,
10009015,0,All,All,All,0,0,331010009015,PackageShop,Package4,,,,,,,pack_event_001,1,1,12,None,,,0,InAppPurchase,1100,,,,0,,,,0,Period,,1,,,,Icon_Shop_RareEquip_Red_1000,,,332010009015,0,,,,0,,,0,,,
10009016,0,All,All,All,0,0,331010009016,PackageShop,Package4,,75,400,,,,pack_gcape_050,1,1,9,None,,,0,InAppPurchase,55000,,,,0,,,,0,Period,,1,,,,UI_Icon_CapeActiveMaterial_Private_01_Shop,,,332010009016,0,,,,0,,,1,,,
10009017,0,All,All,All,0,0,331010009017,PackageShop,Package4,,75,400,,,,pack_acape_050,1,1,10,None,,,0,InAppPurchase,55000,,,,0,,,,0,Period,,1,,,,UI_Icon_CapeActiveMaterial_Private_02_Shop,,,332010009017,0,,,,0,,,1,,,
10014011,0,All,All,All,0,0,331010014011,MasteryShop,MasteryCoin,,180,400,,,,,1,0,200,None,,,0,MasteryCoin,70,,,,0,,,,0,None,,,,,,Icon_Box_SP_03,,,332010014011,0,,,,0,,,0,,,
10014024,0,All,All,All,0,0,561000919086,MasteryShop,MasteryCoin,,180,400,,,,,1,0,550,None,,,0,MasteryCoin,70,,,,0,,,,0,None,,,,,,Icon_Asset_SoulPowder_01_Shop,,,332010014024,0,,,,0,,,0,,,
10014031,0,All,All,All,0,0,331010014031,MasteryShop,MasteryCoin,,180,400,,,,,1,0,600,None,,,0,MasteryCoin,150,,,,0,,,,0,Weekly,,2,,,,Image_Shop_Gacha_EnchantScroll_1001,,,563000910004,0,,,,0,,,0,,,
10014041,0,All,All,All,0,0,331010014041,MasteryShop,MasteryCoin,,180,400,100,10000,,,1,0,700,None,,,0,MasteryCoin,170,,,,0,,,,0,Weekly,,2,,,,Image_Shop_Combine_LimiteBreake_1001,,,332010014041,0,,,,0,,,0,,,
10014051,0,All,All,All,0,0,331010014051,MasteryShop,MasteryCoin,,180,400,50,10000,,,1,0,800,None,,,0,MasteryCoin,45,,,,0,,,,0,Daily,,2,,,,Image_Shop_Combine_AbilityStone_1001,,,332010014051,0,,,,0,,,0,,,
10014061,0,All,All,All,0,0,331010014061,MasteryShop,MasteryCoin,,180,400,,,,,1,0,900,None,,,0,MasteryCoin,85,,,,0,,,,0,Weekly,,3,,,,Image_Shop_Protector_Piece_1001,,,332010014061,0,,,,0,,,0,,,
10014071,0,All,All,All,0,0,331010014071,MasteryShop,MasteryCoin,,180,400,,,,,1,0,1000,None,,,0,MasteryCoin,40,,,,0,,,,0,None,,,,,,Image_Shop_GuildStarStone_box_1001,,,332010014071,0,,,,0,,,0,,,
10014091,0,All,All,All,0,0,331000003009,MasteryShop,MasteryCoin,,180,400,50,10000,,,1,1,1200,None,,,0,MasteryCoin,100,,,,0,,,,0,Period,,1,,,,Icon_Transcendence_04,,,332000003007,0,,,,0,,,0,,,
10014100,0,All,All,All,0,0,331000003006,MasteryShop,MasteryCoin,,180,400,100,10000,,,1,1,1300,None,,,0,MasteryCoin,100,,,,0,,,,0,Period,,1,,,,Icon_Transcendence_01,,,332000003006,0,,,,0,,,0,,,
10014111,0,All,All,All,0,0,561000481105,MasteryShop,MasteryCoin,,180,400,,,,,1,0,150,None,,,0,MasteryCoin,150,,,,0,,,,0,None,,,,,,Icon_SoulCrystalMaterial_01_Shop,,,563000481101,0,,,,0,,,0,,,
10010001,0,All,GooglePlay,All,0,0,331010010001,NormalShop,Package,,,,,,,gift_th_003,1,0,2000,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Icon_Asset_CompleteTicket_Shop,,,332010010001,0,,,,0,,,0,,,
10010002,0,All,GooglePlay,All,0,0,331010010002,NormalShop,Package,,,,,,,gift_th_007,1,0,2100,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,UI_Icon_RandomBox_General_01_Shop,,,332010010002,0,,,,0,,,0,,,
10010003,0,All,GooglePlay,All,0,0,331010010003,NormalShop,Package,,,,,,,gift_th_015,1,0,2200,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Icon_Combine_Unidentifiy_Material02_Shop,,,332010010003,0,,,,0,,,0,,,
10010004,0,All,GooglePlay,All,0,0,331010010004,NormalShop,Package,,,,,,,gift_th_030,1,0,2300,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Icon_Box_UpgradeCrystal_03_Shop,,,332010010004,0,,,,0,,,0,,,
10010005,0,All,GooglePlay,All,0,0,331010010005,NormalShop,Package,,,,,,,gift_my_005,1,0,2400,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_Launching,,,332010010005,0,,,,0,,,0,,,
10010006,0,All,GooglePlay,All,0,0,331010010006,NormalShop,Package,,,,,,,gift_my_010,1,0,2500,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_SkillPoint,,,332010010006,0,,,,0,,,0,,,
10010007,0,All,GooglePlay,All,0,0,331010010007,NormalShop,Package,,,,,,,gift_my_023,1,0,2600,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_Supplies2_Shop,,,332010010007,0,,,,0,,,0,,,
10010010,0,All,GooglePlay,All,0,0,331010010010,NormalShop,Package,,,,,,,gift_hk_015,1,0,2900,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_Launching,,,332010010010,0,,,,0,,,0,,,
10010011,0,All,GooglePlay,All,0,0,331010010011,NormalShop,Package,,,,,,,gift_hk_044,1,0,3000,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_SkillPoint,,,332010010011,0,,,,0,,,0,,,
10010012,0,All,GooglePlay,All,0,0,331010010012,NormalShop,Package,,,,,,,gift_hk_100,1,0,3100,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_Supplies2_Shop,,,332010010012,0,,,,0,,,0,,,
10010013,0,All,GooglePlay,All,0,0,331010010013,NormalShop,Package,,,,,,,gift_sg_013,1,0,3200,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_Launching,,,332010010013,0,,,,0,,,0,,,
10010014,0,All,GooglePlay,All,0,0,331010010014,NormalShop,Package,,,,,,,gift_sg_021,1,0,3300,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_SkillPoint,,,332010010014,0,,,,0,,,0,,,
10010015,0,All,GooglePlay,All,0,0,331010010015,NormalShop,Package,,,,,,,gift_sg_046,1,0,3400,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_Supplies2_Shop,,,332010010015,0,,,,0,,,0,,,
10010016,0,All,GooglePlay,All,0,0,331010010016,NormalShop,Package,,,,,,,gift_sg_071,1,0,3500,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_Launching,,,332010010016,0,,,,0,,,0,,,
10010017,0,All,GooglePlay,All,0,0,331010010017,NormalShop,Package,,,,,,,gift_sg_100,1,0,3600,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_SkillPoint,,,332010010017,0,,,,0,,,0,,,
10010018,0,All,GooglePlay,All,0,0,331010010018,NormalShop,Package,,,,,,,gift_sg_006,1,0,3700,SmartPopupOnly,,,0,InAppPurchase,10000,,,,0,,,,0,None,,,,,,Image_SelectBox_Supplies2_Shop,,,332010010018,0,,,,0,,,0,,,
10010019,0,All,All,All,0,0,331010010019,PackageShop,Package5,,75,400,,,,pack_lucky_010,1,0,64,None,,,0,InAppPurchase,11000,,,,0,,,,0,Weekly,,1,,,,Icon_Shop_Guild_Bundle_1003,,Guild,332010010019,0,,,,0,,,0,,,
9915,0,All,All,All,0,0,331000009915,PackageShop,Package4,,75,401,,,,pack_lucky_050,1,1,440,None,,,0,InAppPurchase,55000,,,,0,,,,0,Period,,1,,,,Icon_CapeActiveMaterial_Bundle_1000,,,332000009915,0,,,,0,,,0,,,
13012,0,All,All,All,0,0,331000013012,NormalShop,Scroll,,180,199,,,,,1,0,200,None,,,0,FriendshipPoint,280,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
13013,0,All,All,All,0,0,331000013013,NormalShop,Scroll,,200,229,,,,,1,0,200,None,,,0,FriendshipPoint,300,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
13014,0,All,All,All,0,0,331000013014,NormalShop,Scroll,,230,400,,,,,1,0,200,None,,,0,FriendshipPoint,320,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_C,,,332000010004,0,,,,0,,,0,,,
13112,0,All,All,All,0,0,331000013112,NormalShop,Scroll,,180,199,,,,,1,0,200,None,,,0,Adena,38000,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_A,,,332000004020,0,,,,0,,,0,,,
13113,0,All,All,All,0,0,331000013113,NormalShop,Scroll,,200,229,,,,,1,0,200,None,,,0,Adena,39000,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_A,,,332000004020,0,,,,0,,,0,,,
13114,0,All,All,All,0,0,331000013114,NormalShop,Scroll,,230,400,,,,,1,0,200,None,,,0,Adena,40000,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_A,,,332000004020,0,,,,0,,,0,,,
13212,0,All,All,All,0,0,331000013212,NormalShop,Scroll,,180,199,,,,,1,0,300,None,,,0,Diamond,250,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_S,,,332000004028,0,,,,0,,,0,,,
13213,0,All,All,All,0,0,331000013213,NormalShop,Scroll,,200,229,,,,,1,0,300,None,,,0,Diamond,260,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_S,,,332000004028,0,,,,0,,,0,,,
13214,0,All,All,All,0,0,331000013214,NormalShop,Scroll,,230,400,,,,,1,0,300,None,,,0,Diamond,270,,,,0,,,,0,Daily,,10,,,,Icon_QuestScroll_S,,,332000004028,0,,,,0,,,0,,,
