Key,Command,Value
112000221228,,왼팔의 망꾼
112000221232,,해안 쿠거 우두머리
112000221233,,굶주린 해안 쿠거
112000221234,,굶주린 불곰
112000221239,,굶주린 어린 쿠거
112000221265,,덩치 큰 불곰
112000221266,,덩치 큰 쿠거
112000221276,,탐욕스런 그란디스
112000221502,,존의 산적단
112000221503,,존의 산적단
112000221504,,수컷 윈드수스
112000221506,,대왕 그렌델
112000221507,,수컷 윈드수스
112000221508,,굶주린 그렌델
112000221509,,수컷 윈드수스
112000221510,,포리큘의 강철거미
112000221511,,포리큘의 독거미
112000221512,,페디큘
112000221513,,페디큘의 새끼
112000221514,,페디큘의 새끼
112000221515,,계곡 강철거미
112000221516,,계곡 아트록스
112000221517,,포리큘
112000221518,,계곡 강철거미
112000221519,,계곡 독거미
112000221520,,포리큘의 새끼
112000221521,,북풍 버그베어 투사
112000221523,,하독
112000221524,,검은 주먹
112000221525,,길들인 그렌델
112000221526,,북풍 버그베어 투사
112000221527,,막심
112000221528,,막심의 투사
112000221529,,길들인 그렌델
112000221530,,막심의 돌격대
112000221531,,북풍 버그베어 포식자
112000221532,,북풍 버그베어 투사
112000221533,,쿠킹
112000221535,,필라테시아
112000221536,,님프 로즈
112000221537,,환각에 빠진 버그베어
112000221538,,이몰레타의 사역마
112000221539,,이몰레타
112000221540,,이몰레타의 사역마
112000221542,,상급 경비병
112000221543,,샤크만
112000221544,,간수
112000221545,,바르토
112000221546,,토리
112000221548,,라헬
112000221549,,상급 경비병
112000221551,,크리자로
112000221552,,레토 리자드맨 습격자
112000221554,,크로거크
112000221556,,크런키
112000221559,,레토 리자드맨 마법사
112000221560,,쉬라스
112000221563,,크리스틴
112000221564,,레토 리자드맨 광전사
112000221565,,되살아난 리자드맨 광전사
112000221568,,크로아티카
112000221569,,간수 감시병
112000221570,,간수 경비병
112000221571,,간수장의 수행병
112000221572,,카잔
112000221573,,강화된 카잔
112000221574,,카잔의 광전사
112000221575,,카잔의 명사수
112000221576,,카잔의 친위대
112000221577,,카잔의 저격수
112000221578,,함갈랄트
112000221588,,레토 리자드맨 암살자
112000221589,,크리스틴의 창조물
112000221592,,간수장의 저격수
112000221601,,펑거스 기간틱
112000221602,,펑거스 미니
112000221604,,흉폭한 그란디스 파괴자
112000221610,,오엘 마훔 약탈자
112000221611,,흉폭한 그란디스 파괴자
112000221617,,그란디스 광전사
112000221619,,오엘 마훔 광전사
112000221621,,라바키
112000221622,,라바키의 부하
112000221625,,우쿠라
112000221626,,우쿠라의 부하
112000221628,,아이언투쓰
112000221629,,아이언투쓰의 부하
112000221632,,겔란
112000221635,,패러사이트 좀비
112000221646,,겔란
112000221652,,판 루엠
112000221653,,사나운 님프
112000221654,,판 루엠
112000221655,,님프
112000221657,,사나운 님프
112000221658,,판 루엠
112000221659,,사나운 님프
112000221665,,변형 된 블라인드 리퍼
112000221701,,그렌델
112000221702,,오엘 산적단 보초
112000221703,,오엘 마훔 산적단 두목
112000221704,,오엘 마훔 산적단 약탈자
112000221708,,오엘 마훔 칼잡이
112000221709,,오엘 마훔 강탈자
112000221712,,로우렌
112000221715,,오엘 마훔 산적단 두목
112000221718,,라카시
112000221720,,이고라시
112000221721,,이고라시
112000221762,,보이드 하운드
112000221763,,나브라함
112000221764,,헬 하운드
112000221767,,크로니스
112000221769,,스톰 거스트
112002206031,,리베로
112002206032,,사베로
112002206034,,곰
112002210041,,스켈레톤 아처
112002210042,,다크로드
112002210043,,크로울
112002210045,,둠 퍼니셔
112002210046,,퍼그
112002210047,,허스크 크롤러
112002210048,,허스크 스토커
112002210049,,퍼그
112002210050,,아즈라엘
112002210051,,허스크 스토커
112002210053,,허스크 크롤러
112002210055,,아즈라엘
112002211026,,엑스틸의 부하
112002211027,,엑스텔
112002211039,,다크나이트
112002213005,,레몬의 부하
112002213006,,레몬
112002213023,,자나의 부하
112002213024,,자나
112002213051,,자켄 해적단 선원
112002213056,,나사
112002213070,,나사의 부하
112002215001,,그리즐리
112002215002,,고원 윈드수스 새끼
112002215003,,고원 윈드수스 보스
112002215004,,강풍 버그베어
112002215005,,고원 그란디스
112002215006,,님프여왕
112002215007,,관리장 탄타카
112002215008,,탕구리
112002215009,,카모두
112002215010,,칸토
112002215011,,베토
112002215013,,탄타 리자드맨 광전사
112002215014,,탄타 리자드맨 주술사
112002215015,,탄타 군견
112002215016,,리틀 프리마
112002215018,,유혹의 서큐버스
112002215022,,어둠의 레오파드
112002215026,,케트라 용병 오크
112002215030,,길들여진 쿠거
112002215031,,그렌델 새끼
112002215032,,고원 그렌델
112002215034,,고원 윈드수스
112002215037,,개미 병정
112002215038,,라바 병정
112002215039,,말벌 병정
112002215042,,정예 그란디스
112002215043,,그란디스 투견
112002215044,,정예 그란디스
112002215047,,고원 병정개미
112002215048,,고원 붉은 여우
112002215049,,실레노스 늑대인간
112002215050,,실레노스 용병 궁수
112002215051,,실레노스 용병 광전사
112002215052,,실레노스 족장 후보
112002226764,,상아탑 마법사4
112002235432,,황금 가고일
112002236573,,카잔의 노예 감독관
112002236578,,타노르 부족장 근위대
112002236755,,산적단 정찰병
112002236757,,산적단 칼잡이
112002236762,,광폭한 그렌델
112002236771,,티막 오크 투사
112002236772,,티막 오크 백인대장
112002236778,,티막 오크 부족장
112002236779,,티막 오크 궁병
112002236780,,상아탑 가고일
112002236781,,상아탑 수호 골렘
112002236785,,광폭한 보이드 하운드
112002325471,,아르고스
112002325472,,헬리사
112002325473,,슬링
112002325474,,바누크
112002325475,,케일린
112002325476,,베일로스
112002365377,,오염됨 펑거스
112002365471,,숲의 그렌델
112002365472,,님프 플뢰레
112002365473,,독성 아트록스
112002365474,,판 디펜더
112002365475,,악몽 메두사
112002365476,,포이즌 서펀트
112002436793,,티막 오크 정예 궁병
112002436796,,어둠의 결사 상급 단장
112002515055,,자폭개미
112002226645,,바르피오
112002236657,,아머드 하울러
112002236760,,산적단 전사
112002236763,,산적단 상급 주술사
112004430056,,윈드수스 새끼
112004430057,,거대 윈드수스
112004430061,,특별히 못생긴 버그베어
112004430062,,추남의 부하
112004430065,,버그베어 초보 수집꾼
112004430066,,매혹적인 님프
112004430067,,매혹된 북풍 버그베어
112004430072,,탄타카
112004430073,,관리장의 수행병
112004430077,,탕구리의 훈련병
112004430082,,티막 오크 저격수
112004430086,,칸토의 수행원
112004430087,,칸토의 정령인도자
112004430091,,바르티스
112004430093,,타노르 족장 근위병
112004430094,,타노르 족장 주술사
112002436707,,탐욕스러운 님프
112002436766,,산적단 추적자
112002436821,,오염된 하운드
112002218198,,Leonard
112002225127,,페어리 주민
112002225362,,베다의 경호원
112002226727,,갈리나
112002226769,,길리엄
112002226772,,라칸
112002226773,,자야
112002236787,,오작동하는 가디언
112002245955,,비밀의 감시자
112002245956,,숲의 감시자
112002245957,,님프 에페
112002245959,,님프 사브르
112002245960,,비밀의 그렌델
112002245961,,판 디르엠
112002245962,,판 드라이드
112002246054,,님프 슬래셔
112002246055,,님프 어벤져
112002246056,,비밀의 서큐버스
112002246057,,서큐버스 데몬
112002246058,,서큐버스 몽마
112002246059,,유혹 메두사
112002246062,,베놈 서펀트
112002246153,,뒤틀린 실험체
112002246154,,통제불능 골렘
112002246155,,구속된 실험체
112002246156,,오작동 하는 기계골렘
112002246157,,잠들지 못한 수습생
112002246158,,잠들지 못한 마법사
112002246159,,어둠의 결사 조사자
112002246160,,어둠의 결사 수호자
112002246161,,어둠의 결사 연구원
112002246162,,뒤틀린 조수
112002246163,,지하 바실리스크
112002246233,,아돌프
112002246234,,게노스
112002246235,,알렉산더
112002246236,,트라소스
112002246237,,바바라
112002246239,,엔클레마
112002246240,,클라우드
112002246241,,소포스
112002246242,,에드윈
112002246243,,에나스
112002246253,,길잃은 리자드맨 투사
112002246254,,길잃은 리자드맨 전사
112002246255,,식인 숲 거미
112002246256,,격노한 페어리 윌로우
112002246257,,274 일반
112002246258,,282 일반
112002246259,,290 일반
112002246260,,298 일반
112002246261,,306 일반
112002246262,,314 일반
112002246333,,인트레피데즈
112002246334,,아베투라
112002246335,,가리
112002246336,,알카이오스
112002246337,,274 네임드
112002246338,,282 네임드
112002246339,,290 네임드
112002246340,,298 네임드
112002246341,,306 네임드
112002246342,,314 네임드
112002254063,,판 파이터
112002254064,,님프 플뢰르
112002254065,,님프 퀸 라라
112002325385,,샌드 스톰
112002436737,,앙스라의 부하
112002436738,,앙스라의 심복
112002436739,,앙스라의 시종
112002436719,,자카의 부하
112002436740,,흑요석 수호자
112002436721,,아머드 그란디스
112002436742,,그란디스 대장장이
112002436743,,오엘 마훔 용병
112002436744,,스니크 로즈
112002436745,,스타카토 루엠
112002436746,,말라버린 윌로우
112002436735,,속박 풀린 리퍼
112002436747,,속박 풀린 영혼
112002436776,,티막 오크 추적병
112002436799,,크로나칸
112002436805,,티막 오크 추적대원
112002436806,,악의 영혼
112002436823,,오작동하는 수호자
112002436830,,상아탑 수호골렘
112004432062,,더스트 스톰
112004432075,,콜로살
112004432079,,사락시아의 부하
112002515358,,대형 보모개미
112002515359,,투명 몬스터
112002516358,,바르칼론의 피조물
101000001202,,엘프의 유적지 2층
101000001206,,개미굴 지하 2층
101000001207,,상아탑 1층 가이드 화살표
101000001208,,상아탑 3층 가이드 화살표
101000001209,,상아탑 1층 반대편 길막
101000001210,,상아탑 3층 반대편 길막
101000001958,,성소의 벽
101000002038,,붉은색 약초
101000002039,,푸른색 약초
101000002040,,보라색 약초
101000002041,,노란색 약초
101000002042,,무명초
101000002043,,대형 붉은색 약초
101000002044,,대형 푸른색 약초
101000002045,,대형 보라색 약초
101000002046,,대형 노란색 약초
101000002047,,대형 무명초
101000002048,,공격력 상승
101000002049,,공격속도 상승
101000002050,,방어력 상승
101000002051,,이동속도 상승
101000002052,,물리공격력 상승
101000002053,,마법공격력 상승
101000002055,,물리방어력 상승
101000002056,,마법방어력 상승
101000002058,,MaxHP 상승
101000002059,,MaxMP 상승
101000002060,,수호의 수정
101000002063,,투명 장벽
101000002067,,다리
101000002069,,크뤼소스의 금고 벽
101000002070,,마물 소환 마법진
101000002072,,마법진
101000003501,,난투장 성소
101000007001,,튜토리얼 방향 지시자 : 성문 앞
101000007002,,튜토리얼 방향 지시자 : 내성 안
101000007003,,튜토리얼 방향 지시자 : 시작점
101000007011,,길막기 가젯 : 1차 호위 / 전투
101000007012,,길막기 가젯 : 2차 호위 / 전투
101000007013,,길막기 가젯 : 다리
101000007017,,길막기 가젯 : 말로
101000007019,,길막기 가젯 : 성문 입구 전투
101000007021,,길막기 가젯 : 수호탑
101000010101,,고인돌 조각
101000010201,,빛줄기
101000010301,,화로
101000010401,,고양이 풀
101000010501,,유물이 사라진 상자
101000010601,,낯선 망토
101000010701,,페르넬의 가방
101000010901,,갇혀 있는 발굴단
101000011101,,쇠창살
101000011201,,목재용 나무
101000011301,,갇혀 있는 주민
101000011401,,마법 결계석
101000011901,,엘프의 화관
101000012001,,이동 마법석
101000012101,,보급품
101000012801,,토벌대 지원서
101000012901,,방어구 상자
101000013001,,냄새가 고약한 통
101000013101,,빈 감옥
101000013501,,5장용 투명 벽
101000013601,,5장 군중 가젯
101000013701,,5장 훈련 교관 가젯
101000019401,,길막기 가젯
101000019601,,정화 장치
101000020101,,버려진 가방
101000020201,,화롯불
101000020301,,불길한 망토
101000020501,,쌓여있는 목재
101000020601,,수상한 상자
101000020901,,불씨 효과
101000020905,,불
101000021201,,엘프의 꽃
101000021301,,발굴단이 갇힌 감옥
101000021801,,경비대원의 시신
101000030001,,글루딘 가도 보물상자(글로벌 스폰용)
101000030201,,올 마훔 무기 상자
101000030301,,약탈품
101000030401,,수상한 약탈품
101000030501,,해적선
101000030601,,뒤집힌 보트
101000030701,,사로잡힌 주민
101000032501,,나무 목재
101000032701,,아인하사드의 성물
101000032801,,썩어가는 식물
101000032901,,오래된 명령서
101000033101,,흑마법사의 가마솥
101000033201,,흙더미
101000033401,,수상한 지하실 문
101000033801,,사로잡힌 만물상
101000034001,,사로잡힌 아이멜
101000034201,,방책
101000035001,,어둠의 마법진
101000035101,,지하실 철창
101000035201,,주민의 시체
101000035301,,감옥
101000035401,,빈감옥
101000040001,,글루디오 평원 보물상자(글로벌 스폰용)
101000040101,,각성초
101000040201,,버그베어의 감옥
101000040301,,병사의 시신
101000040401,,병사의 무기
101000040801,,약탈당한 곡식
101000040901,,흑마법 고서
101000041001,,리자드맨 모닥불
101000041201,,납치당한 노인
101000041301,,납치당한 여자
101000041401,,납치당한 아이
101000041501,,리자드맨 토템
101000041701,,감옥에 갇힌 병사들
101000041801,,감옥에 갇힌 지휘관
101000042201,,붙잡힌 마을 주민
101000042601,,불타는 리자드맨 토템
101000042801,,대주술사의 화로
101000043301,,에르제베트의 보호막
101000043401,,대형 빈 감옥
101000043501,,소형 빈 감옥
101000043801,,부대장 감옥
101000050001,,윈다우드 장원 보물상자(글로벌 스폰용)
101000050101,,누군가의 피
101000050301,,버려진 우물
101000050401,,갇힌 병사
101000050501,,무언가의 뼛조각
101000050701,,누군가의 장비
101000050801,,갇힌 수색대장
101000050901,,수색 대원의 시체
101000051001,,온전한 엘프 수정
101000051101,,수정이 담긴 상자
101000051201,,타락한 엘프 수정
101000051401,,의문의 남자
101000051501,,핏빛나무
101000051601,,흩어진 장비
101000053101,,오크 봉화
101000053301,,파괴된 잔해
101000053501,,베파르 소환석
101000053502,,베파르 마법진
101000054001,,하딘의 마법진
101000054201,,마몬의 마법진
101000054301,,블록
101000054601,,사로잡힌 신도들
101000054801,,큐폰의 마법진
101000054901,,쓰러진 발터와 마법진
101000055001,,도로시가 찾는 보물
101000055101,,납치된 마을 주민
101000055201,,바로의 약탈당한 짐
101000055301,,거대한 엘프의 수정
101000055401,,엘프의 유물
101000055501,,감금된 마을 주민
101000060001,,황무지 보물상자(글로벌 스폰용)
101000060101,,마법사의 흔적
101000060201,,흑 마법이 든 가방
101000060401,,땔감
101000060501,,바실리스크의 알
101000060701,,석판 조각
101000060801,,흩어진 석판
101000060901,,상아탑 마법사의 시신
101000061001,,올 마훔 시체
101000061101,,약탈한 식량
101000061401,,사로잡힌 스타리스
101000061501,,짐마차
101000061801,,동료의 유품
101000061901,,쌓여있는 짐박스
101000062301,,부서진 마차
101000062403,,무기
101000062501,,상인의 가방
101000062701,,무너진 바위
101000062801,,상인의 마차
101000063101,,흑마법진
101000063501,,무언가의 조각
101000063801,,올 마훔 우리
101000064001,,빈 우리
101000064401,,올 마훔 나쁜놈
101000064601,,쓰러진 병사
101000064701,,장군개미의 굴
101000064801,,세인의 기도문
101000064901,,세인의 잃어버린 성서
101000065101,,미끼용 교역 물품
101000070001,,디온 목초지 보물상자(글로벌 스폰용)
101000070101,,빼앗긴 무기 상자
101000070201,,오크 무기 상자
101000070301,,오크 보급품
101000070401,,수상한 편지
101000070501,,오래된 나무
101000070801,,엘프 유적 잔해
101000071001,,부상당한 병사
101000071101,,해독 버섯
101000071401,,거미알집
101000071501,,엘프의 유적지 이동마법진
101000071601,,횃불
101000071701,,이동마법석
101000071801,,무너진 기둥
101000071901,,레아의 가방
101000080001,,크루마 늪지 보물상자(글로벌 스폰용)
101000080101,,횃대
101000080301,,연구일지
101000080401,,막사
101000080501,,짚단
101000080601,,횃대의 불
101000080801,,수상한 서류
101000080901,,하거인의 수정
101000081001,,거인의 유물 조각
101000081101,,약품 상자
101000081201,,유물 조각
101000081301,,거인의 수정
101000081501,,독버섯
101000081801,,쓰러진 래리스
101000081901,,상자
101000082301,,쓰러진 한스
101000082401,,거대 거미 고치
101000082501,,습지 잠복꾼 보금자리
101000090001,,투쟁의 봉우리 보물상자(글로벌 스폰용)
101000090101,,타노르 보급 상자
101000090201,,타노르 짚단 마차
101000090401,,타노르 시체
101000090501,,올 마훔 식량 더미
101000090601,,타노르가 갇힌 철장
101000090701,,쓰러진 사냥꾼
101000091003,,메이스
101000091012,,활
101000091101,,타노르 짚단 마차의 불
101000091201,,표범왕의 함정
101000091301,,타노르 보급품 상자
101000091901,,짐더미
101000092101,,식량 더미
101000092401,,타노르 대형 감옥
101000093001,,영혼 조각
101000093101,,누군가의 흔적
101000093201,,타노르 보급 상자의 불
101000093501,,대화하는 하딘과 족장
101000093801,,타노르가 갇혔던 철장
101000094301,,불타는 식량 창고
101000100001,,절규의 땅 보물상자(글로벌 스폰용)
101000100101,,비탄의 꽃
101000100201,,수상한 나무
101000100301,,위령비
101000100401,,부식성 잡초
101000100501,,야생 만드라고라
101000100601,,야생 거대 만드라고라
101000100701,,피로 물든 풀
101000100801,,파헤쳐진 흔적
101000100901,,잠들어 있는 윌로우
101000101001,,아인하사드의 화로
101000101401,,약초
101000101601,,떨어진 옷가지
101000102101,,아인하사드의 결계
101000102401,,부활 마법진
101000102501,,사망한 상인
101000102901,,로이의 장부
101000103001,,기란 바리케이트
101000103101,,기요틴 레벨 라인
101000103201,,기요틴_소각로
101000103301,,기요틴_악마 소환진
101000103401,,기요틴_영혼석 파괴 마법진
101000103601,,기요틴 영혼석 파괴 연출
101000103701,,기요틴 바리케이트
101000110001,,기란 자치령 보물상자(글로벌 스폰용)
101000110101,,파란 빛을 내는 식물
101000110201,,약초풀
101000111201,,잡다한 물건
101000111301,,석상에 자라는 이끼
101000111601,,의문의 상자
101000111701,,서류더미
101000111801,,에바의 샘물
101000112101,,나무 엘프의 나무
101000112301,,상단 물품으로 보이는 박스
101000112401,,영주의 진상품
101000112501,,장애물
101000112601,,리자드맨 철장
101000112701,,웜의 알
101000112801,,주인 없는 망토
101000113001,,약탈당한 물품들
101000113101,,농작물
101000113201,,모래꽃풀
101000113301,,돌이 된 엘프
101000113601,,낙석
101000114201,,마족의 지령서
101000114301,,행정서류
101000114801,,만물상 판의 감옥
101000114901,,붙잡힌 재상 일행
101000115101,,납작 버섯
101000115601,,쓰러진 발루
101000115602,,쓰러진 경비병
101000115701,,테오도르 이동 마법진
101000120001,,죽음 안개 해안 보물상자(글로벌 스폰용)
101000120201,,버려진 무기
101000120301,,버려진 망토
101000120401,,구급 상자
101000120501,,발굴단의 가방
101000120601,,발굴단의 망토
101000120801,,발굴단의 시체
101000120901,,약탈당한 물건들
101000121001,,아나의 감옥
101000121101,,아이작의 감옥
101000121201,,휴의 감옥
101000121401,,라이르의 시체
101000121501,,올 마훔 물자
101000121601,,약재 상인의 죽
101000121903,,구급용 약초
101000122001,,조각난 석판
101000122101,,그노시스의 시신
101000122201,,그노시스 석판
101000122301,,거인들의 석판
101000122501,,길가에 핀 꽃
101000122701,,경비대원들의 무덤
101000122801,,상인들의 가방
101000123401,,하거인의 봉인
101000123501,,하거인의 시체
101000123901,,아인하사드의 화로 불
101000124001,,야수 유인용 시체
101000124101,,올 마훔 식량 상자
101000124201,,그노시스 속박 마법진
101000130001,,악마섬 보물상자(글로벌 스폰용)
101000130101,,저주에 걸린 상자
101000130301,,정체불명의 돌
101000130401,,보물더미
101000130501,,배럿의 시신
101000130601,,파괴된 상자
101000130603,,돌조각
101000130701,,정체불명 병사의 시신
101000130801,,에이든의 무덤
101000131201,,애스타드 옆 결사 마법진
101000131401,,불타는 에이든의 시신
101000131701,,모닥불의 불
101000131801,,꺼져있는 모닥불
101000132001,,레오네
101000132201,,모험가의 가방
101000132301,,모험가의 망토
101000132401,,무기통
101000132501,,병사의 일기
101000132601,,선발대 병사의 시신
101000132801,,영혼 수확자의 잔해
101000132901,,영혼 이동 마법진
101000133101,,유물 상자
101000133501,,애스타드 변환 마법진
101000133601,,항해사의 보관함
101000133701,,애스타드를 태우는 불
101000133901,,봉인중인 유물
101000134101,,잡혀있는 병사
101000134201,,붉은 보물상자
101000134301,,푸른 보물상자
101000134401,,검은 보물상자
101000134601,,수상한 검은상자
101000134701,,샤몽의 무덤
101000134702,,닉스 변신 마법진
101000139901,,고통의 성채 잔해
101000139910,,고통의 성채 철창
101000140001,,죽음의 연도 보물상자(글로벌 스폰용)
101000140101,,전투의 흔적
101000140201,,젠이 갇혀있는 감옥
101000140301,,마비버섯
101000140401,,오크의 식량
101000140501,,카라가 갇혀있는 감옥
101000140701,,붙잡힌 사절단 일행
101000140801,,정령의 꽃
101000140901,,카라가 갇혀있던 빈 감옥
101000141101,,엘프의 등불
101000141201,,엘프의 등불의 불
101000141301,,사하라의 심장
101000141801,,첫번째 석판
101000141901,,두번쨰 석판
101000141902,,세번째 석판
101000142001,,네번째 석판
101000142101,,용의 알
101000142201,,캠프 파이어
101000142301,,용의 뼈
101000142501,,젠이 갇혀있던 빈 감옥
101000142601,,금은보화
101000142904,, 빛 블록
101000143101,,수호 나무의 정수
101000143201,,셀린의 시신
101000143701,,추킹
101000143901,,책 더미
101000144001,,사하라의 심장에서 핀 꽃
101000144501,,남아있던 웜의 알
101000144601,,엘프의 유산
101000144701,,웜의 시체
101000144801,,웜의 시체에 붙은 불
101000145001,,블러디킹의 시신
101000150301,,약초 상자
101000150501,,성난 타노르 시체
101000150601,,티막 오크 시체
101000150701,,타노르 옥수수
101000150801,,타노르 호박
101000150901,,수통
101000160101,,마법사들의 기록
101000160201,,떨어진 물건
101000160301,,결계석 주변의 꽃
101000160401,,바닥에 떨어진 수첩
101000160501,,기괴한 버섯
101000160601,,피 묻은 가방
101000160701,,바닥에 떨어진 망토
101000160801,,넘어진 결계석
101000160901,,결계석
101000161001,,보라색 덴드로비움
101000161101,,물통
101000161201,,가짜 결계석
101000161301,,무덤에 핀 꽃
101000161401,,무덤 약초
101000170101,,식량 주머니
101000170201,,낡은 깃발
101000170301,,약탈당한 보물
101000170501,,폭탄
101000170601,,폭탄을 실은 수레
101000170701,,경계 초소의 화로
101000170801,,보라색 꽃
101000170901,,네뷸라이트 조각
101000171001,,경계초소 대원
101000171301,,감옥에 갇힌 상인
101000171601,,마녀의 영혼조각
101000180301,,낡은 오렌 깃발
101000180401,,오렌 병사의 시신
101000180501,,네뷸라이트 파편
101000180601,,마력의 돌
101000910101,,정문
101000910102,,알현실문
101000910103,,서문
101000910104,,동문
101000910105,,불의 문
101000910106,,물의 문
101000910107,,성물방문
101000910108,,성물
101000910109,,불의 제단
101000910110,,물의 제단
101000910111,,불의제단 수성전용 앞문
101000910113,,물의제단 수성전용 앞문
101000910115,,수성 부활포인트 앞문
101000910116,,수성 부활포인트 뒷문
101000910165,,공성전을 준비하세요
101000920101,,블루팀 성물
101000920102,,레드팀 성물
101000920103,,블루팀 동쪽 성문
101000920104,,블루팀 서쪽 성문
101000920105,,레드팀 동쪽 성문
101000920106,,레드팀 서쪽 성문
101000920107,,대지의 제단
101000920108,,바람의 제단
101000920229,,요새전을 준비하세요
101000930101,,3vs3 명예의 전장을 준비하세요
101000941101,,소형 고급 만찬
101000941201,,중형 고급 만찬
101000941301,,대형 고급 만찬
101000942101,,소형 최고급 만찬
101000942201,,중형 최고급 만찬
101000942301,,대형 최고급 만찬
101000999901,,성소 타워
101001010101,,아인하사드의 상자
101001020001,,엘프의 유적지 1층 보물상자
101001020101,,엘프의 유적지 2층 보물상자
101001020201,,개미굴 1층 보물상자
101001020301,,개미굴 2층 보물상자
101001020302,,그랑카인의 상자
101001020401,,크루마 2층 보물상자
101001020501,,크루마 3층 보물상자
101001020601,,상아탑 1층 보물상자
101001020701,,상아탑 2층 보물상자
101001020821,,상아탑 3층 보물상자
101001030301,,보물 상자
101002000001,,마물소환석
101002000101,,하거인의 유적지 벽
101002000104,,하거인의 유적지 탈출용
101002000105,,하거인의 유적지 화살표
101002003101,,글루딘 가도 성소
101002004101,,글루디오 평원 성소
101002005101,,윈다우드 장원 성소
101002006101,,황무지 성소
101002007101,,디온 목초지 성소
101002008101,,크루마 늪지 성소
101002009101,,투쟁의 봉우리 성소
101002010101,,절규의 땅 성소
101002011101,,기란 자치령 성소
101002012101,,죽음 안개 해안 성소
101002013101,,악마섬 성소
101002014101,,죽음의 연도 성소
101010001801,,마물 소환석 내벽
101020000101,,엘프의 유적지 1층 보물상자(글로벌 스폰용)
101020100101,,엘프의 유적지 2층 보물상자(글로벌 스폰용)
101020200101,,개미굴 1층 보물상자(글로벌 스폰용)
101020300101,,개미굴 2층 보물상자(글로벌 스폰용)
101020400101,,크루마 2층 보물상자(글로벌 스폰용)
101020500101,,크루마 3층 보물상자(글로벌 스폰용)
101020600101,,상아탑 지하 1층 보물상자(글로벌 스폰용)
101020700101,,상아탑 지하 2층 보물상자(글로벌 스폰용)
101020800101,,상아탑 지하 3층 보물상자(글로벌 스폰용)
101030020101,,혈맹 던전 길막기 : 엘프 유적지
101030020301,,혈맹 던전 길막기 : 개미굴
101030020501,,혈맹 던전 : 크루마 코어 받침대
101030020502,,혈맹 던전 길막기 : 크루마 코어
101100030101,,저주 받은 나무I
101100030701,,약탈한 물품
101100040101,,짐가방
101100040201,,병장기
101100060101,,먹이 걸이
101100060301,,새끼 곰 우리
101100060401,,곰우리1
101100060402,,곰우리2
101100060403,,곰켓단
101100060501,,새끼 곰 우리
101100060502,,빈곰우리1
101100060503,,빈곰우리2
101100060504,,곰켓단
101100060601,,새끼 곰 우리
101100060701,,아기 곰
101100070101,,쓰러진 인부
101100070301,,발자국
101100070501,,모닥불
101100070702,,수행원
101100070704,,곡식
101100080101,,아케인 마법진
101100080301,,리스토 마법진
101100080501,,론드 마법진
101100080701,,성스로운 화로
101100090101,,고기 미끼
101100090301,,상황 버섯
101100100101,,위독한 디온 병사
101100100301,,나무 I
101100100401,,나무 II
101100100501,,나무 III
101100100601,,심스트러스 마법진
101100100701,,슬픔의 꽃
101100110101,,환영해제의 마법진 I
101100110201,,환영해제의 마법진 II
101100110301,,환영해제의 마법진 III
101100110401,,환영해제의 마법진 IV
101100130101,,쌓여져 있는 수송품
101100130701,,네로와 보물더미
101100140101,,바실리스크 알
101100140301,,고대 용의 해골
101100140501,,베렌의 마차
101100140701,,베렌의 물품
101000055573,,스킬 데미지 상승
101000115903,,흑마법이 든 가방
101000203503,,북풍의 고원 보물상자(글로벌 스폰용)
101000203603,,Q15013 : 하얀색 약초
101000203803,,Q15015 : 페디큘의 알 - 화재
101000204003,,Q15021 : 슬픔에 빠진 NPC들
101000204103,,Q15023 : 남쪽 막사의 불
101000204203,,Q15023 : 서쪽 막사의 불
101000204303,,Q15023 : 식량 창고의 불
101000204403,,Q15024 : 쓸만한 장비
101000213503,,정지된 시간의 땅 보물 상자(글로벌 스폰용)
101000213603,,변형된 블라인드 리퍼 시체
101000213703,,커럽션 윌로우 시체
101000213803,,소울 하베스터 시체
101000213903,,펑거스 기간틱의 시체
101000214003,,결계 장치 수정 조각
101000214103,,죽어 있는 NPC 1
101000214203,,쓰러져 있는 안드레
101000214303,,보급품 상자
101000214503,,주술사의 부적
101000223503,,상아탑 자치구역 보물상자(글로벌 스폰용)
101000223603,,산적의 가방
101000223703,,산적의 텐트
101000223803,,산적의 상자
101000224003,,햄슨 감옥
101000224103,,로나르도 감옥
101000224203,,퍼스트 발화통
101000224303,,퍼스트 발화
101000224403,,세컨드 발화통
101000224503,,세컨드 발화
101000224703,,서드 발화
101000224803,,포스 발화통
101000224903,,포스 발화
101000225103,,마차
101000233503,,퀘스트 스크롤 상자
101001074403,,상아탑 지하 연구소 보물상자
101001074503,,비밀의 숲 상층 보물상자
101001074603,,비밀의 숲 하층 보물상자
101001074703,,비밀의 숲 학살지 보물상자
101020953603,,상아탑 지하 연구소 보물상자(글로벌 스폰용)
101021053603,,비밀의 숲 상층 보물상자(글로벌 스폰용)
101021153603,,비밀의 숲 하층 보물상자(글로벌 스폰용)
101021253603,,비밀의 숲 학살지 보물상자(글로벌 스폰용)
101000054713,,비밀의 숲 상층 가이드 화살표
101000054714,,비밀의 숲 하층 가이드 화살표 1
101000054715,,비밀의 숲 하층 가이드 화살표 2
101000054716,,비밀의 숲 학살지 길막기 가젯
101000054718,,그랑카인의 성소 : 상아탑 지하 연구소
