ClassGroupId,ActId,ActNameKey,QuestId,RequiredQuestId,RecommendedPower,RecommendedPersonnelKey,QuestImg,QuestDescKey,QuestImg2,QuestDesc2Key,QuestImg3,QuestDesc3Key,QuestImg4,QuestDesc4Key,QuestImg5,QuestDesc5Key,TaskContentType,QuestTaskID
Human_M21,6,741009900006,2009602,2009601,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900051,QuestDialog/Cronos,744009900051,QuestDialog/Fernel,745009900051,QuestDialog/Cronos,746009900051,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900051,,
Human_M21,6,741009900006,2009603,2009602,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900052,QuestDialog/Cronos,744009900052,QuestDialog/Fernel,745009900052,QuestDialog/Cronos,746009900052,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900052,CollectDungeon,3
Human_M21,6,741009900006,2009604,2009603,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900053,QuestDialog/Cronos,744009900053,QuestDialog/Fernel,745009900053,QuestDialog/Cronos,746009900053,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900053,,
Human_M21,6,741009900006,2009605,2009604,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900054,QuestDialog/Fernel,744009900054,QuestDialog/Cronos,745009900054,QuestDialog/Cronos,746009900054,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900054,PartyDungeon,5
Human_M21,6,741009900006,2009606,2009605,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900055,QuestDialog/Fernel,744009900055,QuestDialog/Fernel,745009900055,QuestDialog/Cronos,746009900055,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900055,,
Human_M21,6,741009900006,2009607,2009606,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900056,QuestDialog/Esdeath,744009900056,QuestDialog/Fernel,745009900056,QuestDialog/Esdeath,746009900056,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900056,,
Human_M21,7,741009900007,2009701,2009607,1473400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900057,QuestDialog/Cronos,744009900057,QuestDialog/Fernel,745009900057,QuestDialog/HardinsFollower,746009900057,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900057,,
Human_M21,7,741009900007,2009702,2009701,1473400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900058,QuestDialog/Esdeath,744009900058,QuestDialog/HardinsFollower,745009900058,QuestDialog/Fernel,746009900058,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900058,,
Human_M21,7,741009900007,2009703,2009702,1473400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900059,QuestDialog/Hardin,744009900059,QuestDialog/Fernel,745009900059,QuestDialog/HardinsFollower,746009900059,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900059,Class2ndTransferProgress,15
Human_M22,1,741009900001,2010101,,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900001,QuestDialog/Aimel,744009900001,QuestDialog/CattheCat_Queen,745009900001,QuestDialog/Aimel,746009900001,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900001,,
Human_M22,1,741009900001,2010102,2010101,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900002,QuestDialog/Aimel,744009900002,QuestDialog/SilverCompanyGuard,745009900002,QuestDialog/Aimel,746009900002,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900002,,
Human_M22,1,741009900001,2010103,2010102,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900003,QuestDialog/Aimel,744009900003,QuestDialog/Aimel,745009900003,QuestDialog/Aimel,746009900003,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900003,,
Human_M22,1,741009900001,2010104,2010103,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900004,QuestDialog/ArmorMerchant_01,744009900004,QuestDialog/Aimel,745009900004,QuestDialog/HardinsFollower,746009900004,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900004,,
Human_M22,1,741009900001,2010105,2010104,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900005,QuestDialog/Fernel,744009900005,QuestDialog/Fernel,745009900005,QuestDialog/Fernel,746009900005,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900005,,
Human_M22,1,741009900001,2010106,2010105,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900006,QuestDialog/Fernel,744009900006,QuestDialog/Fernel,745009900006,QuestDialog/Noble_02_02,746009900006,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900006,,
Human_M22,1,741009900001,2010107,2010106,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900007,QuestDialog/Noble_02_02,744009900007,QuestDialog/Noble_02_02,745009900007,QuestDialog/Fernel,746009900007,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900007,,
Human_M22,2,741009900002,2010201,2010107,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900008,QuestDialog/Noble_02_02,744009900008,QuestDialog/Noble_02_02,745009900008,QuestDialog/Fernel,746009900008,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900008,,
Human_M22,2,741009900002,2010202,2010201,996000,742009900002,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900009,QuestDialog/Fernel,744009900009,QuestDialog/CattheCat_Queen,745009900009,QuestDialog/Fernel,746009900009,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900009,PartyDungeon,18
Human_M22,2,741009900002,2010203,2010202,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900010,QuestDialog/Fernel,744009900010,QuestDialog/Fernel,745009900010,QuestDialog/Noble_02,746009900010,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900010,,
Human_M22,2,741009900002,2010204,2010203,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900011,QuestDialog/Noble_02,744009900011,QuestDialog/Noble_02,745009900011,QuestDialog/Noble_02,746009900011,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900011,,
Human_M22,2,741009900002,2010205,2010204,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900012,QuestDialog/Fernel,744009900012,QuestDialog/Esdeath,745009900012,QuestDialog/Esdeath,746009900012,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900012,,
Human_M22,2,741009900002,2010206,2010205,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900013,QuestDialog/Fernel,744009900013,QuestDialog/Esdeath,745009900013,QuestDialog/Esdeath,746009900013,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900013,,
Human_M22,2,741009900002,2010207,2010206,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900014,QuestDialog/Esdeath,744009900014,QuestDialog/Esdeath,745009900014,QuestDialog/Esdeath,746009900014,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900014,,
Human_M22,2,741009900002,2010208,2010207,996000,742009900002,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900015,QuestDialog/Fernel,744009900015,QuestDialog/Esdeath,745009900015,QuestDialog/Esdeath,746009900015,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900015,,
Human_M22,2,741009900002,2010209,2010208,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900016,QuestDialog/Esdeath,744009900016,QuestDialog/Fernel,745009900016,QuestDialog/Esdeath,746009900016,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900016,,
Human_M22,3,741009900003,2010301,2010209,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900017,QuestDialog/Esdeath,744009900017,QuestDialog/Esdeath,745009900017,QuestDialog/Fernel,746009900017,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900017,,
Human_M22,3,741009900003,2010302,2010301,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900018,QuestDialog/Esdeath,744009900018,QuestDialog/Esdeath,745009900018,QuestDialog/Fernel,746009900018,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900018,,
Human_M22,3,741009900003,2010303,2010302,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900019,QuestDialog/Esdeath,744009900019,QuestDialog/Esdeath,745009900019,QuestDialog/Fernel,746009900019,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900019,,
Human_M22,3,741009900003,2010304,2010303,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900020,QuestDialog/Esdeath,744009900020,QuestDialog/Esdeath,745009900020,QuestDialog/Esdeath,746009900020,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900020,,
Human_M22,3,741009900003,2010305,2010304,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900021,QuestDialog/Fernel,744009900021,QuestDialog/Esdeath,745009900021,QuestDialog/Fernel,746009900021,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900021,,
Human_M22,3,741009900003,2010306,2010305,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900022,QuestDialog/Fernel,744009900022,QuestDialog/Esdeath,745009900022,QuestDialog/Fernel,746009900022,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900022,,
Human_M22,3,741009900003,2010307,2010306,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900023,QuestDialog/Fernel,744009900023,QuestDialog/Esdeath,745009900023,QuestDialog/Esdeath,746009900023,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900023,,
Human_M22,3,741009900003,2010308,2010307,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900024,QuestDialog/Esdeath,744009900024,QuestDialog/Esdeath,745009900024,QuestDialog/Fernel,746009900024,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900024,,
Human_M22,3,741009900003,2010309,2010308,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900025,QuestDialog/Esdeath,744009900025,QuestDialog/Esdeath,745009900025,QuestDialog/Fernel,746009900025,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900025,ExpDungeon,3
Human_M22,3,741009900003,2010310,2010309,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900026,QuestDialog/Esdeath,744009900026,QuestDialog/Fernel,745009900026,QuestDialog/Fernel,746009900026,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900026,SummonStoneDungeon,4
Human_M22,3,741009900003,2010311,2010310,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900027,QuestDialog/Esdeath,744009900027,QuestDialog/Esdeath,745009900027,QuestDialog/Fernel,746009900027,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900027,,
Human_M22,4,741009900004,2010401,2010311,1218600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900028,QuestDialog/Fernel,744009900028,QuestDialog/Cronos,745009900028,QuestDialog/Cronos,746009900028,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900028,,
Human_M22,4,741009900004,2010402,2010401,1218600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900029,QuestDialog/Fernel,744009900029,QuestDialog/Cronos,745009900029,QuestDialog/Fernel,746009900029,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900029,,
Human_M22,4,741009900004,2010403,2010402,1218600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900063,QuestDialog/Fernel,744009900030,QuestDialog/Cronos,745009900030,QuestDialog/Fernel,746009900030,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900030,,
Human_M22,4,741009900004,2010404,2010403,1218600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900064,QuestDialog/Fernel,744009900031,QuestDialog/Fernel,745009900031,QuestDialog/Fernel,746009900031,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900031,,
Human_M22,4,741009900004,2010405,2010404,1218600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900065,QuestDialog/Fernel,744009900032,QuestDialog/Fernel,745009900032,QuestDialog/Fernel,746009900032,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900032,,
Human_M22,4,741009900004,2010406,2010405,1218600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900066,QuestDialog/Fernel,744009900033,QuestDialog/Fernel,745009900033,QuestDialog/Fernel,746009900033,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900033,,
Human_M22,4,741009900004,2010407,2010406,1218600,742009900002,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900034,QuestDialog/Fernel,744009900034,QuestDialog/Cronos,745009900034,QuestDialog/Fernel,746009900034,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900034,EliteDungeon,7
Human_M22,5,741009900005,2010501,2010407,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900035,QuestDialog/Fernel,744009900035,QuestDialog/Cronos,745009900035,QuestDialog/Fernel,746009900035,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900035,,
Human_M22,5,741009900005,2010502,2010501,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900036,QuestDialog/Fernel,744009900036,QuestDialog/Magician_Master,745009900036,QuestDialog/Magician_Master,746009900036,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900036,EquipDungeon,10
Human_M22,5,741009900005,2010503,2010502,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900067,QuestDialog/Fernel,744009900037,QuestDialog/Magician_Master,745009900037,QuestDialog/Magician_Master,746009900037,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900037,,
Human_M22,5,741009900005,2010504,2010503,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900038,QuestDialog/Fernel,744009900038,QuestDialog/Magician_Master,745009900038,QuestDialog/Magician_Master,746009900038,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900038,,
Human_M22,5,741009900005,2010505,2010504,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900039,QuestDialog/Fernel,744009900039,QuestDialog/Magician_Master,745009900039,QuestDialog/Fernel,746009900039,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900039,,
Human_M22,5,741009900005,2010506,2010505,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900040,QuestDialog/Fernel,744009900040,QuestDialog/Magician_Master,745009900040,QuestDialog/Magician_Master,746009900040,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900040,,
Human_M22,5,741009900005,2010507,2010506,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900041,QuestDialog/Fernel,744009900041,QuestDialog/Magician_Master,745009900041,QuestDialog/Magician_Master,746009900041,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900041,,
Human_M22,5,741009900005,2010508,2010507,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900042,QuestDialog/Cronos,744009900042,QuestDialog/Fernel,745009900042,QuestDialog/Magician_Master,746009900042,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900042,EliteDungeon,5
Human_M22,5,741009900005,2010509,2010508,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900043,QuestDialog/Magician_Master,744009900043,QuestDialog/Magician_Master,745009900043,QuestDialog/Fernel,746009900043,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900043,,
Human_M22,5,741009900005,2010510,2010509,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900044,QuestDialog/Magician_Master,744009900044,QuestDialog/Magician_Master,745009900044,QuestDialog/Magician_Master,746009900044,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900044,EliteDungeon,7
Human_M22,5,741009900005,2010511,2010510,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900045,QuestDialog/Fernel,744009900045,QuestDialog/Magician_Master,745009900045,QuestDialog/Fernel,746009900045,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900045,,
Human_M22,5,741009900005,2010512,2010511,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900046,QuestDialog/Fernel,744009900046,QuestDialog/Magician_Master,745009900046,QuestDialog/Magician_Master,746009900046,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900046,,
Human_M22,5,741009900005,2010513,2010512,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900047,QuestDialog/Magician_Master,744009900047,QuestDialog/Fernel,745009900047,QuestDialog/Fernel,746009900047,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900047,,
Human_M22,5,741009900005,2010514,2010513,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900048,QuestDialog/Magician_Master,744009900048,QuestDialog/Magician_Master,745009900048,QuestDialog/Magician_Master,746009900048,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900048,,
Human_M22,5,741009900005,2010515,2010514,1334900,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900049,QuestDialog/Fernel,744009900049,QuestDialog/Magician_Master,745009900049,QuestDialog/Fernel,746009900049,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900049,,
Human_M22,6,741009900006,2010601,2010515,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900050,QuestDialog/Cronos,744009900050,QuestDialog/Resident_04_02,745009900050,QuestDialog/Cronos,746009900050,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900050,,
Human_M22,6,741009900006,2010602,2010601,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900051,QuestDialog/Cronos,744009900051,QuestDialog/Fernel,745009900051,QuestDialog/Cronos,746009900051,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900051,,
Human_M22,6,741009900006,2010603,2010602,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900052,QuestDialog/Cronos,744009900052,QuestDialog/Fernel,745009900052,QuestDialog/Cronos,746009900052,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900052,CollectDungeon,3
Human_M22,6,741009900006,2010604,2010603,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900053,QuestDialog/Cronos,744009900053,QuestDialog/Fernel,745009900053,QuestDialog/Cronos,746009900053,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900053,,
Human_M22,6,741009900006,2010605,2010604,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900054,QuestDialog/Fernel,744009900054,QuestDialog/Cronos,745009900054,QuestDialog/Cronos,746009900054,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900054,PartyDungeon,5
Human_M22,6,741009900006,2010606,2010605,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900055,QuestDialog/Fernel,744009900055,QuestDialog/Fernel,745009900055,QuestDialog/Cronos,746009900055,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900055,,
Human_M22,6,741009900006,2010607,2010606,1412400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900056,QuestDialog/Esdeath,744009900056,QuestDialog/Fernel,745009900056,QuestDialog/Esdeath,746009900056,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900056,,
Human_M22,7,741009900007,2010701,2010607,1473400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900057,QuestDialog/Cronos,744009900057,QuestDialog/Fernel,745009900057,QuestDialog/HardinsFollower,746009900057,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900057,,
Human_M22,7,741009900007,2010702,2010701,1473400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900058,QuestDialog/Esdeath,744009900058,QuestDialog/HardinsFollower,745009900058,QuestDialog/Fernel,746009900058,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900058,,
Human_M22,7,741009900007,2010703,2010702,1473400,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900059,QuestDialog/Hardin,744009900059,QuestDialog/Fernel,745009900059,QuestDialog/HardinsFollower,746009900059,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900059,Class2ndTransferProgress,15
Elf_F21,1,741009900001,2035101,,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900001,QuestDialog/Aimel,744009900001,QuestDialog/CattheCat_Queen,745009900001,QuestDialog/Aimel,746009900001,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900001,,
Elf_F21,1,741009900001,2035102,2035101,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900002,QuestDialog/Aimel,744009900002,QuestDialog/SilverCompanyGuard,745009900002,QuestDialog/Aimel,746009900002,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900002,,
Elf_F21,1,741009900001,2035103,2035102,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900003,QuestDialog/Aimel,744009900003,QuestDialog/Aimel,745009900003,QuestDialog/Aimel,746009900003,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900003,,
Elf_F21,1,741009900001,2035104,2035103,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900004,QuestDialog/ArmorMerchant_01,744009900004,QuestDialog/Aimel,745009900004,QuestDialog/HardinsFollower,746009900004,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900004,,
Elf_F21,1,741009900001,2035105,2035104,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900005,QuestDialog/Fernel,744009900005,QuestDialog/Fernel,745009900005,QuestDialog/Fernel,746009900005,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900005,,
Elf_F21,1,741009900001,2035106,2035105,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900006,QuestDialog/Fernel,744009900006,QuestDialog/Fernel,745009900006,QuestDialog/Noble_02_02,746009900006,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900006,,
Elf_F21,1,741009900001,2035107,2035106,970600,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900007,QuestDialog/Noble_02_02,744009900007,QuestDialog/Noble_02_02,745009900007,QuestDialog/Fernel,746009900007,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900007,,
Elf_F21,2,741009900002,2035201,2035107,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900008,QuestDialog/Noble_02_02,744009900008,QuestDialog/Noble_02_02,745009900008,QuestDialog/Fernel,746009900008,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900008,,
Elf_F21,2,741009900002,2035202,2035201,996000,742009900002,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900009,QuestDialog/Fernel,744009900009,QuestDialog/CattheCat_Queen,745009900009,QuestDialog/Fernel,746009900009,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900009,PartyDungeon,18
Elf_F21,2,741009900002,2035203,2035202,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900010,QuestDialog/Fernel,744009900010,QuestDialog/Fernel,745009900010,QuestDialog/Noble_02,746009900010,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900010,,
Elf_F21,2,741009900002,2035204,2035203,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900011,QuestDialog/Noble_02,744009900011,QuestDialog/Noble_02,745009900011,QuestDialog/Noble_02,746009900011,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900011,,
Elf_F21,2,741009900002,2035205,2035204,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900012,QuestDialog/Fernel,744009900012,QuestDialog/Esdeath,745009900012,QuestDialog/Esdeath,746009900012,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900012,,
Elf_F21,2,741009900002,2035206,2035205,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900013,QuestDialog/Fernel,744009900013,QuestDialog/Esdeath,745009900013,QuestDialog/Esdeath,746009900013,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900013,,
Elf_F21,2,741009900002,2035207,2035206,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900014,QuestDialog/Esdeath,744009900014,QuestDialog/Esdeath,745009900014,QuestDialog/Esdeath,746009900014,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900014,,
Elf_F21,2,741009900002,2035208,2035207,996000,742009900002,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900015,QuestDialog/Fernel,744009900015,QuestDialog/Esdeath,745009900015,QuestDialog/Esdeath,746009900015,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900015,,
Elf_F21,2,741009900002,2035209,2035208,996000,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900016,QuestDialog/Esdeath,744009900016,QuestDialog/Fernel,745009900016,QuestDialog/Esdeath,746009900016,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900016,,
Elf_F21,3,741009900003,2035301,2035209,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900017,QuestDialog/Esdeath,744009900017,QuestDialog/Esdeath,745009900017,QuestDialog/Fernel,746009900017,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900017,,
Elf_F21,3,741009900003,2035302,2035301,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900018,QuestDialog/Esdeath,744009900018,QuestDialog/Esdeath,745009900018,QuestDialog/Fernel,746009900018,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900018,,
Elf_F21,3,741009900003,2035303,2035302,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900019,QuestDialog/Esdeath,744009900019,QuestDialog/Esdeath,745009900019,QuestDialog/Fernel,746009900019,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900019,,
Elf_F21,3,741009900003,2035304,2035303,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900020,QuestDialog/Esdeath,744009900020,QuestDialog/Esdeath,745009900020,QuestDialog/Esdeath,746009900020,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900020,,
Elf_F21,3,741009900003,2035305,2035304,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900021,QuestDialog/Fernel,744009900021,QuestDialog/Esdeath,745009900021,QuestDialog/Fernel,746009900021,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900021,,
Elf_F21,3,741009900003,2035306,2035305,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900022,QuestDialog/Fernel,744009900022,QuestDialog/Esdeath,745009900022,QuestDialog/Fernel,746009900022,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900022,,
Elf_F21,3,741009900003,2035307,2035306,1141100,742009900001,QuestDialog/Image_ClassTransferQuest_QuestionMark,743009900023,QuestDialog/Fernel,744009900023,QuestDialog/Esdeath,745009900023,QuestDialog/Esdeath,746009900023,QuestDialog/Image_ClassTransferQuest_CompleteMark,747009900023,,
