Difficulty,Level,Exp_C,Exp_B,Exp_A,Exp_S,Exp_SS,Exp_SSS,Adena_C,Adena_B,Adena_A,Adena_S,Adena_SS,Adena_SSS
Easy,356,3560,3570,3580,3590,3600,3610,3620,3630,3640,3650,3660,3670
Easy,357,3570,3580,3590,3600,3610,3620,3630,3640,3650,3660,3670,3680
Easy,358,3580,3590,3600,3610,3620,3630,3640,3650,3660,3670,3680,3690
Easy,359,3590,3600,3610,3620,3630,3640,3650,3660,3670,3680,3690,3700
Easy,360,3600,3610,3620,3630,3640,3650,3660,3670,3680,3690,3700,3710
Easy,361,3610,3620,3630,3640,3650,3660,3670,3680,3690,3700,3710,3720
Easy,362,3620,3630,3640,3650,3660,3670,3680,3690,3700,3710,3720,3730
Easy,363,3630,3640,3650,3660,3670,3680,3690,3700,3710,3720,3730,3740
Easy,364,3640,3650,3660,3670,3680,3690,3700,3710,3720,3730,3740,3750
Easy,365,3650,3660,3670,3680,3690,3700,3710,3720,3730,3740,3750,3760
Easy,366,3660,3670,3680,3690,3700,3710,3720,3730,3740,3750,3760,3770
Easy,367,3670,3680,3690,3700,3710,3720,3730,3740,3750,3760,3770,3780
Easy,368,3680,3690,3700,3710,3720,3730,3740,3750,3760,3770,3780,3790
Easy,369,3690,3700,3710,3720,3730,3740,3750,3760,3770,3780,3790,3800
Easy,370,3700,3710,3720,3730,3740,3750,3760,3770,3780,3790,3800,3810
Easy,371,3710,3720,3730,3740,3750,3760,3770,3780,3790,3800,3810,3820
Easy,372,3720,3730,3740,3750,3760,3770,3780,3790,3800,3810,3820,3830
Easy,373,3730,3740,3750,3760,3770,3780,3790,3800,3810,3820,3830,3840
Easy,374,3740,3750,3760,3770,3780,3790,3800,3810,3820,3830,3840,3850
Easy,375,3750,3760,3770,3780,3790,3800,3810,3820,3830,3840,3850,3860
Easy,376,3760,3770,3780,3790,3800,3810,3820,3830,3840,3850,3860,3870
Easy,377,3770,3780,3790,3800,3810,3820,3830,3840,3850,3860,3870,3880
Easy,378,3780,3790,3800,3810,3820,3830,3840,3850,3860,3870,3880,3890
Easy,379,3790,3800,3810,3820,3830,3840,3850,3860,3870,3880,3890,3900
Easy,380,3800,3810,3820,3830,3840,3850,3860,3870,3880,3890,3900,3910
Easy,381,3810,3820,3830,3840,3850,3860,3870,3880,3890,3900,3910,3920
Easy,382,3820,3830,3840,3850,3860,3870,3880,3890,3900,3910,3920,3930
Easy,383,3830,3840,3850,3860,3870,3880,3890,3900,3910,3920,3930,3940
Easy,384,3840,3850,3860,3870,3880,3890,3900,3910,3920,3930,3940,3950
Easy,385,3850,3860,3870,3880,3890,3900,3910,3920,3930,3940,3950,3960
Easy,386,3860,3870,3880,3890,3900,3910,3920,3930,3940,3950,3960,3970
Easy,387,3870,3880,3890,3900,3910,3920,3930,3940,3950,3960,3970,3980
Easy,388,3880,3890,3900,3910,3920,3930,3940,3950,3960,3970,3980,3990
Easy,389,3890,3900,3910,3920,3930,3940,3950,3960,3970,3980,3990,4000
Easy,390,3900,3910,3920,3930,3940,3950,3960,3970,3980,3990,4000,4010
Easy,391,3910,3920,3930,3940,3950,3960,3970,3980,3990,4000,4010,4020
Easy,392,3920,3930,3940,3950,3960,3970,3980,3990,4000,4010,4020,4030
Easy,393,3930,3940,3950,3960,3970,3980,3990,4000,4010,4020,4030,4040
Easy,394,3940,3950,3960,3970,3980,3990,4000,4010,4020,4030,4040,4050
Easy,395,3950,3960,3970,3980,3990,4000,4010,4020,4030,4040,4050,4060
Easy,396,3960,3970,3980,3990,4000,4010,4020,4030,4040,4050,4060,4070
Easy,397,3970,3980,3990,4000,4010,4020,4030,4040,4050,4060,4070,4080
Easy,398,3980,3990,4000,4010,4020,4030,4040,4050,4060,4070,4080,4090
Easy,399,3990,4000,4010,4020,4030,4040,4050,4060,4070,4080,4090,4100
Easy,400,4000,4010,4020,4030,4040,4050,4060,4070,4080,4090,4100,4110
Easy,401,4010,4020,4030,4040,4050,4060,4070,4080,4090,4100,4110,4120
Easy,402,4020,4030,4040,4050,4060,4070,4080,4090,4100,4110,4120,4130
Easy,403,4030,4040,4050,4060,4070,4080,4090,4100,4110,4120,4130,4140
Easy,404,4040,4050,4060,4070,4080,4090,4100,4110,4120,4130,4140,4150
Easy,405,4050,4060,4070,4080,4090,4100,4110,4120,4130,4140,4150,4160
Easy,406,4060,4070,4080,4090,4100,4110,4120,4130,4140,4150,4160,4170
Easy,407,4070,4080,4090,4100,4110,4120,4130,4140,4150,4160,4170,4180
Easy,408,4080,4090,4100,4110,4120,4130,4140,4150,4160,4170,4180,4190
Easy,409,4090,4100,4110,4120,4130,4140,4150,4160,4170,4180,4190,4200
Easy,410,4100,4110,4120,4130,4140,4150,4160,4170,4180,4190,4200,4210
Easy,411,4110,4120,4130,4140,4150,4160,4170,4180,4190,4200,4210,4220
Easy,412,4120,4130,4140,4150,4160,4170,4180,4190,4200,4210,4220,4230
Easy,413,4130,4140,4150,4160,4170,4180,4190,4200,4210,4220,4230,4240
Easy,414,4140,4150,4160,4170,4180,4190,4200,4210,4220,4230,4240,4250
Easy,415,4150,4160,4170,4180,4190,4200,4210,4220,4230,4240,4250,4260
Easy,416,4160,4170,4180,4190,4200,4210,4220,4230,4240,4250,4260,4270
Easy,417,4170,4180,4190,4200,4210,4220,4230,4240,4250,4260,4270,4280
Easy,418,4180,4190,4200,4210,4220,4230,4240,4250,4260,4270,4280,4290
Easy,419,4190,4200,4210,4220,4230,4240,4250,4260,4270,4280,4290,4300
Easy,420,4200,4210,4220,4230,4240,4250,4260,4270,4280,4290,4300,4310
Easy,421,4210,4220,4230,4240,4250,4260,4270,4280,4290,4300,4310,4320
Easy,422,4220,4230,4240,4250,4260,4270,4280,4290,4300,4310,4320,4330
Easy,423,4230,4240,4250,4260,4270,4280,4290,4300,4310,4320,4330,4340
Easy,424,4240,4250,4260,4270,4280,4290,4300,4310,4320,4330,4340,4350
Easy,425,4250,4260,4270,4280,4290,4300,4310,4320,4330,4340,4350,4360
Easy,426,4260,4270,4280,4290,4300,4310,4320,4330,4340,4350,4360,4370
Easy,427,4270,4280,4290,4300,4310,4320,4330,4340,4350,4360,4370,4380
Easy,428,4280,4290,4300,4310,4320,4330,4340,4350,4360,4370,4380,4390
Easy,429,4290,4300,4310,4320,4330,4340,4350,4360,4370,4380,4390,4400
Easy,430,4300,4310,4320,4330,4340,4350,4360,4370,4380,4390,4400,4410
Easy,431,4310,4320,4330,4340,4350,4360,4370,4380,4390,4400,4410,4420
Easy,432,4320,4330,4340,4350,4360,4370,4380,4390,4400,4410,4420,4430
Easy,433,4330,4340,4350,4360,4370,4380,4390,4400,4410,4420,4430,4440
Easy,434,4340,4350,4360,4370,4380,4390,4400,4410,4420,4430,4440,4450
Easy,435,4350,4360,4370,4380,4390,4400,4410,4420,4430,4440,4450,4460
Easy,436,4360,4370,4380,4390,4400,4410,4420,4430,4440,4450,4460,4470
Easy,437,4370,4380,4390,4400,4410,4420,4430,4440,4450,4460,4470,4480
Easy,438,4380,4390,4400,4410,4420,4430,4440,4450,4460,4470,4480,4490
Easy,439,4390,4400,4410,4420,4430,4440,4450,4460,4470,4480,4490,4500
Easy,440,4400,4410,4420,4430,4440,4450,4460,4470,4480,4490,4500,4510
Normal,1,4410,4420,4430,4440,4450,4460,4470,4480,4490,4500,4510,4520
Normal,2,4420,4430,4440,4450,4460,4470,4480,4490,4500,4510,4520,4530
Normal,3,4430,4440,4450,4460,4470,4480,4490,4500,4510,4520,4530,4540
Normal,4,4440,4450,4460,4470,4480,4490,4500,4510,4520,4530,4540,4550
Normal,5,4450,4460,4470,4480,4490,4500,4510,4520,4530,4540,4550,4560
Normal,6,4460,4470,4480,4490,4500,4510,4520,4530,4540,4550,4560,4570
Normal,7,4470,4480,4490,4500,4510,4520,4530,4540,4550,4560,4570,4580
Normal,8,4480,4490,4500,4510,4520,4530,4540,4550,4560,4570,4580,4590
Normal,9,4490,4500,4510,4520,4530,4540,4550,4560,4570,4580,4590,4600
Normal,10,4500,4510,4520,4530,4540,4550,4560,4570,4580,4590,4600,4610
Normal,11,4510,4520,4530,4540,4550,4560,4570,4580,4590,4600,4610,4620
Normal,12,4520,4530,4540,4550,4560,4570,4580,4590,4600,4610,4620,4630
Normal,13,4530,4540,4550,4560,4570,4580,4590,4600,4610,4620,4630,4640
Normal,14,4540,4550,4560,4570,4580,4590,4600,4610,4620,4630,4640,4650
Normal,15,4550,4560,4570,4580,4590,4600,4610,4620,4630,4640,4650,4660
Normal,16,4560,4570,4580,4590,4600,4610,4620,4630,4640,4650,4660,4670
Normal,17,4570,4580,4590,4600,4610,4620,4630,4640,4650,4660,4670,4680
Normal,18,4580,4590,4600,4610,4620,4630,4640,4650,4660,4670,4680,4690
Normal,19,4590,4600,4610,4620,4630,4640,4650,4660,4670,4680,4690,4700
Normal,20,4600,4610,4620,4630,4640,4650,4660,4670,4680,4690,4700,4710
Normal,21,4610,4620,4630,4640,4650,4660,4670,4680,4690,4700,4710,4720
Normal,22,4620,4630,4640,4650,4660,4670,4680,4690,4700,4710,4720,4730
Normal,23,4630,4640,4650,4660,4670,4680,4690,4700,4710,4720,4730,4740
Normal,24,4640,4650,4660,4670,4680,4690,4700,4710,4720,4730,4740,4750
Normal,25,4650,4660,4670,4680,4690,4700,4710,4720,4730,4740,4750,4760
Normal,26,4660,4670,4680,4690,4700,4710,4720,4730,4740,4750,4760,4770
Normal,27,4670,4680,4690,4700,4710,4720,4730,4740,4750,4760,4770,4780
Normal,28,4680,4690,4700,4710,4720,4730,4740,4750,4760,4770,4780,4790
Normal,29,4690,4700,4710,4720,4730,4740,4750,4760,4770,4780,4790,4800
Normal,30,4700,4710,4720,4730,4740,4750,4760,4770,4780,4790,4800,4810
Normal,31,4710,4720,4730,4740,4750,4760,4770,4780,4790,4800,4810,4820
Normal,32,4720,4730,4740,4750,4760,4770,4780,4790,4800,4810,4820,4830
Normal,33,4730,4740,4750,4760,4770,4780,4790,4800,4810,4820,4830,4840
Normal,34,4740,4750,4760,4770,4780,4790,4800,4810,4820,4830,4840,4850
Normal,35,4750,4760,4770,4780,4790,4800,4810,4820,4830,4840,4850,4860
Normal,36,4760,4770,4780,4790,4800,4810,4820,4830,4840,4850,4860,4870
Normal,37,4770,4780,4790,4800,4810,4820,4830,4840,4850,4860,4870,4880
Normal,38,4780,4790,4800,4810,4820,4830,4840,4850,4860,4870,4880,4890
Normal,39,4790,4800,4810,4820,4830,4840,4850,4860,4870,4880,4890,4900
Normal,40,4800,4810,4820,4830,4840,4850,4860,4870,4880,4890,4900,4910
Normal,41,4810,4820,4830,4840,4850,4860,4870,4880,4890,4900,4910,4920
Normal,42,4820,4830,4840,4850,4860,4870,4880,4890,4900,4910,4920,4930
Normal,43,4830,4840,4850,4860,4870,4880,4890,4900,4910,4920,4930,4940
Normal,44,4840,4850,4860,4870,4880,4890,4900,4910,4920,4930,4940,4950
Normal,45,4850,4860,4870,4880,4890,4900,4910,4920,4930,4940,4950,4960
Normal,46,4860,4870,4880,4890,4900,4910,4920,4930,4940,4950,4960,4970
Normal,47,4870,4880,4890,4900,4910,4920,4930,4940,4950,4960,4970,4980
Normal,48,4880,4890,4900,4910,4920,4930,4940,4950,4960,4970,4980,4990
Normal,49,4890,4900,4910,4920,4930,4940,4950,4960,4970,4980,4990,5000
Normal,50,4900,4910,4920,4930,4940,4950,4960,4970,4980,4990,5000,5010
Normal,51,4910,4920,4930,4940,4950,4960,4970,4980,4990,5000,5010,5020
Normal,52,4920,4930,4940,4950,4960,4970,4980,4990,5000,5010,5020,5030
Normal,53,4930,4940,4950,4960,4970,4980,4990,5000,5010,5020,5030,5040
Normal,54,4940,4950,4960,4970,4980,4990,5000,5010,5020,5030,5040,5050
Normal,55,4950,4960,4970,4980,4990,5000,5010,5020,5030,5040,5050,5060
Normal,56,4960,4970,4980,4990,5000,5010,5020,5030,5040,5050,5060,5070
Normal,57,4970,4980,4990,5000,5010,5020,5030,5040,5050,5060,5070,5080
Normal,58,4980,4990,5000,5010,5020,5030,5040,5050,5060,5070,5080,5090
Normal,59,4990,5000,5010,5020,5030,5040,5050,5060,5070,5080,5090,5100
Normal,60,5000,5010,5020,5030,5040,5050,5060,5070,5080,5090,5100,5110
Normal,61,5010,5020,5030,5040,5050,5060,5070,5080,5090,5100,5110,5120
Normal,62,5020,5030,5040,5050,5060,5070,5080,5090,5100,5110,5120,5130
Normal,63,5030,5040,5050,5060,5070,5080,5090,5100,5110,5120,5130,5140
Normal,64,5040,5050,5060,5070,5080,5090,5100,5110,5120,5130,5140,5150
Normal,65,5050,5060,5070,5080,5090,5100,5110,5120,5130,5140,5150,5160
Normal,66,5060,5070,5080,5090,5100,5110,5120,5130,5140,5150,5160,5170
Normal,67,5070,5080,5090,5100,5110,5120,5130,5140,5150,5160,5170,5180
Normal,68,5080,5090,5100,5110,5120,5130,5140,5150,5160,5170,5180,5190
Normal,69,5090,5100,5110,5120,5130,5140,5150,5160,5170,5180,5190,5200
Normal,70,5100,5110,5120,5130,5140,5150,5160,5170,5180,5190,5200,5210
Normal,71,5110,5120,5130,5140,5150,5160,5170,5180,5190,5200,5210,5220
Normal,72,5120,5130,5140,5150,5160,5170,5180,5190,5200,5210,5220,5230
Normal,73,5130,5140,5150,5160,5170,5180,5190,5200,5210,5220,5230,5240
Normal,74,5140,5150,5160,5170,5180,5190,5200,5210,5220,5230,5240,5250
Normal,75,5150,5160,5170,5180,5190,5200,5210,5220,5230,5240,5250,5260
Normal,76,5160,5170,5180,5190,5200,5210,5220,5230,5240,5250,5260,5270
Normal,77,5170,5180,5190,5200,5210,5220,5230,5240,5250,5260,5270,5280
Normal,78,5180,5190,5200,5210,5220,5230,5240,5250,5260,5270,5280,5290
Normal,79,5190,5200,5210,5220,5230,5240,5250,5260,5270,5280,5290,5300
Normal,80,5200,5210,5220,5230,5240,5250,5260,5270,5280,5290,5300,5310
Normal,81,5210,5220,5230,5240,5250,5260,5270,5280,5290,5300,5310,5320
Normal,82,5220,5230,5240,5250,5260,5270,5280,5290,5300,5310,5320,5330
Normal,83,5230,5240,5250,5260,5270,5280,5290,5300,5310,5320,5330,5340
Normal,84,5240,5250,5260,5270,5280,5290,5300,5310,5320,5330,5340,5350
Normal,85,5250,5260,5270,5280,5290,5300,5310,5320,5330,5340,5350,5360
Normal,86,5260,5270,5280,5290,5300,5310,5320,5330,5340,5350,5360,5370
Normal,87,5270,5280,5290,5300,5310,5320,5330,5340,5350,5360,5370,5380
Normal,88,5280,5290,5300,5310,5320,5330,5340,5350,5360,5370,5380,5390
Normal,89,5290,5300,5310,5320,5330,5340,5350,5360,5370,5380,5390,5400
Normal,90,5300,5310,5320,5330,5340,5350,5360,5370,5380,5390,5400,5410
Normal,91,5310,5320,5330,5340,5350,5360,5370,5380,5390,5400,5410,5420
Normal,92,5320,5330,5340,5350,5360,5370,5380,5390,5400,5410,5420,5430
Normal,93,5330,5340,5350,5360,5370,5380,5390,5400,5410,5420,5430,5440
Normal,94,5340,5350,5360,5370,5380,5390,5400,5410,5420,5430,5440,5450
Normal,95,5350,5360,5370,5380,5390,5400,5410,5420,5430,5440,5450,5460
Normal,96,5360,5370,5380,5390,5400,5410,5420,5430,5440,5450,5460,5470
Normal,97,5370,5380,5390,5400,5410,5420,5430,5440,5450,5460,5470,5480
Normal,98,5380,5390,5400,5410,5420,5430,5440,5450,5460,5470,5480,5490
Normal,99,5390,5400,5410,5420,5430,5440,5450,5460,5470,5480,5490,5500
Normal,100,5400,5410,5420,5430,5440,5450,5460,5470,5480,5490,5500,5510
Normal,101,5410,5420,5430,5440,5450,5460,5470,5480,5490,5500,5510,5520
Normal,102,5420,5430,5440,5450,5460,5470,5480,5490,5500,5510,5520,5530
Normal,103,5430,5440,5450,5460,5470,5480,5490,5500,5510,5520,5530,5540
Normal,104,5440,5450,5460,5470,5480,5490,5500,5510,5520,5530,5540,5550
Normal,105,5450,5460,5470,5480,5490,5500,5510,5520,5530,5540,5550,5560
Normal,106,5460,5470,5480,5490,5500,5510,5520,5530,5540,5550,5560,5570
Normal,107,5470,5480,5490,5500,5510,5520,5530,5540,5550,5560,5570,5580
Normal,108,5480,5490,5500,5510,5520,5530,5540,5550,5560,5570,5580,5590
Normal,109,5490,5500,5510,5520,5530,5540,5550,5560,5570,5580,5590,5600
Normal,110,5500,5510,5520,5530,5540,5550,5560,5570,5580,5590,5600,5610
Normal,111,5510,5520,5530,5540,5550,5560,5570,5580,5590,5600,5610,5620
Normal,112,5520,5530,5540,5550,5560,5570,5580,5590,5600,5610,5620,5630
Normal,113,5530,5540,5550,5560,5570,5580,5590,5600,5610,5620,5630,5640
Normal,114,5540,5550,5560,5570,5580,5590,5600,5610,5620,5630,5640,5650
Normal,115,5550,5560,5570,5580,5590,5600,5610,5620,5630,5640,5650,5660
Normal,116,5560,5570,5580,5590,5600,5610,5620,5630,5640,5650,5660,5670
Normal,117,5570,5580,5590,5600,5610,5620,5630,5640,5650,5660,5670,5680
Normal,118,5580,5590,5600,5610,5620,5630,5640,5650,5660,5670,5680,5690
Normal,119,5590,5600,5610,5620,5630,5640,5650,5660,5670,5680,5690,5700
Normal,120,5600,5610,5620,5630,5640,5650,5660,5670,5680,5690,5700,5710
Normal,121,5610,5620,5630,5640,5650,5660,5670,5680,5690,5700,5710,5720
Normal,122,5620,5630,5640,5650,5660,5670,5680,5690,5700,5710,5720,5730
Normal,123,5630,5640,5650,5660,5670,5680,5690,5700,5710,5720,5730,5740
Normal,124,5640,5650,5660,5670,5680,5690,5700,5710,5720,5730,5740,5750
Normal,125,5650,5660,5670,5680,5690,5700,5710,5720,5730,5740,5750,5760
Normal,126,5660,5670,5680,5690,5700,5710,5720,5730,5740,5750,5760,5770
Normal,127,5670,5680,5690,5700,5710,5720,5730,5740,5750,5760,5770,5780
Normal,128,5680,5690,5700,5710,5720,5730,5740,5750,5760,5770,5780,5790
Normal,129,5690,5700,5710,5720,5730,5740,5750,5760,5770,5780,5790,5800
Normal,130,5700,5710,5720,5730,5740,5750,5760,5770,5780,5790,5800,5810
Normal,131,5710,5720,5730,5740,5750,5760,5770,5780,5790,5800,5810,5820
Normal,132,5720,5730,5740,5750,5760,5770,5780,5790,5800,5810,5820,5830
Normal,133,5730,5740,5750,5760,5770,5780,5790,5800,5810,5820,5830,5840
Normal,134,5740,5750,5760,5770,5780,5790,5800,5810,5820,5830,5840,5850
Normal,135,5750,5760,5770,5780,5790,5800,5810,5820,5830,5840,5850,5860
Normal,136,5760,5770,5780,5790,5800,5810,5820,5830,5840,5850,5860,5870
Normal,137,5770,5780,5790,5800,5810,5820,5830,5840,5850,5860,5870,5880
Normal,138,5780,5790,5800,5810,5820,5830,5840,5850,5860,5870,5880,5890
Normal,139,5790,5800,5810,5820,5830,5840,5850,5860,5870,5880,5890,5900
Normal,140,5800,5810,5820,5830,5840,5850,5860,5870,5880,5890,5900,5910
Normal,141,5810,5820,5830,5840,5850,5860,5870,5880,5890,5900,5910,5920
Normal,142,5820,5830,5840,5850,5860,5870,5880,5890,5900,5910,5920,5930
Normal,143,5830,5840,5850,5860,5870,5880,5890,5900,5910,5920,5930,5940
Normal,144,5840,5850,5860,5870,5880,5890,5900,5910,5920,5930,5940,5950
Normal,145,5850,5860,5870,5880,5890,5900,5910,5920,5930,5940,5950,5960
Normal,146,5860,5870,5880,5890,5900,5910,5920,5930,5940,5950,5960,5970
Normal,147,5870,5880,5890,5900,5910,5920,5930,5940,5950,5960,5970,5980
Normal,148,5880,5890,5900,5910,5920,5930,5940,5950,5960,5970,5980,5990
Normal,149,5890,5900,5910,5920,5930,5940,5950,5960,5970,5980,5990,6000
Normal,150,5900,5910,5920,5930,5940,5950,5960,5970,5980,5990,6000,6010
Normal,151,5910,5920,5930,5940,5950,5960,5970,5980,5990,6000,6010,6020
Normal,152,5920,5930,5940,5950,5960,5970,5980,5990,6000,6010,6020,6030
Normal,153,5930,5940,5950,5960,5970,5980,5990,6000,6010,6020,6030,6040
Normal,154,5940,5950,5960,5970,5980,5990,6000,6010,6020,6030,6040,6050
Normal,155,5950,5960,5970,5980,5990,6000,6010,6020,6030,6040,6050,6060
Normal,156,5960,5970,5980,5990,6000,6010,6020,6030,6040,6050,6060,6070
Normal,157,5970,5980,5990,6000,6010,6020,6030,6040,6050,6060,6070,6080
Normal,158,5980,5990,6000,6010,6020,6030,6040,6050,6060,6070,6080,6090
Normal,159,5990,6000,6010,6020,6030,6040,6050,6060,6070,6080,6090,6100
Normal,160,6000,6010,6020,6030,6040,6050,6060,6070,6080,6090,6100,6110
Normal,161,6010,6020,6030,6040,6050,6060,6070,6080,6090,6100,6110,6120
Normal,162,6020,6030,6040,6050,6060,6070,6080,6090,6100,6110,6120,6130
Normal,163,6030,6040,6050,6060,6070,6080,6090,6100,6110,6120,6130,6140
Normal,164,6040,6050,6060,6070,6080,6090,6100,6110,6120,6130,6140,6150
Normal,165,6050,6060,6070,6080,6090,6100,6110,6120,6130,6140,6150,6160
Normal,166,6060,6070,6080,6090,6100,6110,6120,6130,6140,6150,6160,6170
Normal,167,6070,6080,6090,6100,6110,6120,6130,6140,6150,6160,6170,6180
Normal,168,6080,6090,6100,6110,6120,6130,6140,6150,6160,6170,6180,6190
Normal,169,6090,6100,6110,6120,6130,6140,6150,6160,6170,6180,6190,6200
Normal,170,6100,6110,6120,6130,6140,6150,6160,6170,6180,6190,6200,6210
Normal,171,6110,6120,6130,6140,6150,6160,6170,6180,6190,6200,6210,6220
Normal,172,6120,6130,6140,6150,6160,6170,6180,6190,6200,6210,6220,6230
Normal,173,6130,6140,6150,6160,6170,6180,6190,6200,6210,6220,6230,6240
Normal,174,6140,6150,6160,6170,6180,6190,6200,6210,6220,6230,6240,6250
Normal,175,6150,6160,6170,6180,6190,6200,6210,6220,6230,6240,6250,6260
Normal,176,6160,6170,6180,6190,6200,6210,6220,6230,6240,6250,6260,6270
Normal,177,6170,6180,6190,6200,6210,6220,6230,6240,6250,6260,6270,6280
Normal,178,6180,6190,6200,6210,6220,6230,6240,6250,6260,6270,6280,6290
Normal,179,6190,6200,6210,6220,6230,6240,6250,6260,6270,6280,6290,6300
Normal,180,6200,6210,6220,6230,6240,6250,6260,6270,6280,6290,6300,6310
Normal,181,6210,6220,6230,6240,6250,6260,6270,6280,6290,6300,6310,6320
Normal,182,6220,6230,6240,6250,6260,6270,6280,6290,6300,6310,6320,6330
Normal,183,6230,6240,6250,6260,6270,6280,6290,6300,6310,6320,6330,6340
Normal,184,6240,6250,6260,6270,6280,6290,6300,6310,6320,6330,6340,6350
Normal,185,6250,6260,6270,6280,6290,6300,6310,6320,6330,6340,6350,6360
Normal,186,6260,6270,6280,6290,6300,6310,6320,6330,6340,6350,6360,6370
Normal,187,6270,6280,6290,6300,6310,6320,6330,6340,6350,6360,6370,6380
Normal,188,6280,6290,6300,6310,6320,6330,6340,6350,6360,6370,6380,6390
Normal,189,6290,6300,6310,6320,6330,6340,6350,6360,6370,6380,6390,6400
Normal,190,6300,6310,6320,6330,6340,6350,6360,6370,6380,6390,6400,6410
Normal,191,6310,6320,6330,6340,6350,6360,6370,6380,6390,6400,6410,6420
Normal,192,6320,6330,6340,6350,6360,6370,6380,6390,6400,6410,6420,6430
Normal,193,6330,6340,6350,6360,6370,6380,6390,6400,6410,6420,6430,6440
Normal,194,6340,6350,6360,6370,6380,6390,6400,6410,6420,6430,6440,6450
Normal,195,6350,6360,6370,6380,6390,6400,6410,6420,6430,6440,6450,6460
Normal,196,6360,6370,6380,6390,6400,6410,6420,6430,6440,6450,6460,6470
Normal,197,6370,6380,6390,6400,6410,6420,6430,6440,6450,6460,6470,6480
Normal,198,6380,6390,6400,6410,6420,6430,6440,6450,6460,6470,6480,6490
Normal,199,6390,6400,6410,6420,6430,6440,6450,6460,6470,6480,6490,6500
Normal,200,6400,6410,6420,6430,6440,6450,6460,6470,6480,6490,6500,6510
Normal,201,6410,6420,6430,6440,6450,6460,6470,6480,6490,6500,6510,6520
Normal,202,6420,6430,6440,6450,6460,6470,6480,6490,6500,6510,6520,6530
Normal,203,6430,6440,6450,6460,6470,6480,6490,6500,6510,6520,6530,6540
Normal,204,6440,6450,6460,6470,6480,6490,6500,6510,6520,6530,6540,6550
Normal,205,6450,6460,6470,6480,6490,6500,6510,6520,6530,6540,6550,6560
Normal,206,6460,6470,6480,6490,6500,6510,6520,6530,6540,6550,6560,6570
Normal,207,6470,6480,6490,6500,6510,6520,6530,6540,6550,6560,6570,6580
Normal,208,6480,6490,6500,6510,6520,6530,6540,6550,6560,6570,6580,6590
Normal,209,6490,6500,6510,6520,6530,6540,6550,6560,6570,6580,6590,6600
Normal,210,6500,6510,6520,6530,6540,6550,6560,6570,6580,6590,6600,6610
Normal,211,6510,6520,6530,6540,6550,6560,6570,6580,6590,6600,6610,6620
Normal,212,6520,6530,6540,6550,6560,6570,6580,6590,6600,6610,6620,6630
Normal,213,6530,6540,6550,6560,6570,6580,6590,6600,6610,6620,6630,6640
Normal,214,6540,6550,6560,6570,6580,6590,6600,6610,6620,6630,6640,6650
Normal,215,6550,6560,6570,6580,6590,6600,6610,6620,6630,6640,6650,6660
Normal,216,6560,6570,6580,6590,6600,6610,6620,6630,6640,6650,6660,6670
Normal,217,6570,6580,6590,6600,6610,6620,6630,6640,6650,6660,6670,6680
Normal,218,6580,6590,6600,6610,6620,6630,6640,6650,6660,6670,6680,6690
Normal,219,6590,6600,6610,6620,6630,6640,6650,6660,6670,6680,6690,6700
Normal,220,6600,6610,6620,6630,6640,6650,6660,6670,6680,6690,6700,6710
Normal,221,6610,6620,6630,6640,6650,6660,6670,6680,6690,6700,6710,6720
Normal,222,6620,6630,6640,6650,6660,6670,6680,6690,6700,6710,6720,6730
Normal,223,6630,6640,6650,6660,6670,6680,6690,6700,6710,6720,6730,6740
Normal,224,6640,6650,6660,6670,6680,6690,6700,6710,6720,6730,6740,6750
Normal,225,6650,6660,6670,6680,6690,6700,6710,6720,6730,6740,6750,6760
Normal,226,6660,6670,6680,6690,6700,6710,6720,6730,6740,6750,6760,6770
Normal,227,6670,6680,6690,6700,6710,6720,6730,6740,6750,6760,6770,6780
Normal,228,6680,6690,6700,6710,6720,6730,6740,6750,6760,6770,6780,6790
Normal,229,6690,6700,6710,6720,6730,6740,6750,6760,6770,6780,6790,6800
Normal,230,6700,6710,6720,6730,6740,6750,6760,6770,6780,6790,6800,6810
Normal,231,6710,6720,6730,6740,6750,6760,6770,6780,6790,6800,6810,6820
Normal,232,6720,6730,6740,6750,6760,6770,6780,6790,6800,6810,6820,6830
Normal,233,6730,6740,6750,6760,6770,6780,6790,6800,6810,6820,6830,6840
Normal,234,6740,6750,6760,6770,6780,6790,6800,6810,6820,6830,6840,6850
Normal,235,6750,6760,6770,6780,6790,6800,6810,6820,6830,6840,6850,6860
Normal,236,6760,6770,6780,6790,6800,6810,6820,6830,6840,6850,6860,6870
Normal,237,6770,6780,6790,6800,6810,6820,6830,6840,6850,6860,6870,6880
Normal,238,6780,6790,6800,6810,6820,6830,6840,6850,6860,6870,6880,6890
Normal,239,6790,6800,6810,6820,6830,6840,6850,6860,6870,6880,6890,6900
Normal,240,6800,6810,6820,6830,6840,6850,6860,6870,6880,6890,6900,6910
Normal,241,6810,6820,6830,6840,6850,6860,6870,6880,6890,6900,6910,6920
Normal,242,6820,6830,6840,6850,6860,6870,6880,6890,6900,6910,6920,6930
Normal,243,6830,6840,6850,6860,6870,6880,6890,6900,6910,6920,6930,6940
Normal,244,6840,6850,6860,6870,6880,6890,6900,6910,6920,6930,6940,6950
Normal,245,6850,6860,6870,6880,6890,6900,6910,6920,6930,6940,6950,6960
Normal,246,6860,6870,6880,6890,6900,6910,6920,6930,6940,6950,6960,6970
