TutorialId,Step,Id,ProcessRequest,SystemMessagePosition,NpcPortrait,NpcNameKey,DialogMessageKey,TaskType,UIType,SkillActivateType,TaskParam,TaskTargetPosX,TaskTargetPosY,BPName,WidgetName,ControlName,ControlIndexType,ControlIndex,MoviePath,MoviePath_TW,MoviePath_TH,MoviePath_ID,Sound,SkipFadeOutKeep,LogIndex
22,6,22006,0,Top,HardinsFollower,10010001,182000022006,ButtonClick,All,,,,,BP_RuneCarvingUI,RunePage,RuneA1,,,,,,,Tutorial_Dialogue_22_6,0,
22,7,22007,0,Top,HardinsFollower,10010001,182000022007,ButtonClick,All,,4000,,,BP_RuneCarvingUI,,CanvasPanelCarveInfo,,,,,,,Tutorial_Dialogue_22_7,0,
22,8,22008,0,,HardinsFollower,10010001,182000022008,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_8,0,
22,9,22009,1,,,0,0,Wait,All,,1,,,,,,,,,,,,,0,
22,10,22010,0,,HardinsFollower,10010001,182000022010,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_9,0,
22,11,22011,0,Top,HardinsFollower,10010001,182000022011,ButtonClick,All,,,,,BP_RuneCarvingUI,,ButtonCarve,,,,,,,Tutorial_Dialogue_22_10,0,
22,12,22012,0,,,0,0,Wait,All,,3000,,,,,,,,,,,,,0,
22,13,22013,0,,HardinsFollower,10010001,182000022013,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_12,0,
22,14,22014,0,,HardinsFollower,10010001,182000022014,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_13,0,
22,15,22015,0,,HardinsFollower,10010001,182000022015,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_14,0,
22,16,22016,0,Top,HardinsFollower,10010001,182000022016,ButtonClick,All,,,,,BP_RuneCarvingUI,RunePage,MasterRune,,,,,,,Tutorial_Dialogue_22_15,0,
22,17,22017,0,,HardinsFollower,10010001,182000022017,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_16,0,
22,18,22018,0,,HardinsFollower,10010001,182000022018,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_17,0,
22,19,22019,0,Top,HardinsFollower,10010001,182000022019,ButtonClick,All,,6000,,,BP_RuneCarvingUI,,ButtonNext,,,,,,,Tutorial_Dialogue_22_18,0,
22,20,22020,0,,HardinsFollower,10010001,182000022020,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_19,0,
22,21,22021,0,,HardinsFollower,10010001,182000022021,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_20,0,
22,22,22022,0,,HardinsFollower,10010001,182000022022,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_21,0,
22,23,22023,0,,HardinsFollower,10010001,182000022023,,All,,,,,,,,,,,,,,Tutorial_Dialogue_22_22,0,
22,24,22024,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
23,1,23001,1,,,0,0,Wait,All,,1,,,,,,,,,,,,,0,
23,2,23002,0,Center,HardinsFollower,10010001,182000023002,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonInventory,,,,,,,Tutorial_Dialogue_23_1,0,
23,3,23003,0,Center,HardinsFollower,10010001,182000023003,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,CheckBoxArmor,,,,,,,Tutorial_Dialogue_23_2,0,
23,4,23004,0,Center,HardinsFollower,10010001,182000023004,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,TileViewItemList,LastAcquiredItem,,,,,,Tutorial_Dialogue_23_3,0,
23,5,23005,0,Center,HardinsFollower,10010001,182000023005,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,ButtonEquip,,,,,,,Tutorial_Dialogue_23_4,0,
23,6,23006,0,Center,HardinsFollower,10010001,182000023006,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelLeft,ItemIconHelmet,,,,,,,Tutorial_Dialogue_23_5,0,
23,7,23007,1,,,0,0,Wait,All,,1,,,,,,,,,,,,,0,
23,8,23008,0,Center,HardinsFollower,10010001,182000023008,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelLeft,ButtonEquipSoulCrystal,,,,,,,Tutorial_Dialogue_23_6,0,
23,9,23009,0,,HardinsFollower,10010001,182000023009,,All,,,,,,,,,,,,,,Tutorial_Dialogue_23_7,0,
23,10,23010,0,,HardinsFollower,10010001,182000023010,,All,,,,,,,,,,,,,,Tutorial_Dialogue_23_8,0,
23,11,23011,0,,HardinsFollower,10010001,182000023011,,All,,,,,,,,,,,,,,Tutorial_Dialogue_23_9,0,
23,12,23012,0,Down,HardinsFollower,10010001,182000023012,ButtonClick,All,,,,,BP_SoulCrystalBaseUI,,TableViewEquipList,,1,,,,,Tutorial_Dialogue_23_10,0,
23,13,23013,0,Down,HardinsFollower,10010001,182000023013,ItemClick,All,,,,,BP_SoulCrystalBaseUI,,TileViewSoulCrystalList,LastAcquiredSoulCrystal,,,,,,Tutorial_Dialogue_23_11,0,
23,14,23014,1,Down,HardinsFollower,10010001,182000023014,ButtonClick,All,,,,,BP_SoulCrystalBaseUI,SoulCrystalEquipBottom,ButtonEquip,,,,,,,Tutorial_Dialogue_23_12,0,
23,15,23015,1,,HardinsFollower,10010001,182000023015,,All,,,,,,,,,,,,,,Tutorial_Dialogue_23_13,0,
23,16,23016,0,Center,HardinsFollower,10010001,182000023016,ButtonClick,All,,,,,BP_SoulCrystalBaseUI,,CheckBoxLevelUp,,,,,,,Tutorial_Dialogue_23_14,0,
23,17,23017,0,Center,HardinsFollower,10010001,182000023017,ButtonClick,All,,,,,BP_SoulCrystalBaseUI,,TileViewSoulCrystalList,LastAcquiredSoulCrystal,0,,,,,Tutorial_Dialogue_23_15,0,
23,18,23018,0,Center,HardinsFollower,10010001,182000023018,ButtonClick,All,,,,,BP_SoulCrystalBaseUI,,TileViewSoulCrystalList,LastAcquiredSoulCrystal,1,,,,,Tutorial_Dialogue_23_16,0,
23,19,23019,0,Center,HardinsFollower,10010001,182000023019,ButtonClick,All,,,,,BP_SoulCrystalBaseUI,,ButtonLevelUp,,,,,,,Tutorial_Dialogue_23_17,0,
23,20,23020,0,,,0,0,Wait,All,,5000,,,,,,,,,,,,,0,
23,21,23021,0,Center,HardinsFollower,10010001,182000023021,ButtonClick,All,,,,,BP_SoulCrystalLevelUpResultUI,,ButtonOK,,,,,,,Tutorial_Dialogue_23_18,0,
23,22,23022,0,Center,HardinsFollower,10010001,182000023022,ButtonClick,All,,,,,BP_SoulCrystalBaseUI,AssetsUI,ButtonBack,,,,,,,Tutorial_Dialogue_23_19,0,
23,23,23023,0,Center,HardinsFollower,10010001,182000023023,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,ButtonAutoEquip,,,,,,,Tutorial_Dialogue_23_20,0,
23,24,23024,0,,HardinsFollower,10010001,182000023024,,All,,,,,,,,,,,,,,Tutorial_Dialogue_23_21,0,
23,25,23025,0,,HardinsFollower,10010001,182000023025,,All,,,,,,,,,,,,,,Tutorial_Dialogue_23_22,0,
23,26,23026,0,,HardinsFollower,10010001,182000023026,,All,,,,,,,,,,,,,,Tutorial_Dialogue_23_23,0,
23,27,23027,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
24,1,24001,0,Center,Fernel,10010153,182000024001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_24_1,0,
24,2,24002,0,Center,Fernel,10010153,182000024002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxDungeon,,,,,,,Tutorial_Dialogue_24_2,0,
24,3,24003,0,Center,Fernel,10010153,182000024101,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonDungeonMain,,,,,,,Tutorial_Dialogue_24_2_1,0,
24,4,24004,0,Top,Fernel,10010153,182000024003,ButtonClick,All,,,,,BP_SelectDungeonUI,,TileViewDungeonList,,2,,,,,Tutorial_Dialogue_24_3,0,
24,5,24005,0,,,0,0,Wait,All,,3000,,,,,,,,,,,,,0,
24,6,24006,0,,Fernel,10010153,182000024004,,All,,,,,,,,,,,,,,Tutorial_Dialogue_24_4,0,
24,7,24007,0,,Fernel,10010153,182000024005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_24_5,0,
24,8,24008,0,Center,Fernel,10010153,182000024006,ButtonClick,All,,5000,,,BP_EliteDungeonUI,,CanvasPanelDungeonQuest,,,,,,,Tutorial_Dialogue_24_6,0,
24,9,24009,0,Center,Fernel,10010153,182000024007,ButtonClick,All,,5000,,,BP_EliteDungeonUI,,CanvasPanelClearPoint,,,,,,,Tutorial_Dialogue_24_7,0,
24,10,24010,0,Center,Fernel,10010153,182000024008,ButtonClick,All,,4000,,,BP_EliteDungeonUI,,CanvasPanelFeverTime,,,,,,,Tutorial_Dialogue_24_8,0,
24,11,24011,0,,Fernel,10010153,182000024009,,All,,,,,,,,,,,,,,Tutorial_Dialogue_24_9,0,
24,12,24012,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
25,1,25001,0,Center,HardinsFollower,10010001,182000025001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_25_1,0,
25,2,25002,0,Center,HardinsFollower,10010001,182000025002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxItem,,,,,,,Tutorial_Dialogue_25_2,0,
25,3,25003,0,Center,HardinsFollower,10010001,182000025003,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonSmithy,,,,,,,Tutorial_Dialogue_25_3,0,
25,4,25004,0,Center,HardinsFollower,10010001,182000025004,ButtonClick,All,,,,,BP_EquipmentEnhancementUI,,CheckBoxUpgrade,,,,,,,Tutorial_Dialogue_25_4,0,
25,5,25005,0,,HardinsFollower,10010001,182000025005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_25_5,0,
25,6,25006,0,,HardinsFollower,10010001,182000025006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_25_6,0,
25,7,25007,1,,HardinsFollower,10010001,182000025007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_25_7,0,
25,8,25008,0,Down,HardinsFollower,10010001,182000025008,ButtonClick,All,,4000,,,BP_EquipmentEnhancementUI,,CanvasPanelUpgradeGuide,,,,,,,Tutorial_Dialogue_25_8,0,
25,9,25009,0,Down,HardinsFollower,10010001,182000025009,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,CheckBoxAccessory,,,,,,,Tutorial_Dialogue_25_9,0,
25,10,25010,1,,,0,0,Wait,All,,1,,,,,,,,,,,,,0,
25,11,25011,1,Down,HardinsFollower,10010001,182000025011,ItemClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,TileViewItemList,LastAcquiredItem,,,,,,Tutorial_Dialogue_25_10,0,
25,12,25012,0,Center,HardinsFollower,10010001,182000025012,ButtonClick,All,,,,,BP_EquipmentEnhancementUI,CanvasPanelUpgrade,ButtonUpgrade,,,,,,,Tutorial_Dialogue_25_11,0,
25,13,25013,0,,,0,0,Wait,All,,7000,,,,,,,,,,,,,0,
25,14,25014,0,,HardinsFollower,10010001,182000025014,,All,,,,,,,,,,,,,,Tutorial_Dialogue_25_12,0,
25,15,25015,0,,HardinsFollower,10010001,182000025015,,All,,,,,,,,,,,,,,Tutorial_Dialogue_25_13,0,
25,16,25016,0,,HardinsFollower,10010001,182000025016,,All,,,,,,,,,,,,,,Tutorial_Dialogue_25_14,0,
25,17,25017,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
26,1,26001,0,Center,Resident_03,10010154,182000026001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_26_1,0,
26,2,26002,0,Center,Resident_03,10010154,182000026002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxItem,,,,,,,Tutorial_Dialogue_26_2,0,
26,3,26003,0,Center,Resident_03,10010154,182000026003,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonSmithy,,,,,,,Tutorial_Dialogue_26_3,0,
26,4,26004,0,Center,Resident_03,10010154,182000026004,ButtonClick,All,,,,,BP_EquipmentEnhancementUI,,CheckBoxEnchant,,,,,,,Tutorial_Dialogue_26_4,0,
26,5,26005,1,,Resident_03,10010154,182000026005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_26_5,0,
26,6,26006,0,,Resident_03,10010154,182000026006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_26_6,0,
26,7,26007,0,,Resident_03,10010154,182000026007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_26_7,0,
26,8,26008,0,,Resident_03,10010154,182000026008,,All,,,,,,,,,,,,,,Tutorial_Dialogue_26_8,0,
26,9,26009,0,Center,Resident_03,10010154,182000026009,ItemClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,TileViewItemList,LastAcquiredItem,,,,,,Tutorial_Dialogue_26_9,0,
26,10,26010,1,,,0,0,Wait,All,,1,,,,,,,,,,,,,0,
26,11,26011,0,Center,Resident_03,10010154,182000026011,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,CheckBoxEtc,,,,,,,Tutorial_Dialogue_26_10,0,
26,12,26012,0,Down,Resident_03,10010154,182000026012,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,TileViewItemList,,0,,,,,Tutorial_Dialogue_26_11,0,
26,13,26013,1,Down,Resident_03,10010154,182000026013,ButtonClick,All,,4000,,,BP_EquipmentEnhancementUI,,CanvasPanelEnchantGuide,,,,,,,Tutorial_Dialogue_26_12,0,
26,14,26014,0,Down,Resident_03,10010154,182000026014,ButtonClick,All,,,,,BP_EquipmentEnhancementUI,,ButtonEnchant,,,,,,,Tutorial_Dialogue_26_13,0,
26,15,26015,0,,,0,0,Wait,All,,4000,,,,,,,,,,,,,0,
26,16,26016,0,,Resident_03,10010154,182000026016,,All,,,,,,,,,,,,,,Tutorial_Dialogue_26_14,0,
26,17,26017,0,,Resident_03,10010154,182000026017,,All,,,,,,,,,,,,,,Tutorial_Dialogue_26_15,0,
26,18,26018,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
27,1,27001,0,Center,Fernel,10010153,182000027001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_27_1,0,
27,2,27002,0,Center,Fernel,10010153,182000027002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxChallenge,,,,,,,Tutorial_Dialogue_27_2,0,
27,3,27003,0,Center,Fernel,10010153,182000027003,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonMonsterBook,,,,,,,Tutorial_Dialogue_27_3,0,
27,4,27004,0,,Fernel,10010153,182000027004,,All,,,,,,,,,,,,,,Tutorial_Dialogue_27_4,0,
27,5,27005,0,,Fernel,10010153,182000027005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_27_5,0,
27,6,27006,0,,Fernel,10010153,182000027006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_27_6,0,
27,7,27007,0,Center,Fernel,10010153,182000027007,ButtonClick,All,,,,,BP_MonsterBookUI,,TableViewWorldList,,1,,,,,Tutorial_Dialogue_27_7,0,
27,8,27008,0,Center,Fernel,10010153,182000027008,ButtonClick,All,,,,,BP_MonsterBookUI,TileViewMonsterBookList,ButtonRegistration,,1,,,,,Tutorial_Dialogue_27_8,0,
27,9,27009,0,,,0,0,Wait,All,,3000,,,,,,,,,,,,,0,
27,10,27010,0,,Fernel,10010153,182000027010,,All,,,,,,,,,,,,,,Tutorial_Dialogue_27_9,0,
27,11,27011,0,,Fernel,10010153,182000027011,,All,,,,,,,,,,,,,,Tutorial_Dialogue_27_10,0,
27,12,27012,0,,Fernel,10010153,182000027012,,All,,,,,,,,,,,,,,Tutorial_Dialogue_27_11,0,
27,13,27013,1,,,0,0,Wait,All,,,,,,,,,,,,,,,0,
28,1,28001,0,Center,Resident_03,10010154,182000028001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_28_1,0,
28,2,28002,0,Center,Resident_03,10010154,182000028002,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxCharacter,,,,,,,Tutorial_Dialogue_28_2,0,
28,3,28003,0,Center,Resident_03,10010154,182000028003,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonSkill,,,,,,,Tutorial_Dialogue_28_3,0,
28,4,28004,0,Center,Resident_03,10010154,182000028004,ButtonClick,All,,,,,BP_SkillUI,,CheckBoxSkillbook,,,,,,,Tutorial_Dialogue_28_4,0,
28,5,28005,0,,Resident_03,10010154,182000028005,,All,,,,,,,,,,,,,,Tutorial_Dialogue_28_5,0,
28,6,28006,1,,Resident_03,10010154,182000028006,,All,,1,,,,,,,,,,,,Tutorial_Dialogue_28_6,0,
28,7,28007,1,Down,Resident_03,10010154,182000028007,ItemClick,All,,,,,BP_SkillUI,InventoryUI,TileViewItemList,LastAcquiredItem,,,,,,Tutorial_Dialogue_28_7,0,
28,8,28008,0,Center,Resident_03,10010154,182000028008,ButtonClick,All,,,,,BP_SkillUI,,ButtonCrafting,,,,,,,Tutorial_Dialogue_28_8,0,
28,9,28009,0,,,0,0,Wait,All,,3000,,,,,,,,,,,,,0,
28,10,28010,0,Center,Resident_03,10010154,182000028010,ButtonClick,All,,,,,BP_ItemMultiAcquireUI,,ButtonClose,,,,,,,Tutorial_Dialogue_28_9,0,
28,11,28011,0,,Resident_03,10010154,182000028011,,All,,,,,,,,,,,,,,Tutorial_Dialogue_28_10,0,
28,12,28012,0,Center,Resident_03,10010154,182000028012,ButtonClick,All,,,,,BP_SkillUI,AssetsUI,ButtonBack,,,,,,,Tutorial_Dialogue_28_11,0,
28,13,28013,0,Center,Resident_03,10010154,182000028013,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,,0,
28,14,28014,0,Center,Resident_03,10010154,182000028014,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxItem,,,,,,,Tutorial_Dialogue_28_12,0,
28,15,28015,0,Center,Resident_03,10010154,182000028015,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonInventory,,,,,,,Tutorial_Dialogue_28_13,0,
28,16,28016,0,Center,Resident_03,10010154,182000028016,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,CheckBoxExpandable,,,,,,,Tutorial_Dialogue_28_14,0,
28,17,28017,0,Center,Resident_03,10010154,182000028017,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,TileViewItemList,LastAcquiredItem,,,,,,Tutorial_Dialogue_28_15,0,
28,18,28018,0,Center,Resident_03,10010154,182000028018,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,CanvasPanelRight,ButtonUse,,,,,,,Tutorial_Dialogue_28_16,0,
28,19,28019,0,,Resident_03,10010154,182000028019,,All,,,,,,,,,,,,,,Tutorial_Dialogue_28_17,0,
28,20,28020,0,Center,Resident_03,10010154,182000028020,ButtonClick,All,,,,,BP_CharacterInfoBaseUI,AssetsUI,ButtonBack,,,,,,,Tutorial_Dialogue_28_18,0,
28,21,28021,0,Center,Resident_03,10010154,182000028021,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,,0,
28,22,28022,0,Center,Resident_03,10010154,182000028022,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxCharacter,,,,,,,Tutorial_Dialogue_28_19,0,
28,23,28023,0,Center,Resident_03,10010154,182000028023,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonSkill,,,,,,,Tutorial_Dialogue_28_20,0,
28,24,28024,0,Center,Resident_03,10010154,182000028024,ButtonClick,All,,,,,BP_SkillUI,TableViewSkillList,CanvasPanelSkillIcon,,0,,,,,Tutorial_Dialogue_28_21,0,
28,25,28025,0,Center,Resident_03,10010154,182000028025,ButtonClick,All,,,,,BP_SkillUI,TableViewSkillList,ButtonRegistration,,0,,,,,Tutorial_Dialogue_28_22,0,
28,26,28026,0,Center,Resident_03,10010154,182000028026,ButtonClick,All,,,,,BP_SkillUI,GameUISkillButton,ButtonSkillD2,,,,,,,Tutorial_Dialogue_28_23,0,
28,27,28027,0,,Resident_03,10010154,182000028027,,All,,,,,,,,,,,,,,Tutorial_Dialogue_28_24,0,
28,28,28028,0,,Resident_03,10010154,182000028028,,All,,,,,,,,,,,,,,Tutorial_Dialogue_28_25,0,
28,29,28029,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
29,1,29001,0,,Aimel,10010357,182000029001,,All,,,,,,,,,,,,,,Tutorial_Dialogue_29_1,0,
29,2,29002,0,,Aimel,10010357,182000029002,,All,,,,,,,,,,,,,,Tutorial_Dialogue_29_2,0,
29,3,29003,0,Center,Aimel,10010357,182000029003,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_29_3,0,
29,4,29004,0,Center,Aimel,10010357,182000029004,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxDungeon,,,,,,,Tutorial_Dialogue_29_4,0,
29,5,29005,0,Center,Aimel,10010357,182000029101,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonDungeonMain,,,,,,,Tutorial_Dialogue_115_4,0,
29,6,29006,0,Top,Aimel,10010357,182000029005,ButtonClick,All,,,,,BP_SelectDungeonUI,,TileViewDungeonList,,3,,,,,Tutorial_Dialogue_29_5,0,
29,7,29007,0,,,0,0,Wait,All,,3000,,,,,,,,,,,,,0,
29,8,29008,0,,Aimel,10010357,182000029007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_29_6,0,
29,9,29009,0,,Aimel,10010357,182000029008,,All,,,,,,,,,,,,,,Tutorial_Dialogue_29_7,0,
29,10,29010,0,,Aimel,10010357,182000029009,,All,,,,,,,,,,,,,,Tutorial_Dialogue_29_8,0,
29,11,29011,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
30,1,30001,1,,Aimel,10010357,182000030001,,All,,,,,,,,,,,,,,Tutorial_Dialogue_30_1,0,
30,2,30002,1,,Aimel,10010357,182000030002,,All,,1,,,,,,,,,,,,Tutorial_Dialogue_30_2,0,
30,3,30003,0,Center,Aimel,10010357,182000030003,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_30_3,0,
30,4,30004,0,Center,Aimel,10010357,182000030004,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxCharacter,,,,,,,Tutorial_Dialogue_30_4,0,
30,5,30005,0,Center,Aimel,10010357,182000030005,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonElixir,,,,,,,Tutorial_Dialogue_30_5,0,
30,6,30006,0,,Aimel,10010357,182000030006,,All,,,,,,,,,,,,,,Tutorial_Dialogue_30_6,0,
30,7,30007,0,,Aimel,10010357,182000030007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_30_7,0,
30,8,30008,0,Center,Aimel,10010357,182000030008,ButtonClick,All,,,,,BP_ElixirCraftingUI,ElixirUse1,ButtonCrafting,,,,,,,Tutorial_Dialogue_30_8,0,
30,9,30009,0,Center,Aimel,10010357,182000030009,ButtonClick,All,,,,,BP_ItemCraftingMakePopup,,ButtonCraftingUse,,,,,,,Tutorial_Dialogue_30_9,0,
30,10,30010,0,,,0,0,Wait,All,,2000,,,,,,,,,,,,,0,
30,11,30011,0,,Aimel,10010357,182000030011,,All,,,,,,,,,,,,,,Tutorial_Dialogue_30_10,0,
30,12,30012,0,,Aimel,10010357,182000030012,,All,,,,,,,,,,,,,,Tutorial_Dialogue_30_11,0,
30,13,30013,0,,Aimel,10010357,182000030013,,All,,,,,,,,,,,,,,Tutorial_Dialogue_30_12,0,
30,14,30014,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
31,1,31001,0,,student,121000003276,182000031001,,All,,,,,,,,,,,,,,,0,
31,2,31002,0,Center,student,121000003276,182000031002,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,,0,
31,3,31003,0,Center,student,121000003276,182000031003,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxCharacter,,,,,,,,0,
31,4,31004,0,Center,student,121000003276,182000031004,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonRidingPet,,,,,,,,0,
31,5,31005,0,Center,student,121000003276,182000031005,ButtonClick,All,,5000,,,BP_RidingPetUI,,TableViewRidingPetList,,0,,,,,,0,
31,6,31006,0,Center,student,121000003276,182000031006,ButtonClick,All,,,,,BP_RidingPetUI,,ButtonSummon,,,,,,,,0,
31,7,31007,0,Center,student,121000003276,182000031007,ButtonClick,All,,,,,BP_RidingPetUI,,ButtonCall,,,,,,,,0,
31,8,31008,0,Center,student,121000003276,182000031008,ButtonClick,All,,,,,BP_RidingPetUI,AssetsUI,ButtonBack,,,,,,,,0,
31,9,31009,0,Center,student,121000003276,182000031009,ButtonClick,All,,,,,BP_GameUI,ButtonRidingPet,ButtonCall,,,,,,,,0,
31,10,31010,1,,student,121000003276,182000031010,,All,,,,,,,,,,,,,,,0,
32,1,32001,0,,SmeltingMerchant_01,10010610,182000032001,,All,,,,,,,,,,,,,,,0,
32,2,32002,0,Center,SmeltingMerchant_01,10010610,182000032002,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,,0,
32,3,32003,0,Center,SmeltingMerchant_01,10010610,182000032003,ButtonClick,All,,,,,BP_MainMenuUI,,CheckBoxDungeon,,,,,,,,0,
32,4,32004,0,Center,SmeltingMerchant_01,10010610,182000032101,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonDungeonMain,,,,,,,,0,
32,5,32005,0,Center,SmeltingMerchant_01,10010610,182000032004,ButtonClick,All,,,,,BP_SelectDungeonUI,,TileViewDungeonList,,7,,,,,,0,
32,6,32006,0,,,0,0,Wait,All,,2000,,,,,,,,,,,,,0,
32,7,32007,0,,SmeltingMerchant_01,10010610,182000032006,Wait,All,,2000,,,,,,,,,,,,,0,
32,8,32008,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
101,1,101001,0,Center,Noble_03,181000000001,182000101001,ButtonClick,All,,,,,BP_GameUI,MainToolbar,ButtonMainMenu,,,,,,,Tutorial_Dialogue_101_1,0,
101,2,101002,0,Center,Noble_03,181000000001,182000101002,ButtonClick,All,,,,,BP_MainMenuUI,,ButtonFriend,,,,,,,Tutorial_Dialogue_101_2,0,
101,3,101003,0,,Noble_03,181000000001,182000101003,,All,,,,,,,,,,,,,,Tutorial_Dialogue_101_3,0,
101,4,101004,0,,Noble_03,181000000001,182000101004,,All,,,,,,,,,,,,,,Tutorial_Dialogue_101_4,0,
101,5,101005,0,Center,Noble_03,181000000001,182000101005,ButtonClick,All,,,,,BP_FriendUI,,CheckBoxFriendSuggest,,,,,,,Tutorial_Dialogue_101_5,0,
101,6,101006,0,Center,Noble_03,181000000001,182000101006,ButtonClick,All,,,,,BP_FriendUI,,ButtonRequestAll,,,,,,,Tutorial_Dialogue_101_6,0,
101,7,101007,0,,Noble_03,181000000001,182000101007,,All,,,,,,,,,,,,,,Tutorial_Dialogue_101_7,0,
101,8,101008,1,,,0,0,Wait,All,,500,,,,,,,,,,,,,0,
102,1,102001,0,,Officer,181000000009,182000102001,,All,,,,,,,,,,,,,,Tutorial_Dialogue_102_1,0,
102,2,102002,0,,Officer,181000000009,182000102002,,All,,,,,,,,,,,,,,Tutorial_Dialogue_102_2,0,
102,3,102003,0,,Officer,181000000009,182000102003,,All,,,,,,,,,,,,,,Tutorial_Dialogue_102_3,0,
