Id,TabType,NameKey,TemplateName,TemplateDescKey,TaskType,TaskCondition,GradeGroupId,MoveContentType,IconTexture,CategoryType,Keyword,PromoteGroupId
204006,PromoteState,431000204001,,432000204001,Count_RuneImprinted,32,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204007,PromoteState,431000204001,,432000204001,Count_RuneImprinted,36,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204008,PromoteState,431000204001,,432000204001,Count_RuneImprinted,40,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204009,PromoteState,431000204001,,432000204001,Count_RuneImprinted,44,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204010,PromoteState,431000204001,,432000204001,Count_RuneImprinted,48,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204011,PromoteState,431000204001,,432000204001,Count_RuneImprinted,52,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204012,PromoteState,431000204001,,432000204001,Count_RuneImprinted,56,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204013,PromoteState,431000204001,,432000204001,Count_RuneImprinted,60,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204014,PromoteState,431000204001,,432000204001,Count_RuneImprinted,64,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204015,PromoteState,431000204001,,432000204001,Count_RuneImprinted,70,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204016,PromoteState,431000204001,,432000204001,Count_RuneImprinted,76,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204017,PromoteState,431000204001,,432000204001,Count_RuneImprinted,82,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204018,PromoteState,431000204001,,432000204001,Count_RuneImprinted,88,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204019,PromoteState,431000204001,,432000204001,Count_RuneImprinted,94,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204020,PromoteState,431000204001,,432000204001,Count_RuneImprinted,100,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204021,PromoteState,431000204001,,432000204001,Count_RuneImprinted,106,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204022,PromoteState,431000204001,,432000204001,Count_RuneImprinted,112,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204023,PromoteState,431000204001,,432000204001,Count_RuneImprinted,118,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204024,PromoteState,431000204001,,432000204001,Count_RuneImprinted,124,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204025,PromoteState,431000204001,,432000204001,Count_RuneImprinted,126,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204026,PromoteState,431000204001,,432000204001,Count_RuneImprinted,133,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204027,PromoteState,431000204001,,432000204001,Count_RuneImprinted,140,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204028,PromoteState,431000204001,,432000204001,Count_RuneImprinted,147,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204029,PromoteState,431000204001,,432000204001,Count_RuneImprinted,154,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204030,PromoteState,431000204001,,432000204001,Count_RuneImprinted,161,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204031,PromoteState,431000204001,,432000204001,Count_RuneImprinted,168,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204032,PromoteState,431000204001,,432000204001,Count_RuneImprinted,175,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204033,PromoteState,431000204001,,432000204001,Count_RuneImprinted,182,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204034,PromoteState,431000204001,,432000204001,Count_RuneImprinted,189,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204035,PromoteState,431000204001,,432000204001,Count_RuneImprinted,201,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204036,PromoteState,431000204001,,432000204001,Count_RuneImprinted,213,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204037,PromoteState,431000204001,,432000204001,Count_RuneImprinted,225,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204038,PromoteState,431000204001,,432000204001,Count_RuneImprinted,237,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204039,PromoteState,431000204001,,432000204001,Count_RuneImprinted,249,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204040,PromoteState,431000204001,,432000204001,Count_RuneImprinted,261,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204041,PromoteState,431000204001,,432000204001,Count_RuneImprinted,273,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204042,PromoteState,431000204001,,432000204001,Count_RuneImprinted,289,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204043,PromoteState,431000204001,,432000204001,Count_RuneImprinted,305,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204044,PromoteState,431000204001,,432000204001,Count_RuneImprinted,321,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204045,PromoteState,431000204001,,432000204001,Count_RuneImprinted,337,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204046,PromoteState,431000204001,,432000204001,Count_RuneImprinted,357,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204047,PromoteState,431000204001,,432000204001,Count_RuneImprinted,394,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204048,PromoteState,431000204001,,432000204001,Count_RuneImprinted,431,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204049,PromoteState,431000204001,,432000204001,Count_RuneImprinted,468,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204050,PromoteState,431000204001,,432000204001,Count_RuneImprinted,469,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204051,PromoteState,431000204001,,432000204001,Count_RuneImprinted,491,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204052,PromoteState,431000204001,,432000204001,Count_RuneImprinted,513,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204053,PromoteState,431000204001,,432000204001,Count_RuneImprinted,535,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204054,PromoteState,431000204001,,432000204001,Count_RuneImprinted,557,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204055,PromoteState,431000204001,,432000204001,Count_RuneImprinted,581,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204056,PromoteState,431000204001,,432000204001,Count_RuneImprinted,603,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204057,PromoteState,431000204001,,432000204001,Count_RuneImprinted,625,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204058,PromoteState,431000204001,,432000204001,Count_RuneImprinted,647,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204059,PromoteState,431000204001,,432000204001,Count_RuneImprinted,669,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204060,PromoteState,431000204001,,432000204001,Count_RuneImprinted,693,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204061,PromoteState,431000204001,,432000204001,Count_RuneImprinted,711,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204062,PromoteState,431000204001,,432000204001,Count_RuneImprinted,729,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204063,PromoteState,431000204001,,432000204001,Count_RuneImprinted,747,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204064,PromoteState,431000204001,,432000204001,Count_RuneImprinted,765,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204065,PromoteState,431000204001,,432000204001,Count_RuneImprinted,783,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204066,PromoteState,431000204001,,432000204001,Count_RuneImprinted,805,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204067,PromoteState,431000204001,,432000204001,Count_RuneImprinted,827,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204068,PromoteState,431000204001,,432000204001,Count_RuneImprinted,849,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204069,PromoteState,431000204001,,432000204001,Count_RuneImprinted,871,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204070,PromoteState,431000204001,,432000204001,Count_RuneImprinted,893,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204071,PromoteState,431000204001,,432000204001,Count_RuneImprinted,917,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204072,PromoteState,431000204001,,432000204001,Count_RuneImprinted,935,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204073,PromoteState,431000204001,,432000204001,Count_RuneImprinted,953,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204074,PromoteState,431000204001,,432000204001,Count_RuneImprinted,971,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204075,PromoteState,431000204001,,432000204001,Count_RuneImprinted,989,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204076,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1007,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204077,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1029,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204078,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1051,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204079,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1073,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204080,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1095,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204081,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1117,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204082,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1141,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204083,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1169,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204084,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1197,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204085,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1225,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204086,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1253,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204087,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1290,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204088,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1327,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204089,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1365,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204090,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1421,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
204091,PromoteState,431000204001,,432000204001,Count_RuneImprinted,1477,1,RuneCarve,Texture/UI_Btn_Rune,Character,Rune,
205001,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,20,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205002,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,40,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205003,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,80,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205004,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,120,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205005,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,160,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205006,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,200,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205007,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,250,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205008,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,300,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205009,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,350,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205010,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,400,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205011,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,460,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205012,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,520,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205013,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,580,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205014,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,700,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205015,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,820,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205016,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,940,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205017,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,1060,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205018,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,1200,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205019,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,1350,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205020,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,1500,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205021,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,1650,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205022,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,1820,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205023,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,2000,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205024,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,2272,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205025,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,2752,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205026,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,3288,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205027,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,3884,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205028,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,4540,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205029,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,5266,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205030,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,6060,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205031,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,6926,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205032,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,7870,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205033,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,8890,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205034,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,9994,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205035,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,11184,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205036,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,12460,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205037,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,13832,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205038,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,15298,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205039,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,16862,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205040,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,18530,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205041,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,20304,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205042,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,22186,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205043,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,24182,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205044,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,26294,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205045,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,28526,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205046,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,30880,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205047,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,33364,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205048,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,35978,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205049,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,38726,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205050,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,41612,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205051,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,44638,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205052,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,47810,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205053,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,51132,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205054,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,54604,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205055,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,58234,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205056,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,62024,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205057,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,65976,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205058,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,70094,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205059,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,74386,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205060,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,78852,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205061,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,83496,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205062,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,88322,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205063,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,93336,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205064,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,98540,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205065,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,103934,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205066,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,109528,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205067,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,115322,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205068,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,121324,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205069,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,127534,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205070,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,133956,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205071,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,140596,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205072,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,147456,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205073,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,154544,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205074,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,161856,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205075,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,169404,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205076,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,177188,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205077,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,185210,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205078,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,193478,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205079,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,201996,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205080,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,210766,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205081,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,219792,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205082,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,229078,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205083,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,238630,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205084,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,248450,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205085,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,258540,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205086,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,268910,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
205087,PromoteState,431000205001,,432000205001,Count_MonsterBookPoint,279562,1,MonsterBook,Texture/UI_Btn_MonsterBook,Character,MonsterBook,
207001,PromoteState,431000207001,,432000207001,Count_UseElixir,20,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207002,PromoteState,431000207001,,432000207001,Count_UseElixir,20,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207003,PromoteState,431000207001,,432000207001,Count_UseElixir,20,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207004,PromoteState,431000207001,,432000207001,Count_UseElixir,20,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207005,PromoteState,431000207001,,432000207001,Count_UseElixir,32,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207006,PromoteState,431000207001,,432000207001,Count_UseElixir,32,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207007,PromoteState,431000207001,,432000207001,Count_UseElixir,42,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207008,PromoteState,431000207001,,432000207001,Count_UseElixir,42,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207009,PromoteState,431000207001,,432000207001,Count_UseElixir,42,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207010,PromoteState,431000207001,,432000207001,Count_UseElixir,52,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207011,PromoteState,431000207001,,432000207001,Count_UseElixir,52,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207012,PromoteState,431000207001,,432000207001,Count_UseElixir,62,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207013,PromoteState,431000207001,,432000207001,Count_UseElixir,62,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207014,PromoteState,431000207001,,432000207001,Count_UseElixir,72,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207015,PromoteState,431000207001,,432000207001,Count_UseElixir,72,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207016,PromoteState,431000207001,,432000207001,Count_UseElixir,84,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207017,PromoteState,431000207001,,432000207001,Count_UseElixir,94,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207018,PromoteState,431000207001,,432000207001,Count_UseElixir,104,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207019,PromoteState,431000207001,,432000207001,Count_UseElixir,114,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207020,PromoteState,431000207001,,432000207001,Count_UseElixir,124,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207021,PromoteState,431000207001,,432000207001,Count_UseElixir,134,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207022,PromoteState,431000207001,,432000207001,Count_UseElixir,140,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207023,PromoteState,431000207001,,432000207001,Count_UseElixir,148,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207024,PromoteState,431000207001,,432000207001,Count_UseElixir,154,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207025,PromoteState,431000207001,,432000207001,Count_UseElixir,170,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207026,PromoteState,431000207001,,432000207001,Count_UseElixir,184,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
207027,PromoteState,431000207001,,432000207001,Count_UseElixir,194,1,Elixir,Texture/UI_Btn_MiscCraft,Character,ElixirCraft,
