Index,Id,Param1,NameKey,BoxType,BoxItemInfoId,SelectGrade,BoxRate,CorrectionBoxRate,AssignmentFlagId,MinConditionLevel,MaxConditionLevel,MinItemCount,MaxItemCount,ItemLevel,EnchantLevel,UnBindRate,EventItemPeriodId,BoxUseType,UseItemInfoId,UseItemCount
834,900005,0,61000001670,OnlyOne,330036,,2,3,0,,,1,1,,,,,,,
835,900005,0,61000001670,OnlyOne,310046,,2,3,0,,,1,1,,,,,,,
836,900005,0,61000001670,OnlyOne,320046,,2,3,0,,,1,1,,,,,,,
837,900005,0,61000001670,OnlyOne,330046,,2,3,0,,,1,1,,,,,,,
838,900005,0,61000001670,OnlyOne,310056,,2,3,0,,,1,1,,,,,,,
839,900005,0,61000001670,OnlyOne,320056,,2,3,0,,,1,1,,,,,,,
840,900005,0,61000001670,OnlyOne,330056,,2,3,0,,,1,1,,,,,,,
841,900006,0,61000002060,OnlyOne,430001,,52,78,0,,,1,1,,,,,,,
842,900006,0,61000002060,OnlyOne,430011,,52,78,0,,,1,1,,,,,,,
843,900006,0,61000002060,OnlyOne,430031,,52,78,0,,,1,1,,,,,,,
844,900006,0,61000002060,OnlyOne,430021,,52,78,0,,,1,1,,,,,,,
845,900006,0,61000002060,OnlyOne,430061,,52,78,0,,,1,1,,,,,,,
846,900006,0,61000002060,OnlyOne,430071,,52,78,0,,,1,1,,,,,,,
847,900006,0,61000002060,OnlyOne,430081,,52,78,0,,,1,1,,,,,,,
848,900006,0,61000002060,OnlyOne,430041,,5,7,0,,,1,1,,,,,,,
849,900006,0,61000002060,OnlyOne,430051,,5,7,0,,,1,1,,,,,,,
850,900006,0,61000002060,OnlyOne,430002,,52,78,0,,,1,1,,,,,,,
851,900006,0,61000002060,OnlyOne,430012,,52,78,0,,,1,1,,,,,,,
852,900006,0,61000002060,OnlyOne,430032,,52,78,0,,,1,1,,,,,,,
853,900006,0,61000002060,OnlyOne,430022,,52,78,0,,,1,1,,,,,,,
854,900006,0,61000002060,OnlyOne,430062,,52,78,0,,,1,1,,,,,,,
855,900006,0,61000002060,OnlyOne,430072,,52,78,0,,,1,1,,,,,,,
856,900006,0,61000002060,OnlyOne,430082,,52,78,0,,,1,1,,,,,,,
857,900006,0,61000002060,OnlyOne,430042,,5,7,0,,,1,1,,,,,,,
858,900006,0,61000002060,OnlyOne,430052,,5,7,0,,,1,1,,,,,,,
859,900006,0,61000002060,OnlyOne,430003,,52,78,0,,,1,1,,,,,,,
860,900006,0,61000002060,OnlyOne,430013,,52,78,0,,,1,1,,,,,,,
861,900006,0,61000002060,OnlyOne,430033,,52,78,0,,,1,1,,,,,,,
862,900006,0,61000002060,OnlyOne,430023,,52,78,0,,,1,1,,,,,,,
863,900006,0,61000002060,OnlyOne,430063,,52,78,0,,,1,1,,,,,,,
864,900006,0,61000002060,OnlyOne,430073,,52,78,0,,,1,1,,,,,,,
865,900006,0,61000002060,OnlyOne,430083,,52,78,0,,,1,1,,,,,,,
866,900006,0,61000002060,OnlyOne,430043,,5,7,0,,,1,1,,,,,,,
867,900006,0,61000002060,OnlyOne,430053,,5,7,0,,,1,1,,,,,,,
868,900006,0,61000002060,OnlyOne,410001,,70,105,0,,,1,1,,,,,,,
869,900006,0,61000002060,OnlyOne,410002,,70,105,0,,,1,1,,,,,,,
870,900006,0,61000002060,OnlyOne,410003,,70,105,0,,,1,1,,,,,,,
871,900006,0,61000002060,OnlyOne,410011,,0,0,0,,,1,1,,,,,,,
872,900006,0,61000002060,OnlyOne,410012,,0,0,0,,,1,1,,,,,,,
873,900006,0,61000002060,OnlyOne,410013,,0,0,0,,,1,1,,,,,,,
874,900006,0,61000002060,OnlyOne,420001,,50,75,0,,,1,1,,,,,,,
875,900006,0,61000002060,OnlyOne,420002,,50,75,0,,,1,1,,,,,,,
876,900006,0,61000002060,OnlyOne,420003,,50,75,0,,,1,1,,,,,,,
877,900006,0,61000002060,OnlyOne,450001,,353,529,0,,,1,3,,,,,,,
878,900006,0,61000002060,OnlyOne,450002,,353,529,0,,,1,3,,,,,,,
879,900006,0,61000002060,OnlyOne,450003,,353,529,0,,,1,3,,,,,,,
880,900006,0,61000002060,OnlyOne,450004,,353,529,0,,,1,3,,,,,,,
881,900006,0,61000002060,OnlyOne,452001,,353,529,0,,,1,1,,,,,,,
882,900006,0,61000002060,OnlyOne,452002,,353,529,0,,,1,1,,,,,,,
883,900006,0,61000002060,OnlyOne,452003,,353,529,0,,,1,1,,,,,,,
884,900006,0,61000002060,OnlyOne,452004,,353,529,0,,,1,1,,,,,,,
885,900006,0,61000002060,OnlyOne,490010,,282,423,0,,,1,1,,,,,,,
886,900006,0,61000002060,OnlyOne,490010,,282,423,0,,,2,2,,,,,,,
887,900006,0,61000002060,OnlyOne,490010,,282,423,0,,,3,3,,,,,,,
888,900006,0,61000002060,OnlyOne,490010,,282,423,0,,,4,4,,,,,,,
889,900006,0,61000002060,OnlyOne,490010,,282,423,0,,,5,5,,,,,,,
890,900006,0,61000002060,OnlyOne,400002,,105,157,0,,,10,10,,,,,,,
891,900006,0,61000002060,OnlyOne,400002,,105,157,0,,,15,15,,,,,,,
892,900006,0,61000002060,OnlyOne,400002,,105,157,0,,,20,20,,,,,,,
893,900006,0,61000002060,OnlyOne,400002,,105,157,0,,,25,25,,,,,,,
894,900006,0,61000002060,OnlyOne,400001,,157,235,0,,,50,50,,,,,,,
895,900006,0,61000002060,OnlyOne,400001,,157,235,0,,,100,100,,,,,,,
896,900006,0,61000002060,OnlyOne,400001,,157,235,0,,,200,200,,,,,,,
897,900006,0,61000002060,OnlyOne,440001,,157,235,0,,,5,5,,,,,,,
898,900006,0,61000002060,OnlyOne,440001,,157,235,0,,,10,10,,,,,,,
899,900006,0,61000002060,OnlyOne,440001,,157,235,0,,,30,30,,,,,,,
900,900006,0,61000002060,OnlyOne,440011,,157,235,0,,,5,5,,,,,,,
901,900006,0,61000002060,OnlyOne,440011,,157,235,0,,,10,10,,,,,,,
902,900006,0,61000002060,OnlyOne,440011,,157,235,0,,,30,30,,,,,,,
903,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,1,1,,,,,,,
904,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,2,2,,,,,,,
905,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,3,3,,,,,,,
906,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,4,4,,,,,,,
907,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,5,5,,,,,,,
908,900006,0,61000002060,OnlyOne,480001,,167,250,0,,,1,2,,,,,,,
909,900006,0,61000002060,OnlyOne,480002,,167,250,0,,,1,2,,,,,,,
910,900006,0,61000002060,OnlyOne,480003,,167,250,0,,,1,2,,,,,,,
913,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,10,10,,,,,,,
914,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,20,20,,,,,,,
915,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,30,30,,,,,,,
916,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,40,40,,,,,,,
917,900006,0,61000002060,OnlyOne,490005,,282,423,0,,,50,50,,,,,,,
918,900006,0,61000002060,OnlyOne,410004,,70,105,0,,,1,1,,,,,,,
919,900007,0,61000002132,OnlyOne,430003,,50,75,0,,,1,1,,,,,,,
920,900007,0,61000002132,OnlyOne,430013,,50,75,0,,,1,1,,,,,,,
921,900007,0,61000002132,OnlyOne,430033,,50,75,0,,,1,1,,,,,,,
922,900007,0,61000002132,OnlyOne,430043,,10,15,0,,,1,1,,,,,,,
923,900007,0,61000002132,OnlyOne,430053,,10,15,0,,,1,1,,,,,,,
924,900007,0,61000002132,OnlyOne,430063,,50,75,0,,,1,1,,,,,,,
925,900007,0,61000002132,OnlyOne,430073,,50,75,0,,,1,1,,,,,,,
926,900007,0,61000002132,OnlyOne,430083,,50,75,0,,,1,1,,,,,,,
927,900007,0,61000002132,OnlyOne,430004,,50,75,0,,,1,1,,,,,,,
928,900007,0,61000002132,OnlyOne,430014,,50,75,0,,,1,1,,,,,,,
929,900007,0,61000002132,OnlyOne,430034,,50,75,0,,,1,1,,,,,,,
930,900007,0,61000002132,OnlyOne,430044,,10,15,0,,,1,1,,,,,,,
931,900007,0,61000002132,OnlyOne,430054,,10,15,0,,,1,1,,,,,,,
932,900007,0,61000002132,OnlyOne,430064,,50,75,0,,,1,1,,,,,,,
933,900007,0,61000002132,OnlyOne,430074,,50,75,0,,,1,1,,,,,,,
934,900007,0,61000002132,OnlyOne,430084,,50,75,0,,,1,1,,,,,,,
935,900007,0,61000002132,OnlyOne,430005,,50,75,0,,,1,1,,,,,,,
936,900007,0,61000002132,OnlyOne,430015,,50,75,0,,,1,1,,,,,,,
937,900007,0,61000002132,OnlyOne,430035,,50,75,0,,,1,1,,,,,,,
938,900007,0,61000002132,OnlyOne,430045,,10,15,0,,,1,1,,,,,,,
939,900007,0,61000002132,OnlyOne,430055,,10,15,0,,,1,1,,,,,,,
940,900007,0,61000002132,OnlyOne,430065,,50,75,0,,,1,1,,,,,,,
941,900007,0,61000002132,OnlyOne,430075,,50,75,0,,,1,1,,,,,,,
942,900007,0,61000002132,OnlyOne,430085,,50,75,0,,,1,1,,,,,,,
943,900007,0,61000002132,OnlyOne,410001,,252,378,0,,,2,2,,,,,,,
944,900007,0,61000002132,OnlyOne,410002,,252,378,0,,,2,2,,,,,,,
945,900007,0,61000002132,OnlyOne,410003,,252,378,0,,,2,2,,,,,,,
946,900007,0,61000002132,OnlyOne,410011,,126,189,0,,,1,1,,,,,,,
947,900007,0,61000002132,OnlyOne,410012,,126,189,0,,,1,1,,,,,,,
948,900007,0,61000002132,OnlyOne,410013,,126,189,0,,,1,1,,,,,,,
949,900007,0,61000002132,OnlyOne,420001,,126,189,0,,,1,3,,,,,,,
950,900007,0,61000002132,OnlyOne,420002,,126,189,0,,,1,3,,,,,,,
951,900007,0,61000002132,OnlyOne,420003,,126,189,0,,,1,3,,,,,,,
952,900007,0,61000002132,OnlyOne,450001,,315,472,0,,,3,5,,,,,,,
953,900007,0,61000002132,OnlyOne,450002,,315,472,0,,,3,5,,,,,,,
954,900007,0,61000002132,OnlyOne,450003,,315,472,0,,,3,5,,,,,,,
955,900007,0,61000002132,OnlyOne,450004,,315,472,0,,,3,5,,,,,,,
956,900007,0,61000002132,OnlyOne,452001,,315,472,0,,,2,2,,,,,,,
957,900007,0,61000002132,OnlyOne,452002,,315,472,0,,,2,2,,,,,,,
958,900007,0,61000002132,OnlyOne,452003,,315,472,0,,,2,2,,,,,,,
959,900007,0,61000002132,OnlyOne,452004,,315,472,0,,,2,2,,,,,,,
960,900007,0,61000002132,OnlyOne,490010,,252,378,0,,,3,3,,,,,,,
961,900007,0,61000002132,OnlyOne,490010,,252,378,0,,,5,5,,,,,,,
962,900007,0,61000002132,OnlyOne,490010,,252,378,0,,,7,7,,,,,,,
963,900007,0,61000002132,OnlyOne,490011,,252,378,0,,,1,1,,,,,,,
964,900007,0,61000002132,OnlyOne,490011,,252,378,0,,,3,3,,,,,,,
965,900007,0,61000002132,OnlyOne,400002,,95,142,0,,,30,30,,,,,,,
966,900007,0,61000002132,OnlyOne,400002,,95,142,0,,,50,50,,,,,,,
967,900007,0,61000002132,OnlyOne,400002,,95,142,0,,,70,70,,,,,,,
968,900007,0,61000002132,OnlyOne,400002,,95,142,0,,,100,100,,,,,,,
969,900007,0,61000002132,OnlyOne,400001,,70,105,0,,,100,100,,,,,,,
970,900007,0,61000002132,OnlyOne,400001,,70,105,0,,,200,200,,,,,,,
971,900007,0,61000002132,OnlyOne,400001,,70,105,0,,,300,300,,,,,,,
972,900007,0,61000002132,OnlyOne,440001,,70,105,0,,,10,10,,,,,,,
973,900007,0,61000002132,OnlyOne,440001,,70,105,0,,,30,30,,,,,,,
974,900007,0,61000002132,OnlyOne,440001,,70,105,0,,,50,50,,,,,,,
975,900007,0,61000002132,OnlyOne,440011,,70,105,0,,,10,10,,,,,,,
976,900007,0,61000002132,OnlyOne,440011,,70,105,0,,,30,30,,,,,,,
977,900007,0,61000002132,OnlyOne,440011,,70,105,0,,,50,50,,,,,,,
978,900007,0,61000002132,OnlyOne,490005,,315,472,0,,,50,50,,,,,,,
979,900007,0,61000002132,OnlyOne,490005,,315,472,0,,,10,10,,,,,,,
980,900007,0,61000002132,OnlyOne,490005,,315,472,0,,,15,15,,,,,,,
981,900007,0,61000002132,OnlyOne,490005,,315,472,0,,,20,20,,,,,,,
984,900007,0,61000002132,OnlyOne,460008,,38,57,0,,,1,1,,,,,,,
989,900007,0,61000002132,OnlyOne,460013,,38,57,0,,,1,1,,,,,,,
990,900007,0,61000002132,OnlyOne,460014,,38,57,0,,,1,1,,,,,,,
992,900007,0,61000002132,OnlyOne,480004,,63,94,0,,,2,3,,,,,,,
993,900007,0,61000002132,OnlyOne,480005,,63,94,0,,,2,3,,,,,,,
994,900007,0,61000002132,OnlyOne,480006,,63,94,0,,,2,3,,,,,,,
995,900007,0,61000002132,OnlyOne,480010,,63,94,0,,,1,1,,,,,,,
996,900007,0,61000002132,OnlyOne,480011,,63,94,0,,,1,1,,,,,,,
997,900007,0,61000002132,OnlyOne,480012,,63,94,0,,,1,1,,,,,,,
998,900007,0,61000002132,OnlyOne,480007,,63,94,0,,,1,2,,,,,,,
999,900007,0,61000002132,OnlyOne,480008,,63,94,0,,,1,2,,,,,,,
1000,900007,0,61000002132,OnlyOne,480009,,63,94,0,,,1,2,,,,,,,
1003,900007,0,61000002132,OnlyOne,490005,,315,472,0,,,100,100,,,,,,,
1004,900007,0,61000002132,OnlyOne,490005,,315,472,0,,,150,150,,,,,,,
1005,900007,0,61000002132,OnlyOne,490005,,315,472,0,,,200,200,,,,,,,
1006,900007,0,61000002132,OnlyOne,410004,,252,378,0,,,2,2,,,,,,,
1007,900008,0,61000001739,ClassOnlyOne,110012,,1125,1687,0,,,1,1,,,,,,,
1008,900008,0,61000001739,ClassOnlyOne,110022,,1125,1687,0,,,1,1,,,,,,,
1009,900008,0,61000001739,ClassOnlyOne,110032,,1125,1687,0,,,1,1,,,,,,,
1010,900008,0,61000001739,ClassOnlyOne,120012,,1125,1687,0,,,1,1,,,,,,,
1011,900008,0,61000001739,ClassOnlyOne,120022,,1125,1687,0,,,1,1,,,,,,,
1012,900008,0,61000001739,ClassOnlyOne,120032,,1125,1687,0,,,1,1,,,,,,,
1013,900008,0,61000001739,ClassOnlyOne,130012,,1125,1687,0,,,1,1,,,,,,,
1014,900008,0,61000001739,ClassOnlyOne,130022,,1125,1687,0,,,1,1,,,,,,,
1015,900008,0,61000001739,ClassOnlyOne,130032,,1125,1687,0,,,1,1,,,,,,,
1016,900008,0,61000001739,ClassOnlyOne,140012,,1125,1687,0,,,1,1,,,,,,,
1017,900008,0,61000001739,ClassOnlyOne,140022,,1125,1687,0,,,1,1,,,,,,,
1018,900008,0,61000001739,ClassOnlyOne,140032,,1125,1687,0,,,1,1,,,,,,,
1019,900008,0,61000001739,ClassOnlyOne,150012,,1125,1687,0,,,1,1,,,,,,,
1020,900008,0,61000001739,ClassOnlyOne,150022,,1125,1687,0,,,1,1,,,,,,,
1021,900008,0,61000001739,ClassOnlyOne,150032,,1125,1687,0,,,1,1,,,,,,,
1022,900008,0,61000001739,ClassOnlyOne,160012,,1125,1687,0,,,1,1,,,,,,,
1023,900008,0,61000001739,ClassOnlyOne,160022,,1125,1687,0,,,1,1,,,,,,,
1024,900008,0,61000001739,ClassOnlyOne,160032,,1125,1687,0,,,1,1,,,,,,,
1031,900008,0,61000001739,ClassOnlyOne,210012,,1500,2250,0,,,1,1,,,,,,,
1032,900008,0,61000001739,ClassOnlyOne,220012,,1500,2250,0,,,1,1,,,,,,,
1033,900008,0,61000001739,ClassOnlyOne,230012,,1500,2250,0,,,1,1,,,,,,,
1034,900008,0,61000001739,ClassOnlyOne,240012,,1500,2250,0,,,1,1,,,,,,,
1035,900008,0,61000001739,ClassOnlyOne,210022,,1500,2250,0,,,1,1,,,,,,,
1036,900008,0,61000001739,ClassOnlyOne,220022,,1500,2250,0,,,1,1,,,,,,,
1037,900008,0,61000001739,ClassOnlyOne,230022,,1500,2250,0,,,1,1,,,,,,,
1038,900008,0,61000001739,ClassOnlyOne,240022,,1500,2250,0,,,1,1,,,,,,,
1039,900008,0,61000001739,ClassOnlyOne,210032,,1500,2250,0,,,1,1,,,,,,,
1040,900008,0,61000001739,ClassOnlyOne,220032,,1500,2250,0,,,1,1,,,,,,,
1041,900008,0,61000001739,ClassOnlyOne,230032,,1500,2250,0,,,1,1,,,,,,,
1042,900008,0,61000001739,ClassOnlyOne,240032,,1500,2250,0,,,1,1,,,,,,,
1043,900008,0,61000001739,ClassOnlyOne,210042,,1500,2250,0,,,1,1,,,,,,,
1044,900008,0,61000001739,ClassOnlyOne,220042,,1500,2250,0,,,1,1,,,,,,,
1045,900008,0,61000001739,ClassOnlyOne,230042,,1500,2250,0,,,1,1,,,,,,,
1046,900008,0,61000001739,ClassOnlyOne,240042,,1500,2250,0,,,1,1,,,,,,,
1047,900008,0,61000001739,ClassOnlyOne,210052,,1500,2250,0,,,1,1,,,,,,,
1048,900008,0,61000001739,ClassOnlyOne,220052,,1500,2250,0,,,1,1,,,,,,,
1049,900008,0,61000001739,ClassOnlyOne,230052,,1500,2250,0,,,1,1,,,,,,,
1050,900008,0,61000001739,ClassOnlyOne,240052,,1500,2250,0,,,1,1,,,,,,,
1051,900008,0,61000001739,ClassOnlyOne,210062,,1500,2250,0,,,1,1,,,,,,,
1052,900008,0,61000001739,ClassOnlyOne,220062,,1500,2250,0,,,1,1,,,,,,,
1053,900008,0,61000001739,ClassOnlyOne,230062,,1500,2250,0,,,1,1,,,,,,,
1054,900008,0,61000001739,ClassOnlyOne,240062,,1500,2250,0,,,1,1,,,,,,,
1067,900008,0,61000001739,ClassOnlyOne,310003,,500,750,0,,,1,1,,,,,,,
1068,900008,0,61000001739,ClassOnlyOne,320003,,500,750,0,,,1,1,,,,,,,
1069,900008,0,61000001739,ClassOnlyOne,330003,,500,750,0,,,1,1,,,,,,,
1070,900008,0,61000001739,ClassOnlyOne,310013,,500,750,0,,,1,1,,,,,,,
1071,900008,0,61000001739,ClassOnlyOne,320013,,500,750,0,,,1,1,,,,,,,
1072,900008,0,61000001739,ClassOnlyOne,330013,,500,750,0,,,1,1,,,,,,,
1073,900008,0,61000001739,ClassOnlyOne,310023,,500,750,0,,,1,1,,,,,,,
1074,900008,0,61000001739,ClassOnlyOne,320023,,500,750,0,,,1,1,,,,,,,
1075,900008,0,61000001739,ClassOnlyOne,330023,,500,750,0,,,1,1,,,,,,,
1076,900008,0,61000001739,ClassOnlyOne,310033,,500,750,0,,,1,1,,,,,,,
1077,900008,0,61000001739,ClassOnlyOne,320033,,500,750,0,,,1,1,,,,,,,
1078,900008,0,61000001739,ClassOnlyOne,330033,,500,750,0,,,1,1,,,,,,,
1079,900008,0,61000001739,ClassOnlyOne,310043,,500,750,0,,,1,1,,,,,,,
1080,900008,0,61000001739,ClassOnlyOne,320043,,500,750,0,,,1,1,,,,,,,
1081,900008,0,61000001739,ClassOnlyOne,330043,,500,750,0,,,1,1,,,,,,,
1082,900008,0,61000001739,ClassOnlyOne,310053,,500,750,0,,,1,1,,,,,,,
1083,900008,0,61000001739,ClassOnlyOne,320053,,500,750,0,,,1,1,,,,,,,
1084,900008,0,61000001739,ClassOnlyOne,330053,,500,750,0,,,1,1,,,,,,,
1085,900008,0,61000001739,ClassOnlyOne,110013,,100,150,0,,,1,1,,,,,,,
1086,900008,0,61000001739,ClassOnlyOne,110023,,100,150,0,,,1,1,,,,,,,
1087,900008,0,61000001739,ClassOnlyOne,110033,,100,150,0,,,1,1,,,,,,,
1088,900008,0,61000001739,ClassOnlyOne,120013,,100,150,0,,,1,1,,,,,,,
1089,900008,0,61000001739,ClassOnlyOne,120023,,100,150,0,,,1,1,,,,,,,
1090,900008,0,61000001739,ClassOnlyOne,120033,,100,150,0,,,1,1,,,,,,,
1091,900008,0,61000001739,ClassOnlyOne,130013,,100,150,0,,,1,1,,,,,,,
1092,900008,0,61000001739,ClassOnlyOne,130023,,100,150,0,,,1,1,,,,,,,
1093,900008,0,61000001739,ClassOnlyOne,130033,,100,150,0,,,1,1,,,,,,,
1094,900008,0,61000001739,ClassOnlyOne,140013,,100,150,0,,,1,1,,,,,,,
1095,900008,0,61000001739,ClassOnlyOne,140023,,100,150,0,,,1,1,,,,,,,
1096,900008,0,61000001739,ClassOnlyOne,140033,,100,150,0,,,1,1,,,,,,,
1097,900008,0,61000001739,ClassOnlyOne,150013,,100,150,0,,,1,1,,,,,,,
1098,900008,0,61000001739,ClassOnlyOne,150023,,100,150,0,,,1,1,,,,,,,
1099,900008,0,61000001739,ClassOnlyOne,150033,,100,150,0,,,1,1,,,,,,,
1100,900008,0,61000001739,ClassOnlyOne,160013,,100,150,0,,,1,1,,,,,,,
1101,900008,0,61000001739,ClassOnlyOne,160023,,100,150,0,,,1,1,,,,,,,
1102,900008,0,61000001739,ClassOnlyOne,160033,,100,150,0,,,1,1,,,,,,,
1103,900008,0,61000001739,ClassOnlyOne,210013,,133,199,0,,,1,1,,,,,,,
1104,900008,0,61000001739,ClassOnlyOne,220013,,133,199,0,,,1,1,,,,,,,
1105,900008,0,61000001739,ClassOnlyOne,230013,,133,199,0,,,1,1,,,,,,,
1106,900008,0,61000001739,ClassOnlyOne,240013,,133,199,0,,,1,1,,,,,,,
1107,900008,0,61000001739,ClassOnlyOne,210023,,133,199,0,,,1,1,,,,,,,
1108,900008,0,61000001739,ClassOnlyOne,220023,,133,199,0,,,1,1,,,,,,,
1109,900008,0,61000001739,ClassOnlyOne,230023,,133,199,0,,,1,1,,,,,,,
1110,900008,0,61000001739,ClassOnlyOne,240023,,133,199,0,,,1,1,,,,,,,
1111,900008,0,61000001739,ClassOnlyOne,210033,,133,199,0,,,1,1,,,,,,,
1112,900008,0,61000001739,ClassOnlyOne,220033,,133,199,0,,,1,1,,,,,,,
1113,900008,0,61000001739,ClassOnlyOne,230033,,133,199,0,,,1,1,,,,,,,
1114,900008,0,61000001739,ClassOnlyOne,240033,,133,199,0,,,1,1,,,,,,,
1115,900008,0,61000001739,ClassOnlyOne,210043,,133,199,0,,,1,1,,,,,,,
1116,900008,0,61000001739,ClassOnlyOne,220043,,133,199,0,,,1,1,,,,,,,
1117,900008,0,61000001739,ClassOnlyOne,230043,,133,199,0,,,1,1,,,,,,,
1118,900008,0,61000001739,ClassOnlyOne,240043,,133,199,0,,,1,1,,,,,,,
1119,900008,0,61000001739,ClassOnlyOne,210053,,133,199,0,,,1,1,,,,,,,
1120,900008,0,61000001739,ClassOnlyOne,220053,,133,199,0,,,1,1,,,,,,,
1121,900008,0,61000001739,ClassOnlyOne,230053,,133,199,0,,,1,1,,,,,,,
1122,900008,0,61000001739,ClassOnlyOne,240053,,133,199,0,,,1,1,,,,,,,
1123,900008,0,61000001739,ClassOnlyOne,210063,,133,199,0,,,1,1,,,,,,,
1124,900008,0,61000001739,ClassOnlyOne,220063,,133,199,0,,,1,1,,,,,,,
1125,900008,0,61000001739,ClassOnlyOne,230063,,133,199,0,,,1,1,,,,,,,
1126,900008,0,61000001739,ClassOnlyOne,240063,,133,199,0,,,1,1,,,,,,,
1127,900008,0,61000001739,ClassOnlyOne,310004,,44,66,0,,,1,1,,,,,,,
1128,900008,0,61000001739,ClassOnlyOne,320004,,44,66,0,,,1,1,,,,,,,
1129,900008,0,61000001739,ClassOnlyOne,330004,,44,66,0,,,1,1,,,,,,,
1130,900008,0,61000001739,ClassOnlyOne,310014,,44,66,0,,,1,1,,,,,,,
1131,900008,0,61000001739,ClassOnlyOne,320014,,44,66,0,,,1,1,,,,,,,
1132,900008,0,61000001739,ClassOnlyOne,330014,,44,66,0,,,1,1,,,,,,,
1133,900008,0,61000001739,ClassOnlyOne,310024,,44,66,0,,,1,1,,,,,,,
1134,900008,0,61000001739,ClassOnlyOne,320024,,44,66,0,,,1,1,,,,,,,
1135,900008,0,61000001739,ClassOnlyOne,330024,,44,66,0,,,1,1,,,,,,,
1136,900008,0,61000001739,ClassOnlyOne,310034,,44,66,0,,,1,1,,,,,,,
1137,900008,0,61000001739,ClassOnlyOne,320034,,44,66,0,,,1,1,,,,,,,
1138,900008,0,61000001739,ClassOnlyOne,330034,,44,66,0,,,1,1,,,,,,,
1139,900008,0,61000001739,ClassOnlyOne,310044,,44,66,0,,,1,1,,,,,,,
1140,900008,0,61000001739,ClassOnlyOne,320044,,44,66,0,,,1,1,,,,,,,
1141,900008,0,61000001739,ClassOnlyOne,330044,,44,66,0,,,1,1,,,,,,,
1142,900008,0,61000001739,ClassOnlyOne,310054,,44,66,0,,,1,1,,,,,,,
1143,900008,0,61000001739,ClassOnlyOne,320054,,44,66,0,,,1,1,,,,,,,
1144,900008,0,61000001739,ClassOnlyOne,330054,,44,66,0,,,1,1,,,,,,,
1145,900008,0,61000001739,ClassOnlyOne,110014,,20,30,0,,,1,1,,,,,,,
1146,900008,0,61000001739,ClassOnlyOne,110024,,20,30,0,,,1,1,,,,,,,
1147,900008,0,61000001739,ClassOnlyOne,110034,,20,30,0,,,1,1,,,,,,,
1148,900008,0,61000001739,ClassOnlyOne,120014,,20,30,0,,,1,1,,,,,,,
1149,900008,0,61000001739,ClassOnlyOne,120024,,20,30,0,,,1,1,,,,,,,
1150,900008,0,61000001739,ClassOnlyOne,120034,,20,30,0,,,1,1,,,,,,,
1151,900008,0,61000001739,ClassOnlyOne,130014,,20,30,0,,,1,1,,,,,,,
1152,900008,0,61000001739,ClassOnlyOne,130024,,20,30,0,,,1,1,,,,,,,
1153,900008,0,61000001739,ClassOnlyOne,130034,,20,30,0,,,1,1,,,,,,,
1154,900008,0,61000001739,ClassOnlyOne,140014,,20,30,0,,,1,1,,,,,,,
1155,900008,0,61000001739,ClassOnlyOne,140024,,20,30,0,,,1,1,,,,,,,
1156,900008,0,61000001739,ClassOnlyOne,140034,,20,30,0,,,1,1,,,,,,,
1157,900008,0,61000001739,ClassOnlyOne,150014,,20,30,0,,,1,1,,,,,,,
1158,900008,0,61000001739,ClassOnlyOne,150024,,20,30,0,,,1,1,,,,,,,
1159,900008,0,61000001739,ClassOnlyOne,150034,,20,30,0,,,1,1,,,,,,,
1160,900008,0,61000001739,ClassOnlyOne,160014,,20,30,0,,,1,1,,,,,,,
1161,900008,0,61000001739,ClassOnlyOne,160024,,20,30,0,,,1,1,,,,,,,
1162,900008,0,61000001739,ClassOnlyOne,160034,,20,30,0,,,1,1,,,,,,,
1163,900008,0,61000001739,ClassOnlyOne,210014,,26,39,0,,,1,1,,,,,,,
1164,900008,0,61000001739,ClassOnlyOne,220014,,26,39,0,,,1,1,,,,,,,
1165,900008,0,61000001739,ClassOnlyOne,230014,,26,39,0,,,1,1,,,,,,,
1166,900008,0,61000001739,ClassOnlyOne,240014,,26,39,0,,,1,1,,,,,,,
1167,900008,0,61000001739,ClassOnlyOne,210024,,26,39,0,,,1,1,,,,,,,
1168,900008,0,61000001739,ClassOnlyOne,220024,,26,39,0,,,1,1,,,,,,,
1169,900008,0,61000001739,ClassOnlyOne,230024,,26,39,0,,,1,1,,,,,,,
1170,900008,0,61000001739,ClassOnlyOne,240024,,26,39,0,,,1,1,,,,,,,
1171,900008,0,61000001739,ClassOnlyOne,210034,,26,39,0,,,1,1,,,,,,,
1172,900008,0,61000001739,ClassOnlyOne,220034,,26,39,0,,,1,1,,,,,,,
1173,900008,0,61000001739,ClassOnlyOne,230034,,26,39,0,,,1,1,,,,,,,
1174,900008,0,61000001739,ClassOnlyOne,240034,,26,39,0,,,1,1,,,,,,,
1175,900008,0,61000001739,ClassOnlyOne,210044,,26,39,0,,,1,1,,,,,,,
