Id,GroupId,Type,DialogTexture,NpcNameKey,MessageKey,Animation,PortraitDirectoryType,FlipPortrait
1566061,156606,SpeechBubble,,0,31001566061,,,0
1566062,156606,SpeechBubble,,0,31001566062,,,0
1566111,156611,SpeechBubble,,0,31001566111,,,0
1566112,156611,SpeechBubble,,0,31001566112,,,0
1566141,156614,SpeechBubble,,0,31001566141,,,0
1566142,156614,SpeechBubble,,0,31001566142,,,0
1566091,156609,SpeechBubble,,0,31001566091,,,0
1566092,156609,SpeechBubble,,0,31001566092,,,0
1566361,156636,SpeechBubble,,0,31001566361,,,0
1566362,156636,SpeechBubble,,0,31001566362,,,0
1566341,156634,SpeechBubble,,0,31001566341,,,0
1566342,156634,SpeechBubble,,0,31001566342,,,0
1565231,156523,SpeechBubble,,0,31001565231,,,0
1565232,156523,SpeechBubble,,0,31001565232,,,0
1565291,156629,SpeechBubble,,0,31001566291,,,0
1566292,156629,SpeechBubble,,0,31001566292,,,0
1566381,156638,SpeechBubble,,0,31001566381,,,0
1566382,156638,SpeechBubble,,0,31001566382,,,0
1565971,156597,SpeechBubble,,0,31001565971,,,0
1565972,156597,SpeechBubble,,0,31001565972,,,0
1569231,156923,SpeechBubble,,0,31001569231,,,0
1569232,156923,SpeechBubble,,0,31001569232,,,0
1569251,156925,SpeechBubble,,0,31001569251,,,0
1569252,156925,SpeechBubble,,0,31001569252,,,0
1569253,156925,SpeechBubble,,0,31001569253,,,0
1569321,156932,SpeechBubble,,0,31001569321,,,0
1569322,156932,SpeechBubble,,0,31001569322,,,0
1569323,156932,SpeechBubble,,0,31001569323,,,0
1569261,156926,SpeechBubble,,0,31001569261,,,0
1569262,156926,SpeechBubble,,0,31001569262,,,0
1569271,156927,SpeechBubble,,0,31001569271,,,0
1569272,156927,SpeechBubble,,0,31001569272,,,0
1569301,156930,SpeechBubble,,0,31001569301,,,0
1569302,156930,SpeechBubble,,0,31001569302,,,0
21000011,2100001,SpeechBubble,,0,31021000011,,,0
21000012,2100001,SpeechBubble,,0,31021000012,,,0
21000021,2100002,SpeechBubble,,0,31021000021,,,0
21000022,2100002,SpeechBubble,,0,31021000022,,,0
21000031,2100003,SpeechBubble,,0,31021000031,,,0
21000032,2100003,SpeechBubble,,0,31021000032,,,0
21000041,2100004,SpeechBubble,,0,31021000041,,,0
21000042,2100004,SpeechBubble,,0,31021000042,,,0
21000051,2100005,SpeechBubble,,0,31021000051,,,0
21000052,2100005,SpeechBubble,,0,31021000052,,,0
21000061,2100006,SpeechBubble,,0,31021000061,,,0
21000062,2100006,SpeechBubble,,0,31021000062,,,0
21000071,2100007,SpeechBubble,,0,31021000071,,,0
21000072,2100007,SpeechBubble,,0,31021000072,,,0
21000081,2100008,SpeechBubble,,0,31021000081,,,0
21000082,2100008,SpeechBubble,,0,31021000082,,,0
21000091,2100009,SpeechBubble,,0,31021000091,,,0
21000092,2100009,SpeechBubble,,0,31021000092,,,0
21000101,2100010,SpeechBubble,,0,31021000101,,,0
21000102,2100010,SpeechBubble,,0,31021000102,,,0
21000111,2100011,SpeechBubble,,0,31021000111,,,0
21000112,2100011,SpeechBubble,,0,31021000112,,,0
21000121,2100012,SpeechBubble,,0,31021000121,,,0
21000122,2100012,SpeechBubble,,0,31021000122,,,0
21000131,2100013,SpeechBubble,,0,31021000131,,,0
21000132,2100013,SpeechBubble,,0,31021000132,,,0
21000141,2100014,SpeechBubble,,0,31021000141,,,0
21000142,2100014,SpeechBubble,,0,31021000142,,,0
21000151,2100015,SpeechBubble,,0,31021000151,,,0
21000152,2100015,SpeechBubble,,0,31021000152,,,0
210010021,21001002,SpeechBubble,,0,31021000155,,,0
210010022,21001002,SpeechBubble,,0,31021000156,,,0
210010031,21001003,SpeechBubble,,0,31021000157,,,0
210010032,21001003,SpeechBubble,,0,31021000158,,,0
210020011,21002001,SpeechBubble,,0,31021000161,,,0
210020012,21002001,SpeechBubble,,0,31021000162,,,0
210020021,21002002,SpeechBubble,,0,31021000159,,,0
210020022,21002002,SpeechBubble,,0,31021000160,,,0
210020031,21002003,SpeechBubble,,0,31021000163,,,0
210020032,21002003,SpeechBubble,,0,31021000164,,,0
210020041,21002004,SpeechBubble,,0,31021000165,,,0
210020042,21002004,SpeechBubble,,0,31021000166,,,0
210052821,21005282,SpeechBubble,,0,31021000168,SilverCompanyOfficer_01Talk_01,,0
210052822,21005282,SpeechBubble,,0,31021000169,SilverCompanyOfficer_01Talk_01,,0
212010021,21201002,SpeechBubble,,0,31021000170,CatTheCat_01Talk_01,,0
212010031,21201003,SpeechBubble,,0,31021000171,CatTheCat_01Talk_01,,0
1601631,160163,SpeechBubble,,0,31001601631,,,0
1602611,160261,SpeechBubble,,0,31001602611,,,0
1940021,194002,SpeechBubble,,0,31001940021,,,0
1940031,194003,SpeechBubble,,0,31001940031,,,0
1940032,194003,SpeechBubble,,0,31001940032,,,0
1940041,194004,SpeechBubble,,0,31001940041,,,0
1940061,194006,SpeechBubble,,0,31001940061,,,0
1940062,194006,SpeechBubble,,0,31001940062,,,0
1940071,194007,SpeechBubble,,0,31001940071,,,0
1940081,194008,SpeechBubble,,0,31001940081,,,0
1940181,194018,SpeechBubble,,0,31001940181,,,0
1940101,194010,SpeechBubble,,0,31001940101,,,0
1940102,194010,SpeechBubble,,0,31001940102,,,0
1940131,194013,SpeechBubble,,0,31001940131,,,0
1940132,194013,SpeechBubble,,0,31001940132,,,0
1940151,194015,SpeechBubble,,0,31001940151,,,0
1940161,194016,SpeechBubble,,0,31001940161,,,0
1940171,194017,SpeechBubble,,0,31001940171,,,0
1940201,194020,SpeechBubble,,0,31001940201,,,0
1940202,194020,SpeechBubble,,0,31001940202,,,0
1940211,194021,SpeechBubble,,0,31001940211,,,0
1940221,194022,SpeechBubble,,0,31001940221,,,0
1940241,194024,SpeechBubble,,0,31001940241,,,0
1940271,194027,SpeechBubble,,0,31001940271,,,0
1940272,194027,SpeechBubble,,0,31001940272,,,0
1940301,194030,SpeechBubble,,0,31001940301,,,0
1940311,194031,SpeechBubble,,0,31001940311,,,0
1940281,194028,SpeechBubble,,0,31001940281,,,0
1940291,194029,SpeechBubble,,0,31001940291,,,0
1940321,194032,SpeechBubble,,0,31001940321,,,0
1940331,194033,SpeechBubble,,0,31001940331,,,0
1940341,194034,SpeechBubble,,0,31001940341,,,0
1940351,194035,SpeechBubble,,0,31001940351,,,0
1940361,194036,SpeechBubble,,0,31001940361,,,0
1940371,194037,SpeechBubble,,0,31001940371,,,0
1940391,194039,SpeechBubble,,0,31001940391,,,0
1940401,194040,SpeechBubble,,0,31001940401,,,0
1940411,194041,SpeechBubble,,0,31001940411,,,0
1940421,194042,SpeechBubble,,0,31001940421,,,0
1940431,194043,SpeechBubble,,0,31001940431,,,0
1940451,194045,SpeechBubble,,0,31001940451,,,0
1940452,194045,SpeechBubble,,0,31001940452,,,0
1940461,194046,SpeechBubble,,0,31001940461,,,0
1940462,194046,SpeechBubble,,0,31001940462,,,0
1940521,194052,SpeechBubble,,0,31001940521,,,0
1940541,194054,SpeechBubble,,0,31001940541,,,0
1940542,194054,SpeechBubble,,0,31001940542,,,0
1940551,194055,SpeechBubble,,0,31001940551,,,0
1940552,194055,SpeechBubble,,0,31001940552,,,0
1940581,194058,SpeechBubble,,0,31001940581,,,0
1940582,194058,SpeechBubble,,0,31001940582,,,0
1940601,194060,SpeechBubble,,0,31001940601,,,0
1940611,194061,SpeechBubble,,0,31001940611,,,0
1940631,194063,SpeechBubble,,0,31001940631,,,0
1940632,194063,SpeechBubble,,0,31001940632,,,0
1940641,194064,SpeechBubble,,0,31001940641,,,0
1940661,194066,SpeechBubble,,0,31001940661,,,0
1940681,194068,SpeechBubble,,0,31001940681,,,0
1940701,194070,SpeechBubble,,0,31001940701,,,0
1940711,194071,SpeechBubble,,0,31001940711,,,0
1940721,194072,SpeechBubble,,0,31001940721,,,0
1940731,194073,SpeechBubble,,0,31001940731,,,0
1940741,194074,SpeechBubble,,0,31001940741,,,0
1940751,194075,SpeechBubble,,0,31001940751,,,0
1940761,194076,SpeechBubble,,0,31001940761,,,0
1940771,194077,SpeechBubble,,0,31001940771,,,0
1940781,194078,SpeechBubble,,0,31001940781,,,0
1940791,194079,SpeechBubble,,0,31001940791,,,0
1940811,194081,SpeechBubble,,0,31001940811,,,0
1940821,194082,SpeechBubble,,0,31001940821,,,0
2060011,206001,SpeechBubble,,0,31002060011,,,0
2060021,206002,SpeechBubble,,0,31002060021,,,0
2060051,206005,SpeechBubble,,0,31002060051,,,0
2060061,206006,SpeechBubble,,0,31002060061,,,0
2060161,206016,SpeechBubble,,0,31002060161,,,0
2060191,206019,SpeechBubble,,0,31002060191,,,0
2060201,206020,SpeechBubble,,0,31002060201,,,0
2060211,206021,SpeechBubble,,0,31002060211,,,0
2060221,206022,SpeechBubble,,0,31002060221,,,0
2060271,206027,SpeechBubble,,0,31002060271,,,0
2060301,206030,SpeechBubble,,0,31002060301,,,0
2060321,206032,SpeechBubble,,0,31002060321,,,0
2060341,206034,SpeechBubble,,0,31002060341,,,0
2060342,206034,SpeechBubble,,0,31002060342,,,0
2060351,206035,SpeechBubble,,0,31002060351,,,0
2060361,206036,SpeechBubble,,0,31002060361,,,0
2060391,206039,SpeechBubble,,0,31002060391,,,0
2060401,206040,SpeechBubble,,0,31002060401,,,0
2060421,206042,SpeechBubble,,0,31002060421,,,0
2060431,206043,SpeechBubble,,0,31002060431,,,0
2060451,206045,SpeechBubble,,0,31002060451,,,0
2060461,206046,SpeechBubble,,0,31002060461,,,0
2060471,206047,SpeechBubble,,0,31002060471,,,0
2060481,206048,SpeechBubble,,0,31002060481,,,0
2060491,206049,SpeechBubble,,0,31002060491,,,0
2060492,206049,SpeechBubble,,0,31002060492,,,0
2060531,206053,SpeechBubble,,0,31002060531,,,0
2060541,206054,SpeechBubble,,0,31002060541,,,0
2060542,206054,SpeechBubble,,0,31002060542,,,0
2060551,206055,SpeechBubble,,0,31002060551,,,0
2060552,206055,SpeechBubble,,0,31002060552,,,0
2060561,206056,SpeechBubble,,0,31002060561,,,0
2060601,206060,SpeechBubble,,0,31002060601,,,0
2060611,206061,SpeechBubble,,0,31002060611,,,0
2060612,206061,SpeechBubble,,0,31002060612,,,0
2060641,206064,SpeechBubble,,0,31002060641,,,0
2060642,206064,SpeechBubble,,0,31002060642,,,0
2060671,206067,SpeechBubble,,0,31002060671,,,0
2060681,206068,SpeechBubble,,0,31002060681,,,0
2060701,206070,SpeechBubble,,0,31002060701,,,0
2060731,206073,SpeechBubble,,0,31002060731,,,0
2060741,206074,SpeechBubble,,0,31002060741,,,0
2060751,206075,SpeechBubble,,0,31002060751,,,0
2060761,206076,SpeechBubble,,0,31002060761,,,0
2060781,206078,SpeechBubble,,0,31002060781,,,0
2060791,206079,SpeechBubble,,0,31002060791,,,0
2060821,206082,SpeechBubble,,0,31002060821,,,0
2060831,206083,SpeechBubble,,0,31002060831,,,0
2060841,206084,SpeechBubble,,0,31002060841,,,0
2060851,206085,SpeechBubble,,0,31002060851,,,0
2060861,206086,SpeechBubble,,0,31002060861,,,0
2060862,206086,SpeechBubble,,0,31002060862,,,0
2060871,206087,SpeechBubble,,0,31002060871,,,0
210000011,21000001,SpeechBubble,,0,31210000011,WarehouseKeeper_01Talk_01,,0
210000012,21000001,SpeechBubble,,0,31210000012,WarehouseKeeper_01Talk_01,,0
210010011,21001001,SpeechBubble,,0,31021000153,,,0
210010012,21001001,SpeechBubble,,0,31021000154,,,0
210000101,21000010,SpeechBubble,,0,31210000101,CattheCat_Merchant_01Talk_01,,0
210000102,21000010,SpeechBubble,,0,31210000102,CattheCat_Merchant_01Talk_01,,0
210000151,21000015,SpeechBubble,,0,31210000151,StudentTalk_01,,0
210000152,21000015,SpeechBubble,,0,31210000152,StudentTalk_01,,0
210000241,21000024,SpeechBubble,,0,31210000241,CattheCat_Merchant_01Talk_01,,0
210000242,21000024,SpeechBubble,,0,31210000242,CattheCat_Merchant_01Talk_01,,0
210000251,21000025,SpeechBubble,,0,31210000251,SilverCompanyGuard_01Talk_01,,0
210000252,21000025,SpeechBubble,,0,31210000252,SilverCompanyGuard_01Talk_01,,0
210000451,21000045,SpeechBubble,,0,31210000451,WarehousekeeperW01Talk_01,,0
210000452,21000045,SpeechBubble,,0,31210000452,WarehousekeeperW01Talk_01,,0
210000481,21000048,SpeechBubble,,0,31210000481,HardinTalk_01,,0
210000482,21000048,SpeechBubble,,0,31210000482,HardinTalk_01,,0
210000501,21000050,SpeechBubble,,0,31210000501,CattheCatQueen_01Talk_01,,0
210000502,21000050,SpeechBubble,,0,31210000502,CattheCatQueen_01Talk_01,,0
210000511,21000051,SpeechBubble,,0,31210000511,GateKeeper_01Talk_01,,0
210000512,21000051,SpeechBubble,,0,31210000512,GateKeeper_01Talk_01,,0
210000551,21000055,SpeechBubble,,0,31210000551,SilverCompanyGuard_01Salute_01,,0
210000552,21000055,SpeechBubble,,0,31210000552,SilverCompanyGuard_01Talk_01,,0
210000611,21000061,SpeechBubble,,0,31210000611,SilverCompanyGuard_01Talk_01,,0
210000612,21000061,SpeechBubble,,0,31210000612,SilverCompanyGuard_01Talk_01,,0
210000651,21000065,SpeechBubble,,0,31210000651,SilverCompanyGuard_01Talk_01,,0
210000652,21000065,SpeechBubble,,0,31210000652,SilverCompanyGuard_01Talk_01,,0
210000681,21000068,SpeechBubble,,0,31210000681,SilverCompanyGuard_01Talk_01,,0
210000682,21000068,SpeechBubble,,0,31210000682,SilverCompanyGuard_01Talk_01,,0
210000701,21000070,SpeechBubble,,0,31210000701,SilverCompanyGuard_01Talk_01,,0
210000702,21000070,SpeechBubble,,0,31210000702,SilverCompanyGuard_01Talk_01,,0
210000871,21000087,SpeechBubble,,0,31210000871,SilverCompanyGuard_01Talk_01,,0
210000872,21000087,SpeechBubble,,0,31210000872,SilverCompanyGuard_01Talk_01,,0
210000921,21000092,SpeechBubble,,0,31210000921,SilverCompanyGuard_01Talk_01,,0
210000922,21000092,SpeechBubble,,0,31210000922,SilverCompanyGuard_01Talk_01,,0
210000951,21000095,SpeechBubble,,0,31210000951,ItemMerchant_01Talk_01,,0
210000952,21000095,SpeechBubble,,0,31210000952,ItemMerchant_01Talk_01,,0
210000961,21000096,SpeechBubble,,0,31210000961,CattheCat_Merchant_01Talk_01,,0
210000962,21000096,SpeechBubble,,0,31210000962,CattheCat_Merchant_01Talk_01,,0
210000971,21000097,SpeechBubble,,0,31210000971,CattheCat_Merchant_02Talk_01,,0
210000972,21000097,SpeechBubble,,0,31210000972,CattheCat_Merchant_02Talk_01,,0
210001011,21000101,SpeechBubble,,0,31210001011,SilverCompanyOfficer_01Talk_01,,0
210001012,21000101,SpeechBubble,,0,31210001012,SilverCompanyOfficer_01Talk_01,,0
210001061,21000106,SpeechBubble,,0,31210001061,DwarfSocialAction_Clap,,0
210001062,21000106,SpeechBubble,,0,31210001062,StudentTalk_01,,0
210001081,21000108,SpeechBubble,,0,31210001081,SilverCompanyGuard_01Talk_01,,0
210001082,21000108,SpeechBubble,,0,31210001082,SilverCompanyGuard_01Talk_01,,0
210001101,21000110,SpeechBubble,,0,31210001101,SilverCompanyOfficer_01Talk_01,,0
210001102,21000110,SpeechBubble,,0,31210001102,SilverCompanyOfficer_01Talk_01,,0
210001103,21000110,SpeechBubble,,0,31210001103,SilverCompanyOfficer_01Talk_01,,0
210001271,21000127,SpeechBubble,,0,31210001271,SilverCompanyGuard_01Talk_01,,0
210001272,21000127,SpeechBubble,,0,31210001272,SilverCompanyGuard_01Talk_01,,0
210001301,21000130,SpeechBubble,,0,31210001301,Noble_01Talk_01,,0
210001302,21000130,SpeechBubble,,0,31210001302,Noble_01Talk_01,,0
210001331,21000133,SpeechBubble,,0,31210001331,OfficerTalk_01,,0
210001332,21000133,SpeechBubble,,0,31210001332,OfficerTalk_01,,0
210001401,21000140,SpeechBubble,,0,31210001401,SilverCompanyOfficer_01Talk_01,,0
210001402,21000140,SpeechBubble,,0,31210001402,SilverCompanyOfficer_01Talk_01,,0
210001491,21000149,SpeechBubble,,0,31210001491,Teleporter_01Talk_01,,0
210001492,21000149,SpeechBubble,,0,31210001492,Teleporter_01Talk_01,,0
210001471,21000147,SpeechBubble,,0,31210001471,Noble_02Talk_01,,0
210001472,21000147,SpeechBubble,,0,31210001472,Noble_02Talk_01,,0
210001671,21000167,SpeechBubble,,0,31210001671,MagicianTalk_01,,0
210001672,21000167,SpeechBubble,,0,31210001672,MagicianTalk_01,,0
210001701,21000170,SpeechBubble,,0,31210001701,Noble_01Talk_01,,0
210001702,21000170,SpeechBubble,,0,31210001702,Noble_01Talk_01,,0
210001711,21000171,SpeechBubble,,0,31210001711,CattheCat_Merchant_02Talk_01,,0
210001712,21000171,SpeechBubble,,0,31210001712,CattheCat_Merchant_02Talk_01,,0
210001741,21000174,SpeechBubble,,0,31210001741,SilverCompanyOfficer_01Talk_01,,0
210001742,21000174,SpeechBubble,,0,31210001742,SilverCompanyOfficer_01Talk_01,,0
210001771,21000177,SpeechBubble,,0,31210001771,ItemMerchant_01Talk_01,,0
210001772,21000177,SpeechBubble,,0,31210001772,ItemMerchant_01Talk_01,,0
210001831,21000183,SpeechBubble,,0,31210001831,Noble_01Talk_01,,0
210001832,21000183,SpeechBubble,,0,31210001832,Noble_01Talk_01,,0
210001871,21000187,SpeechBubble,,0,31210001871,Noble_01Talk_01,,0
210001872,21000187,SpeechBubble,,0,31210001872,Noble_01Talk_01,,0
210001931,21000193,SpeechBubble,,0,31210001931,Noble_01Talk_01,,0
210001932,21000193,SpeechBubble,,0,31210001932,Noble_01Talk_01,,0
210002051,21000205,SpeechBubble,,0,31210002051,ItemMerchant_01Talk_01,,0
210002052,21000205,SpeechBubble,,0,31210002052,ItemMerchant_01Talk_01,,0
210002171,21000217,SpeechBubble,,0,31210002171,WarehousekeeperW01Talk_01,,0
210002172,21000217,SpeechBubble,,0,31210002172,WarehousekeeperW01Talk_01,,0
210002271,21000227,SpeechBubble,,0,31210002271,CattheCat_Merchant_01Talk_01,,0
210002272,21000227,SpeechBubble,,0,31210002272,CattheCat_Merchant_01Talk_01,,0
210002311,21000231,SpeechBubble,,0,31210002311,CattheCat_Merchant_01Talk_01,,0
210002312,21000231,SpeechBubble,,0,31210002312,CattheCat_Merchant_01Talk_01,,0
210002321,21000232,SpeechBubble,,0,31210002321,Resident_04Talk_01,,0
210002322,21000232,SpeechBubble,,0,31210002322,Resident_04Talk_01,,0
210002331,21000233,SpeechBubble,,0,31210002331,SilverCompanyOfficer_01Talk_01,,0
210002332,21000233,SpeechBubble,,0,31210002332,SilverCompanyOfficer_01Talk_01,,0
210002341,21000234,SpeechBubble,,0,31210002341,WarehouseKeeper_01Talk_01,,0
210002342,21000234,SpeechBubble,,0,31210002342,WarehouseKeeper_01Talk_01,,0
210002351,21000235,SpeechBubble,,0,31210002351,Crown_01Talk_01,,0
210002352,21000235,SpeechBubble,,0,31210002352,Crown_01Talk_02,,0
210002361,21000236,SpeechBubble,,0,31210002361,GateKeeper_01Talk_01,,0
210002362,21000236,SpeechBubble,,0,31210002362,GateKeeper_01Talk_01,,0
210002371,21000237,SpeechBubble,,0,31210002371,GateKeeper_01Talk_01,,0
210002372,21000237,SpeechBubble,,0,31210002372,GateKeeper_01Talk_01,,0
210002381,21000238,SpeechBubble,,0,31210002381,GateKeeper_01Talk_01,,0
210002382,21000238,SpeechBubble,,0,31210002382,GateKeeper_01Talk_01,,0
210002391,21000239,SpeechBubble,,0,31210002391,GateKeeper_01Talk_01,,0
210002392,21000239,SpeechBubble,,0,31210002392,GateKeeper_01Talk_01,,0
210002401,21000240,SpeechBubble,,0,31210002401,CatTheCat_01Talk_01,,0
210002402,21000240,SpeechBubble,,0,31210002402,CatTheCat_01Talk_01,,0
210002441,21000244,SpeechBubble,,0,31210002441,SilverCompanyOfficer_01Talk_01,,0
210002442,21000244,SpeechBubble,,0,31210002442,SilverCompanyOfficer_01Talk_01,,0
210002431,21000243,SpeechBubble,,0,31210002431,CattheCat_Merchant_02Talk_01,,0
210002432,21000243,SpeechBubble,,0,31210002432,CattheCat_Merchant_02Talk_01,,0
210002821,21000282,SpeechBubble,,0,31210002821,SilverCompanyOfficer_01Talk_01,,0
210002822,21000282,SpeechBubble,,0,31210002822,SilverCompanyOfficer_01Talk_01,,0
210002823,21000282,SpeechBubble,,0,31210002823,SilverCompanyOfficer_01Talk_01,,0
210002591,21000259,SpeechBubble,,0,31210002591,,,0
210002592,21000259,SpeechBubble,,0,31210002592,,,0
210050701,21005070,SpeechBubble,,0,31210050701,SilverCompanyGuard_01Talk_01,,0
210050702,21005070,SpeechBubble,,0,31210050702,SilverCompanyGuard_01Talk_01,,0
2102300281,210230028,SpeechBubble,,0,31999000001,HumanSocialAction_Clap,,0
2102300282,210230028,SpeechBubble,,0,31999000002,HardinTalk_01,,0
2102300283,210230028,SpeechBubble,,0,31999000003,HardinTalk_01,,0
2102300321,210230032,SpeechBubble,,0,31999000011,ElfSocialAction_Clap,,0
2102300322,210230032,SpeechBubble,,0,31999000012,AimelTalk_01,,0
2102300323,210230032,SpeechBubble,,0,31999000013,AimelTalk_01,,0
2102300331,210230033,SpeechBubble,,0,31999000021,HumanSocialAction_Clap,,0
2102300332,210230033,SpeechBubble,,0,31999000022,ArmorMerchant_01Talk_01,,0
2102300333,210230033,SpeechBubble,,0,31999000023,HumanSocialAction_Victory,,0
2102300351,210230035,SpeechBubble,,0,31999000031,SilverCompanyGuard_01Salute_01,,0
2102300352,210230035,SpeechBubble,,0,31999000032,HumanSocialAction_Victory,,0
2102300353,210230035,SpeechBubble,,0,31999000033,HumanSocialAction_Clap,,0
2102300361,210230036,SpeechBubble,,0,31999000041,SilverCompanyOfficer_01Talk_01,,0
2102300362,210230036,SpeechBubble,,0,31999000042,SilverCompanyOfficer_01Talk_01,,0
2102300363,210230036,SpeechBubble,,0,31999000043,SilverCompanyOfficer_01Talk_01,,0
2102300371,210230037,SpeechBubble,,0,31999000051,SilverCompanyOfficer_01Talk_01,,0
2102300372,210230037,SpeechBubble,,0,31999000052,SilverCompanyOfficer_01Talk_01,,0
2102300373,210230037,SpeechBubble,,0,31999000053,SilverCompanyOfficer_01Talk_01,,0
2102300381,210230038,SpeechBubble,,0,31999000061,SilverCompanyGuard_01Salute_01,,0
2102300382,210230038,SpeechBubble,,0,31999000062,HumanSocialAction_Victory,,0
2102300383,210230038,SpeechBubble,,0,31999000063,HumanSocialAction_Clap,,0
2102300391,210230039,SpeechBubble,,0,31999000071,HumanSocialAction_Victory,,0
2102300392,210230039,SpeechBubble,,0,31999000072,HumanSocialAction_Clap,,0
2102300411,210230041,SpeechBubble,,0,31999000073,SilverCompanyOfficer_01Talk_01,,0
2102300412,210230041,SpeechBubble,,0,31999000081,SilverCompanyOfficer_01Talk_01,,0
2102300421,210230042,SpeechBubble,,0,31999000082,SilverCompanyOfficer_01Talk_01,,0
2102300422,210230042,SpeechBubble,,0,31999000083,SilverCompanyOfficer_01Talk_01,,0
30001011,3000101,SpeechBubble,,0,31030001011,,,0
30001021,3000102,SpeechBubble,,0,31030001021,,,0
30230021,3023002,SpeechBubble,,0,31030230021,SmeltingMerchant_01Talk_01,,0
30230022,3023002,SpeechBubble,,0,31030230022,SmeltingMerchant_01Talk_01,,0
30230023,3023002,SpeechBubble,,0,31030230023,SmeltingMerchant_01Talk_01,,0
650521,65052,SpeechBubble,,0,31000650521,,,0
650401,65040,SpeechBubble,,0,31000650401,,,0
650402,65040,SpeechBubble,,0,31000650402,,,0
650403,65040,SpeechBubble,,0,31000650403,,,0
7920031,792003,SpeechBubble,,0,31007923206,,,0
7920061,792006,SpeechBubble,,0,31007923207,,,0
7920081,792008,SpeechBubble,,0,31007920081,,,0
7920082,792008,SpeechBubble,,0,31007920082,,,0
7920083,792008,SpeechBubble,,0,31007920083,,,0
7920191,792019,SpeechBubble,,0,31007920191,,,0
7920192,792019,SpeechBubble,,0,31007920192,,,0
7920193,792019,SpeechBubble,,0,31007920193,,,0
7920194,792019,SpeechBubble,,0,31007920194,,,0
7921011,792101,SpeechBubble,,0,31007920013,,,0
7921012,792101,SpeechBubble,,0,31007921012,,,0
7921013,792101,SpeechBubble,,0,31007921013,,,0
7921014,792101,SpeechBubble,,0,31007921014,,,0
7921021,792102,SpeechBubble,,0,31007920021,,,0
7921022,792102,SpeechBubble,,0,31007920022,,,0
7921023,792102,SpeechBubble,,0,31007920023,,,0
7921041,792104,SpeechBubble,,0,31007920041,,,0
7921042,792104,SpeechBubble,,0,31007920042,,,0
7921043,792104,SpeechBubble,,0,31007920043,,,0
7921031,792103,SpeechBubble,,0,31007920031,,,0
7921032,792103,SpeechBubble,,0,31007920032,,,0
7921033,792103,SpeechBubble,,0,31007920033,,,0
7921034,792103,SpeechBubble,,0,31007923206,,,0
7921061,792106,SpeechBubble,,0,31007920061,,,0
7921062,792106,SpeechBubble,,0,31007920062,,,0
7921063,792106,SpeechBubble,,0,31007923207,,,0
7921081,792108,SpeechBubble,,0,31007920081,,,0
7921082,792108,SpeechBubble,,0,31007920082,,,0
7921083,792108,SpeechBubble,,0,31007921083,,,0
7921181,792118,SpeechBubble,,0,31007920181,,,0
7921182,792118,SpeechBubble,,0,31007920182,,,0
7921183,792118,SpeechBubble,,0,31007920183,,,0
7921191,792119,SpeechBubble,,0,31007920191,,,0
7921192,792119,SpeechBubble,,0,31007920192,,,0
7921193,792119,SpeechBubble,,0,31007920193,,,0
7921194,792119,SpeechBubble,,0,31007920194,,,0
7921111,792111,SpeechBubble,,0,31007920111,,,0
7921112,792111,SpeechBubble,,0,31007920112,,,0
7921113,792111,SpeechBubble,,0,31007920113,,,0
7921131,792113,SpeechBubble,,0,31007920131,,,0
7921132,792113,SpeechBubble,,0,31007920132,,,0
7921133,792113,SpeechBubble,,0,31007920133,,,0
7922011,792201,SpeechBubble,,0,31007920013,,,0
7922012,792201,SpeechBubble,,0,31007922012,,,0
7922013,792201,SpeechBubble,,0,31007921013,,,0
7922014,792201,SpeechBubble,,0,31007922014,,,0
7922021,792202,SpeechBubble,,0,31007920021,,,0
7922022,792202,SpeechBubble,,0,31007920022,,,0
7922023,792202,SpeechBubble,,0,31007920023,,,0
7922041,792204,SpeechBubble,,0,31007920041,,,0
7922042,792204,SpeechBubble,,0,31007920042,,,0
7922043,792204,SpeechBubble,,0,31007920043,,,0
7922031,792203,SpeechBubble,,0,31007920031,,,0
7922032,792203,SpeechBubble,,0,31007920032,,,0
7922033,792203,SpeechBubble,,0,31007920033,,,0
7922034,792203,SpeechBubble,,0,31007923206,,,0
7922061,792206,SpeechBubble,,0,31007920061,,,0
7922062,792206,SpeechBubble,,0,31007920062,,,0
7922063,792206,SpeechBubble,,0,31007923207,,,0
7922081,792208,SpeechBubble,,0,31007920081,,,0
7922082,792208,SpeechBubble,,0,31007920082,,,0
7922083,792208,SpeechBubble,,0,31007921083,,,0
7922181,792218,SpeechBubble,,0,31007920181,,,0
7922182,792218,SpeechBubble,,0,31007920182,,,0
7922183,792218,SpeechBubble,,0,31007920183,,,0
7922191,792219,SpeechBubble,,0,31007920191,,,0
7922192,792219,SpeechBubble,,0,31007920192,,,0
7922193,792219,SpeechBubble,,0,31007920193,,,0
7922194,792219,SpeechBubble,,0,31007920194,,,0
7922111,792211,SpeechBubble,,0,31007920111,,,0
7922112,792211,SpeechBubble,,0,31007920112,,,0
7922113,792211,SpeechBubble,,0,31007920113,,,0
7922131,792213,SpeechBubble,,0,31007920131,,,0
7922132,792213,SpeechBubble,,0,31007920132,,,0
7922133,792213,SpeechBubble,,0,31007920133,,,0
7923011,792301,SpeechBubble,,0,31007920013,,,0
7923012,792301,SpeechBubble,,0,31007923012,,,0
7923013,792301,SpeechBubble,,0,31007921013,,,0
