Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
Uma árvore cor de sangue,Obtenha a casca de árvore manchada de sangue,O Amnésico,"O que aconteceu com essas árvores? É como se elas estivessem armazenando sangue apodrecido.<p>Por favor, raspe a casca delas para eu examiná-las.",,
Memórias de um prédio,Derrote as aranhas peçonhentas,O Amnésico,"A casca da árvore está secando por causa dessa energia sombria poderosa. Que tipo de entidade emanaria poderes tão sombrios?
<p>C-como eu sei de tudo isso? Argh! Tem alguém me chamando ali.
<p>Não adianta! Abra caminho eliminado as aranhas. Temos que ir por ali!",Angie,"<YellowBold>[player]</>, o que aconteceu?! Você se aproximou daquele homem estranho assim que o viu!
<p>Você não conseguia parar, não importa o quanto eu gritasse! Você se lembra do que aconteceu?"
Coisas para achar as lembranças,Pegue os objetivos derrubados,Angie,"O que aconteceu aqui? Quem é aquele homem? 
<p><YellowBold>[player]</>, investigue a área, por favor. Procure alguma pista.",Angie,Droga! Não há nada útil aqui. Vamos sair daqui.
Recuperando as lembranças,Entregue o item obtido ao homem,Angie,"Ei, espera!<p><YellowBold>[player]</>, o que foi? Seus olhos estão estranhos! Será que aquele homem está usando hipnose?
<p>Não! <YellowBold>[player]</>, fique comigo! Não consegue resistir à magia negra? Droga!",,
Um passado horrendo,Proteja o amnésico,O Amnésico,"Esses itens...?
<p>Ai! Que dor de cabeça! Acho que me lembrei de uma coisa...",,
Um passado horrendo,Valter possuído,,,,
Memória de Valter,Derrote os monstros,Valter possuído,"<RedBold>Aqui...! </>
<p><RedBold>Uma visão familiar!!! Isso!!! Está aqui!!! Ha ha ha!!!</>
<p><RedBold>Ha ha ha! Valter, não é? Me trazendo até aqui. Que tolice!</>
<p><RedBold>Agradeço! Agora, voltarei à vida! </>
<p><RedBold>Ninguém ficará em meu caminho! Heh heh...</>
<p><RedBold>Despertarei por conta própria! Se quiser ver, passe por meus lacaios e chegue ao centro das ruínas! Isso é, se conseguir! Heh heh.</>",Latos,"<YellowBold>[player]</>, estava à sua procura. Quem são essas pessoas atrás de você?
<p>Ah, eles estão em apuros. Vou escoltá-los até o quartel."
Memória de Valter,Persiga Valter,,,,
Memória de Valter,História de Valter,Valter possuído,"<RedBold>Finalmente! Do lado de fora! Ha ha ha!</>
<p><RedBold>Não fique no caminho!</>",,
Memória de Valter,Derrote os monstros evocados por Valter,,,,
Memória de Valter,Demônio antigo,,,,
Memória de Valter,Restaure a mente de Valter,,,,
Memória de Valter,Fale com Valter,,,,
Memória de Valter,Fale com Valter,Angie,"Ufa, finalmente...! Que sorte...
<p>Ah, que dor... Acho que uma súcubo me acertou...",,
Memória de Valter,Fale com Valter,,,,
Memória de Valter,Fale com Valter,Valter,D-desculpe... Mesmo sob hipnose... A culpa é minha... Sinto muito.<p>Vamos para um lugar seguro usando a outra pedra de teletransporte.,,
Memória de Valter,Use pedra de teletransporte,,,,
Memória de Valter,Vá para um local seguro,,,,
Memória de Valter,Fale com Latos,,,,
Retorne ao posto,Apresente-se ao capitão da guarda,Latos,O comandante está procurando por <YellowBold>[player]</>. Vocês dois relaxem e encontrem o Capitão da Guarda primeiro.,,
Guerra contra os orcs de Turek,Fale com o comandante da tropa do sul,Gert,"<YellowBold>[player]</>! Bem na hora! Onde esteve?
<p>Proteger os cristais contra os Ol Mahum? Seus feitos continuam impressionando, igual nas Ruínas de Windawood.
<p>Ótimo! Agora, está tudo pronto. Depois de se apresentar ao comandante, o ataque aos orcs de Turek começará.",Kail,Você é <YellowBold>[player]</>? Fiquei sabendo de seus feitos.
Guerra contra os orcs de Turek,Fale com o Tenente Patrulheiro Sangrento,Vaughn Windawood,"Boas-vindas, <YellowBold>[player]</>! Vou te falar da operação. Sua tarefa é participar do ataque ao acampamento dos orcs para destruir as principais instalações e forças deles.<p>A força principal da Guarnição do Sul aniquilará os orcs de Turek restantes durante o caos.<p>O líder do 1º batalhão das Forças Especiais, Kail, está se preparando. Encontre-o para saber mais detalhes. Ele não fala muito; não leve para o lado pessoal.",,
Guerra contra os orcs de Turek,Junte-se ao Kail,,,,
Líder Kail do 1º batalhão das Forças Especiais,Infiltre-se com Kail,Kail,"Vai, vai, vai! Cuidado com a entrada estreita e as armadilhas!",,
Pelas forças da retaguarda,Derrote os atiradores orcs de Turek,Kail,"Entrada bem-sucedida.
<p>Derrote o atirador para as próximas unidades!",,
Em direção ao inimigo,Derrote os orcs,Kail,Vamos rápido. Vá!,,
Destrua as Máquinas de Guerra,Destrua as Grandes Máquinas de Guerra,Kail,Máquinas de guerra inimigas encontradas! Destrua-as agora mesmo!,,
Mate os Cães de Guerra,Derrote os cães de guerra ferozes de Turek,Kail,"Cães de Guerra Orc! A Mãe dos Cães de Guerra, Riley, precisa ser eliminada!
<p>O capitão das Forças Especiais Duvalte também está lá, então acabe com todos eles.",Duvalte,"Eu estava à sua espera, <YellowBold>[player]</>!
<p>Está mais fácil andar por aí sem os malditos cachorros.
<p>Tudo graças a você! E se te ofendi de alguma maneira, desculpe-me, sou um bárbaro."
Mate os Cães de Guerra,Encontre o ninho de Riley,,,,
Mate os Cães de Guerra,Ouça à história do soldado,Sold. Patr. Sangrento,"Aaah! Cachorro maldito!
<p>Argh!!!!",,
Mate os Cães de Guerra,Derrote Riley,,,,
Mate os Cães de Guerra,Ouça à história do soldado,,,,
Mate os Cães de Guerra,Ouça à história do soldado,Sold. Patr. Sangrento,"Agradeço a ajuda!
<p>Duvalte? Ele está lá dentro!",,
Capitão das Forças Especiais Duvalte,Derrote os soldados orc Turek,Duvalte,"Está vendo aqueles soldados orcs? É, aqueles bandidos azuis!<p>Em batalha, eles não temem a morte. É nesse momento que eles o maior estrago.<p>Vamos reduzir o número deles quando eles baixarem a guarda.",,
Queime as armas deles!,Queime as caixas de armas,Duvalte,"Enquanto você atacava os soldados orcs, achei o arsenal deles.
<p>Não importa se os orcs são fortes, eles não são de nada sem armas adequadas.<p>Vamos queimar todas.",,
Esses orcs são dureza,Resista à emboscada orc,Duvalte,Maldição! Eles perceberam! Estão vindo! Só podemos atacar diretamente agora!<p>Ei! <YellowBold>[player]</>! Não vá morrer! Ha ha!,,
A hora é agora!,Derrote os soldados orc Turek,Duvalte,"Ugh, orcs malditos, continuam vindo não importa quantos matemos.
<p>Será que eles são mortos-vivos? Ou nascem de ovos?
<p>Droga! É inútil continuar falando! Vamos nessa, <YellowBold>[player]</>!
<p>Ah! Se vir qualquer um que pareça ser um capitão, mate-o na hora! Assim eles vão aprender.",,
A hora é agora!,Derrote o capitão das tropas de Turek,,,,
Não faça prisioneiros,Derrote os atiradores orcs de Turek,Duvalte,"Ha ha ha! Muito bem. Agora que o líder deles morreu, as unidades restantes darão um jeito.
<p>Certo, vamos matar os outros líderes também. Apenas alguns tenentes e o chefe guerreiro devem estar lá.
<p>É provável que eles estarão no centro da horda, então vamos entrar.
<p>Droga, atiradores orcs.<YellowBold>[player]</>! Acabe com eles enquanto procure os líderes.",,
Destrua os arcos deles!,Derrote o capitão da guarda de Turek,Duvalte,"Olhe, ali! Está vendo aquele com dois lacaios? O capitão de defesa deles está liderando os arqueiros.
Vamos acabar com eles.
<p>Por que ainda está aqui? É claro, é você que deve terminar a tarefa.",,
Líder mágica Aurora,Resgate o 3º grupo de reconhecimento,Duvalte,"Espere! Houve um problema. Os orcs encontraram os patrulheiros enquanto eles iam destruir o fogo de sinalização. Idiotas! Vou jogá-los na cadeia militar depois de tudo isso.
<p>Preciso comandar as forças restantes, por isso vá lá ajudá-los. Encontre Aurora, que comanda a equipe de patrulha.
<p>Agora, vá e não morra!",,
Líder mágica Aurora,Resgate o 3º grupo de reconhecimento,,,,
Líder mágica Aurora,Fale com a Líder mágica Aurora,,,,
Enfraquecendo as forças,Derrote os guardas do altar Orc de Turek,Aurora,"É você a pessoa famosa dos Mercenários Prataluz? Então, sua fama não é apenas uma lenda! Vamos ao que interessa, estamos numa zona de guerra.<p>O território dos orcs de Turek é grande e as forças deles estão por toda a parte. Eles se comunicam usando fogueiras.
<p>Destrua a fogueira e eles ficarão desorganizados.<p>Antes de apagá-la, vamos acabar com os guardas próximos.",,
Destrua o fogo de sinalização,Destrua o fogo de sinalização orc de Turek,Aurora,"Enquanto você cuidava dos guardas, entrei em contato com a força principal! Destrua a fogueira e eles virão!<p>Precisamos apagar aquela fogueira de sinalização!",Aurora,Foi por pouco! Tenho sorte de estar vivo!
Destrua o fogo de sinalização,Destrua o fogo de sinalização orc de Turek,,,,
Destrua o fogo de sinalização,Ataque o bastião,,,,
Destrua o fogo de sinalização,Destrua o fogo de sinalização orc de Turek,,,,
Destrua o fogo de sinalização,Derrote os monstros,,,,
Decano,Derrote os Decanos Orc,Aurora,"Os Patrulheiros Sangrentos ocuparam o posto avançado graças à destruição da fogueira de sinalização! Chegou a hora de libertar o Windawood!<p>Nossa última tarefa é derrotar o Decano!
<p>Mate-o e a cadeia de comando dos orcs de Turek estará acabada. Socorro, <YellowBold>[player]</>!",,
Líder Miles do 2º batalhão das Forças Especiais,Fale com o líder do 2º batalhão das Forças Especiais Miles,Aurora,"Os reforços estão se movimentando para caçar os orcs! <p><YellowBold>[player]</>, derrote os chefe guerreiro orc com o líder do 2º batalhão das Forças Especiais, Miles.",Miles,Eu recebi a mensagem. <YellowBold>[player]</>! Estamos quase prontos!
Quatro líderes orcs,Derrote o capitão da patrulha orc de Turek,Miles,"Olha só, os capitães orcs darão ordens.<p>Ouvi dizer que você já matou dois deles. Restam o capitão da Unidade de Patrulha e o Protetor.<p>Acabe com eles para desmantelar a cadeia de comando deles.",,
Quatro líderes orcs,Derrote o capitão guardião orc de Turek,,,,
Cavalgando com o vento,Derrote os soldados de elite orc de Turek,Miles,"A-ali! Os habitantes estão presos ali. Queria saber onde estavam os habitantes desaparecidos de Gludio. Parece que estão todos aqui.
<p>Estamos no meio de uma tarefa, mas não podemos deixá-los aqui. Vamos derrotar os soldados de Elite perto da jaula primeiro!",,
Variável inesperada,Resgate os habitantes aprisionados,Miles,"Agora, resgate os prisioneiros! Depressa!",,
Junte-se à força!,Junte-se aos soldados no altar,Miles,"Parece que os prisioneiros estão seguros.
<p>Chegou a hora de acabar com as maldades deles. Nossas forças estão lutando no altar. Junte-se à Aurora em frente ao altar e mate os orcs!",Aurora,Bom trabalho!
Pela Paz!,Expulse os orcs do altar,Aurora,"Graças a <YellowBold>[player]</>, a operação está quase no fim. Chegou a hora de libertar o Windawood.
<p>Os orcs ainda estão na ofensiva, cuidado!",Hardin,"Está aqui, <p><YellowBold>[player]</>. Você está no lugar certo. Senti uma energia sombria poderosa aqui.<p>Poderia ser... uma pedra anímica..."
Destrua a Pedra Anímica,Volte para a pedra anímica negra com Hardin,Hardin,Temos que destruir rapidamente aquela Pedra Anímica negra! Depressa!,Hardin,Bom trabalho. Pessoas normais não sobreviveriam a isso.
Destrua a Pedra Anímica,Proteja Hardin enquanto destrói a pedra anímica,,,,
Destrua a Pedra Anímica,Chefe Guerreiro Orc Ressuscitado,,,,
Destrua a Pedra Anímica,Derrote o Chefe Guerreiro orc com poderes sombrios,,,,
Para o deserto,Vá para a entrada da base,Hardin,"Hmm... as sombras também estão despertando aqui no Deserto.
<p>O Deserto... Não, melhor eu te contar outra hora.
<p>Theodore já deve estar no deserto, encontre-o lá.",Vaughn Windawood,"Boas-vindas! Devo uma a você! Agradeço!
<p>Agora preciso afugentar os orcs e males da Mansão Windawood!
<p>A casa de Windawood deve ser reconstruída, mesmo que leve séculos!
<p>A casa de Windawood nunca se esquecerá de seu nome, <YellowBold>[player]</>!"
Para o deserto,Vá para a entrada da base,,,,
Para o deserto,Vá para a entrada da base,,,,
Estrada para o deserto,Vá para o deserto,Comandante das Tropas do Sul,"Vai para o Deserto? É só seguir essa estrada. Venha me visitar um dia.
<p>Bebida por minha conta!",Theodore,Boas-vindas!
Estrada para o deserto,,,,,
História do deserto,Fale com Theodore,Theodore,"Já sabe os detalhes, né? Te conto tudo no caminho.",Theodore,"O deserto era o local mais próspero do continente. Mas a energia sombria gerada durante o selo de Beleth a transformou no deserto que conhecemos.
<p>A casa de Windawood, que prosperou na planície ao sul do continente, começou a ter problemas desde então. Vamos parar por aqui."
Rastros do bruxo da Torre de Marfim,Encontre o rastro do bruxo da Torre de Marfim,Theodore,"Os Mercenários Prataluz acreditam que o tumulto causado pela Irmandade Sombria está relacionado ao Bruxo Sombrio Beleth.
<p>Beleth foi selado no deserto e está sob vigilância.
<p>A Torre de Marfim mandou alguns místicos para investigar o Deserto também. Sua tarefa e ajudá-los.
<p>Uma aliança entre os Mercenários Prataluz e a Torre de Marfim será uma boa experiência. Talvez encontremos os rastros deles por aqui.",,
Conferindo as habilidades,Derrote os transportadores de Ol Mahum,Theodore,"Parece que os místicos da Torre de Marfim já estão dentro do Deserto.<p>Antes de começar a tarefa, por que não mostra o que sabe?
<p>Sei que você realizou grandes feitos antes, mas o Deserto é diferente de tudo. Os monstros que assolam-no são completamente diferentes.
<p>Hmm... Talvez os Ol Mahum na frente sejam suficientes.",,
Bruxa T. Marfim,Encontre o bruxo da Torre de Marfim,Theodore,"Muito bem. Agora, encontre os místicos enviados pela Torre de Marfim. Seguirei por conta própria avaliando situação no Deserto.
<p>Tome cuidado e não manche o nome dos Mercenários Prataluz.",,
Coisas suspeitas,Encontre itens com energia sombria I,Bruxa da Torre de Marfim Edina,"Argh! O o que tá pensando?! Que susto!
<p>É claro que você é do tipo suspeito! Só os mais loucos querem vagar nesse Deserto!
<p>Ah, chegou mais um! Que seja! Não me pegue de surpresa ou vou assar vocês com minha bola de fogo!
<p>Espera... Você são Mercenários Prataluz? Ouvi falar de vocês. Mas que diabos eles estão pensando em viajar com vocês? Só não atrapalhem.
<p>Primeiro, procure alguma coisa com energia sombria. Sinto-a próxima.",,
Coisas suspeitas,Encontre itens com energia sombria II,,,,
Coisas suspeitas,Encontre itens com energia sombria III,,,,
Auxiliando a Bruxa,Derrote os monstros evocados,Bruxa da Torre de Marfim Edina,"Hã? O quê? O que você achou?<p>...Uma bolsa? Mas... mas que droga. Que coisa pode emitir uma energia tão horrível?
<p>Hã? O que é isso? A bolsa está abrindo...!",Bruxo da Torre de Marfim Edina,"Ah, essa foi por pouco! Se eu estivesse sozinho, já estaria morto! Ei, tudo bem com você... mas por que eu...?
<p>Eles alvejam apenas bruxos da Torre de Marfim?"
Encontrando outro caminho,Escolte Edina para uma área segura,Bruxa da Torre de Marfim Edina,"Ei! Me dá essa bolsa. O quê?! Me enganaram! Não podemos deixar assim!
<p>Não há nada que possamos fazer, mas você devia pegá-la e se distanciar comigo.
<p>Primeiro, vamos para um local seguro. Estou quase sem mana.",Bruxo da Torre de Marfim Edina,"Ah, que droga! Tenho certeza que eles estão alvejando apenas os bruxos da Torre de Marfim!"
Proteja o perímetro,Derrote os transportadores de Ol Mahum,Bruxa da Torre de Marfim Edina,"Vamos descansar aqui um pouco! Podemos acampar aqui, então assegure o perímetro! Não quero passar a noite com esses Ol Mahum.",,
Procurando um rastro,Vá até o bruxo da Torre de Marfim,Bruxa da Torre de Marfim Edina,"O que essa capa está fazendo aqui com os Ol Mahum? Esse é... o manto de um bruxo da Torre de Marfim! De quem será? Isso... Isso é mau.
<p>Vamos! Não podemos ficar aqui.",Bruxo da Torre de Marfim Edina,Agora sei por que os bruxos que vieram para cá estão perdidos! Estão atrás de mim como se fosse o fim do mundo!
Preparando um acampamento,Obtenha lenha para a fogueira,Bruxa da Torre de Marfim Edina,"Aqui já deve ser seguro. Vou recuperar mana descansando um pouco. O Deserto é frio à noite, poderia pegar um pouco de lenha?",,
Preparando um acampamento,Volte até Edina,,,,
Preparando um acampamento,Volte até Edina,Bruxa da Torre de Marfim Edina,Argh! O que são essas coisas?!,,
Preparando um acampamento,Derrote os monstros,,,,
Preparando um acampamento,Fale com Edina,,,,
Pedido de Edina,Encontre os companheiros de Edina,Bruxa da Torre de Marfim Edina,"Os lobisomens soltaram um selo da Torre de Marfim... Isso é da minha amiga Edina. Ele estudou comigo... Ah, odeio esse lugar!
<p>Não vou ficar igual a ele, vou usar a pedra de teletransporte! Vá encontrar o místico chamado Emoon. Ele deve estar perambulando aqui perto.
<p>Vai! A bolsa deve estar atraindo os malvados! Fique longe de mim!",Bruxo da Torre de Marfim Emon,"Hã? Quem é você? Por que quer saber tanto do meu nome?
<p>Ei, como sabe o meu nome? Ah! Você conheceu Edina? Preocupa-me saber que ela pode estar no deserto...
<p>O quê? Ela voltou? Não pode ser... A Edina está com as pedras de teletransporte... Isso significa que preciso andar?"
Ambiente em transformação,Colete ovos de basilisco,Bruxo da Torre de Marfim Emon,"A Edina devia ter me dado a pedra de teletransporte, mas ela foi embora! Por isso, já faz três dias que estou vagando nesse Deserto!
<p>Não como nada há dois dias. Nunca fiquei sem comer por tanto tempo... Tem alguma coisa para comer?
<p>Se não, pode pegar uns ovos de basilisco? Já faz um tempo que queria experimentar...
<p>Um Místico da Torre de Marfim implorando comida... patético...",Bruxo da Torre de Marfim Emon,"Ah! Eu sobrevivi.
<p>Graças a você, não vou morrer de fome. Não gosto nem de pensar nisso..."
Ambiente em transformação,Volte até Emon,,,,
Ambiente em transformação,Fale com Emon,Bruxo da Torre de Marfim Emon,"Esqueci de te falar algo importante. Durante a época de acasalamento, os basiliscos são muito agressivos e violentos.
<p>Eles esmagarão com suas fortes mandíbulas qualquer coisa que se aproximar dos ovos. Cuidado.",,
Ambiente em transformação,Derrote os Basiliscos enlouquecidos,,,,
Verdadeira face,Escolte Emon,Bruxo da Torre de Marfim Emon,"Nossa, comi bem. Agora, posso me concentrar na tarefa.
<p>Não vaguei aqui por três dias para nada. Estava me sentindo mal, mas agora estou bem de novo para me mexer.
<p>Posso te mostrar como um bruxo da Torre de Marfim trabalha! Bom, temos que sair daqui rápido. Parece que o basilisco está furioso por causa dos ovos.",Bruxo da Torre de Marfim Emon,"Trazer o ovo do basilisco assim, você é realmente incrível. Quem é você?
<p>Hm? <YellowBold>[player]</> dos Mercenários Prataluz? Eu nunca ouvi esse nome. Você é realmente um membro dos Mercenários Prataluz?
<p>De qualquer maneira, é um prazer conhecer você. Sou o bruxo da Torre de Marfim Emon."
Uma estátua suspeita,Investigue a primeira estátua quebrada,Bruxo da Torre de Marfim Emon,"Vou contar a verdade, já que você é dos Mercenários Prataluz. Vim aqui investigar se as mudanças estavam relacionadas a Beleth.
<p>Além disso, meu companheiro, que veio aqui primeiro, desapareceu. Eu devia estar aqui com Edina, mas agora estou por conta própria.
<p>Edina e meu companheiro fugiram... Parece que sobreviver por três dias foi um milagre.
<p>Essa área ficou conhecida depois que Beleth foi selado milênios atrás. Aqui onde estamos devia ter uma estátua do Grande Kain...
<p>Não sei por que, mas não tem nada aqui que lembra uma estátua. Precisamos investigar as ruínas próximas. Por favor, me ajude na investigação.",Bruxo da Torre de Marfim Emon,"Se eu soubesse que isso ia acontecer, eu traria algumas pedras de teletransporte. Maldita Edina, ela deveria ter me dado uma pedra do teletransporte antes de partir!
<p>Preciso relatar isso à Torre de Marfim... Isso é um problema.
<p>Bem... tem uma pessoa que pode enviar a mensagem para a Torre de Marfim sem uma pedra de teletransporte. Precisamos encontrá-lo primeiro."
Uma estátua suspeita,Investigue a segunda estátua quebrada,,,,
Uma estátua suspeita,Investigue a terceira estátua quebrada,,,,
Uma estátua suspeita,Investigue a terceira estátua quebrada,Bruxo da Torre de Marfim Emon,"Parece que essas pedras no chão eram a estátua do Grande Kain. A estátua de aprisionamento foi destruída...
<p>Então é capaz de Beleth ter mesmo voltado à vida. Será que as pessoas relacionadas à ressureição mataram meus companheiros para impedir que eles falassem algo?",,
Como se esconder I,Obtenha o sangue dos Basiliscos do deserto,Bruxo da Torre de Marfim Emon,"Mudando de assunto, você tem um item muito interessante. Um bolsa cheia de energia sombria...
<p>Vai ficar com ela? Recomendo se livrar dela... mas ela também é uma prova do que aconteceu aqui.
<p>Hmm... Deixe-me examiná-la. Ela... tem uma maldição para um alvo específico. É preciso manuseá-la com cuidado. Felizmente, essa é minha especialidade.
<p>Preciso de alguns ingredientes, mas é possível controlá-la. Pode trazer um pouco de sangue de basilisco?",,
Como se esconder II,Obtenha a essência das formigas blindadas mutantes,Bruxo da Torre de Marfim Emon,"Ele também tem energia sombria. É só aplicar desse jeito. Hmm... Tem cheiro de peixe podre.
<p>Agora, preciso de mais uma coisa. Essência de formiga mutante. Não preciso explicar, certo?",Bruxo da Torre de Marfim Emon,"É possível usar a essência de formiga mutante dessa forma. É nojento e, por isso, não é a melhor sensação do mundo."
Encontrando os comerciantes,Vá para o acampamento com Emon,Bruxo da Torre de Marfim Emon,"Isso vai ajudar temporariamente. A bolsa não ativará a maldição.
<p>Temos que ir para o acampamento onde o comerciante Staris está. É um amigo meu que conhece essa área muito bem. Ele pode mandar um recado para a Torre de Marfim.
<p>Ah... fique longe de mim. O cheiro é ruim demais. Assim vou acabar vomitando a carne de urso-vermelho que comi há três anos.",Bruxo da Torre de Marfim Emon,Hm... É uma medida temporária. Seria pior sem isso.
Um comerciante sob ataque,Descubra de onde veio o grito,Bruxo da Torre de Marfim Emon,"Só mais um pouco e já veremos o acampamento de Staris. Eca, pode ficar longe?",,
,,Ancião misterioso,Argh! Socorro! Alguém me ajude!,,
,,Bruxo da Torre de Marfim Emon,"Ah! Tem alguém em perigo. Normalmente, não me meto nos assuntos de estranhos, mas isso atiça minha curiosidade.",,
Um comerciante sob ataque,Proteja o comerciante do ataque,,,,
Um comerciante sob ataque,Fale com o idoso que quase morreu,,,,
Neutralizando o veneno de formiga,Obtenha a saliva das formigas blindadas,Idoso que Quase Morreu,"Ah, isso é mau. Deve ser veneno de basilisco. Meu corpo está paralisado...",Idoso que Quase Morreu,"Ufa... Sinto estar voltando para o meu corpo. Os seres malignos estão piores ultimamente. Estradas que costumavam ser seguras, são perigosas.
<p>Nossa, que cheiro é esse? É uma mistura de sangue de basilisco com essência de formiga mutante!"
,,Bruxo da Torre de Marfim Emon,"<p>Hã? Staris? Apesar da boca envenenada, ele se parece com o Staris que conheço! Mas que...
<p>Se sente compaixão pelo velho, poderia buscar um pouco de saliva de formiga mutante?
<p>Com ela, é possível neutralizar o veneno de basilisco. É o melhor que podemos fazer agora.",,
Proprietário do acampamento,Vá para o acampamento enquanto protege Staris,Idoso que Quase Morreu,"Agh, que fedor...
<p>Agradeço. Tem um acampamento perto, vamos.
<p>A elfa tagarela, Emon, chegará daqui a pouco.",Staris,"Esse é o posto avançado da caravana de Staris. Construir um posto avançado no deserto... Você também acha que estou louco?
<p>Mas essa decisão maluca me trouxe um ótimo lucro! Concorrência menor, mais dinheiro!"
Presente de Staris,Encontre o presente de Staris I,Staris,"Agradeço. Se não fosse você, eu teria morrido no deserto.
<p>Queria te dar um presente... mas ele está misturado com todos os pertences daquele aventureiro. Está dentro de uma caixa, pode pegar.",,
Presente de Staris,Encontre o presente de Staris II,,,,
Presente de Staris,Encontre o presente de Staris III,,,,
Um desaparecimento suspeito,Encontre o aventureiro que não voltou,Staris,"Ok, é isso, mas parece que você tem outro assunto comigo. O que foi?",Bruxo da Torre de Marfim Emon,Certo. Acho que encontrei o colega que Staris mencionou...
,,Bruxo da Torre de Marfim Emon,"Preciso enviar uma mensagem urgente para a Torre de Marfim. Você tem uma pedra de teletransporte?
<p>Se não tiver, pode levar a mensagem pessoalmente?",,
,,Staris,"Qual é! Não sabe se comunicar com feitiços? Mas você vive na Torre de Marfim, pelo amor de Einhasad! E ainda tem coragem de falar que são místicos?
<p>Os Mercenários Prataluz usam pedras de teletransporte todos os dias e a Torre de Marfim não?",,
,,Bruxo da Torre de Marfim Emon,"Ai... Sabe quanto custa uma pedra de teletransporte? E a distância é o fator mais importante ao se comunicar com magia! Já te falei!
<p>Daqui até a Torre de Marfim, só os melhores místicos conseguem.",,
,,Staris,"Tá bom! Tá bom, velha elfa. É minha especialidade, acredite!
<p>Mas... Também tenho um pedido a fazer. Seu amigo da Torre de Marfim está desaparecido. Não posso ir até a Torre de Marfim desse jeito...
<p>Pode procurar seu amigo? A última notícia que tive é que ele estava indo pro norte.",,
Bruxo sob ataque,Investigue o corpo,Bruxo da Torre de Marfim Emon,Eu e Edina fomos enviados para o Deserto por conta da perda de contato com o companheiro.<p>Ele é poderoso e pouca coisa seria uma ameaça real para ele... Alguma coisa poderosa deve ter aparecido.<p>Precisamos investigar. Poderia procurar o corpo?,,
Bruxo sob ataque,Prepare-se para lutar contra o mal que se aproxima,,,,
Bruxo sob ataque,Proteja Emon da morte,,,,
Em busca do culpado,Vá para o quartel improvisado no norte,Bruxo da Torre de Marfim Emon,"Você viu de onde os demônios vieram? Do norte? Se for assim, eles devem ter vindo dali...
<p>Hmm... Preciso investigar melhor essa área.<YellowBold>[player]</>, siga para o norte. Ouvi dizer que uma das caravanas de Staris está lá. Encontre-me lá.",Aventureiro do Oeste,Olá. Por que está aqui?
Ladrões do deserto,Encontre uma pista do Fantasma do Sahara,Aventureiro do Oeste,"Então o mestre caravaneiro Staris é seu amigo?! Aquela bolsa pertencia a um dos observadores dessa região. É um item comum da caravana.
<p>A perda de contato com me preocupou... e quem diria que esse seria seu fim?
<p>Ele estava caçando saharas. Parecia estar procurando alguma coisa... Por que não segue os rastros dele?",Aventureiro do Oeste,"Nunca vi essa tabuleta. Isso estava com as aparições de Sahara?
<p>Ele não perderia para criaturas malignas. Ele caçou os Saharas também."
Se houver uma pista...,Encontre uma pista da Sanguessuga Gigante,Aventureiro do Oeste,Ele também capturou uma Sanguessuga Gigante para estudos. Acho que ouvi ele falar alguma coisa sobre energia sombria...,Aventureiro do Oeste,"Por falar nisso, lembro que ele pegava coisas parecidas com tabuletas. Então, é por isso que ele caçava os espíritos de Sahara e sanguessugas gigantes?"
Em busca do cemitério,Vá para o túmulo do bruxo,Aventureiro do Oeste,"Ah! Aquele aventureiro estava rodeando o túmulo daquele místico ali.<p>Parece que eles iam encontrar alguém... Eu estava indo relatar para Staris, pois parecia muito suspeito.<p>Aqui não tem nada além de lápides. O túmulo do místico fica a oeste daqui.",Bruxo da Torre de Marfim Emon,"Boas-vindas. Vendo você aqui, faz-me pensar que encontrei a pista certa."
Não é de comer!,Recupere a tabuleta devorada pela sanguessuga,Bruxo da Torre de Marfim Emon,"Parece que eles estavam investigando essa área. O que é essa tabuleta na sua mão?
<p>Era isso que meu companheiro estava procurando? Posso ver?
<p>Essa tabuleta emite energia sombria. Parece que os monstros consumiram isso.
<p>Temos que ver se outros deles têm uma igual. Vamos começar com a Sanguessuga Gigante!",Bruxo da Torre de Marfim Emon,"O motivo pelo qual as criaturas malignas consomem tabuletas é porque há energia sombria nelas.
<p>É difícil ter energia sombria nessas tabuletas.
<p>A não ser que algo poderoso como Beleth tenha ressuscitado..."
Não é de comer!,Recupere a tabuleta devorada pela sanguessuga,Bruxo da Torre de Marfim Emon,"Agora, vamos derrotar o Sahara Erodido.",,
Não é de comer!,A tabuleta mantida por Saharas,,,,
Segredo do fragmento da tabuleta,Pegue os fragmentos da tabuleta incompleta,Bruxo da Torre de Marfim Emon,"Tem fragmentos de tabuleta por toda a parte. Poderia juntá-las? É um palpite, mas...
<p>Essa tabuleta deve ter sido usada para selar Beleth. Descobriremos a verdade se juntarmos as peças.",Bruxo da Torre de Marfim Emon,Ai... Você ganhou? Só um minuto... Está sendo difícil me concentrar.
Segredo do fragmento da tabuleta,Entregue o fragmento da tabuleta para Emon,,,,
Segredo do fragmento da tabuleta,Entregue o fragmento da tabuleta para Emon,Bruxo da Torre de Marfim Emon,"Vamos ver... Vamos juntar a Tabuleta Fragmentada.
<p>Hmm... Então, isso vai aqui...
E... Será que essa marca é aqui?
<p>O quê? Errei?",,
Segredo do fragmento da tabuleta,Prepare-se para lutar contra a entidade que se aproxima,,,,
