Id,Name,Message
596,@160,"Eine Freundin wird
Euch helfen."
597,@160,"Ich muss hinter
Elizabeth her!"
598,@195,"Ich schlage sie
zu Brei, wenn
ich sie finde."
599,@195,"Wieder weglaufen?
Bleibt sofort stehen!"
600,@255,"Hehe! Kommt zum
Spielen zum Turm,
wenn Ihr Zeit habt."
601,@255,"Ich hoffe, Ihr habt
Spaß dabei, den"
602,@255,"Schlüssel von meinen
Leuten zu holen.
Hahaha!"
603,@195,"Da drüben!
Da sind Leute
vor den Ruinen!"
604,@337,Wer ist das?!
605,@195,"Gebt den Schlüssel her!
Ich habe zu tun!"
606,@337,Verdammt ... Haltet Sie auf!!!
607,@195,"Seht nur zu!
Ich werde auch
den anderen Schlüssel finden!"
608,Leia,"Ich spüre, wie
meine Fähigkeiten 
langsam zurückkehren."
609,McCrane,"Ich kann Euch Narren
den Schlüssel
nicht geben!"
610,@195,"Kämpft gut!
Ich spreche
mit Leia."
611,@337,"Tötet alle,
außer dem Kind!"
612,Leia,"Gebt mir meine kleine 
Schwester zurück!"
613,@337,"Hehe ... Keine Sorge.
Sie wird
gut behandelt."
614,@337,"Ihr müsst auch
mitkommen!"
615,@195,Tretet zurück! Leia!
616,Leia,"Es muss sein, wenn
wir die Wirkung des
Sumpfgiftes stoppen wollen!"
617,@195,"Ihr seid nicht böse!
Warum braucht
Ihr so etwas?"
618,Leia,"Da! Da drüben!
Folgen wir ihnen!"
619,Magikos,"Ts ... Wurden 
wir entdeckt?
Sie sind störrisch!"
620,@619,"Haltet sie von
uns fern!
Tötet sie alle!"
621,@195,"Was? Nehmt mich auch!
Theodore!"
622,@255,"Seid Ihr nicht
spät dran, Theodore?"
623,@255,"Das würde Hardin
enttäuschen, nicht?"
624,@160,...
625,@160,"Berührt nicht das
Relikt, Elizabeth!
Das führt zu nichts Gutem für Euch!"
626,@255,"Für Hardin? Oder
für mich? Wenn nicht
für uns, dann vielleicht ..."
627,@255,Für euch?
628,@255,"Hahaha. Was werdet 
Ihr tun?
Es war nicht Elie."
629,@255,"Die Arme braucht ein
Gegenmittel für das
Sumpfgift, wisst Ihr das nicht? Hahaha!"
630,@255,"Oh, noch ein Fehlschlag.
Was werdet Ihr tun?
Die Uhr tickt."
631,@160,"Hört auf, Elizabeth!
Ich kann das nicht
länger mitansehen!"
632,@255,"Hmpf! Es ist 
meine Entscheidung,
Theodore! Für wen hältst du dich?"
633,@255,"Lasst uns diesem
Fangenspiel 
ein Ende setzen."
634,@255,"Das hier ist
langweilig geworden,
da Ihr alle nicht mithalten könnt."
635,@160,"Sie sind Subjekte
des Cruma-Turms!
Seid vorsichtig!"
636,Moor-Stakato-Sklave,"Warnung!
Eindringlinge! Alarm!"
637,@636,"Wir. Werden.
Unsere.
Gruppe. Beschützen."
638,Zyrnna,"Gruppe
wird angegriffen."
639,Moor-Stakato-Gesandter,"Eliminiert 
den Eindringling!"
640,@638,Wer seid Ihr?
641,@638,"Ich bin Zyrnna,
die Moorkönigin!"
642,@638,"Dies ist unser Land!
Ihr seid
Eindringlinge!"
643,@638,"Ich werde Euch nicht
am Leben lassen!"
644,@1312,"Sammelt reichlich
Dunkle Essenz."
646,Arcane,"Verdammt!
Wir können 
nicht entkommen!"
647,@646,"Wer hat mich
beschworen? Ich will
Eure hässliche Visage sehen!"
648,@1312,"Ich bin nicht
hässlich! Zumindest
nicht so hässlich wie Ihr!"
649,@646,"Wie könnt Ihr wagen,
mich zu beleidigen?!
Ich werde Euren Tod sehr schmerzvoll machen!"
650,@1312,"Kein schneller
Tod ..."
651,@1312,"So etwas ...
Das ist meine 
Spezialität ..."
652,@646,"Lauft! So schnell 
Ihr könnt!
Ich bin wütend!"
653,@1312,Das ist unmöglich.
654,@646,"Wahh!
Lasst mich alleine!!!"
655,Knochenverfolger,Uhhh ...
656,@655,"Mich zu
rufen ..."
657,@1312,"Diese Nebenwirkung
ist lästig."
658,@655,"Ich ...
Will ...
Euch ..."
659,@655,"Ah ...
Hunger ..."
660,@1312,"Die Begierden der
Toten sind besonders
gefährlich."
661,Liam,Dieser Fluch ist ... fast wie ...
662,@661,"Süß ...
So süß!!!"
663,@1312,"Mein Fluch
schenkt Vergnügen,
nicht Schmerz."
664,@1312,"Den dunklen Wesen
zu widerstehen, wird
besonders schwierig."
665,@661,"Ich kann nicht
aufhören! Ihr! Euch
verzehre ich ganz!"
666,@1312,"Das ist physikalisch
unmöglich ..."
1289,Bewacher Ligus,"Hm? Ist das Horace?
Warum trägt er solch
dunkle Kleidung?"
1653,@1312,"Sammelt und bringt
Knochenpuder von den
Knochenverfolgern."
1654,@1312,"Schlagt sie Stücke.
Ganz einfach, oder?"
1655,@1312,"Es ist Ronde.
Zerstört ihn."
1656,Ronde,"Wer ist da?!
Wer hat mich beschworen?!"
1657,@1312,"Wird das nicht aus
der Situation klar?"
1658,@1656,"Okay! Ich werde Euer Herz
herausreißen und zerquetschen!"
1659,@1312,"Das ...
klingt ...
gut."
1660,@1656,"Arghh!
Arrogante Göre!"
1661,@1312,"Das Beschwörungstor
schließt sich nicht.
Das ist knifflig ... Hmm ..."
1662,Knochenspäher,"Ah ...
Ziel ..."
1663,@1662,"Töten ...
..."
1664,@1312,"Für Skelette sind
sie ganz schön wortgewandt."
1665,@1662,"Ich ...
werde Euch
abschlachten ..."
1666,@1312,"Das wäre cooler, wenn
ich es zu einem Gegner
sagen würde, den ich schlagen kann ..."
1667,Ancelotti,"Wir müssen ein paar von diesen
Moor-Stakato-Sklaven erledigen."
1668,@1667,"Sie sind die
niedrigste Klasse innerhalb der
Zyrnna-Gruppe."
1669,@1667,"Sie sind auch ihre
wichtigste Grundlage."
1670,@1667,"Tretet im richtigen
Augenblick zurück!
Ihr Gegenangriff wird bald kommen!"
1671,@1290,"Keuch!
W-Wir leben! Ahh ..."
1954,@1667,Wir müssen ein paar von diesen Moor-Stakato-Sklaven erledigen.
1955,@1667,Sie sind die niedrigste Klasse innerhalb der Zyrnna-Gruppe.
1956,@1667,Sie sind auch ihre wichtigste Grundlage.
1957,@636,Warnung! Eindringlinge! Alarm!
1958,@636,Wir. Werden. Unsere. Gruppe. Beschützen.
1959,@638,Gruppe wird angegriffen.
1960,@1667,Tretet im richtigen Augenblick zurück! Ihr Gegenangriff wird bald kommen!
1961,@638,"Ich bin Zyrnna, die Moorkönigin!"
1962,@638,Das ist unser Land! Ihr seid der Eindringling!
1963,@638,Ich werde Euch nicht am Leben lassen!
1964,@1312,Sammle reichlich Dunkle Essenz.
1965,@646,Ihr beleidigt mich?! Ich werde Euren Tod sehr schmerzvoll machen!
1966,@1312,Kein schneller ... Tod für Euch ...
1967,@1312,So etwas ist meine Spezialität!
1968,@646,Lauft! So schnell Ihr könnt! Ich bin wütend!
1969,@1312,@653
1970,@646,Wahh! Lasst mich alleine!!!
1971,@655,Uff ...
1972,@655,Mich zu rufen ...
1973,@1312,Diese Nebenwirkung ist lästig.
1974,@655,Ich ... Will ... Euch ...
1975,@655,Hungrig ...
1976,@1312,Die Begierden der Toten sind besonders gefährlich.
1977,@661,Dieser Fluch ist ... fast wie ...
1978,@661,Süß ... So süß!!!
1979,@1312,"Mein Fluch schenkt Vergnügen, nicht Schmerz."
1980,@1312,"Den dunklen Wesen zu widerstehen, wird besonders schwierig."
1981,@661,Ich kann nicht aufhören! Ihr! Euch verschlinge ich am Stück!
1982,@1312,Das scheint physikalisch unmöglich...
1983,@1312,"Wenn alle hier sind, lasst uns anfangen."
1984,@1662,Ziel ... Töten ...
1985,@1312,Für Skelette sind sie ganz schön wortgewandt.
1986,@1312,@1655
1987,@1656,@1656
1988,@1312,@1657
1989,@1656,@1658
1990,@1312,@1659
1991,@1656,@1660
1992,Horrornebel-Schnitter,Ihr seid verabscheuungswürdig! Seid Ihr ein Gehilfe Einhasads?
1993,@1992,Ich werde dieses abscheuliche Feuer zerstören!
1994,Schreckensnebel-Schnitter,Zerstört es! Zerstört das Feuer!
1995,@2309,Ich kann die Dunkle Energie bis hierhin spüren!
1996,@2309,Seid Ihr in Ordnung?
1997,@1994,Dass Ihr mit diesem Gehilfen Einhasads unter einer Decke steckt! Ich bestrafe Euch!
1998,@2289,"Helft mir, miau! Ich werde angegriffen, miau!"
1999,@2289,Ich werde mich gut verstecken.
2000,@2289,Diese Typen sind wirklich bösartig!
2001,@2289,Passt auf den Großen auf!
2002,@2289,"Das wird kein Ende nehmen,"
2003,@2289,"wenn wir nicht den Großen erledigen! Holt Ihn Euch, miau!"
2004,@1290,"Ich denke, ich werde auch mal da drüben nachsehen!"
2005,@1290,"Keuch! Ich wäre tot, wenn ich vorgegangen wäre!"
2006,Sumpfghul,"Wie könnt Ihr es wagen, meine Pause zu unterbrechen?!"
2007,@1290,Keuch! G-Gruselig!
2008,@1290,Ich werde danach suchen! Noch eine kleine Weile!
2009,@2387,Wir müssen uns auch um die Kerle da drüben kümmern!
2010,@2387,Bringe ich die Angst in Euren törichten Herzen zum Klingen?
2011,@2387,"Ich werde sichergehen, dass Ihr verschwindet und nicht wiederkommt!"
2012,@2294,"Sie sind noch in der Nähe! Seht nochmal nach, miau!"
2013,@2294,Pssst! Das Zeug von dem Großen scheint das Beste zu sein!
2014,@2294,Den da! Holt mir den da!
2015,@1667,@1954
2016,@1667,@1955
2017,@1667,@1956
2018,@1312,@1964
2019,@1312,Es werden mehr Dunkle Essenzen benötigt.
2020,@655,@1971
2021,@655,@1972
2022,@1312,@1973
2023,@655,@1974
2024,@655,@1975
2025,@1312,@1976
2026,@1312,@1983
2027,@1662,@1984
2028,@1312,@1985
2029,@1992,@1992
2030,@1992,@1993
2031,@2289,@1998
2032,@2289,@1999
2033,@2289,@2000
2034,@1290,@2004
2035,@1290,@2005
2036,@2387,@2009
2037,@2294,@2012
677,Vague,"Uff!
Ich möchte keine
ekligen Spinnen jagen!"
1311,@677,"Ich jagte gerade
einen fetten Hasen,
als plötzlich eine Spinne aus dem Nichts auftauchte!"
678,@160,"Tanor und die
Ol Mahum sind seit
Generationen verstritten."
679,@160,"Vor Kurzem ist ein
Krieg zwischen ihnen
ausgebrochen."
680,@160,"Tanor stand kurz vor
dem Sieg, doch dann
erhielt Ol Mahum
Unterstützung"
681,@160,"durch die Dunkle
Bruderschaft, und
der Krieg zog sich hin."
682,@160,"Der Krieg wird
Dunkle Energie
erzeugen, die Beleth"
683,@160,"sicher für sich
beanspruchen wird."
684,@160,"Ihr seht, warum die
Dunkle Bruderschaft
nicht will, dass dieser Krieg endet."
685,@160,"Wir müssen diesen
Krieg beenden, indem
Tanor siegreich ist."
690,Tanor-Ritterrekrut,Hier drüben!!!
691,@431,"Lasst mich
den Häuptling treffen.
Ich möchte keinen Ärger."
692,@690,"Wozu will ein
todgeweihter Narr
wie Ihr den Häuptling treffen?"
693,@431,"Haha, wie nett! Das
macht Tanor so
großartig!"
694,@690,"Pfui!
Geht zur Hölle! Sterbt!"
1857,@690,Lasst die Bestien los!
695,Durzel,"Tanor macht keinen
großen Unterschied
zwischen Freunden und Feinden."
696,@695,"Das heißt,
solange Ihr kein
Ol Mahum seid."
697,@695,"Die Verhandlungen
sind einfach! Ihr
müsst diese Typen einfach besiegen!"
698,Tanor-Soldat,"Wer ist da?! Wenn
wir Euch erwischen,
verbrennen wir Euch bei lebendigem Leib!"
699,@431,"Wie cool ist das? 
Diese Typen machen
sich keine Mühe, die Feuer zu löschen!"
700,@160,"Wenn der Häuptling
Hardins Angebot
ablehnt ..."
701,@160,"Ich will nicht mal
daran denken, was
den Tanor als Nächstes passiert ..."
702,Tanor-Häuptling,"Habt Ihr geglaubt,
ich würde einer so
unverschämten Bitte zustimmen?!"
703,@702,"Tötet
sie alle!"
704,@431,"Ja, ich weiß.
Tanor!
Los, leistet nur Widerstand."
705,@702,"Seht nicht auf
Tanor herab!"
706,@431,"Natürlich nicht.
Wenn ich das täte,
hätte ich Euch schon getötet."
707,@702,IHR!!!
708,Tanor-Priester,"Wie könnt Ihr es
wagen, den Häuptling
anzugreifen?! Sagt Euren Leben Lebwohl!"
709,@695,"Wartet!
Wir sind nur hier,
um zu verhandeln!"
710,@690,"Wir müssen jeden
töten, der unseren
Häuptling angreift!"
711,@695,"Wie erwartet!
Klassische Tanor
Verhandlungstaktik!"
712,@431,"Oh tapfere Tanor.
Wir haben einen
gemeinsamen Feind!"
713,@431,"Ist Euch bewusst,
dass die Dunkle
Bruderschaft den Ol Mahum half?"
714,@702,"Hmm ...
Die Dunkle Bruderschaft?"
715,@695,"So, so. Wir haben
viel zu besprechen."
716,@695,"Was machen all diese
Tanor? Sind sie
gekommen, um uns zu verabschieden?"
1351,Gruppe des Stammesführers,"Sie sind es!
Tötet! Tötet sie!"
1352,@695,"Oh nein! Die Gegenseite!
Seid vorsichtig!"
717,Stammesführer Kankoon,"Der Häuptling hat Unrecht!
Ihr habt nicht das Recht,
zu verhandeln."
718,@1351,"Wir werden Euch zerstören,
im Auftrag von
Häuptling Kankoon!"
719,@717,"Wir reißen Euch in
Stücke, genau wie
die Ol Mahum!!!"
720,@717,"Wir töten
unsere Feinde immer!"
721,@717,"Das ist die Art der
Tanor!"
722,@717,"Was plant Ihr mit 
dem Häuptling?!"
723,@717,"Warum habt Ihr das
Relikt der Tanor gestohlen?"
724,@695,"Der Häuptling hat
zugestimmt, mit uns
zu kooperieren! Schhht!"
725,@717,"Ihr seid Feinde!
Keine Freunde!"
1858,@717,"Ein würdiger Gegner!
Ich bringe meine Waffe mit!"
726,@160,"Hardin wollte das
Relikt der Tanor
schon immer."
727,@160,"Er hat gesagt, man
muss das Vertrauen
des Tanor-Häuptlings"
728,@160,"verdienen, um diese
Macht zu erhalten.
Anscheinend war er erfolgreich."
729,@229,Wer ist das?!
730,@229,"Wie könnt Ihr es wagen,
Hand an die Subjekte
legen zu wollen!"
731,@229,"Ihr werdet für diese
dummen Taten
mit Euren Leben bezahlen!"
732,Borys,"Bitte ...
Ich hoffe, es geht ihnen gut ..."
734,@732,"Hey!
Ich bin es, Borys!
Euer Freund!"
735,Necross,"Ha! Denkt Ihr, 
sie werden Euch
erkennen?"
736,@735,"Magie ist nicht
so schwach."
737,@732,Hey! Dunkle Bruderschaft!
738,@735,"Hervorragend! Diese Wut!
Die Dunkle Energie!"
739,@735,"Lasst Eurem Hass
freien Lauf! Wundervoll! Hahaha!"
742,@160,"Findet Durzel.
Er kommt und geht,
wie es ihm passt, aber ich mache mir nun Sorgen um ihn."
743,@695,"Nein! Wir sind 
knapp zu spät!
Seid vorsichtig!"
1409,Häuptling Alarac,"Ich bin wieder da!
Sterbt, Ihr
Tanor-Doppelgänger!"
744,@695,"Schnell!
Zerstört den Seelenstein!"
745,@695,"Die Ol Mahum werden
bald hier sein!"
1422,Ol B'Khan,@604
1423,@1422,"Hm? Wer ist das?
Machen sie gemeinsame Sache mit Tanor?"
1424,Ol Mahum-Vorhut,"Wir kümmern uns darum, Ol B'Khan, Sir!"
1425,@1422,"Was ist los?! Könnt Ihr nicht einen
einzelnen Quälgeist erledigen?!"
1426,@1422,"Wir kommen zu spät,
um Tanor zu jagen!
Hört mit dem Unsinn auf!"
1427,@1422,"Geht!
Ich töte Euch persönlich, wenn
Ihr damit nicht klarkommt!"
1428,Ol Mahum-Stürmer,"Oh nein! Tötet sie!
Ol B'Khan ist wütend!"
1429,@1428,Argh! Sterbt!
1434,@1422,"Gar nicht mal so übel.
Wer hat Euch geschickt?"
1435,@1422,"Wie könnt Ihr es wagen,
gegen mich kämpfen zu wollen."
1436,@1422,"Tanor oder nicht,
das macht keinen Unterschied."
1437,@1422,"Ich töte Euch und
trinke Ale aus Eurem Schädel!"
1438,Bartum,"Tartan da drüben
guckt weg.
Das ist unsere Chance! Beeilen wir uns!"
1439,Tartan,"Wer ist das?!
Hört auf zu jammern!
Ihr seid zu nichts zu gebrauchen!"
1440,@1439,"Argh!
Ich kann mich nicht bewegen!"
1441,Tartans Scherge,Tartan?!
1693,@1439,"Sie benutzen irgendeinen Trick!
Seid vorsichtig!"
1694,@1441,Beschützt Tartan!
1695,@1438,"Schnell!
Vernichtet die Schergen!"
1696,@1439,"Oh nein!
Lasst meine
Schergen am Leben!"
1442,@1438,Argh!
1697,@1439,Ich reiße Euch die Kehle mit meinen Zähnen raus!
1698,@1438,"D-Dass er den
Zauber gebrochen hat! Argh!"
1699,@1439,"Ihr seid der Verbrecher!
Verdammter Fanatiker!"
1700,@1439,"Verdammt ...
Ihr!
Warum ..."
1443,@1438,"Wir haben sehr
nützliche Informationen
von den Ol Mahum bekommen."
1444,Thaartan,"Hey!
Wer hat diesen
Wagen hier stehenlassen?"
1445,@1444,"Arghh! Was?!
Wer ist da?
Was macht Ihr da?!"
1446,Thaartans Scherge,"Thaartan,
was ist los?!"
1701,@1438,"Keine Gnade
für Eindringlinge!"
1702,@1446,"Thaartan wurde
angegriffen!"
1703,@1444,"Ah! Wie peinlich! Hier drüben!
Lasst mich frei und wir können reden!"
1704,@1438,Reden bringt nichts!
1705,@1444,"Was sagt Ihr da?!
Hey! Hey!
Lasst mich frei!"
1447,@1444,"Ihr verdammtes
Ungeziefer!
Schneller!"
1706,Leutnant Thartos,Thaartan!
1707,@1444,"Ich wurde von Magie getroffen!
Ich kann mich nicht bewegen!"
1708,@1706,"Ihr seid jämmerlich,
es mit so einem schmutzigen Trick zu versuchen!"
1709,@1706,"Rettet
Thaartan!
Alle zum Angriff!"
1710,@1444,"Verbrecher!
Ich bin unschuldig!
Das ist lächerlich!"
1448,@1438,"Wir müssen
abpassen, wann
Tutan alleine draußen ist. Lasst uns gehen."
1449,Tutan,"Ihr wirkt verdächtig!
Was habt Ihr hier
zu suchen?"
1450,@1449,Au! Ein Fesselzauber?
1451,@1449,"Wir werden angegriffen!
Schnappt Euch den
in den dunklen Klamotten!"
1711,@1438,"Sie versuchen, meine
Konzentration zu stören!
Ich überlasse Euch die Verteidigung."
1452,Thartos,"Tutan
wurde von einem Zauber erledigt?"
1712,@1452,"Ihr sollt auch auf den Geschmack kommen!
Wie könnt Ihr Tutan das antun?!"
1713,@1438,"Oh nein!
Mit dem Fluch eines Schamanen ist
schwer klarzukommen!"
2050,Ashley,Erlegt die Schwarzen Leoparden
2051,@2050,und legt den Köder aus.
2052,@2050,Wir wollen mit dem Köder nicht irgendetwas Seltsames fangen.
2053,@2050,Habt Ihr den Köder ausgelegt? Ist Sharon aufgetaucht?
2054,@2050,Es gibt ein Schwarzes Leopardenweibchen namens Sharon.
2055,@2050,Wir müssen Sharon fangen!
2056,@2050,Ist Sharon aufgetaucht?
2057,@2050,"Ihr müsst sie fangen, okay?"
2058,@2050,"Wenn Ihr den Köder auslegt, werden sie sich alle sofort sammeln."
2059,@2050,"Wenn Ihr es mit mehreren auf einmal aufnehmen könnt, versucht es."
2060,@2050,@2057
2061,@1438,Das sollte genügen.
2062,@1438,Gehen wir und fangen Tartan!
2063,@1439,Wer ist da? Was ist hier für eine Unruhe?!
2064,@1438,"Ihr müsst zuerst Tartans Schergen erledigen, wenn Ihr ihn fangen wollt."
2065,@1439,Wer hat Euch geschickt? Um Euch kümmere ich mich selbst!
2066,@1438,Gut gemacht! Erledigt Tartan!
2067,@1438,Wir haben Thaartan aufgespürt.
2068,@1444,"Hm? Wieder da, Priester?"
2069,@1438,Thaartan! Kommt!
2070,@1444,"Ich hab Euch schon oft gesagt, dass Ihr alles falsch verstanden habt!"
2071,@1438,"Sagt das Maphr, wenn Ihr sie seht!"
2072,@1444,Ihr seid sowas von ohne Worte!
2073,@1444,"Da uns Worte nicht weiter bringen, lasse ich jetzt meine Fäuste sprechen!"
2074,@1438,Ha! Endlich zeigt Ihr Euer wahres Gesicht!
2075,@1444,Ich hab's satt! Verschwindet endlich.
2076,@1444,Idiot! Das bin nicht ich!
2077,@1438,Tutan ist von Schergen umgeben! Wir kümmern uns zuerst um sie.
2078,@1449,Hm? Was ist das für ein Zauber?
2079,@1438,Tutan! Ihr seid festgenommen!
2080,@1449,"Ihr schon wieder! Ich werde dafür sorgen, dass Ihr Tanor nie wieder belästigt!"
2081,@1449,"Verdammt, ein Schwachkopf mit Überzeugung!"
2082,@1909,Ah! Der Rote Trüffel ist da drüben! Wir müssen ihn uns schnappen!
2083,@1909,Oh nein! Geht es Euch gut? Diese Giftigen Spinnen sind gefährlich!
2084,@1909,"Achtet darauf, was hinter Euch geschieht!"
2085,@1909,Höheres Risiko verschafft bessere Zutaten!
2086,@1909,Lasst uns etwas gieriger sein!
2087,@1667,Wir haben Ol B'Khan gefunden! Schnell!
2088,@1422,Hm? Wer ist dieser Typ? Steckt er mit Tanor unter einer Decke?
2089,@1424,@1424
2090,@1422,Dämliche Vorhut!
2091,@1422,"Los geht's, Stürmer! Ich gehe voran!"
2092,@1428,"Ja, Sir, Ol B'Khan! Raaaaarrr!"
2093,@2318,"Habt Ihr vielleicht Mitchell gesehen? Ich dachte, ich hätte etwas gesehen!"
2094,@229,Wer seid Ihr? Was macht Ihr hier?
2095,@2318,"Oh, oh, wir wurden erwischt! Jeder ist auf sich gestellt!"
2096,Ol Mahum-General,Wo sind die Offiziere! Sie lassen nach!
2097,@2096,Habt Ihr mit diesem Typen hier gespielt?
2098,@2318,Woah! Was macht der Kerl hier?!
2099,@2437,"Ihr müsst lernen, wann man aufhört!"
2100,@2437,"Was hat es für einen Sinn, wenn Ihr sterbt?"
2101,Ol Mahum-Kommandant,Jemand sorgt für eine Störung!
2102,@2101,Verhindert ihre Flucht!
2103,Ol Mahum-Befehlsoffizier,Hey! Hey! Schwachkopf! Muss ich einschreiten?
2104,@2103,Umzingelt sie! Greift sie von hinten an!
2105,@2050,@2058
2106,@2050,@2058
2107,@1438,Seht um den Wagen!
2108,@1438,"Keine Zeit zum Plaudern. Wenn Euch jemand in die Quere kommt, tötet ihn!"
2109,@690,Wer ist da? Haut ab!
2110,@1438,Wir haben Anzeichen für Echte Waren gefunden!
2111,Tanor-Späher,Wofür sind diese ganzen Kisten? Wer seid Ihr?
2112,@1438,"Hier hört es für Euch auf, Ihr Verbrecher!"
2113,@2111,"Wovon redet Ihr? Raus hier, Gesindel!"
2114,@1438,Zögert nicht! Angriff!
2115,Tanor-Schamane,Feinde gesichtet! Wir werden angegriffen!
2116,@1909,@2082
2117,@1909,@2083
2118,@1909,@2084
2119,@1667,Ol B'Khans Schergen! Da drüben!
2120,@1424,"Nun gut! Dann wollen wir mal unser heutiges Soll erfüllen, okay?"
2121,@1424,Der da gehört mir!
2122,@2318,@2093
2123,@229,@2094
2124,@2318,"Oh, oh, wir wurden erwischt! Jeder ist auf sich gestellt!"
2125,@2437,@2099
2126,@2437,@2100
2127,@2101,@2101
2128,@2101,@2102
746,@160,"So viele starben einen
ungerechten Tod
auf diesem Land."
747,@160,"Einer war unter
ihnen, der nicht
fallen wollte, und ein Geschäft mit dem Dämonen machte."
748,@160,"Als er noch Mensch
war, nannte man
ihn Guillotine ..."
749,@160,"Einmal wiederbelebt,
wurde er schlimmer
als jeder Dämon."
750,@160,"Wie erwartet!
Es ist die
Schwarze Weide! Seid vorsichtig!"
751,Murmur,"Wer wagt es,
meinen Schlaf zu stören?"
752,@160,"Normalerweise ist die
Schwarze Weide
nicht hier!"
753,Mandragora,Schriek!!!
754,@186,"Argh! Was ist das 
für ein Lärm?! Mein
Trommelfell platzt!"
755,@186,"Hä ...? Der Lärm erregt
Aufmerksamkeit!"
756,@431,"Seid vorsichtig!
Die Untoten
kommen!"
757,Rachsüchtiger Killer,"Auch Ihr werdet
umsonst sterben,
genau wie ich!"
758,@1597,"Ach je! Es war kein
normaler Baum, es
war eine Weide! Seid vorsichtig!"
759,@1597,"Sie kommen!
Wir müssen das Feuer bewachen!"
760,@337,"Ich bin überrascht,
Euch hier zu sehen,
Hardin."
761,Hauptmann Mania,".. Ist er das?
Der, der uns plagt?"
762,@431,"Ihr Sprösslinge der
Dunkelheit macht
seltsame Sachen."
763,@431,"Denkt Ihr wirklich,
mit Fertigkeiten
wie den Euren könnt Ihr etwas tun?"
764,@337,"Hauptmann Mania,
ich überlasse Euch
diesen Kauz. Euer Fürst ruft."
765,@761,"Ihr könnt das Kommen
unseres Fürsten
nicht verhindern!"
766,@431,"Was? Ist er zu einer
Art Gott geworden?
Ihr seid nur Scherge eines Dämonen!"
767,@761,Seid still!
768,Nerkas-Nekromant,"Achtet auf Eure Hand
erbärmlicher Schuft!"
769,@1597,"Schht! Hier lang!
Jetzt zu den Treppen."
770,Guillotine des Todes,"Das Siegel wird
bald gelöst werden."
771,@770,"Bringt mir
ihre Köpfe!"
772,@1597,"Das ist gefährlich!
Selbst für einen
mächtigen Zauberer wie Euch, Hardin!"
773,@1597,"Er war es, der
die uralten Helden
bekämpfte und versiegelte!"
774,@1597,"Da! Die Zerfallene Festung!
Da ist eine 
Barriere!"
775,@431,Macht Euch bereit! Eins!
776,@431,Zwei!
777,@431,Drei!
778,@431,"Volle Kraft voraus!
Nehmt die Festung
wieder ein!"
779,@1597,"Das Feuer ist
beschädigt. Glaubt
Ihr, das Feuer wird durchhalten?"
780,@431,"Er sollte noch einen
Moment halten! 
Lauft schnell!"
781,@186,"Die Energie des
Todes lässt
mir die Haare zu Berge stehen!"
782,@186,"Schatz hin oder her,
es ist wichtiger,
dass wir überleben!"
783,@186,"Oh ... Die Untoten
kommen!!!
H-Haltet sie auf!"
784,@186,"Miau! Rettet mich!
Wahhh!!!"
785,@186,"Sie kommen wieder!
Wahh!"
786,@431,"Die Armee des Todes
ist hier!!!"
787,@431,"Guillotine mag zwar
nicht erscheinen
können, aber seine Armee ganz bestimmt! Schützt das Feuer!"
788,@186,I-Ich helfe auch!
789,@770,"Eure Bemühungen
sind vergeblich! 
Soldaten! Bringt mir ihre Köpfe!"
790,@770,"Wir dekorieren mit
ihnen die Banner.
Wir werden meine Rückkehr kundtun!"
791,@1597,Seid vorsichtig!!!
792,@1597,"Hardin ...! W-wir
können nicht länger
durchhalten ...!"
793,@431,"Wenn wir fallen,
ist Giran dem
Untergang geweiht! Bleibt standhaft! Haltet durch!"
1674,@431,"Haltet nur noch
10 Sekunden durch!
So als hinge Euer Leben davon ab!"
1675,@770,"Verdammt!
Was macht Ihr da?!
Macht das Feuer aus!"
1855,Roy,"N-Nicht anfassen ...
Her damit ... Der
Karawanenanführer wird erzürnt sein."
2209,Neville,Etwas umgibt mich!
2210,@2209,"Meine Güte! Ich dachte, wenn ich es nicht berühre, greift es mich nicht an!"
2211,@2209,Wer ist das? Die sehen gefährlich aus!
2212,Schreckensschemen,Arghh ...
2213,@2209,Ah! Verdammt! Ich hätte nicht herkommen sollen!
2214,@2209,Hier lang! Ich hab ein schlechtes Gefühl bei der Sache!
2215,@2209,Argh! Wieder da? Ich werde wahnsinnig! Helft mir!
2216,@2209,"D-Der da ist ein bisschen größer, nicht? Er sieht anders aus als die anderen!"
2217,Unredlicher Verderbensdiener,Hehehehe ...
2218,@2209,H-Habt Ihr das gehört? Er lacht. Uff ... Mir gefällt das nicht!
2219,Yumaeri,Es sollten viele Dicors des Kummers um die Blume der Traurigkeit zu finden sein.
2220,@2219,"Eliminiert alle Dicor, die Euch gefährlich werden könnten."
2221,@2219,Da! Ich sehe die Blume der Traurigkeit!
2222,@2219,"Beschützt mich, während ich sie pflücke."
2223,@2219,Woah! Hilfe!!!
2224,@2219,T-Tötet den Mandragora!
2225,@2219,"Eine so große Dicor ist mir neu! Seid Ihr sicher, dass Ihr sie besiegen könnt?!"
2226,Carmen,Besiegt die Dicor der Verzweiflung.
2227,@2226,Wartet.
2228,@2226,Irgendetwas stimmt nicht.
2229,@2226,Die Dicor wurde von einer seltsamen Energie verdorben.
2230,@2226,Ich suche nach der Quelle.
2231,@2226,Gefunden! Die Energie kommt von diesem seltsamen Posten.
2232,Dryed,"So, so ... Ein Gast!"
