Id,Name,ControlText
93101,Jemandes Spur,@61301
93102,@93101,@61301
93103,@93101,@61301
93104,@93101,@61301
93105,@93101,@61301
93201,Tanor-Vorratskistenfeuer,
93301,@93201,
93401,@93201,
93501,Hardin und Häuptling im Gespräch,
93601,@90601,@10901
93701,@90601,@10901
93801,"Stahlkäfig, der Tanor festhielt",
93901,@93801,
94001,@93801,
94101,@90501,
94201,@90501,
94301,Brennendes Lagerhaus,
100101,Blume der Qual,Blutroten Strauß entnehmen ...
100102,@100101,@100101
100103,@100101,@100101
100104,@100101,@100101
100105,@100101,@100101
100106,@100101,@100101
100107,@100101,@100101
100108,@100101,@100101
100109,@100101,@100101
100110,@100101,@100101
100111,@100101,@100101
100112,@100101,@100101
100113,@100101,@100101
100114,@100101,@100101
100201,Verdächtiger Baum,Verdächtigen Baum untersuchen ...
100301,Ehrenmal,Blumen schenken ...
100401,Ätzendes Unkraut,Unkraut rupfen ...
100402,@100401,@100401
100403,@100401,@100401
100404,@100401,@100401
100405,@100401,@100401
100406,@100401,@100401
100407,@100401,@100401
100501,Wilder Mandragora,Mandragora entnehmen ...
100502,@100501,@100501
100503,@100501,@100501
100504,@100501,@100501
100505,@100501,@100501
100506,@100501,@100501
100507,@100501,@100501
100508,@100501,@100501
100509,@100501,@100501
100510,@100501,@100501
100511,@100501,@100501
100512,@100501,@100501
100513,@100501,@100501
100514,@100501,@100501
100515,@100501,@100501
100601,Riesiger Wilder Mandragora,Riesigen Mandragora entnehmen ...
100701,Blutiges Gras,Leuchtend rotes Gras entnehmen ...
100702,@100701,@100701
100703,@100701,@100701
100704,@100701,@100701
100705,@100701,@100701
100706,@100701,@100701
100707,@100701,@100701
100708,@100701,@100701
100709,@100701,@100701
100801,Ausgrabungsspuren,Spuren untersuchen ...
100901,Schlafende Weide,
100902,@100901,
100903,@100901,
100904,@100901,
101001,Einhasads Feuer,Grausames Altmaterial verbrennen ...
101101,Seelenstein,Seelenstein zerstören ...
101201,@101101,@101101
101301,@101101,@101101
101401,Kraut,@34501
101402,@101401,@34501
101403,@101401,@34501
101404,@101401,@34501
101405,@101401,@34501
101406,@101401,@34501
101407,@101401,@34501
101408,@101401,@34501
101409,@101401,@34501
101410,@101401,@34501
101411,@101401,@34501
101412,@101401,@34501
101501,@101001,@101001
101601,Fallengelassene Kleidung,@10601
101701,@101001,@101001
101801,@101001,@101001
101901,@12001,@12001
102001,@101001,@101001
102101,Einhasads Barriere,
102102,@102101,
102103,@102101,
102104,@102101,
102201,@101101,Reagenz auf Seelenstein sprühen ...
102301,@101101,@102201
102401,Wiederbelebungskreis,
102501,Toter Händler,
102502,@102501,
102503,@102501,
102504,@102501,
102505,@102501,
102601,@21001,@21001
102701,@101001,@101001
102801,@102101,
102802,@102101,
102803,@102101,
102804,@102101,
102805,@102101,
102806,@102101,
102901,Roys Buch,Um das Buch kümmern ...
103102,Guillotine Levelzeile,
103201,Guillotine_Verbrenner,
103301,Guillotine_Dämonischer Beschwörungskreis,
103302,@103301,
103303,@103301,
103304,@103301,
103401,Guillotine_Zauberkreis der Seelensteinzerstörung,
103501,@12001,@12001
103601,Anzeige der Zerstörung des Guillotine-Seelensteins,
110101,Blaue Leuchtpflanze,Blaue Manapflanze entnehmen ...
110102,@110101,Pflanze entnehmen ...
110103,@110101,@110102
110104,@110101,@110102
110105,@110101,@110102
110106,@110101,@110102
110107,@110101,@110102
110108,@110101,@110102
110201,Heilpflanze,@34501
110202,@110201,@34501
110203,@110201,@34501
110204,@110201,@34501
110205,@110201,@34501
110206,@110201,@34501
110207,@110201,@34501
110208,@110201,@34501
110209,@110201,@34501
110210,@110201,@34501
111201,Sachen,Nach Spuren von Alices Bruder suchen ...
111202,@111201,@111201
111203,@111201,@111201
111204,@111201,@111201
111205,@111201,@111201
111206,@111201,@111201
111207,@111201,@111201
111208,@111201,@111201
111209,@111201,@111201
111210,@111201,@111201
111211,@111201,@111201
111212,@111201,@111201
111213,@111201,@111201
111214,@111201,@111201
111301,Moos auf Statue,Moos entnehmen ...
111501,@12001,Teleportieren ...
111601,Mysteriöse Kiste,@20601
111701,Dokumente,Elfen-Aufzeichnungen untersuchen ...
111801,Evas Elixier,Evas Elixier aufnehmen ...
111901,@111601,@20601
112001,@2040,@2040
112002,@2040,@2040
112003,@2040,@2040
112004,@2040,@2040
112005,@2040,@2040
112006,@2040,@2040
112007,@2040,@2040
112008,@2040,@2040
112009,@2040,@2040
112010,@2040,@2040
112011,@2040,@2040
112012,@2040,@2040
112013,@2040,@2040
112014,@2040,@2040
112101,Holz des Baumelfs,Energie in einen Baum geben ...
112301,Karawanen-Vorratskiste,@20601
112401,Tribut der Fürsten,Tribut der Fürsten nehmen ...
112501,Hindernis,
112502,@112501,
112503,@112501,
112504,@112501,
112505,@112501,
112506,@112501,
112507,@112501,
112508,@112501,
112509,@112501,
112510,@112501,
112511,@112501,
112512,@112501,
112513,@112501,
112514,@112501,
112515,@112501,
112516,@112501,
112517,@112501,
112518,@112501,
112519,@112501,
112520,@112501,
112521,@112501,
112522,@112501,
112523,@112501,
112524,@112501,
112525,@112501,
112526,@112501,
112527,@112501,
112601,Echsenmensch-Stahlkäfig,@10901
112603,@112601,@10901
112701,Wyrm-Ei,Heimlich Ei vom Wyrm klauen ...
112702,@112701,@112701
112703,@112701,@112701
112704,@112701,@112701
112705,@112701,@112701
112706,@112701,@112701
112707,@112701,@112701
112708,@112701,@112701
112801,Besitzerloser Umhang,Gefallenen Umhang untersuchen ...
113001,Geplünderte Waren,@20601
113101,Getreide,Getreide ernten ...
113102,@113101,@113101
113103,@113101,@113101
113104,@113101,@113101
113105,@113101,@113101
113106,@113101,@113101
113201,Sandblumen-Unkraut,Sandpflanze entnehmen ...
113202,@113201,@113201
113203,@113201,@113201
113204,@113201,@113201
113205,@113201,@113201
113206,@113201,@113201
113207,@113201,@113201
113208,@113201,@113201
113301,Versteinerter Elf,Kameraden aufwecken ...
113401,@113301,@113301
113501,@113301,@113301
113601,Bergsturz,
113602,@113601,
113603,@113601,
113701,@12001,@12001
113801,@100201,Baum untersuchen ...
113901,@100201,@113801
114001,@100201,@113801
114101,Blutkönigin,
114201,Dämonisches Schreiben,Holen ...
114301,Verwaltungsdokument,Dokument suchen ...
114401,@114301,@114301
114501,@114301,@114301
114601,@114301,@114301
114701,@64501,
114801,Krämer Pans Käfig,@10901
114901,Gefangene Kanzlergruppe,
115001,@13101,
115101,Flacher Pilz,Flachen Pilz entnehmen ...
115201,@115101,@115101
115301,@115101,@115101
115401,@115101,@115101
115501,@115101,@115101
115601,Gefallener Balu,
115602,Gefallener Bewacher,
115603,@115602,
115604,@115602,
115605,@115602,
115701,Theodore-Teleportationskreis,
115801,@111701,@111701
115901,@111701,@111701
116001,@12001,@12001
116101,Kniender Alexander,
116201,@116101,
116301,@116101,
116401,Gefallener Schwarzrauch-Alexander,
116501,Gefallener Mutant Alexander,
116601,Kniender Abelino,
116701,@12001,@12001
120101,@20101,Inventar öffnen ...
120201,Weggeworfene Waffe,Waffe überprüfen ...
120301,Weggeworfener Umhang,@10601
120401,Erste-Hilfe-Kasten,Kisteninhalt durchwühlen ...
120501,Archäologen-Rucksack,@120101
120601,Archäologen-Umhang,@10601
120701,@120501,@120101
120801,Archäologen-Leiche,Leiche einäschern ...
120802,@120801,@120801
120803,@120801,@120801
120901,Geplünderte Waren,Objektstapel untersuchen ...
121001,Annas Käfig,@55101
121101,Isaacs Käfig,@55101
121201,Hughs Käfig,@55101
121301,@12001,
121401,Lyles Leiche,Lyles Fangzahn herausnehmen ...
121501,Ol Mahum-Waren,@20201
121502,@121501,@20201
121601,Brei des Herbalisten,"Probieren, ob essbar ..."
121701,@110201,@34501
121702,@110201,@34501
121703,@110201,@34501
121704,@110201,@34501
121705,@110201,@34501
121706,@110201,@34501
121707,@110201,@34501
121708,@110201,@34501
121709,@110201,@34501
121710,@110201,@34501
121711,@110201,@34501
121903,Erste-Hilfe-Kraut,@34501
121904,@121903,@34501
121905,@121903,@34501
121906,@121903,@34501
121907,@121903,@34501
121908,@121903,@34501
121911,@121903,@34501
122001,Fragmentierte Tafel,Tafelfragment zuordnen ...
122101,Gnosis' Leiche,Leiche einäschern ...
122201,Gnosis' Tafel,Tafel abpausen ...
122301,Riesentafel,@122201
122302,@122301,@122201
122303,@122301,@122201
122304,@122301,@122201
122306,@122301,@122201
122307,@122301,@122201
122308,@122301,@122201
122309,@122301,@122201
122310,@122301,@122201
122311,@122301,@122201
122312,@122301,@122201
122313,@122301,@122201
122314,@122301,@122201
122315,@122301,@122201
122316,@122301,@122201
122401,@110101,Pflanzenprobe entnehmen ...
122402,@110101,@122401
122403,@110101,@122401
122404,@110101,@122401
122405,@110101,@122401
122406,@110101,@122401
122407,@110101,@122401
122408,@110101,@122401
122409,@110101,@122401
122410,@110101,@122401
122411,@110101,@122401
122501,Wildblume,Blume pflücken ...
122502,@122501,@122501
122504,@122501,@122501
122506,@122501,@122501
122507,@122501,@122501
122508,@122501,@122501
122601,@21801,@122101
122602,@21801,@122101
122603,@21801,@122101
122604,@21801,@122101
122701,Bewachergrab,Für die Verstorbenen beten ...
122801,Händlertasche,@120101
122901,@122801,@120101
123001,@122301,@122201
123101,@122301,@122201
123201,@122301,@122201
123301,@122301,@122201
123401,Siegel des Kleinriesen,Siegel lösen ...
123501,Leiche des Kleinriesen,Kern einsammeln ...
123601,@123501,@123501
123701,@123501,@123501
123801,@101001,Tote ködern ...
123901,Einhasads Ofenfeuer,
124001,Bestien-Köderleiche,Bestien ködern ...
124101,Ol Mahum-Essenskiste,Ol Mahum-Essen stehlen ...
124201,Gnosis-bindender Zauberkreis,
130101,Verfluchte Kiste,@20601
130201,@35001,
130301,Mysteriöser Stein,Mysteriösen Stein untersuchen ...
130401,Schatzhaufen,Schatzhaufen berühren ...
130501,Barretts Körper,Leiche einäschern ...
130502,@40301,@130501
130503,@40301,@130501
130504,@40301,@130501
130505,@40301,@130501
130601,Zerstörte Kiste,Platz für ein Grab vorbereiten ...
130602,@130601,@130601
130603,Steinfragment,@130601
130604,@130603,@130601
130701,Mysteriöser Soldatenkörper,@122101
130801,Aidens Grab,Für Aidens Seele beten ...
130901,@81101,Nach Erster Hilfe suchen ...
131001,@81101,@130901
131101,@81101,@130901
131201,Zauberkreis der Bruderschaft neben Ashear,
131202,@131201,
131203,@131201,
131204,@131201,
131401,Aidens Brennender Körper,
131601,@12001,@111501
131701,Kleines Feuer,
131801,Erloschenes Lagerfeuer,Ein Feuer aus Feuerholz entzünden ...
132001,Leone,Testament nehmen ...
132201,Abenteurers Rucksack,Inventar durchwühlen ...
132301,Abenteurers Umhang,Umhang überprüfen ...
132401,Waffenbehälter,Zustand der Waffe überprüfen ...
132501,Soldatentagebuch,Verdächtiges Buch überprüfen ...
132601,Körper eines Vorausabteilungssoldaten,Leiche überprüfen ...
132701,@132601,
132702,@132601,
132801,Überreste eines Seelensammlers,Die Hölle verlassen ...
132901,Seelen-Teleportationskreis,
133001,@20601,Den Kisteninhalt untersuchen ...
133101,Reliktkiste,Relikt des Kleinriesen nehmen ...
133201,@40301,Atmung überprüfen ...
133301,@40301,@133201
133401,@40301,@133201
133501,Ashears Transmutationskreis,
133601,Tresor des Nautikers,Tagebuch im Tresor suchen ...
133701,Feuriger Ashear,
133801,@132901,
133901,"Relikt, das versiegelt wird",
134001,@132501,@132501
134101,Gefangener Soldat,Soldaten retten ...
134201,Rote Schatztruhe,@91201
134301,Blaue Schatztruhe,@91201
134401,Schwarze Schatztruhe,@91201
134501,@134101,@134101
134502,@134101,@134101
134601,Verdächtige Schwarze Kiste,Skelett suchen ...
134701,Shamongs Grab,Halskette suchen ...
134702,Nix-Transformations-Zauberkreis,
139901,Überreste der Festung der Qualen,
139902,@139901,
139903,@139901,
139904,@139901,
139905,@139901,
139906,@139901,
139907,@139901,
139908,@139901,
139909,@139901,
139910,Stahlstab der Festung der Qualen,
139911,@139910,
138001,Zaken Levelzeile,
4020101,@138001,
140101,Folgen des Kampfes,Weggeworfene Waffe untersuchen ...
140102,@140101,@140101
140103,@140101,@140101
140104,@140101,@140101
140105,@140101,Blutfleck untersuchen ...
140106,@140101,@140105
140107,@140101,@140105
140108,@140101,@140105
140109,@140101,Zerrissene Flagge untersuchen ...
140201,Käfig mit Jen,@55101
142501,"Leerer Käfig, in dem Jen steckte",@55101
140301,Betäubender Pilz,Lähmenden Pilz entnehmen ...
140302,@140301,@140301
140303,@140301,@140301
140304,@140301,@140301
140401,Ork-Essen,Gift hineintun ...
140501,Käfig mit Cara,@55101
140901,"Leerer Käfig, in dem Cara steckte",@55101
140601,@12001,Teleportationsstein benutzen ...
140602,@12001,@140601
140603,@12001,@140601
140701,Gefangene Delegationsgruppe,Seil losmachen ...
140801,Geisterblume,Geisterblume entnehmen ...
140802,@140801,@140801
140803,@140801,@140801
140804,@140801,@140801
140805,@140801,@140801
140806,@140801,@140801
140807,@140801,@140801
141001,@101401,@34501
141002,@101401,@34501
141003,@101401,@34501
141004,@101401,@34501
141005,@101401,@34501
141101,Elfenlampe,Lampe entzünden ...
141201,Elfenlampenfeuer,
141301,Saharas Herz,Saharas Herz begraben ...
141401,@141301,@141301
141501,@141301,@141301
141601,@141301,@141301
141801,Erste Tafel,Code auf der Tafel entschlüsseln ...
141901,Zweite Tafel,@141801
141902,Dritte Tafel,@141801
142001,Vierte Tafel,
142101,Drachenei,Drachenei einsammeln ...
142102,@142101,@142101
142103,@142101,@142101
142104,@142101,@142101
142105,@142101,@142101
142106,@142101,@142101
142201,Lagerfeuer,Ernsthaft kochen ...
142301,Drachenknochen,Drachenknochen einsammeln ...
142302,@142301,@142301
142303,@142301,@142301
142304,@142301,@142301
142305,@142301,@142301
142401,@142101,Wyrm-Ei einsammeln ...
142402,@142101,@142401
142403,@142101,@142401
142404,@142101,@142401
142405,@142101,@142401
142406,@142101,@142401
142407,@142101,@142401
142408,@142101,@142401
142601,Schatz,Edelstein der Dimensionen suchen ...
142602,@142601,@142601
142603,@142601,@142601
142801,@12001,@140601
142901,@54301,
142902,@54301,
142903,@54301,
142904,Lichtblock,
142905,@142904,
142906,@142904,
142907,@142904,
142908,@142904,
142909,@142904,
142910,@142904,
142911,@142904,
142912,@142904,
142913,@142904,
143101,Essenz des Schutzbaums,Essenz erhalten ...
143201,Celins Körper,Celins Körper einsammeln ...
143301,@12001,@140601
143401,@12001,@140601
143501,@143101,Schutzbaum mit Essenz erfüllen ...
143701,Chuking,
143801,@40301,Soldatenkörper einsammeln ...
143802,@40301,@143801
143803,@40301,@143801
143804,@40301,@143801
143805,@40301,@143801
143901,Bücherstapel,Wahllos mitnehmen ...
143902,@143901,@143901
144001,"Blume, die in Saharas Herz blühte",
144101,@144001,
144201,@144001,
144301,@144001,
144401,@112701,Ei zerstören ...
144402,@112701,@144401
144403,@112701,@144401
144404,@112701,@144401
144405,@112701,@144401
144406,@112701,@144401
144407,@112701,@144401
144501,Alleingelassenes Wyrm-Ei,@144401
144601,Elfenerbe,Erbe nehmen ...
144602,@144601,@144601
144603,@144601,@144601
144604,@144601,@144601
144605,@144601,@144601
144606,@144601,@144601
144701,Wyrm-Leiche,@20201
144801,Feuer auf der Wyrm-Leiche,
144901,Stich,Stich nehmen ...
145001,Leiche des Blutkönigs,
150101,Q15013: Weißes Kraut,@34501
150102,@150101,@34501
150103,@150101,@34501
150104,@150101,@34501
150105,@150101,@34501
150201,Q15015: Pedicules Ei,@20201
150301,Q15015: Pedicules Ei - Feuer,
150401,Q15019: Leiche im Spinnennetz,@133201
150501,Q15021: Traurige NPCs,
150601,Q15023: Feuer in der Kaserne im Süden,Mit Wasserflasche bewässern ...
150701,Q15023: Feuer in der Kaserne im Westen,@150601
150801,Q15023: Feuer im Lagerhaus,@150601
150901,Q15024: Nützliche Ausrüstung,@50701
150902,@150901,@50701
150903,@150901,@50701
150904,@150901,@50701
150905,@150901,@50701
151001,Q15029: Schreckgespenst-Futter,@20201
151002,@151001,@20201
151003,@151001,@20201
151101,Q15030: Noch nicht entzündetes Ork-Fass,@20201
151201,Q15030: Entzündetes Ork-Fass,
151301,Q15031: Leerer Käfig,Käfig überprüfen ...
151401,Q15033: Lagerfeuer,Fleisch grillen ...
151501,Q15035: Käfig voller Leute,@55101
151601,Q15035: Leerer Käfig,
151701,Q15037: Blutstillendes Kraut,Blutstillendes Kraut entnehmen ...
151702,@151701,@151701
151703,@151701,@151701
151704,@151701,@151701
151801,Q15040: Blumenkäfig - Steiner,Dickicht entfernen ...
151901,Q15040: Blumenkäfig - Jäger,@151801
152001,Q15041: Piladesias Leiche,
152101,Feste Stahlstäbe im Oren-Untergrundgefängnis: Stäbe vor dem Eingang,
152102,@152101,
152103,Feste Stahlstäbe im Oren-Untergrundgefängnis: Stäbe über dem Eingang,
152104,@152103,
152105,@152103,
152106,Feste Stahlstäbe im Oren-Untergrundgefängnis: Ausgang unter dem Eingang,
152107,@152106,
152108,@152106,
152109,Feste Stahlstäbe im Oren-Untergrundgefängnis: Treppentür unter dem Eingang,
152110,@152109,
152111,Feste Stahlstäbe im Oren-Untergrundgefängnis: Kates Käfig,
152112,@152111,
152113,@152111,
152114,@152111,
152115,@152111,
152116,@152111,
152117,@152111,
152118,@152111,
152119,@152111,
152120,Feste Stahlstäbe im Oren-Untergrundgefängnis: Aymels Käfig,
152121,@152120,
152122,@152120,
152123,@152120,
152124,Feste Stahlstäbe im Oren-Untergrundgefängnis: Über Aymels Käfig,
152125,@152124,
152126,Feste Stahlstäbe im Oren-Untergrundgefängnis: Obere Mauer,
152127,@152126,
152128,@152126,
152129,@152126,
152130,@152126,
152131,@152126,
152132,@152126,
152133,@152126,
152134,Feste Stahlstäbe im Oren-Untergrundgefängnis: Ausgang,
152135,Umgebungsobjekt im Oren-Untergrundgefängnis: Dokument-Schreibtisch,
152136,@152135,
152137,@152135,
152138,@152135,
152139,Umgebungsobjekt im Oren-Untergrundgefängnis: Schreibtisch,
152140,@152139,
152141,@152139,
152142,Umgebungsobjekt im Oren-Untergrundgefängnis: Kiste,
152143,@152142,
152144,@152142,
152145,@152142,
152146,@152142,
152147,Umgebungsobjekt im Oren-Untergrundgefängnis: Ork-Fass,
152148,@152147,
152149,Umgebungsobjekt im Oren-Untergrundgefängnis: Stuhl,
152150,@152149,
152151,@152149,
152152,@152149,
152153,@152149,
152154,@152149,
152155,@152149,
152156,@152149,
152157,@152149,
152201,Oren-Untergrundgefängnis: Eingang verschlossen,Am Schlüsselloch herumfummeln ...
152202,@152201,@152201
152301,Oren-Untergrundgefängnis: Eingang offen,
152302,@152301,
152401,Oren-Untergrundgefängnis: Kate verschlossen,Käfigtür öffnen ...
152501,Oren-Untergrundgefängnis: Kate offen,
152601,Oren-Untergrundgefängnis: Aymel verschlossen,@152401
152701,Oren-Untergrundgefängnis: Aymel offen,
152801,Oren-Untergrundgefängnis: Steinhaufen,Zustand des Steins überprüfen ...
152901,Oren-Untergrundgefängnis: Spuren einer Grabung,Im Boden herumstochern ...
153001,Oren-Untergrundgefängnis: Aymel verschlossen - Oben,@152401
153002,@153001,@152401
153003,@153001,@152401
153101,Oren-Untergrundgefängnis: Aymel offen - Oben,
153102,@153101,
153103,@153101,
153201,Stahlstäbe im Oren-Untergrundgefängnis: Ausgang,@152401
153301,Insignien-Kiste eines Oren-Soldaten,Insignien nehmen ...
153401,Gefallene Raihel und Bewacher,
153501,Q15061: Käfig mit Aisa,Ranke entfernen ...
153601,Q15063: Käfig mit Bewacher,@153501
153701,Q15066: Oren-Vorratskiste,Vorräte verbrennen ...
153702,@153701,@153701
153703,@153701,@153701
153704,@153701,@153701
153705,@153701,@153701
153801,Q15067: Kristall Schwarzer Magie,Kristall zerstören ...
153901,Q15073: Shras Leiche,Shras Bauch aufschneiden ...
154001,Q15073: Teleportationsstein,Teleportationsstein benutzen ...
154101,"Q15075: Christine, die Beschwörungsmagie verwendet",
154201,Q15079: Timak-Ork-Waffe und -Essen,@20201
154202,@154201,@20201
154203,@154201,@20201
154204,@154201,@20201
154205,@154201,@20201
154301,Q15081: Rakums Käfig,@10901
154401,Q15081: Rakums Leerer Käfig,
154501,Q15083: Timak-Ork-Nahrungslagerhaus,Lagerhaus anzünden ...
154601,Q15085: Carakus Leerer Käfig,
154701,Q15085: Carakus Käfig,@10901
154801,Q15086: Carakus Ork-Käfig,@10901
154802,@154801,@10901
154803,@154801,@10901
154804,@154801,@10901
154805,@154801,@10901
154806,@154801,@10901
154807,@154801,@10901
154808,@154801,@10901
154901,Q15091: Carakus Ork-Käfig,@10901
154902,@154901,@10901
154903,@154901,@10901
154904,@154901,@10901
154905,@154901,@10901
154906,@154901,@10901
155001,Q15093: Stein des Riesen,Kristall des Riesen aus Leiche entnehmen ...
155101,Q15104: Durzels Leerer Käfig,
155201,Q15104: Durzels Käfig,@152401
155301,Q11015101: Feuerholz,Zweig zerbrechen ...
155302,@155301,@155301
155303,@155301,@155301
155304,@155301,@155301
155305,@155301,@155301
155306,@155301,@155301
155307,@155301,@155301
155401,Q11015103: Shaydens Umhang,Umhang holen ...
155501,Q11015104: Waffe des Klingenwind-Schreckgespenstes,Waffe stehlen ...
155502,@155501,@155501
155503,@155501,@155501
155504,@155501,@155501
155601,Q11015104: Leerer Käfig 1,
155701,Q11015104: Inhaftierter Soldat 1,Schloss des Käfigs aufbrechen ...
155801,Q11015104: Leerer Käfig 2,
155901,Q11015104: Inhaftierter Soldat 2,@155701
156001,Q11015105: Falscher Francis,@122501
156101,@156001,@122501
156201,Q11015105: Echter Francis,@122501
156301,Q11015106: Unbeschädigtes Echsenmenschen-Ei,Ei stehlen ...
156401,Q11015108: Bombe,@20201
156501,Q11015108: Gezündete Bombe,
156601,Q11015109: Waffenkiste,Nach Streitkolben der Strafe suchen ...
156701,Q11015110: Emblem des Tanor-Häuptlings,Emblem der Herausforderung beschriften ...
160101,Leiche eines Mutierten Blinden Schnitters,Riesenkristall holen ...
160102,@160101,@160101
160103,@160101,@160101
160104,@160101,@160101
160201,Leiche einer Verdorbenen Weide,@160101
160202,@160201,@160101
160203,@160201,@160101
160204,@160201,@160101
160205,@160201,@160101
160206,@160201,@160101
160207,@160201,@160101
160208,@160201,@160101
160301,Leiche eines Seelenernters,@160101
160302,@160301,@160101
160303,@160301,@160101
160304,@160301,@160101
160305,@160301,@160101
160306,@160301,@160101
160401,Leiche eines Gigantischen Wandelnden Fungus,@160101
160501,Kristallfragment des Barrieren-Geräts,Kristallfragment holen ...
160502,@160501,@160501
160503,@160501,@160501
160504,@160501,@160501
160505,@160501,@160501
160506,@160501,@160501
160507,@160501,@160501
160508,@160501,@160501
160509,@160501,@160501
160601,Toter NPC 1,
160602,Toter NPC 2,
160701,Besiegte Andre,Langsam Wasser geben ...
160801,Vorratskiste,Wasser und Essen holen ...
160901,Molly,
161001,Der Talisman des Schamanen,Talisman zerstören ...
161101,@161001,@161001
161201,@161001,@161001
161301,@161001,@161001
161401,Chronik der Zauberer,Aufzeichnung überprüfen ...
161501,@115701,
161601,Pans Nützliche Tasche,Faltbare Flagge suchen ...
161701,Labakis Leiche,Würde des Siegers erklären ...
161801,Labakis Leiche mit einer Flagge,
161901,Ukras Leiche,@161701
162001,Ukras Leiche mit einer Flagge,
162101,Schutzsteinblumen,Schutzsteinblumen entnehmen ...
162102,@162101,@162101
162103,@162101,@162101
162104,@162101,@162101
162105,@162101,@162101
162201,Zauberkreis-Barriere,Zauberkreis mit Kraft erfüllen ...
162301,Zauberkreis-Barriere-Blitz,
162401,Sporenblume 1,Sporenblume entnehmen ...
162501,Sporenblume 2,@162401
162601,Sporenblume 3,@162401
162701,Parasitenpilz,Pilz entnehmen ...
162702,@162701,@162701
162703,@162701,@162701
162704,@162701,@162701
162801,Sporenbedeckter Kristall,Sporenattrappe abschöpfen ...
162802,@162801,@162801
162803,@162801,@162801
162804,@162801,@162801
162805,@162801,@162801
162806,@162801,@162801
162807,@162801,@162801
162808,@162801,@162801
162809,@162801,@162801
162901,Erstes Gerät (vor Aktivierung),Gerät aktivieren ...
163001,Erstes Gerät (nach Aktivierung),
163101,@163001,
163201,Grotesker Pilz,@162701
163202,@163201,@162701
163203,@163201,@162701
163204,@163201,@162701
163205,@163201,@162701
163206,@163201,@162701
163207,@163201,@162701
163301,Sporenspinnen-Ei Ootheca,Sporenspinnen-Eier entnehmen ...
163302,@163301,@163301
163303,@163301,@163301
163304,@163301,@163301
163305,@163301,@163301
163306,@163301,@163301
163401,Zweites Gerät (vor Aktivierung),@162901
163501,Zweites Gerät (nach Aktivierung),
163601,@163401,
163701,Umgekippter Schutzstein,Zustand des Schutzsteins untersuchen ...
163801,@163701,@163701
163901,Cushers Essen,Essen nehmen ...
164001,Mollys Großvater,Zustand überprüfen ...
164101,Lila Dendrobium I,Blume entnehmen ...
164201,@164101,@164101
164301,Lila Dendrobium II,@164101
164401,@164301,@164101
164501,Lila Dendrobium III,@164101
164601,@164501,@164101
164701,@12001,@140601
164801,@12001,@140601
170101,Banditentasche,Nach Kraut suchen ...
170201,Banditenzelt,@170101
170301,Banditenkiste,@170101
170401,@12001,@71701
170501,Hamsens Käfig,@55101
170601,Lonardos Käfig,@55101
170701,Erste Bombe,Ein Feuer entzünden ...
170801,Erste Zündung,
170802,@170801,
170803,@170801,
170901,Zweite Bombe,@170701
171001,Zweite Zündung,
171002,@171001,
171003,@171001,
171004,@171001,
171005,@171001,
171006,@171001,
171007,@171001,
171008,@171001,
171101,Dritte Bombe,@170701
171201,Dritte Zündung,
171202,@171201,
171203,@171201,
171204,@171201,
171205,@171201,
171301,Vierte Bombe,@170701
171401,Vierte Zündung,
171402,@171401,
171403,@171401,
171404,@171401,
171405,@171401,
171501,Vierte Zündung (Instanz),
171502,@171501,
171503,@171501,
171504,@171501,
171505,@171501,
171601,Wagen,Wagentür öffnen ...
171701,@171601,Ätzenden Speichel auftragen ...
171801,Wagen (Schloss offen),Wagentür zerstören ...
171901,Medusa_Orc_Negotiation,
172001,@171901,
172101,Medusa_Orc_Orc bricht nach der Verhandlung auf,
172201,@171601,@171801
172301,Gefallener Elfenbeinturmzauberer,@164001
172401,@35301,@55101
172501,@35301,@55101
172601,@35301,@55101
172701,Design-Schriftrolle,Details der Schriftrolle überprüfen ...
172801,Missionsanweisung,Anweisungsdetails überprüfen ...
172901,Schneesturm,
173001,Anweisung von Höchststufigem Offizier,@172801
173101,Bombe,Bombe mit Sand füllen ...
173102,@173101,@173101
173103,@173101,@173101
173201,Wagen,Sabotiere die Bombe.
173202,@173201,@173201
173301,Elizabeth,
173302,Elfenbeinturmzauberer,
173401,@173301,
173501,Elizabeth-Lakai,
173502,Elizabeths Lakai,
173503,@173302,
173601,@173302,
173701,@81101,Medizin suchen ...
173801,Kristallkugel,Vision der Kristallkugel ansehen ...
173901,Gefallene Sosa,
174001,@173901,
174101,Exklusive Tasche für Zauberer-Ältesten,Tasche überprüfen ...
174201,Elfenbeinturm-Teleportationsstein,Teleportationsstein aktivieren ...
174301,Elizabeths Portal,
174401,@12001,Zum Untergeschoss bewegen ...
174501,Kondensierter Kraftkern,Kraftkern zerstören ...
176101,Zerstörter Kondensierter Kraftkern 1,
174601,Zerstörter Kondensierter Kraftkern 2,
174701,Theodore,
174801,@174701,
175001,Zaubererkäfig,@55101
175101,Gefallener Zauberer,Reißt Euch zusammen! Seid Ihr in Ordnung?!
175201,Verdächtiger Dunkler Seelenstein,Untersuchen ...
175301,Zerstörerischer Dunkler Seelenstein,Zerstören ...
175401,Bombenwagen,Bombe bewegen ...
175501,Weihrauch der Dunkelheit,Mana des Haars versiegeln ...
175601,Egel-Trockengestell,Egel auf Trockengestell platzieren ...
175701,Der Stab des Schamanen,Stab untersuchen ...
175801,Oel Mahum-Schwert,Schwert untersuchen ...
