Id,Name,EffectTypeName,Desc
905604,Eissturm-Effekt,Eissturm-Effekt,Verringert Geschwindigkeit um 50 %.
905605,Trank der Zerstörung,Burg zerstören,Erhöht Angreiferbauten zugefügten Schaden um 50 %.
905606,LP-Regen.-Erhöhungstrank,LP-Regen.-Steigerung,Erhöht die eigene und die LP-Regen. naher Klanmitglieder um 50 %.
905607,LP-Regen.-Steigerung,LP-Regen.-Steigerung,Erhöht die LP-Regen. von Klanmitgliedern um 50 %.
905608,ANG-Steigerungstrank,ANG-Steigerung,Verringert VER um 60 % und erhöht ANG um 20 %.
905609,VER-Steigerungstrank,VER-Steigerung,Verringert ANG um 15 % und erhöht VER um 100 %.
905610,Verstandaufwertungstrank,Verstandaufwertung,Erhöht Debuff-Widerstandsrate um 50 %.
905611,Antimagie-Trank,Antimagie,Eliminiert MP naher Gegner um 20 % pro Sekunde.
905612,Antimagie-Effekt,@905611,Eliminiert 20 % der MP pro Sekunde.
906000,Ehrenhaftes-Schlachtfeld-Wiederbelebungsschutz,Ehrenhaftes-Schlachtfeld-Wiederbelebungsschutz,@1005
906001,Ehrenhaftes Schlachtfeld,LP-Wiederherstellung,Heilt LP von Verbündeten.
906002,@906001,LP-Wiederherstellungs-Effekt,@906001
906003,@906001,@801041,Erhöht Geschwindigkeit von Verbündeten.
906100,Courage-Schlachtfeld-Wiederbelebungsschutz,Courage-Schlachtfeld-Wiederbelebungsschutz,@1005
906101,Courage-Schlachtfeld,@906001,Heilt LP.
906102,@906101,@801041,Erhöht Geschwindigkeit.
906500,Geplänkel-Arena-Wiederbelebungsschutz,Geplänkel-Arena-Wiederbelebungsschutz,@1005
906501,Geplänkel-Arena-Zuflucht,Geplänkel-Arena-Zuflucht,"+30 % ANG, VER, ANG-GES und Geschwindigkeit"
11,Seelenschuss,Seelenschuss,Dies ist ein Seelenschuss.
12,Rückschlag-Attrappe,@1001,Dies ist zum Testen des Rückschlags.
100001,Unbesiegbarkeitsbuff,@1004,Dies ist der Unbesiegbarkeitsbuff.
100002,Unsichtbarkeitsbuff,Unsichtbar,Dies ist der Unsichtbarkeitsbuff.
100003,Langlebigkeitsbuff,Langlebig,Dies ist der Langlebigkeitsbuff.
100004,Gerissenheitsbuff,Gerissen,Dies ist der Gerissenheitsbuff.
100005,Ein-Schlag-Kill-Buff,Ein-Schlag-Kill,Dies ist der Ein-Schlag-Kill-Buff.
100006,Erdenergie,@20221,"Schutz des Erdaltars: P-ANG-/M-ANG +10 %, +25 % Verteidigungstürmen zugefügter Schaden"
100007,Windenergie,@20221,"Schutz des Windaltars: P-ANG-/M-ANG +10 %, +25 % Verteidigungstürmen zugefügter Schaden"
100008,Altars Schutz,@20221,Die Macht des Altars verstärkt und erhöht P-ANG und M-ANG um zusätzliche 30 %.
100011,Komboeffekt Lv. {TextParam1},Kombo {TextParam2},Dies ist ein 10-Kombo-Buff. Es werden keine Symbole angezeigt.
100012,@100011,@100011,Dies ist ein 20-Kombo-Buff. Es werden keine Symbole angezeigt.
100013,@100011,@100011,Dies ist ein 40-Kombo-Buff. Es werden keine Symbole angezeigt.
100014,@100011,@100011,Dies ist ein 60-Kombo-Buff. Es werden keine Symbole angezeigt.
100015,@100011,@100011,Dies ist ein 90-Kombo-Buff. Es werden keine Symbole angezeigt.
100016,@100011,@100011,Dies ist ein 120-Kombo-Buff. Es werden keine Symbole angezeigt.
100017,@100011,@100011,Dies ist ein 160-Kombo-Buff. Es werden keine Symbole angezeigt.
100018,@100011,@100011,Dies ist ein 200-Kombo-Buff. Es werden keine Symbole angezeigt.
100019,@100011,@100011,Dies ist ein 250-Kombo-Buff. Es werden keine Symbole angezeigt.
100020,@100011,@100011,Dies ist ein 300-Kombo-Buff. Es werden keine Symbole angezeigt.
100021,Schlechtes Gewissen,ANG-/VER-Verringerung,Du fühlst dich sehr schuldig und kannst keine Kraft aufbringen.
100031,PvP-Kalibrierungsbuff,ANG-/VER-Erhöhung,@100021
100101,Held des Erdaltars,"ANG, Gebäudeschäden, Max. LP, erhöhte Geschwindigkeit","P-ANG und M-ANG +80 %, Verteidigungstürmen zugefügter Schaden +50 %, Max. LP +100 %, Geschwindigkeit +10 %, Betäubungswiderstand +30 %"
100102,Held des Windaltars,@100101,@100101
200000,Schutz,Schutz,@100001
200001,Feuerenergie, GES Erhöhung,Der Feueraltar-Schutz erhöht Geschwindigkeit um 10 % und ANG-GES um 10 %.
200002,Wasserenergie,"Geschwindigkeitserhöhung, Fertigkeits-Abklingzeitverringerung",Der Wasseraltar-Schutz erhöht Geschwindigkeit um 10 % und verringert Fertigkeits-Abklingzeit um 15 %.
200003,Belagerungsheld Lv. {TextParam1},ANG/VER +{TextParam2},+1 % ANG/VER
200004,@200003,@200003,+2 % ANG/VER
200005,@200003,@200003,+3 % ANG/VER
200006,@200003,@200003,+4 % ANG/VER
200007,@200003,@200003,+5 % ANG/VER
200008,@200003,@200003,+6 % ANG/VER
200009,@200003,@200003,+7 % ANG/VER
200013,@200003,@200003,@200003
200014,@200003,@200003,@200004
200015,@200003,@200003,@200005
200016,@200003,@200003,@200006
200017,@200003,@200003,@200007
200018,@200003,@200003,@200008
200019,@200003,@200003,@200009
300001,Große Burg,ERF-Gewinn-Erhöhung,"+50 % ERF von Monstern
Gilt nur im Territorium einer eroberten Burg."
300002,Burg von Gludio,"+1,5 % ANG/VER","+1,5 % ANG und VER
(Nicht für Burg- und Festenbelagerungen)"
300003,Burg von Dion,+2 % ANG/VER,"+2 % ANG und VER
(Nicht für Burg- und Festenbelagerungen)"
300004,Burg von Giran,"+2,5 % ANG/VER","+2,5 % ANG und VER
(Nicht für Burg- und Festenbelagerungen)"
300005,Burg von Oren,+3 % ANG/VER,"+3 % ANG und VER
(Nicht für Burg- und Festenbelagerungen)"
301001,Festensegen,Monsterkernfundratenerhöhung,"Monsterkern Fundrate +10%
Trifft nur in der Region einer von dir eroberten Festung zu."
301002,Feste der Gludin-Straße,Erhöhung des Monstern zugefügten Schadens,+5 % Monstern zugefügter Schaden
301003,Feste der Gludio-Ebenen,SCH-von-Monstern-Verringerung,-2 % erlittener SCH durch Monster
301004,Feste des Windawood-Anwesens,@301002,+10 % Monstern zugefügter Schaden
301005,Feste der Einöde,@301003,-4 % erlittener SCH durch Monster
301006,Feste der Dion-Ebenen,Erhöhung des Elite-Monstern zugefügten SCH,+5 % Elite-Monstern zugefügter Schaden
301007,Feste des Cruma-Sumpfes,SCH-von-Elite-Monstern-Verringerung,-2 % erlittener SCH durch Elite-Monster
301008,Feste des Gipfels des Missklangs,@301006,+10 % Elite-Monstern zugefügter Schaden
301009,Feste des Kreischenden Heiligtums,@301007,-4 % erlittener SCH durch Elite-Monster
301010,Feste des Giran-Reiches,Erhöhung des Bossen zugefügten Schadens,+5 % Bossen zugefügter Schaden
301011,Feste der Tödlichen Nebelküste,SCH-von-Bossmonstern-Verringerung,-2 % erlittener SCH durch Bosse
301012,Feste der Teufelsinsel,@301010,+10 % Bossen zugefügter Schaden
301013,Feste der Ruhelosen Totenstadt,@301011,-4 % erlittener SCH durch Bosse
301014,Feste des Drachentals,Erhöhung des Spielern zugefügten Schadens,"+2 % Spielern zugefügter Schaden
(Nicht für Burg- und Festenbelagerungen)"
301015,Feste des Nordwindplateaus,Verringerung des von Spielern erlittenen Schadens,"-2 % durch Spieler erlittener Schaden
(Nicht für Burg- und Festenbelagerungen)"
301016,Feste der Ewigen Lande,@301014,"+4 % Spielern zugefügter Schaden
(Nicht für Burg- und Festenbelagerungen)"
301017,Eroberte Feste des Elfenbeinturms,@301015,"-4 % durch Spieler erlittener Schaden
(Nicht für Burg- und Festenbelagerungen)"
301018,Feste der Sprechenden Insel,@132221,"GES +2%
(Ausschließlich Burgbelagerung, Festenbelagerung)"
301030,Eroberte Feste - Buff C,"LP, MP, Geschwindigkeitserhöhung","LP, MP, +2 % Geschwindigkeit
(Nicht für Burg- und Festenbelagerungen)"
301031,Eroberte Feste - Buff B,@301030,@301030
301032,Eroberte Feste - Buff A,@301030,"LP, MP, +3 % Geschwindigkeit
(Nicht für Burg- und Festenbelagerungen)"
301033,Eroberte Feste - Buff S,@301030,"LP, MP, +4 % Geschwindigkeit
(Nicht für Burg- und Festenbelagerungen)"
301034,Eroberte Feste - Buff R,@301030,"LP, MP, +6 % Geschwindigkeit
(Nicht für Burg- und Festenbelagerungen)"
301035,Eroberte Feste - Buff SR,@301030,"LP, MP, +8 % Geschwindigkeit
(Nicht für Burg- und Festenbelagerungen)"
301036,Eroberte Feste - Buff UR,@301030,"LP, MP, +10 % Geschwindigkeit
(Nicht für Burg- und Festenbelagerungen)"
302001,Weisheit des Fürsten,Erhöhung der Effektivität von LP-/MP-Tränken,+20 % Effizienz von LP- und MP-Tränken (Nicht für Burg- und Festenbelagerungen)
302002,Ruhm des Fürsten,Erhöhung von ERF-Gewinn durch Sieg über Monster sowie von Kernfundrate,+{0} % ERF von Monstern und Kernfundrate
302003,Gunst des Fürsten,Erhöhung von Gegenstandsfundrate durch Sieg über Monster sowie von Adenagewinn,+{0} % Adena von Monstern und Gegenstandsfundrate
400001,Zufluchtsbuff,Erhöhung von Adena- und ERF-Gewinn sowie von Geschwindigkeit,"Adenagewinn-, ERF-Gewinn und Geschwindigkeitserhöhung"
400002,Gran Kains Wut,"ANG-, VER- und ANG-GES-Erhöhung","ANG-, VER- und ANG-GES-Erhöhung"
500001,Eldrus Wut,"Erhöhung von ANG, VER, Geschwindigkeit und ANG-GES",Zeigt Wut gegenüber schwachen Gegnern / Doppelt ANG und VER; Geschwindigkeits- und ANG-GES-Erhöhung
510001,Täglicher Diamanten-Bonusbuff,@132221,+8 % Geschwindigkeit
510002,Tagesjagd-Vorteile-Buff,"Gegenstandsfundrate, +20 % Adenagewinn",Gegenstandsfundrate / +20 % Adenagewinn
900001,Turm der Anmaßung - Boss-Highlight,Stark,Stark
301,Segen des robusten Honigdachses {TextParam1},Geschwindigkeit,Der Segen des Robusten Honigdachses erhöht Geschwindigkeit.
302,@301,Entnahmegeschwindigkeit,Der Segen des Robusten Honigdachses erhöht Entnahmegeschwindigkeit.
303,@301,Entnahmemenge,Der Segen des Robusten Honigdachses erhöht Entnahmemenge.
304,Segen des Gartenwächters,Gartenwächter-Buff,Ein Segen des Gartenwächters. Erhöht Entnahmemenge um das {0}-fache.
305,Gartenwächter,Gartenwächter,"Die erste Fertigkeit, die der Gartenwächter nach seinem Erscheinen einsetzt."
306,Gartenwächter-Effekt,Gartenwächter-Effekt,"Der Effekt der Fertigkeit, die der Gartenwächter regelmäßig einsetzt."
401,Quelle der Erholung,Quelle der Erholung,"Die erste Fertigkeit, die die Quelle der Erholung nach ihrem Erscheinen einsetzt."
402,Quelle der Erholung-Buff,Quelle der Erholung-Buff,In der Nähe der Quelle der Erholung füllt sich LP schnell auf.
403,Festenbelagerung-Wiederbelebungsbuff,@1004,Gewährt nach dem Wiederbeleben während einer Festenbelagerung kurzzeitig Unbesiegbarkeit.
451,Wiederbelebungsbuff für Burgbelagerungsverteidiger,@1004,Gewährt nach dem Wiederbeleben während einer Burgbelagerung kurzzeitig Unbesiegbarkeit.
452,@451,@301,Gewährt nach dem Wiederbeleben während einer Burgbelagerung kurzzeitig höhere Geschwindigkeit.
453,Wiederbelebungsbuff für Burgbelagerungsangreifer,@1004,@451
454,@453,@301,@452
501,PK-Block,PK-Block,Unterliegt nicht PK. (Nicht für Burg- und Festenbelagerungen und Schlachtfeld)
502,@501,@501,@501
503,@501,@501,@501
504,@501,@501,@501
510,Einhasads Segen,Einhasads Segen,Erhöht gewonnene Feldjagd-ERF und Entnahme-ERF um 100 %.
511,@510,@510,Erhöht gewonnene Feldjagd-ERF und Entnahme-ERF um 200 %.
720212,Sprung - Betäuben,@11222,@1011
1720212,@720212,@11222,@1011
720222,Giftspucke - Gift,Gift,Fügt Gift zu und sorgt für Schaden über Zeit.
1720222,@50007,@720222,Vergiftet und erleidet Schaden über Zeit.
1720223,Giftpfütze,Giftpfütze,
720232,Pheromon freigeben - P-VER-Verringerung,P-VER-Verringerung,Verringert P-VER.
720233,Pheromon freigeben - M-VER-Verringerung,M-VER-Verringerung,Verringert M-VER.
720234,Pheromon freigeben - GES-Verringerung,@12231,Verringert Geschwindigkeit.
1720232,@720232,@720232,@720232
1720233,@720233,@720233,@720233
1720234,@720234,@12231,@720234
1720310,Segen des Großen Ameisenpflegers_1,@1004,
1720311,Segen des Großen Ameisenpflegers_2,@1004,
1720312,Segen des Großen Ameisenpflegers_3,@1004,
1720316,Selbstbetäubung,@11222,
720241,Graben - Unsichtbarkeit,@100002,
720242,Graben - Unbesiegbarkeit,@1004,
720243,Graben - Betäuben,@11222,
720251,Wüten (Ameisenkönigin),@905502,
720282,Basisangriff + Verlangsamung,Basis-Krit.-SCH-Widerstand,@720234
720301,{TextParam1} Sek. lang Immunität gegen physische Angriffe,,
721211,Erhöht VER {TextParam1} Sek. lang.,,
721222,Ameisenkönigin - Basisangriffsaufwertung,@720222,@720222
7212411,Ameisen-Buff (Während angezeigter Zeit),Verbleibende Zeit bis zur Selbstzerstörung,
721241,Ameisen-Buff {TextParam1},,
721242,@721241,,
721243,@721241,,
721244,@721241,,
721245,@721241,,
721246,@721241,,
721301,@720243,@11222,
721321,Bindung,,Bindet und verursacht Immobilität.
721332,Ameisenpfleger-Buff,,
721341,Ameisenpfleger-Selbst-Buff,,
17200022,@50007,,@1720222
17200032,@1720223,@1720223,
17200033,Gefallen,,
17200052,@50005,,Kann mich nicht bewegen.
17200091,Wüten,,
720312,Blutklinge: Blutung,Blutung,Fügt 30 Sekunden lang Schaden über Zeit zu (Stapelbar).
720321,Blutschutz,Schild,"Ein Schild, der 10 Sekunden lang hält."
720351,Blutberserker,Wüten,Wüten
720352,@720351,@720351,@720351
720353,Blutberserker (Sehr schwer),@720351,@720351
720372,@50005,Varcarlo: Betäuben,
7203721,@50005,Varkaron (Sehr schwer) Betäubt,
720361,Blutiger Klaps: Blutung,Bluten 2,@720312
72038,Blutwirbel VER Verringern,@13211,Verringert 10 Sekunden lang SCH (Stapelbar).
172035,Varkarons Klon: ANG-Aufwertungs-Buff,ANG-Aufwertung,ANG-Aufwertung
720391,Klonbeschwörung: Abklingzeit,Abklingzeit,Einfache Abklingzeit
720441,Schwerkraftgift,Schaden über Zeit,Fügt 30 Sekunden lang Schaden über Zeit zu.
720451,Kerntoben,@720351,Toben
720461,Gedankenkontrolle,Gedankenkontrolle,"Macht verwirrt und unfähig, Freund von Feind zu unterscheiden."
720472,Bohrhieb (Betäuben),@11222,@1011
720482,Brüllen des Torwächters (Stille),@142321,Kann keine Fertigkeiten einsetzen
720511,Einfache Beschwörung {TextParam1},Abklingzeittest,@720391
720521,@720461,@720461,@720461
720531,@720461,@720461,@720461
720541,@720511,@720511,@720391
720551,Normale Beschwörung {TextParam1},@720511,@720391
720561,@720551,@720511,@720391
720571,@720551,@720511,@720391
720581,Schwierige Beschwörung {TextParam1},@720511,@720391
720591,@720581,@720511,@720391
720601,@720581,@720511,@720391
600,Gedankenkontrolle (Test),@720461,Gedankenkontrolle (Daten werden aktuell getestet)
741141,Bruch,@11222,Bruch fügt Betäuben zu.
741171,Marlox-Erschöpfung,@11222,"Marlox ist erschöpft.
Erlittener Schaden von Marlox erhöht sich erheblich."
741191,Dämonentotem-Buff (Stapelbar),Stapelbarer Buff,"Fügt Betäuben zu, wenn gestapelt."
7411911,@741171,@11222,Marlox ist erschöpft.
7411912,Marlox_Stark (Status),Dämonenimmunität,"Dämonenimmunität verhindert, dass du Schaden erleidest."
601391,Verfall,ANG-GES-Verringerung,Verringert ANG-GES
601402,Benommen,Verringerung der Angriffsgenauigkeitsrate,Verringert die Genauigkeitsrate von Angriffen.
601412,@50006,@720312,Schaden über Zeit durch Bluten.
601441,@50006,@720312,@601412
601462,@50005,@11222,@1011
601472,Niederschlagen,@1001,Hingefallen
601612,@601472,@1001,@601472
601622,Verlangsamen,@10122,Geschwindigkeitsverringerung
601642,@50007,Gift,Schaden über Zeit durch Gift.
601,@50005,@1011,@1011
910245,Bio-Honigsüßigkeiten,,+1.500 ANG
910246,Erdbeersüßigkeiten,,+3.000 max. LP
910247,Schokolade,,+3.000 max. MP
910248,Traubensüßigkeiten,,+2.000 VER
910249,Frühlingsspross,,@910248
910250,Gut gemacht,,@910245
910251,Traube,,Erhöht Kritischen Schaden lang um 3 %.
910252,Wassermelone,,@910246
910253,Orientalische Melone,,@910248
910254,Himbeere,,@910245
910255,Feldheims Schatzsuche-Schlüssel,,@910246
910256,Feuerwerk-Effektanimationsdaten 1 ,,Feuerwerk-Effektdaten 1
910257,Feuerwerk-Effektanimationsdaten 2,,Feuerwerk-Effektdaten 2
910258,Feuerwerk-Effektanimationsdaten 3,,Feuerwerk-Effektdaten 3
910259,Feuerwerk-Effektanimationsdaten 4,,Feuerwerk-Effektdaten 4
602,Buff für angezeigten Feldboss.,Für angezeigten Feldboss,Für angezeigten Feldboss
800000,Alarmsymbol (Test),Alarmsymbol anzeigen,Alarmsymbol-Anzeigentest
805004,@720312,@720312,@720312
411005,Stichwunde,Stichwunde,Blutung aus Wunde verringert VER
411010,Blutarmut,@11222,
411011,Starker LP-Entzug,Starker LP-Entzug,Leonard erzwingt LP-Entzug.
411018,Vampirisieren,ANG-Erhöhung und VER-Verringerung,Blut wird zu dem eines Vampirs und verursacht Wut.
411019,Vampirische Veränderung,@720461,Blut wird vollständig vampirisiert und das Blut eines Verbündeten wird zum neuen Ziel.
411036,Wut des Blutes I,,
411037,Wut des Blutes II,,
411038,Wut des Blutes III,,
412005,@411005,@411005,@411005
412010,@411010,@11222,
412011,@411011,@411011,@411011
412018,@411018,@411018,@411018
412019,@411019,@720461,@411019
412036,@411036,,
412037,@411037,,
412038,@411038,,
413002,Aufgebrachtes Blut,ANG- und ANG-GES-Erhöhung,
413005,@411005,@411005,@411005
413010,Leonard: Blutarmut,@11222,
413011,@411011,@411011,@411011
413013,Ätzende Säure,SCH über Zeit und Geschwindigkeitsverringerung,Klebriges Erbrochenes schränkt Bewegung ein und schmilzt Haut.
413016,Fledermaus: Unsichtbar,,
4130212,Blutaufladung: Unbesiegbar,@1004,
4130213,Blutaufladung: Betäuben,@11222,
413018,@411018,@411018,@411018
413019,@411019,@720461,@411019
4130272,Blutgerinnsel-Glühen,,
413034,Schleim-Übersättigung,,
413035,Unbesiegbarkeit von Zakens Phantom,@1004,@1004
413036,@411036,,
413037,@411037,,
413038,@411038,,
413041,Leonard: Bluthölle,@11222,
414002,@413002,@413002,
414005,@411005,@411005,@411005
414010,@411010,@11222,
414011,@411011,@411011,@411011
414013,@413013,@413013,@413013
414016,@413016,,
414018,@411018,@411018,@411018
414019,@411019,@720461,@411019
414036,@411036,,
414037,@411037,,
414038,@411038,,
414041,@413041,@11222,
414043,Tarks Unsichtbarkeitsbuff,@11222,
414045,Vampirische Resonanz,,
4010062,Steinhieb: Betäuben,@11222,@1011
4010202,Ziel identifiziert: Ziel,Ziel,Wird zum Ziel von Axtwürfen.
401021,Glut,,Explodiert nach kurzer Dauer und steckt den Boden in Brand.
401026,Zündeln,Zusätzlicher Schaden (Stapelbar),Eine durch Zündeln ausgelöste Explosion verursacht deutlich mehr Schaden.
401009,Ramogs wütende Königswache,Animation,
401010,Ork-Schamanenseele: Animation,,
401011,Nebulite-Kristall: Betäuben,@11222,
401013,Selbstzerstörungs-Timer,@7212411,
401014,Selbstzerstörungsanimation - Buff 1,,
401015,Selbstzerstörungsanimation - Buff 2,,
4020012,Starker Schlitzer: Niederschlagen,@1001,@601472
4010351,Explosion-Bereitschaft: Unschädlich,Für die Unschädlichmachung von Ramog,
4020101,Explosion-Bereitschaft: Unschädlich,@12231,
4010361,Paagrios Bewegungsbuff,Mobil,
4010222,@50001,Flamme,
401000,Macht des Ork,Ork-Vorratskistenbuff,
4011032,Ziel identifiziert: Betäuben,@1001,
4011042,@401021,Glut,Glut haftet am Körper und fügt andauernden Schaden zu.
4011022,Glutexplosion 1,@4011042,
4011023,Glutexplosion 2,,
4011092,Glutexplosion: Niederschlagen,@1001,
4012022,@401026,,@401026
4012051,Explosion-Bereitschaft,,
4012061,@4010361,,
401217,Wüten-Bereitschaft,,
401218,Ramogs Selbstbetäubung,,
4012092,Paagrios Glühen,,
401211,Ramog - Wüten,,
9902011,Umhang-Effekt - PVE-Angriff-Deaktivierungsbarriere: 1 Mal,,
9902012,Umhang-Effekt - PVE-Angriff-Deaktivierungsbarriere: 2 Mal,,
9902013,Umhang-Effekt - PVE-Angriff-Deaktivierungsbarriere: 3 Mal,,
9903011,Umhang-Effekt - PVP-Seltene-Fertigkeitsbarriere: 1 Mal,,
9903012,Umhang-Effekt - PVP-Seltene-Fertigkeitsbarriere: 2 Mal,,
9903013,Umhang-Effekt - PVP-Seltene-Fertigkeitsbarriere: 3 Mal,,
1000000,Elite-Monster-SCH-Erhöhung,Elite-Monster-SCH-Erhöhung-Buff,+15 % Schaden für Elite-Monster
1000001,Boss-SCH Erhöhung,Boss-SCH Buff erhöhen,+15 % Schaden für Bosse
1000002,Magie-Monster-SCH-Erhöhung,Magie-Monster-SCH-Erhöhung-Buff,+30 % Schaden für magische Monster
420001,Paladin,,
420002,Warlord,,
420003,Schatzjäger,,
420004,@11244,,
420005,Hexenmeister,,
420006,Bischof,,
420007,Tempelritter,,
420008,Schwertsänger,,
420009,Ebenengänger,,
420010,Silber-Ranger,,
420011,Zaubersänger,,
420012,Ältester,,
420013,Shillien-Ritter,,
420014,Klingentänzer,,
420015,Höllengänger,,
420016,Phantom-Ranger,,
420017,Zauberwüter,,
420018,Shillien-Ältester,,
420019,Wächter,,
420020,Schlächter,,
420021,Streuner,,
420022,Kriegs-Ranger,,
420023,Kampfmagier,,
420024,Weiser,,
731211,자켄 밤 1단계,,
731221,자켄 밤 2단계,,
731231,자켄 밤 3단계,,
731241,자켄 밤 4단계,,
731251,자켄 밤 5단계,,
731261,자켄 밤 6단계,,
730223,Rückkehr,,
730233,Rückkehr-Animation,,
731361,Soldat der Zaken-Piraten,,
731391,Hauptmann der Zaken-Piraten,,Verringert VER stark
730271,Bereitschaft,,Verringert P-VER und M-VER
730281,Verstecken,,
730222,Teleportation + Begib dich zum ersten Boot,,
730232,Teleportation + Begib dich zum zweiten Boot,,
731412,Unbekannter Schleim,,
731461,Maus - Unsichtbar,,
731471,Maus - Rückkehr,,
810000001,Lv.1-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 10 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000002,Lv.2-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 20 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000003,Lv.3-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 30 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000004,Lv.4-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 40 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000005,Lv.5-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 50 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000006,Lv.6-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 60 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000007,Lv.7-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 70 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000008,Lv.8-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 80 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000009,Lv.9-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 90 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000010,Lv.10-Klan-Trank: Adena-Buff,@40002,"Bei Benutzung wird erhaltenes Adena um 100 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000101,Lv.1-Klan-Trank: Gegenstandsfund-Buff,Gegenstandsfundratenerhöhung,"Bei Benutzung wird die Gegenstandsfundrate um 10 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000102,Lv.2-Klan-Trank: Gegenstandsfund-Buff,@810000101,"Bei Benutzung wird die Gegenstandsfundrate um 20 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000103,Lv.3-Klan-Trank: Gegenstandsfund-Buff,@810000101,"Bei Benutzung wird die Gegenstandsfundrate um 30 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000104,Lv.4-Klan-Trank: Gegenstandsfund-Buff,@810000101,"Bei Benutzung wird die Gegenstandsfundrate um 40 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000105,Lv.5-Klan-Trank: Gegenstandsfund-Buff,@810000101,"Bei Benutzung wird die Gegenstandsfundrate um 50 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000106,Lv.6-Klan-Trank: Gegenstandsfund-Buff,@810000101,"Bei Benutzung wird die Gegenstandsfundrate um 60 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000107,Lv.7-Klan-Trank: Gegenstandsfund-Buff,@810000101,"Bei Benutzung wird die Gegenstandsfundrate um 70 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000108,Lv.8-Klan-Trank: Gegenstandsfund-Buff,@810000101,"Bei Benutzung wird die Gegenstandsfundrate um 80 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000109,Lv.9-Klan-Trank: Gegenstandsfund-Buff,@810000101,"Bei Benutzung wird die Gegenstandsfundrate um 90 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000110,Lv.10-Klan-Trank: Gegenstandsfund-Buff,@810000101,"Bei Benutzung wird die Gegenstandsfundrate um 100 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000201,Lv.1-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 10 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000202,Lv.2-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 20 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000203,Lv.3-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 30 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000204,Lv.4-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 40 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000205,Lv.5-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 50 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000206,Lv.6-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 60 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000207,Lv.7-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 70 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000208,Lv.8-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 80 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000209,Lv.9-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 90 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000210,Lv.10-Klan-Trank: Kernfund-Buff,@905516,"Bei Benutzung wird die Monsterkernfundrate um 100 % erhöht.
Der Effekt dauert 1 Stunde lang an."
810000301,Lv.1-Klan-Trank: ERF-Buff,ERF-Erhöhung,"Bei Benutzung wird erhaltene ERF um 10 % erhöht.
Der Effekt dauert 1 Stunde lang an."
