Id,NpcName,DialogMessage
30012,@29001,"Materialien für Elixiere erhaltet Ihr auch in Tagesdungeons, von Monstern und im Laden."
30013,@29001,"Sammelt so viele <YellowBold>Kräuter und Essenzen</> wie möglich; Ihr braucht sie, um stärker zu werden."
30014,,
31001,Nine,"Lass mich Euch zeigen, wie man den Schwarzbären reitet!
Passt gut auf, und Ihr werdet im Handumdrehen zum Reiter!"
31002,@31001,Geht jetzt zum Hauptmenü.
31003,@31001,Tippt auf das Charaktermenü.
31004,@31001,"Wählt ""Reitbegleiter""."
31005,@31001,"Seht Ihr, wie man den Schwarzbären auswählt?"
31006,@31001,"Tippt ihn an, um ihn zu beschwören!"
31007,@31001,"Um aufzusteigen, achtet darauf, dass der beschworene Schwarzbär dem Kampf beitritt."
31008,@31001,"Gehen wir raus, damit Ihr aufsteigen könnt."
31009,@31001,"Tippt auf ""Aufsteigen""!"
31010,@31001,Das Kerlchen hängt wohl schon richtig an Euch! Bitte kümmert Euch gut um den Schwarzbären!
32001,Monta,"Seid vorsichtig am Berg Eborga, Kresous lebt da. Ganz davon zu schweigen, dass Dämonen in Beschwörungskreisen auftauchen."
32002,@32001,Feldheim könnte genau jetzt in Schwierigkeiten stecken!
32003,@32001,Betretet den Beschwörungskreis hierdurch!
32004,@32001,Tippt dies an.
32005,@32001,Schnell!
32006,,
32007,@32001,"Oh! Schart bitte andere Spieler um Euch, ehe Ihr einen Beschwörungskreis betretet. Die sind gefährlich!"
32008,,
101001,@3002,Tippt auf das Hauptmenü.
101002,@3002,"Jetzt tippt auf ""Freund""."
101003,@3002,"Hier könnt Ihr Freunde hinzufügen und einander grüßen, um <YellowBold>Freundschaftspunkte</> zu senden und zu empfangen."
101004,@3002,"Oh! Ich habe ein paar Freunde, die ich Euch vorstellen möchte!"
101005,@3002,"Hier drüben. Tippt auf ""Empfohlen""!"
101006,@3002,"Seht Ihr jemanden, der Euch zusagt?"
101007,@3002,Freundschaften zu schließen hat Vorteile! Ihr könnt zu Abenteuern aufbrechen und Eure Freundschaft pflegen! Zusammen könnt Ihr riesige Monster besiegen!
101008,,
102001,@17001,Das ist ganz einfach. Ich zeige es Euch!
102002,@17001,Ihr könnt eine <YellowBold>Gruppe erstellen</> und andere Spieler rekrutieren.
102003,@17001,"Die <YellowBold>manuelle Gruppensuche</> erlaubt es Euch, die Gruppe eines anderen Spielers zu suchen und ihr beizutreten."
102004,@17001,"Mit <YellowBold>Auto-Beitritt</> schließt Ihr Euch automatisch einer Gruppe an, die Euren Präferenzen entspricht."
102005,,
104001,Krämer Pan,"Wollt Ihr etwas über den Handelsposten lernen? Tippt auf das Hauptmenü, miau."
104002,@104001,"Miau, tippt auf ""Handelsposten""."
104003,@104001,"Ihr habt doch sicher ein paar Gegenstände, die zu gut für den Laden sind, aber in Eurem Inventar vergammeln!"
104004,@104001,Im Handelsposten könnt Ihr mit überzähligen Gegenständen ein gutes Geschäft machen oder seltene Waren von anderen Spieler kaufen!
104005,@104001,"Wählt Eure Suchkriterien und findet unter Myriaden von Gegenständen, was Euch gefällt!"
104006,@104001,"Probiert es aus, miau, verkauft etwas!"
104007,@104001,Hier drüben. Das hier solltet Ihr benutzen.
104008,@104001,"Wählt einfach Euren Gegenstand und Verkaufspreis und wir kümmern uns um den Rest! Miau, ich muss Euch warnen. Es gibt ein Limit, wie preisgünstig Ihr Eure Dinge anbieten könnt."
104009,@104001,"Wartet mal! Ist das ein <YellowBold>Stufe A</>-Gegenstand?
<p>Im Handelsposten geht es nur um Gegenstände der Stufe <YellowBold>S</> oder höher ..."
104010,@104001,"Nehmt das nicht persönlich, schnurr! Wir müssen sicherstellen, dass unser Bestand die Qualität bietet, die unsere Kunden von uns erwarten."
104011,@104001,"Miau, dann kommt mal rüber."
104012,@104001,Seht Euch das an!
104013,@104001,"Benutzt dies, um eure Gebote im Auge zu behalten und zu überprüfen, ob eure Gegenstände verkauft sind."
104014,,
112001,Akademiestudent,"Lasst uns ansehen, wie Tagesquests funktionieren."
112002,@112001,"Tippt ""Herausforderungen"" an, um zu beginnen."
112003,@112001,"Als Nächstes tippt auf ""Quests""."
112004,@112001,"Tippt jetzt auf ""Tagesquests""."
112005,@112001,Ihr könnt bis zu <YellowBold>12</> Quests pro Tag erhalten und abschließen.
112006,@112001,Allerdings könnt Ihr nur bis zu 3 Quests auf einmal aktiv haben.
112007,@112001,Wählt Eure Quests weise. Die Schwierigkeit und die Belohnungen hängen von der Quest-Stufe ab.
112008,@112001,"Hier könnt Ihr sehen, wie Ihr die Quest erfüllen könnt."
112009,@112001,Ihr könnt Euch auch die Quest-Belohnungen ansehen.
112010,@112001,Lasst uns eine Quest beginnen und es selbst ausprobieren!
112011,@112001,"Seht, wie sich der Quest-Inhalt verändert."
112012,@112001,"Ihr könnt Quests, die Ihr angenommen habt, beenden, oder <YellowBold>sie werden automatisch abgeschlossen, sobald eine gewisse Zeit verstrichen ist</>."
112013,@112001,"Oder, falls Ihr ungeduldig seid, könnt Ihr <YellowBold>Adena ausgeben, um Quests sofort abzuschließen</>."
112014,@112001,Hier könnt Ihr die Abschlussrate Eurer Tagesquest ansehen und zusätzliche Belohnungen erhalten.
112015,@112001,Hier könnt Ihr alle inaktiven Quests ändern.
112016,@112001,"Effektiv <YellowBold>Quests zu wechseln</> sollte sich als hilfreich dabei erweisen, stärker zu werden."
112017,@112001,Nutzt dies jetzt aus oder ihr werdet es später vielleicht bereuen!
112018,,
113001,@112001,Sehen wir uns jetzt Wochenquests an!
113002,@112001,@112002
113003,@112001,"Als Nächstes tippt auf ""Quests""."
113004,@112001,"Jetzt tippt auf ""Wochenquests""."
113005,@112001,"Hier könnt Ihr Quests annehmen, die Ihr im Laufe einer Woche abschließen könnt."
113006,@112001,Ihr könnt bis zu <YellowBold>15 Quests täglich</> abschließen.
113007,@112001,"Ihr müsst kontinuierlich an Euren Quests arbeiten, wenn Ihr die Belohnungen einheimsen wollt."
113008,@112001,Ihr könnt Euch die Details der laufenden Quests hier ansehen.
113009,@112001,"Beginnen wir eine Quest! Tippt auf ""Quest beginnen""."
113010,@112001,Schließt regelmäßig Wochenquests ab und holt Euch die Belohnungen!
113011,@112001,"Denkt daran, das Wichtigste an Wochenquests ist, <YellowBold>jeden Tag an ihnen zu arbeiten</>!"
113012,,
114001,@29001,Ihr seid nun endlich zu <YellowBold>Klan-Spenden</> berechtigt!
114002,@29001,"Spenden helfen dabei, den Klan am Laufen zu halten!"
114003,@29001,"Sehen wir uns, an wie man spendet."
114004,@29001,Gehen wir in das Klanmenü.
114005,@29001,"Tippt auf ""Spenden""."
114006,@29001,"Ihr könnt Adena spenden,"
114007,@29001,Blutzeugnis
114008,@29001,und Rotsternsteine.
114009,@29001,"Ihr könnt noch mehr bewirken, wenn Ihr Blutzeugnis oder Rotsternsteine spendet,"
114010,@29001,"aber diese zu erhalten, kann ein wenig schwierig sein."
114011,@29001,Ich teile dieses Mal ein wenig Blutzeugnis mit Euch.
114012,@29001,"Versucht, ein wenig Blutzeugnis zu spenden."
114013,@29001,"Stellt sicher, Eure Spendenbelohnung einzusammeln!"
114014,@29001,"Die Beitragspunktzahl zeigt, welche Klanmitglieder am meisten gespendet haben."
114015,@29001,"Fast hätte ich die <YellowBold>Klanmünzen</> vergessen. Bei jeder Spende erhaltet Ihr Klanmünzen. Die könnt Ihr benutzen, um im Klanladen einzukaufen oder Euch Klan-Buffs zu kaufen."
114016,@29001,"So, jetzt aber raus hier."
114017,@29001,"Das ist der Klanladen, den ich vorhin erwähnt habe."
114018,@29001,"Hier gibt es Gegenstände, um den Klan zu verbessern, und Gegenstände, die Euch selbst nutzen, also seht euch einmal um."
114019,@29001,"Manche Gegenstände könnt Ihr nur kaufen, nachdem Ihr bestimme Bedingungen erfüllt habt, aber ich bin mir sicher, das wird Euch keine Probleme bereiten."
114020,,
115001,@29001,Was? Ihr seid noch nicht in einem <YellowBold>Klan</>?!
115002,@29001,"Ich werde Euch noch einmal zeigen, wie man einem Klan beitritt."
115003,@29001,@114004
115004,@29001,Folgt mir.
115005,@29001,Tippt auf die letzte Schaltfläche.
115006,@29001,Seht Ihr all die Klans?
115007,@29001,"Es hat so viele Vorteile, einem Klan beizutreten!"
115008,@29001,"Ich bin sicher, Ihr werdet es nicht bedauern."
115009,,
116001,@29001,"Ich hoffe, Ihr lebt Euch in Eurem Klan gut ein."
116002,@29001,"Es ist an der Zeit, dass ich Euch etwas Neues beibringe."
116003,@29001,Kehren wir zum Klanmenü zurück.
116004,@29001,@115004
116005,@29001,Ich möchte Euch die Klanerfolge zeigen!
116006,@29001,"Alle Klanmitglieder tragen zu Klanerfolgen bei und der gesamte Klan erhält Belohnungen, wenn diese erreicht werden!"
116007,@29001,Persönliche Belohnungen werden an jedes Mitglied einzeln gesendet.
116008,@29001,<YellowBold>Klan-Belohnungen werden an das Klanlager gesendet</>.
116009,@29001,"Dennoch, Belohnungen sind nur verfügbar, wenn Erfolge rechtzeitig abgeschlossen werden, also wird der ganze Klan zusammenarbeiten müssen."
116010,@29001,"Erfolge erfordern ein großes Maß an Kooperation, aber Zusammenarbeit wird auch deinen Klan näher zusammenbringen!"
116011,,
117001,@29001,"Wie gefällt es Euch, in einem Klan zu sein?"
117002,@29001,"Es gibt etwas sehr Wichtiges, das ich Euch über Klans sagen muss."
117003,@29001,@114004
117004,@29001,Das ist ein Klan-Dungeon.
117005,@29001,Spieler aus demselben Klan können den Klan-Dungeon zusammen betreten und mächtige Bosse herausfordern.
117006,@29001,"Klanmitglieder müssen zusammenarbeiten, um den Klan-Dungeon zu erobern. Das ist die ultimative Probe der Stärke eines Klans!"
117007,@29001,"Es wird ein harter Kampf, aber die Belohnungen sind es wert!"
117008,@29001,"Sich am Klan-Dungeon zu versuchen, ist gut für den Klan, und um Eure eigenen Fähigkeiten zu verbessern!"
117009,@29001,Arbeitet mit Klanmitgliedern zusammen und Ihr werdet unaufhaltbar sein!
117010,,
118001,@11001,Willkommen. Hier könnt ihr Euren <YellowBold>Questfortschritt</> überprüfen.
118002,@11001,"Hier könnt Ihr <YellowBold>laufende Quests</>, <GreenBold>abgeschlossene Quests</> und noch zu erledigende Quests auf einmal ansehen."
118003,@11001,Seht! Ihr könnt sogar zusätzliche <YellowBold>Belohnungen</> ansehen.
118004,,
119001,@18001,"Entwickelt Ihr endlich ein Interesse dafür, Dinge herzustellen?<p>Hahaha!!! Da bin ich aber froh!!!<p> Wie Ihr wisst, kann Stufe UR nur durch Herstellen errungen werden. Ich erzähle Euch etwas darüber, also hört genau zu!"
119002,@18001,"Als Erstes müsst Ihr die Ausrüstung, die ihr herstellen wollt, hier platzieren."
119003,@18001,"Ihr benötigt die Anleitung für die Ausrüstung, die Ihr herstellen wollt!"
119004,@18001,Als Nächstes braucht Ihr seltene Mineralien oder Holz!
119005,@18001,"Was kam nochmal als Nächstes ... Oh, ja! Ihr braucht Materialien wie Leuchtende Verbesserungssteine!"
119006,@18001,"Und dann braucht Ihr noch Altmaterialien, die bei der Verwertung von Waffen oder Rüstung abfallen!"
119007,@18001,"Solange Ihr diese vier Dinge besitzt, könnt Ihr Ausrüstung der Stufe UR herstellen!"
119008,@18001,"Oh! Das hätte ich fast vergessen!<p>Ihr könnt nur Ausrüstung der Stufe UR herstellen, indem Ihr Ausrüstung der Stufe SR mit Level 30 verwendet.<p>Ausrüstung der Stufe UR behält Aufwertungen, Limit-Break, Subwerte und Attributdetails bei!<p>Die vier Materialien können allesamt Ausrüstung aufwerten. Stellt sicher, dass Ihr Eure Ausrüstung aufwertet, wann immer Ihr einen Materialtyp einsammelt.<p>Ausrüstung der Stufe UR, die mit allen vier Materialtypen hergestellt wurde, wird bei Weitem robuster! Haha!"
119009,,
201001,@29001,Woah! Seid Ihr bereit für einen Klassentransfer? Das ist unglaublich!
201002,@29001,Ich habe eine Nachricht für Euch bezüglich der Klassentransferprüfung.
201003,@29001,"Die Silberlicht-Söldner gewähren jedem, der stark genug ist, ihre Prüfung zu bestehen, neue Klassen."
201004,@29001,"Ihr könnt <YellowBold>neue Fertigkeiten</> erlernen, wenn Ihr Klassen transferiert, die Euch erlauben, noch stärker zu werden."
201005,,
201006,@29001,"Seht, dies ist die erste Prüfung."
201007,@29001,"Um die erste Prüfung zu bestehen, müsst Ihr 50 Monster besiegen."
201008,@29001,Das wird Eure grundlegenden Kampffähigkeiten auf die Probe stellen.
201009,@29001,"Ich bin überzeugt, dass Ihr mit Bravour bestehen werdet!"
201010,@29001,"Die nächste Prüfung wird enthüllt, sobald Ihr die erste bestanden habt."
201011,@29001,"Sobald Ihr alle sieben Prüfungen bestanden habt, werdet Ihr in der Lage sein, Klassen zu transferieren."
201012,@29001,Und dann ... werdet Ihr sogar noch stärker!!!
201013,@29001,"Ihr packt das, <YellowBold>[player]</>!"
201014,@29001,"Ich sehe Euer neues, stärkeres Ich beim nächsten Mal!"
201015,,
202001,Lonna,"Ich dachte, Ihr könntet nun ein wenig mehr Adena gebrauchen ..."
202002,@202001,"Hier, ich zeige Euch den besten Ort, um Adena zu finden."
202003,@202001,"Es ist hier, in diesem Dungeon!"
202004,@202001,Tippt dies an.
202005,@202001,"Tippt auf ""Adena-Dungeon""."
202006,,
202007,@202001,"Das ist die Heimat von Kresous, dem Golddrachen."
202008,@202001,Besiegt Kresous und plündert sein Adena-Versteck!
202009,@202001,"Es gibt ein tägliches Zutrittslimit für den Adena-Dungeon, also macht das Beste aus jedem Versuch!"
202010,@202001,"Ich freue mich schon, von Eurem Sieg über den Drachen zu hören!"
202011,,
203001,Aida,"Hey! Habt Ihr Interesse an einem guten Ort, um Ausrüstung zu finden?"
203002,@203001,"Sucht nicht länger, hier ist er: dieser besondere Dungeon!"
203003,@203001,Tippt dies an.
203004,@203001,Wählt hier den Tempelwächter aus!
203005,,
203006,@203001,"Beschützt das <YellowBold>Heilige Artefakt</> und Ihr werdet bestimmt alle <YellowBold>Ausrüstung</> finden, die Ihr braucht."
203007,@203001,"Es gibt nur einen Haken. Der Tempelwächter steht nur Spielern offen, die in <YellowBold>einer Gruppe</> sind, und Ihr könnt ihn nur <YellowBold>ein paar Mal täglich</> betreten."
203008,,
204001,Tiana,"Gehen Euch vielleicht die Schriftrollen aus, um Ausrüstung aufzuwerten?"
204002,@204001,"Ich weiß, wo Ihr hingehen solltet!"
204003,@204001,In den Aufwertungsrollen-Dungeon.
204004,,
204005,@204001,"Löst das Siegel des Heiligen Artefakts und erhaltet Aufwertungsrollen! Gebt alles, denn es gibt ein <YellowBold>tägliches Zutrittslimit</>!"
204006,@204001,"Eure Waffen aufzuwerten, ist die <YellowBold>einfachste und mächtigste</> Art, stärker zu werden!"
204007,,
205001,@202001,"Ein kleines Vögelchen hat mir gezwitschert, dass Ihr Hilfe dabei brauchen könntet, stärker zu werden."
205002,@202001,"Ich zeige Euch einen guten Ort, um im Level aufzusteigen!"
205003,@202001,Tippt dies an.
205004,@202001,Der ERF-Dungeon!
205005,,
205006,@202001,"Hier könnt Ihr große Mengen ERF auf einmal erhalten ... aber verlasst Euch nicht zu sehr darauf, es gibt ein <YellowBold>tägliches Zutrittslimit</>."
205007,@202001,"Stellt Euch der Herausforderung und Euer Level wird sich im Handumdrehen erhöhen! Ich wette, Ihr werdet richtig durchtrainiert sein, wenn wir uns wiedersehen!"
205008,,
207001,@18001,"Willkommen. Die Silberlicht-Söldner werden seit langer Zeit als Symbol für Gerechtigkeit angesehen, doch bekannt sind sie für ihre stilvollen und einzigartigen <YellowBold>Umhänge</>.<p>Es ist wohl an der Zeit, dass Ihr Euren eigenen Umhang erhaltet. Keine Sorge, ich bringe Euch bei, wie Ihr das tut!<p>Zuerst braucht Ihr eine Brosche für den Umhang. Hier, nehmt das und erhaltet einen Abenteurer-Umhang."
207002,@18001,Tippt auf „Erhalten“.
207003,@18001,Tippt auf „Ausrüsten“.
207004,@18001,Der Abenteurer-Umhang steht Euch fantastisch! Mit Garn könnt Ihr Eurem Umhang Flair verleihen. Hier ist etwas Garn für Euch.
207005,@18001,Tippt auf „Levelaufstieg“.
207006,@18001,"Tippt auf „Levelaufstieg“, genau da."
207007,,
207008,@18001,Euer Umhang sieht jetzt schon besser aus! Wie gefällt er Euch?
207009,@18001,"Ihr könnt Magischen Stoff benutzen, um die Subwerte des Umhangs zu ändern.<p>Wiederholt diesen Vorgang, bis Ihr den gewünschten Subwert erhaltet.<p>Das ist alles, was ich Euch zu Umhängen erzählen muss. Jetzt liegt es an Euch, Euren eigenen, einzigartigen Umhang zu erschaffen!"
301001,@18001,Ah. Die Aufwertung ist wohl gescheitert?
301002,@18001,Gescheitertes Aufwerten von Ausrüstung mit <YellowBold>+6 Aufwertung</> kann zu einem sinkenden <YellowBold>Aufwertungslevel</> führen.
301003,@18001,"Aber beachtet, dass Ihr <YellowBold>Maphrs Segen</> benutzen könnt, damit das Aufwertungslevel nicht weiter sinkt."
301004,@18001,"Außerdem sinkt Ausrüstung, die auf <YellowBold>+7, +10 und +20</> oder höher aufgewertet wurde, nicht unter diese Werte herab."
301005,@18001,"Behaltet diese Dinge im Hinterkopf, wenn Ihr in Zukunft Ausrüstung aufwertet!"
301006,@18001,Ich werde es Euch an einem Exemplar von Maphrs Segen vorführen.
301007,@18001,"Tippt auf ""Sonstiges""."
301008,@18001,"Seht Ihr den Gegenstand ""Maphrs Segen""?"
301009,@18001,"<YellowBold>Maphrs Segen</> ist ein wertvoller Gegenstand, der verhindert, dass Aufwertungslevel nach gescheiterter Aufwertung an Wert verlieren."
301010,@18001,"Na los, tippt auf ""Werkstatt""!"
301011,@18001,"Sammelt ""Maphrs Segen""-Fragmente in der Werkstatt, um <YellowBold>Maphrs Segen</> herzustellen."
301012,,
302001,@21001,"Schon mal was von <YellowBold>Beschwörungssteinen für seltene Monster</> gehört? Nein? Na gut, schauen wir mal, wie man mit diesen Beschwörungssteinen Monsterkerne erhalten kann."
302002,@21001,"Tippt auf ""Inventar""."
302003,@21001,"Wählt die ""Verbrauchsgüter""-Registerkarte."
302004,@21001,"Hier, nehmt einen Beschwörungsstein für seltene Monster."
302005,@21001,"Tippt nun auf ""Benutzen""."
302006,@21001,"Seht Ihr all diese seltenen Monster? Wählt das aus, welches Euch am besten gefällt."
302007,@21001,"Für jedes seltene Monster gibt es Monsterkerne.
<p>Schließt Wochenquests ab, um diese Beschwörungssteine für seltene Monster zu sammeln."
302008,@21001,"Tippt auf ""Beschwörung""!"
302009,@21001,Die Schaltfläche genau vor Euch!
302010,@21001,여기를 누르면 된다네!
