Id,NpcName,DialogMessage
116006,@29001,"Все члены клана вносят свой вклад в достижения клана, и впоследствии весь клан получает за них награды!"
116007,@29001,Каждый член клана получает отдельные награды.
116008,@29001,<YellowBold>Награды клана отправляются в хранилище клана</>.
116009,@29001,"Однако награды доступны только если все достижения выполнены вовремя, поэтому весь клан должен действовать сообща."
116010,@29001,"Для выполнения достижений требуется командная работа, что позволит клану сблизиться еще больше!"
116011,,
117001,@29001,Нравится ли вам быть в клане?
117002,@29001,А сейчас я расскажу вам кое-что важное о кланах.
117003,@29001,@114004
117004,@29001,Это Подземелье клана.
117005,@29001,Игроки из одного клана могут вместе входить в Подземелье клана и сражаться с сильными боссами.
117006,@29001,"Члены клана должны действовать вместе, чтобы завоевать Подземелье клана - это наилучшая проверка силы клана!"
117007,@29001,"Битва будет непростой, но награды того стоят!"
117008,@29001,Подземелья клана позволяют укрепить клан и повысить ваши возможности.
117009,@29001,"Действуйте в команде с другими членами клана, и вы будете непобедимы!"
117010,,
118001,@11001,Добро пожаловать. Здесь можно следить за <YellowBold>выполнением задания</>.
118002,@11001,"Вы можете просматривать <YellowBold>текущие задания</>, <GreenBold>выполненные задания</> и задания, которые нужно выполнить сразу."
118003,@11001,Смотрите! Вы также можете просмотреть дополнительные <YellowBold>награды</>.
118004,,
119001,@18001,"Ты наконец-то увлекся изготовлением снаряжения?<p>Ха-ха-ха!!! Я из-за этого очень рад!<p>Как ты знаешь, ранг UR может быть получен только при изготовлении снаряжения.
Я все расскажу, но слушайте внимательно!"
119002,@18001,"Для начала положите сюда снаряжение, которое хотите улучшить!"
119003,@18001,Для создания необходимого снаряжения вам понадобится рецепт!
119004,@18001,Затем вам понадобятся редкие материалы или дерево!
119005,@18001,"Так, что там дальше?.. Ах, да! Вам понадобится что-то вроде сияющих камней улучшения!"
119006,@18001,А потом вам понадобятся части разбитого оружия и доспехов!
119007,@18001,"Если у вас есть все четыре ингредиента, то можно приступать к созданию снаряжения ранга UR!"
119008,@18001,"Кстати, чуть не забыл!<p> Вы можете создавать снаряжение ранга UR только используя снаряжение 30 уровня ранга SR!<p>А так же снаряжение ранга UR сохраняет модификации, лимиты привышения, подхарактеристики и детали атрибута.<p>И все четыре материала могут модифицировать снаряжение. Не забывайте модифицировать его при получении новых материалов. Вам точно понравится, как будет увеличиваться сила вашего снаряжения!<p>Конечно же, снаряжение ранга UR созданное используя четыре типа материалов, будет несравненно сильнее! Ха-ха-ха!"
119009,,
201001,@29001,Ого! Вы готовы к смене класса? Невероятно!
201002,@29001,У меня для вас информация об испытании для смены класса.
201003,@29001,"Наемники Серебряного света дают новые классы тем, что сможет пройти их испытание."
201004,@29001,"При смене класса вы можете получить <YellowBold>новые умения</>, что позволит вам стать еще сильнее."
201005,,
201006,@29001,"Итак, вот первое испытание."
201007,@29001,"Чтобы пройти первое испытание, нужно победить 50 монстров."
201008,@29001,Это станет проверкой ваших основных боевых способностей.
201009,@29001,"Уверена, вы отлично с этим справитесь!"
201010,@29001,Следующее испытание будет доступно после выполнения первого.
201011,@29001,После прохождения всех семи испытаний вы сможете сменить класс.
201012,@29001,А потом... потом вы станете сильнее!
201013,@29001,Верно <YellowBold>[player]</> !
201014,@29001,"Что ж, увидимся в вашем новом, более сильном обличье!"
201015,,
202001,Лонна,"Я подумала, что сейчас вам потребуются адены..."
202002,@202001,"Идем, я покажу вам лучшее место для поиска аден."
202003,@202001,Оно внутри этого подземелья!
202004,@202001,Нажмите здесь.
202005,@202001,Нажмите кнопку «Подземелье адены».
202006,,
202007,@202001,"Это обитель Кресуса, золотого дракона."
202008,@202001,"Победите Кресуса, чтобы забрать его запас аден!"
202009,@202001,"В Подземелье адены можно входить ограниченное число раз в день, поэтому используйте каждую попытку с умом!"
202010,@202001,Жду с нетерпением вестей о вашей победе над драконом!
202011,,
203001,Аида,"Эй! Хотите узнать, где лучше всего искать снаряжение?"
203002,@203001,Ищите в этом особом подземелье!
203003,@203001,Нажмите здесь.
203004,@203001,Выберите «Стража Храма».
203005,,
203006,@203001,Защитите <YellowBold>Священный артефакт</> и вы найдете необходимое вам <YellowBold>снаряжение</>.
203007,@203001,"Есть небольшая проблема. Страж Храма доступен только для <YellowBold>групп игроков</>, а вход в него можно выполнять всего <YellowBold>несколько раз в день</>."
203008,,
204001,Тиана,У вас закончились свитки для модификации снаряжения?
204002,@204001,Я знаю отличное место!
204003,@204001,Подземелье свитков модификации.
204004,,
204005,@204001,"Снимите печать со Священного артефакта и получите свитки модификации! Не тратьте попытки зря, существует <YellowBold>лимит на количество входов в день</>!"
204006,@204001,Модификация оружия - это <YellowBold>самый простой и надежный</> способ развивать свои способности!
204007,,
205001,@202001,"Мне подсказали, что вам нужна помощь, чтобы стать сильнее."
205002,@202001,Я покажу отличное место для повышения уровня!
205003,@202001,Нажмите здесь.
205004,@202001,Подземелье опыта!
205005,,
205006,@202001,"Здесь можно получить много опыта сразу, но не слишком на это рассчитывайте, поскольку есть <YellowBold>лимит на количество входов в день</>."
205007,@202001,"Бросайте себе вызовы и вы сможете быстро повышать свой уровень! Могу поспорить, вы будете намного сильнее!"
205008,,
207001,@18001,"Добро пожаловать. Наемники Серебряного света издавна считаются воплощением справедливости, но славятся они не только этим. Любой узнает их элегантные уникальные <YellowBold>плащи</>!<p>Пожалуй, вам тоже пора бы обзавестись плащом. Не волнуйтесь, я расскажу вам, как его добыть!<p>Для начала вам понадобится брошь. Вот, возьмите и получите Плащ искателя приключений."
207002,@18001,Нажмите «Получить».
207003,@18001,Нажмите «Надеть».
207004,@18001,"Плащ искателя приключений сидит на вас великолепно! Чтобы украсить плащ, вам понадобится пряжа. Вот, возьмите немного."
207005,@18001,Нажмите «Повышение уровня»
207006,@18001,Нажмите «Повышение уровня» вот здесь.
207007,,
207008,@18001,Теперь плащ выглядит гораздо лучше! Вам нравится?
207009,@18001,"Вы можете изменить подхарактеристики плаща с помощью Волшебной ткани.<p>Меняйте их, пока не получите нужные.<p>Вот и всё, что я могу рассказать о плащах. Теперь дело за вами — создайте свой уникальный плащ!"
301001,@18001,Хм! Не удалось усилить?
301002,@18001,Неудачная модификация снаряжения <YellowBold>с уровнем +6</> может привести к потере <YellowBold>уровня модификации</>.
301003,@18001,Однако для предотвращения потери уровня можно использовать <YellowBold>Защиту Мафр</>.
301004,@18001,"Уровень снаряжения, модифицированного до ур. <YellowBold>+7, +10 и +20 или выше</>, не падает ниже этих показателей."
301005,@18001,"Помните об этом, когда будете модифицировать снаряжение!"
301006,@18001,Для примера я дам вам одну Защиту Мафр.
301007,@18001,Нажмите на пункт «Разное».
301008,@18001,Видите предмет «Защита Мафр»?
301009,@18001,"<YellowBold>Защита Мафр</> — это очень ценный предмет, предотвращающий падение уровня снаряжения при его неудачной модификации."
301010,@18001,"Итак, нажмите на пункт «Мастерская»."
301011,@18001,"Возьмите в мастерской фрагменты Защиты Мафр, чтобы изготовить из них <YellowBold>Защиту Мафр</>."
301012,,
302001,@21001,"Вы слышали когда-нибудь о <YellowBold>Камнях призыва редкого монстра</>? Нет? Что же, давайте посмотрим, как с их помощью добывать ядра монстров."
302002,@21001,Нажмите на пункт «Инвентарь».
302003,@21001,Перейдите в раздел «Предметы».
302004,@21001,Возьмите здесь Камень призыва редкого монстра.
302005,@21001,Нажмите кнопку «Использовать».
302006,@21001,"Видите редких монстров? Выберите того из них, который интересует вас больше всех."
302007,@21001,"Каждый из редких монстров имеет свое ядро.
<p>Чтобы у вас было больше Камней призыва редкого монстра, не забывайте выполнять недельные задания."
302008,@21001,Нажмите кнопку «Призыв»!
302009,@21001,"Да-да, именно эту!"
302010,@21001,여기를 누르면 된다네!
