Id,Name,Message
1955,@1667,"Они составляют
низший класс
в группе Зирны."
1956,@1667,"Но также образуют
важную основу."
1957,@636,Внимание! Посторонний!
1958,@636,Мы. Будем. Защищать. Нашу. Группу.
1959,@638,На группу напали.
1960,@1667,"Отойдите назад,
когда нужно будет! Они скоро
контратакуют!"
1961,@638,"Я Зирна,
Болотная королева!"
1962,@638,Это наша земля! Ты чужак!
1963,@638,"Я не позволю
тебе уйти!"
1964,@1312,"Собери как можно
больше темной
эссенции."
1965,@646,"Как ты смеешь
оскорблять меня?! Твоя смерть будет
очень мучительной!"
1966,@1312,Буду убивать... медленно...
1967,@1312,Это мой конек...
1968,@646,Беги! Как можно быстрее! Я в ярости!
1969,@1312,@653
1970,@646,А-а! Оставь меня в покое!
1971,@655,Ох...
1972,@655,Зовут меня...
1973,@1312,"Этот побочный эффект
действует на слабую
сторону."
1974,@655,Я... Хочу... Тебя...
1975,@655,Голод...
1976,@1312,"Желания мертвецов
особенно опасны."
1977,@661,Это проклятье...
1978,@661,Такое... сладкое... Такое сладкое!
1979,@1312,"Мое проклятье
несет удовольствие,
а не боль."
1980,@1312,"Темным сущностям
особенно сложно
противостоять."
1981,@661,Я не могу остановиться! Ты! Я проглочу тебя!
1982,@1312,"Это просто физически
невозможно."
1983,@1312,"Если все в сборе,
то приступим."
1984,@1662,Цель... Убить...
1985,@1312,"Для скелетов они
очень подвижные."
1986,@1312,@1655
1987,@1656,@1656
1988,@1312,@1657
1989,@1656,@1658
1990,@1312,@1659
1991,@1656,@1660
1992,Туманный потрошитель,"Ты омерзителен! Ты прихвостень
Эйнхасад?!"
1993,@1992,"Я уничтожу эту
мерзкую жаровню!"
1994,Туманный жуткий жнец,Уничтожить ее! Уничтожить жаровню!
1995,@2309,"Я чувствую
темную энергию
прямо отсюда!"
1996,@2309,Ты в порядке?!
1997,@1994,"Поверить не могу, что ты был в сговоре
с этим приспешником Эйнхасад! Я накажу тебя!"
1998,@2289,"На помощь, мяу! На меня напали, мяу!"
1999,@2289,Я спрячусь.
2000,@2289,Эти ребята свирепые!
2001,@2289,"Остерегайтесь
того большого!"
2002,@2289,"Это никогда
не закончится,"
2003,@2289,"если мы не избавимся
от того огромного! Взять его, мяу!"
2004,@1290,"Я тоже подумываю
посмотреть туда!"
2005,@1290,"Ох ты ж! Я бы уже был мертв,
если бы шел впереди!"
2006,Болотный упырь,"Как ты смеешь
прерывать
наш отдых?!"
2007,@1290,Ох ты ж! Как с-страшно!
2008,@1290,"Я поищу! Продержитесь
еще немного!"
2009,@2387,"Нужно разделаться
и с теми типами
вон там!"
2010,@2387,"Я вселяю страх в
ваши жалкие сердца?"
2011,@2387,"Я позабочусь,
чтобы вашей ноги
тут больше не было!"
2012,@2294,"Они еще рядом! Посмотри еще раз, мяу!"
2013,@2294,"Фш-ш! Снаряжение этого
громилы производит
впечатление!"
2014,@2294,Его! Принеси мне его!
2015,@1667,@1954
2016,@1667,@1955
2017,@1667,@1956
2018,@1312,@1964
2019,@1312,"Нужно больше
темной эссенции."
2020,@655,@1971
2021,@655,@1972
2022,@1312,@1973
2023,@655,@1974
2024,@655,@1975
2025,@1312,@1976
2026,@1312,@1983
2027,@1662,@1984
2028,@1312,@1985
2029,@1992,@1992
2030,@1992,@1993
2031,@2289,@1998
2032,@2289,@1999
2033,@2289,@2000
2034,@1290,@2004
2035,@1290,@2005
2036,@2387,@2009
2037,@2294,@2012
677,Ваг,"Ух!
Не хочу охотиться
на мерзких пауков!"
1311,@677,"Я гнался за
жирным кроликом, когда внезапно
появился паук!"
678,@160,"Танор и гноллы
не ладят уже
несколько поколений."
679,@160,"Недавно между ними
разразилась война."
680,@160,"Танор были
близки к победе, но война продолжилась."
681,@160,"но война затянулась,
так как Братство
Тьмы стало на сторону гноллов."
682,@160,"Война создаст
темную энергию,
которой Белеф"
683,@160,"наверняка захочет
воспользоваться."
684,@160,"Теперь вы понимаете,
почему прекращение
войны не в интересах Братства Тьмы."
685,@160,"Мы должны положить
конец войне, оказав
помощь Танор."
690,Рыцарь-рекрут Танор,Сюда!
691,@431,"Я хочу увидеть вождя.
Мне не нужны
неприятности."
692,@690,"Зачем обреченному на
гибель глупцу
вроде тебя встреча с вождем?"
693,@431,"Ха-ха, мило!
Это и делает Танор
такими великими!"
694,@690,"Тьфу!
Жалкие твари! Умри!"
1857,@690,Выпустить зверей!
695,Дурзель,"Танор не видят
разницы между
друзьями и врагами."
696,@695,"Если только
ты не
гнолл."
697,@695,"Переговоры просты!
Нужно задать
им трепку!"
698,Воитель Танор,"Кто там?
Мы сожжем живьем
тебя, когда поймаем!"
699,@431,"Смотрите! Как вам такое, а?
Эти ребята даже
костры не тушат!"
700,@160,"Если вождь не
примет предложение
Хардина..."
701,@160,"Я даже и думать
не хочу, что тогда
будет с Танор..."
702,Вождь племени Канкун,"Ты думаешь, я приму
такое грубое
предложение?"
703,@702,"Убить
их всех!"
704,@431,"Да, знаю.
Танор!
Стоять до конца."
705,@702,"Не смотри на Танор
сверху вниз!"
706,@431,"Нет, конечно.
Иначе меня бы
давно убили."
707,@702,ТЫ!
708,Жрец Танор,"Как смеешь нападать
на вождя?!
Прощайся с жизнью!"
709,@695,"Подождите!
Мы просто
ведем переговоры!"
710,@690,"Мы должны убивать
всех и каждого, кто
нападает на вождя!"
711,@695,"Как и ожидалось!
Типичная тактика
переговоров Танор!"
712,@431,"О, храбрые Танор!
У нас есть
общий враг!"
713,@431,"Вы знаете, что
Братство Тьмы
помогает гноллам?"
714,@702,"Хм-м...
Братство Тьмы?"
715,@695,"Так-так. Нам нужно
многое обсудить."
716,@695,"Что делают
эти Танор?
Они пришли нас проводить?"
1351,Группа Вождя племени,"Это они!
Убить! Убить их!"
1352,@695,"О нет! Это сопротивление!
Осторожней!"
717,Вождь племени Канкун,"Вождь ошибается!
У вас нет права
вести переговоры."
718,@1351,"Мы уничтожим вас
приказом
вождя Канкуна!"
719,@717,"Мы разорвем вас
на куски, как
гноллов!"
720,@717,"Мы всегда
убиваем врагов!"
721,@717,"Это путь
Танор!"
722,@717,"Что за интриги
у тебя с вождем?!"
723,@717,"Почему ты похитил
реликвию Танор?"
724,@695,"Вождь согласился
сотрудничать с нами!
Ура!"
725,@717,"Вы наши враги!
А не друзья!"
1858,@717,"Достойный противник!
Я принесу оружие!"
726,@160,"Хардин всегда
хотел заполучить
реликвию Танор."
727,@160,"Он говорит, нужно
заслужить доверие"
728,@160,"вождя, чтобы
получить эту силу.
Похоже, ему это удалось."
729,@229,Кто это?!
730,@229,"Как вы смеете
трогать
подданных?"
731,@229,"Вы заплатите за
свою глупость
жизнью!"
732,Борис,"Пожалуйста...
Я надеюсь,
они в порядке..."
734,@732,"Эй!
Это я, Борис!
Ваш друг!"
735,Некросс,"Ха! Думаешь, они тебя
узнают?"
736,@735,"Магия не настолько
слаба."
737,@732,Эй! Братство Тьмы!
738,@735,"Отлично! Этот гнев!
Темная энергия!"
739,@735,"Пусть твоя ненависть
станет необузданной! Ха-ха-ха!"
742,@160,"Найди Дурзеля. Он
приходит и уходит, когда захочет,
но я начинаю беспокоиться о нем."
743,@695,"Нет! Мы на шаг позади!
Осторожней!"
1409,Вождь Аларак,"Я вернулся!
Умрите! Вы такие
же, как и Танор!"
744,@695,"Быстрее!
Уничтожь Камень душ!"
745,@695,"Гноллы
сбегутся!"
1422,Ол Б’Кхан,@604
1423,@1422,"А? Кто это?
Они в сговоре
с Танор?"
1424,Боец авангарда Гноллов,"Мы позаботимся
об этом, господин
Ол Б’Кхан!"
1425,@1422,"Что происходит? Не можете справиться
с жалким вредителем?"
1426,@1422,"Мы не успеем
поймать Танор!
Хватит уже возиться!"
1427,@1422,"Вперед!
Я сам тебя убью,
если ты с этим не разберешься!"
1428,Бандит Гноллов,"О нет! Убить их!
Ол Б’Кхан в ярости!"
1429,@1428,Р-р-р! Умрите!
1434,@1422,"Не так уж и плохо.
Кто тебя послал?"
1435,@1422,"Как вы смеете
бороться со мной."
1436,@1422,"Танор или нет -
неважно!"
1437,@1422,"Я убью тебя и
буду пить эль из твоего черепа!"
1438,Бартум,"Тартан вон там
отвернулся.
Это наш шанс! Поспешим."
1439,Тартан,"Кто это?!
Хватит ныть!
Ты ни на что не годишься!"
1440,@1439,"Р-р-р!
Не могу
пошевелиться!"
1441,Миньон Тартана,Тартан?!
1693,@1439,"Они что-то задумали!
Тут какой-то обман!
Будьте осторожны!"
1694,@1441,Защищать Тартана!
1695,@1438,"Быстрее!
Разгромить миньонов!"
1696,@1439,"О нет!
Не убивайте
моих миньонов!"
1442,@1438,Р-р-р!
1697,@1439,"Я перегрызу
вам глотки!"
1698,@1438,"Подумать только, он
разрушил заклятье! А-а!"
1699,@1439,"Злодей!
Безумный фанатик!"
1700,@1439,"Проклятье...
Ты!
Почему..."
1443,@1438,"У нас есть
очень полезная
информация от гноллов."
1444,Таатан,"Эй!
Кто здесь
оставил повозку?"
1445,@1444,"Ох! Что?!
Кто там?
Что ты делаешь?!"
1446,Миньон Таатана,"Таатан,
что случилось?!"
1701,@1438,"Не щадить
чужаков!"
1702,@1446,"На Таатана
напали!"
1703,@1444,"Ах! Как неудобно! Скорей сюда!
Освободите меня
и мы поговорим!"
1704,@1438,"Разговоры
бесполезны!"
1705,@1444,"Что ты говоришь?!
Эй! Эй!
Освободите меня!"
1447,@1444,"Чертовы
насекомые!
Быстрее!"
1706,Адъютант Тартос,Таатан!
1707,@1444,"В меня попали
заклинанием!
Не могу пошевелиться!"
1708,@1706,"Как низко
с вашей стороны
использовать такие грязные трюки!"
1709,@1706,"Спасите
Таатана!
В атаку!"
1710,@1444,"Ты убийца!
Я невиновен!
Это смешно!"
1448,@1438,"Нужно дождаться,
пока Тутан останется
в одиночестве. Идем."
1449,Тутан,"Ты выглядишь
подозрительно!
Что у тебя здесь за дела?"
1450,@1449,"Гр-р! Заклинания
сдерживания?!"
1451,@1449,"На нас напали!
Взять того,
в темных одеждах!"
1711,@1438,"Они хотят нарушить
мою концентрацию!
Оставлю на вас оборону."
1452,Тартос,"Тутан был
повержен
заклинанием?!"
1712,@1452,"Дам ощутить все в полной мере!
Как ты посмел сделать такое
с Тутаном?!"
1713,@1438,"О нет!
Проклятье шамана
трудно снять!"
2050,Эшли,"Собери Черных
леопардов"
2051,@2050,и устрой ловушку.
2052,@2050,"Нам не нужно,
чтобы в ловушку
попало нечто странное."
2053,@2050,Ты устроил ловушку? Шарон появилась?
2054,@2050,"Это самка черного
леопарда - Шарон."
2055,@2050,Нужно поймать Шарон.
2056,@2050,Шарон появилась?
2057,@2050,"Ее нужно поймать,
ясно?"
2058,@2050,"Они все соберутся,
как только ты
устроишь ловушку."
2059,@2050,"Если сможешь
справиться сразу
с несколькими, то попробуй."
2060,@2050,@2057
2061,@1438,"Должно быть
достаточно."
2062,@1438,"Давай поймаем
Тартана!"
2063,@1439,Кто там? Что за шум?!
2064,@1438,"Сперва надо победить
миньонов Тартана,
чтобы поймать его."
2065,@1439,"Кто тебя послал? Я сам с тобой
разберусь!"
2066,@1438,Отлично! Победи Тартана!
2067,@1438,Мы нашли Таатана!
2068,@1444,"А? Ты снова здесь,
жрец?"
2069,@1438,Таатан! Иди тихо!
2070,@1444,"Я тебе уже много раз
говорил, что все не
так, как тебе кажется!"
2071,@1438,"Скажи это Мафр, когда
встретишься с ней!"
2072,@1444,Это пустые слова!
2073,@1444,"Разговоры ни к чему
не привели,
так что пусть мои кулаки говорят!"
2074,@1438,"Ха! И вот ты показал
свое истинное лицо!"
2075,@1444,Я устал! Отстань от меня уже.
2076,@1444,Идиот! Это не я!
2077,@1438,"Тутан окружен
миньонами! Сначала
разделаемся с ними."
2078,@1449,"А? Что это
за заклинание?"
2079,@1438,Тутан! Ты арестован!
2080,@1449,"Опять вы! Я позабочусь, чтобы
вы больше никогда не
нападали на Танор!"
2081,@1449,"Проклятье!
Идиот, уверенный
в своей правоте!"
2082,@1909,"Ах! Вон там Красный
трюфель! Нужно взять его!"
2083,@1909,"О нет! Ты в порядке? Эти Ядовитые
пауки опасны!"
2084,@1909,Будьте начеку!
2085,@1909,"Рискните и соберите
лучшие ингредиенты!"
2086,@1909,Дадим волю жадности!
2087,@1667,Мы нашли Ол Б’Кхана! Скорей!
2088,@1422,"А? Кто это? Он в сговоре
с Танорами?"
2089,@1424,@1424
2090,@1422,"Тупой
передовой отряд!"
2091,@1422,"Пошли, солдаты! Я поведу!"
2092,@1428,"Да, господин
Ол Б’Кхан! Р-р-р-р!"
2093,@2318,"Ты случайно там
Митчелла не видел? Мне показалось,
я что-то видел!"
2094,@229,Ты кто? Что вы тут делаете?
2095,@2318,"О нет, нас поймали! Каждый сам за себя!"
2096,Генерал Гноллов,"Где офицеры? Они отлынивают
от работы!"
2097,@2096,Ты тут с ним играл?
2098,@2318,Эй! Что он тут делает?!
2099,@2437,"Тебе следует
научиться вовремя
отступать!"
2100,@2437,"Какой прок
в твоей смерти?"
2101,Командир Гноллов,"Кто-то нарушает
спокойствие!"
2102,@2101,Не дайте им уйти!
2103,Офицер Гноллов,Эй! Эй! Недоумок! Без меня никак?
2104,@2103,Окружить их! Атаковать с тыла!
2105,@2050,@2058
2106,@2050,@2058
2107,@1438,"Посмотри вокруг
повозки!"
2108,@1438,"Никакой болтовни. Избавьтесь
от любого, кто вам
помешает!"
2109,@690,Кто там? Прочь!
2110,@1438,"Мы нашли признаки
Реальных товаров!"
2111,Разведчик Танор,"Зачем все
эти коробки? Вы кто, ребята?!"
2112,@1438,"Тут вы и останетесь,
злодеи!"
2113,@2111,"О чем ты говоришь? Убирайся отсюда,
дубина стоеросовая!"
2114,@1438,Без раздумий! В атаку!
2115,Шаман Танор,Замечен враг! На нас напали!
2116,@1909,@2082
2117,@1909,@2083
2118,@1909,@2084
2119,@1667,Миньоны Ол Б’Кхана! Вон там!
2120,@1424,"Ладно! Выполним сегодняшнюю
норму, ага?"
2121,@1424,Этот мой!
2122,@2318,@2093
2123,@229,@2094
2124,@2318,"О нет, нас поймали! Каждый сам за себя!"
2125,@2437,@2099
2126,@2437,@2100
2127,@2101,@2101
2128,@2101,@2102
746,@160,"Сколько невинных
погибло
на этой земле."
747,@160,"Один из них не принял смерть и
заключил сделку с демоном."
748,@160,"Когда он был
человеком, его
звали Гильотин..."
749,@160,"Когда он возродился,
он стал хуже
любого демона."
750,@160,"Как и ожидалось!
Это Черная Ива!
Осторожней!"
751,Бормотун,"Кто нарушил
мой покой?"
752,@160,"Обычно
Черная Ива
тут не появляется!"
753,Мандрагора,(Вопль)
754,@186,"Р-р-р! Что за шум?!
Мои перепонки
сейчас лопнут!"
755,@186,"А?.. Звук
привлекает внимание!"
756,@431,"Осторожней!
Нежить
приближается!"
757,Враждебный убийца,"Твоя смерть
тоже будет напрасной,
как и моя!"
758,@1597,"Боже мой!
Это было не просто дерево, а ива!
Осторожней!"
759,@1597,"Они идут!
Нужно охранять
жаровню!"
760,@337,"Удивительно
видеть тебя здесь,
Хардин."
761,Капитан Мания,"...это он? Тот, кто
не дает нам покоя?"
762,@431,"Семена тьмы
творят
забавные вещи."
763,@431,"Думаешь, что сможешь
что-нибудь сделать с
такими умениями?"
764,@337,"Капитан Мания, оставлю это на вас.
Ваш владыка зовет.
Мне пора."
765,@761,"Пришествие владыки
не остановить!"
766,@431,"Что? Он стал кем-то
вроде бога?
Ты просто приспешник демона!"
767,@761,Замолчи!
768,Неркас Некромант,"Следи за руками,
жалкая тварь!"
769,@1597,"Тихо! Сюда!
Рядом с лестницей."
770,Смертоносный Гильотин,"Печать скоро
будет снята."
771,@770,"Принесите мне
их головы!"
772,@1597,"Это опасно! Даже для такого
сильного колдуна,
как ты, Хардин!"
773,@1597,"Именно он
сражал и заточал
древних героев!"
774,@1597,"Вон! Разрушенная крепость!
Тут 
барьер!"
775,@431,Готовьтесь! Раз!
776,@431,Два!
777,@431,Три!
778,@431,"Полный вперед!
Отвоевать
крепость!"
779,@1597,"Жаровня повреждена.
Думаешь, жаровня достаточно долго
продержится?"
780,@431,"Думаю,
недолго! Бежим, быстро!"
781,@186,"Энергии смерти
достаточно, чтобы у меня волосы
встали дыбом!"
782,@186,"Сокровище или нет,
нам главное выжить!"
783,@186,"Ух... Нежить
приближается!
О-остановите их!"
784,@186,"Мяу! Спасите меня!
А-а-а!"
785,@186,"Они снова наступают!
А-а!"
786,@431,"Армия смерти
здесь!"
787,@431,"Гильотин, вероятно, не сможет появиться,
а вот его армия еще как!
Нужно охранять жаровню!"
788,@186,Я т-тоже помогу!
789,@770,"Твои попытки
будут напрасны!
Солдаты! Принесите мне их головы!"
790,@770,"Мы украсим ими знамена!
О моем возвращении
узнают все!"
791,@1597,Осторожней!
792,@1597,"Хардин!..
М-мы больше
не можем держаться!"
793,@431,"Если мы проиграем,
Гиран обречен!
Держитесь! Не сдавайтесь!"
1674,@431,"Просто продержитесь
еще 10 секунд!
Держитесь изо всех сил!"
1675,@770,"Проклятье!
Что ты делаешь?!
Гаси огонь!"
1855,Рой,"Н-не трогай...Дай сюда...
Начальник каравана
будет разочарован..."
2209,Невилл,"Что-то окружает
меня!"
2210,@2209,"О боги! Я думал, что оно не
будет атаковать,
если его не трогать!"
2211,@2209,"Кто это? Они выглядят
опасными!"
2212,Жуткий фантом,А-а-а...
2213,@2209,"Ах! Проклятье! Не нужно было
сюда приходить!"
2214,@2209,"Сюда! У меня дурное
предчувствие!"
2215,@2209,"А-а! Снова здесь? Я сейчас сойду
с ума! На помощь!"
2216,@2209,"В-вон тот побольше? Он отличается от
остальных!"
2217,Искаженные слуги рока,Хе-хе-хе-хе...
2218,@2209,В-вы слышали? Он смеется. Ох... Мне это не нравится!
2219,Юмаэри,"Вокруг Цветка грусти
должно быть много
Дикор Скорби."
2220,@2219,"Уничтожьте любую
Дикору, которая
может представлять опасность."
2221,@2219,Там! Вижу Цветок грусти.
2222,@2219,"Прикройте меня,
а я его сорву."
2223,@2219,Ого! На помощь!
2224,@2219,"С-сразись
с Мандрагорой!"
2225,@2219,"Никогда не видел
такую большую
Дикору! Вы точно одолеете ее?!"
2226,Кармен,"Убейте
Дикору отчаяния."
2227,@2226,Стоп.
2228,@2226,Что-то не так.
2229,@2226,"Эта Дикора
подверглась действию
странной энергии."
2230,@2226,Поищу ее источник.
2231,@2226,"Нашел! Энергия исходит
от того странного
места."
2232,Драйед,Так-так... Гость!
2233,@2232,"Добро пожаловать. Ты тоже хочешь стать
частью моего сада?"
2234,@2232,"Так-так! Не могу поверить,
что мои бесценные
цветы уничтожены!"
2235,@2232,"Больше не могу
на это смотреть!"
2236,@2232,Я с тобой разберусь!
2237,@1667,"Маг утверждает, что
Жнец по имени Репус поглотил большинство душ!"
2238,@1667,Репус! Найдите Репуса!
2239,@1667,Духи приближаются! Осторожней!
2240,Репус,"Какая аппетитная
душа!"
2241,@2240,Умри!
2242,@1290,Благодарю за помощь!
2243,@1290,"Невинный дух бредет
к Кармелю."
2244,@1290,"Победив их,
вы получите
преимущество в бою."
2245,@1290,Э-это Кармель.
2246,@1290,"Гляньте на
запятнанный
кровью клинок!"
2247,@1290,"Должно быть, они
очень опасны в бою."
2248,@1290,О-ох! Духи приближаются!
2249,@1290,Кармель! Это Кармель-Мясник!
2250,Тоат,"Р-р-р! Как вы посмели
прийти в мое
святилище?"
2251,@2250,"Я разорву вас
на кусочки!"
2252,@2250,"Вы одолели
Некромантов -
не так уж и плохо!"
2253,@2250,"Узрите силу, которую
Гильотин даровал
мне!"
2254,@768,Души! Свежие души!
2255,Инорэ,"Пожалуйста,
не сдавайтесь им!"
2256,Мучащийся фантом,"Боль... Только боль
поддерживает во мне
жизнь..."
2257,@2255,"Что еще может быть
доказательством
жизни?"
2258,@2255,Их нужно оставить.
2259,@2209,@2209
2260,@2209,@2210
2261,@2209,@2214
2262,@2209,@2215
2263,@2219,@2219
2264,@2219,@2220
2265,@2219,@2221
2266,@2219,@2222
2267,@2219,@2223
2268,@2219,@2224
2269,@2226,@2226
2270,@2226,@2227
2271,@2226,@2228
2272,@2226,"Похоже, этой Дикорой
отчаяния кто-то
управляет."
2273,@2226,"Я поищу, что
ее контролирует."
2274,@2226,"Нашел! Дикорами управляет
вон то магическое
устройство."
2275,@2226,"Нужно его
уничтожить."
2276,@2226,"О нет! Освобожденные
Дикоры идут на нас!"
2277,@2226,Осторожней!
2278,Безумный солдат,Помогите нам!
2279,@2278,А-а-а!
2280,@2278,"Жнец! Жнецы преследуют
нас!"
2281,@1290,"Ох. Убедитесь, что у вас
есть Цепь духа!"
2282,@1290,"В конце концов, мы
должны утешить
жителей города!"
2283,@1290,Берегись! Духи!
2284,@1290,С-спасите меня!
2285,@1290,А-а-ай!
2286,@1290,А-а!
2287,@1290,Я не умру!
2288,Невинный дух,(Вопль)
3247,@431,"Это нежить, которая
охраняет печь!"
3248,@431,"Нет времени
на раздумья!"
3249,@431,Уничтожить их!
3250,@770,А-а-а!
3251,@770,Хардин! Хардин!
3252,@770,Как ты смеешь! Камень душ!
3253,@770,"Армия нежити,
избавьтесь от них!"
3254,@431,"Они идут, осторожно! Вы должны защищать
меня!"
3255,Лидер корпуса Пагг,"Что ты делаешь
с моей печью?!"
3256,@3255,"Я отрежу тебе руки
и брошу в печь!"
3257,@3255,"То-то Гильотин
обрадуется!"
3258,@431,Это Пагг! Осторожней!
3259,@431,"В армии нежити он
самый жестокий!"
3260,@431,Но немного туповат!
3261,@431,"Не дайте ему
подойти!"
3262,Апостол Эрзаил,"Глупцы! Не могу поверить,
что их убили эти
жалкие недоумки!"
3263,@3262,"Вам не разрушить
Камень душ
Гильотина!"
3264,@3262,Демоны! услышь мой призыв!
3265,@431,"Апостол?! Тут полная
неразбериха!"
3266,@431,"Осталось немного! Позаботься о своей
душе!"
3267,@431,"Это демон, который
поглощает души!"
3268,@431,Сосредоточься!
3269,@431,"Хм? Что это за темная
энергия?!"
3270,@431,"Осторожней! Приближается крепкий
верзила!"
3271,@431,"Хорошо! Камень душ
уничтожен!"
3272,@431,"Вот наш шанс! Камень душ Гильотина
уничтожен!"
3273,@431,"Нужно его полностью
разгромить!"
3274,@431,"Используй камень
призыва и следуй
за мной!"
794,@186,"Видишь
Плоские грибы здесь?"
795,@186,"Это мой секрет!
Обычные люди не
знают о них."
796,@186,"Нужно уничтожить их,
найти и собрать
их все!"
797,@186,"Держи это
в секрете от других!"
798,@186,"Эти грибы
высшего качества!"
2038,@186,"Эй...
Девочка вон там
похожа на Элис?"
2039,@186,"Мур-р... Может,
это и правда Элис?"
801,Элис,"Я платил последний раз!
Оставь меня в покое!
Вернуть Векина!"
802,@186,"Что происходит?! Придурки!
Отпустите Элис!"
803,@186,"Возьмите деньги!
Отвали!"
804,Налоговик,"А-а? О нет!
Что ты делаешь?!
Почему ты никак не смиришься?"
805,Начальник гиранской стражи,Тц. Как утомительно.
806,@801,"Векина
призвали и
он исчез."
807,@186,"(Вздох) Как же
так получилось?!"
808,@801,"Если вы идете
в город,"
809,@801,"я могу
показать дорогу!"
810,@186,"Не переживай,
Элис!
Деньги-моя специальность!"
811,@186,"Я вернусь, когда
продам товар.
Это не займет много времени."
812,@801,"В свое время я спас
Векина и Пэна
от верной смерти."
813,@801,"С тех пор
Пэн регулярно
нас навещает."
814,@801,"Когда мы втроем
отдыхаем,
время летит незаметно...Хе-хе..."
815,@801,"Векин будет рад
узнать, что
Пэн пришел..."
816,@801,"Я просил Старейшину
помочь найти Векина. Мне нужно
увидеться с ним."
819,Ботаник,"Эта земля
пуста и бесплодна
из-за Медузы."
820,@819,"Нужно найти способ
остановить проклятье
окаменения."
821,@819,"Эксперимент
завершен успешно.
Нам просто нужны материалы."
822,@819,"Если получится, мы
сможем не только
предпринимать превентивные меры,"
823,@819,"но и
обращать
окаменение вспять."
824,@819,"Конечно, нам
потребуются стебли Песчаных цветов."
825,@801,Вон там! Это Векин!
826,@801,"Векин! Выпей это!
Это зелье 
от окаменения."
827,Векин,"Правда?! Мы спасены!
Спасибо, Элис!"
828,@827,"Итак... выдавить сок
и смешать с зельем?"
829,Товарищ Векина,"Хм?
Что со мной случилось?
Окаменение кончилось?"
1922,@186,"Ах! Это альфа-самец
Рыжего медведя!
Нужно немедленно его поймать, мяу!"
1923,@186,"Это сложно, но
мы не можем сдаться!"
831,Медуза,"Сестры!
Стеноа скоро
будет здесь!"
832,@831,"Нельзя дать
осквернителям сада
сбежать!"
834,@160,"Ха. Думаю,
Пэн нашел кое-что
поважнее денег."
835,@160,"Совсем как мы,
обычные люди."
836,@160,"Если подумать,
то это..."
837,@160,...мой родной город.
838,@160,"Место, которое я
покинул, когда стал
Темным эльфом."
839,@160,"Кто кроме Белефа
может иметь такую
энергию?.."
840,Страж Печати,"Чужак!
Цена невежества -
смерть!"
841,@160,"Это Страж Печати!
Осторожней!"
3213,@160,"Почему здесь
Страж Печати?"
842,@160,"Я слышал,
Кровавая королева связана с
созданием Темных эльфов."
843,@160,"Я мало знаю
о
Даспарионе..."
844,@160,"Только его
имя."
845,@160,"Плащ может
принадлежать
Даспариону..."
846,Кровавая королева,"Ха-ха-ха...
Я чую на тебе
его запах..."
847,@160,"Даспарион
наложил на тебя
печать?"
848,@846,"Ты и ненавидимый
мною человек
тесно связаны."
849,@846,"Даспарион
отправил тебя
убить меня?"
850,@846,"Думаю, ему
мало простого
предательства!"
851,@160,"Не понимаю,
о чем ты говоришь.
Я не знаю его."
852,@846,"Ха-ха-ха.
Ты и впрямь ничего не знаешь.
И правда смешно!"
853,@846,"Хм-м... Интересно,
долго это будет
храниться в секрете? Даспарион! Ха-ха!"
854,@131,"Ха-ха-ха!
Наконец-то добыча!
Я проглочу тебя! Ха-ха!"
855,@131,"Хм-м?! Но...
Это чувство...
Неужели?"
856,@131,"Это он! Это ОН!
Ага!"
857,@431,"Ну, Теодор,
она сказала что-
нибудь необычное?"
858,@431,"Скажем... о
колдуне,
который заточил ее."
859,@431,Ужасная ситуация?
860,@431,"Хе-хе... Об этом разве
не должны
волноваться ящеры?"
861,@195,"Но...
куда пошел скряга
Теодор?"
862,@195,"Балбес! Он тогда
телепортировался
без меня в Башню Крумы!"
863,@195,"Я мог бы
поймать Элизабет."
864,Ящер Лангк,"Ш-ш-шх! Спесивый болван.
Хочешь смерти?"
865,Шаман Ящеров Лангк,"Как ты посмел разбить тотем?
Я уничтожу тебя,
когда поймаю!"
866,@112,"Я не разбивал тотем!
Черт!"
867,Рекрут Ящеров Лангк,"Ч-чужак!
Я покажу вам плоды
моих тренировок! Ш-ш-шх!"
868,@112,"О нет! Ящеры учуяли
наш запах!"
869,@112,"Берегите
силы! Вам еще предстоит
иметь дело с вождем!"
2758,Владыка ящеров Лангк,"Идиоты! Я с вас
живьем шкуру сдеру!"
870,@112,Аймель? Где же...
871,@195,"Не знаю! Думаешь,
я тут без дела хожу?"
872,@195,"Смотрите!
Их всех держат
в заложниках?"
873,@195,"Эй! Зловонные
уроды!
Вы вообще моете свою чешую?"
874,@864,"Ш-ш-шх!
Схватить девчонку! Вам от меня не уйти!
Ш-ш-шх!"
875,@195,"Ха-ха-ха.
Думаете, сможете
поймать меня?"
876,@864,"За ней! Ш-ш-шх!
Поймать
ее! Ш-ш-шх!"
877,@112,"А-а... Эта девчонка...
Ее насмешкам позавидует любой
другой наемник Серебряного света..."
1924,@186,"Видите?
Это Матерый кугуар!"
1925,@186,"У него действительно
превосходная шкура!"
1926,@186,"Нельзя, чтобы она
убежала!
Давай-ка это мне!"
879,@195,"Вон! Вон там!
Сделайте что-нибудь!"
880,@112,"А?!
Где мой лук?!"
1513,Зловещая ива,"Жжет! Жжет! Невежественное
дурачье!"
1514,@1513,"Я раздавлю тебя
своими корнями!"
1515,Кричащий Энт,Огонь! Огонь! Он спятил!
1516,@1513,(Вопль) Кто это?!
