Name,TaskName,QuestNpcName,QuestNpcDialog,QuestNpcName2,QuestNpcDialog2
Дорогие слезы,Получите слезы дикоры руинной,Коробейник Пэн,"Быстрей, мяу! Континент Аден полон войн и зла! Но благодаря этому там и высокое развитие медицинских наук, особенно травничества.
<p>Спрос на травы всегда велик, так что торговать ими очень доходно. Что мы здесь будем собирать? Бутоны дикоры, мяу!
<p>На каждом растении их всего несколько, они не ядовиты и приносят людям здоровье, мяу. Давайте, давайте!",Коробейник Пэн,"О-о, какое качество! Неплохо, мяу!"
Синее растение,Получите синее растение маны,Коробейник Пэн,"Вы думали, разбогатеть — так просто? Даже я сначала не знал, чем мур-лучше торговать.
<p>Мяу... Видите вон там светящееся синее растение? Все мои сверхтонкие чувства напряжены до предела... Это же синее растение маны!
<p>Очень редкая трава, содержащая магическую силу. При достаточном количестве повышает запас маны! Мяу! Она очень дорогая. Принесите ее!",Коробейник Пэн,"Чувствуете, какая мана? Дорогая штучка, можете не сомняуваться! Мяу!"
Обязательные предметы,Получите сок дикоры руинной,Коробейник Пэн,"Мяу, что это у вас на одежде — дикоровый сок?
<p>Ох, мяу-мяу! Как же я ошибся! Алхимики же обожают сок дикоры, мяу! Добудьте еще!",,
Редкая трава,Получите колючую траву,Коробейник Пэн,"Мр-ряу?! Видите вон те растения? Это особые редкие травы, они встречаются только здесь. С виду - обычная колючка, но у сока обезболивающее действие.
<p>Наберите его! Скорей, скорей, мяу!",Коробейник Пэн,Этого хватит - отличная партия на продажу. А в других регионах можно будет продать еще дороже!
Острый коготь,Получите когти пумы руин,Коробейник Пэн,"Когти пум применяются для полировки. Добудьте их как можно больше, мяу.",Коробейник Пэн,"Вы здорово работаете, как всегда! Вы просто мр-релесть!"
Какая удача!,Получите обычную кожу,Коробейник Пэн,"Подождите! Тс-с! Тихо!
<p>Эта черная шкура! Спиральные отметины! Длинные клыки и когти! Наверняка так и есть!
<p>Ругаль, Король Пум из магмы! Изумяутельно!
<p>Монстр, которого не видали сотню лет, мяу!
<p>Подкрадитесь к нему и добудьте мне его шкуру, мяу! Эта шкур-ра — чистое золото!",Коробейник Пэн,"О-о, какая шкура - мягкая, пушистая! Лучшая из лучших, мяу! Мр-ревосходная работа!"
Редкий плоский гриб,Соберите плоский гриб I,Коробейник Пэн,"Подождите! А теперь сосредоточьтесь, мяу! На нашем пути — редкие Плоские грибы.
<p>Известно, что Плоский гриб делает котят выше ростом!
<p>Ну, то есть, официально это не подтверждено, но многие мамаши в это верят. А гиранские матроны за ценой не постоят. Собирайте грибы, где только увидите!",Коробейник Пэн,Мр-ревосходно! Мяу! Это принесет мне целое состояние!
Редкий плоский гриб,Соберите плоский гриб II,,,,
Редкий плоский гриб,Соберите плоский гриб III,,,,
Редкий плоский гриб,Соберите плоский гриб IV,,,,
Редкий плоский гриб,Соберите плоский гриб V,,,,
Отдать все деньги,Соберите мешочек сил голодного рыжего медведя,Коробейник Пэн,"У здешних рыжих медведей есть особый орган, называется «мешочек сил», мяу. Очень популярен среди рыцарей и юношества.
<p>А еще больше - среди жен, недовольных своими мужьями, мяу! Так что давайте охотиться на медведей!",Коробейник Пэн,"Даже не думайте, мяу! Это на продажу!"
5-звездочный ингредиент,Получите лапу свирепого рыжего медведя,Коробейник Пэн,"М-м, какую дивную медвежью лапу подают в ресторане «Тележное колесо» в Гиране! Я там как-то раз побывал... От одних воспоминаний слюнки текут, мяу.
<p>Медвежьи лапы — первоклассный продукт, но мало кто способен охотиться на рыжего медведя. Мяу! Мы за них возьмем такую цену, такую цену!",Коробейник Пэн,"Медвежью лапу я продам в ресторан, мяу. Очень рекомендую — попробуйте как-нибудь!"
5-звездочный ингредиент,Возьмите след гигантского рыжего медведя-самца,,,,
Высококачественная кожа,Получите шкуру пумы руин,Коробейник Пэн,"Мяу! У меня друзья живут тут неподалеку. Когда бываю рядом, обязательно заглядываю к ним с каким-нибудь гостинцем.
<p>Для ценителя моды нет ничего лучше, чем одежда из шкуры пумы, мяу. В Гиране не меньше десятка модельеров, которые из нее шьют!
<p>Но Пумы из магмы чаще выступают в роли охотника, чем дичи! Так что их шкура — товар редкий, а редкий — значит дорогой, мяу!
<p>Отличный подарок! Мяу! Добудьте мне пару шкур!",Коробейник Пэн,"Спасибо вам. Мешок почти что полон, скоро мы закончим."
Требуется хвост,Получите неповрежденную шкуру пумы руин,Коробейник Пэн,"Вот, смотрите внимательно, мяу! У шкуры, которую вы мне принесли, хвост совсем облез. А хвост - это же самое главное!
<p>Такую шкуру дарить нельзя, мяу. Постарайтесь как следует, принесите мне шкуру с целым хвостом!",Коробейник Пэн,Готово! Больше ничего не влезет. В другой раз надо будет взять мешок побольше!
"Элис, Элис!",Поговорите с Элис,Коробейник Пэн,"Мя-у! Очень хорошо! Вы знаете, какое это чувство, когда получаешь за свой товар полный мешок аден? Мя-у-ха-ха-ха! Скорей, скорей в Гиран!",Элис,"Пэн? Эй, Пэн! Кто это с вами?"
Кризис Элис,Помогите Элис,Элис,"Эй, вы из наемников? Помогите мне! Налоговик уже на подходе...<p>Мама! Там!",Элис,"Спасибо, что выручил, Пэн! И вам тоже спасибо. Простите... Денег у меня немного..."
Кризис Элис,Поговорите со сборщиком налогов,Налоговик,"Элис! Где деньги?! Тебя предупреждали: не станешь работать - Векин будет наказан.
<p>Или расплатишься кое-чем другим? Взять девку.",,
Кризис Элис,Победите стражу сборщика налогов,,,,
Кризис Элис,Поговорите со сборщиком налогов,Налоговик,"Ох... Мы еще увидимся. Я тебя еще найду! Эй, наемник? Я тебя проучу в следующий раз!",,
Рыжие медведи зашли слишком далеко,Получите печень свирепого рыжего медведя,Коробейник Пэн,"Как-то раз — я тогда был еще начинающим торговцем — Элис и ее брат Векин спасли мняу жизнь. Мяу, я смогу отблагодарить Элис.
<p>Мяу! Им нужны деньги — значит, нам надо заработать денег!
<p>Помогите меняу — внакладе не останетесь, <YellowBold>[player]</>! Найдите рыжего медведя и принесите мне его печень!",Коробейник Пэн,Отлично! Печень рыжего медведя хорошо подкрепляет силы!
Потребность в деньгах,Возьмите шкуру голодного рыжего медведя,Коробейник Пэн,"Мяу! Вместо денег налоги можно платить шкурами. Охотники часто так делают, и Элис с Векином в том числе.
<p>Столько печени должно хватить, но ведь никогда не знаешь, что может случиться! Так что для верности добудьте шкуры рыжих мяудведей!",Элис,"Спасибо большое... Сборщик налогов отдолжил нам денег, но насчитал невероятные проценты! А когда мы не смогли расплатиться — моего старшего брата забрали."
Клык кугуара,Получите клык горного кугуара,Элис,Еще налоги можно платить клыками Горных кугуаров. Моя благодарность не знает границ.,Элис,"Не знаю, как я смогу с вами расплатиться."
Шкура кугуара,Получите шкуру горного кугуара,Коробейник Пэн,"Шкуры кугуаров тоже очень ценны, мяу. Добудьте их мне на продажу.",Коробейник Пэн,"Ого! Мой мешок набит битком. Надо пойти продать все это.
<p>Пожалуйста, пока меня не будет, помогите Элис."
Шкура кугуара,Получите шкуру Матерого кугуара,,,,
Сбор урожая,Собрать урожай,Элис,"Вон там у меня кой-какие посевы на продажу. Урожай уже поспел, соберите его!",Элис,"Думаю, этого хватит. Спасибо вам за помощь."
Звериная угроза,Остановите нападающих зверей,Элис,"О нет... Похоже, кугуары и рыжие медведи решили, что мы пополним их меню! Такого раньше не бывало... Осторожно!",Элис,Ах... Спасибо вам. Звери стали гораздо агрессивней. Странно...
Куда?,Посетите город Гирана,Элис,"Вернемся на время в деревню! Хочу вам там все показать. Только сначала заплачу налоги - сдам шкуры, что вы для меня добыли.",Элис,Перед вами город Гиран. Мы наконец на месте.
Городской старейшена Гирана,Найдите старейшину,Элис,Подождете меня возле статуи в центре? Я только к сборщику налогов - и туда. У меня там назначена встреча со старейшиной. Скоро увидимся!,Городской старейшина,"Приветствую. Вы здесь впервые? Путешествуете? Может быть, ищете приключения?"
Документы нужно хранить в безопасности,Найдите документ городской администрации I,Городской старейшина,"У меня пропали документы, которые были нужны Элис.
<p>Целых четыре бумаги!",Городской старейшина,"Спасибо вам. Дело было срочное, и все могло пойти не так, как надо."
Документы нужно хранить в безопасности,Найдите документ городской администрации II,,,,
Документы нужно хранить в безопасности,Найдите документ городской администрации III,,,,
Документы нужно хранить в безопасности,Найдите документ городской администрации IV,,,,
Новости брата,Найдите Элис,Городской старейшина,"Вы знаете Элис? В таком случае...
<p>Не отнесете ли ей вот это? Это срочно.",Элис,"Старейшина дал вам это? Документ? 
<p>О нет! Моего брата отправили Сад Горгон!"
Можно пройти?,Встретьтесь с Элис у восточных ворот,Элис,"Черт! Подумать только — Сад Горгон! Охотники вам не солдаты, чтоб их забривать на службу!
<p>Нет, ну вы представляете? Ну, нет — я не позволю, чтоб мой брат превратился в камень! Я сама его вытащу из этого сада!",Стражник Восточных ворот,Хотите подать заявление в администрацию — так им все равно! Да и зачем бы вам? Вы даже не из здешних.
Пробились!,Уговорите стражника восточных ворот,Стражник Восточных ворот,"Даже если доберетесь до Сада Горгон - что вы там собираетесь делать? Хотите в камень превратиться?
<p>Прекратите, а не то мне придется вас арестовать!",Элис,"Со стражниками все будет хорошо? С чего бы начать... Сад Горгон - очень опасное место, мне здесь не приходилось до сих пор бывать."
Пробились!,Убейте нападающих стражников,,,,
Пробились!,Убегите с Элис,,,,
Наводящая ужас Медуза,Убейте Медузу,Элис,"Сколько здесь Медуз... Мой брат внутри? Я должна туда попасть! Может быть, он уже ранен!",Элис,Стойте!
Проверка владельца,Получите брошенные объекты,Элис,"Сколько здесь всего на земле! Надо проверить, нет ли тут следов моего брата!",Элис,"Это же... Нет, это меч не моего брата... Так просто я не сдамся, давайте искать дальше!
<p>Эти статуи... проклятье Медузы... это правда."
Не трогай статую!,Убейте змея около статуи,Элис,"Всякий, кто взглянет Медузе в глаза, превращается в камень. Может, мой брат уже превратился?
<p>Эй! Змеи собираются разрушить вон тот камень! Нет! Вдруг это мой брат!",Элис,Там кто-то стоит!
Ты его знаешь?,Поговорите с ботаником,Элис,"На солдата не похож... Надо спросить, где мой брат и другие солдаты!",Ботаник,"Солдаты? Не могу сказать точно... Может быть, они хотели сразиться с Королевой-Горгоной... Если ваш брат среди них - соболезную..."
Новое яйцо,Получите яйца змея,Ботаник,"Если брат этой девушки - солдат, выбора у него нет, он должен драться с Медузой. Как же так можно, проводить операцию, не имея никакой защиты от проклятия?
<p>Вот так же было и с моим сыном! После того, как мой сын стал жертвой Медуз, мне пришлось заняться разработкой средств против их проклятия.
<p>В целом мои исследования завершены, но мне не хватает ингредиентов. Помогите мне собрать их. Если принесете достаточно - я поделюсь с вами своей придумкой.
<p>Прежде всего мне нужны яйца змеев! Добудете?",Ботаник,"О, вы так быстро успели!"
Я хочу твое сердце,Получите сердце людоеда,Ботаник,"Посмотрим-ка... Мне нужно сердце людоеда. Я же просто ботаник, без чужой помощи мне его не собрать.
<p>Кое-что можно заменить растениями, но без этого ингредиента не обойтись. Помогите мне, пожалуйста.",Ботаник,"Не думайте, что для этого требуется слишком много. Я всю жизнь занимаюсь этой работой. И вот я здесь, хоть вовсе не умею драться."
Ядро проклятия,Получите глаза Медузы,Ботаник,"Теперь мне нужны глаза Медуз. Этот и следующий ингредиенты - самые важные. Так что, вы сможете их добыть?",Ботаник,Готово? Посмотрим-ка...
Особый мох,Соберите мох со статуи,Ботаник,"И последнее! Это так же важно, как глаза Медуз. Наберите мне мха с камней, в которые превратились их жертвы.",Ботаник,Все... Скоро будет доделано!
Особый мох,Убейте Медузу Химену,,,,
Предусмотреть все,"Найдите Векина, брата Элис",Ботаник,"Вот, выпейте! А это для Элис и ее брата.
<p>Ступайте и сделайте так, чтобы никто больше не лишился своих близких! Убивайте Медуз!",Векин,Что за!.. Почему тут Элис?
Атака зла,Убейте нападающих Медуз,Векин,"Здесь слишком опасно. Уходите, пока в камень не превратились! Эй, что это там?!
<p>Это Медуза! Осторожно!",Векин,Вы меня спасли. Но зачем вы привели сюда Элис? Здесь слишком опасно!
Песочный цветок,Получите песчаные цветы,Векин,"Вон там! Мне приходилось видеть, как проклятье снимали вот такими же цветами. Предотвратить его они не могут, но снять позволяют.",Векин,"Предотвратить проклятие это средство не сумеет, но снять позволит. Надеюсь, моим товарищам оно поможет."
Снимающий проклятие цветок,Спасите товарища Векина,Векин,"Вот и они - мои товарищи, превратившиеся в камень.",Векин,Ура! Работает! Работает!
Снимающий проклятие цветок,Спасите товарища Векина,,,,
Снимающий проклятие цветок,Спасите товарища Векина,,,,
Не прощу!,Убейте каменного голема,Векин,"Они же ломают камни! Какая подлость!
<p>Людей можно оживить, сняв проклятие, но ничего не выйдет, если сами камни будут уничтожены! Остановите их!",Векин,А? Где Элис?!
Кризис солдата,Поддержите Векина и солдат,Векин,Мои товарищи ведут бой вон там! Поможем им!,Теодор,"Владычица Сада Горгон Стеноа... Еще немного, и дела пошли бы худо."
Кризис солдата,Остановите надвигающуюся орду Медуз,,,,
Кризис солдата,Остановите надвигающуюся орду Медуз,,,,
Кризис солдата,Стеноа,,,,
Кризис солдата,Поговорите с Теодором,,,,
Правитель Стеноа,Используйте камень телепортации,Теодор,"Все целы? Вы чересчур неосторожны, <YellowBold>[player]</>. Мне уже было показалось, что вы сейчас погибнете.",Теодор,"Все целы? Похоже, мы на месте и все в порядке."
Правитель Стеноа,,Векин,Элис! Как я о тебе беспокоился!,,
Правитель Стеноа,,Элис,"Братец! Я сама думала, что не выживу! Спасибо вам, друзья! Спасибо вам и мистеру темному эльфу.",,
Правитель Стеноа,,Теодор,"Должно быть, вы и есть Элис и Векин. Вас ждут.
<p>Не беспокойтесь, меня прислали к вам на помощь. Давайте используем камень телепортации.",,
Правитель Стеноа,Используйте камень телепортации,,,,
Самый громкий клиент,Идите с Теодором,Коробейник Пэн,Векин! Элис! Мяу! Вы живы!,Теодор,"Спасибо коробейнику - я снова здесь, спустя все эти годы."
Самый громкий клиент,,Элис,Пэн? Что происходит?,,
Самый громкий клиент,,Векин,Так вот кто прислал нам подмогу! Ты нас спас!,,
Самый громкий клиент,,Коробейник Пэн,"Рад видеть вас целыми и невредимыми, мяу! Я было думал, что больше вас не увижу!",,
Самый громкий клиент,,Коробейник Пэн,"А теперь я отведу своих друзей в безопасное место! Спасибо за помощь, мяу! Увидимся!",,
Самый громкий клиент,,Теодор,"Коробейник Пэн просил меня вас разыскать.
<p>Ох... Вы себе не представляете, как он ныл. Пришлось пойти за вами, лишь бы его больше не слушать.
<p>Пэн позаботится об Элис и Векине.
<p>А нам с вами надо кое-куда пойти. За мной.",,
Налет на Дикор,Убейте вторгающихся дикор,Теодор,Что такое? А вот и дикоры! Готовьтесь!,Теодор,"Они не слишком сильны, но при такой численности могут быть опасны. На моей памяти они не были настолько агрессивны... Дикоры здесь какие-то странные..."
Другой родной город,Убейте дикору чащобную,Теодор,"Здесь полным-полно дикор... Такого раньше не бывало. Меня это беспокоит.
<p>Можете их уничтожить?",Теодор,Если б не вы - пришлось бы мне. Спасибо вам.
Кем-то брошенный плащ,Положите плащ на землю,Теодор,Эти Дикоры кажутся мне подозрительными. Что это там на земле? Плащ? Надо проверить.,Теодор,Братство Тьмы здесь ни при чем... Но это и не дело рук простого темного мага. Брошенный плащ так и воняет темной энергией...
Другая энергия Тьмы,Убейте дикору галлюциногенную,Теодор,"Теперь я хочу выяснить, чей же это плащ. У меня все равно нет сейчас срочных дел. 
<p>Смотрите! Дикоры собрались здесь из-за темной энергии этого плаща.",Теодор,"Вещи могущественного мага со временем пропитываются его энергией. Владелец этого плаща был, очевидно, очень силен в магии."
Подозрительное дерево,Проверьте подозрительное дерево,Теодор,"Хоть я и живу неподалеку, в здешнем лесу у меня всегда было странное ощущение... Надо узнать, почему.",Теодор,Такой страж - ничего себе! Это должно было потребовать невероятных усилий! Что же скрывается под этой печатью? Дело становится очень подозрительным. Надо осмотреть другие деревья.
Подозрительное дерево,Вернитесь к Теодору,,,,
Подозрительное дерево,Поговорите с Теодором,Теодор,"Это дерево - часть печати, за которой что-то кроется. Что-то или кто-то... Однако же - примененный здесь метод... Это нечто выходящее за рамки обычного...
<p>Сейчас я расшифрую печать... М-м? Что такое?",,
Подозрительное дерево,Поговорите с Теодором,Теодор,Ох! Какая же ошибка! Готовьтесь! Сейчас появится Страж Печати!,,
Подозрительное дерево,Убейте Стража Печати,,,,
Мутировавший лес,Получите листья дикоры чащобной,Теодор,"Гм... Похоже, что напавших на нас монстров что-то изменило. Не наберете ли вы мне пару листьев дикоры чащобной? Мне нужно осмотреть их.",Теодор,"Как мне и казалось... Кто-то изменил природу здешних монстров, сделав их злее обычного. Но для чего? Надо это выяснить."
Пустое дерево,Исследуйте подозрительное дерево,Теодор,"И это дерево тоже надо осмотреть. Похоже, дерево сгнило, и внутри теперь пусто. Здесь должно что-то быть.",Теодор,Что такое? Обычно внутри дерева такое не найдешь...
Журнал эльфа,Получите эльфийские записи I,Теодор,"Это эльфийские записи... Они в таком состоянии, что прочесть их будет непросто.
<p>Тут могут быть и другие документы. Поищите их, пожалуйста.",Теодор,...Здесь упоминается демон - Кровавая королева. И история какого-то мага...
Журнал эльфа,Получите эльфийские записи II,,,,
Журнал эльфа,Получите эльфийские записи III,,,,
Не беспокоить,Убейте Суккубов,Теодор,"Практически головоломка. Я ее расшифрую, но понадобится время. Вон тот суккуб мешает мне сосредоточиться...
<p>Очистите тут все от монстров, пожалуйста!",Теодор,"Получается, что этот маг и архидемон учили эльфов черной магии..."
Следы черной магии,Получите крылья Суккуба,Теодор,"Тот, кто научил Темных эльфов черной магии... Скорее всего, это Даспарион.
<p>Можете принести мне крылья Суккуба?",Теодор,"От крыльев Суккуба исходит темная магическая сила. Вот интересно, откуда в эльфийских руинах Суккубы. Не мог ли их призвать Темный Маг?"
Оскверненная родина,Найдите Королеву Суккубов,Теодор,"Проклятье! Там Королева Суккубов... Вы с нею справитесь? Не хотелось бы, чтобы королева осквернила мой родной город!",Теодор,Спасибо вам. Королева устроила бы здесь целое гнездо Суккубов... Кто-то призвал их - и с какой-то целью... Кто это мог быть?
Оскверненная родина,Убейте Королеву Суккубов,,,,
Доказательство черной магии,Получите коготь лесного оборотня,Теодор,"Похоже, что те оборотни стали сильней благодаря воздействию черной магии. Вы не могли бы добыть мне их когтей? Я хочу их изучить подробней.",Теодор,"На когтях оборотня тоже есть следы усиления с помощью черной магии. Такие же, как на крыльях Суккуба.
<p>Если это сделал Даспарион, он, видно, очень мощный маг..."
Отравленный оборотень,Остановите орду оборотней,Теодор,"Почему же оборотни и суккубы здесь так сильны? Что-то не так... Подозрительно, подозрительно.
<p>Берегитесь! К нам приближаются оборотни!",Теодор,"Я думаю, они управляли оборотнями, чтобы отпугивать незванных гостей. Что же они охраняют?"
След печати,Исследуйте подозрительное дерево,Теодор,"Тот, кто наложил эту печать, использовал жизненную силу здешних деревьев. Если я не ошибаюсь, чем ближе к печати, тем слабей должны быть деревья.
<p>Осмотрите другие деревья. Среди них должны быть неестественно ослабшие.",Теодор,"Итак, проследив цепочку слабеющих деревьев, мы пришли сюда.
<p>Эта матрица была использована для наложения печати. Печать уже совсем ослабла. Судя по всему..."
Демоны магического круга,Убейте нападающих оборотней,Теодор,"Демон! Здесь под печатью заточен демон!
<p>Берегитесь! Печать слишком слаба! Демон вырвался на волю.",Теодор,"Нам повезло, что наружу вылезла только часть. Печать все еще действует."
Демоны магического круга,Поговорите с Теодором,Теодор,"Итак, здесь была заточена Кровавая Королева. Надо атаковать сейчас же, пока она не набралась сил!",,
Демоны магического круга,Убейте призванного Суккуба,,,,
Демоны магического круга,Поговорите с Кровавой Королевой,,,,
Демоны магического круга,Убейте Кровавую Королеву,,,,
Приказ Кровавой Королевы,Возьмите злой приказ,Теодор,Что это? Его обронил мимик Кровавой Королевы? Надо разобраться. Принесите его мне!,Теодор,"(...)<p>(Кажется, Теодор без сознания.)"
Приказ Кровавой Королевы,Отдайте приказ Теодору,,,,
Приказ Кровавой Королевы,Отдайте приказ Теодору,Теодор,"Приказ за подписью Даспариона? Интересно...
<p>Пока я изучаю приказ, вам нужно бы отдохнуть. Когда будете готовы, найдите меня на лестнице.",,
Приказ Кровавой Королевы,Секрет Хардина,,,,
Приказ Кровавой Королевы,Вернитесь к Теодору,,,,
Почему Теодор?,Поговорите с Хардином по готовности,Хардин,"Вы удивлены? Мой ученик прочел запретное заклятье демона. Еще немного — и мне, возможно, пришлось бы убить его своими руками.
<p>Мне нужно отослать Теодора в штаб наемников. Подождете немного?",Хардин,"Не беспокойтесь, мне пришлось отправить его с помощью телепортации. После лечения он поправится."
Жажда,Возьмите воду из Фонтана Евы,Хардин,"Ого... Ничего себе!.. Хорошо, что я здесь собственной персоной. Страсть мага может привести его к погибели. Поймите Теодора правильно: он не хотел ничего дурного.
<p>Но сотворить такой бедлам в родном городе эльфов!.. Это может разгневать богиню Еву. Надо сделать ей подношение.
<p>Должно быть, достаточно будет очистить Фонтан Евы от черной магии. Я наложу на вас несложное заклятье. Вам надо будет просто подойти к фонтану и коснуться воды.",Хардин,"Кажется, все хорошо. Вода из фонтана Евы, как прежде, излучает свет."
Презренный монстр,Убейте лесных оборотней,Хардин,"Я не принадлежу к числу приверженцев богини Евы, но все же не хочу, чтобы фонтан был снова осквернен. Уничтожьте подошедших к нему оборотней.",Хардин,Да обратит богиня Ева свой взор на вас.
Чудовищная коробка,Проверьте другую коробку,Хардин,"Внутри этой коробки я чувствую присутствие сущностей, призванных черной магией. Лучше ее уничтожить.",Хардин,"Ха-ха, похоже, монстры в коробке испугались вас."
Чудовищная коробка,Победите призванных злых тварей,,,,
Убить Суккуба,Убейте соблазнительного суккуба,Хардин,Этот Суккуб весьма коварен. Наверняка она нападет на нас сзади и в самый неожиданный момент. Лучше сразу с ней разделаться.,Хардин,"Мне стало намного спокойней. Нам не придется волноваться, как бы нам не ударили в спину. Суккубы все еще здесь, и причиной тому - Кровавая Королева."
Очистка,Получите фиолетовую траву,Хардин,"Эти Суккубы наводят меня на мысль, что моего ученика нужно еще очищать и очищать от содеянного им.
<p>Я хочу укрепить печать, наложенную на Кровавую Королеву — она, похоже, привлекает монстров.
<p>Вон те травы когда-то выращивались Эльфами, но сейчас одичали. Они способны продлевать действие заклинаний. Соберите их.",Хардин,Отлично. Дайте мне эту траву. У меня она не пропадет даром.
Восстановление записей,Получите сердце шелковистой пумы,Хардин,"Я не люблю губить живых существ, но мне не обойтись без нескольких сердец шелковистых пум.
<p>Они послужат катализатором для печати. Некоторые налагают печати и без этого, но мой метод именно таков.",Хардин,"Давайте сюда, сейчас же. Если мы опоздаем, все будет бесполезно."
Вновь скрепленная печать,Отправляйтесь с Хардином,Хардин,"Итак, мы собрали все ингредиенты. Сильному демону требуется больше внимания. Идемте.",Хардин,"Очистите площадку, пока я завершу приготовления."
Использование дерева,Убейте дикору старшую,Хардин,"Теперь я начну укреплять печать, используя наши ингредиенты и дух деревьев. Поскольку мы вторглись на территорию дикор, они начнут нас атаковать, как только я приступлю к заклинанию.
<p>Лучше заранее уничтожить старших дикор.",Хардин,Отлично. Все приготовления завершены.
Одолжение,Усильте мощь печати,Хардин,"Мне потребуется ваша сила. Поделитесь ею с деревом, которое возьмет на себя тяжесть печати.
<p>Достаточно просто коснуться его.",Хардин,"Отлично. Надеюсь, что Кровавой королеве понравится новая печать."
Одолжение,Усильте мощь печати,Хардин,Ух! В нем до сих пор есть сила?!,,
Одолжение,Убейте миньонов Кровавой королевы,,,,
Виноваты ящеры,Поговорите с Хардином по готовности,Хардин,"Ну что ж, продолжим. Этим делом должен был заняться Теодор, но вам придется его заменить.
<p>Нам поступила просьба от лорда Гирана. Он ждал посла с дарами от лорда Иннадрила, но тот так и не появился.
<p>Проблему надо решить быстро, на карту поставлены дипломатические отношения между Гираном и Иннадрилом. К нам на помощь вызваны Аймель и Рассел. <p>Но до их прибытия мы с вами начнем предварительное расследование.",Хардин,Здесь нам не удалось выяснить ничего нового.
Виноваты ящеры,Похищение иннадрилского посла,,,,
Виноваты ящеры,Поговорите с Хардином по готовности,Хардин,"Подозреваемые у нас уже есть, так что бегать придется больше, чем думать. Только одни существа могли быть так глупы, чтобы тронуть иннадрилского посла: ящеры.
<p>А вот вам, кстати, и ящер-часовой. Ищите любые подсказки.",,
Виноваты ящеры,Убейте часового ящеров Лангк,,,,
Начало поиска,Убейте разведчика ящеров Лангк,Хардин,"Между замком Гиран и гаванью можно пройти коротким путем, но из-за ящеров им мало кто пользуется. Если кто-то попал там в засаду, должны были остаться следы.
<p>Итак, будем искать следы иннадрилского посла. Остается только надеяться, что посол все еще жив.
<p>Прежде, чем начинать поиски, придется уничтожить ящеров-ищеек.",Хардин,Вы мастерски сработали.
