Id,Name,EffectTypeName,Desc
200007,@200003,@200003,Атк. и защ. +5%.
200008,@200003,@200003,Атк. и защ. +6%.
200009,@200003,@200003,Атк. и защ. +7%.
200013,@200003,@200003,@200003
200014,@200003,@200003,@200004
200015,@200003,@200003,@200005
200016,@200003,@200003,@200006
200017,@200003,@200003,@200007
200018,@200003,@200003,@200008
200019,@200003,@200003,@200009
300001,Великий Замок,Прирост получения опыта,"Опыт от монстров +50%.
Применяется только на территории завоеванного замка."
300002,Замок Глудио,"Атк., защ. +1,5%","Атк. и защ. +1,5%
(Кроме Осады замка и Осады крепости)"
300003,Замок Дион,Атк. и защ. +2%.,"Атк. и защ. +2%
(Кроме Осады замка и Осады крепости)"
300004,Замок Гиран,"Атк., защ. +2,5%","Атк. и защ. +2,5%
(Кроме Осады замка и Осады крепости)"
300005,Замок Орен,Атк. и защ. +3%.,"Атк. и защ. +3%
(Кроме Осады замка и Осады крепости)"
301001,Благословение Крепости,"Повыш. шанса выпад.
ядер монстров","Шанс выпадения ядер монстров +10%
Применяется только в регионе завоеванной крепости."
301002,Крепость на Глудинском тракте,Повыш. урона монстрам,"Урон, наносимый монстрам +5%"
301003,Крепость на равнинах Глудио,"Понижение Урн., получ. от монстров","Урн., получ. от монстров, -2%"
301004,Крепость Поместья Виндавуд,@301002,"Урон, наносимый монстрам, +10%"
301005,Крепость в Пустоши,@301003,"Урн., получ. от монстров, -4%"
301006,Крепость на Равнинах Диона,Повыш. урона элитным монстрам,"Урон, наносимый элитным монстрам, +5%"
301007,Крепость на Болоте Крумы,Пониж. урона от элитных монстров,Урон от элитных монстров -2%
301008,Крепость на пике Диссонанса,@301006,"Урон, наносимый элитным монстрам, +10%"
301009,Крепость Земель Плача,@301007,Урон от элитных монстров -4%
301010,Крепость в Гиранском доминионе,Повыш. урона боссам,"Урон, наносимый боссам +5%"
301011,Крепость на Берегах Смертельного тумана,Пониж. урона от монстров-боссов,Урон от монстров-боссов -2%
301012,Крепость на Острове Дьявола,@301010,"Урон, наносимый боссам, +10%"
301013,Крепость в Некрополе призраков,@301011,Урон от монстров-боссов -4%
301014,Крепость в Долине Драконов,"Повыш. урона, наносимого игрокам","Урон, наносимый игрокам, +2%
(Кроме Осады замка и Осады крепости)"
301015,Крепость на плато Северного ветра,Снижение урона от других игроков,"Урон, получ. от игроков, -2%
(Кроме Осады замка и Осады крепости)"
301016,Крепость на Вечных землях,@301014,"Урон, наносимый игрокам +4%
(Кроме Осады замка и Осады крепости)"
301017,Захваченная крепость Башни Слоновой Кости,@301015,"Урон от других игроков -4%
(Кроме Осады замка и Осады крепости)"
301018,Крепость Говорящего острова,@132221,"Скорость +2%
 (Кроме Осады замка, Осады крепости)"
301030,Положительный эффект захваченной крепости C,"Повышение HP, MP, скорости","2% к HP, MP, скорости
(кроме режимов осады замка и крепости)"
301031,Положительный эффект захваченной крепости B,@301030,@301030
301032,Положительный эффект захваченной крепости A,@301030,"+3% к HP, MP, скорости
(кроме режимов осады замка и крепости)"
301033,Положительный эффект захваченной крепости S,@301030,"+4% к HP, MP, скорости
(кроме режимов осады замка и крепости)"
301034,Положительный эффект захваченной крепости R,@301030,"+6% к HP, MP, скорости
(кроме режимов осады замка и крепости)"
301035,Положительный эффект захваченной крепости SR,@301030,"+8% к HP, MP, скорости
(кроме режимов осады замка и крепости)"
301036,Положительный эффект захваченной крепости UR,@301030,"+10% к HP, MP, скорости
(кроме режимов осады замка и крепости)"
302001,Мудрость Лорда,Повыш. эффективности зелий HP и MP,Эффективность зелий HP и MP +20%. (Кроме осады замка и крепости)
302002,Слава Лорда,Повыш. опыта от монстров и шанса выпад. Ядер монстров,Опыт от монстров и шанс выпадения ядер +{0}%
302003,Милость Лорда,"Повыш. шанса выпадения предметов, прирост получения аден",Получение аден и предметов от монстров +{0}%.
400001,Убежище - положит. эфф.,"Прирост аден, получения опыта и скорости","Прирост получения аден, получения опыта и скорости"
400002,Ярость Великого Каина,"Повыш. атк., защ. и скорости атаки","Повыш. атк., защ. и скорости атаки"
500001,Гнев Элдру,"Повыш. атк., защ., скорости и скорости атаки","Гнев по отношению к слабым врагам / Удвоение атк. и защ., повыш. скорости и скорости атаки"
510001,Бонус ежедн. алм. - положит. эфф.,@132221,Скорость +8%
510002,Ежедневное усиление для охоты,"Шанса выпадения предметов, прирост получения аден +20%",Шанса выпадения предметов / прирост получения аден +20%
900001,Маяк босса Башни Дерзости,Прочность,Прочность
301,Благословение Сильного медоеда {TextParam1},Скорость,Благословение Сильного медоеда повышает скорость.
302,@301,Скорость добычи,Благословение Сильного медоеда повышает скорость добычи.
303,@301,Объем добычи,Благословение Сильного медоеда повышает объем добычи.
304,Благословение Хранителя сада,Хранитель сада - положит. эфф.,Благословение Хранителя сада. Повыш. объема добычи в {0} раз(а).
305,Хранитель сада,Хранитель сада,"Первое умение, которое использует при своем появлении Хранитель сада."
306,Эффект Хранителя сада,Эффект Хранителя сада,"Эффект умения, которое часто использует Хранитель сада."
401,Источник восстановления,Источник восстановления,"Первое умение, которое использует при своем появлении Источник восстановления."
402,Источник восстановления - положит. эфф.,Источник восстановления - положит. эфф.,Вблизи источника восстановления быстро восстанавливаются HP.
403,Воскрешение при Осаде - положит. эфф.,@1004,Дает кратковременную неуязвимость после воскрешения при Осаде замка.
451,Воскреш. для защищающихся при Осаде - положит. эфф.,@1004,Дает кратковрем. неуязвимость после воскрешения при Осаде замка.
452,@451,@301,Дает кратковременную прибавку к скорости после воскрешения при Осаде замка.
453,Воскреш. для атакующих при Осаде - положит. эфф.,@1004,@451
454,@453,@301,@452
501,Блок. PK,Блок. PK,"Не подлежит PK. (Кроме Осады замка, Осады крепости и Поля боя)"
502,@501,@501,@501
503,@501,@501,@501
504,@501,@501,@501
510,Благословение Эйнхасад,Благословение Эйнхасад,Повыш. опыта полевой охоты и опыта добычи на 100%.
511,@510,@510,Повыш. опыта полевой охоты и опыта добычи на 200%.
720212,Удар когтями - Оглушение,@11222,@1011
1720212,@720212,@11222,@1011
720222,Ядовитая слюна - Отравление,Яд,Отравление ядом и получение постепенного урона.
1720222,@50007,@720222,Отравление и получение постепенного урона.
1720223,Ядовитая лужа,Ядовитая лужа,
720232,Феромоны - снижение ф. защ.,Снижение ф. защ.,Снижает ф. защ.
720233,Феромоны - снижение м. защ.,Снижение м. защ.,Снижает м. защ.
720234,Феромоны - снижение скорости,@12231,Снижает скорость.
1720232,@720232,@720232,@720232
1720233,@720233,@720233,@720233
1720234,@720234,@12231,@720234
1720310,Благословение большой муравьиной няньки_1,@1004,
1720311,Благословение большой муравьиной няньки_2,@1004,
1720312,Благословение большой муравьиной няньки_3,@1004,
1720316,Самооглушение,@11222,
720241,Окапывание - Невидимость,@100002,
720242,Окапывание - Неуязвимость,@1004,
720243,Окапывание - Оглушение,@11222,
720251,Берсерк (Королева Муравьев),@905502,
720282,Базовая атака + Замедление,Баз. сопротивление крит. урону,@720234
720301,Неуязвимость к физ. атакам на {TextParam1} с.,,
721211,Повышает защ. на {TextParam1} с.,,
721222,Усиление атаки Королевы Муравьев,@720222,@720222
7212411,Муравей - положит. эфф. (на показываемое время),Время до самоуничтож.:,
721241,Муравей {TextParam1} - положит. эфф.,,
721242,@721241,,
721243,@721241,,
721244,@721241,,
721245,@721241,,
721246,@721241,,
721301,@720243,@11222,
721321,Связывание,,Связывает и делает недвижимым.
721332,Положительный эффект Муравья Няньки,,
721341,Положительный эффект Муравья Няньки (действ. на себя),,
17200022,@50007,,@1720222
17200032,@1720223,@1720223,
17200033,В ловушке,,
17200052,@50005,,Не может двигаться.
17200091,Берсерк,,
720312,Клинок Крови: Кровотечение,Кровотечение,Постепенный урон в течение 30 с. (плюсуется).
720321,Защита Крови,Щит,"Щит, действующий в течение 10 с."
720351,Кровавый берсерк,Берсерк,Берсерк
720352,@720351,@720351,@720351
720353,Кровавый берсерк (оч. сложн.),@720351,@720351
720372,@50005,Варкарло: Оглушение,
7203721,@50005,Варкарон (оч. сложн.) оглушение,
720361,Кровавый удар: Кровотечение,Кровотечение 2,@720312
72038,Кровавый вихрь Снижение защ.,@13211,Сниж. защиты на 10 с. (суммируется).
172035,Клон Варкарона: эффект усиления атаки,Усиление атаки,Усиление атаки
720391,Призыв клона: Перезарядка,Перезар.,Простая перезарядка
720441,Яд гравитации,Постепенный урон,Постепенный урон в течение 30 с.
720451,Неистовство ядра,@720351,Неистовство
720461,Управление разумом,Управление разумом,Неспособность отличать друзей от врагов.
720472,Крученый Удар (Оглушение),@11222,@1011
720482,Рев Хранителя Врат (Молчание),@142321,Неспособность пользоваться умениями
720511,Простой Призыв: {TextParam1},Тест перезарядки,@720391
720521,@720461,@720461,@720461
720531,@720461,@720461,@720461
720541,@720511,@720511,@720391
720551,Обычный Призыв: {TextParam1},@720511,@720391
720561,@720551,@720511,@720391
720571,@720551,@720511,@720391
720581,Сложный Призыв: {TextParam1},@720511,@720391
720591,@720581,@720511,@720391
720601,@720581,@720511,@720391
600,Управление разумом (тест),@720461,Управление разумом (данные на стадии тестирования)
741141,Перелом,@11222,Перелом приводит к оглушению.
741171,Усталость Марлокса,@11222,"Марлокс устает.
Получаемый Марлоксом урон существенно повышается."
741191,Эффект демонического тотема (суммируется),Суммирующийся эффект,"Когда суммируется, приводит к оглушению."
7411911,@741171,@11222,Марлокс устает.
7411912,Марлокс_силен(ст.),Демоническая неуязвимость,Демоническая неуязвимость защищает от любого урона.
601391,Распад,Снижение Скр. Атк.,Снижает Скр. Атк.
601402,Ошеломлен,Понижение точности атаки,Понижает точность атак.
601412,@50006,@720312,Получение постепенного урона от кровотечения.
601441,@50006,@720312,@601412
601462,@50005,@11222,@1011
601472,Опрокидывание,@1001,Свалившийся
601612,@601472,@1001,@601472
601622,Замедление,@10122,Снижение скорости
601642,@50007,Яд,Получение постепенного урона от отравления.
601,@50005,@1011,@1011
910245,Натуральная медовая конфета,,Атк. +1500
910246,Земляничная конфета,,Макс. HP +3 000
910247,Шоколадная конфета,,Макс. MP +3 000
910248,Виноградная конфета,,Защ. +2 000
910249,Весенний росток,,@910248
910250,Отлично,,@910245
910251,Виноград,,Повыш. крит. урона на 3%.
910252,Арбуз,,@910246
910253,Восточная дыня,,@910248
910254,Малина,,@910245
910255,Ключ Фельдхейма для охоты на сокровища,,@910246
910256,Данные анимации: эффект фейерверка 1 ,,Данные эффектов фейерверка 1
910257,Данные анимации: эффект фейерверка 2,,Данные эффектов фейерверка 2
910258,Данные анимации: эффект фейерверка 3,,Данные эффектов фейерверка 3
910259,Данные анимации: эффект фейерверка 4,,Данные эффектов фейерверка 4
602,Положит. эфф. за отражение полевого босса.,За отражение полевого босса.,За отражение полевого босса.
800000,Значок тревоги (тест),Отображать значок тревоги,Тест отображения значка тревоги
805004,@720312,@720312,@720312
411005,Колотая рана,Колотая рана,Кровотечение из раны снижает защ.
411010,Анемия,@11222,
411011,Мощная кража HP,Мощная кража HP,Леонард крадет HP в большом объеме.
411018,Вампиризм,"Атк. повышается, а защ. снижается",Кровь превращается в кровь вампира и вызывает ярость.
411019,Вампирское превращение,@720461,Кровь полностью превращается в вампирскую; новой целью становится кровь союзника.
411036,Ярость крови I,,
411037,Ярость крови II,,
411038,Ярость крови III,,
412005,@411005,@411005,@411005
412010,@411010,@11222,
412011,@411011,@411011,@411011
412018,@411018,@411018,@411018
412019,@411019,@720461,@411019
412036,@411036,,
412037,@411037,,
412038,@411038,,
413002,Яростная кровь,Повышение Атк. и Скр. Атк.,
413005,@411005,@411005,@411005
413010,Леонард: Анемия,@11222,
413011,@411011,@411011,@411011
413013,Едкая кислота,Постепенный урон и сниж. скорости,Липкая рвота мешает двигаться и разъедает кожу.
413016,Кровопийца: Невидимость,,
4130212,Восполнение крови: Неуязвимость,@1004,
4130213,Восполнение крови: Оглушение,@11222,
413018,@411018,@411018,@411018
413019,@411019,@720461,@411019
4130272,Сияющий сгусток крови,,
413034,Перенасыщение слизью,,
413035,Неуязвимость призрака Закена,@1004,@1004
413036,@411036,,
413037,@411037,,
413038,@411038,,
413041,Леонард: Кровавый ад,@11222,
414002,@413002,@413002,
414005,@411005,@411005,@411005
414010,@411010,@11222,
414011,@411011,@411011,@411011
414013,@413013,@413013,@413013
414016,@413016,,
414018,@411018,@411018,@411018
414019,@411019,@720461,@411019
414036,@411036,,
414037,@411037,,
414038,@411038,,
414041,@413041,@11222,
414043,Положительный эффект Тарка: невидимость,@11222,
414045,Вампирский резонанс,,
4010062,Удар камня: Оглушение,@11222,@1011
4010202,Цель определена: Цель,Цель,Становится целью бросков топора.
401021,Зола,,"Взрывается через некоторое время, оставляя на месте взрыва костер."
401026,Возгорание,Дополнительный урон (суммируется),Взрыв после возгорания нанесет гораздо больше урона.
401009,Неистовство гвардейца Рамога,Анимация,
401010,Душа шамана орков: Анимация,,
401011,Кристалл небулита: Оглушение,@11222,
401013,Таймер самоуничтожения,@7212411,
401014,Анимация: положительный эффект самоуничтожения 1,,
401015,Анимация: положительный эффект самоуничтожения 2,,
4020012,Сильный удар: Опрокидывание,@1001,@601472
4010351,Ожидание взрыва: Обездвиживание,Для обездвиживания Рамога,
4020101,Ожидание взрыва: Обездвиживание,@12231,
4010361,Положительный эффект: движение Паагрио,Передвижной,
4010222,@50001,Пламя,
401000,Сила орка,Положительный эффект сундука с припасами орков,
4011032,Цель определена: Оглушение,@1001,
4011042,@401021,Зола,Зола прилипает к телу и наносит продолжительный урон.
4011022,Взрыв золы 1,@4011042,
4011023,Взрыв золы 2,,
4011092,Взрыв золы: Опрокидывание,@1001,
4012022,@401026,,@401026
4012051,Ожидание взрыва,,
4012061,@4010361,,
401217,Ожидание неистовства,,
401218,Самооглушение Рамога,,
4012092,Сияние Паагрио,,
401211,Рамог - неистовство,,
9902011,Эффект плаща — атака PvE: отключение барьера: 1 раз,,
9902012,Эффект плаща — атака PvE: отключение барьера: 2 раза,,
9902013,Эффект плаща — атака PvE: отключение барьера: 3 раза,,
9903011,Эффект плаща — редкий навык PvP: барьер: 1 раз,,
9903012,Эффект плаща — редкий навык PvP: барьер: 2 раза,,
9903013,Эффект плаща — редкий навык PvP: барьер: 3 раза,,
1000000,Повышение урона элитных монстров,Положительный эффект: повышение урона элитных монстров,15% к урону по элитным монстрам
1000001,Повышение урона босса,Положительный эффект: повышение урона босса,15% к урону по боссам
1000002,Повышение урона магических монстров,Положительный эффект: повышение урона магических монстров,30% к урону по магическим монстрам
420001,Паладин,,
420002,Копейщик,,
420003,Искатель Сокровищ,,
420004,@11244,,
420005,Властитель Огня,,
420006,Епископ,,
420007,Рыцарь Евы,,
420008,Менестрель,,
420009,Следопыт,,
420010,Серебряный Рейнджер,,
420011,Певец Заклинаний,,
420012,Старейшина,,
420013,Рыцарь Шилен,,
420014,Танцор Смерти,,
420015,Странник Бездны,,
420016,Призрачный Рейнджер,,
420017,Заклинатель Ветра,,
420018,Мудрец Шилен,,
420019,Страж,,
420020,Убийца,,
420021,Собиратель,,
420022,Боевой Рейнджер,,
420023,Боевой Маг,,
420024,Мудрец,,
731211,자켄 밤 1단계,,
731221,자켄 밤 2단계,,
731231,자켄 밤 3단계,,
731241,자켄 밤 4단계,,
731251,자켄 밤 5단계,,
731261,자켄 밤 6단계,,
730223,Возвращение,,
730233,Анимация: возвращение,,
731361,Солдат пиратов Закена,,
731391,Капитан пиратов Закена,,Большое снижение защ.
730271,Ожидание,,Снижение ф. защ. и м. защ.
730281,Скрыть,,
730222,Телепортация + переместиться к первой лодке,,
730232,Телепортация + переместиться ко второй лодке,,
731412,Скользкая слизь,,
731461,Мышь — невидимость,,
731471,Мышь — возвращение,,
810000001,Клановое зелье 1 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 10%.
Эффект длится 1 час."
810000002,Клановое зелье 2 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 20%.
Эффект длится 1 час."
810000003,Клановое зелье 3 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 30%.
Эффект длится 1 час."
810000004,Клановое зелье 4 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 40%.
Эффект длится 1 час."
810000005,Клановое зелье 5 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 50%.
Эффект длится 1 час."
810000006,Клановое зелье 6 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 60%.
Эффект длится 1 час."
810000007,Клановое зелье 7 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 70%.
Эффект длится 1 час."
810000008,Клановое зелье 8 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 80%.
Эффект длится 1 час."
810000009,Клановое зелье 9 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 90%.
Эффект длится 1 час."
810000010,Клановое зелье 10 ур.: прирост аден,@40002,"При использовании увеличивает количество получаемых аден на 100%.
Эффект длится 1 час."
810000101,Клановое зелье 1 ур.: повышение шанса выпадения предметов,Повышает вероятность выпадения предметов,"При использовании повышает шанс выпадения предметов на 10%.
Эффект длится 1 час."
810000102,Клановое зелье 2 ур.: повышение шанса выпадения предметов,@810000101,"При использовании повышает шанс выпадения предметов на 20%.
Эффект длится 1 час."
810000103,Клановое зелье 3 ур.: повышение шанса выпадения предметов,@810000101,"При использовании повышает шанс выпадения предметов на 30%.
Эффект длится 1 час."
810000104,Клановое зелье 4 ур.: повышение шанса выпадения предметов,@810000101,"При использовании повышает шанс выпадения предметов на 40%.
Эффект длится 1 час."
810000105,Клановое зелье 5 ур.: повышение шанса выпадения предметов,@810000101,"При использовании повышает шанс выпадения предметов на 50%.
Эффект длится 1 час."
810000106,Клановое зелье 6 ур.: повышение шанса выпадения предметов,@810000101,"При использовании повышает шанс выпадения предметов на 60%.
Эффект длится 1 час."
810000107,Клановое зелье 7 ур.: повышение шанса выпадения предметов,@810000101,"При использовании повышает шанс выпадения предметов на 70%.
Эффект длится 1 час."
810000108,Клановое зелье 8 ур.: повышение шанса выпадения предметов,@810000101,"При использовании повышает шанс выпадения предметов на 80%.
Эффект длится 1 час."
810000109,Клановое зелье 9 ур.: повышение шанса выпадения предметов,@810000101,"При использовании повышает шанс выпадения предметов на 90%.
Эффект длится 1 час."
810000110,Клановое зелье 10 ур.: повышение шанса выпадения предметов,@810000101,"При использовании повышает шанс выпадения предметов на 100%.
Эффект длится 1 час."
810000201,Клановое зелье 1 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 10%.
Эффект длится 1 час."
810000202,Клановое зелье 2 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 20%.
Эффект длится 1 час."
810000203,Клановое зелье 3 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 30%.
Эффект длится 1 час."
810000204,Клановое зелье 4 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 40%.
Эффект длится 1 час."
810000205,Клановое зелье 5 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 50%.
Эффект длится 1 час."
810000206,Клановое зелье 6 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 60%.
Эффект длится 1 час."
810000207,Клановое зелье 7 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 70%.
Эффект длится 1 час."
810000208,Клановое зелье 8 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 80%.
Эффект длится 1 час."
810000209,Клановое зелье 9 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 90%.
Эффект длится 1 час."
810000210,Клановое зелье 10 ур.: повышение шанса выпадения ядер,@905516,"При использовании повышает шанс выпадения ядер монстров на 100%.
Эффект длится 1 час."
810000301,Клановое зелье 1 ур.: дополнительный опыт,Увеличение опыта,"При использовании количество получаемого опыта повышается на 10%.
Эффект длится 1 час."
810000302,Клановое зелье 2 ур.: дополнительный опыт,@810000301,"При использовании количество получаемого опыта повышается на 20%.
Эффект длится 1 час."
810000303,Клановое зелье 3 ур.: дополнительный опыт,@810000301,"При использовании количество получаемого опыта повышается на 30%.
Эффект длится 1 час."
810000304,Клановое зелье 4 ур.: дополнительный опыт,@810000301,"При использовании количество получаемого опыта повышается на 40%.
Эффект длится 1 час."
810000305,Клановое зелье 5 ур.: дополнительный опыт,@810000301,"При использовании количество получаемого опыта повышается на 50%.
Эффект длится 1 час."
810000306,Клановое зелье 6 ур.: дополнительный опыт,@810000301,"При использовании количество получаемого опыта повышается на 60%.
Эффект длится 1 час."
810000307,Клановое зелье 7 ур.: дополнительный опыт,@810000301,"При использовании количество получаемого опыта повышается на 70%.
Эффект длится 1 час."
810000308,Клановое зелье 8 ур.: дополнительный опыт,@810000301,"При использовании количество получаемого опыта повышается на 80%.
Эффект длится 1 час."
810000309,Клановое зелье 9 ур.: дополнительный опыт,@810000301,"При использовании количество получаемого опыта повышается на 90%.
Эффект длится 1 час."
810000310,Клановое зелье 10 ур.: дополнительный опыт,@810000301,"При использовании количество получаемого опыта повышается на 100%.
Эффект длится 1 час."
30910245,Шоколад,,@910245
30910246,Молочный шоколад,,@910246
30910247,Темный шоколад,,@910247
30910248,Белый шоколад,,@910248
30910251,Шоколад с амаретто,,@910251
